Freq_rad_ps,VDOS_Na,VDOS_K,VDOS_Mg
7.529770708075521668e+01,5.193138569127658767e-04,7.113815101329633219e-05,8.517343656548397382e-03
7.538745404986218546e+01,5.547938736858293437e-04,8.555852840421905808e-05,8.819256024299580721e-03
7.547720101896916844e+01,5.291711292469628968e-04,7.894330691020230966e-05,9.252446593065146579e-03
7.556694798807615143e+01,4.258442783255694981e-04,8.099612803125303415e-05,1.013162567638022614e-02
7.565669495718313442e+01,4.038883423845606238e-04,8.264556433544182701e-05,1.011941189199406545e-02
7.574644192629010320e+01,4.411357805996177651e-04,8.072647709421852820e-05,9.593773888582247597e-03
7.583618889539708618e+01,4.953742993578748918e-04,7.627605538045045559e-05,9.141750278651380318e-03
7.592593586450406917e+01,4.159159825772363629e-04,7.782304041018897893e-05,7.598218136289146100e-03
7.601568283361105216e+01,3.496822938054882160e-04,6.859283729856991123e-05,7.683616762474558201e-03
7.610542980271802094e+01,4.176945553383957415e-04,6.877743947917865747e-05,7.578155868377703559e-03
7.619517677182500393e+01,4.302676051162377898e-04,8.099597358110193347e-05,7.071730969828166589e-03
7.628492374093198691e+01,4.322690853619295926e-04,7.757883413913098543e-05,7.671174467425749370e-03
7.637467071003895569e+01,3.885696963256277049e-04,7.739106616015839783e-05,8.408956168960477970e-03
7.646441767914593868e+01,4.104936503355797691e-04,8.275015482088616517e-05,7.877316032384930333e-03
7.655416464825292167e+01,4.273502692197452988e-04,8.050371007791371619e-05,7.850706640356796065e-03
7.664391161735989044e+01,4.209048652029861808e-04,7.253311172869522975e-05,7.446545429649735655e-03
7.673365858646687343e+01,4.173324783053358441e-04,7.409606674977327399e-05,7.300111289538677509e-03
7.682340555557384221e+01,4.141204700209990901e-04,7.451560301961514525e-05,7.090242529963706672e-03
7.691315252468082519e+01,4.611006342338768837e-04,6.545274358066962216e-05,5.884354706473605805e-03
7.700289949378780818e+01,3.656652691747114270e-04,5.751030707756339964e-05,6.108952995249944916e-03
7.709264646289477696e+01,3.666475324471392232e-04,6.525586523958206027e-05,6.688502164102767648e-03
7.718239343200175995e+01,3.649000445685574826e-04,7.005104843791666591e-05,6.640374219524705808e-03
7.727214040110874294e+01,3.384337462364900447e-04,7.687114247737620015e-05,6.291533483461097739e-03
7.736188737021572592e+01,3.404746999732825223e-04,7.557855596599248236e-05,5.621855306842706013e-03
7.745163433932269470e+01,3.960143724845532724e-04,6.867193236339573840e-05,6.650024557069899797e-03
7.754138130842967769e+01,4.971079854357749687e-04,6.263763962798718943e-05,6.421627634464098511e-03
7.763112827753666068e+01,4.597976143115742277e-04,5.504394472129037463e-05,6.066379578881572233e-03
7.772087524664364366e+01,3.540856853125875711e-04,6.390028683018659063e-05,4.504140163364874806e-03
7.781062221575061244e+01,3.319811258617531131e-04,6.016306396549322099e-05,4.951738646425319322e-03
7.790036918485759543e+01,3.381450736807619403e-04,6.291589624859922423e-05,5.563948939239813513e-03
7.799011615396457842e+01,3.245851614091991135e-04,6.218534277049354983e-05,5.234359428070790680e-03
7.807986312307154719e+01,2.967341911124584818e-04,6.186601874293121855e-05,5.149107338327488410e-03
7.816961009217853018e+01,3.360005784681729750e-04,5.672487188603715121e-05,5.207622930735438666e-03
7.825935706128551317e+01,3.591143518860466185e-04,5.065332857997326588e-05,4.182615158896252697e-03
7.834910403039249616e+01,3.169578215110819609e-04,5.758594062287750550e-05,4.829649807765600163e-03
7.843885099949946493e+01,3.207852625867907165e-04,6.641070955481435511e-05,4.884528120030051830e-03
7.852859796860644792e+01,3.516361707735927555e-04,6.751233411393991123e-05,4.620602382746205952e-03
7.861834493771343091e+01,3.790624843909841889e-04,5.652140011888507617e-05,4.216881239682121821e-03
7.870809190682039969e+01,3.158643700655710249e-04,5.198481117459010666e-05,3.558140936580620351e-03
7.879783887592738267e+01,3.662059363700513560e-04,5.907864306432586882e-05,3.535801517358312315e-03
7.888758584503436566e+01,3.943804721819211688e-04,5.601640917944272964e-05,3.938274276522328761e-03
7.897733281414134865e+01,3.770867890118380708e-04,5.826090186625497685e-05,5.079180148402687688e-03
7.906707978324831743e+01,3.207848220214575864e-04,5.514304691983108167e-05,4.404234134435057631e-03
7.915682675235530041e+01,3.395275269634238555e-04,4.776792078370740400e-05,4.081703288235201225e-03
7.924657372146228340e+01,3.323669172483739980e-04,4.819048658356924489e-05,4.478407297239002730e-03
7.933632069056926639e+01,3.808449457704419171e-04,4.736741796693085704e-05,4.872235696012089910e-03
7.942606765967623517e+01,3.804793531933246581e-04,5.405801178375207111e-05,4.151062792377772405e-03
7.951581462878321815e+01,3.509283799868693067e-04,4.994099038826589078e-05,4.180176333911471247e-03
7.960556159789020114e+01,2.860309758523550835e-04,5.001196249605435349e-05,4.096703547739199633e-03
7.969530856699716992e+01,3.470355824317829111e-04,5.498120348012368845e-05,3.557287588988345631e-03
7.978505553610415291e+01,3.441515378479014756e-04,5.352159013765397239e-05,3.081855034644323532e-03
7.987480250521113589e+01,2.856540837636780544e-04,4.869261374639044152e-05,3.570697124162072397e-03
7.996454947431811888e+01,3.575574253903787301e-04,5.107393527479061517e-05,4.128861160677147965e-03
8.005429644342508766e+01,3.818984110547104334e-04,5.280125475827788698e-05,3.705856224348099554e-03
8.014404341253205644e+01,3.195042043096423608e-04,4.391661146269865487e-05,3.461523172808190271e-03
8.023379038163903942e+01,3.062803118004540285e-04,4.148588435215419675e-05,3.444176528987015831e-03
8.032353735074602241e+01,3.075938496419894624e-04,4.547347251842259969e-05,4.153064915155682719e-03
8.041328431985300540e+01,2.998208658182406833e-04,4.652480380539604022e-05,4.631530253853877177e-03
8.050303128895997418e+01,3.077119353331741482e-04,3.992564457406547006e-05,3.368803704666359627e-03
8.059277825806695716e+01,3.242799811990214635e-04,4.921359721100174595e-05,3.619172249829053639e-03
8.068252522717394015e+01,3.142102742267268182e-04,4.851521261734855113e-05,3.302113275948295647e-03
8.077227219628090893e+01,2.683240504387580027e-04,4.447031984532015048e-05,3.146439685482795966e-03
8.086201916538789192e+01,3.233608329357316388e-04,4.236574963054639701e-05,2.854111026192703710e-03
8.095176613449487490e+01,3.704658686627045365e-04,4.453989563948502990e-05,2.996493127824642611e-03
8.104151310360185789e+01,3.493749748329289580e-04,4.706688399339415725e-05,2.983963425771995418e-03
8.113126007270882667e+01,2.990447786088758241e-04,4.620735592132337223e-05,2.705376028151209016e-03
8.122100704181580966e+01,2.885807550561910514e-04,4.141185539937240859e-05,2.951904270988799529e-03
8.131075401092279265e+01,3.032882469596994085e-04,4.034633580256755900e-05,2.879873021976574448e-03
8.140050098002976142e+01,2.529365028096003170e-04,4.409469580371737927e-05,2.908989136879608622e-03
8.149024794913674441e+01,2.318536535585438089e-04,4.353249573733146394e-05,3.315376729713811164e-03
8.157999491824372740e+01,2.822669493844729306e-04,4.004065094146161093e-05,2.994974576988093662e-03
8.166974188735071039e+01,2.912753393298970995e-04,3.628390918611443423e-05,2.698933115518009802e-03
8.175948885645767916e+01,2.204197348545702253e-04,4.644460236643454854e-05,2.642910579057830382e-03
8.184923582556466215e+01,2.390418711990925800e-04,3.974086831990210117e-05,2.568750139920529443e-03
8.193898279467164514e+01,2.653593387555057480e-04,3.110179820790399512e-05,2.658215805594697518e-03
8.202872976377862813e+01,2.788435981405447709e-04,3.433074530022317393e-05,2.669060682994255345e-03
8.211847673288559690e+01,2.307577413809275963e-04,4.051559304033015548e-05,2.620351307302518432e-03
8.220822370199257989e+01,2.311366179570533167e-04,3.880147849257922798e-05,2.544275638222894161e-03
8.229797067109956288e+01,2.584198912761462232e-04,3.577904086768377337e-05,2.163820760318623491e-03
8.238771764020653166e+01,2.841816652167378633e-04,3.190029633983205033e-05,2.292294276974382941e-03
8.247746460931351464e+01,3.322780134142779679e-04,3.244758648902032244e-05,2.221597212443293060e-03
8.256721157842049763e+01,2.881407088414156747e-04,3.622252927104180874e-05,2.101222062799741781e-03
8.265695854752748062e+01,2.715430930815873720e-04,3.909752288052603588e-05,2.209604606190418603e-03
8.274670551663444940e+01,2.660823341976284516e-04,3.787137631646127943e-05,2.436123841351360217e-03
8.283645248574143238e+01,2.935850140986332466e-04,2.897716916590418565e-05,2.494619836969285114e-03
8.292619945484841537e+01,2.664493198039018219e-04,3.155821957706241601e-05,2.165752301255987992e-03
8.301594642395539836e+01,2.810005055148784379e-04,3.491729186991303574e-05,2.250417271438530289e-03
8.310569339306236714e+01,2.302463887491463493e-04,3.703826616545518864e-05,2.200664949314965358e-03
8.319544036216935012e+01,2.444383569998511015e-04,3.629113838649660677e-05,1.878797758343857521e-03
8.328518733127633311e+01,2.233609392729648830e-04,3.263241228096636716e-05,1.840962535629500196e-03
8.337493430038330189e+01,2.079466118786594251e-04,3.050305767611462940e-05,1.779669564305637374e-03
8.346468126949027067e+01,1.897320831317065887e-04,3.600382156626543177e-05,1.900196507523750720e-03
8.355442823859725365e+01,2.050751567680540342e-04,3.774804519442291628e-05,1.951325489605952417e-03
8.364417520770423664e+01,2.457440716837499162e-04,3.777509037954626442e-05,2.106176545640755637e-03
8.373392217681121963e+01,2.278520748896655814e-04,3.377565739204536926e-05,1.981849097560588017e-03
8.382366914591818841e+01,2.176849164125723172e-04,3.065427269487523405e-05,1.702572497215983300e-03
8.391341611502517139e+01,2.403209597894535648e-04,3.122869991565296871e-05,1.687374564408131074e-03
8.400316308413215438e+01,2.335686572820161379e-04,3.284042523498282982e-05,1.850340117703265985e-03
8.409291005323912316e+01,2.369065673578264893e-04,3.186436217464221743e-05,1.752842862071013214e-03
8.418265702234610615e+01,1.992769455010122220e-04,3.899066277402732860e-05,1.940130166383057268e-03
8.427240399145308913e+01,2.058473487905951706e-04,3.986044583260558261e-05,1.996108270839899463e-03
8.436215096056007212e+01,1.999914932344983053e-04,3.698552723956197207e-05,2.164405751538323649e-03
8.445189792966704090e+01,2.204601652597342420e-04,2.873675949544777212e-05,2.060412144807016819e-03
8.454164489877402389e+01,2.288151741412312716e-04,2.570069481046005649e-05,1.880315349629785868e-03
8.463139186788100687e+01,1.905363956143078536e-04,2.785295064580126223e-05,1.577200444231971043e-03
8.472113883698798986e+01,1.706865424390394039e-04,2.667535132622918113e-05,1.466968124522151839e-03
8.481088580609495864e+01,2.001516299077621831e-04,2.575455845499630486e-05,1.432161399289953035e-03
8.490063277520194163e+01,1.750257618760808721e-04,2.865311733595346860e-05,1.473637271285558551e-03
8.499037974430892461e+01,1.909191385206346933e-04,3.064984871839693736e-05,1.510021750232645168e-03
8.508012671341589339e+01,2.084771244821284522e-04,3.105833005894249779e-05,1.624410594527922296e-03
8.516987368252287638e+01,2.184134775589283942e-04,3.059579583676600231e-05,1.456759513782916781e-03
8.525962065162985937e+01,2.038551866222254778e-04,2.588521067848232335e-05,1.599788322124345201e-03
8.534936762073684235e+01,1.788770982386300148e-04,2.328487278516385629e-05,1.896609319331258106e-03
8.543911458984381113e+01,1.081468420506120898e-04,2.764609438282804971e-05,1.836285169237128001e-03
8.552886155895079412e+01,1.347198671813774017e-04,3.163498583183974792e-05,1.659373256753185130e-03
8.561860852805777711e+01,1.518648354441378150e-04,2.628897155136988915e-05,1.627301324253831519e-03
8.570835549716476010e+01,1.827285826176265095e-04,2.447352077562900841e-05,1.466367354521143666e-03
8.579810246627172887e+01,1.612005010532740275e-04,2.313322665675948277e-05,1.692374474863727512e-03
8.588784943537871186e+01,2.105521537065590089e-04,2.313717696888518971e-05,1.787805018273607403e-03
8.597759640448569485e+01,2.228020549498399517e-04,2.420155189195901383e-05,1.393665281057745097e-03
8.606734337359266362e+01,1.819538148867532064e-04,2.665412458403980348e-05,1.588556427985320877e-03
8.615709034269964661e+01,2.088484219027693161e-04,2.673728560896237522e-05,1.493937223590173589e-03
8.624683731180662960e+01,1.812357530533538551e-04,2.672777369486133828e-05,1.319702318331359607e-03
8.633658428091361259e+01,1.506652747714179073e-04,2.476228734334934476e-05,1.408258868104934631e-03
8.642633125002058136e+01,1.265585597498009029e-04,2.399787798664016866e-05,1.540009271909599173e-03
8.651607821912756435e+01,1.388482238306867152e-04,2.406486340437920352e-05,1.430882296477928870e-03
8.660582518823454734e+01,1.678175207284647520e-04,2.587224261610551556e-05,1.496793980511914451e-03
8.669557215734153033e+01,1.579989176541751284e-04,2.636825295759079611e-05,1.418194650163454766e-03
8.678531912644849911e+01,1.555787216026990828e-04,2.484836161851989133e-05,1.270040274752320345e-03
8.687506609555546788e+01,1.523262846327541251e-04,2.181296277330469443e-05,1.305463915599928320e-03
8.696481306466245087e+01,1.808074949447476812e-04,2.404524479451987436e-05,1.289948200192705691e-03
8.705456003376943386e+01,1.860188199769781967e-04,2.695006496684665504e-05,1.189212461431220745e-03
8.714430700287640263e+01,1.904750350528268876e-04,2.620322211372562874e-05,1.270787698264121872e-03
8.723405397198338562e+01,1.937539507127953675e-04,2.243387407621107217e-05,1.214820985206129271e-03
8.732380094109036861e+01,1.738154823792536629e-04,2.328992606015551744e-05,1.281026024887511319e-03
8.741354791019735160e+01,1.362302445515296769e-04,2.247203912442173791e-05,1.263726278755914140e-03
8.750329487930432038e+01,1.622123189043949006e-04,2.399049832648635040e-05,1.340241037726838192e-03
8.759304184841130336e+01,1.597224192244666374e-04,2.580313561780449267e-05,1.330303785056579117e-03
8.768278881751828635e+01,1.785131190646626871e-04,2.347423692506907773e-05,1.309412775186874142e-03
8.777253578662525513e+01,2.027860616363634592e-04,2.241609661873112305e-05,1.288265732517725973e-03
8.786228275573223812e+01,1.904701754370576061e-04,2.364064771855123629e-05,1.206323112864935094e-03
8.795202972483922110e+01,1.608797551763414390e-04,2.295922053529966583e-05,1.243140963125353342e-03
8.804177669394620409e+01,1.751325809219284437e-04,2.194165338743380361e-05,1.364025638754209511e-03
8.813152366305317287e+01,1.451142784827257374e-04,2.243373140761047204e-05,1.201753828457421654e-03
8.822127063216015586e+01,1.347626571294642550e-04,2.337185771242661293e-05,1.128536535309304124e-03
8.831101760126713884e+01,1.458865857291054551e-04,1.710904273586091298e-05,1.148565545718124165e-03
8.840076457037412183e+01,1.654065504888727425e-04,1.606142887130147966e-05,1.070736335647225809e-03
8.849051153948109061e+01,1.541888672679595504e-04,1.767212756356311248e-05,1.085408821978091224e-03
8.858025850858807360e+01,1.535638645136906493e-04,1.896598399499656681e-05,1.040985615279925013e-03
8.867000547769505658e+01,1.509958487931805575e-04,2.276020535141502649e-05,1.158018848027504363e-03
8.875975244680202536e+01,1.415379696335993887e-04,2.047688138177440717e-05,1.173314066227280558e-03
8.884949941590900835e+01,1.420996894306070278e-04,1.961327166370478999e-05,1.241066295557335421e-03
8.893924638501599134e+01,1.365227240376979388e-04,2.133923199980444191e-05,1.222187948989771978e-03
8.902899335412297432e+01,1.287295363362536823e-04,1.796930844487973496e-05,1.102285630044795789e-03
8.911874032322994310e+01,1.253956501344851348e-04,1.874039462622382926e-05,1.028746665029048844e-03
8.920848729233692609e+01,1.593715805274008659e-04,1.956712572248918625e-05,9.350775196297675786e-04
8.929823426144390908e+01,1.486987620174386562e-04,2.052479918938574972e-05,1.164727910085757573e-03
8.938798123055089206e+01,1.269196220349114222e-04,1.878191102533739205e-05,1.118238931506619150e-03
8.947772819965786084e+01,1.388767291418680481e-04,1.961523812146492659e-05,9.993940912279104458e-04
8.956747516876484383e+01,1.427483209560466480e-04,1.858031096232277415e-05,1.011385560590063798e-03
8.965722213787182682e+01,1.211685207099903332e-04,1.763258631944454024e-05,1.097309505708988662e-03
8.974696910697879559e+01,1.317505564456668916e-04,1.836389221166501263e-05,1.173562819016859930e-03
8.983671607608577858e+01,1.448955423223379987e-04,1.827321377890099024e-05,8.349013293935100615e-04
8.992646304519276157e+01,1.560161636950905281e-04,1.790318752279047593e-05,9.334931494595900782e-04
9.001621001429974456e+01,1.743965646237800784e-04,1.846729132598866360e-05,1.183728491560775368e-03
9.010595698340671333e+01,1.595673558054144000e-04,1.794068567032299730e-05,1.071516235366580831e-03
9.019570395251369632e+01,1.219694925380436322e-04,1.751934138651508170e-05,1.113016519908551416e-03
9.028545092162066510e+01,1.058662036797362909e-04,1.660248518175648025e-05,1.210169320335296572e-03
9.037519789072764809e+01,1.299744526359503268e-04,1.823497589653419205e-05,1.031147597517983495e-03
9.046494485983461686e+01,1.635136171903937136e-04,1.622865137725350114e-05,9.507015080475600529e-04
9.055469182894159985e+01,1.454316639214043823e-04,1.676904544500418295e-05,1.017697011341719146e-03
9.064443879804858284e+01,1.247318245440824755e-04,1.742735139070712117e-05,1.035012406270779039e-03
9.073418576715556583e+01,9.107513731775637288e-05,1.570615427433354083e-05,1.014486334717061133e-03
9.082393273626253460e+01,1.216739416146961664e-04,1.446682504289525127e-05,9.298938242999580392e-04
9.091367970536951759e+01,1.588875531868250948e-04,1.428886503138081118e-05,9.426835294067433110e-04
9.100342667447650058e+01,1.444360146183870511e-04,1.515334337613361695e-05,1.056787737447578484e-03
9.109317364358348357e+01,1.469243325870103051e-04,1.601849038730940165e-05,1.171006430538259384e-03
9.118292061269045234e+01,1.357344257979313496e-04,1.456790080774603101e-05,9.497483424133672334e-04
9.127266758179743533e+01,1.307136705269770348e-04,1.396238958748201676e-05,9.148603029460397607e-04
9.136241455090441832e+01,1.226009769798196071e-04,1.581881271223696891e-05,9.802715499501388208e-04
9.145216152001138710e+01,1.236517791908483307e-04,1.471311745458683607e-05,9.046970197248735239e-04
9.154190848911837008e+01,9.289655508905772627e-05,1.620718455285547648e-05,8.156026487866201461e-04
9.163165545822535307e+01,1.009061023156982849e-04,1.655085968377441658e-05,8.269328510679913122e-04
9.172140242733233606e+01,9.803673233946261288e-05,1.713953922610379771e-05,8.132648098431326158e-04
9.181114939643930484e+01,1.173809295510102116e-04,1.426028844857404449e-05,1.014090258760645550e-03
9.190089636554628783e+01,1.442163105144024288e-04,1.629307777331459784e-05,9.496878666473219975e-04
9.199064333465327081e+01,1.336896851926401076e-04,1.624908027044270748e-05,7.776672683114582360e-04
9.208039030376025380e+01,1.139620161343665250e-04,1.653535333186895449e-05,8.175901462800904546e-04
9.217013727286722258e+01,9.533461095826887242e-05,1.596807263763436521e-05,9.052272596108945071e-04
9.225988424197420557e+01,8.796063829097682722e-05,1.634559272320818525e-05,8.708692344663451291e-04
9.234963121108118855e+01,1.115301596742090197e-04,1.374467441914639646e-05,8.643197927419928213e-04
9.243937818018815733e+01,1.081423037822475217e-04,1.334896899790408198e-05,8.006696842208887695e-04
9.252912514929514032e+01,1.023967700310966122e-04,1.462300217278843547e-05,7.582601961228635761e-04
9.261887211840212331e+01,8.811312861037819458e-05,1.647831441481735317e-05,8.374338103461237024e-04
9.270861908750910629e+01,9.279061143672577864e-05,1.711329138270348160e-05,8.143122672275879097e-04
9.279836605661607507e+01,1.139828313829967151e-04,1.689014518997853544e-05,9.110851463221349188e-04
9.288811302572305806e+01,1.093232491324885885e-04,1.555264403038169064e-05,8.110139033227521796e-04
9.297785999483004105e+01,9.791332544622890815e-05,1.254220326641205162e-05,7.188577103439440855e-04
9.306760696393700982e+01,1.001624796755556582e-04,1.526772425674880027e-05,6.845160229872113405e-04
9.315735393304399281e+01,7.815330355774212985e-05,1.353380748019717905e-05,7.076639489155161274e-04
9.324710090215097580e+01,9.803281398269130789e-05,1.269179386497415730e-05,8.492244784686108546e-04
9.333684787125795879e+01,1.226325605707373858e-04,1.436760481834521060e-05,7.290664169356106047e-04
9.342659484036492756e+01,1.172157435724114157e-04,1.461449860657329374e-05,6.973266478269311624e-04
9.351634180947191055e+01,1.219067188274984825e-04,1.520011533740983986e-05,7.750668541829096618e-04
9.360608877857887933e+01,1.235240439321620178e-04,1.360532265507095649e-05,7.278466689917798167e-04
9.369583574768586232e+01,1.283935612778221006e-04,1.178376763476915235e-05,8.428627640353325004e-04
9.378558271679284530e+01,1.111863922113359617e-04,1.091657275125726482e-05,7.673000681978043398e-04
9.387532968589981408e+01,9.644906669500459215e-05,1.149754859276595465e-05,7.935220503656926919e-04
9.396507665500679707e+01,8.401671377371311162e-05,1.306784732034520847e-05,8.037439238190227913e-04
9.405482362411378006e+01,8.434591478162099722e-05,1.377088468933557538e-05,7.055053928466463150e-04
9.414457059322074883e+01,1.159757786697377519e-04,1.421066954181894925e-05,6.883716736281646556e-04
9.423431756232773182e+01,1.175965474360314735e-04,1.191777196708867007e-05,7.988975647484090805e-04
9.432406453143471481e+01,1.097240948835064830e-04,1.121318119950756982e-05,6.749689888034111863e-04
9.441381150054169780e+01,1.088499539323785922e-04,1.129361183410050904e-05,7.518263485184920958e-04
9.450355846964866657e+01,9.705430422659245464e-05,1.143597203703468638e-05,8.018476553976140644e-04
9.459330543875564956e+01,9.702300644249388665e-05,1.187867081368565134e-05,6.977788951978175936e-04
9.468305240786263255e+01,1.063615970791366146e-04,1.030365262759362729e-05,6.114636286070004607e-04
9.477279937696960133e+01,9.046744608784641685e-05,1.082112419706004112e-05,7.856180255308251471e-04
9.486254634607658431e+01,9.475623568508990556e-05,1.253791608272835384e-05,6.719678127348877299e-04
9.495229331518356730e+01,1.024695635090456164e-04,1.246288842902338657e-05,7.021268327977493468e-04
9.504204028429055029e+01,9.435608836674011599e-05,1.179849447515439988e-05,7.844646526586803717e-04
9.513178725339751907e+01,9.538005690043173867e-05,1.103716863353639971e-05,7.757564808800119756e-04
9.522153422250450205e+01,1.003166307755598970e-04,1.019943371117227053e-05,7.350637687138540655e-04
9.531128119161148504e+01,8.925898457038952346e-05,9.776808037924949359e-06,7.774721560785658424e-04
9.540102816071846803e+01,8.553340030182523895e-05,1.136778208164832700e-05,8.225968264034506450e-04
9.549077512982543681e+01,9.930816428885665343e-05,1.090855264110975735e-05,8.645538834165011942e-04
9.558052209893241979e+01,1.073142549352752788e-04,9.835711873504656186e-06,6.702727083542417679e-04
9.567026906803940278e+01,8.894613108887476616e-05,9.469934744262050388e-06,6.347778063312680286e-04
9.576001603714637156e+01,7.264939382768124314e-05,1.025946024690573465e-05,6.475965107868072307e-04
9.584976300625335455e+01,7.912190712111187227e-05,9.647717990767445953e-06,7.058615115922636796e-04
9.593950997536033753e+01,9.195042298462899745e-05,8.955860920214661649e-06,7.881480314351702390e-04
9.602925694446732052e+01,8.343312865449212864e-05,1.078791777440614550e-05,6.504178508571167817e-04
9.611900391357428930e+01,7.123905298867129867e-05,1.110158012420941708e-05,6.006026817017762936e-04
9.620875088268127229e+01,8.273998211210746828e-05,1.043562793351142587e-05,6.721285374807828891e-04
9.629849785178825528e+01,8.913895764470288906e-05,1.003776002513647818e-05,6.130954323139950653e-04
9.638824482089523826e+01,8.838035539274279961e-05,9.788066453200911665e-06,6.311744600199979769e-04
9.647799179000220704e+01,8.605396216845300904e-05,8.794461677210010846e-06,6.531299668620067040e-04
9.656773875910919003e+01,7.562389995942802928e-05,1.003230315914982720e-05,6.406585511720439908e-04
9.665748572821617302e+01,7.890530765782401233e-05,1.151527863549321733e-05,7.230951465953705960e-04
9.674723269732314179e+01,8.136810194500706682e-05,1.090747836635533609e-05,6.437212548369649918e-04
9.683697966643012478e+01,8.588379836274175169e-05,1.015439356888616851e-05,6.319101930277480411e-04
9.692672663553710777e+01,8.629336804491801014e-05,1.035403604985308934e-05,6.877940838835907558e-04
9.701647360464407654e+01,9.121429660888259446e-05,9.744056846353003486e-06,5.997078840073084317e-04
9.710622057375105953e+01,9.683564275757489733e-05,9.586527451642323910e-06,6.155556387203970454e-04
9.719596754285802831e+01,8.023900219781941604e-05,1.030143933009105637e-05,6.440137596502410692e-04
9.728571451196501130e+01,8.433271013472778716e-05,1.079552273742928309e-05,7.347623039841055977e-04
9.737546148107199429e+01,8.581373394146127624e-05,9.411145334891452100e-06,7.936021234754331343e-04
9.746520845017896306e+01,6.882427832173840839e-05,7.684280903672602742e-06,6.986359782590648680e-04
9.755495541928594605e+01,7.430911886973230436e-05,8.702091954977312873e-06,5.952903634198185995e-04
9.764470238839292904e+01,8.847635004047375027e-05,9.584591526319913824e-06,5.444795172451429325e-04
9.773444935749991203e+01,8.815276220508324798e-05,9.749913561920908606e-06,6.036429511040138432e-04
9.782419632660688080e+01,7.846219221929722355e-05,8.548383838574197916e-06,6.362186366925777015e-04
9.791394329571386379e+01,7.219827117139195700e-05,8.602602408788188580e-06,6.438494979882340317e-04
9.800369026482084678e+01,7.830456038638723801e-05,9.225497459528426809e-06,5.757516599064827541e-04
9.809343723392782977e+01,8.168939457471476289e-05,8.809405178839169762e-06,6.371661408378301045e-04
9.818318420303479854e+01,8.126487322729930725e-05,7.365204259995485324e-06,7.064900644389316689e-04
9.827293117214178153e+01,8.556610607752020831e-05,8.296375168301149450e-06,5.992954971085141976e-04
9.836267814124876452e+01,7.402448192444270267e-05,9.356006816174271130e-06,5.228039810836356254e-04
9.845242511035573330e+01,7.362802907146644637e-05,8.199716953166347541e-06,5.320104081572956918e-04
9.854217207946271628e+01,7.230795777624662943e-05,8.375159635465289691e-06,5.799018590177243198e-04
9.863191904856969927e+01,6.787856294186325301e-05,9.087020167976568406e-06,6.494193245113273529e-04
9.872166601767668226e+01,7.067475606572677107e-05,9.233033364762654761e-06,5.728534316829322513e-04
9.881141298678365104e+01,8.005924162454337184e-05,8.205556881014180621e-06,5.071193461677902820e-04
9.890115995589063402e+01,7.689852883171012022e-05,9.472322732818607167e-06,5.113597632697660430e-04
9.899090692499761701e+01,7.898795629157668197e-05,8.075346461734354145e-06,5.370505698531085649e-04
9.908065389410460000e+01,7.291990494967365256e-05,7.973231526733216671e-06,5.533858923810386268e-04
9.917040086321156878e+01,6.990916825829356681e-05,8.167215963840272685e-06,6.187452534345857895e-04
9.926014783231855176e+01,7.056888070200959017e-05,8.608255617021974218e-06,5.830858725132045950e-04
9.934989480142553475e+01,7.535812450997485961e-05,7.863644294937250780e-06,5.852422173208750864e-04
9.943964177053250353e+01,6.842628532407083277e-05,8.168761469568613562e-06,5.641997143842783329e-04
9.952938873963948652e+01,6.210849538947238620e-05,8.276441334713945737e-06,5.702522224935236469e-04
9.961913570874646950e+01,6.269847609766728697e-05,9.362894722352385911e-06,5.827613346798706222e-04
9.970888267785345249e+01,7.669869792206248521e-05,8.749967944017656243e-06,5.864713069009862625e-04
9.979862964696042127e+01,6.766062923876370034e-05,8.029048334523988887e-06,5.583322723348091432e-04
9.988837661606740426e+01,6.419918709700526038e-05,7.826871177066145995e-06,5.159168388764514288e-04
9.997812358517438724e+01,6.338581199343813570e-05,6.924321554940292095e-06,5.897060078561529653e-04
1.000678705542813702e+02,6.007121399254663189e-05,6.875268134115923952e-06,5.925984174355305393e-04
1.001576175233883390e+02,6.543282967486669809e-05,7.576541798910425328e-06,5.202139998211050866e-04
1.002473644924953220e+02,5.783545789001860336e-05,7.102559724865801919e-06,4.684856365403406581e-04
1.003371114616023050e+02,6.308681806528421371e-05,7.372626873174360788e-06,4.670033782033487530e-04
1.004268584307092738e+02,5.523661829708597938e-05,7.288874171664577189e-06,4.282324299892794413e-04
1.005166053998162425e+02,5.447191093692184210e-05,7.655926968391892748e-06,5.822952809631662873e-04
1.006063523689232397e+02,5.153377173887730767e-05,7.274986888909155711e-06,6.271554004194570403e-04
1.006960993380302085e+02,4.960274383629007878e-05,7.540077295496692853e-06,5.702858543326154135e-04
1.007858463071371915e+02,6.115987912326190101e-05,7.271887344533568536e-06,5.300765527809826478e-04
1.008755932762441603e+02,6.660194594986643319e-05,7.144472404460054307e-06,5.217065354015538569e-04
1.009653402453511575e+02,7.247593471966858210e-05,6.764597893952627758e-06,4.736441765635798448e-04
1.010550872144581263e+02,5.667317269021055165e-05,6.542213783216985635e-06,4.703247222975418104e-04
1.011448341835651092e+02,5.607690762387007339e-05,6.814212608961101088e-06,4.844094462234262545e-04
1.012345811526720780e+02,6.458088680648140618e-05,6.186935889072282471e-06,5.098382803860664492e-04
