# composition,0.417NaCl-0.058KCl-0.525CaCl2
# source,Wei, 2022
# temperature_K,1023
# raw_file,0.417NaCl-0.058KCl-0.525CaCl2_Wei_2022_1023.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,K-Cl,K-K,Na-Cl,Na-Na
0.9541306544472236,0.025020565220053973,0.038486779364540084,0.03622790941854367,0.01283462496545076,0.022588388244081114,0.02766806389509357
0.9615848001850925,0.024987125876362242,0.03818739079816997,0.03623648951772687,0.012820893707136606,0.02256843945405397,0.027578167609615713
0.9690389459229615,0.02495368653267051,0.037888002231799854,0.03631926952815352,0.012807162448822454,0.02254849066402683,0.027488271324137854
0.9764930916608303,0.024920247188978784,0.03764950785353537,0.036420388760391144,0.0127934311905083,0.022528541873999688,0.027398375038659998
0.9839472373986993,0.024886807845287053,0.037423770927848155,0.03652150799262876,0.012779699932194145,0.022508593083972545,0.027308478753182142
0.9914013831365682,0.02485336850159532,0.037198034002160936,0.03662262722486638,0.012765968673879993,0.0224886442939454,0.02727035749042551
0.9988555288744372,0.02481992915790359,0.03697229707647372,0.036723746457103995,0.012752237415565838,0.022468695503918258,0.027244014225706156
1.0063096746123061,0.02478648981421186,0.0367465601507865,0.03682486568934162,0.012738506157251684,0.02244874671389112,0.027217670960986796
1.013763820350175,0.024765201861136895,0.03652082322509928,0.03692598492157923,0.01272477489893753,0.022428797923863975,0.02719132769626744
1.021217966088044,0.024753353458372485,0.03629508629941206,0.03702710415381685,0.012711043640623377,0.022408849133836832,0.027164984431548085
1.028672111825913,0.024741505055608074,0.03606934937372485,0.03712822338605447,0.012697312382309223,0.02238890034380969,0.027138641166828726
1.0361262575637817,0.024729656652843667,0.03584361244803763,0.03722934261829208,0.012659114241087574,0.022368951553782546,0.02711229790210937
1.0435804033016507,0.024717808250079257,0.03561787552235042,0.037330461850529705,0.012613496380769385,0.022349002763755406,0.027085954637390015
1.0510345490395196,0.024705959847314846,0.0353921385966632,0.03743158108276732,0.012567878520451194,0.022329053973728263,0.027059611372670656
1.0584886947773886,0.024694111444550436,0.035220949150198626,0.03753270031500494,0.012522260660133002,0.02230910518370112,0.0270332681079513
1.0659428405152576,0.024682263041786025,0.03513164042881756,0.03782419271029036,0.012476642799814811,0.02228830039290504,0.027006924843231944
1.0733969862531265,0.024670414639021615,0.03504233170743649,0.03812102348978685,0.012431024939496622,0.022233666523287357,0.026980581578512585
1.0808511319909955,0.024658566236257208,0.034953022986055425,0.03841785426928334,0.01238540707917843,0.022179032653669675,0.02695423831379323
1.0883052777288644,0.024646717833492798,0.034863714264674356,0.03871468504877983,0.01233978921886024,0.022124398784051993,0.02693713641688647
1.0957594234667334,0.024634869430728387,0.03477440554329329,0.03901151582827632,0.01229417135854205,0.022069764914434308,0.026974926553290823
1.1032135692046023,0.024623021027963977,0.03468509682191222,0.03930834660777281,0.012248553498223859,0.022015131044816626,0.027012716689695175
1.110667714942471,0.024630004864806678,0.03459578810053115,0.03960517738726929,0.012202935637905669,0.021960497175198945,0.027050506826099528
1.11812186068034,0.024637642830607792,0.03450647937915008,0.039902008166765784,0.012157317777587478,0.021905863305581263,0.027088296962503883
1.125576006418209,0.024645280796408906,0.03441717065776901,0.04019883894626227,0.012106876477835217,0.02185122943596358,0.027126087098908236
1.133030152156078,0.024652918762210017,0.03432786193638795,0.040495669725758764,0.012029372036576195,0.021796595566345896,0.02716387723531259
1.140484297893947,0.02466055672801113,0.03423855321500688,0.04079250050525526,0.011951867595317174,0.021741961696728214,0.027201667371716944
1.1479384436318159,0.024668194693812245,0.03414924449362581,0.04108933128475174,0.011874363154058152,0.021687327827110532,0.027239457508121297
1.1553925893696848,0.024675832659613355,0.03418568700326824,0.041371470579729536,0.01179685871279913,0.02163269395749285,0.02727724764452565
1.1628467351075538,0.02468347062541447,0.03447534949488153,0.04165331072064736,0.01171935427154011,0.021578060087875165,0.027315037780930005
1.1703008808454227,0.024691108591215583,0.034765011986494815,0.041935150861565185,0.011641849830281088,0.021523426218257483,0.027352827917334357
1.1777550265832917,0.024698746557016697,0.0350546744781081,0.04221699100248301,0.011564345389022066,0.0214687923486398,0.027390618053738713
1.1852091723211604,0.024706384522817808,0.035344336969721384,0.04249883114340083,0.011486840947763047,0.02141415847902212,0.027428408190143066
1.1926633180590294,0.024714022488618922,0.03563399946133467,0.04278067128431865,0.011409336506504025,0.021359524609404438,0.02746619832654742
1.2001174637968983,0.024728871618348674,0.03592366195294796,0.043062511425236476,0.011331832065245004,0.021304890739786753,0.02752810345402975
1.2075716095347673,0.024755995931914083,0.03621332444456125,0.0433443515661543,0.011254327623985982,0.02125025687016907,0.027631945317720175
