# composition,0.7LiCl-0.3CaCl2
# source,Liang, 2024
# temperature_K,1073
# raw_file,0.7LiCl-0.3CaCl2_Liang_2024_1073.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Ca-Li,Cl-Cl,Li-Cl,Li-Li
0.7470768351208572,0.0065853939578927835,0.0031537717733851594,0.006291227565381802,0.01764963083676204,0.010196410892406556,0.0
0.7520243638302668,0.0065155606778644366,0.003129576592411496,0.006282054149974997,0.017623237682351904,0.010300417765801147,0.0
0.7569718925396766,0.006445727397836089,0.0031053814114378325,0.006272880734568193,0.017596844527941767,0.01040442463919574,0.0
0.7619194212490862,0.006375894117807742,0.003081186230464169,0.006263707319161389,0.01757045137353163,0.01050843151259033,0.0
0.7668669499584958,0.006306060837779395,0.0030569910494905057,0.006254533903754585,0.017544058219121493,0.010612438385984921,0.0
0.7718144786679054,0.006236227557751049,0.0030327958685168427,0.006247052884989603,0.017517665064711356,0.010716445259379512,0.0
0.7767620073773152,0.0061663942777227,0.003008600687543179,0.006241120229109692,0.01749127191030122,0.010820452132774105,0.0
0.7817095360867248,0.006096560997694353,0.0029844055065695154,0.006235187573229783,0.01746529511174494,0.010924459006168697,0.0
0.7866570647961344,0.006026727717666007,0.0029602103255958524,0.006229254917349872,0.01744547244770882,0.011028465879563288,0.0
0.791604593505544,0.00595689443763766,0.002936015144622189,0.006223322261469963,0.017425649783672708,0.011132472752957877,0.0
0.7965521222149538,0.005887061157609312,0.002911819963648525,0.006217389605590052,0.01740582711963659,0.01123647962635247,0.0
0.8014996509243634,0.005817227877580966,0.0028876247826748616,0.006211456949710142,0.017386004455600474,0.011340486499747062,0.0
0.806447179633773,0.005747394597552619,0.0028634296017011986,0.006205524293830232,0.017366181791564357,0.011444493373141653,0.0
0.8113947083431827,0.005677561317524271,0.002839234420727535,0.006199591637950322,0.01734635912752824,0.011548500246536246,0.0
0.8163422370525923,0.005607728037495924,0.0028150392397538714,0.006193658982070411,0.017326536463492123,0.011652507119930837,0.0
0.821289765762002,0.005537894757467578,0.0027993703240324205,0.006187726326190502,0.017306713799456006,0.01175050912895643,0.0
0.8262372944714116,0.005468061477439231,0.0028763138349479443,0.006181793670310591,0.01728689113541989,0.011840428761295785,0.0
0.8311848231808213,0.0053982281974108825,0.0029532573458634697,0.006175861014430681,0.017267068471383776,0.011930348393635142,0.0
