# composition,0.637LiCl-0.363KCl
# source,Jiang, 2016
# temperature_K,750
# raw_file,0.637LiCl-0.363KCl_Jiang_2016_750.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),K-Cl,Li-Cl
0.5615458085942971,0.0,0.0
0.5655284029814907,0.0,0.0
0.5695109973686843,0.0,0.0
0.5734935917558779,0.0,0.0
0.5774761861430715,0.0,0.0
0.5814587805302651,0.0,0.0
0.5854413749174587,0.0,0.0
0.5894239693046522,0.0,0.0
0.5934065636918459,0.0,0.0
0.5973891580790395,0.0,0.0
0.6013717524662331,0.0,0.0
0.6053543468534267,0.0,0.0
0.6093369412406203,0.0,0.0
0.6133195356278138,0.0,0.0
0.6173021300150074,0.0,0.0
0.6212847244022011,0.0,0.0
0.6252673187893947,0.0,0.0
0.6292499131765883,0.0,0.0
0.6332325075637818,0.0,0.0
0.6372151019509754,0.0,0.0
0.641197696338169,0.0,0.0
0.6451802907253626,0.0,0.0
0.6491628851125563,0.0,0.0
0.6531454794997499,0.0,0.0
0.6571280738869434,0.0,0.0
0.661110668274137,0.0,0.0
0.6650932626613306,0.0,0.0
0.6690758570485242,0.0,0.0
0.6730584514357179,0.0,0.0
0.6770410458229114,0.0,0.0
0.681023640210105,0.0,0.0
0.6850062345972986,0.0,0.0
0.6889888289844922,0.0,0.0
0.6929714233716858,0.0,0.0
0.6969540177588794,0.0,0.0
0.700936612146073,0.0,0.0
0.7049192065332666,0.0,0.0
0.7089018009204602,0.0,0.0
0.7128843953076538,0.0,0.0
0.7168669896948474,0.0,0.0
0.7208495840820409,0.0,0.0
0.7248321784692345,0.0,0.0
0.7288147728564282,0.0,0.0
0.7327973672436218,0.0,0.0
0.7367799616308154,0.0,0.0
0.740762556018009,0.0,0.0
0.7447451504052025,0.0,0.0
0.7487277447923961,0.0,0.0
0.7527103391795897,0.0,0.0
0.7566929335667834,0.0,0.0
0.760675527953977,0.0,0.0
0.7646581223411706,0.0,0.0
0.7686407167283641,0.0,0.0
0.7726233111155577,0.0,0.0
0.7766059055027513,0.0,0.0
0.7805884998899449,0.0,0.0
