# composition,0.5454LiF-0.3636NaF-0.091UF4
# source,Grizzi, 2024
# temperature_K,1473
# raw_file,0.5454LiF-0.3636NaF-0.091UF4_Grizzi_2024_1473.0_AP.csv
# savgol,True
# grid_points,2000
r (A),F-F,Li-F,Na-F,U-F
1.535696856166083,0.0,0.3722977161357574,0.0,0.0
1.5385302451995997,0.0,0.39267048090446,0.0,0.0
1.5413636342331165,0.0,0.4130432456731641,0.0,0.0
1.5441970232666333,0.0,0.4360576031207964,0.0,0.0
1.5470304123001501,0.0,0.4636979432045551,0.0,0.0
1.5498638013336667,0.0,0.49133828328831164,0.0,0.0
1.5526971903671836,0.0,0.5189786233720703,0.0,0.0
1.5555305794007004,0.0,0.546618963455829,0.0,0.0
1.558363968434217,0.0,0.5742593035395857,0.0,0.0
1.5611973574677338,0.0,0.6067370091077284,0.0,0.0
1.5640307465012506,0.0,0.6434043952189028,0.0,0.0
1.5668641355347674,0.0,0.6800717813300773,0.0,0.0
1.569697524568284,0.0,0.7167391674412488,0.0,0.0
1.5725309136018009,0.0,0.7549267626188219,0.0,0.0
1.5753643026353177,0.0,0.7961681493360789,0.0,0.0
1.5781976916688345,0.0,0.837409536053336,0.0,0.0
1.581031080702351,0.0,0.8786509227705899,0.0,0.0
1.583864469735868,0.0,0.9208515294314665,0.0,0.0
1.5866978587693847,0.0,0.9650913077149643,0.0,0.0
1.5895312478029013,0.0,1.0093310859984586,0.0,0.0
1.5923646368364182,0.0,1.0535708642819563,0.0,0.0
1.595198025869935,0.0,1.0981041241801137,0.0,0.0
1.5980314149034518,0.0,1.1432984240566753,0.0,0.0
1.6008648039369684,0.0,1.1884927239332335,0.0,0.0
1.6036981929704852,0.0,1.2336870238097952,0.0,0.0
1.606531582004002,0.0,1.2798797293027613,0.0,0.0
1.6093649710375186,0.0,1.3284582556360782,0.0,0.0
1.6121983600710355,0.0,1.3770367819693992,0.0,0.0
1.6150317491045523,0.0,1.4256153083027199,0.0,0.0
1.617865138138069,0.0,1.4837460636249133,0.0,0.0
1.6206985271715857,0.0,1.5423657074314192,0.0,0.0
1.6235319162051025,0.0,1.5994572687085387,0.0,0.0
1.6263653052386193,0.0,1.6473609382770165,0.0,0.0
1.6291986942721361,0.0,1.6952646078454943,0.0,0.0
1.6320320833056527,0.0,1.743168277413968,0.0,0.0
1.6348654723391696,0.0,1.7916624937108399,0.0,0.0
1.6376988613726864,0.0,1.8418039334169702,0.0,0.0
1.640532250406203,0.0,1.8919453731230969,0.0,0.0
1.6433656394397198,0.0,1.9420868128292272,0.0,0.0
1.6461990284732366,0.0,1.9976786745459996,0.0,0.0
1.6490324175067534,0.0,2.0619696779473236,0.0,0.0
1.65186580654027,0.0,2.126260681348642,0.0,0.0
1.6546991955737869,0.0,2.183814453560992,0.0,0.0
1.6575325846073037,0.0,2.2328883037865013,0.0,0.0
1.6603659736408203,0.0,2.281962154012007,0.0,0.0
1.663199362674337,0.0,2.331036004237517,0.0,0.0
1.666032751707854,0.0,2.3793180803268488,0.0,0.0
1.6688661407413707,0.0,2.4269881760990297,0.0,0.0
1.6716995297748873,0.0,2.4746582718712067,0.0,0.0
1.6745329188084042,0.0,2.5223283676433876,0.0,0.0
1.677366307841921,0.0,2.5792948249708743,0.0,0.0
1.6801996968754378,0.0,2.640529483748597,0.0,0.0
1.6830330859089544,0.0,2.7017641425263155,0.0,0.0
1.6858664749424712,0.0,2.7505069269364704,0.0,0.0
1.688699863975988,0.0,2.794926125555622,0.0,0.0
1.6915332530095046,0.0,2.839345324174771,0.0,0.0
1.6943666420430215,0.0,2.883764522793923,0.0,0.0
1.6972000310765383,0.0,2.9290980399595936,0.0,0.0
1.700033420110055,0.0,2.975882818552092,0.0,0.0
1.7028668091435717,0.0,3.022667597144586,0.0,0.0
1.7057001981770885,0.0,3.0694523757370837,0.0,0.0
1.7085335872106053,0.0,3.115646224462398,0.0,0.0
1.711366976244122,0.0,3.1592017598758186,0.0,0.0
1.7142003652776387,0.0,3.202757295289243,0.0,0.0
1.7170337543111556,0.0,3.246312830702667,0.0,0.0
1.7198671433446724,0.0,3.2888811274961673,0.0,0.0
1.722700532378189,0.0,3.3266479709724197,0.0,0.0
1.7255339214117058,0.0,3.3644148144486747,0.0,0.0
1.7283673104452226,0.0,3.4021816579249298,0.0,0.0
1.7312006994787394,0.0,3.440814039319318,0.0,0.0
1.734034088512256,0.0,3.4840555465997336,0.0,0.0
1.7368674775457729,0.0,3.527297053880152,0.0017171440354469077,0.0
1.7397008665792897,0.0,3.5705385611605704,0.00435133640464951,0.0
1.7425342556128063,0.0,3.602551273961489,0.006985528773851906,0.0
1.745367644646323,0.0,3.6292954923582053,0.009619721143054509,0.0
1.74820103367984,0.0,3.6560397107549214,0.01225391351225711,3.782806688299169e-05
1.7510344227133567,0.0,3.6827839291516375,0.014888105881459713,8.77705078341809e-05
1.7538678117468733,0.0,3.7095281475483515,0.017522298250662108,0.0001377129487853662
1.7567012007803902,0.0,3.7362723659450676,0.02015649061986471,0.00018765538973655542
1.759534589813907,0.0,3.7537138045169596,0.022790682989067314,0.00023759783068774465
1.7623679788474236,0.0,3.768767034830918,0.02542487535826971,0.0002875402716389299
1.7652013678809404,0.0,3.783820265144878,0.02805906772747231,0.00033748271259011913
1.7680347569144572,0.0,3.7988734954588375,0.030693260096674915,0.00038742515354130835
1.770868145947974,0.0,3.8139267257727973,0.03332745246587752,0.0004373675944924976
1.7737015349814906,0.0,3.828979956086756,0.03596164483507991,0.0004873100354436829
1.7765349240150075,0.0,3.8440331864007153,0.038595837204282515,0.0005372524763948721
1.7793683130485243,0.0,3.8590864167146752,0.041230029573485115,0.0005871949173460613
1.782201702082041,0.0,3.8741396470286347,0.04386422194268772,0.0006371373582972506
1.7850350911155577,0.0,3.884144670256561,0.04649841431189011,0.0006870797992484358
1.7878684801490745,0.0,3.8875485258975697,0.0492374719365846,0.000737022240199625
1.7907018691825913,0.0,3.890952381538579,0.05296556788299673,0.0007869646811508143
1.793535258216108,0.0,3.8943562371795877,0.05669366382940857,0.0008369071221019995
1.7963686472496248,0.0,3.897760092820597,0.0604217597758207,0.0008868495630531888
1.7992020362831416,0.0,3.9011639484616056,0.06414985572223283,0.000932626
1.8020354253166584,0.0,3.904567804102615,0.06787795166864496,0.000932626
1.804868814350175,0.0,3.9079716597436236,0.0716060476150568,0.000932626
1.8077022033836918,0.0,3.9113755153846324,0.07533414356146893,0.000932626
1.8105355924172086,0.0,3.9147793710256416,0.07906223950788106,0.000932626
1.8133689814507252,0.0,3.9181832266666503,0.0827903354542929,0.000932626
1.816202370484242,0.0,3.921587082307659,0.08651843140070503,0.000932626
1.8190357595177589,0.0,3.9249909379486683,0.09024652734711716,0.000932626
1.8218691485512757,0.0,3.927836372351337,0.09397462329352929,0.000932626
1.8247025375847923,0.0,3.921698151868459,0.09770271923994114,0.000932626
1.827535926618309,0.0,3.9155599313855802,0.10143081518635327,0.000932626
1.830369315651826,0.0,3.909421710902702,0.1067075561678678,0.000932626
1.8332027046853427,0.0,3.9032834904198235,0.11447323815162934,0.000932626
1.8360360937188593,0.0,3.8971452699369453,0.12223892013539027,0.000932626
1.8388694827523762,0.0,3.8910070494540667,0.13000460211915182,0.000932626
1.841702871785893,0.0,3.8848688289711886,0.13777028410291337,0.0011381487438978685
1.8445362608194096,0.0,3.8787306084883104,0.1455359660866743,0.001691954317913765
1.8473696498529264,0.0,3.872592388005432,0.15330164807043584,0.002245759891929705
1.8502030388864432,0.0,3.866454167522553,0.16106733005419738,0.0027995654659456444
1.85303642791996,0.0,3.8603159470396746,0.16883301203795892,0.0033533710399615843
1.8558698169534766,0.0,3.853984938354394,0.17659869402171985,0.003907176613977481
1.8587032059869935,0.0,3.8387444649562967,0.1843643760054814,0.004460982187993421
1.8615365950205103,0.0,3.8235039915581996,0.19213005798924293,0.005014787762009361
1.864369984054027,0.0,3.808263518160102,0.19989573997300447,0.005568593336025301
1.8672033730875437,0.0,3.7930230447620064,0.2077081238353596,0.006122398910041197
1.8700367621210605,0.0,3.7777825713639093,0.22082131531650748,0.006676204484057137
1.8728701511545773,0.0,3.762542097965812,0.23393450679765534,0.007230010058073077
1.875703540188094,0.0,3.747301624567716,0.24704769827880219,0.0077838156320889735
1.8785369292216108,0.0,3.732061151169619,0.26016088975995005,0.008337621206104913
1.8813703182551276,0.0,3.716820677771522,0.2732740812410979,0.008891426780120854
1.8842037072886444,0.0,3.7000289484030775,0.2863872727222458,0.012058348757571918
1.887037096322161,0.0,3.6824338193175907,0.29950046420339266,0.016578610879558593
1.8898704853556778,0.0,3.6648386902321026,0.3126136556845405,0.021098873001545622
1.8927038743891946,0.0,3.6472435611466145,0.3257268471656884,0.02561913512353265
1.8955372634227112,0.0,3.6296484320611277,0.3388400386468352,0.03013939724551932
1.898370652456228,0.0,3.6120533029756396,0.35402826955579997,0.03465965936750635
1.9012040414897449,0.0,3.5944581738901515,0.3738595287912466,0.039179921489493376
1.9040374305232617,0.0,3.5768630448046634,0.3936907880266932,0.043700183611480405
1.9068708195567783,0.0,3.556977515866365,0.4135220472621383,0.04822044573346708
1.909704208590295,0.0,3.5357692536279264,0.43335330649758497,0.05274070785545411
1.912537597623812,0.0,3.514560991389488,0.4531845657330316,0.05726096997744113
1.9153709866573287,0.0,3.49335272915105,0.47301582496847827,0.06178123209942816
1.9182043756908453,0.0,3.472144466912613,0.4928470842039233,0.06630149422141483
1.9210377647243622,0.0,3.450936204674175,0.513319567646641,0.07082175634340186
1.923871153757879,0.0,3.4297279424357368,0.5354088178732995,0.07534201846538889
1.9267045427913956,0.0,3.4069257035658014,0.5574980680999563,0.08556079847937598
1.9295379318249124,0.0,3.3840333623524232,0.5795873183266148,0.09610169727858404
1.9323713208584292,0.0,3.3611410211390456,0.6016765685532733,0.10664259607779211
1.935204709891946,0.0,3.3382486799256674,0.6237658187799319,0.11718349487700017
1.9380380989254626,0.0,3.3153563387122915,0.6458550690065887,0.12772439367620742
1.9408714879589795,0.0,3.2924639974989134,0.6688248243258699,0.13826529247541547
1.9437048769924963,0.0,3.2692948848610146,0.6932705444857454,0.14880619127462352
1.9465382660260129,0.0,3.2453342821827187,0.7177162646456191,0.15934709007383074
1.9493716550595297,0.0,3.2213736795044206,0.7421619848054947,0.16988798887303883
1.9522050440930465,0.0,3.1974130768261224,0.7666077049653702,0.18042888767224688
1.9550384331265633,0.0,3.1734524741478247,0.7910534251252458,0.19096978647145496
1.95787182216008,0.0,3.1494918714695284,0.8174650725135033,0.20151068527066218
1.9607052111935968,0.0,3.1255312687912307,0.8486597383548101,0.21619270397911586
1.9635386002271136,0.0,3.1004756789932992,0.8798544041961168,0.24395848515700877
1.9663719892606304,0.0,3.07459967079448,0.9110490700374235,0.27172426633490165
1.969205378294147,0.0,3.048723662595663,0.9422437358787279,0.2994900475127924
1.9720387673276638,0.0,3.0228476543968443,0.9672306152550859,0.3272558286906853
1.9748721563611806,0.0,2.996971646198025,0.9892121178480238,0.3550216098685782
1.9777055453946972,0.0,2.971095637999208,1.01119362044096,0.3829488149116709
1.980538934428214,0.0,2.9455126933816307,1.033175123033898,0.41597691596977127
1.9833723234617309,0.0,2.9201666342662924,1.0551566256268357,0.44900501702787166
1.9862057124952477,0.0,2.8948205751509546,1.0771381282197736,0.48203311808597205
1.9890391015287643,0.0,2.8694745160356185,1.099250180669189,0.5150612191440699
1.991872490562281,0.0,2.8441284569202807,1.1283936625576783,0.5490040444564135
1.994705879595798,5.526510753191406e-05,2.8187823978049424,1.1575371444461675,0.5965783839757369
1.9975392686293145,0.00011865598509553566,2.79432715853898,1.1866806263346545,0.6441527234950566
2.0003726576628313,0.0001820468626591622,2.7706482635522045,1.2158241082231438,0.6917270630143801
2.003206046696348,0.00024543774022278876,2.746969368565429,1.2449675901116333,0.7425835540676863
2.006039435729865,0.0003088286177864153,2.723290473578653,1.2836719933896976,0.7984806124991909
2.008872824763382,0.0003722194953500419,2.699611578591878,1.3239410068949709,0.8543776709306955
2.0117062137968986,0.00043561037291366844,2.6759326836051023,1.364210020400244,0.9169503438261888
2.014539602830415,0.0004990012504772851,2.65225378861833,1.4044790339055109,1.0090486715128242
2.017372991863932,0.0005623921280409116,2.6325439463401725,1.4483482238227774,1.0950192591391
2.0202063808974486,0.0006257830056045382,2.61355150268464,1.4943866884587893,1.1527267630460922
2.0230397699309655,0.0006891738831681647,2.594559059029107,1.5404251530948012,1.2104342669530843
2.0258731589644823,0.0007525647607317913,2.5755666153735746,1.5864636177308131,1.2681417708600766
2.028706547997999,0.0008159556382954179,2.556574171718042,1.609429350973001,1.3451969217085518
2.031539937031516,0.0008793465158590444,2.5375817280625093,1.6278183671429138,1.426089880251054
2.0343733260650323,0.0009382055813114097,2.5185892844069797,1.6462073833128235,1.5070774597522976
2.037206715098549,0.0009731853848838027,2.498699672962984,1.664596399482736,1.5885636209683176
2.040040104132066,0.0010081651884561956,2.459743485663684,1.6829854156526487,1.6700497821843379
2.0428734931655828,0.0010431449920285884,2.4207872983643846,1.7013744318225612,1.7570818328800084
2.0457068821990996,0.0010781247956009813,2.3818311110650847,1.7197634479924737,1.8500135830624165
2.0485402712326164,0.0011131045991733743,2.347462463640803,1.7381524641623864,1.9430867520800106
2.051373660266133,0.0011480844027457672,2.326467989334109,1.756541480332299,2.0363141595077985
2.0542070492996496,0.0011830642063181546,2.3054735150274177,1.7749304965022088,2.128296884799352
2.0570404383331664,0.0012180440098905477,2.284479040720724,1.8142423000294468,2.2198413642148997
2.0598738273666832,0.0012530238134629405,2.2634845664140295,1.8586755534066686,2.3573559394028925
2.0627072164002,0.0012880036170353334,2.242490092107335,1.9031088067838902,2.464201846322682
2.065540605433717,0.0013229834206077264,2.2214956178006413,1.947542060161112,2.5450056354218913
2.0683739944672337,0.0013579632241801194,2.200501143493947,1.974850901181089,2.637942548332142
2.0712073835007505,0.0013929430277525123,2.1795162835766395,1.9976325824971242,2.8180619852483435
2.074040772534267,0.0014279228313248999,2.1597871105775375,2.020414263813156,2.908462198843389
2.0768741615677837,0.0016222348211698068,2.1400579375784323,2.0431959451291912,2.9966330215103936
2.0797075506013005,0.002013501089543803,2.1203287645793276,2.065977626445226,3.1033954042434413
2.0825409396348173,0.0024047673579177995,2.1005995915802225,2.0887593077612614,3.2293648725126647
2.085374328668334,0.002796033626291796,2.0808704185811178,2.1115409890772967,3.4011590781058016
2.088207717701851,0.003187299894665792,2.0611412455820126,2.1351074919275304,3.532977947535915
2.091041106735368,0.0035785661630397883,2.041412072582908,2.159694376446346,3.6328150644844563
2.0938744957688846,0.003969832431413784,2.0216828995838028,2.1842812609651623,3.7359861043188465
2.096707884802401,0.00436109869978772,2.001953726584701,2.2088681454839745,3.8436030910591215
2.099541273835918,0.004752364968161716,1.9824618889830408,2.2334550300027907,3.982856347224506
2.1023746628694346,0.005143631236535712,1.9632947115016004,2.2580419145216064,4.142455629009916
2.1052080519029515,0.005534897504909709,1.9441275340201603,2.2826287990404226,4.241872344884266
2.1080414409364683,0.005926163773283705,1.9249603565387199,2.3046735943887287,4.341974719332891
2.110874829969985,0.006317430041657701,1.9057931790572795,2.325858978661243,4.450114569849368
2.113708219003502,0.0067086963100316975,1.8866260015758392,2.3470443629337567,4.5632601434577635
2.1165416080370183,0.007099962578405633,1.867458824094402,2.3682297472062674,4.740560166354665
2.119374997070535,0.007879314725807137,1.8482916466129615,2.3894151314787817,4.844670548836594
2.122208386104052,0.008798663511025115,1.8291244691315214,2.410600515751296,4.942929125585186
2.1250417751375688,0.009718012296243092,1.8110192822615143,2.4317859000238102,5.059678582310599
2.1278751641710856,0.01063736108146107,1.7933095364399716,2.44885213100913,5.183313272188113
2.1307085532046024,0.011556709866679048,1.7755997906184289,2.459507719965342,5.294370383330157
2.133541942238119,0.012476058651897024,1.7578900447968862,2.470163308921554,5.402467722982081
2.1363753312716356,0.01339540743711486,1.740180298975346,2.4808188978777648,5.499019376650566
2.1392087203051524,0.014314756222332836,1.7224705531538034,2.491474486833977,5.600944434981359
2.1420421093386692,0.015234105007550814,1.7047608073322607,2.5021300757901894,5.719428795163816
2.144875498372186,0.016153453792768793,1.687051061510718,2.5127856647464015,5.832727231837678
2.147708887405703,0.017072802577986768,1.6711239197207468,2.523441253702614,5.942502097732112
2.1505422764392197,0.01799215136320475,1.6559470786735158,2.534096842658826,6.0499826490021205
2.1533756654727365,0.018911500148422723,1.640770237626285,2.5447524316150383,6.1565639323757315
2.156209054506253,0.01983084893364056,1.6255933965790565,2.555408020571249,6.250724589747537
2.1590424435397697,0.020770749232310513,1.6104165555318257,2.5659419808433257,6.344196813930202
2.1618758325732865,0.02259985556803101,1.5952397144845947,2.5712134109146687,6.407882475223751
2.1647092216068033,0.02442896190375151,1.5800628734373638,2.5764848409860113,6.471568136517301
2.16754261064032,0.026258068239472007,1.564886032390133,2.5817562710573543,6.535577075643262
2.170375999673837,0.028087174575192504,1.5497091913429022,2.5870277011286973,6.601854939150145
2.173209388707354,0.029916280910913005,1.5350902615938558,2.59229913120004,6.668132802657027
2.1760427777408706,0.031745387246633505,1.521547597511127,2.597570561271383,6.7354307651853285
2.178876166774387,0.03357449358235372,1.5080049334284003,2.6028419913427245,6.803225141944852
2.181709555807904,0.035403599918074215,1.4944622693456715,2.6081134214140675,6.868303048736265
2.1845429448414206,0.03723270625379471,1.4809196052629428,2.6133848514854106,6.925854026654881
2.1873763338749375,0.039061812589515216,1.467376941180214,2.618656281556753,6.983405004573497
2.1902097229084543,0.040890918925235706,1.4538342770974853,2.623927711628096,7.035922517659927
2.193043111941971,0.04272002526095621,1.4402916130147565,2.6291991416994387,7.077877031487086
2.195876500975488,0.04454913159667671,1.4267489489320275,2.6344705717707817,7.119831545314245
2.1987098900090043,0.04637823793239692,1.413206284849301,2.639742001842124,7.161786059141398
2.201543279042521,0.048488491185156864,1.3996636207665722,2.6435366154791327,7.203740572968557
2.204376668076038,0.05122369320709725,1.3873280600375961,2.6440484806419238,7.227631584257885
2.2072100571095548,0.05395889522903763,1.3756669594687772,2.6445603458047153,7.241429745770277
2.2100434461430716,0.056694097250978015,1.364005858899958,2.6450722109675064,7.255227907282668
2.2128768351765884,0.059429299272918394,1.352344758331139,2.6455840761302976,7.269026068795059
2.215710224210105,0.06216450129485877,1.34068365776232,2.6460959412930887,7.28282423030745
2.2185436132436216,0.06489970331679873,1.3290225571935028,2.64660780645588,7.296622391819839
2.2213770022771384,0.06763490533873912,1.3173614566246838,2.647119671618671,7.31042055333223
2.2242103913106552,0.07037010736067949,1.3057003560558647,2.6476315367814625,7.324218714844622
2.227043780344172,0.07310530938261987,1.2940392554870457,2.6481434019442536,7.333579537097173
2.229877169377689,0.07584051140456025,1.2823781549182267,2.6486552671070447,7.3316579488880365
2.2327105584112057,0.07857571342650063,1.2707170543494077,2.649167132269836,7.3297363606789
2.2355439474447225,0.08131091544844102,1.2590559537805888,2.649678997432627,7.327814772469763
2.238377336478239,0.08404611747038096,1.2485148185233204,2.6501908625954185,7.325893184260627
2.2412107255117557,0.08678131949232135,1.238707347232439,2.6507027277582096,7.32397159605149
2.2440441145452725,0.09018069106906877,1.2288998759415575,2.6482648684441457,7.322050007842353
2.2468775035787893,0.0940265858817058,1.2190924046506761,2.6438439002855785,7.320128419633217
2.249710892612306,0.09787248069434284,1.2092849333597946,2.639422932127011,7.31820683142408
2.252544281645823,0.10171837550697987,1.199477462068913,2.6350019639684437,7.316285243214943
2.25537767067934,0.10556427031961692,1.1896699907780317,2.630580995809876,7.314363655005806
2.258211059712856,0.10941016513225335,1.1798625194871517,2.6261600276513093,7.307076949741978
2.261044448746373,0.11325605994489038,1.1700550481962702,2.621739059492742,7.283526049197321
2.26387783777989,0.11710195475752742,1.1602475769053888,2.6173180913341745,7.259975148652665
2.2667112268134066,0.12094784957016445,1.1504401056145073,2.6128971231756073,7.236424248108008
2.2695446158469235,0.1247937443828015,1.140632634323626,2.6084761550170397,7.2128733475633515
2.2723780048804403,0.12863963919543853,1.1308251630327444,2.6040551868584725,7.189322447018696
2.275211393913957,0.13248553400807556,1.1210176917418628,2.599634218699905,7.164069017282679
2.278044782947474,0.13633142882071259,1.112064396377017,2.5952132505413377,7.133095729570014
2.2808781719809903,0.14017732363334903,1.1037805078736518,2.590792282382771,7.102122441857354
2.283711561014507,0.14402321844598606,1.0954966193702855,2.5863713142242033,7.071149154144688
2.286544950048024,0.1492330953716808,1.087212730866919,2.5791621691314446,7.0401758664320235
2.2893783390815408,0.1546190436888431,1.0789288423635528,2.5715931086206156,6.999922298285728
2.2922117281150576,0.1600049920060054,1.0706449538601865,2.564024048109787,6.9358869643412655
2.2950451171485744,0.1653909403231677,1.06236106535682,2.556454987598958,6.871851630396802
2.297878506182091,0.17077688864033003,1.0540771768534538,2.5488859270881297,6.824106379059597
2.3007118952156076,0.17616283695749146,1.0457932883500887,2.541316866577302,6.778726132757155
2.3035452842491244,0.1815487852746538,1.0375093998467224,2.5337478060664735,6.733345886454708
2.3063786732826412,0.1869347335918161,1.029225511343356,2.5261787455556446,6.671880370151351
2.309212062316158,0.19232068190897839,1.0209416228399897,2.518609685044816,6.596122967968804
2.312045451349675,0.19770663022614068,1.0126577343366232,2.511040624533987,6.527745624209858
2.3148788403831917,0.20309257854330298,1.004373845833257,2.5034715640231586,6.476557181867373
2.3177122294167085,0.2084785268604653,0.9960899573298906,2.4959025035123297,6.425368739524888
2.320545618450225,0.21386447517762674,0.9889165753456589,2.488333443001502,6.374180297182412
2.3233790074837417,0.21925042349478907,0.9819417367092219,2.4807643824906735,6.30812444301942
2.3262123965172585,0.2248967875547173,0.9749668980727849,2.472862830529328,6.235754842280254
2.3290457855507753,0.23178485376135408,0.9679920594363479,2.4633759084076234,6.163652509433239
2.331879174584292,0.23867291996799087,0.9610172207999109,2.4538889862859183,6.095828519046308
2.334712563617809,0.24556098617462768,0.9540423821634739,2.4444020641642137,6.028004528659378
2.337545952651326,0.25244905238126447,0.9470675435270369,2.434915142042509,5.9601163033017945
2.340379341684842,0.25933711858790015,0.940092704890601,2.4254282199208057,5.892124961170887
2.343212730718359,0.26622518479453694,0.933117866254164,2.415941297799101,5.8241336190399675
2.346046119751876,0.2731132510011738,0.926143027617727,2.4064543756773964,5.757323630374633
2.3488795087853926,0.2800013172078105,0.91916818898129,2.3969674535556917,5.690998825145488
2.3517128978189095,0.28688938341444736,0.912193350344853,2.3874805314339866,5.624898416040797
2.3545462868524263,0.2937774496210841,0.905218511708416,2.377993609312282,5.565192419023142
2.357379675885943,0.30066551582772094,0.898243673071979,2.3685066871905773,5.505486422005488
2.3602130649194595,0.3075535820343566,0.8914727378102622,2.359019765068874,5.444758383697769
2.3630464539529763,0.3144416482409934,0.8859969202333671,2.3495328429471694,5.377538722820199
2.365879842986493,0.3213297144476302,0.8805211026564719,2.3400459208254647,5.310319061942629
2.36871323202001,0.3287922626569137,0.8750452850795768,2.3301728443500216,5.249223230830912
2.3715466210535268,0.336926332825181,0.8695694675026817,2.319848385364948,5.190956888915499
2.3743800100870436,0.3450604029934482,0.8640936499257866,2.3095239263798737,5.132690547000087
2.3772133991205604,0.3531944731617154,0.8586178323488914,2.2991994673948,5.0661043895500155
2.380046788154077,0.36132854332998265,0.8531420147719964,2.2888750084097262,4.997254315844533
2.3828801771875936,0.36946261349824866,0.8476661971951022,2.278550549424654,4.923674775074428
2.3857135662211104,0.3775966836665159,0.8421903796182071,2.26822609043958,4.840666464268847
2.3885469552546272,0.3857307538347831,0.8367145620413119,2.2579016314545064,4.762096594133457
2.391380344288144,0.3938648240030504,0.8312387444644168,2.2475771724694327,4.697686044031185
2.394213733321661,0.4019988941713176,0.8257629268875217,2.2372527134843585,4.633275493928913
2.3970471223551777,0.41013296433958485,0.8202871093106266,2.2269282544992848,4.565425119646383
2.3998805113886945,0.41826703450785213,0.8148112917337315,2.216603795514211,4.493013895374598
2.402713900422211,0.4264011046761181,0.8098712062521192,2.2062793365291387,4.420602671102825
2.4055472894557277,0.4345351748443853,0.8056597481729311,2.195954877544065,4.345828460740411
2.4083806784892445,0.4426692450126526,0.8014482900937431,2.185480179454266,4.270287358078465
2.4112140675227614,0.45157400036125,0.7972368320145551,2.1747958616315373,4.195694302035288
2.414047456556278,0.46073736166152185,0.793025373935367,2.1641115438088088,4.132001983911833
2.416880845589795,0.46990072296179375,0.788813915856179,2.1534272259860803,4.068309665788377
2.419714234623312,0.47906408426206565,0.784602457776991,2.1427429081633513,4.0046173476649205
2.422547623656828,0.4882274455623361,0.7803909996978036,2.1320585903406246,3.933108548565891
2.425381012690345,0.49739080686260795,0.7761795416186156,2.1213742725178957,3.8609876233712415
2.428214401723862,0.5065541681628798,0.7719680835394275,2.110689954695167,3.7904912479739536
2.4310477907573786,0.5157175294631517,0.7677566254602395,2.1000056368724387,3.724085431877579
2.4338811797908955,0.5248808907634236,0.7635451673810515,2.0893213190497097,3.6576796157812046
2.4367145688244123,0.5340442520636954,0.7593337093018634,2.0786370012269813,3.593841964304896
2.439547957857929,0.5432076133639674,0.7551222512226754,2.0679526834042528,3.5316511571614
2.4423813468914455,0.5523709746642378,0.750910793143488,2.0572683655815256,3.4694603500179135
2.4452147359249623,0.5615343359645097,0.7473905493179195,2.046587654341851,3.4115216232095587
2.448048124958479,0.5706976972647816,0.7441507001873153,2.0359878576576906,3.353881778074531
2.450881513991996,0.5798007712464167,0.7409108510567112,2.0253880609735297,3.2959485955020185
2.4537149030255128,0.5873100307278959,0.7376710019261071,2.0147882642893693,3.230260457627556
2.4565482920590296,0.5948192902093751,0.734431152795503,2.0041884676052084,3.1645723197530935
2.4593816810925464,0.6023285496908543,0.7311913036648988,1.993588670921048,3.1103873191608042
2.4622150701260628,0.6098378091723322,0.7279514545342952,1.9829888742368889,3.0643829884156712
2.4650484591595796,0.6173470686538113,0.7247116054036912,1.9723890775527282,3.0183786576705316
2.4678818481930964,0.6248563281352905,0.721471756273087,1.9617892808685675,2.9720384659602757
2.4707152372266132,0.6323655876167696,0.718231907142483,1.951189484184407,2.907140392744169
2.47354862626013,0.6398748470982488,0.7149920580118788,1.9405896875002464,2.842242319528062
2.476382015293647,0.6473841065797279,0.7117522088812747,1.9299898908160857,2.790735108251014
2.4792154043271637,0.6548933660612071,0.7085123597506706,1.919390094131925,2.7438341406632007
2.4820487933606805,0.6624026255426863,0.7052725106200665,1.9087902974477644,2.6969331730753874
2.484882182394197,0.6699118850241642,0.7020326614894629,1.8985746373693286,2.649750093714743
2.4877155714277137,0.6774211445056434,0.6992534245599362,1.888550027217371,2.6024267063681905
2.4905489604612305,0.6849304039871225,0.6964745998767341,1.8785254170654135,2.555103319021638
2.4933823494947474,0.6924396634686016,0.6936957751935321,1.8685008069134559,2.508938175625816
2.496215738528264,0.6999489229500808,0.69091695051033,1.8584761967614982,2.465188060485974
2.499049127561781,0.70745818243156,0.6881381258271279,1.8484515866095408,2.421437945346132
2.501882516595298,0.7149674419130392,0.6853593011439258,1.8384269764575831,2.3776878302062903
2.504715905628814,0.722476701394517,0.6825804764607242,1.828402366305627,2.334615826788587
2.507549294662331,0.732978368832684,0.6798016517775222,1.8183777561536694,2.293041282191152
2.510382683695848,0.746777275320179,0.67702282709432,1.808353146001712,2.251466737593717
2.5132160727293646,0.760576181807674,0.6742440024111179,1.7983285358497543,2.209892192996282
2.5160494617628815,0.774375088295169,0.6714651777279159,1.7883039256977966,2.1693931004872193
2.5188828507963983,0.788173994782664,0.6686863530447138,1.7782793155458392,2.131412418492807
2.521716239829915,0.801972901270159,0.6659075283615117,1.7682547053938815,2.093431736498395
2.5245496288634315,0.8157718077576518,0.6631287036783101,1.7588322157808094,2.0554510545039886
2.5273830178969483,0.8295707142451468,0.6604080565068976,1.7497721064601617,2.0176859121375625
