# composition,1.0KF
# source,Walz, 2019
# temperature_K,1131
# raw_file,KF_Walz_2019_1131.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),F-F,K-F,K-K
6.751543020143903,0.9586071289092764,0.9706622948792295,0.9629731706423914
6.758995054382472,0.9601967055350394,0.9681609644131387,0.9652125953400769
6.766447088621042,0.9617862821608026,0.9656596339470476,0.9674520200377625
6.7738991228596115,0.9633758587865656,0.9631583034809568,0.9696914447354479
6.781351157098181,0.9649654354123287,0.960656973014866,0.9719308694331333
6.788803191336751,0.9665550120380919,0.9581556425487747,0.974170294130819
6.79625522557532,0.9681445886638549,0.9556543120826839,0.9764097188285044
6.803707259813889,0.969734165289618,0.9531529816165931,0.9786491435261898
6.811159294052459,0.9713237419153812,0.950651651150502,0.9808885682238755
6.818611328291028,0.9729133185411443,0.9481503206844112,0.9831279929215608
6.826063362529598,0.9745028951669075,0.9459073674522019,0.9853674176192465
6.833515396768167,0.9760924717926704,0.943770090578839,0.987606842316932
6.840967431006736,0.9776484679550966,0.9416328137054759,0.9897436890509268
6.848419465245306,0.9791637506133007,0.9394955368321126,0.99175616858022
6.855871499483875,0.9806790332715046,0.9373582599587497,0.9937686481095128
6.863323533722444,0.9821943159297086,0.9352209830853866,0.9957811276388058
6.870775567961014,0.9837095985879127,0.9330837062120233,0.9977936071680988
6.878227602199583,0.9852248812461167,0.9309464293386603,0.9998060866973918
6.8856796364381525,0.9867401639043207,0.9288091524652973,1.0018185662266845
6.8931316706767225,0.9882554465625248,0.926671875591934,1.0038310457559778
6.900583704915292,0.9897707292207288,0.924534598718571,1.0058435252852707
6.908035739153862,0.991286011878933,0.9223973218452077,1.0078560048145637
6.915487773392431,0.992801294537137,0.9202600449718447,1.0098684843438566
6.922939807631,0.9943165771953408,0.9181227680984817,1.0118809638731496
6.93039184186957,0.995831859853545,0.9159854912251184,1.0138934434024427
6.937843876108139,0.9973471425117489,0.9138482143517553,1.0159059229317355
6.945295910346708,0.9988624251699529,0.9117109374783924,1.0179184024610284
6.952747944585278,1.000377707828157,0.9095736606050291,1.0199308819903217
6.960199978823847,1.001892990486361,0.907436383731666,1.0219433615196145
6.967652013062416,1.003408273144565,0.9052991068583031,1.0239558410489074
6.975104047300986,1.0049235558027692,0.9031618299849398,1.0259683205782004
6.982556081539555,1.006438838460973,0.9010245531115767,1.0279808001074933
6.990008115778125,1.0079541211191771,0.8988872762382134,1.0299932796367866
6.997460150016694,1.0094694037773813,0.8967499993648504,1.0320057591660794
7.0049121842552635,1.0109846864355851,0.8946127224914874,1.0340182386953722
7.0123642184938335,1.0124999690937893,0.8930712133304215,1.0360307182246653
7.019816252732403,1.0140152517519931,0.8916150406821078,1.0380431977539581
7.027268286970972,1.0154151348811373,0.8901588680337941,1.0398228143030321
7.034720321209542,1.0167433782023798,0.8887026953854803,1.0414578699573933
7.042172355448111,1.018071621523622,0.8872465227371665,1.0430929256117543
7.049624389686681,1.0193998648448643,0.8857903500888527,1.0447279812661152
7.05707642392525,1.0207281081661066,0.884334177440539,1.0463630369204762
7.064528458163819,1.0220563514873489,0.8828780047922253,1.0479980925748371
7.071980492402389,1.0233845948085911,0.8814218321439115,1.0496331482291983
7.079432526640958,1.0247128381298334,0.8799656594955978,1.051268203883559
7.086884560879527,1.0260410814510756,0.8785094868472841,1.05290325953792
7.094336595118097,1.027369324772318,0.8770533141989703,1.0545383151922811
7.101788629356666,1.0286975680935602,0.8755971415506566,1.0561733708466419
7.109240663595235,1.0300258114148024,0.8741409689023428,1.0578084265010028
7.116692697833805,1.0313540547360447,0.8726847962540291,1.059443482155364
7.1241447320723745,1.032682298057287,0.8712286236057153,1.061078537809725
7.1315967663109445,1.0340105413785292,0.8697724509574015,1.062713593464086
7.139048800549514,1.0353387846997715,0.8683162783090878,1.0643486491184468
7.146500834788083,1.0366670280210137,0.8668601056607741,1.0659837047728078
7.153952869026653,1.037995271342256,0.8654039330124602,1.0676187604271687
7.161404903265222,1.0393235146634983,0.8639477603641466,1.0692538160815297
7.168856937503791,1.0406517579847405,0.8624915877158329,1.0708888717358906
7.176308971742361,1.0419800013059828,0.861035415067519,1.0725239273902518
7.18376100598093,1.043308244627225,0.8595792424192054,1.0741589830446125
7.191213040219499,1.0446364879484673,0.85815392484369,1.0757940386989735
7.198665074458069,1.0459647312697096,0.8574750736389081,1.0774290943533347
7.206117108696638,1.0472929745909518,0.8567962224341262,1.0790641500076956
7.213569142935208,1.0483743304499422,0.8561173712293444,1.0802725697086752
7.221021177173777,1.0493868469776757,0.8554385200245626,1.0813620310249197
7.2284732114123464,1.0503993635054092,0.8547596688197807,1.082451492341164
7.235925245650916,1.051411880033143,0.8540808176149988,1.0835409536574083
7.2433772798894855,1.0524243965608764,0.8534019664102169,1.0846304149736528
7.250829314128055,1.0534369130886099,0.8527231152054351,1.085719876289897
7.258281348366625,1.0544494296163436,0.8520442640006533,1.0868093376061414
7.265733382605194,1.055461946144077,0.8513654127958714,1.0878987989223858
7.273185416843763,1.0564744626718106,0.8506865615910896,1.08898826023863
7.280637451082333,1.057486979199544,0.8500077103863076,1.0900777215548745
7.288089485320902,1.0584994957272775,0.8493288591815258,1.091167182871119
7.295541519559472,1.0595120122550112,0.8486500079767438,1.0922566441873633
7.302993553798041,1.0605245287827447,0.8479711567719621,1.0933461055036078
7.31044558803661,1.0615370453104782,0.8472923055671803,1.094435566819852
7.31789762227518,1.0625495618382117,0.8466134543623983,1.0955250281360964
7.325349656513749,1.0635620783659452,0.8459346031576165,1.0966144894523409
7.332801690752318,1.064574594893679,0.8452557519528346,1.097703950768585
7.340253724990888,1.0655871114214124,0.8445769007480527,1.0987934120848295
7.3477057592294575,1.0665996279491459,0.843898049543271,1.099882873401074
7.355157793468027,1.0676121444768794,0.8432191983384891,1.1009723347173181
7.3626098277065966,1.068624661004613,0.8425403471337072,1.1020617960335626
7.370061861945166,1.0696371775323466,0.8418614959289253,1.103151257349807
7.377513896183736,1.07064969406008,0.8413035527262711,1.1042407186660514
7.384965930422305,1.0716622105878135,0.8412154198746308,1.1053301799822957
7.392417964660874,1.072674727115547,0.8411272870229904,1.10641964129854
7.399869998899444,1.073297888107091,0.8410391541713501,1.1068841325743033
7.407322033138013,1.0738992370793063,0.8409510213197098,1.1073136125112377
7.414774067376582,1.074500586051522,0.8408628884680694,1.107743092448172
7.422226101615152,1.0751019350237374,0.8407747556164291,1.1081725723851064
7.429678135853721,1.075703283995953,0.8406866227647888,1.1086020523220408
7.437130170092291,1.0763046329681687,0.8405984899131485,1.109031532258975
7.44458220433086,1.0769059819403841,0.8405103570615081,1.1094610121959094
7.452034238569429,1.0775073309125998,0.8404222242098678,1.1098904921328436
7.459486272807999,1.0781086798848152,0.8403340913582275,1.110319972069778
7.4669383070465685,1.0787100288570308,0.8402459585065871,1.1107494520067125
7.474390341285138,1.0793113778292462,0.8401578256549468,1.1111789319436467
7.481842375523708,1.0799127268014619,0.8400696928033065,1.1116084118805811
7.489294409762277,1.0805140757736775,0.8399815599516661,1.1120378918175153
7.496746444000846,1.081115424745893,0.8398934271000258,1.1124673717544498
7.504198478239416,1.0817167737181086,0.8398052942483855,1.1128968516913842
7.511650512477985,1.082318122690324,0.8397171613967452,1.1133263316283184
7.519102546716555,1.0829194716625397,0.8396290285451049,1.1137558115652528
7.526554580955124,1.0835208206347553,0.8395408956934646,1.114185291502187
7.534006615193693,1.0841221696069707,0.8394527628418242,1.1146147714391215
7.541458649432263,1.0847235185791864,0.8393646299901839,1.115044251376056
7.548910683670832,1.085324867551402,0.8392764971385436,1.11547373131299
7.556362717909401,1.0859262165236174,0.8391883642869032,1.1159032112499245
7.563814752147971,1.086527565495833,0.8393199602951726,1.1163326911868587
7.57126678638654,1.0871289144680485,0.8398262272023397,1.1167621711237932
7.5787188206251095,1.0876796476544748,0.8403324941095067,1.117095049213747
7.5861708548636795,1.0878288137303436,0.8408387610166738,1.116661523622289
7.593622889102249,1.0879779798062124,0.8413450279238408,1.116227998030831
7.601074923340819,1.0881271458820814,0.8418512948310078,1.115794472439373
7.608526957579388,1.0882763119579502,0.8423575617381749,1.1153609468479146
7.615978991817957,1.088425478033819,0.8428638286453419,1.1149274212564566
7.623431026056527,1.0885746441096877,0.843370095552509,1.1144938956649986
7.630883060295096,1.0887238101855565,0.843876362459676,1.1140603700735405
7.638335094533665,1.0888729762614253,0.8443826293668429,1.1136268444820825
7.645787128772235,1.089022142337294,0.8448888962740101,1.1131933188906245
7.653239163010804,1.089171308413163,0.845395163181177,1.1127597932991664
7.660691197249373,1.0893204744890317,0.8459014300883441,1.1123262677077081
7.668143231487943,1.0894696405649005,0.8464076969955111,1.11189274211625
7.675595265726512,1.0896188066407693,0.8469139639026781,1.111459216524792
7.683047299965082,1.089767972716638,0.8474202308098452,1.111025690933334
7.690499334203651,1.0899171387925068,0.8479264977170122,1.110592165341876
7.6979513684422205,1.0900663048683756,0.8484327646241793,1.110158639750418
7.7054034026807905,1.0902154709442444,0.8489390315313463,1.1097251141589597
7.71285543691936,1.0903646370201132,0.8494452984385134,1.1092915885675017
7.720307471157929,1.090513803095982,0.8499515653456803,1.1088580629760436
7.727759505396499,1.0906629691718508,0.8504578322528474,1.1084245373845856
7.735211539635068,1.0908121352477196,0.8509640991600144,1.1079910117931275
7.742663573873637,1.0909613013235884,0.8514703660671814,1.1075574862016695
7.750115608112207,1.0911104673994572,0.8522504974889187,1.1071239606102112
7.757567642350776,1.0912596334753262,0.8532689951804314,1.1066589569723249
7.765019676589346,1.0912909856903996,0.8542874928719442,1.1061851819559445
7.772471710827915,1.0910147112409228,0.8553059905634569,1.1057114069395644
7.779923745066484,1.090738436791446,0.8563244882549697,1.105237631923184
7.787375779305054,1.0904621623419692,0.8573429859464824,1.104763856906804
7.794827813543623,1.0901858878924924,0.8583614836379951,1.1042900818904235
7.802279847782192,1.0899096134430157,0.8593799813295079,1.1038163068740434
7.809731882020762,1.0896333389935389,0.8603984790210206,1.103342531857663
7.8171839162593315,1.089357064544062,0.8614169767125334,1.102868756841283
7.824635950497901,1.0890807900945854,0.8624354744040461,1.1023949818249028
7.832087984736471,1.0888045156451085,0.8634539720955589,1.1019212068085225
7.83954001897504,1.0885282411956319,0.8644724697870716,1.1014474317921423
7.84699205321361,1.088251966746155,0.8654909674785844,1.100973656775762
7.854444087452179,1.0879756922966781,0.8665094651700971,1.1004998817593816
7.861896121690748,1.0876994178472015,0.8675279628616098,1.1000261067430015
7.869348155929318,1.0874231433977246,0.8685464605531226,1.0995523317266211
7.876800190167887,1.0871468689482477,0.8695649582446353,1.099078556710241
7.884252224406456,1.086870594498771,0.870583455936148,1.0986047816938609
7.891704258645026,1.0865943200492942,0.8716019536276608,1.0981310066774805
7.899156292883595,1.0863180455998174,0.8726204513191735,1.0976572316611004
7.906608327122165,1.0860417711503405,0.8736389490106864,1.09718345664472
7.914060361360734,1.0857654967008639,0.874657446702199,1.09670968162834
7.921512395599303,1.085489222251387,0.8756759443937118,1.0962359066119596
7.928964429837873,1.0852129478019104,0.8766944420852246,1.0957621315955792
7.9364164640764425,1.0849366733524335,0.8780903232062932,1.095288356579199
7.943868498315012,1.0846603989029566,0.8796482204559656,1.094814581562819
7.951320532553582,1.0842303727015887,0.8812061177056381,1.0943408065464386
7.958772566792151,1.0836061708434885,0.8827640149553103,1.0938670315300585
7.96622460103072,1.0829819689853883,0.8843219122049827,1.0933932565136781
7.97367663526929,1.0823577671272882,0.8858798094546552,1.092919481497298
7.981128669507859,1.081733565269188,0.8874377067043275,1.0924457064809177
7.988580703746429,1.0811093634110878,0.888995603954,1.0919719314645375
7.996032737984998,1.0804851615529876,0.8905535012036723,1.0914981564481572
8.003484772223567,1.0798609596948874,0.8921113984533446,1.091024381431777
8.010936806462137,1.0792367578367872,0.8936692957030171,1.0905506064153967
8.018388840700705,1.078612555978687,0.8952271929526893,1.0900768313990166
8.025840874939275,1.0779883541205868,0.8967850902023617,1.0896030563826362
8.033292909177845,1.0773641522624866,0.8983429874520343,1.089129281366256
8.040744943416415,1.0767399504043864,0.8999008847017068,1.0886555063498757
8.048196977654984,1.0761157485462862,0.901458781951379,1.0881817313334956
8.055649011893554,1.075491546688186,0.9030166792010514,1.0877079563171153
8.063101046132124,1.0748673448300858,0.9045745764507239,1.0872341813007351
8.070553080370692,1.0742431429719856,0.9061324737003961,1.0867604062843548
8.078005114609262,1.0736189411138854,0.9076903709500685,1.0862866312679746
8.085457148847832,1.0729947392557853,0.9092482681997411,1.0858128562515943
8.0929091830864,1.072370537397685,0.9108061654494133,1.0853390812352142
8.10036121732497,1.0717463355395849,0.9123640626990858,1.0848653062188338
8.10781325156354,1.0711221336814845,0.9139219599487582,1.083912378951595
8.115265285802108,1.0704979318233845,0.9154798571984304,1.0825797820985592
8.122717320040678,1.0698737299652843,0.9172508896738433,1.081247185245523
8.130169354279248,1.0692495281071839,0.9190552938469008,1.0799145883924868
8.137621388517816,1.0684668998747497,0.9208596980199578,1.078581991539451
8.145073422756386,1.0675816530622289,0.9226641021930154,1.0772493946864148
8.152525456994956,1.0666964062497082,0.9244685063660729,1.0759167978333786
8.159977491233525,1.0658111594371875,0.92627291053913,1.0745842009803428
8.167429525472095,1.0649259126246668,0.9280773147121875,1.0732516041273066
8.174881559710665,1.064040665812146,0.929881718885245,1.0719190072742706
8.182333593949235,1.0631554189996253,0.9316861230583026,1.0705864104212344
8.189785628187803,1.0622701721871046,0.9334905272313596,1.0692538135681984
8.197237662426373,1.061384925374584,0.9352949314044171,1.0679212167151624
8.204689696664943,1.060499678562063,0.9370993355774746,1.0665886198621262
8.212141730903511,1.0596144317495426,0.9389037397505318,1.0652560230090904
8.219593765142081,1.0587291849370217,0.9407081439235893,1.0639234261560542
8.227045799380651,1.0578439381245008,0.9425125480966468,1.062590829303018
8.23449783361922,1.0569586913119804,0.9443169522697038,1.0612582324499822
8.24194986785779,1.0560734444994595,0.9461213564427614,1.059925635596946
8.24940190209636,1.0551881976869388,0.9479257606158189,1.0585930387439098
8.256853936334927,1.0543029508744182,0.949730164788876,1.057260441890874
8.264305970573497,1.0534177040618975,0.9515345689619334,1.0559278450378378
8.271758004812067,1.0525324572493766,0.953338973134991,1.0545952481848015
8.279210039050636,1.0516472104368562,0.9551433773080481,1.0532626513317658
8.286662073289206,1.0507619636243353,0.9569477814811056,1.0518654686481983
8.294114107527776,1.0498767168118146,0.9587521856541631,1.050308097024612
8.301566141766344,1.048991469999294,0.9605514389759532,1.0487507254010258
8.309018176004914,1.0481062231867733,0.9621818700728446,1.0471933537774394
8.316470210243484,1.0472209763742524,0.9638123011697362,1.045635982153853
8.323922244482052,1.046232266724312,0.9654427322666272,1.0440786105302668
8.331374278720622,1.0452129796113756,0.9670731633635188,1.0425212389066802
8.338826312959192,1.0441936924984392,0.9687035944604102,1.0409638672830939
8.346278347197762,1.0431744053855028,0.9703340255573017,1.0394064956595075
8.35373038143633,1.0421551182725666,0.9719644566541928,1.0378491240359213
8.3611824156749,1.0411358311596302,0.9735948877510844,1.036291752412335
8.36863444991347,1.0401165440466937,0.9752253188479759,1.0347343807887484
8.376086484152038,1.0390972569337575,0.976855749944867,1.0331770091651622
8.383538518390608,1.038077969820821,0.9784861810417584,1.0316196375415758
8.390990552629178,1.0370586827078845,0.98011661213865,1.0300622659179894
8.398442586867747,1.0360393955949483,0.9817470432355411,1.0285048942944033
8.405894621106317,1.0350201084820119,0.9833774743324326,1.0269475226708167
8.413346655344887,1.0340008213690755,0.9850079054293241,1.0253901510472303
8.420798689583455,1.0329815342561393,0.9866383365262152,1.0238327794236441
8.428250723822025,1.0319622471432028,0.9882687676231068,1.0222754078000578
8.435702758060595,1.0309429600302664,0.9898991987199982,1.0207180361764712
8.443154792299163,1.02992367291733,0.9915296298168893,1.0191606645528852
8.450606826537733,1.0289043858043936,0.9931600609137808,1.0176032929292986
8.458058860776303,1.0278850986914572,0.9947904920106724,1.0160459213057123
8.465510895014871,1.026865811578521,0.9964209231075635,1.014488549682126
8.472962929253441,1.0258465244655846,0.998051354204455,1.0131420820231627
8.480414963492011,1.0248272373526481,0.9996817853013464,1.0120509806706128
8.487866997730581,1.0238079502397117,1.001312216398238,1.0109598793180627
8.49531903196915,1.0227886631267755,1.002942647495129,1.0098687779655129
8.50277106620772,1.0217693760138389,1.0045730785920206,1.0087776766129628
8.51022310044629,1.02074696322819,1.0062035096889121,1.007686575260413
8.517675134684858,1.019724339801354,1.0081100686060969,1.006595473907863
8.525127168923428,1.0187017163745176,1.0100253830920594,1.005504372555313
8.532579203161998,1.017679092947681,1.0119406975780216,1.004413271202763
8.540031237400566,1.0166564695208449,1.0138560120639835,1.0033221698502133
8.547483271639136,1.0156338460940086,1.015771326549946,1.0022310684976632
8.554935305877706,1.0146112226671722,1.0176866410359082,1.001139967145113
8.562387340116274,1.013588599240336,1.0196019555218703,1.0000488657925632
8.569839374354844,1.0125659758134995,1.0215172700078325,0.9989577644400133
8.577291408593414,1.0115433523866633,1.023432584493795,0.9978666630874632
8.584743442831982,1.010520728959827,1.0253478989797569,0.9967755617349134
8.592195477070552,1.0094981055329906,1.0272632134657191,0.9956844603823635
8.599647511309122,1.0084754821061541,1.0291785279516816,0.9945933590298134
8.60709954554769,1.007452858679318,1.0310938424376435,0.9935022576772636
8.61455157978626,1.0064302352524817,1.033009156923606,0.9924111563247136
8.62200361402483,1.0054076118256452,1.0349244714095682,0.9913200549721635
8.629455648263399,1.0043849883988092,1.03683978589553,0.9902289536196137
8.636907682501969,1.0033623649719727,1.0387551003814925,0.9891378522670637
8.644359716740539,1.0023397415451363,1.0406704148674548,0.9880467509145137
8.651811750979109,1.0013171181182998,1.0425857293534173,0.9869556495619636
8.659263785217677,1.0002944946914638,1.0445010438393791,0.9858645482094138
8.666715819456247,0.9992718712646274,1.0464163583253414,0.9847734468568637
8.674167853694817,0.9982492478377909,1.0480906872905835,0.9837442547946376
8.681619887933385,0.9972266244109548,1.0493358123148855,0.9828253254208433
8.689071922171955,0.9962151528369411,1.050580937339188,0.9819063960470488
8.696523956410525,0.9953020227377849,1.05182606236349,0.9809874666732543
8.703975990649093,0.994388892638629,1.053071187387792,0.9800685372994601
8.711428024887663,0.9934757625394728,1.0543163124120942,0.9791496079256656
8.718880059126233,0.9925626324403167,1.0555614374363966,0.9782306785518712
8.726332093364801,0.9916495023411608,1.0568065624606986,0.977311749178077
8.733784127603371,0.9907363722420046,1.0580516874850008,0.9763928198042825
8.741236161841941,0.9898232421428484,1.059296812509303,0.975473890430488
8.74868819608051,0.9889101120436926,1.060541937533605,0.9745549610566938
8.75614023031908,0.9879969819445364,1.0617870625579073,0.9736360316828994
8.76359226455765,0.9870838518453803,1.0630321875822095,0.9727171023091049
8.771044298796218,0.9861707217462243,1.0642773126065115,0.9717981729353107
8.778496333034788,0.9852575916470683,1.0655224376308137,0.9708792435615162
8.785948367273358,0.9843444615479121,1.066767562655116,0.9699603141877217
8.793400401511926,0.9834313314487562,1.068012687679418,0.9690413848139274
8.800852435750496,0.9825182013496,1.0692578127037202,0.968122455440133
8.808304469989066,0.9816050712504439,1.0705029377280224,0.9672035260663385
8.815756504227636,0.9806919411512878,1.0717480627523248,0.9662845966925441
8.823208538466204,0.9797788110521318,1.0729931877766268,0.9653656673187498
8.830660572704774,0.9788656809529757,1.074238312800929,0.9644467379449554
8.838112606943344,0.9779525508538196,1.0754834378252311,0.9635278085711609
8.845564641181912,0.9770394207546637,1.076728562849533,0.9626088791973667
8.853016675420482,0.9761262906555075,1.0779736878738353,0.9616899498235723
8.860468709659052,0.9752131605563513,1.0789480295933043,0.9609649154419677
8.86792074389762,0.9743000304571954,1.0796769479151416,0.9604156170341756
8.87537277813619,0.9734430688673037,1.0804058662369789,0.9598663186263833
8.88282481237476,0.9727404377026538,1.0811347845588164,0.959317020218591
8.890276846613329,0.9720378065380042,1.0818637028806537,0.9587677218107988
8.897728880851899,0.9713351753733543,1.082592621202491,0.9582184234030066
8.905180915090469,0.9706325442087044,1.0833215395243285,0.9576691249952143
8.912632949329037,0.9699299130440547,1.0840504578461658,0.9571198265874221
8.920084983567607,0.9692272818794049,1.0847793761680031,0.9565705281796297
8.927537017806177,0.968524650714755,1.0855082944898407,0.9560212297718375
8.934989052044745,0.9678220195501053,1.0862372128116777,0.9554719313640453
8.942441086283315,0.9671193883854554,1.0869661311335153,0.954922632956253
8.949893120521885,0.9664167572208056,1.0876950494553526,0.9543733345484607
8.957345154760455,0.9657141260561557,1.08842396777719,0.9538240361406685
8.964797188999023,0.965011494891506,1.0891528860990274,0.9532747377328763
8.972249223237593,0.9643088637268561,1.0898818044208647,0.952725439325084
8.979701257476163,0.9636062325622062,1.0906107227427022,0.9521761409172917
8.987153291714732,0.9629036013975565,1.0913396410645393,0.9516268425094996
8.994605325953302,0.9622009702329066,1.0920685593863768,0.9510775441017073
9.002057360191872,0.9614983390682568,1.0927974777082143,0.950528245693915
9.00950939443044,0.960795707903607,1.0935263960300514,0.9499789472861229
9.01696142866901,0.9600930767389572,1.094255314351889,0.9494296488783306
9.02441346290758,0.9593904455743073,1.0949842326737262,0.9488803504705383
9.031865497146148,0.9586878144096576,1.0957131509955635,0.9483310520627461
9.039317531384718,0.9579851832450077,1.096442069317401,0.9477817536549538
9.046769565623288,0.9572825520803578,1.0968625586220497,0.9475946548331723
9.054221599861856,0.9565799209157081,1.097144186155487,0.9475706265178689
9.061673634100426,0.9559945230348669,1.0974258136889241,0.9475465982025656
9.069125668338996,0.9555633779313504,1.0977074412223613,0.9475225698872622
9.076577702577564,0.9551322328278339,1.0979890687557983,0.9474985415719589
9.084029736816134,0.9547010877243174,1.0982706962892355,0.9474745132566557
9.091481771054704,0.9542699426208009,1.0985523238226726,0.9474504849413523
9.098933805293273,0.9538387975172844,1.0988339513561098,0.947426456626049
9.106385839531843,0.9534076524137679,1.099115578889547,0.9474024283107456
9.113837873770413,0.9529765073102514,1.0993972064229842,0.9473783999954423
9.121289908008983,0.9525453622067349,1.0996788339564214,0.947354371680139
9.12874194224755,0.9521142171032185,1.0999604614898586,0.9473303433648357
9.13619397648612,0.9516830719997019,1.1002420890232956,0.9473063150495323
9.14364601072469,0.9512519268961854,1.1005237165567328,0.947282286734229
9.151098044963259,0.950820781792669,1.10080534409017,0.9472582584189256
9.158550079201829,0.9503896366891526,1.1010869716236071,0.9472342301036224
9.166002113440399,0.949958491585636,1.1013685991570443,0.947210201788319
9.173454147678967,0.9495273464821196,1.1016502266904815,0.9471861734730157
9.180906181917537,0.9490962013786031,1.1019318542239187,0.9471621451577124
9.188358216156107,0.9486650562750866,1.102213481757356,0.947138116842409
9.195810250394675,0.9482339111715701,1.1024951092907929,0.9471140885271057
9.203262284633245,0.9478027660680536,1.10277673682423,0.9470900602118024
9.210714318871815,0.9473716209645371,1.1030583643576672,0.9470660318964991
9.218166353110384,0.9469404758610207,1.1033399918911044,0.9470420035811957
9.225618387348954,0.9465093307575041,1.1036216194245416,0.947067179469116
9.233070421587524,0.9460781856539876,1.1034270222763591,0.9473210351943555
9.240522455826092,0.9456470405504712,1.1031513586201007,0.947574890919595
9.247974490064662,0.9453897842597416,1.102875694963842,0.9478287466448345
9.255426524303232,0.9452500048079541,1.1026000313075837,0.948082602370074
9.2628785585418,0.9451102253561665,1.1023243676513252,0.9483364580953134
9.27033059278037,0.944970445904379,1.1020487039950666,0.948590313820553
9.27778262701894,0.9448306664525913,1.1017730403388082,0.9488441695457925
9.28523466125751,0.9446908870008037,1.1014973766825495,0.949098025271032
9.292686695496078,0.9445511075490162,1.1012217130262911,0.9493518809962715
9.300138729734648,0.9444113280972285,1.1009460493700327,0.949605736721511
9.307590763973218,0.9442715486454409,1.100670385713774,0.9498595924467506
9.315042798211786,0.9441317691936534,1.1003947220575157,0.95011344817199
9.322494832450356,0.9439919897418658,1.1001190584012572,0.9503673038972296
9.329946866688926,0.9438522102900782,1.0998433947449986,0.9506211596224691
9.337398900927495,0.9437124308382906,1.0995677310887402,0.9508750153477085
9.344850935166065,0.943572651386503,1.0992920674324818,0.9511288710729481
9.352302969404635,0.9434328719347154,1.0990164037762231,0.9513827267981876
9.359755003643203,0.9432930924829278,1.0987407401199647,0.951636582523427
9.367207037881773,0.9431533130311403,1.0984650764637063,0.9518904382486665
9.374659072120343,0.9430135335793527,1.0981894128074476,0.9521442939739061
9.382111106358911,0.9428737541275651,1.0979137491511892,0.9523981496991455
9.389563140597481,0.9427339746757775,1.0976380854949308,0.952652005424385
9.397015174836051,0.9425941952239899,1.0973624218386722,0.9529058611496246
9.40446720907462,0.9424544157722023,1.0970867581824137,0.953159716874864
9.41191924331319,0.9423146363204147,1.0968028160274381,0.9534135726001035
9.41937127755176,0.9421748568686271,1.0961030544384742,0.953667428325343
9.42682331179033,0.9420350774168396,1.0954032928495103,0.9539212840505826
9.434275346028898,0.9420966487358893,1.0947035312605466,0.954175139775822
9.441727380267467,0.9422211814060201,1.0940037696715827,0.9544289955010615
9.449179414506037,0.942345714076151,1.0933040080826189,0.9546828512263011
9.456631448744606,0.9424702467462818,1.092604246493655,0.9549367069515405
9.464083482983176,0.9425947794164126,1.091904484904691,0.95517337984435
9.471535517221746,0.9427193120865434,1.0912047233157272,0.9553574815010494
9.478987551460314,0.9428438447566742,1.0905049617267635,0.9555415831577487
9.486439585698884,0.9429683774268051,1.0898052001377996,0.955725684814448
9.493891619937454,0.9430929100969359,1.0891054385488355,0.9559097864711473
9.501343654176022,0.9432174427670666,1.0884056769598718,0.9560938881278467
9.508795688414592,0.9433419754371974,1.0877059153709079,0.9562779897845459
9.516247722653162,0.9434665081073283,1.087006153781944,0.9564620914412453
9.52369975689173,0.9435910407774591,1.0863063921929803,0.9566461930979446
9.5311517911303,0.9437155734475899,1.0856066306040162,0.9568302947546439
9.53860382536887,0.9438401061177207,1.0849068690150523,0.9570143964113432
9.546055859607439,0.9439646387878515,1.0842071074260886,0.9571984980680425
9.553507893846009,0.9440891714579824,1.0835073458371247,0.9573825997247418
9.560959928084579,0.9442137041281132,1.0828075842481608,0.9575667013814412
9.568411962323147,0.944338236798244,1.082107822659197,0.9577508030381404
9.575863996561717,0.9444627694683748,1.081408061070233,0.9579349046948398
9.583316030800287,0.9445873021385057,1.0807082994812691,0.9581190063515391
9.590768065038857,0.9447118348086365,1.0800085378923052,0.9583031080082385
9.598220099277425,0.9448363674787673,1.0792610936153135,0.9584872096649377
9.605672133515995,0.9449609001488981,1.0783028973486073,0.9586713113216371
9.613124167754565,0.945085432819029,1.0773447010819008,0.9588554129783364
9.620576201993133,0.9454251572348076,1.0763865048151948,0.9590395146350357
9.628028236231703,0.9457818835230946,1.0754283085484886,0.959223616291735
9.635480270470273,0.9461386098113816,1.0744701122817824,0.9594077179484344
9.642932304708841,0.9464953360996686,1.0735119160150763,0.9595918196051336
9.650384338947411,0.9468520623879556,1.07255371974837,0.959775921261833
9.657836373185981,0.9472087886762427,1.0715955234816636,0.9599600229185323
9.66528840742455,0.9475655149645296,1.0706373272149576,0.9601441245752316
9.67274044166312,0.9479222412528167,1.0696791309482514,0.9603282262319309
9.68019247590169,0.9482789675411037,1.0687209346815452,0.9605123278886303
9.687644510140258,0.9486356938293906,1.0677627384148392,0.9606964295453295
9.695096544378828,0.9489924201176777,1.066804542148133,0.9608805312020289
9.702548578617398,0.9493491464059647,1.0658463458814267,0.9610646328587282
9.710000612855966,0.9497058726942517,1.0648881496147204,0.9612487345154275
9.717452647094536,0.9500625989825388,1.0639299533480142,0.9614328361721268
9.724904681333106,0.9504193252708257,1.062971757081308,0.9616169378288261
9.732356715571674,0.9507760515591127,1.062013560814602,0.9618010394855254
9.739808749810244,0.9511327778473997,1.0610553645478957,0.9619851411422248
9.747260784048814,0.9514895041356868,1.0600971682811895,0.962169242798924
