# composition,1.0NaCl
# source,Lu, 2021
# temperature_K,1200
# raw_file,NaCl_Lu_2021_1200.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Na-Cl,Na-Na
3.6983797105752876,0.5816780184126238,1.4399335478193587
3.7063503565032514,0.5773900949354945,1.4474557361434872
3.7143210024312157,0.573102171458365,1.4549779244676162
3.7222916483591795,0.5688142479812357,1.4607921212107606
3.7302622942871437,0.5645263245041062,1.4650055331610068
3.7382329402151075,0.560238401026977,1.4692189451112525
3.7462035861430714,0.5559504775498476,1.4734323570614982
3.7541742320710356,0.5516625540727181,1.4776457690117442
3.7621448779989994,0.547847392222009,1.4818591809619899
3.7701155239269633,0.5452399508186241,1.4860725929122356
3.7780861698549275,0.5426325094152391,1.4902860048624815
3.7860568157828913,0.5400250680118542,1.4944994168127272
3.794027461710855,0.5374176266084694,1.498712828762973
3.8019981076388194,0.5348101852050844,1.502926240713219
3.809968753566783,0.5322027438016995,1.5071396526634646
3.8179393994947475,0.5295953023983145,1.5113530646137106
3.8259100454227113,0.5269878609949297,1.5155664765639563
3.833880691350675,0.5243804195915448,1.519779888514202
3.8418513372786394,0.5217729781881597,1.5237461933526362
3.849821983206603,0.5191655367847748,1.5260181057552784
3.8577926291345674,0.5165580953813899,1.5282900181579204
3.8657632750625313,0.513950653978005,1.5305619305605627
3.873733920990495,0.5113432125746201,1.5328338429632047
3.8817045669184593,0.5087357711712351,1.5351057553658467
3.889675212846423,0.5061283297678503,1.537377667768489
3.897645858774387,0.5035208883644654,1.539649580171131
3.905616504702351,0.501222508303048,1.5419214925737732
3.913587150630315,0.49999541965497135,1.5441934049764152
3.921557796558279,0.49876833100689466,1.5464653173790572
3.929528442486243,0.49754124235881786,1.5487372297816995
3.937499088414207,0.49631415371074117,1.5510091421843415
3.945469734342171,0.49508706506266437,1.5532810545869835
3.953440380270135,0.4938599764145877,1.5555529669896258
3.961411026198099,0.492632887766511,1.5578248793922678
3.969381672126063,0.4914057991184342,1.56009679179491
3.977352318054027,0.4901787104703575,1.562368704197552
3.985322963981991,0.4889516218222807,1.564640616600194
