# composition,1.0CaCl2
# source,Numbers, 2026
# temperature_K,1060
# raw_file,1.0CaCl2_Numbers_2026_1060.0_AP.csv
# savgol,False
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
2.190108804402201,0.0,0.012653411917662515,0.0
2.1953482991495745,0.0,0.013170539928328596,0.0
2.2005877938969483,0.0,0.013687667938994678,0.0
2.205827288644322,0.0,0.01420479594966076,0.0
2.2110667833916957,0.0,0.014721923960326842,0.0
2.2163062781390694,0.0,0.015239051970992923,0.0
2.221545772886443,0.0,0.015756179981659006,0.0
2.2267852676338165,0.0,0.016273307992325042,0.0
2.23202476238119,0.0,0.01742768093552125,0.0
2.237264257128564,0.0,0.022254312811945214,0.0
2.2425037518759376,0.0,0.027080944688369177,0.0
2.2477432466233114,0.0,0.03190757656479314,0.0
2.252982741370685,0.0,0.03673420844121711,0.0
2.258222236118059,0.0,0.04156084031764107,0.0
2.2634617308654326,0.0,0.04638747219406503,0.0
2.2687012256128063,0.0,0.05121410407048899,0.0
2.27394072036018,0.0,0.05604073594691296,0.0
2.2791802151075538,0.0,0.060867367823336925,0.0
2.284419709854927,0.0,0.06688769689027518,0.0
2.2896592046023008,0.0,0.08105325384543707,0.0
2.2948986993496745,0.0,0.09521881080059896,0.0
2.3001381940970482,0.0,0.10938436775576085,0.0
2.305377688844422,0.0,0.12354992471092274,0.0
2.3106171835917957,0.0,0.13771548166608466,0.0
2.3158566783391694,0.0,0.15188103862124652,0.0
2.321096173086543,0.0,0.16604659557640844,0.0
2.326335667833917,0.0,0.18021215253157033,0.0
2.3315751625812906,0.0,0.19437770948673222,0.0
2.336814657328664,0.0,0.21070471134495422,0.0
2.3420541520760376,0.0,0.24492646635410947,0.0
2.3472936468234114,0.0,0.2791482213632647,0.0
2.352533141570785,0.0,0.31336997637242,0.0
2.357772636318159,0.0,0.3475917313815752,0.0
2.3630121310655325,0.0,0.3818134863907304,0.0
2.3682516258129063,0.0,0.4160352413998857,0.0
2.37349112056028,0.0,0.45025699640904093,0.0
2.3787306153076537,0.0,0.4844787514181962,0.0
2.3839701100550275,0.0,0.5187005064273514,0.0
2.3892096048024007,0.0,0.5562259145523746,6.463113400554747e-06
2.3944490995497745,0.0,0.6281093150824896,8.014260616694131e-05
2.399688594297148,0.0,0.6999927156126046,0.00015382209893332786
2.404928089044522,0.0,0.7718761161427197,0.00022750159169971444
2.4101675837918957,0.0,0.8437595166728347,0.00030118108446610097
2.4154070785392694,0.0,0.9156429172029497,0.00037486057723248753
2.420646573286643,0.0,0.9875263177330647,0.0004485400699988741
2.425886068034017,0.0,1.0594097182631796,0.0005222195627652607
2.4311255627813906,0.0,1.1312931187932946,0.0005958990555316472
2.4363650575287643,0.0,1.2031765193234096,0.0006695785482980338
