# composition,1.0KCl
# source,Walz, 2019
# temperature_K,1043
# raw_file,KCl_Walz_2019_1043.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,K-Cl,K-K
3.4026418564982492,0.3224903417427462,1.9514490993106675,0.3402296252580079
3.4100874623111554,0.32884583633755715,1.9032628628765995,0.3489936479688376
3.417533068124062,0.3352013309323685,1.8698530818028023,0.3577576706796679
3.4249786739369683,0.3426143157126358,1.842119002543967,0.36652169339049767
3.432424279749875,0.350806715042877,1.8143849232851303,0.3761768457759308
3.439869885562781,0.3589991143731177,1.7864059222681263,0.3893699339595466
3.447315491375688,0.3671915137033589,1.757803622505204,0.40256302214316325
3.4547610971885945,0.37538391303360014,1.7292013227422816,0.4157561103267799
3.4622067030015007,0.3835763123638408,1.7005990229793608,0.42894919851039576
3.4696523088144073,0.391768711694082,1.6604540781941712,0.44214228669401234
3.4770979146273135,0.39996111102432275,1.6181383478105704,0.4553353748776282
3.48454352044022,0.40815351035456393,1.5874121037157258,0.46905082313073526
3.4919891262531264,0.4173910078057466,1.5662408813379916,0.4831969342867324
3.499434732066033,0.4281876164961991,1.5450696589602564,0.4973430454427304
3.5068803378789393,0.4389842251866509,1.523898436582522,0.5114891565987275
3.514325943691846,0.4497808338771034,1.502727214204787,0.5256352677547256
3.5217715495047526,0.46057744256755584,1.4629320917160402,0.5397813789107235
3.529217155317659,0.4713740512580077,1.422379514559982,0.5539274900667206
3.5366627611305654,0.4821706599484602,1.3950948292651413,0.5686614124172943
3.5441083669434716,0.492967268638912,1.374424503316705,0.5836883726151324
3.5515539727563783,0.504960810052138,1.3537541773682675,0.5987153328129714
3.5589995785692845,0.5189601000936345,1.3330838514198313,0.6137422930108096
3.566445184382191,0.5329593901351317,1.3124148634161947,0.6287692532086486
3.5738907901950974,0.5469586801766282,1.2917612339735318,0.6437962134064867
3.581336396008004,0.5609579702181255,1.2711076045308678,0.6588231736043257
3.5887820018209102,0.574957260259622,1.250453975088205,0.6742157192436053
3.596227607633817,0.5889565503011193,1.229800345645541,0.6897074826477184
3.6036732134467235,0.6034058824943779,1.2113541218616508,0.7051992460518315
3.6111188192596297,0.6183181424525375,1.1951785062060185,0.7206910094559436
3.6185644250725364,0.6332304024106978,1.179002890550385,0.7361827728600566
3.6260100308854426,0.6481426623688574,1.162827274894753,0.7516745362641688
3.6334556366983493,0.6630549223270178,1.1466516592391196,0.7671662996682819
3.6409012425112555,0.6779671822851774,1.1304760435834875,0.7826648931142092
3.648346848324162,0.6928794422433378,1.114300427927854,0.7981641972519543
3.6557924541370683,0.7080878672624346,1.0993232885990876,0.8136635013896986
3.663238059949975,0.723483932263762,1.085105462593654,0.8291628055274438
3.6706836657628816,0.7388799972650893,1.0708876365882205,0.844662109665189
3.678129271575788,0.7542760622664157,1.0566698105827879,0.8601614138029332
3.6855748773886945,0.7696721272677431,1.0424519845773543,0.875648588644145
3.6930204832016007,0.7850681922690695,1.0282341585719217,0.890662095192063
3.7004660890145074,0.8004642572703969,1.0140163325664882,0.9056756017399817
3.7079116948274136,0.8158334553336195,0.9997985065610554,0.9206891082878997
3.71535730064032,0.8311927853869518,0.9867621055091795,0.9357026148358185
3.7228029064532264,0.8465521154402833,0.9745652772964336,0.9507161213837365
3.730248512266133,0.8619114454936158,0.9623684490836869,0.9657296279316554
3.7376941180790393,0.8772707755469471,0.950171620870941,0.9805957062488811
3.745139723891946,0.8926301056002796,0.9379747926581943,0.9945867015482509
3.7525853297048526,0.9079894356536119,0.9257779644454476,1.0085776968476208
3.760030935517759,0.9228530867450783,0.9135811362327017,1.0225686921469896
3.7674765413306655,0.9376296677949821,0.901384308019955,1.0365596874463594
3.7749221471435717,0.9524062488448851,0.889187479807209,1.0505506827457285
3.7823677529564783,0.967182829894789,0.877344736492305,1.0645416780450982
3.7898133587693845,0.981959410944692,0.8660111198030338,1.0781335476906944
3.797258964582291,0.996735991994596,0.8546775031137619,1.0906092442666793
3.8047045703951974,1.011512573044499,0.8433438864244907,1.1030849408426633
3.812150176208104,1.0251797500668778,0.8320102697352186,1.115560637418648
3.8195957820210107,1.0388123824024635,0.8206766530459467,1.1280363339946329
3.827041387833917,1.0524450147380489,0.8093430363566755,1.140512030570617
3.8344869936468235,1.0660776470736346,0.7980094196674035,1.1529877271466016
