# composition,1.0CaCl2
# source,Bu, 2021
# temperature_K,1100
# raw_file,CaCl2_Bu_2021_1100.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Ca-Ca,Ca-Cl,Cl-Cl
1.0735310249684842,0.015438083719635967,0.0,0.0
1.078501076010005,0.015418429901966594,0.0,0.0
1.0834711270515258,0.015398776084297223,0.0,0.0
1.0884411780930465,0.01537912226662785,0.0,0.0
1.0934112291345672,0.01535946844895848,0.0,0.0
1.0983812801760882,0.015339814631289106,0.0,0.0
1.1033513312176089,0.015320160813619733,0.0,0.0
1.1083213822591296,0.015300506995950362,0.0,0.0
1.1132914333006503,0.015331634311997853,0.0,0.0
1.118261484342171,0.0153933425599332,0.0,0.0
1.123231535383692,0.015455050807868548,0.0,0.0
1.1282015864252126,0.015516759055803894,0.0,0.0
1.1331716374667333,0.015578467303739239,0.0,0.0
1.138141688508254,0.015640175551674587,0.0,0.0
1.143111739549775,0.015701883799609934,0.0,0.0
1.1480817905912957,0.01576359204754528,0.0,0.0
1.1530518416328164,0.015825300295480627,0.0,0.0
1.158021892674337,0.015887008543415973,0.0,0.0
1.162991943715858,0.015948716791351323,0.0,0.0
1.1679619947573787,0.016010425039286666,0.0,0.0
1.1729320457988994,0.016072133287222012,0.0,0.0
1.1779020968404201,0.01613384153515736,0.0,0.0
1.182872147881941,0.01619554978309271,0.0,0.0
1.1878421989234618,0.016257258031028055,0.0,0.0
1.1928122499649825,0.0163189662789634,0.0,0.0
1.1977823010065032,0.016380674526898745,0.0,0.0
1.202752352048024,0.016442382774834095,0.0,0.0
1.2077224030895448,0.01650409102276944,0.0,0.0
1.2126924541310655,0.016565799270704788,0.0,0.0
1.2176625051725862,0.016632335342833513,0.0,0.0
1.2226325562141072,0.01671132937089353,0.0,0.0
1.2276026072556279,0.01679032339895355,0.0,0.0
1.2325726582971486,0.016869317427013565,0.0,0.0
1.2375427093386693,0.01694831145507358,0.0,0.0
1.2425127603801902,0.017027305483133602,0.0,0.0
1.247482811421711,0.017106299511193617,0.0,0.0
1.2524528624632316,0.017185293539253636,0.0,0.0
1.2574229135047523,0.01726428756731365,0.0,0.0
1.2623929645462733,0.01734328159537367,0.0,0.0
1.267363015587794,0.017422275623433688,0.0,0.0
1.2723330666293147,0.017501269651493703,0.0,0.0
1.2773031176708354,0.01758026367955372,0.0,0.0
1.282273168712356,0.017659257707613736,0.0,0.0
1.287243219753877,0.017738251735673755,0.0,0.0
1.2922132707953977,0.017817245763733773,0.0,0.0
1.2971833218369184,0.017896239791793788,0.0,0.0
1.3021533728784391,0.017975233819853807,0.0,0.0
1.30712342391996,0.018054227847913825,0.0,0.0
1.3120934749614808,0.01813322187597384,0.0,0.0
1.3170635260030015,0.01821221590403386,0.0,0.0
1.3220335770445222,0.018291209932093874,0.0,0.0
1.327003628086043,0.018336103476139613,0.0,0.0
1.3319736791275638,0.01837860498622391,0.0,0.0
1.3369437301690845,0.01842110649630821,0.0,0.0
1.3419137812106052,0.018463608006392507,0.0,0.0
1.3468838322521262,0.018506109516476806,0.0,0.0
1.3518538832936469,0.018548611026561104,0.0,0.0
1.3568239343351676,0.0185911125366454,0.0,0.0
1.3617939853766883,0.018633614046729696,0.0,0.0
1.3667640364182092,0.018676115556813998,0.0,0.0
1.37173408745973,0.018718617066898296,0.0,0.0
1.3767041385012506,0.01876111857698259,0.0,0.0
1.3816741895427713,0.01880362008706689,0.0,0.0
1.3866442405842923,0.01884612159715119,0.0,0.0
1.391614291625813,0.018888623107235485,0.0,0.0
1.3965843426673337,0.018931124617319783,0.0,0.0
1.4015543937088544,0.01897362612740408,0.0,0.0
1.4065244447503753,0.01901612763748838,0.0,0.0
1.411494495791896,0.019058629147572677,0.0,0.0
1.4164645468334167,0.019101130657656975,0.0,0.0
1.4214345978749374,0.019143632167741273,0.0,0.0
