# composition,1.0ThF4
# source,Dai, 2015
# temperature_K,1633
# raw_file,ThF4_Dai_2015_1633.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),F-F,Th-F,Th-Th
2.279913749410205,0.61820268021132,5.367789986537579,0.008151930075300844
2.2838926564772386,0.6343630140979739,5.365031979379454,0.00815672441388912
2.287871563544272,0.6505233479846279,5.362273972221328,0.008161518752477398
2.2918504706113056,0.6666836818712818,5.269073523429853,0.008166313091065676
2.295829377678339,0.6828440157579357,5.183647676398374,0.008171107429653953
2.2998082847453727,0.7036591718966784,5.1342693322524555,0.00817920377587432
2.303787191812406,0.7266091884592238,5.084890988106536,0.008188814535541877
2.3077660988794397,0.7495592050217692,5.023104999236181,0.008198425295209434
2.3117450059464733,0.7729332484238869,4.958225914369547,0.008208036054876992
2.3157239130135068,0.8003527265250325,4.927678285842336,0.008217646814544548
2.3197028200805403,0.8277722046261783,4.900306102667331,0.008227257574212105
2.323681727147574,0.8544476358989959,4.872933919492326,0.008236868333879661
2.3276606342146073,0.8733792704405023,4.84556173631732,0.008246479093547218
2.331639541281641,0.8923109049820087,4.70899259395467,0.008256089853214776
2.3356184483486744,0.9112425395235152,4.650054641076417,0.008265700612882333
2.339597355415708,0.9301741740650216,4.5961428194225835,0.008275311372549889
2.3435762624827414,0.9513283260144387,4.545162507142719,0.008284922132217445
2.347555169549775,0.9733902773295285,4.479324026789838,0.008294532891885004
2.3515340766168085,0.9954522286446184,4.3881288371017675,0.00830414365155256
2.355512983683842,1.017514179959708,4.348842076316773,0.008318377842962597
2.3594918907508755,1.035278535768687,4.312567260932974,0.008333356104902646
2.363470797817909,1.0528810115050058,4.276292445549176,0.008348334366842694
2.3674497048849426,1.0704834872413247,4.231626450712685,0.00836331262878274
2.371428611951976,1.0880859629776434,4.148967614298506,0.008378290890722789
2.3754075190190096,1.1052460956454804,4.059143982354851,0.008393269152662837
2.379386426086043,1.12070149801656,3.966863144791364,0.008408247414602886
2.3833653331530766,1.1361569003876397,3.933183454064618,0.008423225676542934
2.38734424022011,1.1516123027587193,3.902635078112407,0.008438203938482982
2.3913231472871437,1.1670677051297988,3.8045807708038746,0.00845318220042303
2.395302054354177,1.1825231075008786,3.772161343972957,0.008468160462363079
2.3992809614212107,1.1987701647737863,3.7397419171420387,0.008483138724303127
2.4032598684882442,1.2151609176263922,3.676877320827921,0.008498116986243176
2.4072387755552778,1.2315516704789982,3.5923204314380035,0.008512151923336103
2.4112176826223113,1.2479424233316039,3.509734578861717,0.008501756427054119
2.415196589689345,1.2643331761842098,3.433274187198604,0.008491360930772136
2.4191754967563783,1.2807938801098113,3.3718489317486644,0.008480965434490152
2.423154403823412,1.2972681194501445,3.3240987271215103,0.00847056993820817
2.4271333108904454,1.3137423587904775,3.2760824405909785,0.008460174441926187
2.431112217957479,1.3302165981308105,3.202235511253387,0.008449778945644203
2.4350911250245124,1.3466908374711435,3.1445631460050727,0.008439383449362221
2.439070032091546,1.3642046477039296,3.0960205575023174,0.008428987953080239
2.4430489391585795,1.3821257820104058,3.042758093972101,0.008418592456798255
2.447027846225613,1.400046916316882,2.974546094031606,0.008408196960516272
2.4510067532926465,1.4179680506233585,2.9114255254079526,0.008397801464234288
2.45498566035968,1.4358891849298347,2.8654305725341485,0.008387405967952306
2.4589645674267135,1.4539647201085986,2.8194356196603443,0.008377010471670323
2.462943474493747,1.4720539441544926,2.7648659476099273,0.008368829000000022
2.4669223815607806,1.4901431682003867,2.6786101679823533,0.008368829000000022
2.470901288627814,1.5082323922462806,2.6293750463408876,0.008368829000000022
2.4748801956948476,1.5254278755922825,2.5865959979012474,0.008368829000000022
2.478859102761881,1.5393818062709594,2.543808243349967,0.008368829000000022
2.4828380098289147,1.5533357369496366,2.501009530897173,0.008368829000000022
2.486816916895948,1.5672896676283135,2.458210818444379,0.008368829000000022
2.4907958239629817,1.5812435983069906,2.3572397819873614,0.008368829000000022
2.4947747310300152,1.5951975289856675,2.310003115151894,0.008368829000000022
2.4987536380970488,1.6076822219257965,2.2820453316264384,0.008368829000000022
2.5027325451640823,1.618695003588615,2.254087548100983,0.008368829000000022
2.506711452231116,1.6297077852514334,2.2261297645755276,0.008368829000000022
2.5106903592981493,1.640720566914252,2.1977941621670207,0.008368829000000022
2.514669266365183,1.6517333485770702,2.0876404293185424,0.008368829000000022
2.5186481734322164,1.6627461302398887,2.038829000178893,0.008368829000000022
2.52262708049925,1.6730956358131657,2.0077784400243486,0.008368829000000022
2.5266059875662834,1.6809586977669368,1.9767278798698034,0.008368829000000022
2.530584894633317,1.6888217597207082,1.9456773197152586,0.008368829000000022
2.5345638017003504,1.6966848216744796,1.9079192152718694,0.008368829000000022
2.538542708767384,1.704547883628251,1.8696773668012492,0.008368829000000022
2.5425216158344175,1.7124109455820224,1.8309161944608079,0.008368829000000022
2.546500522901451,1.7202740075357938,1.7877309908207564,0.008368829000000022
2.5504794299684845,1.7280113865943927,1.7445457871807046,0.008368829000000022
2.554458337035518,1.7322959513276017,1.6976672761375837,0.008368829000000022
2.5584372441025516,1.7365805160608108,1.6467538685446355,0.008368829000000022
2.562416151169585,1.74086508079402,1.5958404609516872,0.008368829000000022
2.5663950582366186,1.745149645527229,1.561732454388203,0.008368829000000022
2.570373965303652,1.7494342102604383,1.5354890835244872,0.008368829000000022
2.5743528723706857,1.7537187749936474,1.5092457126607717,0.008368829000000022
2.578331779437719,1.7580033397268564,1.483002341797056,0.008368829000000022
2.5823106865047527,1.7622879044600657,1.4567589709333404,0.008368829000000022
2.5862895935717862,1.7665724691932747,1.4298614214199623,0.008368829000000022
2.5902685006388197,1.7708557887344278,1.3996286355450176,0.008368829000000022
2.5942474077058533,1.773111182145473,1.3693958496700729,0.008368829000000022
2.598226314772887,1.7753665755565184,1.3391630637951282,0.008368829000000022
2.6022052218399203,1.7776219689675639,1.3088965426697137,0.008368829000000022
2.606184128906954,1.7798773623786093,1.2772646422483154,0.008368829000000022
2.6101630359739874,1.7821327557896547,1.2456327418269173,0.008368829000000022
2.614141943041021,1.7843881492007,1.2140008414055192,0.008368829000000022
2.6181208501080544,1.7866435426117453,1.1873337600327327,0.008368829000000022
2.622099757175088,1.7888989360227907,1.1680605044548429,0.008368829000000022
2.6260786642421214,1.7911543294338361,1.1487872488769528,0.008368829000000022
2.630057571309155,1.7934097228448815,1.129513993299063,0.008368829000000022
2.6340364783761885,1.795665116255927,1.1102407377211732,0.008368829000000022
2.638015385443222,1.7979205096669724,1.0909674821432833,0.008368829000000022
2.6419942925102555,1.7986104697116279,1.0697406171848747,0.008368829000000022
2.645973199577289,1.7992138966797515,1.0472033070149915,0.008368829000000022
2.649952106644322,1.799817323647875,1.0246659968451106,0.008368829000000022
2.6539310137113556,1.8004207506159986,1.0021286866752273,0.008368829000000022
2.657909920778389,1.8010241775841223,0.9795913765053441,0.008368829000000022
2.6618888278454227,1.801627604552246,0.9603276250821067,0.008368829000000022
2.665867734912456,1.8022310315203696,0.9424855022275589,0.008368829000000022
2.6698466419794897,1.8028344584884932,0.9246433793730111,0.008368829000000022
2.6738255490465233,1.8034378854566169,0.9068012565184633,0.008368829000000022
2.6778044561135568,1.8040413124247405,0.8889591336639155,0.008368829000000022
2.6817833631805903,1.8046447393928642,0.8711170108093678,0.008368829000000022
2.685762270247624,1.8052481663609876,0.8561906432212751,0.008368829000000022
2.6897411773146573,1.8058515933291113,0.8428558985306789,0.008368829000000022
2.693720084381691,1.806455020297235,0.8295211538400826,0.008368829000000022
2.6976989914487244,1.8070584472653586,0.8161864091494864,0.008368829000000022
2.701677898515758,1.8074394232105675,0.8028516644588901,0.008368829000000022
2.7056568055827914,1.8067225354519747,0.7895169197682939,0.008368829000000022
2.709635712649825,1.806005647693382,0.7761821750776976,0.008368829000000022
2.7136146197168585,1.805288759934789,0.7628474303871013,0.008368829000000022
2.717593526783892,1.8045718721761963,0.749008767378303,0.008368829000000022
2.7215724338509255,1.8038549844176035,0.7349597028648002,0.008368829000000022
2.725551340917959,1.8031380966590107,0.7209106383512972,0.008368829000000022
2.7295302479849926,1.802421208900418,0.7068615738377944,0.008368829000000022
2.733509155052026,1.801704321141825,0.6928125093242914,0.008368829000000022
2.7374880621190596,1.8009874333832323,0.6787634448107884,0.008368829000000022
2.741466969186093,1.8002705456246393,0.6647143802972856,0.008368829000000022
2.7454458762531266,1.7995536578660465,0.6521077062021545,0.008368829000000022
2.74942478332016,1.7986648982887565,0.6438568849417655,0.008368829000000022
2.7534036903871937,1.7964597859508389,0.6356060636813765,0.008368829000000022
2.757382597454227,1.7942546736129212,0.6273552424209876,0.008368829000000022
2.7613615045212607,1.7920495612750038,0.6191044211605986,0.008368829000000022
2.7653404115882942,1.7898444489370862,0.6108535999002096,0.008368829000000022
2.7693193186553278,1.7876393365991687,0.6026027786398206,0.008368829000000022
2.7732982257223613,1.785434224261251,0.5943519573794316,0.008368829000000022
2.777277132789395,1.7832291119233334,0.5861011361190427,0.008368829000000022
2.7812560398564283,1.781023999585416,0.5778503148586537,0.008368829000000022
2.785234946923462,1.7788188872474984,0.5695994935982647,0.008368829000000022
2.7892138539904954,1.7766137749095807,0.5613486723378757,0.008368829000000022
2.793192761057529,1.7744086625716633,0.5530978510774867,0.008368829000000022
2.7971716681245624,1.771220815699267,0.5450891221436923,0.008368829000000022
2.801150575191596,1.7669426778517578,0.5371100801299181,0.008368829000000022
2.8051294822586295,1.7626645400042487,0.5291310381161438,0.008368829000000022
2.809108389325663,1.7583864021567397,0.5211519961023695,0.008368829000000022
2.8130872963926965,1.7541082643092305,0.5131729540885953,0.008368829000000022
2.81706620345973,1.7498301264617213,0.505193912074821,0.008368829000000022
2.8210451105267635,1.7455519886142121,0.49721487006104675,0.008368829000000022
2.825024017593797,1.7412738507667032,0.48923582804727245,0.008368829000000022
2.8290029246608306,1.736995712919194,0.4812567860334982,0.008368829000000022
2.832981831727864,1.7327175750716848,0.4732777440197239,0.008368829000000022
2.8369607387948976,1.7272155233515991,0.46529870200594964,0.008368829000000022
2.840939645861931,1.7211974156119512,0.45876424410723793,0.008368829000000022
2.8449185529289647,1.7151793078723034,0.45517988442817026,0.008368829000000022
2.848897459995998,1.7091612001326555,0.4515955247491026,0.008368829000000022
2.8528763670630317,1.7031430923930075,0.4480111650700349,0.008368829000000022
2.8568552741300652,1.6971249846533596,0.44442680539096724,0.008368829000000022
2.8608341811970988,1.6911068769137116,0.44084244571189957,0.008368829000000022
2.8648130882641323,1.685088769174064,0.4372580860328319,0.008368829000000022
2.868791995331166,1.679070661434416,0.4336737263537642,0.008368829000000022
2.8727709023981993,1.6725718807927767,0.43008936667469655,0.008368829000000022
2.876749809465233,1.665777010196134,0.4265050069956289,0.008368829000000022
2.8807287165322664,1.6589821395994915,0.4229206473165612,0.008368829000000022
2.8847076235993,1.6521872690028487,0.41933628763749353,0.008368829000000022
2.8886865306663334,1.645392398406206,0.41575192795842586,0.008368829000000022
2.892665437733367,1.6385975278095635,0.41216756827935813,0.008368829000000022
2.8966443448004005,1.6318026572129207,0.40858320860029046,0.008368829000000022
2.900623251867434,1.625007786616278,0.4049988489212228,0.008368829000000022
2.9046021589344675,1.6182129160196355,0.4014144892421551,0.008368829000000022
2.908581066001501,1.611729032745141,0.39783012956308744,0.008368829000000022
2.9125599730685345,1.6057917013719016,0.39424576988401977,0.008368829000000022
2.916538880135568,1.5998543699986623,0.3906614102049521,0.008368829000000022
2.9205177872026016,1.5939170386254227,0.387298938403876,0.008368829000000022
2.924496694269635,1.5879797072521833,0.3847195623071689,0.008368829000000022
2.9284756013366686,1.582042375878944,0.3821401862104618,0.008368829000000022
2.932454508403702,1.5761050445057045,0.37956081011375475,0.008368829000000022
2.9364334154707357,1.5701677131324652,0.37698143401704765,0.008368829000000022
2.940412322537769,1.5642303817592258,0.37440205792034054,0.008368829000000022
2.9443912296048027,1.5582930503859864,0.3718226818236334,0.008368829000000022
2.9483701366718362,1.5523557190127468,0.3692433057269263,0.008368829000000022
2.9523490437388697,1.5463973020373978,0.3666639296302192,0.008368829000000022
2.9563279508059033,1.5400540360351742,0.3640845535335121,0.008368829000000022
2.960306857872937,1.5337107700329509,0.361505177436805,0.008368829000000022
2.9642857649399703,1.5273675040307273,0.35892580134009794,0.008368829000000022
2.968264672007004,1.521024238028504,0.35634642524339083,0.008368829000000022
2.9722435790740374,1.5146809720262804,0.3537670491466837,0.008368829000000022
2.976222486141071,1.508337706024057,0.3511876730499766,0.008368829000000022
2.9802013932081044,1.5019944400218335,0.3486082969532695,0.008368829000000022
2.984180300275138,1.4956511740196101,0.3460289208565624,0.008368829000000022
2.9881592073421714,1.4893079080173866,0.3434495447598553,0.008368829000000022
2.992138114409205,1.4829646420151632,0.34087016866314823,0.008368829000000022
2.9961170214762385,1.4766213760129399,0.3382907925664411,0.008368829000000022
3.000095928543272,1.4698912308932512,0.33584585072095463,0.008368829000000022
3.0040748356103055,1.4631462273442135,0.3344575993105526,0.008368829000000022
3.008053742677339,1.456401223795176,0.3330693479001505,0.008368829000000022
3.0120326497443726,1.4496562202461385,0.3316810964897485,0.008368829000000022
3.016011556811406,1.442911216697101,0.3302928450793465,0.008333499911025949
3.0199904638784396,1.4361662131480635,0.3289045936689444,0.008297115689214587
3.023969370945473,1.429421209599026,0.32751634225854237,0.008260731467403224
3.0279482780125067,1.4226762060499885,0.3261280908481403,0.008224347245591863
3.03192718507954,1.415931202500951,0.3247398394377383,0.008187963023780501
3.0359060921465737,1.4091861989519134,0.32335158802733627,0.008151578801969138
3.039884999213607,1.4026379286123096,0.3219633366169342,0.008115194580157777
3.0438639062806407,1.3963155569088812,0.3205750852065322,0.008078810358346416
3.0478428133476743,1.3899931852054528,0.31918683379613016,0.008042426136535052
3.051821720414708,1.3836708135020244,0.3177985823857281,0.008006041914723691
3.055800627481741,1.3773484417985966,0.3164103309753262,0.007969657692912333
3.0597795345487744,1.3710260700951682,0.3150220795649242,0.007933273471100972
3.063758441615808,1.3647036983917398,0.3136338281545222,0.007896889249289609
3.0677373486828414,1.3583813266883114,0.3122455767441201,0.00786692728922264
3.071716255749875,1.352058954984883,0.31085732533371807,0.007874290760950111
3.0756951628169085,1.3457365832814545,0.309469073923316,0.007881654232677582
3.079674069883942,1.339414211578026,0.30808558202276165,0.007889017704405053
3.0836529769509755,1.3332257418304823,0.3076609371458505,0.007896381176132524
3.087631884018009,1.3272589566434405,0.30723629226893934,0.007903744647859996
3.0916107910850426,1.3212921714563985,0.30681164739202815,0.007911108119587467
3.095589698152076,1.3153253862693566,0.30638700251511697,0.007918471591314938
3.0995686052191096,1.3093586010823146,0.30596235763820584,0.007925835063042409
3.103547512286143,1.3033918158952726,0.30553771276129466,0.00793319853476988
3.1075264193531766,1.2974250307082307,0.30511306788438347,0.007940562006497351
3.11150532642021,1.2914582455211887,0.3046884230074723,0.007947925478224822
3.1154842334872437,1.2854914603341467,0.30426377813056116,0.007955288949952294
3.119463140554277,1.2795246751471048,0.30383913325365,0.007962652421679765
3.1234420476213107,1.2735578899600628,0.3034144883767388,0.007968711702752963
3.1274209546883442,1.2675911047730208,0.3029898434998276,0.007972032480193318
3.1313998617553778,1.2621992732680365,0.3025651986229165,0.00797535325763367
3.1353787688224113,1.2569500309651467,0.3021405537460053,0.007978674035074025
3.139357675889445,1.2517007886622569,0.3017159088690941,0.00798199481251438
3.1433365829564783,1.246451546359367,0.3012912639921829,0.007985315589954732
3.147315490023512,1.2412023040564772,0.3008666191152718,0.007988636367395087
3.1512943970905454,1.2359530617535874,0.3004419742383606,0.007991957144835441
3.155273304157579,1.2307038194506976,0.3000173293614494,0.007995277922275794
3.1592522112246124,1.2254545771478076,0.29959268448453824,0.007998598699716149
3.163231118291646,1.2202053348449178,0.2997903055922925,0.008001919477156503
3.1672100253586795,1.214956092542028,0.3000593681674147,0.008005240254596858
3.171188932425713,1.2097068502391382,0.3003284307425369,0.00800856103203721
3.1751678394927465,1.2044576079362483,0.3005974933176591,0.008011881809477565
3.17914674655978,1.1995228084868244,0.3008665558927813,0.007968188155382342
3.1831256536268135,1.1949044624256868,0.3011356184679035,0.00787717946138777
3.187104560693847,1.1902861163645495,0.30140468104302565,0.007786170767393196
3.1910834677608806,1.185667770303412,0.30167374361814786,0.007695162073398623
3.195062374827914,1.1810494242422744,0.30194280619327,0.0076041533794040505
3.1990412818949476,1.1764310781811371,0.30221186876839223,0.007513144685409478
3.203020188961981,1.1718127321199996,0.30248093134351445,0.007422135991414905
3.2069990960290147,1.1671943860588623,0.3027499939186366,0.007331127297420332
3.210978003096048,1.1625760399977247,0.3030190564937588,0.007240118603425759
3.2149569101630817,1.1579576939365874,0.303288119068881,0.0071491099094311865
3.2189358172301152,1.15333934787545,0.3035571816440032,0.007058101215436614
3.2229147242971488,1.1487210018143126,0.3038262442191254,0.006967092521442041
3.2268936313641823,1.144102655753175,0.30409530679424757,0.006876083827447468
3.230872538431216,1.1396668454902843,0.3043643693693698,0.006785075133452895
3.2348514454982493,1.1353374458575747,0.30463343194449194,0.006650586350651425
3.238830352565283,1.131008046224865,0.30490249451961415,0.006495087101926578
3.2428092596323164,1.1266786465921557,0.3055733050824286,0.006339587853201731
3.24678816669935,1.122349246959446,0.3063514954153511,0.006184088604476884
3.2507670737663834,1.1180198473267364,0.3071296857482737,0.006028589355752037
3.254745980833417,1.1136904476940268,0.30790787608119624,0.005873090107027191
3.2587248879004505,1.1093610480613172,0.3086860664141188,0.005717590858302344
3.262703794967484,1.1050316484286078,0.3094642567470413,0.005562091609577497
3.2666827020345175,1.1007022487958982,0.3102424470799639,0.00540659236085265
3.270661609101551,1.0963728491631886,0.31102063741288644,0.005251093112127803
3.2746405161685845,1.092043449530479,0.31179882774580897,0.005095593863402956
3.278619423235618,1.0873276500567428,0.3125770180787315,0.0049400946146781095
3.2825983303026516,1.080897864946655,0.31335520841165404,0.0047845953659532625
3.286577237369685,1.0744680798365673,0.31413339874457663,0.004629096117228415
3.2905561444367186,1.0680382947264797,0.31491158907749917,0.004687688472991072
3.294535051503752,1.061608509616392,0.3156897794104217,0.004784058540309744
3.2985139585707857,1.0551787245063045,0.31646796974334424,0.0048804286076284155
3.302492865637819,1.0487489393962168,0.3172461600762668,0.004976798674947087
3.3064717727048527,1.0423191542861292,0.31802435040918936,0.005073168742265759
3.3104506797718862,1.0367427524865893,0.3188025407421119,0.00516953880958443
3.3144295868389198,1.0319573977303613,0.31958073107503443,0.005265908876903102
3.3184084939059533,1.0271720429741336,0.32035892140795696,0.0053622789442217735
3.322387400972987,1.0223866882179056,0.32148790088347234,0.005458649011540445
3.3263663080400203,1.0176013334616778,0.32278107422284386,0.005555019078859117
3.330345215107054,1.0128159787054498,0.32407424756221537,0.005651389146177788
3.3343241221740874,1.008030623949222,0.3253674209015869,0.00574775921349646
3.338303029241121,1.003245269192994,0.3266605942409584,0.0058441292808151316
3.3422819363081544,0.9984599144367663,0.3279537675803299,0.005952603640904103
3.346260843375188,0.9937247928575872,0.3292469409197014,0.0065178970683095324
3.3502397504422214,0.9891287091554134,0.3305401142590729,0.007083190495714963
3.354218657509255,0.9845326254532395,0.3318332875984444,0.007648483923120392
3.3581975645762885,0.9799365417510657,0.3331264609378159,0.008213777350525822
3.362176471643322,0.9753404580488918,0.3344196342771874,0.00877907077793125
3.3661553787103555,0.970744374346718,0.3357128076165589,0.00934436420533668
3.370134285777389,0.9661482906445442,0.33700598095593043,0.009909657632742111
3.3741131928444226,0.9615522069423703,0.33829915429530194,0.01047495106014754
3.378092099911456,0.9569561232401965,0.33959232763467345,0.01104024448755297
3.3820710069784896,0.953051316958817,0.34088550097404496,0.0116055379149584
3.386049914045523,0.9493992655230198,0.3421786743134164,0.012170831342363828
3.3900288211125567,0.9457472140872225,0.34347184765278793,0.012736124769769258
3.39400772817959,0.9420951626514253,0.34476502099215944,0.013301418197174689
3.3979866352466237,0.9384431112156281,0.34605819433153095,0.014024792933765727
3.401965542313657,0.9347910597798309,0.34760032230835614,0.015374161599748073
3.4059444493806907,0.9311390083440336,0.34932778771863915,0.01672353026573042
3.4099233564477243,0.9274869569082365,0.3510552531289221,0.018072898931712766
3.413902263514758,0.9238349054724393,0.35278271853920506,0.01942226759769511
3.4178811705817913,0.920182854036642,0.3545101839494881,0.020771636263677458
3.421860077648825,0.9169705682543374,0.35623764935977104,0.0221210049296598
3.4258389847158583,0.9137584673924993,0.357965114770054,0.02347037359564215
3.429817891782892,0.9105463665306612,0.359692580180337,0.02481974226162449
3.4337967988499254,0.9073342656688231,0.36142004559061996,0.02616911092760684
3.437775705916959,0.904122164806985,0.3631475110009029,0.027518479593589183
3.4417546129839924,0.9009100639451468,0.3648749764111859,0.028867848259571532
3.445733520051026,0.8976979630833087,0.3666024418214689,0.030217216925553878
3.4497124271180595,0.8944858622214706,0.36832990723175185,0.031566585591536224
3.453691334185093,0.8912737613596325,0.3700573726420348,0.03325551031192377
3.4576702412521265,0.8882217061841421,0.3717848380523178,0.03550456301613844
3.46164914831916,0.8858129735670194,0.3735123034626008,0.0377536157203531
3.465628055386193,0.883404240949897,0.3752397688728836,0.04000266842456752
3.4696069624532266,0.8809955083327742,0.37696723428316653,0.042251721128782185
3.47358586952026,0.8785867757156515,0.3786946996934495,0.04450077383299686
3.4775647765872937,0.8761780430985288,0.3804221651037325,0.04674982653721152
3.481543683654327,0.873769310481406,0.38236948515557645,0.048998879241426194
3.4855225907213607,0.8713605778642833,0.38456943298260965,0.051247931945640854
3.4895014977883942,0.8689518452471606,0.3867693808096428,0.05349698464985553
3.4934804048554278,0.8665431126300379,0.388969328636676,0.05574603735407019
3.4974593119224613,0.8641343800129151,0.39116927646370914,0.05799509005828486
3.501438218989495,0.8617256473957924,0.39336922429074234,0.06024414276249952
3.5054171260565283,0.8594460276935074,0.39556917211777554,0.062493195466714196
3.509396033123562,0.8573357785549062,0.3977691199448087,0.06522227398263233
3.5133749401905954,0.8552255294163048,0.3999690677718419,0.0683390220556315
3.517353847257629,0.8531152802777034,0.4021690155988751,0.07145577012863068
3.5213327543246624,0.8510050311391021,0.4043689634259082,0.07457251820162984
3.525311661391696,0.8488947820005007,0.4065689112529414,0.07768926627462902
3.5292905684587295,0.8467845328618994,0.40876885907997457,0.08080601434762819
3.533269475525763,0.844674283723298,0.41096880690700777,0.08392276242062735
3.5372483825927965,0.8425640345846968,0.4131687547340409,0.08703951049362653
3.54122728965983,0.8404537854460954,0.4153687025610741,0.09015625856662571
3.5452061967268635,0.838343536307494,0.4175686503881073,0.09327300663962487
3.549185103793897,0.8362332871688927,0.41976859821514045,0.09638975471262404
3.5531640108609306,0.834217640574882,0.42196854604217365,0.09950650278562322
3.557142917927964,0.8325533176566904,0.42416849386920685,0.1026232508586224
3.5611218249949976,0.8308889947384988,0.42650966069117785,0.10573999893162156
3.565100732062031,0.8292246718203071,0.42910474398862014,0.11064785277053385
3.5690796391290647,0.8275603489021155,0.43169982728606243,0.11622146421530095
3.573058546196098,0.8258960259839238,0.4342949105835047,0.12179507566006806
3.5770374532631317,0.8242317030657321,0.43688999388094707,0.12736868710483515
3.5810163603301652,0.8225673801475405,0.43948507717838936,0.13294229854960227
3.5849952673971988,0.8209030572293489,0.44208016047583165,0.13851590999436936
3.5889741744642323,0.8192387343111572,0.44467524377327394,0.14408952143913645
3.592953081531266,0.8175744113929655,0.44727032707071623,0.14966313288390354
3.5969319885982993,0.8159100884747739,0.4498654103681585,0.15523674432867066
3.600910895665333,0.8142457655565822,0.45246049366560087,0.16081035577343775
3.6048898027323664,0.8125814426383906,0.45505557696304316,0.1673447206897771
3.6088687097994,0.8113825314736147,0.45765066026048545,0.176669163475969
3.6128476168664334,0.8102713880235676,0.46024574355792774,0.1859936062621609
3.616826523933467,0.8091602445735205,0.46284082685537004,0.19531804904835282
3.6208054310005005,0.8080491011234734,0.4654359101528123,0.20464249183454472
3.624784338067534,0.8069379576734264,0.4680309934502547,0.21396693462073663
3.6287632451345675,0.8058268142233792,0.47062607674769696,0.22329137740692853
3.632742152201601,0.8047156707733322,0.47322116004513926,0.23261582019312044
3.6367210592686345,0.8036045273232851,0.47581624334258155,0.24448049123265403
3.640699966335668,0.802493383873238,0.47875559461427397,0.258823016198644
3.6446788734027016,0.801382240423191,0.48174285306024284,0.27316554116463404
3.648657780469735,0.8002710969731438,0.4847301115062117,0.2875080661306241
3.6526366875367686,0.7991599535230968,0.48771736995218057,0.30185059109661405
3.656615594603802,0.7980488100730496,0.49070462839814943,0.3161931160626041
3.6605945016708357,0.7969376666230026,0.49369188684411824,0.3290796341281764
3.664573408737869,0.7958539380211874,0.4966791452900871,0.3413749711046748
3.6685523158049027,0.7952499959582788,0.499666403736056,0.35367030808117317
3.6725312228719362,0.7946460538953701,0.5026536621820249,0.3659656450576716
3.6765101299389698,0.7940421118324615,0.5056409206279937,0.37826098203417
3.6804890370060033,0.7934381697695528,0.5086281790739626,0.3905563190106684
3.684467944073037,0.7928342277066442,0.5116154375199314,0.40285165598716677
3.6884468511400703,0.7922302856437355,0.5146026959659002,0.41810544220473855
3.692425758207104,0.791626343580827,0.5175899544118692,0.4346448350513117
3.6964046652741374,0.7910224015179184,0.520577212857838,0.45118422789788487
3.700383572341171,0.7904184594550097,0.5235644713038069,0.467723620744458
3.7043624794082044,0.7898145173921011,0.5265517297497757,0.48426301359103113
3.708341386475238,0.7892105753291924,0.5295389881957446,0.5005644507794671
3.7123202935422714,0.7886066332662838,0.5325262466417134,0.5156192939298512
3.716299200609305,0.7880026912033751,0.5355459661057136,0.5306741370802353
3.7202781076763385,0.7873987491404665,0.5388643093826293,0.5457289802306193
3.724257014743372,0.7867948070775579,0.542182652659545,0.5607838233810034
3.7282359218104055,0.7865302610943966,0.5455009959364607,0.5758386665313875
3.732214828877439,0.7864288728959186,0.5488193392133764,0.5908935096817716
3.7361937359444726,0.7863274846974405,0.5521376824902923,0.618240499032024
3.740172643011506,0.7862260964989625,0.555456025767208,0.6492346774296409
3.7441515500785396,0.7861247083004844,0.5587743690441237,0.6802288558272578
3.748130457145573,0.7860233201020063,0.5620927123210394,0.7062079869965886
3.7521093642126067,0.7859219319035282,0.5654110555979551,0.7294672100562747
3.75608827127964,0.7858205437050502,0.568729398874871,0.7527264331159608
3.7600671783466737,0.7857191555065721,0.5720477421517867,0.7759856561756469
3.764046085413707,0.7856177673080941,0.5753660854287024,0.7958715490527974
3.7680249924807407,0.785516379109616,0.5786844287056181,0.8123251633662031
3.7720038995477743,0.785414990911138,0.5820027719825338,0.8287787776796086
3.775982806614808,0.7853136027126599,0.5853211152594495,0.8452323919930141
3.7799617136818413,0.7852122145141819,0.5886394585363653,0.8616860063064198
3.783940620748875,0.7857086287985955,0.5919578018132811,0.8781396206198253
3.7879195278159083,0.7862159661786726,0.5952761450901968,0.8981275428966506
3.791898434882942,0.7867233035587498,0.5985944883671125,0.9182052286158646
3.7958773419499754,0.7872306409388268,0.6020225271007846,0.9382829143350785
3.799856249017009,0.7877379783189039,0.6057186532547973,0.9583606000542924
3.8038351560840424,0.788245315698981,0.60941477940881,0.9793837232112983
3.807814063151076,0.7887526530790581,0.6131109055628226,1.0007233022956112
3.8117929702181095,0.7892599904591352,0.6168070317168353,1.0220628813799244
3.815771877285143,0.7897673278392122,0.6205031578708479,1.0434024604642373
3.8197507843521765,0.7902746652192894,0.6241992840248605,1.0632266613534338
3.82372969141921,0.7907820025993665,0.6278954101788731,1.0827058486603096
3.8277085984862436,0.7912893399794435,0.6315915363328858,1.1021850359671856
3.831687505553277,0.7917966773595206,0.6352876624868984,1.1216642232740615
3.8356664126203106,0.7927579248246673,0.638983788640911,1.14215082847722
3.839645319687344,0.79384258673441,0.6426799147949236,1.163459719256283
3.8436242267543776,0.7949272486441528,0.6463760409489363,1.184768610035346
