# composition,1.0SrCl2
# source,McGreevy, 1987
# temperature_K,1198
# raw_file,SrCl2_McGreevy_1987_1198.0_Exp.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Sr-Cl,Sr-Sr
3.6948607931165585,1.5254545559435928,0.5419530555874269,0.6167230775423136
3.7016528166333167,1.525171433663388,0.5406529727755792,0.6214029508103048
3.7084448401500754,1.5248883113831833,0.5393528899637313,0.6260828240782963
3.7152368636668336,1.5246051891029784,0.5380528071518836,0.6307626973462875
3.722028887183592,1.5243220668227735,0.5367527243400358,0.6354425706142787
3.7288209107003505,1.5240389445425686,0.5354526415281881,0.6401224438822701
3.7356129342171087,1.5237558222623637,0.5341525587163403,0.6448023171502614
3.742404957733867,1.523472699982159,0.5328524759044926,0.6506226390749767
3.7491969812506256,1.5231895777019542,0.5315523930926448,0.6566193420468802
3.755989004767384,1.5229064554217493,0.530252310280797,0.6626160450187834
3.762781028284142,1.5226233331415444,0.5289522274689493,0.6686127479906864
3.7695730518009007,1.5223402108613395,0.5276521446571014,0.6746094509625898
3.776365075317659,1.5220570885811346,0.5263520618452537,0.6806061539344929
3.783157098834417,1.52177396630093,0.525051979033406,0.6866028569063959
3.789949122351176,1.521490844020725,0.5237518962215582,0.6925995598782994
3.796741145867934,1.5212077217405202,0.5224518134097104,0.6985962628502025
3.8035331693846923,1.5200488899831441,0.5211517305978627,0.7045929658221055
3.810325192901451,1.5180823388278435,0.5198516477860148,0.710589668794009
3.8171172164182092,1.5161157876725428,0.5185515649741671,0.716586371765912
3.8239092399349675,1.5141492365172424,0.5172514821623193,0.722583074737815
3.830701263451726,1.5121826853619416,0.5159513993504715,0.7285797777097185
3.8374932869684844,1.5102161342066411,0.5146513165386238,0.7345764806816215
3.8442853104852426,1.5082495830513405,0.513351233726776,0.7405731836535246
3.8510773340020013,1.5062830318960398,0.5120511509149283,0.746569886625428
3.8578693575187595,1.5043164807407394,0.5107510681030805,0.7537818610802287
3.8646613810355177,1.5023499295854388,0.5094509852912328,0.7616603925692376
3.8714534045522764,1.5003833784301381,0.5081509024793849,0.769538924058247
3.8782454280690346,1.4984168272748377,0.5068508196675372,0.7774174555472558
3.8850374515857933,1.496450276119537,0.5055507368556893,0.7852959870362652
3.8918294751025515,1.4944837249642364,0.5056364129429869,0.7931745185252741
3.8986214986193097,1.492517173808936,0.5063896841856117,0.801053050014283
3.9054135221360684,1.4905506226536354,0.5071429554282365,0.8089315815032923
3.9122055456528266,1.4885840714983347,0.5078962266708613,0.8168101129923011
3.918997569169585,1.486617520343034,0.508649497913486,0.82468864448131
3.9257895926863435,1.4846509691877334,0.5094027691561108,0.8325671759703194
3.9325816162031018,1.482684418032433,0.5101560403987356,0.8375211833284609
3.93937363971986,1.4807178668771324,0.5109093116413604,0.841504375065515
3.9461656632366187,1.4787513157218317,0.5116625828839853,0.8454875668025693
3.952957686753377,1.4767847645665313,0.51241585412661,0.8494707585396234
3.959749710270135,1.4748182134112306,0.5131691253692348,0.8534539502766775
3.966541733786894,1.47285166225593,0.5139223966118596,0.8574371420137318
3.973333757303652,1.4708851111006296,0.5146756678544844,0.8614203337507859
3.9801257808204102,1.468918559945329,0.5154289390971091,0.8654035254878399
3.986917804337169,1.4669520087900283,0.5161822103397339,0.8693867172248944
3.993709827853927,1.4649854576347279,0.5169354815823587,0.8733699089619483
4.000501851370686,1.463018906479427,0.5176887528249835,0.8773531006990027
4.007293874887444,1.4610523553241266,0.5184420240676083,0.8813362924360568
4.014085898404202,1.459085804168826,0.519195295310233,0.8853194841731109
4.0208779219209605,1.4571192530135255,0.5199485665528578,0.889302675910165
4.027669945437719,1.4551527018582249,0.5207018377954825,0.8932858676472191
4.034461968954478,1.4531861507029242,0.5214551090381074,0.8972690593842736
4.041253992471236,1.4512195995476236,0.5222083802807322,0.9012522511213277
4.048046015987994,1.4492530483923232,0.5229616515233569,0.9052354428583818
4.0548380395047525,1.4461856871880538,0.5237149227659817,0.9080500172388446
4.061630063021511,1.439751130039632,0.5244681940086064,0.9106120119691168
4.068422086538269,1.43331657289121,0.5252214652512313,0.9131740066993891
4.075214110055028,1.4268820157427873,0.5259747364938562,0.9157360014296616
4.082006133571786,1.4204474585943654,0.5267280077364809,0.9182979961599338
4.0887981570885445,1.4140129014459435,0.5274812789791057,0.9208599908902061
4.095590180605303,1.4075783442975216,0.5282345502217304,0.9234219856204783
4.102382204122061,1.4011437871490997,0.5289878214643552,0.9259839803507506
4.109174227638819,1.3947092300006778,0.52974109270698,0.9285459750810228
4.115966251155578,1.388274672852255,0.5304943639496048,0.9311079698112953
4.122758274672337,1.3818401157038331,0.5312476351922296,0.9336699645415676
4.129550298189095,1.3754055585554112,0.5320009064348543,0.9362319592718398
4.136342321705853,1.3689710014069894,0.5327541776774791,0.938793954002112
4.143134345222611,1.3625364442585672,0.5335074489201039,0.9413559487323843
4.1499263687393695,1.3561018871101453,0.5342607201627286,0.9439179434626565
4.156718392256129,1.3496673299617226,0.5350139914053536,0.9464799381929291
4.163510415772887,1.3432327728133007,0.5357672626479782,0.9490419329232013
4.170302439289645,1.335691560661619,0.5365205338906031,0.9516039276534735
4.177094462806403,1.3274966433537252,0.5372738051332279,0.9541659223837458
4.1838864863231615,1.319301726045831,0.5380270763758526,0.956727917114018
4.19067850983992,1.3111068087379372,0.5387803476184774,0.9592899118442901
4.197470533356679,1.302911891430042,0.5395336188611022,0.9618519065745628
4.204262556873437,1.2947169741221478,0.540286890103727,0.964413901304835
4.211054580390195,1.286522056814254,0.5410401613463518,0.9669758960351073
4.2178466039069535,1.2783271395063598,0.5417934325889765,0.9694876262169502
4.224638627423712,1.2701322221984659,0.5425467038316013,0.9707765406895963
4.23143065094047,1.2619373048905718,0.543299975074226,0.9720654551622425
4.238222674457229,1.2537423875826768,0.5440532463168509,0.9733543696348889
4.245014697973987,1.2455474702747826,0.5448065175594757,0.974643284107535
4.251806721490746,1.2373525529668885,0.5455597888021004,0.9759321985801812
4.258598745007504,1.2291576356589946,0.5463130600447252,0.9772211130528273
4.265390768524262,1.2209627183511005,0.54706633128735,0.9785100275254736
4.27218279204102,1.2127678010432064,0.5478196025299747,0.9797989419981197
4.278974815557779,1.2045728837353114,0.5485728737725997,0.981087856470766
4.285766839074538,1.1972645895772946,0.5493261450152244,0.9823767709434122
4.292558862591296,1.1900070471430015,0.5500794162578492,0.9836656854160584
4.299350886108054,1.1827495047087082,0.5508326875004739,0.9849545998887046
4.306142909624812,1.1754919622744149,0.5515859587430987,0.9862435143613507
4.312934933141571,1.1682344198401207,0.5523392299857236,0.9875324288339971
4.31972695665833,1.1609768774058273,0.5530925012283483,0.9888213433066433
4.326518980175088,1.1537193349715342,0.5538457724709731,0.9901102577792894
4.333311003691846,1.146461792537241,0.5545990437135979,0.9913991722519356
4.340103027208604,1.1392042501029476,0.5553523149562226,0.9926880867245818
4.3468950507253625,1.1319467076686542,0.5561055861988474,0.993977001197228
4.353687074242122,1.12468916523436,0.5568588574414722,0.9952659156698743
4.36047909775888,1.117431622800067,0.557612128684097,0.9965548301425204
4.367271121275638,1.1101740803657736,0.5583653999267217,0.9978437446151667
4.374063144792396,1.1029165379314803,0.5591186711693465,0.9991326590878128
4.380855168309155,1.095658995497187,0.5598719424119714,1.000421573560459
4.387647191825913,1.0884014530628938,0.560625213654596,1.0017104880331051
4.394439215342672,1.0811439106285996,0.561378484897221,1.0029994025057516
4.40123123885943,1.0738863681943063,0.5621317561398458,1.0042883169783976
4.408023262376188,1.066628825760013,0.5628850273824705,1.0055772314510438
4.414815285892947,1.0593712833257198,0.5636382986250953,1.00686614592369
4.421607309409705,1.055708958118972,0.56439156986772,1.0081550603963363
4.428399332926463,1.0528815153835753,0.5651448411103448,1.0094439748689823
4.435191356443222,1.0500540726481784,0.5665548838696225,1.0107328893416287
4.44198337995998,1.0472266299127817,0.5686387927501526,1.012021803814275
4.448775403476739,1.044399187177385,0.5707227016306828,1.013310718286921
4.455567426993497,1.0415717444419883,0.5728066105112131,1.0145996327595672
4.462359450510255,1.0387443017065916,0.5748905193917432,1.0158885472322134
4.469151474027013,1.035916858971195,0.5769744282722734,1.0171774617048597
4.475943497543772,1.033089416235798,0.5790583371528039,1.018466376177506
4.482735521060531,1.0302619735004013,0.5811422460333341,1.0197552906501521
4.489527544577289,1.0274345307650046,0.5832261549138643,1.0210442051227984
4.496319568094047,1.0246070880296079,0.5853100637943944,1.0223331195954444
4.503111591610805,1.0217796452942112,0.5873939726749247,1.0236220340680906
4.5099036151275635,1.0189522025588145,0.5894778815554549,1.0249109485407368
4.516695638644323,1.0161247598234175,0.5915617904359853,1.026199863013383
4.523487662161081,1.0132973170880208,0.5936456993165155,1.0274887774860293
4.530279685677839,1.0104698743526241,0.5957296081970457,1.0285298842416364
4.537071709194597,1.0076424316172274,0.5978135170775759,1.029408868123968
4.543863732711356,1.0048149888818307,0.599897425958106,1.0302878520062992
4.550655756228115,1.0019875461464338,0.6019813348386365,1.0311668358886308
4.557447779744873,0.9991601034110371,0.6040652437191667,1.0320458197709623
4.564239803261631,0.9963326606756404,0.6061491525996969,1.0329248036532936
4.571031826778389,0.9935052179402437,0.6082330614802272,1.0338037875356252
4.577823850295148,0.9906777752048471,0.6103169703607573,1.0346827714179565
4.584615873811906,0.9878503324694504,0.6124008792412875,1.035561755300288
4.591407897328665,0.9850228897340534,0.614484788121818,1.0364407391826196
4.598199920845423,0.9821954469986567,0.6165686970023482,1.037319723064951
4.604991944362181,0.97936800426326,0.6186526058828783,1.0381987069472824
4.61178396787894,0.9765405615278633,0.6207365147634085,1.0390776908296138
4.618575991395698,0.9737131187924667,0.6228204236439387,1.0399566747119453
4.625368014912456,0.97088567605707,0.6249043325244689,1.0408356585942766
4.632160038429215,0.968058233321673,0.6269882414049993,1.0417146424766082
4.638952061945973,0.9652307905862763,0.6290721502855295,1.0425936263589397
4.645744085462732,0.9624033478508796,0.6311560591660598,1.043472610241271
4.65253610897949,0.959575905115483,0.6332399680465899,1.0443515941236026
4.659328132496248,0.9567484623800863,0.6353238769271201,1.0452305780059339
4.666120156013006,0.9539210196446896,0.6374077858076503,1.0461095618882654
4.6729121795297655,0.9510935769092925,0.6394916946881808,1.046988545770597
4.679704203046524,0.9482661341738958,0.641575603568711,1.0478675296529285
4.686496226563282,0.9454386914384991,0.6436595124492411,1.0487465135352598
4.69328825008004,0.9426112487031025,0.6457434213297714,1.0496254974175914
4.700080273596798,0.9397838059677058,0.6478273302103015,1.0505044812999227
4.706872297113557,0.9369563632323091,0.6499112390908317,1.0513834651822542
4.713664320630316,0.9341289204969121,0.6519951479713622,1.0522624490645858
4.720456344147074,0.9317959031728666,0.6540790568518924,1.053141432946917
4.727248367663832,0.9307863920681925,0.6561629657324226,1.0540204168292486
4.73404039118059,0.9297768809635184,0.6582468746129527,1.05489940071158
4.740832414697349,0.9287673698588442,0.660330783493483,1.0557783845939115
4.747624438214107,0.9277578587541702,0.6624146923740132,1.0566573684762428
4.754416461730866,0.9267483476494959,0.6644986012545436,1.0575363523585743
4.761208485247624,0.9257388365448218,0.6665825101350737,1.058415336240906
4.768000508764382,0.9247293254401476,0.668666419015604,1.0592943201232372
4.774792532281141,0.9237198143354736,0.6707503278961342,1.0601733040055688
4.781584555797899,0.9227103032307995,0.6728342367766643,1.0610522878879
4.788376579314657,0.9217007921261253,0.6749181456571945,1.0619312717702316
4.795168602831416,0.9206912810214511,0.677002054537725,1.0628102556525632
4.801960626348174,0.919681769916777,0.6790859634182552,1.0636892395348945
4.808752649864933,0.9186722588121029,0.6811698722987853,1.064568223417226
4.815544673381691,0.9176627477074287,0.6832537811793156,1.0654472072995573
4.822336696898449,0.9166532366027547,0.6853376900598458,1.0663261911818889
4.829128720415208,0.9156437254980804,0.6874215989403762,1.0672051750642204
4.8359207439319665,0.9146342143934063,0.6895055078209065,1.0680841589465517
4.842712767448725,0.9136247032887321,0.6915894167014366,1.0689631428288833
4.849504790965483,0.9126151921840581,0.6936733255819668,1.0698421267112148
4.856296814482241,0.9116056810793839,0.695757234462497,1.0707211105935461
4.863088837998999,0.9105961699747098,0.6978411433430272,1.0716000944758777
4.8698808615157585,0.9095866588700355,0.6999250522235576,1.0724790783582092
4.876672885032517,0.9085771477653615,0.7020089611040878,1.0733580622405405
4.883464908549275,0.9075676366606874,0.7040928699846181,1.074237046122872
4.890256932066033,0.9065581255560132,0.7061767788651483,1.0751160300052034
4.897048955582791,0.9055486144513392,0.7082606877456784,1.075995013887535
4.90384097909955,0.904539103346665,0.7103445966262086,1.0768739977698663
4.910633002616309,0.9035295922419908,0.7124285055067391,1.0777529816521978
4.917425026133067,0.9025200811373166,0.7145124143872692,1.0786319655345293
4.924217049649825,0.9015105700326426,0.7165963232677994,1.0795109494168607
4.931009073166583,0.9005010589279684,0.7186802321483297,1.0803899332991922
4.937801096683342,0.8994915478232943,0.7207641410288599,1.0812689171815235
4.9445931202001,0.8984820367186201,0.72284804990939,1.082147901063855
4.951385143716859,0.897472525613946,0.7249319587899204,1.0830337522559184
4.958177167233617,0.8964630145092718,0.7270158676704507,1.0839464098492353
4.9649691907503755,0.8954535034045977,0.7290997765509809,1.0848590674425522
4.971761214267134,0.8944439922999237,0.731183685431511,1.0857717250358692
4.978553237783892,0.8934344811952495,0.7332675943120412,1.086684382629186
4.98534526130065,0.8924249700905754,0.7353688201973317,1.087597040222503
4.992137284817409,0.8914154589859011,0.7390849158759165,1.0885096978158202
4.9989293083341675,0.8904059478812271,0.7428010115545008,1.0894223554091371
5.005721331850926,0.8893964367765529,0.7465171072330852,1.090335013002454
5.012513355367684,0.8883869256718788,0.7502332029116695,1.091247670595771
5.019305378884442,0.8873774145672046,0.7539492985902538,1.092160328189088
5.0260974024012,0.8863679034625306,0.757665394268838,1.0930729857824049
5.0328894259179595,0.8853583923578563,0.7613814899474228,1.093985643375722
5.039681449434718,0.8843488812531822,0.7650975856260072,1.094898300969039
5.046473472951476,0.883339370148508,0.7688136813045915,1.0958109585623559
5.053265496468234,0.882329859043834,0.7725297769831758,1.0967236161556728
5.060057519984992,0.8813203479391599,0.7762458726617602,1.0976362737489898
5.066849543501751,0.8803108368344857,0.7799619683403445,1.0985489313423067
5.07364156701851,0.8793013257298115,0.7836780640189293,1.0994615889356238
5.080433590535268,0.8782918146251374,0.7873941596975136,1.1003742465289408
5.087225614052026,0.8772823035204633,0.7911102553760978,1.1012869041222577
5.0940176375687845,0.8762727924157891,0.7948263510546821,1.1021995617155746
5.100809661085543,0.8752632813111151,0.7985424467332665,1.1031122193088916
5.107601684602302,0.8742537702064408,0.8022585424118512,1.1040248769022087
5.11439370811906,0.8732442591017667,0.8059746380904356,1.1049375344955257
5.121185731635818,0.8722347479970926,0.8096907337690199,1.1058501920888426
5.1279777551525765,0.8712252368924185,0.8134068294476042,1.1067628496821595
5.134769778669335,0.8702157257877443,0.8171229251261884,1.1076755072754765
5.141561802186093,0.8692062146830702,0.8208390208047728,1.1085881648687934
5.148353825702852,0.8689208050995088,0.8245551164833576,1.1095008224621106
5.15514584921961,0.8690121031729742,0.8282712121619419,1.1104134800554275
5.1619378727363685,0.8691034012464396,0.8319873078405262,1.1113261376487444
5.168729896253127,0.869194699319905,0.8357034035191105,1.1122387952420614
5.175521919769885,0.8692859973933704,0.8394194991976949,1.1131514528353783
5.182313943286643,0.8693772954668358,0.8431355948762791,1.1140641104286952
5.189105966803402,0.8694685935403013,0.846851690554864,1.1149767680220124
5.1958979903201605,0.8695598916137666,0.8505677862334482,1.1158894256153293
5.202690013836919,0.869651189687232,0.8542838819120325,1.1168020832086463
5.209482037353677,0.8697424877606974,0.8579999775906169,1.1177147408019632
5.216274060870435,0.8698337858341628,0.8617160732692012,1.1186273983952801
5.223066084387193,0.8699250839076282,0.8654321689477855,1.119540055988597
5.229858107903953,0.8700163819810937,0.8691482646263703,1.1204527135819142
5.236650131420711,0.8701076800545591,0.8728643603049546,1.1213653711752312
5.243442154937469,0.8701989781280245,0.8765804559835388,1.122278028768548
5.250234178454227,0.8702902762014899,0.8802965516621232,1.123190686361865
5.2570262019709855,0.8703815742749553,0.8840126473407075,1.124103343955182
5.263818225487744,0.8704728723484207,0.8877287430192918,1.1250160015484991
5.270610249004503,0.8705641704218862,0.8914448386978766,1.125928659141816
5.277402272521261,0.8706554684953516,0.8951609343764609,1.126841316735133
5.284194296038019,0.870746766568817,0.8988770300550453,1.12775397432845
5.2909863195547775,0.8708380646422824,0.9025931257336295,1.1286666319217669
5.297778343071536,0.8709293627157478,0.9063092214122138,1.1295792895150838
5.304570366588294,0.8710206607892133,0.9100253170907981,1.130520247095723
5.311362390105053,0.8711119588626787,0.9137414127693829,1.1314693639681381
5.318154413621811,0.8712032569361441,0.9174575084479673,1.1324184808405529
5.3249464371385695,0.8712945550096094,0.9211736041265516,1.1333675977129678
5.331738460655328,0.8713858530830748,0.9248896998051359,1.1343167145853827
5.338530484172086,0.8714771511565402,0.9286057954837201,1.1352658314577975
5.345322507688844,0.8715684492300056,0.9323218911623045,1.1362149483302124
5.352114531205603,0.8716597473034711,0.9360379868408892,1.1371640652026274
5.3589065547223615,0.8717510453769365,0.9397540825194736,1.1381131820750423
5.36569857823912,0.8718423434504019,0.9434701781980579,1.139062298947457
5.372490601755878,0.8719336415238673,0.9473641593603844,1.140011415819872
5.379282625272636,0.8720249395973327,0.9513452472821289,1.140960532692287
5.386074648789395,0.8721162376707982,0.955326335203874,1.1419096495647019
5.392866672306154,0.8722075357442636,0.9593074231256185,1.1428587664371166
5.399658695822912,0.872298833817729,0.9632885110473629,1.1438078833095315
5.40645071933967,0.8723901318911944,0.9672695989691075,1.1447570001819465
5.413242742856428,0.8724814299646598,0.9712506868908519,1.1457061170543612
5.4200347663731865,0.8725727280381252,0.9752317748125965,1.1466552339267762
5.426826789889946,0.8726640261115907,0.9792128627343415,1.147604350799191
5.433618813406704,0.8727553241850561,0.983193950656086,1.148553467671606
5.440410836923462,0.8728466222585215,0.9871750385778305,1.1495025845440208
5.44720286044022,0.8729379203319869,0.991156126499575,1.1504517014164357
5.4539948839569785,0.8730292184054522,0.9951372144213195,1.1514008182888507
5.460786907473737,0.8731205164789176,0.999118302343064,1.1523499351612654
5.467578930990496,0.8732118145523831,1.003099390264809,1.1532990520336805
5.474370954507254,0.8733031126258485,1.0070804781865534,1.1542481689060953
5.481162978024012,0.8733944106993139,1.011061566108298,1.1551972857785102
5.4879550015407705,0.8734857087727793,1.0150426540300426,1.1561464026509252
5.494747025057529,0.8735770068462447,1.0190237419517871,1.1570955195233399
5.501539048574287,0.8736683049197101,1.0230048298735315,1.1580446363957548
5.508331072091046,0.8737596029931756,1.0269859177952765,1.1589937532681698
5.515123095607804,0.873850901066641,1.030967005717021,1.1599428701405847
5.521915119124563,0.8739421991401064,1.0349480936387656,1.1608919870129994
5.528707142641321,0.8740334972135718,1.0389291815605102,1.1618411038854144
5.535499166158079,0.8741247952870372,1.0429102694822545,1.1623912988480123
5.542291189674837,0.8742160933605027,1.046891357403999,1.1628104237600214
5.549083213191596,0.8743073914339681,1.050872445325744,1.1632295486720303
5.555875236708355,0.8743986895074335,1.0548535332474887,1.1636486735840395
5.562667260225113,0.8744899875808989,1.058834621169233,1.1640677984960484
5.569459283741871,0.8747566447764317,1.0628157090909776,1.1644869234080575
5.576251307258629,0.8752542148975666,1.0667967970127221,1.1649060483200664
5.5830433307753875,0.8757517850187015,1.0707778849344667,1.1653251732320753
5.589835354292147,0.8762493551398366,1.0747589728562117,1.1657442981440844
5.596627377808905,0.8767469252609715,1.0787400607779563,1.1661634230560936
5.603419401325663,0.8772444953821065,1.0827211486997006,1.1665825479681025
5.610211424842421,0.8777420655032415,1.0867022366214452,1.1670016728801114
5.6170034483591795,0.8782396356243765,1.0906833245431897,1.1674207977921205
5.623795471875939,0.8787372057455115,1.0946644124649347,1.1678399227041296
5.630587495392697,0.8792347758666464,1.098645500386679,1.1682590476161385
5.637379518909455,0.8797323459877814,1.0999591789216214,1.1686781725281477
5.644171542426213,0.8802299161089164,1.100601914571025,1.1690972974401566
5.650963565942972,0.8807274862300514,1.101244650220429,1.1695164223521655
5.65775558945973,0.8812250563511863,1.1018873858698328,1.1699355472641746
5.664547612976489,0.8817226264723214,1.1025301215192367,1.1703546721761837
5.671339636493247,0.8822201965934563,1.1031728571686406,1.1707737970881926
5.678131660010005,0.8827177667145912,1.1038155928180444,1.1711929220002015
5.684923683526764,0.8832153368357263,1.1044583284674483,1.1716120469122107
5.691715707043522,0.8837129069568612,1.1051010641168522,1.1720311718242196
5.69850773056028,0.8842104770779962,1.1057437997662558,1.1724502967362287
5.705299754077039,0.8847080471991312,1.10638653541566,1.1728694216482376
5.712091777593797,0.8852056173202661,1.1070292710650635,1.1732885465602467
5.718883801110556,0.8857031874414012,1.1076720067144674,1.1737076714722556
5.725675824627314,0.8862007575625361,1.1083147423638713,1.1741267963842648
5.732467848144072,0.8866983276836711,1.1089574780132752,1.1745459212962737
5.73925987166083,0.887195897804806,1.109600213662679,1.174869989017253
5.746051895177589,0.8876934679259411,1.110242949312083,1.17463889508767
5.752843918694348,0.888191038047076,1.1108856849614868,1.1744078011580872
5.759635942211106,0.888688608168211,1.1115284206108906,1.1741767072285043
5.766427965727864,0.889186178289346,1.1121711562602943,1.1739456132989214
5.773219989244622,0.8896837484104809,1.1128138919096981,1.1737145193693386
5.7800120127613805,0.8901813185316159,1.113456627559102,1.1734834254397557
5.78680403627814,0.8906788886527509,1.1140993632085059,1.1732523315101726
5.793596059794898,0.891176458773886,1.1147420988579098,1.1730212375805897
5.800388083311656,0.8916740288950209,1.1153848345073136,1.1727901436510069
5.807180106828414,0.8921715990161558,1.1160275701567175,1.172559049721424
5.813972130345173,0.8926691691372908,1.1166703058061214,1.1723279557918411
5.820764153861931,0.8931667392584258,1.117313041455525,1.1720968618622583
5.82755617737869,0.8936643093795608,1.117955777104929,1.1718657679326754
5.834348200895448,0.8941618795006958,1.1185985127543328,1.1716346740030925
5.841140224412206,0.8946594496218307,1.1192412484037366,1.1714035800735096
5.847932247928965,0.8951570197429657,1.1198839840531405,1.1711724861439268
5.854724271445723,0.8956545898641006,1.1205267197025444,1.170941392214344
5.861516294962481,0.8961521599852357,1.1211694553519482,1.170710298284761
5.86830831847924,0.8966497301063706,1.121812191001352,1.1704792043551782
5.875100341995998,0.8971473002275057,1.122454926650756,1.170248110425595
5.881892365512757,0.8976448703486406,1.1230976623001598,1.1700170164960122
5.888684389029515,0.8981424404697755,1.1237403979495635,1.1697859225664293
5.895476412546273,0.8986400105909105,1.1243831335989674,1.1695548286368465
5.902268436063032,0.8991375807120455,1.1250258692483712,1.1693237347072636
5.90906045957979,0.8996351508331806,1.125668604897775,1.1690926407776807
5.915852483096549,0.9001327209543155,1.126311340547179,1.1688615468480978
5.922644506613307,0.9006302910754505,1.1269540761965828,1.168630452918515
5.929436530130065,0.9011278611965854,1.1275968118459867,1.168399358988932
5.936228553646823,0.9016254313177204,1.1282395474953906,1.1681682650593492
5.9430205771635825,0.9021230014388554,1.1288822831447944,1.1679371711297664
5.949812600680341,0.9026205715599904,1.1295250187941983,1.1677060772001835
5.956604624197099,0.9031181416811254,1.130167754443602,1.1674749832706006
5.963396647713857,0.9036157118022603,1.1308104900930058,1.1672438893410177
5.970188671230615,0.9041132819233952,1.1314532257424097,1.1670127954114347
5.976980694747374,0.9046108520445303,1.1320959613918136,1.1667817014818518
5.983772718264133,0.9051084221656653,1.1327386970412174,1.166550607552269
5.990564741780891,0.9056929491563755,1.1333814326906213,1.166319513622686
5.997356765297649,0.9063581378161243,1.1340241683400252,1.1660884196931032
6.004148788814407,0.9070233264758731,1.134666903989429,1.1658573257635203
6.010940812331166,0.907688515135622,1.1353096396388327,1.1656262318339374
6.017732835847924,0.9083537037953707,1.1359523752882366,1.165306294936244
6.024524859364683,0.9090188924551197,1.1365951109376404,1.1646943424189484
6.031316882881441,0.9096840811148684,1.1372378465870443,1.164082389901653
6.038108906398199,0.9103492697746173,1.1378012174070558,1.1634704373843576
6.044900929914958,0.9110144584343661,1.1377431805734732,1.162858484867062
6.051692953431716,0.9116796470941149,1.137685143739891,1.1622465323497666
6.058484976948474,0.9123448357538637,1.1376271069063086,1.161634579832471
6.065277000465233,0.9130100244136126,1.1375690700727261,1.1610226273151754
6.072069023981991,0.9136752130733614,1.1375110332391438,1.16041067479788
6.07886104749875,0.9143404017331103,1.1374529964055613,1.1597987222805846
6.085653071015508,0.915005590392859,1.137394959571979,1.159186769763289
6.092445094532266,0.9156707790526079,1.1373369227383967,1.1585748172459935
6.099237118049024,0.9163359677123567,1.1372788859048142,1.157962864728698
6.1060291415657835,0.9170011563721056,1.1372208490712319,1.1573509122114023
6.112821165082542,0.9176663450318544,1.1371628122376496,1.156738959694107
6.1196131885993,0.9183315336916031,1.137104775404067,1.1561270071768115
6.126405212116058,0.918996722351352,1.1370467385704848,1.1555150546595159
6.133197235632816,0.9196619110111008,1.1369887017369023,1.1549031021422205
6.139989259149575,0.9203270996708496,1.13693066490332,1.1542911496249249
6.146781282666334,0.9209922883305985,1.1368726280697377,1.1536791971076292
6.153573306183092,0.9216574769903474,1.1368145912361551,1.1530672445903338
6.16036532969985,0.9223226656500961,1.1367565544025728,1.1524552920730384
6.167157353216608,0.922987854309845,1.1366985175689903,1.1518433395557428
6.173949376733367,0.9236530429695938,1.136640480735408,1.1512313870384474
6.180741400250126,0.9243182316293427,1.1365824439018257,1.1506194345211518
6.187533423766884,0.9249834202890915,1.1365244070682432,1.1500074820038562
6.194325447283642,0.9256486089488403,1.136466370234661,1.1493955294865608
6.2011174708004,0.9263137976085891,1.1364083334010784,1.1487835769692654
6.207909494317159,0.926978986268338,1.136350296567496,1.1481716244519697
6.214701517833917,0.9276441749280867,1.1362922597339138,1.1475596719346743
6.221493541350676,0.9283093635878357,1.1362342229003313,1.1469477194173787
6.228285564867434,0.9289745522475844,1.136176186066749,1.146335766900083
6.2350775883841925,0.9296397409073333,1.1361181492331665,1.1457238143827877
6.241869611900951,0.9303049295670821,1.1360601123995842,1.1451118618654923
6.248661635417709,0.9309701182268308,1.1360020755660019,1.1444999093481967
6.255453658934467,0.9316353068865797,1.1359440387324193,1.1438879568309013
6.262245682451226,0.9323004955463285,1.135886001898837,1.1432760043136057
6.2690377059679845,0.9329656842060774,1.1358279650652545,1.14266405179631
6.275829729484743,0.9336308728658262,1.1357699282316722,1.1420520992790146
6.282621753001501,0.9342960615255751,1.13571189139809,1.1414401467617192
6.289413776518259,0.9349612501853238,1.1356538545645074,1.1408281942444236
6.296205800035017,0.9356264388450727,1.135595817730925,1.1402162417271282
6.3029978235517765,0.9362916275048215,1.1355377808973426,1.1396042892098326
6.309789847068535,0.9369568161645704,1.1354797440637603,1.138992336692537
6.316581870585293,0.9376220048243192,1.135421707230178,1.1383803841752416
6.323373894102051,0.938287193484068,1.1353636703965955,1.1377684316579462
6.330165917618809,0.9389523821438168,1.1353056335630132,1.1371564791406505
6.336957941135568,0.9396175708035657,1.1352475967294309,1.1365445266233551
6.343749964652327,0.9402827594633145,1.1351895598958484,1.1359325741060595
6.350541988169085,0.9409479481230634,1.135131523062266,1.135320621588764
6.357334011685843,0.9416131367828121,1.1350734862286835,1.1347086690714685
6.3641260352026015,0.942278325442561,1.1350154493951012,1.1340967165541729
6.37091805871936,0.9429435141023098,1.134957412561519,1.1334847640368775
6.377710082236118,0.9436087027620585,1.1348993757279364,1.132872811519582
6.384502105752877,0.9442738914218075,1.1348413388943541,1.1322608590022865
6.391294129269635,0.9449390800815562,1.1347833020607716,1.131616085539848
6.3980861527863935,0.9456042687413051,1.1347252652271893,1.1309071944564786
6.404878176303152,0.946269457401054,1.134667228393607,1.1301983033731091
