# composition,0.5NaCl-0.5KCl
# source,Manga, 2014
# temperature_K,1100
# raw_file,0.5NaCl-0.5KCl_Manga_2014_1100.0_RIM.csv
# savgol,True
# grid_points,2000
r (A),K-Cl,K-K,K-Na,Na-Cl,Na-Na
3.687305197961981,1.0406272890755794,0.4236516457850168,0.8353955382085461,0.5412685029459677,1.4087705467169784
3.692267923665833,1.0301499469093691,0.4315494975123161,0.8469155695250119,0.5397557505609943,1.41751757289395
3.697230649369685,1.0196726047431588,0.44087849503246956,0.8583241457451505,0.5382429981760208,1.4262645990709215
3.7021933750735365,1.0091952625769496,0.4505173791908197,0.8696766458110197,0.5367302457910476,1.4350116252478922
3.7071561007773886,0.9987179204107393,0.4601562633491706,0.88102914587689,0.5352174934060742,1.4437586514248637
3.7121188264812406,0.988240578244529,0.46979514750752155,0.8923816459427603,0.5337047410211008,1.452505677601835
3.7170815521850926,0.9777632360783187,0.4794340316658725,0.9037341460086304,0.5321919886361273,1.4612527037788066
3.722044277888944,0.9680736643964487,0.48920929534250585,0.9145170297140679,0.530679236251154,1.4695693047730207
3.7270070035927962,0.9627772605222935,0.49958565314311765,0.9236243925805718,0.5291664838661806,1.4777756017130057
3.7319697292966483,0.9574808566481384,0.5099620109437294,0.9327317554470759,0.5276537314812071,1.4859818986529907
3.7369324550005003,0.9521844527739833,0.5203383687443413,0.9418391183135798,0.5261409790962337,1.4941881955929759
3.741895180704352,0.9468880488998286,0.5307147265449521,0.950946481180083,0.5246282267112604,1.50239449253296
3.746857906408204,0.9415916450256735,0.5410910843455639,0.9600538440465869,0.523115474326287,1.510600789472945
3.751820632112056,0.9362952411515183,0.5529278266752737,0.9691612069130909,0.5216027219413135,1.5187583931359945
3.756783357815908,0.9309988372773632,0.5651926875902453,0.9809198683408449,0.5200899695563401,1.525471365910903
3.7617460835197596,0.9257024334032086,0.5774575485052159,0.9954423909562756,0.5185772171713668,1.5321843386858107
3.7667088092236116,0.9204060295290534,0.5897224094201875,1.0099649135717077,0.5170644647863935,1.5388973114607192
3.7716715349274637,0.9151096256548983,0.6018990904542851,1.0244874361871397,0.514661156174808,1.5456102842356274
3.7766342606313157,0.9098132217807431,0.6118511710445634,1.0382513550841495,0.5119115787855397,1.5523232570105359
3.7815969863351673,0.9045168179065884,0.621803251634841,1.049577824139081,0.5091620013962715,1.5590362297854437
3.7865597120390193,0.8992204140324334,0.6317553322251193,1.0609042931940134,0.5064124240070031,1.565749202560352
3.7915224377428713,0.893596459947576,0.6417074128153976,1.0722307622489458,0.5036628466177349,1.571595651982451
3.7964851634467234,0.8877881196553251,0.6516594934056759,1.0835572313038784,0.5009132692284665,1.5768486181398138
3.801447889150575,0.8819797793630747,0.6616115739959533,1.0948837003588099,0.49816369183919834,1.5821015842971762
3.806410614854427,0.8761714390708237,0.6715784539070683,1.1052248463093786,0.49541411444992994,1.5873545504545388
3.811373340558279,0.8703630987785729,0.6815461020629133,1.1153581902469634,0.49248219070096605,1.5926075166119016
3.816336066262131,0.8645547584863219,0.6915137502187584,1.1254915341845482,0.4894335723277996,1.5978604827692642
3.821298791965983,0.858746418194071,0.7014813983746033,1.1356248781221328,0.4863849539546331,1.603113448926627
3.8262615176698347,0.8529380779018206,0.7114490465304475,1.1457582220597167,0.48333633558146694,1.6083664150839894
3.8312242433736867,0.8474607825972913,0.7214166946862925,1.1558915659973013,0.4802877172083005,1.6131939746623676
3.8361869690775388,0.8422763799557339,0.7330245472564779,1.1655711576133685,0.477239098835134,1.617559979355997
3.841149694781391,0.8370919773141764,0.7455656528278195,1.1751609711052757,0.47551076210893073,1.6219259840496263
3.8461124204852424,0.8319075746726194,0.75810675839916,1.1847507845971819,0.4749673297258645,1.6262919887432552
3.8510751461890944,0.826723172031062,0.7706478639705014,1.194340598089089,0.47442389734279816,1.6306579934368846
3.8560378718929464,0.8215387693895047,0.783188969541843,1.2039304115809963,0.47388046495973185,1.635023998130514
3.8610005975967985,0.8163543667479473,0.7932205718412191,1.2135202250729036,0.4733370325766656,1.6393900028241433
3.86596332330065,0.8111699641063903,0.8002146064535476,1.224048250610999,0.47279360019359934,1.6437560075177724
3.870926049004502,0.8075259199715339,0.8072086410658768,1.234749833930591,0.47225016781053303,1.6478120271417884
3.875888774708354,0.8059984577056933,0.8142026756782059,1.245451417250183,0.4717067354274667,1.6513308418022234
3.880851500412206,0.8044709954398527,0.821196710290535,1.2561530005697747,0.4711633030444004,1.6548496564626587
3.8858142261160578,0.8029435331740121,0.8281907449028636,1.2668545838893657,0.47061987066133415,1.6583684711230935
3.89077695181991,0.8014160709081715,0.8351847795151927,1.2771811914002482,0.47007643827826784,1.6618872857835285
3.895739677523762,0.7998886086423308,0.8421788141275218,1.2863148209886335,0.4695330058952015,1.6654061004439635
3.900702403227614,0.7983611463764901,0.849172848739851,1.2954484505770187,0.46898957351213527,1.6689249151043988
3.9056651289314654,0.7968336841106497,0.8561668833521795,1.3045820801654031,0.468446141129069,1.6724437297648336
3.9106278546353175,0.795306221844809,0.8659233516805681,1.3137157097537882,0.4679027087460027,1.675750721574785
3.9155905803391695,0.7937787595789684,0.8757282992229198,1.3228493393421734,0.4673592763629364,1.6784300801063172
3.9205533060430215,0.7922512973131277,0.8855332467652717,1.3319829689305587,0.4668158439798701,1.6811094386378496
3.925516031746873,0.7907238350472873,0.8953381943076226,1.3418839062479775,0.465668813514071,1.6837887971693815
3.930478757450725,0.7891963727814466,0.9051431418499745,1.3521651826640513,0.46416731239470993,1.6864681557009136
3.935441483154577,0.787668910515606,0.9149480893923263,1.3624464590801248,0.46266581127534884,1.6891475142324457
3.9404042088584292,0.7839014694819726,0.9245457590735136,1.3727277354961986,0.4611643101559877,1.6918268727639778
3.945366934562281,0.7798993190827533,0.933406300401914,1.3830090119122715,0.4596628090366267,1.6945062312955097
3.950329660266133,0.7758971686835338,0.9422668417303152,1.393145561670819,0.4581613079172656,1.697057677781796
3.955292385969985,0.7718950182843142,0.9511273830587164,1.401160223280146,0.45665980679790447,1.698815625513243
3.960255111673837,0.7678928678850946,0.9599879243871176,1.4091748848894732,0.4551583056785434,1.7005735732446898
3.9652178373776885,0.7638907174858753,0.968848465715518,1.4171895464987996,0.4534920411866283,1.7023315209761367
3.9701805630815405,0.7598885670866558,0.9777090070439192,1.4252042081081266,0.4516730156195917,1.7040894687075836
3.9751432887853926,0.7558864166874362,0.9865695483723204,1.4332188697174537,0.4498539900525552,1.7058474164390305
3.9801060144892446,0.7502315732123737,0.9974639273468476,1.4412335313267806,0.4480349644855187,1.7076053641704774
3.9850687401930966,0.7441516735001664,1.0086432197229793,1.4484123280383867,0.44621593891848216,1.7093633119019245
3.9900314658969482,0.7380717737879597,1.01982251209911,1.4543204288975793,0.4443969133514458,1.711111529184301
3.9949941916008003,0.7319918740757525,1.0310018044752418,1.4602285297567723,0.4425778877844093,1.7124990585681676
3.9999569173046523,0.7259119743635453,1.0421810968513734,1.4661366306159653,0.4415510653329153,1.7138865879520344
4.004919643008504,0.719832074651338,1.0527526971109644,1.4720447314751584,0.44077464261610555,1.715274117335901
4.009882368712356,0.716439224817861,1.0617009900472387,1.477952832334351,0.43999821989929583,1.7166616467197675
4.014845094416208,0.714128015485582,1.0706492829835146,1.4838609331935446,0.439221797182486,1.7180491761036343
4.01980782012006,0.7118168061533033,1.0795975759197887,1.4897690340527372,0.43844537446567633,1.7194367054875006
4.024770545823912,0.7095055968210247,1.088545868856063,1.4955601849115252,0.4376689517488666,1.7208242348713672
4.029733271527764,0.7071943874887455,1.0974941617923388,1.5010547435117245,0.4368925290320568,1.722211764255234
4.034695997231616,0.704883178156467,1.1064424547286131,1.5065493021119227,0.4361161063152471,1.7231192489614988
4.039658722935467,0.7025719688241883,1.1163157770428638,1.5120438607121212,0.4353396835984374,1.7239822576607022
4.04462144863932,0.7002607594919091,1.1267920879483857,1.5175384193123205,0.43456326088162756,1.7248452663599059
4.049584174343171,0.6979495501596304,1.1372683988539056,1.5230329779125187,0.4337868381648179,1.7257082750591093
4.054546900047024,0.6956383408273514,1.1477447097594276,1.528527536512718,0.433010415448008,1.7265712837583127
4.059509625750875,0.6933271314950727,1.1582210206649477,1.5340220951129162,0.43223399273119834,1.7274342924575161
4.064472351454727,0.6910159221627941,1.1682881463177177,1.5394367445711117,0.4314575700143886,1.7282973011567198
4.069435077158579,0.688704712830515,1.1766530040358727,1.5444582343882545,0.4306811472975788,1.7291603098559232
4.074397802862431,0.6863935034982364,1.1850178617540263,1.5494797242053966,0.4299047245807691,1.729718584585677
4.079360528566283,0.682726920942453,1.19338271947218,1.5545012140225385,0.42875036791259225,1.7302027392241244
4.084323254270135,0.6778215992168827,1.201747577190335,1.5595227038396815,0.42727240327846416,1.7306868938625715
4.089285979973987,0.6729162774913132,1.2101124349084886,1.5645441936568234,0.4257944386443363,1.7311710485010188
4.094248705677839,0.6680109557657428,1.2184772926266436,1.5695656834739664,0.4243164740102082,1.731655203139466
4.099211431381691,0.6631056340401733,1.2268099441049836,1.5745871732911083,0.42283850937608036,1.7321393577779134
4.104174157085542,0.6582003123146039,1.2351256456323279,1.5795760470991682,0.4213605447419525,1.7326235124163605
4.109136882789395,0.6532949905890334,1.243441347159674,1.5840071512895715,0.4198825801078244,1.7331076670548078
4.114099608493246,0.6483896688634639,1.2517570486870182,1.588438255479974,0.41840461547369656,1.7333037945862804
4.119062334197098,0.6430197349552264,1.2600727502143627,1.5928693596703765,0.4173146822230204,1.7333729167246317
4.1240250599009505,0.6369900660554698,1.2683884517417086,1.5973004638607797,0.4167433839394094,1.733442038862983
4.128987785604802,0.6309603971557143,1.2763866973157745,1.6017315680511823,0.41617208565579855,1.7335111610013343
4.1339505113086545,0.6249307282559577,1.2837756215915817,1.6061626722415856,0.41560078737218753,1.7335802831396854
4.138913237012506,0.6189010593562022,1.2911645458673875,1.610593776431988,0.4150294890885767,1.7336494052780367
4.143875962716358,0.6128713904564468,1.2985534701431933,1.6150248806223906,0.4144581908049658,1.733718527416388
4.14883868842021,0.6083006413641107,1.3059423944190005,1.6186940155772003,0.41388689252135485,1.7337876495547393
4.153801414124062,0.6066798756093066,1.3133313186948063,1.6223158694227393,0.4138918948229209,1.7338191932207139
4.158764139827914,0.6050591098545022,1.3207202429706135,1.625937723268279,0.4141818763192186,1.7338239616057134
4.163726865531766,0.6034383440996981,1.3274096976989118,1.629559577113818,0.41447185781551626,1.7338287299907131
4.168689591235617,0.6018175783448939,1.333590151844351,1.633181430959357,0.41476183931181393,1.7338334983757127
4.17365231693947,0.6001968125900895,1.3397706059897911,1.6368032848048966,0.41505182080811165,1.7338382667607122
4.1786150426433215,0.5985760468352854,1.34595106013523,1.6404251386504356,0.4153418023044093,1.7338430351457117
4.183577768347173,0.5969552810804812,1.3521315142806691,1.6440469924959746,0.415631783800707,1.7338478035307112
4.188540494051026,0.5953345153256768,1.3583119684261094,1.6472355922819277,0.41592176529700464,1.7338525719157107
4.193503219754877,0.5937137495708728,1.3644924225715482,1.6503341648197005,0.4162117467933023,1.73372012585865
4.19846594545873,0.5920929838160683,1.3705157119486426,1.6534327373574735,0.4165017282896,1.7334348534779762
4.203428671162581,0.5904722180612643,1.3755764821433485,1.6565313098952463,0.4167917097858977,1.7331495810973023
4.208391396866433,0.5888514523064601,1.3806372523380541,1.659629882433019,0.41708169128219535,1.7328643087166287
4.213354122570285,0.5872306865516557,1.3856980225327609,1.6627284549707921,0.4173716727784931,1.7325790363359548
4.218316848274137,0.5854854283156229,1.3907587927274665,1.6658270275085647,0.41766165427479074,1.7322937639552811
4.2232795739779885,0.5829701022868453,1.3958195629221724,1.6683389096520236,0.4179516357710884,1.7320084915746075
4.228242299681841,0.5804547762580672,1.4008803331168789,1.669936693011716,0.4182416172673861,1.7317232191939336
4.2332050253856925,0.5779394502292896,1.4059411033115847,1.6715344763714082,0.4185315987636838,1.7313168440332911
4.238167751089545,0.5754241242005115,1.4109830841374733,1.6731322597311005,0.4189581983491792,1.730696118760562
4.243130476793397,0.5729087981717339,1.415344163326552,1.6747300430907925,0.42070584188691046,1.7300753934878332
4.248093202497248,0.5703934721429562,1.4197052425156305,1.6763278264504848,0.42245348542464173,1.7294546682151042
4.253055928201101,0.5678781461141781,1.4240663217047098,1.6779256098101771,0.42420112896237333,1.7288339429423751
4.258018653904952,0.5653784238406819,1.4284274008937885,1.6795233931698692,0.4259487725001046,1.7282132176696463
4.262981379608804,0.563409006936328,1.432788480082867,1.6811211765295613,0.42769641603783587,1.7275924923969173
4.267944105312656,0.5614395900319736,1.4371495592719463,1.6827189598892538,0.4294440595755674,1.7269717671241882
4.272906831016508,0.5594701731276197,1.4415106384610248,1.6841880516730536,0.4311917031132987,1.7262616514510984
4.27786955672036,0.5575007562232653,1.4458717176501041,1.6852645259397314,0.4329393466510303,1.725281609698008
4.282832282424212,0.5555313393189113,1.4496438574083743,1.686341000206409,0.43539742217231725,1.7243015679449178
4.287795008128064,0.5535619224145574,1.4533602690839893,1.6874174744730865,0.4378688169219405,1.7233215261918275
4.292757733831916,0.5521049988116354,1.4570766807596052,1.6884939487397643,0.4403402116715643,1.722341484438737
4.297720459535768,0.5520350549400747,1.4607930924352202,1.689570423006442,0.44281160642118755,1.7213614426856467
4.30268318523962,0.5519651110685138,1.464509504110836,1.6906468972731197,0.4452830011708113,1.7203814009325564
4.307645910943472,0.551895167196953,1.468225915786451,1.6917233715397972,0.44775439592043464,1.7194013591794661
4.312608636647323,0.5518252233253921,1.4719423274620662,1.6927998458064748,0.44980818543806667,1.7183758200556396
4.317571362351176,0.5517552794538313,1.4756587391376819,1.69365614635127,0.45039415190417437,1.717063481895989
4.322534088055027,0.5516853355822705,1.4787936281511433,1.6942555445540783,0.45098011837028196,1.7157511437363389
4.327496813758879,0.5516153917107096,1.4817841425600753,1.6948549427568866,0.45156608483638955,1.7144388055766886
4.332459539462731,0.5515454478391488,1.484774656969008,1.695454340959695,0.4521520513024972,1.713126467417038
4.337422265166583,0.5514755039675879,1.4877651713779398,1.6960537391625032,0.4527380177686048,1.7118141292573876
4.3423849908704355,0.5514055600960271,1.4907556857868725,1.6966531373653115,0.4533239842347125,1.7105017910977371
4.347347716574287,0.5513356162244663,1.4937462001958044,1.6972525355681198,0.4539099507008201,1.7091894529380869
4.352310442278139,0.5512656723529055,1.4967367146047366,1.6978430107771805,0.45449591716692767,1.7078697847589464
4.357273167981991,0.5511957284813446,1.4997272290136692,1.698117379950375,0.4550818836330353,1.7062673790162446
4.362235893685843,0.5511257846097838,1.5027544374046535,1.6983917491235694,0.4556678500991429,1.7046649732735428
4.367198619389694,0.5510558407382229,1.5057982265730752,1.698666118296764,0.4562538165652505,1.7030625675308413
4.372161345093547,0.5509858968666621,1.5088420157414975,1.6989404874699583,0.4568397830313582,1.7014601617881393
4.377124070797398,0.5509159529951013,1.511885804909919,1.6992148566431529,0.45742574949746573,1.6998577560454378
4.382086796501251,0.5506440962883993,1.5149295940783414,1.6994892258163474,0.45801171596357343,1.6982553503027358
4.3870495222051025,0.5502839068843633,1.517973383246763,1.6997635949895418,0.458597682429681,1.6966529445600342
4.392012247908954,0.5499237174803273,1.5210171724151846,1.7000379641627361,0.4591836488957886,1.6950505388173327
4.3969749736128065,0.5495635280762914,1.524060961583607,1.699943413036237,0.46001863461563564,1.6931015283671156
4.401937699316658,0.5492033386722553,1.5269492834506617,1.699815342754529,0.4608543436926135,1.6911199693594814
4.40690042502051,0.5488431492682194,1.529723265038662,1.699687272472821,0.46169005276959135,1.6891384103518472
4.411863150724362,0.5484829598641834,1.532497246626663,1.6995592021911128,0.46252576184656935,1.6871568513442128
4.416825876428214,0.5481227704601473,1.5352712282146634,1.6994311319094046,0.46336147092354724,1.6851752923365786
4.421788602132066,0.5476276134230138,1.5380452098026645,1.6993030616276965,0.46419718000052523,1.683193733328944
4.426751327835918,0.5470364469804045,1.5408191913906648,1.6991749913459884,0.46503288907750306,1.6812121743213098
4.431714053539769,0.5464452805377953,1.5435931729786652,1.6989044962988267,0.46586859815448095,1.6792306153136756
4.436676779243622,0.545854114095186,1.5463671545666662,1.6984801972449384,0.4667517104678979,1.6768813714086537
4.4416395049474735,0.5452629476525768,1.5488680996705524,1.6980558981910503,0.4676409227958794,1.674442642719415
4.446602230651326,0.5446717812099675,1.551053009259127,1.6976315991371622,0.46853013512386105,1.672003914030176
4.451564956355178,0.5440806147673583,1.5532379188477012,1.6972073000832741,0.4694193474518426,1.6695651853409375
4.456527682059029,0.5438159663663891,1.5554228284362752,1.696783001029386,0.4703085597798241,1.6671264566516988
4.461490407762882,0.5436206306709521,1.5576077380248499,1.696358701975498,0.4711977721078058,1.6646877279624597
4.466453133466733,0.5434252949755152,1.5597926476134238,1.69593440292161,0.47199419801203063,1.662248999273221
4.471415859170585,0.5432299592800783,1.561977557201998,1.6955101038677218,0.4721511207271036,1.6598102705839823
4.476378584874437,0.5430346235846414,1.5641624667905725,1.6947321564162046,0.4723080434421766,1.6570906731486819
4.481341310578289,0.5428392878892044,1.5661059445061138,1.6937969839741869,0.47246496615724953,1.654247420524133
4.486304036282141,0.5426439521937675,1.5676022885831749,1.6928618115321692,0.47262188887232254,1.6514041678995839
4.491266761985993,0.5424486164983305,1.5690986326602359,1.6919266390901515,0.4727788115873955,1.6485609152750351
4.4962294876898445,0.5422532808028937,1.5705949767372966,1.690991466648134,0.47293573430246844,1.6457176626504864
4.501192213393697,0.5420579451074568,1.5720913208143579,1.6900562942061161,0.47309265701754144,1.6428744100259371
4.506154939097549,0.5418626094120198,1.5735876648914187,1.6891211217640987,0.4732495797326144,1.6400311574013884
4.5111176648014,0.5416672737165829,1.5750840089684794,1.688185949322081,0.47340650244768734,1.6371879047768396
4.516080390505253,0.5414719380211459,1.5765803530455407,1.6870130229124407,0.47356342516276034,1.6337119657433874
4.521043116209104,0.5412766023257091,1.577949089744716,1.6856697717036198,0.4737203478778333,1.6297871248581974
4.526005841912957,0.5410812666302721,1.5789086013741678,1.6843265204947986,0.4738772705929063,1.6258622839730068
4.530968567616808,0.5408859309348352,1.5798681130036192,1.6829832692859774,0.47403419330797925,1.6219374430878168
4.53593129332066,0.5406905952393982,1.5808276246330706,1.6816400180771565,0.4741911160230522,1.6180126022026269
4.540894019024512,0.5405268304077512,1.5817871362625222,1.680296766868335,0.4743480387381252,1.6140877613174363
4.545856744728364,0.5404573083899402,1.5827466478919738,1.6789535156595141,0.47450496145319815,1.610162920432246
4.550819470432216,0.5403877863721293,1.5837061595214252,1.6776102644506932,0.4746618841682711,1.606899598673381
4.555782196136068,0.5403182643543183,1.5846656711508769,1.6761127154079454,0.4756253426214747,1.6037749071520713
4.56074492183992,0.5402487423365073,1.5855891293298716,1.6744435051503128,0.47724535021627723,1.6006502156307623
4.565707647543772,0.5401792203186964,1.5862595782922049,1.67277429489268,0.4788653578110801,1.5975255241094526
4.570670373247624,0.5401096983008854,1.586930027254538,1.6711050846350475,0.4804853654058826,1.5944008325881436
4.575633098951475,0.5400401762830744,1.587600476216871,1.6694358743774151,0.4821053730006851,1.5912761410668348
4.580595824655328,0.5400496313170483,1.5882709251792042,1.6677666641197824,0.4837253805954879,1.5881514495455251
4.585558550359179,0.540544535693916,1.5889413741415375,1.6660974538621498,0.4853453881902905,1.585026758024216
4.590521276063031,0.5410394400707836,1.5896118231038705,1.6644282436045172,0.486965395785093,1.581902066502907
4.595484001766883,0.5415343444476515,1.5902822720662038,1.6626404280458909,0.4887601529449592,1.5785218199080047
4.600446727470735,0.5420292488245191,1.5909500514891792,1.660644668914038,0.4907781056652617,1.574701679447381
4.6054094531745875,0.5425241532013868,1.5914228059963247,1.6586489097821848,0.49279605838556456,1.5708815389867565
4.610372178878439,0.5430190575782545,1.5918955605034701,1.656653150650332,0.4948140111058671,1.5670613985261328
4.615334904582291,0.5435144363628062,1.5923683150106154,1.654657391518479,0.49683196382616956,1.563241258065509
4.620297630286143,0.5440105895148124,1.5928410695177608,1.652661632386626,0.4988499165464724,1.5594211176048847
4.625260355989995,0.5445067426668184,1.5933138240249063,1.650665873254773,0.500867869266775,1.5556009771442612
4.630223081693847,0.5450028958188246,1.5937865785320517,1.6486701141229199,0.5020575697894608,1.5517808366836368
4.635185807397699,0.5454990489708307,1.594259333039197,1.6465800261339953,0.5028561359059341,1.54794968717297
4.64014853310155,0.5459952021228367,1.5947320875463424,1.6442111873026999,0.5036547020224075,1.544086955516482
4.645111258805403,0.5464913552748429,1.594932345773628,1.6418423484714038,0.5044532681388809,1.5402242238599932
4.6500739845092545,0.546987508426849,1.5951034836619906,1.6394735096401083,0.5052518342553542,1.536361492203505
4.655036710213106,0.5474836615788551,1.5952746215503535,1.6371046708088128,0.5060504003718276,1.5324987605470168
4.6599994359169585,0.5479798147308612,1.5954457594387161,1.6347358319775167,0.506848966488301,1.528636028890528
4.66496216162081,0.5484759678828673,1.5956168973270788,1.6323669931462212,0.5076475326047742,1.5247732972340398
4.669924887324663,0.5489721210348735,1.5957880352154414,1.6299981543149253,0.5084460987212478,1.520910565577551
4.674887613028514,0.5494682741868795,1.595959173103804,1.6275801040413422,0.509244664837721,1.5170362076292165
4.679850338732366,0.5499644273388856,1.5961303109921667,1.6248658443937953,0.5100432309541943,1.5130959268541895
4.684813064436218,0.5504605804908917,1.5961156350004753,1.6221515847462478,0.5108417970706678,1.5091556460791615
4.68977579014007,0.5509567336428979,1.5960525110327644,1.6194373250987009,0.5116403631871411,1.5052153653041345
4.694738515843921,0.5514528867949039,1.5959893870650532,1.6167230654511537,0.5124389293036145,1.5012750845291074
4.699701241547774,0.55194903994691,1.595926263097342,1.6140088058036064,0.5132374954200879,1.4973348037540797
4.7046639672516255,0.5522980536407506,1.5958631391296312,1.6112945461560593,0.5140360615365612,1.4933945229790526
4.709626692955478,0.5526113599594723,1.59580001516192,1.608580286508512,0.5159798414530743,1.489454242204025
4.71458941865933,0.552924666278194,1.595736891194209,1.605875382617886,0.519296489788276,1.4855131037996339
4.719552144363181,0.5532379725969158,1.595673767226498,1.60346003597608,0.5226131381234778,1.4815519267922086
4.724514870067034,0.5535512789156376,1.5953903677459984,1.6010446893342738,0.5259297864586802,1.4775907497847829
4.729477595770885,0.5538645852343593,1.5950042433266307,1.598629342692468,0.5292464347938819,1.4736295727773576
4.734440321474737,0.5541778915530811,1.594618118907263,1.596213996050662,0.5325630831290836,1.4696683957699326
4.739403047178589,0.5544911978718029,1.5942319944878953,1.5937986494088558,0.5358797314642859,1.4657072187625066
4.744365772882441,0.5542699259556053,1.5938458700685278,1.59138330276705,0.5388087407092814,1.4617460417550816
4.749328498586293,0.5538120272782555,1.5934597456491602,1.5889679561252439,0.5415676212959543,1.4577848647476557
4.754291224290145,0.5533541286009057,1.5930736212297925,1.586552609483438,0.5443265018826265,1.4538236877402306
4.7592539499939965,0.5528962299235559,1.5926874968104248,1.5836667511414246,0.5470853824692989,1.4499862710179994
4.764216675697849,0.552438331246206,1.5920405179958808,1.580739784806606,0.5498442630559718,1.4461578911756494
4.769179401401701,0.5519804325688563,1.5911972660824816,1.5778128184717881,0.5526031436426442,1.4423295113333003
4.774142127105553,0.5515225338915064,1.5903540141690822,1.5748858521369697,0.555362024229317,1.4385011314909504
4.779104852809405,0.5512140260363455,1.589510762255683,1.5719588858021518,0.5581209048159893,1.434672751648601
4.784067578513256,0.5509161388116023,1.5886675103422836,1.569031919467334,0.5608797854026617,1.430844371806252
4.789030304217109,0.550618251586859,1.5878242584288842,1.5661049531325153,0.5636386659893345,1.427015991963902
4.79399302992096,0.5503203643621156,1.586981006515485,1.5631693231152597,0.5657779490611746,1.4231876121215528
4.798955755624812,0.5500224771373723,1.5861377546020856,1.560201983956729,0.5674182317160652,1.4195449104589006
4.803918481328664,0.549724589912629,1.5851003357845173,1.5572346447981973,0.5690585143709562,1.4159423271934817
4.808881207032516,0.5494267026878857,1.5838332665710555,1.5542673056396665,0.5706987970258468,1.4123397439280632
4.8138439327363685,0.5491288154631424,1.5825661973575937,1.551299966481135,0.5723390796807377,1.408737160662644
4.81880665844022,0.5488309282383991,1.5812991281441322,1.5483326273226041,0.5739793623356284,1.4051345773972255
4.823769384144072,0.5485330410136559,1.5800320589306707,1.5453652881640731,0.575619644990519,1.401531994131807
4.828732109847924,0.5482351537889125,1.578764989717209,1.5423979490055417,0.5772599276454099,1.3979294108663878
4.833694835551776,0.5479372665641692,1.5774979205037472,1.5394306098470107,0.5789002103003005,1.3943268276009693
4.838657561255627,0.547639379339426,1.5762308512902856,1.5362015108902434,0.5805404929551912,1.390807338231632
4.84362028695948,0.5473414921146826,1.574839644040873,1.5328606706522265,0.5821807756100821,1.3873214847669226
4.848583012663331,0.5470436048899393,1.5732130313329895,1.5295198304142101,0.5838210582649727,1.3838356313022138
4.853545738367184,0.546745717665196,1.5715864186251058,1.526178990176193,0.5854613409198637,1.3803497778375045
4.858508464071035,0.5464478304404526,1.5699598059172226,1.5228381499381767,0.5871016235747543,1.3768639243727956
4.863471189774887,0.5465557479439722,1.5683331932093394,1.5194973097001603,0.5893836463370312,1.3733780709080867
4.8684339154787395,0.5473843082465805,1.5667065805014557,1.5161564694621432,0.5928255291786471,1.3698922174433774
4.873396641182591,0.5482128685491886,1.5650799677935723,1.5128156292241268,0.5962674120202623,1.3664063639786685
4.878359366886443,0.5490414288517966,1.563453355085689,1.509444530960843,0.5997092948618775,1.3630600899408378
4.883322092590295,0.5498699891544049,1.5617622377564069,1.506052560907458,0.6031511777034934,1.3598063177718578
4.888284818294147,0.550698549457013,1.559859071888447,1.5026605908540733,0.6065930605451086,1.3565525456028784
4.893247543997999,0.5515271097596212,1.557955906020487,1.499268620800688,0.6100349433867245,1.3532987734338982
4.898210269701851,0.5523556700622293,1.5560527401525273,1.4958766507473034,0.6134768262283397,1.3500450012649188
4.903172995405702,0.5537314788182928,1.5541495742845672,1.492484680693919,0.6169552356694521,1.3467912290959394
4.908135721109555,0.5567641584262711,1.5522464084166072,1.4890927106405336,0.6205469002756581,1.3435374569269594
4.9130984468134065,0.559796838034249,1.5503432425486474,1.485700740587149,0.6241385648818634,1.3402836847579798
4.918061172517258,0.5628295176422268,1.5484400766806874,1.4823617082081,0.6277302294880687,1.3370963014898385
4.9230238982211105,0.5658621972502051,1.5465069478938684,1.4790794574658215,0.6313218940942746,1.3339776965988999
4.927986623924962,0.568894876858183,1.544364596692689,1.4757972067235434,0.6349135587004799,1.3308590917079617
4.932949349628815,0.5717197193140371,1.5422222454915093,1.472514955981265,0.6385052233066859,1.327740486817023
4.937912075332666,0.5734837814976337,1.54007989429033,1.469232705238987,0.6408601772346969,1.3246218819260849
4.942874801036518,0.5752478436812302,1.5379375430891509,1.465950454496709,0.6418949620360409,1.321503277035147
4.94783752674037,0.5770119058648271,1.535795191887971,1.4626682037544305,0.6429297468373851,1.3183846721442083
4.952800252444222,0.5787759680484236,1.5336528406867918,1.4593859530121527,0.6439645316387291,1.31526606725327
4.957762978148074,0.5805400302320204,1.5315104894856122,1.4560166658974385,0.6449993164400734,1.3122020463723811
4.962725703851926,0.582304092415617,1.5293645018156226,1.4525011179693303,0.6460341012414174,1.309226725191805
4.9676884295557775,0.5840681545992135,1.5270138274422536,1.4489855700412222,0.6470688860427614,1.306251404011229
4.97265115525963,0.5858322167828103,1.5246631530688843,1.4454700221131136,0.6481036708441056,1.3032760828306524
4.977613880963482,0.5875962789664069,1.5223124786955156,1.4419544741850054,0.6491384556454496,1.3003007616500764
4.982576606667333,0.5893603411500034,1.5199618043221466,1.4384389262568973,0.6501732404467936,1.2973254404695003
4.987539332371186,0.5911244033336002,1.5176111299487773,1.4349233783287887,0.6512080252481378,1.2943501192889237
4.992502058075037,0.5928884655171968,1.5152604555754086,1.4314078304006805,0.6522428100494819,1.2913747981083479
