# composition,0.345NaF-0.065MgF2-0.59KF
# source,Solano, 2021
# temperature_K,1073
# raw_file,0.345NaF-0.065MgF2-0.59KF_Solano_2021_1073.0_AP.csv
# savgol,True
# grid_points,2000
r (A),F-F,K-F,Mg-F,Mg-Mg,Na-F
2.320865498210605,0.19892867309871373,1.597023681770334,1.7740514532097327,0.006430847589157675,4.142076859698093
2.3238295665352675,0.20169353318143046,1.6197361215630917,1.728739976107697,0.006279094215068987,4.112072526033745
2.32679363485993,0.20445839326414722,1.6424485613558493,1.683428499005661,0.006126360000878454,4.082068192369397
2.329757703184592,0.20722325334686398,1.665161001148607,1.6381170219036252,0.0059725125097315375,4.05206385870505
2.3327217715092545,0.2099881134295807,1.6878734409413647,1.5981799541881039,0.005818665018584621,4.023743604140653
2.335685839833917,0.21275297351229744,1.7105858807341225,1.5733611550744677,0.005664817527437704,4.000160681318002
2.338649908158579,0.2155178335950142,1.7332983205268802,1.5485423559608313,0.005510970036290787,3.976577758495352
2.3416139764832415,0.21828269367773095,1.7560107603196378,1.5237235568471952,0.00535712254514387,3.9529948356727016
2.344578044807904,0.22104755376044768,1.7787232001123956,1.498904757733559,0.005203275053996953,3.929411912850051
2.347542113132566,0.22381241384316444,1.8014356399051532,1.4740859586199226,0.005049427562850036,3.905828990027401
2.3505061814572286,0.22657727392588117,1.828692709029894,1.4492671595062865,0.004895580071703119,3.8822460672047505
2.353470249781891,0.22934213400859793,1.8633875135168496,1.42444836039265,0.004741732580556202,3.8586631443821
2.3564343181065532,0.23210699409131466,1.8980823180038056,1.399629561279014,0.004587885089409285,3.83508022155945
2.3593983864312156,0.23487185417403142,1.9327771224907615,1.3748107621653776,0.0044340375982623685,3.8114972987367994
2.362362454755878,0.23763671425674815,1.9674719269777174,1.3499919630517414,0.004280190107115452,3.7843833327497953
2.3653265230805403,0.2404015743394649,2.002166731464673,1.3251731639381052,0.004126342615968535,3.7564274121089865
2.3682905914052026,0.24316643442218167,2.0368615359516293,1.300976864070405,0.003972495124821618,3.728471491468177
2.371254659729865,0.2459312945048984,2.071556340438585,1.280998393330379,0.003818647633674701,3.7005155708273683
2.3742187280545273,0.24869615458761513,2.1024706970402405,1.261019922590353,0.003664800142527784,3.672559650186559
2.3771827963791896,0.2514610146703319,2.1314189263589163,1.241041451850327,0.003510952651380867,3.64460372954575
2.380146864703852,0.25422587475304864,2.1603671556775925,1.221062981110301,0.0033571051602339502,3.6166478089049408
2.3831109330285143,0.2569907348357654,2.1893153849962683,1.201084510370275,0.0032032576690870333,3.5884289163156
2.3860750013531766,0.2599830182146223,2.2182636143149446,1.181106039630249,0.0030494101779401164,3.555650786672016
2.389039069677839,0.2631186913365168,2.247211843633621,1.161127568890223,0.0028955626867931995,3.522872657028432
2.3920031380025013,0.2662543644584112,2.2761600729522966,1.141149098150197,0.0027417151956462826,3.4900945273848483
2.3949672063271636,0.26939003758030566,2.305108302270973,1.1211706274101712,0.0025878677044993657,3.4573163977412644
2.397931274651826,0.27252571070220016,2.3338573909137676,1.101192156670145,0.0024781481208724274,3.4245382680976806
2.4008953429764883,0.2756613838240946,2.361815226209772,1.0812136859301191,0.0025437636582978634,3.3927471783672893
2.4038594113011507,0.2787970569459891,2.3897730615057764,1.0612352151900932,0.0026093791957232993,3.370039557432816
2.406823479625813,0.28193273006788355,2.4177308968017805,1.041256744450067,0.0026749947331487353,3.3473319364983434
2.4097875479504753,0.285068403189778,2.4456887320977847,1.0212782737100412,0.0027406102705741712,3.32462431556387
2.4127516162751377,0.2882040763116725,2.473646567393789,1.001299802970015,0.002806225807999607,3.3019166946293974
2.4157156845998,0.29133974943356694,2.501604402689793,0.9837588963071008,0.002871841345425043,3.279209073694924
2.4186797529244624,0.29447542255546144,2.5295622379857976,0.9673348889189148,0.002937456882850479,3.2565014527604514
2.4216438212491247,0.2976110956773559,2.5590350234341637,0.9509108815307288,0.003003072420275915,3.2337938318259782
2.424607889573787,0.30074676879925033,2.5928410773410526,0.9344868741425427,0.003068687957701351,3.211086210891505
2.4275719578984494,0.30388244192114483,2.6266471312479416,0.9180628667543568,0.0031343034951267874,3.1823631034084587
2.4305360262231117,0.3070181150430393,2.6604531851548305,0.9016388593661707,0.003199919032552223,3.152364581515041
2.433500094547774,0.3101537881649338,2.69425923906172,0.8852148519779848,0.0032655345699776593,3.122366059621623
2.4364641628724364,0.3132894612868282,2.728065292968609,0.8687908445897987,0.003331150107403095,3.0923675377282054
2.4394282311970987,0.31642513440872266,2.761871346875498,0.8523668372016127,0.0033967656448285312,3.062369015834787
2.442392299521761,0.31956080753061716,2.795677400782387,0.8359428298134267,0.0034623811822539667,3.0323704939413694
2.445356367846423,0.32269648065251116,2.811906223330911,0.8195188224252431,0.003527996719679393,3.0031377925715055
2.4483204361710853,0.3258321537744056,2.8225306851311203,0.8030948150370572,0.003593612257104829,2.9755549766903897
2.4512845044957476,0.3289678268963001,2.83315514693133,0.7866708076488711,0.003659227794530265,2.947972160809274
2.45424857282041,0.33210350001819455,2.8437796087315395,0.770246800260685,0.003724843331955701,2.920389344928158
2.4572126411450723,0.3353525339790421,2.8544040705317486,0.7538227928724991,0.003790458869381137,2.8928065290470424
2.4601767094697347,0.33881583622760275,2.865028532331958,0.7373987854843131,0.003856074406806573,2.8652237131659266
2.463140777794397,0.34227913847616337,2.875652994132168,0.7209747780961271,0.003921689944232009,2.837640897284811
2.4661048461190593,0.345742440724724,2.886277455932377,0.7047991213084358,0.003987305481657445,2.810674175702075
2.4690689144437217,0.3492057429732846,2.8969019177325865,0.6951191094623018,0.00405292101908288,2.786260485374156
2.472032982768384,0.3526690452218453,2.907526379532796,0.6854390976161677,0.0046055642808635056,2.7618467950462366
2.4749970510930464,0.3561323474704059,2.9181508413330057,0.6757590857700337,0.005192753536324653,2.7374331047183174
2.4779611194177087,0.3595956497189665,2.928775303133215,0.6660790739238998,0.005779942791785799,2.7130194143903985
2.480925187742371,0.36305895196752713,2.9393997649334245,0.6563990620777657,0.006367132047246946,2.688605724062479
2.4838892560670334,0.3665222542160878,2.950024226733634,0.6467190502316317,0.006954321302708092,2.66419203373456
2.4868533243916957,0.3699855564646484,2.960648688533843,0.6370390383854977,0.0075415105581692395,2.639778343406641
2.489817392716358,0.37344885871320904,2.971273150334053,0.6273590265393636,0.008128699813630387,2.615364653078722
2.4927814610410204,0.3769121609617697,2.9818976121342624,0.6176790146932296,0.008715889069091532,2.5894032048490927
2.4957455293656827,0.38037546321033033,2.9925220739344716,0.6079990028470956,0.00930307832455268,2.5632190012704483
2.498709597690345,0.38383876545889095,3.0031068302857293,0.5983189910009616,0.009890267580013826,2.537034797691804
2.5016736660150074,0.38730206770745157,3.0073595939331086,0.5886389791548275,0.010477456835474974,2.510850594113159
2.5046377343396697,0.3907653699560122,3.0116123575804874,0.5789589673086936,0.01106464609093612,2.4846663905345148
2.507601802664332,0.39422867220457286,3.015865121227866,0.5692789554625596,0.011651835346397268,2.4584821869558704
2.5105658709889944,0.3976919744531335,3.020117884875245,0.5595989436164255,0.012239024601858415,2.432297983377226
2.5135299393136568,0.4011552767016941,3.024370648522624,0.5499189317702915,0.012826213857319562,2.4059701077616826
2.516494007638319,0.40461857895025477,3.028623412170003,0.5402389199241575,0.01341340311278071,2.3791510513979155
2.5194580759629814,0.4080818811988154,3.032876175817382,0.5305589080780235,0.014000592368241853,2.3523319950341484
2.5224221442876438,0.411545183447376,3.0371289394647607,0.5208788962318894,0.014587781623703,2.3255129386703812
2.525386212612306,0.4150084856959366,3.0413817031121395,0.5111988843857554,0.015174970879164147,2.298693882306614
2.5283502809369685,0.41849524190170634,3.0456344667595183,0.5015188725396215,0.015762160134625294,2.271874825942847
2.531314349261631,0.4222565719232476,3.0498872304068976,0.4918388606934874,0.01634934939008644,2.24505576957908
2.534278417586293,0.4260179019447889,3.0541399940542764,0.4821588488473534,0.01693653864554759,2.2182367132153127
2.5372424859109555,0.42977923196633017,3.058392757701655,0.4758798904826533,0.017523727901008736,2.199084629273552
2.540206554235618,0.43354056198787144,3.062645521349034,0.47009758409606506,0.018110917156469883,2.1810521446089868
2.54317062256028,0.4373018920094127,3.066898284996413,0.46431527770947684,0.01903152516106438,2.163019659944422
2.5461346908849425,0.44106322203095405,3.071151048643792,0.4585329713228886,0.020118997986468344,2.1449871752798573
2.549098759209605,0.4448245520524953,3.075403812291171,0.4527506649363004,0.021206470811872304,2.1269546906152925
2.552062827534267,0.4485858820740366,3.0796565759385497,0.4469683585497122,0.022293943637276267,2.1089222059507273
2.5550268958589295,0.4523472120955779,3.0839093395859285,0.4411860521631239,0.02338141646268023,2.0908897212861626
2.557990964183592,0.45610854211711915,3.0881621032333073,0.4354037457765357,0.02446888928808419,2.072857236621598
2.560955032508254,0.45986987213866043,3.0921005243733695,0.42962143938994746,0.025556362113488152,2.054824751957033
2.5639191008329165,0.4636312021602017,3.089818550939901,0.42383913300335924,0.026643834938892115,2.0367922672924683
2.566883169157579,0.467392532181743,3.087536577506432,0.418056826616771,0.027731307764296075,2.018759782627903
2.569847237482241,0.47115386220328426,3.0852546040729636,0.41227452023018274,0.028818780589700034,2.000815538926594
2.5728113058069035,0.47491519222482553,3.0829726306394947,0.4064922138435946,0.029906253415104,1.9828878554394076
2.575775374131566,0.4786765222463668,3.080690657206026,0.4007099074570063,0.03099372624050796,1.9649601719522214
2.578739442456228,0.4824378522679081,3.0784086837725573,0.3949276010704181,0.03208119906591192,1.9470324884650354
2.5817035107808906,0.48619918228944936,3.076126710339089,0.38914529468382986,0.03316867189131588,1.9291048049778494
2.584667579105553,0.4899605123109907,3.07384473690562,0.38336298829724164,0.034256144716719845,1.9111771214906632
2.5876316474302152,0.4937218423325319,3.0715627634721514,0.3775806819106534,0.035343617542123805,1.8932494380034772
2.5905957157548776,0.49748317235407324,3.0692807900386825,0.37179837552406514,0.03643109036752777,1.875321754516291
2.59355978407954,0.5012445023756145,3.0669988166052136,0.3660160691374769,0.03751856319293173,1.857394071029105
2.5965238524042022,0.5050058323971558,3.064716843171745,0.3602337627508887,0.03860603601833569,1.8394663875419188
2.5994879207288646,0.508767162418697,3.062434869738276,0.3544514563643005,0.03969350884373965,1.8215387040547328
2.602451989053527,0.5127035574914521,3.0601528963048077,0.34866914997771226,0.040780981669143616,1.80388873968043
2.6054160573781893,0.516680646803472,3.0578709228713388,0.342886843591124,0.041868454494547576,1.7863033316978785
2.6083801257028516,0.520657736115492,3.0555889494378703,0.33861189830074995,0.04295592731995154,1.7687179237153268
2.611344194027514,0.5246348254275119,3.0533069760044014,0.3353199780194436,0.0440434001453555,1.7511325157327753
2.614308262352176,0.5286119147395314,3.051025002570933,0.3320280577381377,0.045640788238427966,1.7335471077502265
2.617272330676838,0.5325890040515513,3.0487430291374644,0.3287361374568314,0.04800575368988376,1.7159616997676748
2.6202363990015005,0.5365660933635713,3.0464610557039955,0.325444217175525,0.050370719141339546,1.6983762917851233
2.623200467326163,0.5405431826755912,3.044179082270527,0.32215229689421865,0.05273568459279534,1.6807908838025718
2.626164535650825,0.5445202719876112,3.041897108837058,0.31886037661291233,0.05510065004425113,1.66320547582002
2.6291286039754875,0.5484973612996311,3.0396151354035896,0.31556845633160596,0.057465615495706925,1.6456200678374686
2.63209267230015,0.5524744506116511,3.0373331619701207,0.3122765360502996,0.05983058094716272,1.6280346598549171
2.635056740624812,0.556451539923671,3.0293368451067684,0.3089846157689933,0.06219554639861851,1.6137383927424138
2.6380208089494745,0.560428629235691,3.019736268366514,0.3056926954876869,0.0645605118500743,1.600365527730614
2.640984877274137,0.5644057185477109,3.01013569162626,0.3024007752063806,0.06692547730153009,1.586992662718814
2.6439489455987992,0.5683828078597309,3.0005351148860058,0.2991088549250742,0.06929044275298589,1.573619797707014
2.6469130139234616,0.572359897171751,2.9909345381457517,0.29581693464376785,0.07165540820444168,1.5602469326952142
2.649877082248124,0.5763369864837709,2.9813339614054972,0.29252501436246153,0.07402037365589748,1.5468740676834145
2.6528411505727862,0.5803140757957909,2.971733384665243,0.28923309408115516,0.07638533910735326,1.5335012026716146
2.6558052188974486,0.5842911651078108,2.962132807924989,0.28594117379984885,0.07875030455880905,1.5201283376598147
2.658769287222111,0.5882682544198308,2.952532231184735,0.2826492535185425,0.08111527001026485,1.5067554726480148
2.6617333555467733,0.5922453437318507,2.9429316544444806,0.2793573332372361,0.08348023546172063,1.4933826076362149
2.6646974238714356,0.5962224330438707,2.9333310777042265,0.2760654129559298,0.08584520091317643,1.4800097426244152
2.667661492196098,0.6001995223558906,2.9237305009639725,0.2727734926746234,0.08821016636463222,1.4666368776126153
2.6706255605207603,0.6041766116679106,2.9141299242237184,0.26948157239331705,0.090575131816088,1.4532640126008154
2.6735896288454226,0.6082246206840413,2.904529347483464,0.26618965211201073,0.0929400972675438,1.4398911475890155
2.676553697170085,0.6123320569159206,2.89492877074321,0.26289773183070436,0.0953050627189996,1.4277268683614628
2.6795177654947473,0.6164394931477999,2.885328194002956,0.25989951556391844,0.09767002817045539,1.4170944054636194
2.6824818338194096,0.6205469293796791,2.8757276172627018,0.25747663106822855,0.10003499362191118,1.406461942565776
2.685445902144072,0.6246543656115584,2.8661270405224473,0.25505374657253865,0.10257918439289845,1.3958294796679327
2.6884099704687343,0.6287618018434377,2.8563296496948665,0.2526308620768488,0.10630349431396488,1.3851970167700896
2.6913740387933967,0.6328692380753169,2.8398922311878696,0.2502079775811589,0.1100278042350313,1.3745645538722462
2.694338107118059,0.6369766743071962,2.823454812680873,0.24778509308546903,0.11375211415609773,1.3639320909744028
2.6973021754427213,0.6410841105390754,2.8070173941738763,0.24536220858977917,0.11747642407716416,1.3532996280765597
2.7002662437673837,0.6451915467709547,2.7905799756668794,0.24293932409408928,0.12120073399823059,1.3426671651787163
2.703230312092046,0.6492989830028341,2.7741425571598826,0.2405164395983994,0.12492504391929701,1.332034702280873
2.7061943804167083,0.6534064192347133,2.757705138652886,0.23809355510270952,0.12864935384036344,1.3214022393830298
2.7091584487413707,0.6575138554665926,2.7412677201458893,0.23567067060701966,0.13237366376142987,1.3107697764851864
2.712122517066033,0.6616212916984718,2.7248303016388924,0.23324778611132976,0.13609797368249626,1.300137313587343
2.7150865853906954,0.6657287279303511,2.7083928831318955,0.2308249016156399,0.1398222836035627,1.2895048506894997
2.7180506537153577,0.6698361641622304,2.6919554646248987,0.22840201711995,0.14354659352462912,1.2788723877916566
2.72101472204002,0.6739436003941096,2.6755180461179022,0.22597913262426014,0.14727090344569554,1.2682399248938132
2.7239787903646824,0.6780510366259889,2.6590806276109054,0.22355624812857025,0.15099521336676197,1.2576074619959698
2.7269428586893447,0.6821584728578681,2.6426432091039085,0.2211333636328804,0.1547195232878284,1.2469749990981267
2.729906927014007,0.6862659090897474,2.627465328655328,0.2187104791371905,0.15844383320889482,1.237310661339443
2.7328709953386694,0.6903733453216268,2.6126180856686916,0.21628759464150063,0.16216814312996125,1.2279004631335242
2.7358350636633317,0.694480781553506,2.597770842682055,0.21386471014581074,0.16589245305102768,1.2184902649276055
2.738799131987994,0.6985882177853853,2.5829235996954187,0.21144182565012087,0.1696167629720941,1.2090800667216868
2.7417632003126564,0.7026956540172645,2.5680763567087825,0.20901894115443098,0.17334107289316053,1.199669868515768
2.7447272686373188,0.7068316531737348,2.5532291137221463,0.20659605665874112,0.17706538281422696,1.1902596703098496
2.747691336961981,0.7110422873976249,2.53838187073551,0.20535601516208274,0.18078969273529338,1.1808494721039309
2.7506554052866434,0.7152529216215149,2.5235346277488735,0.20423425729216496,0.1845140026563598,1.1714392738980122
2.7536194736113058,0.719463555845405,2.5086873847622373,0.20311249942224716,0.18823831257742624,1.1620290756920935
2.756583541935968,0.7236741900692951,2.493840141775601,0.20199074155232938,0.19196262249849266,1.1526188774861748
2.7595476102606304,0.7278848242931851,2.478992898788965,0.20086898368241157,0.1969535498223417,1.143208679280256
2.762511678585293,0.7320954585170752,2.4641456558023287,0.1997472258124938,0.20214293607391964,1.1337984810743376
2.765475746909955,0.7363060927409654,2.449298412815692,0.198625467942576,0.20733232232549761,1.1243882828684189
2.7684398152346175,0.7405167269648554,2.435001027444502,0.1975037100726582,0.21252170857707559,1.1149780846625001
2.77140388355928,0.7447273611887455,2.4211438729190675,0.1963819522027404,0.21771109482865353,1.1055678864565814
2.774367951883942,0.7489379954126356,2.4072867183936326,0.1952601943328226,0.22290048108023147,1.0961576882506627
2.7773320202086045,0.7531486296365256,2.393429563868198,0.19413843646290482,0.22808986733180944,1.0867474900447442
2.780296088533267,0.7573592638604157,2.3795724093427633,0.19301667859298702,0.23327925358338739,1.0773372918388255
2.7832601568579287,0.7615698980843052,2.365715254817331,0.1918949207230694,0.23846863983496458,1.0679270936329082
2.786224225182591,0.7657805323081953,2.351858100291896,0.1907731628531516,0.24365802608654252,1.0585168954269895
2.7891882935072534,0.7699911665320853,2.3380009457664617,0.18965140498323382,0.2488474123381205,1.051216266265388
2.7921523618319157,0.7742018007559754,2.3241437912410268,0.18852964711331602,0.2540367985896984,1.0440574616153107
2.795116430156578,0.7784124349798656,2.3102866367155923,0.18740788924339824,0.2592261848412764,1.0368986569652332
2.7980804984812404,0.7826230692037557,2.2964294821901574,0.18628613137348043,0.26441557109285435,1.0297398523151557
2.8010445668059027,0.7868337034276457,2.282572327664723,0.18516437350356266,0.2696049573444323,1.0225810476650783
2.804008635130565,0.7910443376515358,2.2687151731392885,0.18404261563364485,0.2747943435960103,1.0154222430150008
2.8069727034552274,0.7952549718754259,2.255150643166923,0.18292085776372707,0.27998372984758824,1.0082634383649234
2.8099367717798898,0.7994656060993159,2.2422118154483166,0.18179909989380927,0.2851731160991662,1.001104633714846
2.812900840104552,0.8036762403232061,2.229272987729711,0.1806773420238915,0.2903625023507441,0.9939458290647684
2.8158649084292144,0.8078870833763682,2.2163341600111046,0.17955558415397369,0.29555188860232207,0.9867870244146909
2.818828976753877,0.8121197655722971,2.2033953322924984,0.1784338262840559,0.30074127485390006,0.9796282197646135
2.821793045078539,0.8163524477682262,2.1904565045738926,0.1773120684141381,0.305930661105478,0.972469415114536
2.8247571134032015,0.8205851299641552,2.1775176768552864,0.17647709769184092,0.31112004735705595,0.9653106104644585
2.827721181727864,0.8248178121600843,2.1645788491366806,0.17571232764829095,0.3163094336086339,0.9581518058143811
2.830685250052526,0.8290504943560134,2.1516400214180744,0.17494755760474096,0.3234266952150674,0.9509930011643036
2.8336493183771885,0.8332831765519424,2.1387011936994687,0.174182787561191,0.3318440887694152,0.9438341965142262
2.836613386701851,0.8375158587478715,2.1257623659808624,0.17341801751764102,0.34026148232376296,0.9366753918641487
2.839577455026513,0.8417485409438006,2.1128235382622567,0.17265324747409103,0.34867887587811075,0.9295165872140712
2.8425415233511755,0.8459812231397296,2.0998847105436504,0.17188847743054106,0.3570962694324586,0.9223577825639937
2.845505591675838,0.8502139053356587,2.0869458828250442,0.1711237073869911,0.3655136629868064,0.9151989779139162
2.8484696600005,0.8544465875315878,2.0740070551064385,0.1703589373434411,0.37393105654115416,0.9080401732638388
2.8514337283251625,0.8586792697275167,2.063122575124088,0.16959416729989113,0.38234845009550195,0.9008813686137613
2.854397796649825,0.8629119519234458,2.052282424061533,0.16882939725634116,0.3907658436498498,0.8937225639636839
2.857361864974487,0.8671446341193749,2.0414422729989776,0.1680646272127912,0.39918323720419757,0.8878918006879348
2.8603259332991495,0.8713773163153039,2.0306021219364228,0.1672998571692412,0.40760063075854536,0.8824515676290461
2.863290001623812,0.875609998511233,2.0197619708738674,0.16653508712569123,0.41601802431289314,0.8770113345701573
2.866254069948474,0.879842680707162,2.0089218198113126,0.16577031708214127,0.4244354178672409,0.8715711015112686
2.8692181382731365,0.8840753629030911,1.9980816687487575,0.16500554703859127,0.4328528114215887,0.8661308684523799
2.872182206597799,0.8883080450990202,1.9872415176862024,0.1642407769950413,0.44127020497593655,0.8606906353934912
2.875146274922461,0.8925407272949493,1.9764013666236473,0.16347600695149134,0.44968759853028434,0.8552504023346025
2.8781103432471236,0.8967734094908782,1.9655612155610924,0.16271123690794137,0.4581049920846321,0.8498101692757137
2.881074411571786,0.9010060916868073,1.9547210644985373,0.16194646686439138,0.46652238563897996,0.844369936216825
2.8840384798964482,0.9052387738827363,1.9438809134359822,0.1611816968208414,0.47493977919332775,0.8389297031579362
2.8870025482211106,0.9094714560786654,1.9330407623734271,0.16041692677729144,0.4888466384842588,0.8334894700990475
2.889966616545773,0.9136538222278332,1.922200611310872,0.15965215673374145,0.5037587155451853,0.8280492370401589
2.8929306848704353,0.9178187081399501,1.911360460248317,0.15888738669019148,0.5186707926061117,0.8226090039812701
2.8958947531950976,0.921983594052067,1.8987975323343158,0.15830437860694102,0.5335828696670382,0.8171687709223814
2.89885882151976,0.9261484799641839,1.884743523650963,0.15787868733658753,0.5484949467279646,0.8117285378634926
2.9018228898444223,0.9303133658763008,1.8706895149676106,0.15745299606623403,0.5634070237888911,0.8062883048046039
2.9047869581690846,0.9344782517884177,1.8566355062842579,0.15702730479588053,0.5783191008498176,0.8008480717457152
2.907751026493747,0.9386431377005345,1.8425814976009052,0.15660161352552704,0.5932311779107441,0.7954078386868265
2.9107150948184093,0.9428080236126515,1.8285274889175525,0.15617592225517357,0.6081432549716705,0.7899676056279378
2.9136791631430716,0.9469729095247683,1.8144734802342,0.15575023098482008,0.623055332032597,0.784527372569049
2.916643231467734,0.9511377954368853,1.8004194715508473,0.15532453971446658,0.6379674090935235,0.7790871395101603
2.9196072997923963,0.9553026813490021,1.7863654628674945,0.15489884844411309,0.6528794861544499,0.7736469064512715
2.9225713681170586,0.959467567261119,1.772311454184142,0.1544731571737596,0.6690418802937028,0.7682066733923828
2.925535436441721,0.9636324531732359,1.7582574455007893,0.1540474659034061,0.6857110785031725,0.7627664403334942
2.9284995047663833,0.9677973390853528,1.7442034368174366,0.15362177463305263,0.7023802767126422,0.7580591480170743
2.9314635730910457,0.9719622249974696,1.730149428134084,0.15319608336269913,0.7190494749221119,0.7540689834254402
2.934427641415708,0.9761271109095866,1.7160954194507314,0.15277039209234564,0.7357186731315816,0.750078818833806
2.9373917097403703,0.9802919968217034,1.7020414107673787,0.15234470082199214,0.7523878713410512,0.7460886542421717
2.9403557780650327,0.9844568827338204,1.687927154975792,0.15191900955163865,0.7690570695505209,0.7420984896505376
2.943319846389695,0.9886217686459372,1.6732268231348948,0.15149331828128515,0.7857262677599905,0.7381083250589034
2.9462839147143574,0.9927866545580541,1.6585264912939977,0.15106762701093168,0.8023954659694603,0.7341181604672692
2.9492479830390197,0.996951540470171,1.6438261594531005,0.1506419357405782,0.81906466417893,0.730127995875635
2.9522120513636816,1.0011164263822874,1.6291258276122056,0.15021624447022475,0.8357338623883972,0.7261378312840014
2.955176119688344,1.0052813122944042,1.6144254957713087,0.14979055319987125,0.8524030605978669,0.7221476666923673
2.9581401880130063,1.009446198206521,1.5997251639304115,0.14936486192951778,0.868980636574329,0.718157502100733
2.9611042563376686,1.01301276534089,1.5850248320895144,0.1489391706591643,0.8854912963713334,0.7141673375090989
2.964068324662331,1.01591765769578,1.5703245002486172,0.1485134793888108,0.9020019561683379,0.7101771729174647
2.9670323929869933,1.01882255005067,1.55562416840772,0.1481145310513224,0.9185126159653423,0.7061870083258305
2.9699964613116556,1.02172744240556,1.540923836566823,0.1477883520379983,0.9350232757623467,0.7021968437341963
2.972960529636318,1.02463233476045,1.5262235047259258,0.1474621730246742,0.9515339355593512,0.6982066791425622
2.9759245979609803,1.02753722711534,1.511523172885029,0.14713599401135014,0.9680445953563556,0.6942165145509279
2.9788886662856426,1.03044211947023,1.4968228410441318,0.14680981499802603,0.9845552551533601,0.6902263499592938
2.981852734610305,1.03334701182512,1.4821225092032346,0.14648363598470193,1.0010659149503645,0.6862361853676596
2.9848168029349673,1.0362519041800102,1.4674221773623375,0.14615745697137786,1.0175765747473688,0.6822460207760254
2.9877808712596297,1.0391567965349002,1.4527218455214403,0.14583127795805376,1.0340872345443732,0.6782558561843912
2.990744939584292,1.0420616888897902,1.4431806238346865,0.14550509894472965,1.0505978943413776,0.6742656915927571
2.9937090079089543,1.0449665812446802,1.4379063493983546,0.14517891993140555,1.0671085541383822,0.6702755270011228
2.9966730762336167,1.0478714735995702,1.4326320749620227,0.14485274091808148,1.0826853089035484,0.6662853624094887
2.999637144558279,1.0507763659544602,1.4273578005256906,0.14452656190475738,1.0964588932457295,0.6624673408077946
3.0026012128829414,1.0536812583093502,1.4220835260893587,0.14420038289143328,1.1102324775879109,0.6592000221069612
3.0055652812076037,1.0565861506642402,1.4168092516530268,0.14387420387810917,1.124006061930092,0.6559327034061276
3.008529349532266,1.0594910430191302,1.4115349772166947,0.1435480248647851,1.1377796462722731,0.6526653847052942
3.0114934178569284,1.0623959353740204,1.4062607027803629,0.143221845851461,1.1515532306144542,0.6493980660044608
3.0144574861815907,1.0653008277289104,1.400986428344031,0.1428956668381369,1.1653268149566354,0.6461307473036273
3.017421554506253,1.0682057200838004,1.3957121539076989,0.14256948782481282,1.1791003992988165,0.6428634286027939
3.0203856228309154,1.0711106124386904,1.390437879471367,0.14224330881148872,1.1928739836409978,0.6395961099019605
3.0233496911555777,1.0740155047935804,1.385163605035035,0.14191712979816462,1.206647567983179,0.636328791201127
3.02631375948024,1.0769203971484704,1.379889330598703,0.14159095078484052,1.22042115232536,0.6330614725002935
3.0292778278049024,1.0798252895033604,1.3746150561623711,0.14126477177151645,1.2341947366675412,0.6297941537994601
3.0322418961295647,1.0827301818582504,1.3693407817260392,0.14093859275819234,1.2479683210097223,0.6265268350986266
3.035205964454227,1.0856350742131404,1.3640665072897071,0.14061241374486824,1.2617419053519034,0.6232595163977932
3.0381700327788894,1.0885399665680304,1.3587922328533752,0.14028674322972012,1.2755154896940848,0.6199921976969598
3.0411341011035518,1.0914448589229206,1.3535179584170434,0.1403153069261672,1.289289074036266,0.6167248789961263
3.044098169428214,1.0943497512778106,1.3482436839807113,0.14034387062261428,1.3039100079209671,0.6134575602952929
3.0470622377528764,1.0972546436327006,1.3429694095443794,0.14037243431906135,1.3386372811625336,0.6101902415944593
3.0500263060775388,1.1001595359875906,1.3376951351080475,0.14040099801550843,1.3733645544041002,0.6069229228936259
3.052990374402201,1.1030644283424806,1.3324208606717154,0.14042956171195553,1.4080918276456666,0.6036556041927925
3.0559544427268635,1.1059693206973706,1.3271465862353835,0.1404581254084026,1.442819100887233,0.600388285491959
3.058918511051526,1.1088742130522606,1.3218723117990516,0.14048668910484968,1.4775463741287997,0.5971209667911256
3.061882579376188,1.1123183632557194,1.3165980373627195,0.14051525280129676,1.5122736473703662,0.5938536480902922
3.0648466477008505,1.115871754559722,1.3113237629263876,0.14054381649774383,1.5464962888700085,0.5905863293894587
3.067810716025513,1.1194251458637248,1.3060494884900558,0.1405723801941909,1.5783718646166591,0.5873190106886252
3.070774784350175,1.1229785371677277,1.3007752140537236,0.140600943890638,1.6102474403633098,0.5840516919877918
3.0737388526748375,1.1265319284717303,1.2955009396173918,0.1406295075870851,1.6421230161099605,0.58148927178065
3.0767029209995,1.130085319775733,1.2902266651810599,0.14065807128353217,1.6739985918566114,0.5789480239009158
3.079666989324162,1.1336387110797357,1.2849523907447278,0.14068663497997924,1.705874167603262,0.5764067760211816
3.0826310576488245,1.1371921023837384,1.279678116308396,0.14071519867642632,1.7377497433499127,0.5738655281414473
3.085595125973487,1.140745493687741,1.274403841872064,0.14074376237287342,1.7696253190965634,0.5713242802617131
3.088559194298149,1.1442988849917437,1.269129567435732,0.1407723260693205,1.8026582562188807,0.5687830323819789
3.0915232626228115,1.1478522762957464,1.2638552929994,0.14080088976576757,1.83946022214089,0.5662417845022447
3.094487330947474,1.151405667599749,1.2585810185630681,0.14082945346221465,1.8762621880628996,0.5637005366225105
