# composition,0.66LiF-0.34BeF2
# source,Fayfar, 2024
# temperature_K,973
# raw_file,0.66LiF-0.34BeF2_Fayfar_2024_973.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Be-Be,Be-F,Be-Li,F-F,Li-F,Li-Li
0.42776344321560783,0.0,0.0,0.0,0.0,0.0,0.0
0.43273743674137066,0.0,0.0,0.0,0.0,0.0,0.0
0.43771143026713355,0.0,0.0,0.0,0.0,0.0,0.0
0.44268542379289644,0.0,0.0,0.0,0.0,0.0,0.0
0.4476594173186593,0.0,0.0,0.0,0.0,0.0,0.0
0.4526334108444222,0.0,0.0,0.0,0.0,0.0,0.0
0.4576074043701851,0.0,0.0,0.0,0.0,0.0,0.0
0.462581397895948,0.0,0.0,0.0,0.0,0.0,0.0
0.4675553914217109,0.0,0.0,0.0,0.0,0.0,0.0
0.47252938494747376,0.0,0.0,0.0,0.0,0.0,0.0
0.47750337847323665,0.0,0.0,0.0,0.0,0.0,0.0
0.4824773719989995,0.0,0.0,0.0,0.0,0.0,0.0
0.48745136552476237,0.0,0.0,0.0,0.0,0.0,0.0
0.49242535905052526,0.0,0.0,0.0,0.0,0.0,0.0
0.49739935257628815,0.0,0.0,0.0,0.0,0.0,0.0
0.502373346102051,0.0,0.0,0.0,0.0,0.0,0.0
0.5073473396278139,0.0,0.0,0.0,0.0,0.0,0.0
0.5123213331535768,0.0,0.0,0.0,0.0,0.0,0.0
0.5172953266793396,0.0,0.0,0.0,0.0,0.0,0.0
0.5222693202051025,0.0,0.0,0.0,0.0,0.0,0.0
0.5272433137308654,0.0,0.0,0.0,0.0,0.0,0.0
0.5322173072566283,0.0,0.0,0.0,0.0,0.0,0.0
0.5371913007823912,0.0,0.0,0.0,0.0,0.0,0.0
0.5421652943081541,0.0,0.0,0.0,0.0,0.0,0.0
0.547139287833917,0.0,0.0,0.0,0.0,0.0,0.0
0.5521132813596799,0.0,0.0,0.0,0.0,0.0,0.0
0.5570872748854427,0.0,0.0,0.0,0.0,0.0,0.0
0.5620612684112056,0.0,0.0,0.0,0.0,0.0,0.0
0.5670352619369685,0.0,0.0,0.0,0.0,0.0,0.0
0.5720092554627314,0.0,0.0,0.0,0.0,0.0,0.0
0.5769832489884943,0.0,0.0,0.0,0.0,0.0,0.0
0.5819572425142572,0.0,0.0,0.0,0.0,0.0,0.0
0.5869312360400201,0.0,0.0,0.0,0.0,0.0,0.0
0.5919052295657828,0.0,0.0,0.0,0.0,0.0,0.0
0.5968792230915457,0.0,0.0,0.0,0.0,0.0,0.0
0.6018532166173086,0.0,0.0,0.0,0.0,0.0,0.0
0.6068272101430715,0.0,0.0,0.0,0.0,0.0,0.0
0.6118012036688344,0.0,0.0,0.0,0.0,0.0,0.0
0.6167751971945973,0.0,0.0,0.0,0.0,0.0,0.0
0.6217491907203602,0.0,0.0,0.0,0.0,0.0,0.0
0.626723184246123,0.0,0.0,0.0,0.0,0.0,0.0
0.6316971777718859,0.0,0.0,0.0,0.0,0.0,0.0
0.6366711712976488,0.0,0.0,0.0,0.0,0.0,0.0
