# composition,0.66LiF-0.34BeF2
# source,Yin, 2025
# temperature_K,973
# raw_file,0.66LiF-0.34BeF2_Yin_2025_973.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Be-Be,Be-F,F-F,Li-F,Li-Li
2.3264899902951477,0.004844942897640694,0.019889598635522004,0.6287114705240904,0.9582783138009059,0.12088766295685983
2.329472669769885,0.004951330763190711,0.019571311486844642,0.6537817773894824,0.9500241663664214,0.12566800395041275
2.332455349244622,0.005057718628740728,0.01925302433816728,0.677991530115807,0.9434823497751497,0.13044834494396565
2.3354380287193597,0.00516410649429076,0.01893473718948987,0.7003355634925167,0.936940533183877,0.13522868593751927
2.338420708194097,0.005270494359840777,0.018493034779468048,0.7226795968692229,0.9303987165926053,0.13991747501399743
2.3414033876688345,0.00537688222539081,0.01804640247888748,0.7450236302459325,0.9238569000013327,0.1443723568931438
2.3443860671435717,0.005483270090940826,0.017599770178306984,0.7690912197729763,0.917315083410061,0.14882723877228948
2.347368746618309,0.005589657956490843,0.017153137877726488,0.804933764649605,0.9107732668187892,0.1532821206514352
2.3503514260930465,0.005696045822040875,0.016706505577145925,0.8407763095262388,0.9042314502275166,0.15773700253058157
2.3533341055677837,0.005802433687590892,0.016259873276565428,0.866310708275128,0.8983249082454803,0.16201400615201705
2.3563167850425213,0.005908821553140924,0.01581324097598486,0.8848097304109745,0.8926061249046435,0.1659085450047282
2.3592994645172585,0.006015209418690942,0.015366608675404366,0.9033087525468183,0.8868873415638076,0.16980308385743878
2.362282143991996,0.006121597284240974,0.014919976374823802,0.9218077746826648,0.8811685582229708,0.17369762271014993
2.3652648234667333,0.0062279851497909905,0.014473344074243305,0.9403067968185086,0.8754497748821348,0.1775921615628605
2.3682475029414705,0.006334373015341007,0.014026711773662808,0.9653007994363783,0.8697309915412988,0.1814867004155711
2.371230182416208,0.00644076088089104,0.013580079473082244,1.004495574920966,0.8640122082004621,0.18611299585474753
2.3742128618909453,0.0065471487464410566,0.013133447172501747,1.043690350405548,0.8582934248596261,0.19211980739689008
2.377195541365683,0.00665353661199109,0.012686814871921182,1.066967214239524,0.8527652948283239,0.19812661893903352
2.38017822084042,0.006759924477541106,0.012240182571340685,1.088631006648348,0.8474298214463832,0.20413343048117608
2.3831609003151577,0.006866312343091138,0.011793550270760123,1.1102947990571752,0.8420943480644419,0.20985429394196872
2.386143579789895,0.007133613195974634,0.011346917970179624,1.131958591465999,0.8367588746825013,0.21496131638707444
2.389126259264632,0.007649452444598885,0.010900285669599127,1.1610756599018435,0.8314234013005608,0.22006833883218013
2.3921089387393697,0.008165291693223213,0.010453653369018562,1.2012792578109832,0.8260879279186194,0.22517536127728663
2.395091618214107,0.008681130941847463,0.010028602494493976,1.2402830684856665,0.8207524545366789,0.23028238372239235
2.3980742976888445,0.009196970190471792,0.009649694855247512,1.2664145090963992,0.8154169811547375,0.23495743389206683
2.4010569771635817,0.009712809439096042,0.009270787216001105,1.2925459497071277,0.8100815077727969,0.2390501489190957
2.404039656638319,0.010228648687720294,0.008891879576754698,1.3186773903178564,0.8053021411294549,0.24314286394612458
2.4070223361130565,0.01074448793634462,0.008512971937508235,1.3462691198474375,0.8007189520905145,0.24723557897315407
2.4100050155877937,0.011260327184968872,0.008134064298261828,1.3775197173442968,0.7961357630515747,0.2513282940001829
2.4129876950625313,0.0117761664335932,0.007755156659015364,1.4087703148411608,0.7915525740126343,0.25542100902721243
2.4159703745372685,0.012292005682217451,0.007376249019768957,1.4317814745624482,0.7869693849736946,0.2590122128131965
2.418953054012006,0.012807844930841777,0.006997341380522493,1.4498077122580564,0.7823861959347542,0.26217600470286817
2.4219357334867433,0.01332368417946603,0.006618433741276086,1.4678339499536617,0.7778030068958145,0.2653397965925394
2.4249184129614805,0.013839523428090281,0.0062395261020296786,1.4868775128533098,0.7732198178568748,0.2685035884822107
2.427901092436218,0.014355362676714608,0.005860618462783215,1.5200702202317036,0.7686366288179344,0.27166738037188237
2.4308837719109553,0.01487120192533886,0.005481710823536808,1.5500357155370532,0.7640534397789946,0.2748311722615536
2.433866451385693,0.015387041173963186,0.005102803184290344,1.57373116180716,0.7602378240725315,0.2779949641512253
2.43684913086043,0.01590288042258744,0.004723895545043937,1.5974266080772632,0.7564603263015005,0.2811587560408966
2.4398318103351673,0.01641871967121169,0.00434498790579753,1.623285068990774,0.7526828285304694,0.2884353630404358
2.442814489809905,0.016934558919836015,0.003966080266551066,1.6538022463029862,0.7489053307594378,0.2983039756101205
2.445797169284642,0.017473646324102955,0.003587172627304659,1.684319423615194,0.7451278329884067,0.30808196615850814
2.4487798487593797,0.01912665980191777,0.003208264988058195,1.7091490918240348,0.7413503352173751,0.31410646022148797
2.451762528234117,0.020779673279732336,0.002829357348811788,1.7285199416596715,0.737572837446344,0.3201309542844669
2.4547452077088545,0.02243268675754715,0.0024504497095653244,1.7478907914953112,0.7337953396753124,0.3261554483474468
2.4577278871835917,0.024085700235361718,0.0020715420703189165,1.7672616413309479,0.7300178419042813,0.33217994241042575
2.460710566658329,0.025738713713176285,0.0016926344310725094,1.7866324911665845,0.7262403441332503,0.3392946382920393
2.4636932461330665,0.027391727190991103,0.0013137267918260469,1.8316823444306711,0.7224628463622187,0.34686075502472397
2.4666759256078037,0.02904474066880567,0.0009348191525796398,1.8942843508608647,0.7193066911283951,0.3544268717574075
2.4696586050825413,0.03069775414662048,0.0005559115133331755,1.926793789942973,0.7166549379697045,0.3618411510441764
2.4726412845572785,0.03235076762443505,0.00017700387408676847,1.9593032290250765,0.7140031848110142,0.368809626520591
2.475623964032016,0.034003781102249865,0.00048182696475935837,1.9816277589776279,0.7113514316523236,0.3757781019970066
2.4786066435067533,0.03565679458006443,0.0013860593231694563,2.0032108220755758,0.7086996784936334,0.3827465774734212
2.4815893229814905,0.037309808057879,0.002290291681579554,2.024793885173524,0.7060479253349431,0.3896604462777338
2.484572002456228,0.03896282153569382,0.003194524039989787,2.045910497551706,0.7033961721762525,0.39649526032602167
2.4875546819309653,0.04061583501350838,0.0040987563983998845,2.066516893204534,0.7007444190175622,0.4033300743743085
2.490537361405703,0.042268848491323195,0.005002988756810117,2.0871232888573648,0.6980926658588715,0.4101648884225964
2.49352004088044,0.04398547598623766,0.005907221115220215,2.1077296845101925,0.6954409127001814,0.41582346146882443
2.4965027203551773,0.0460630992369011,0.006811453473630313,2.1270903101924103,0.6927891595414911,0.42023077653636753
2.499485399829915,0.048140722487564847,0.007715685832040546,2.14570502166565,0.6901374063828004,0.4246380916039113
2.502468079304652,0.05021834573822828,0.008619918190450644,2.164319733138887,0.6874856532241103,0.42904540667145447
2.5054507587793897,0.05229596898889203,0.009524150548860875,2.182934444612126,0.6848339000654196,0.4334527217389982
2.508433438254127,0.05437359223955547,0.010428382907270974,2.2041702651078197,0.681925889389301,0.43786003680654134
2.5114161177288645,0.05645121549021922,0.011332615265681207,2.2288705005075875,0.6789716217633182,0.4424291545211368
2.5143987972036017,0.05852883874088266,0.012236847624091305,2.253570735907352,0.6760173541373358,0.44720287538616504
2.517381476678339,0.060606461991546096,0.013141079982501401,2.2686586542175133,0.6730630865113533,0.4519765962511933
2.5203641561530765,0.06268408524220984,0.014045312340911635,2.2792674528544663,0.6701088188853704,0.45675031711622227
2.5233468356278137,0.06476170849287329,0.014949544699321733,2.289876251491418,0.667154551259388,0.46152403798125047
2.5263295151025513,0.06683933174353703,0.015853777057731964,2.3004850501283713,0.6642002836334052,0.46629775884627944
2.5293121945772885,0.06891695499420047,0.016758009416142063,2.311093848765323,0.6612460160074228,0.47055775907394515
2.532294874052026,0.07138223530317216,0.017662241774552296,2.3189848573864764,0.65829174838144,0.4747127475069732
2.5352775535267633,0.07397286942066794,0.018370047693700563,2.325187459163131,0.6553374807554576,0.47886773594000054
2.5382602330015005,0.07656350353816371,0.01905355954128236,2.331390060939786,0.6523832131294752,0.48302272437302796
2.541242912476238,0.07915413765565987,0.019737071388864262,2.337592662716442,0.6495213792269016,0.487177712806056
2.5442255919509753,0.08174477177315564,0.02042058323644606,2.343795264493097,0.6470356424436696,0.4913327012390834
2.547208271425713,0.08433540589065182,0.021104095084027958,2.3499978662697525,0.6445499056604372,0.497065011440146
2.55019095090045,0.08692604000814759,0.021787606931609756,2.3610897218727565,0.6420641688772053,0.5056546025523339
2.5531736303751873,0.08951667412564336,0.022471118779191557,2.3767103796202496,0.6395784320939732,0.5142441936645218
2.556156309849925,0.09210730824313954,0.023154630626773455,2.385839012440164,0.637092695310741,0.5257556583667823
2.559138989324662,0.0946979423606353,0.023838142474355253,2.3920957957279314,0.6346069585275089,0.549073813212417
2.5621216687993997,0.09728857647813147,0.02452165432193715,2.3983525790157,0.6321212217442767,0.5571532207681141
2.565104348274137,0.10080806443689092,0.02520516616951895,2.4046093623034674,0.6296354849610446,0.5652326283238102
2.5680870277488745,0.10439823134838701,0.02588867801710085,2.408939892642961,0.6271497481778123,0.5733120358795073
2.5710697072236117,0.10798839825988256,0.026572189864682648,2.4128763989080664,0.6246640113945803,0.5862465822170502
2.574052386698349,0.11157856517137812,0.027255701712264446,2.4168129051731713,0.6221782746113483,0.6026087735291531
2.5770350661730865,0.11516873208287422,0.027939213559846347,2.420749411438277,0.619692537828116,0.6090804097353635
2.5800177456478237,0.11875889899436977,0.02862272540742814,2.424176512292903,0.6178768649345343,0.6139367919641449
2.5830004251225613,0.12234906590586586,0.029306237255010043,2.4262873201237802,0.6163404588959207,0.618793174192927
2.5859831045972985,0.1259392328173614,0.02998974910259184,2.428398127954657,0.6148040528573072,0.6236495564217084
2.5889657840720357,0.1298601302537344,0.03067326095017364,2.430283391275367,0.6132676468186938,0.6285059386504899
2.5919484635467733,0.13656370956173244,0.03135677279775554,2.429101635374724,0.6117312407800802,0.6333623208792719
2.5949311430215105,0.1432672888697295,0.032040284645337334,2.4279198794740817,0.6101948347414667,0.6374397161709213
2.597913822496248,0.14997086817772756,0.03272379649291923,2.4267381235734393,0.6086584287028531,0.641485109310761
2.6008965019709853,0.1566744474857246,0.033407308340501034,2.425556367672797,0.6071220226642398,0.6455305024506001
2.603879181445723,0.16337802679372265,0.03409082018808293,2.424374611772154,0.605585616625626,0.6495758955904396
2.60686186092046,0.1693525532446688,0.03477433203566473,2.422758661982432,0.6040492105870127,0.6536212887302787
2.6098445403951973,0.1739118232842127,0.035457843883246534,2.419119572671664,0.6025128045483993,0.6576666818701177
2.612827219869935,0.17847109332375727,0.036141355730828426,2.415480483360896,0.6009763985097857,0.6617120750099573
2.615809899344672,0.18303036336330114,0.03682486757841023,2.411841394050128,0.6001192628341369,0.666312323209303
2.6187925788194097,0.1875896334028457,0.037508379425992125,2.4082023047393597,0.5994082378269844,0.6709671620172777
2.621775258294147,0.1921489034423896,0.038191891273573926,2.404563215428592,0.598697212819832,0.6756220008252516
2.6247579377688846,0.19670817348193417,0.038875403121155824,2.398243467050028,0.5979861878126795,0.6802768396332263
2.6277406172436217,0.20126744352147805,0.03955891496873762,2.389877197533522,0.5972751628055272,0.6849316784412002
2.630723296718359,0.20582671356102195,0.040242426816319427,2.3815109280170157,0.5965641377983749,0.6895865172491741
2.6337059761930965,0.21437266731326793,0.04092593866390132,2.373109245665849,0.5958531127912224,0.6975806255978019
2.6366886556678337,0.2242534851955382,0.04160945051148312,2.3642667865521187,0.5951420877840701,0.7071779064982175
2.6396713351425714,0.23413430307780994,0.04229296235906502,2.355424327438387,0.5944310627769176,0.7167751873986348
2.6426540146173085,0.2440151209600802,0.04297647420664682,2.3465818683246567,0.5937200377697652,0.7252398495021681
2.6456366940920457,0.2534535781972961,0.04365998605422862,2.3384847824860295,0.593009012762613,0.7331236527135474
2.6486193735667833,0.2615770839053861,0.04434349790181051,2.3307699768693038,0.5922979877554605,0.7410074559249278
2.6516020530415205,0.2697005896134749,0.04502700974939231,2.3230551712525793,0.5915869627483081,0.748891259136307
2.654584732516258,0.2778240953215648,0.04571052159697421,2.3153403656358535,0.5908759377411557,0.7556164841321936
2.6575674119909953,0.28594760102965366,0.04639403344455601,2.2965418297767752,0.5901649127340033,0.7622949892264098
2.660550091465733,0.2940711067377436,0.04707754529213791,2.2719085974525894,0.5894839954366934,0.768973494320627
2.66353277094047,0.3009469399615371,0.047761057139719704,2.2494894239235212,0.5892597544074857,0.7756519994148432
2.6665154504152073,0.30747859865977034,0.048444568987301505,2.2271339336302733,0.5890355133782781,0.7811365898966206
2.669498129889945,0.3140102573580046,0.0491280808348834,2.2130443011171717,0.5888112723490704,0.785963610481282
2.672480809364682,0.3205419160562379,0.05023090395138105,2.2036345344927173,0.5885870313198628,0.7907906310659429
2.6754634888394198,0.32707357475447213,0.05228083287352872,2.194224767868261,0.5883627902906551,0.7956176516506044
2.678446168314157,0.3336052334527054,0.054330761795676086,2.184815001243807,0.5881385492614474,0.8004446722352653
2.6814288477888946,0.3412028475431258,0.056380690717823756,2.175405234619351,0.5879143082322397,0.8052716928199267
2.6844115272636317,0.34985398013773694,0.05843061963997112,2.1659954679948967,0.5876900672030321,0.8142979204718304
2.687394206738369,0.3585051127323481,0.06048054856211848,2.1565857013704424,0.5874658261738244,0.8246586064881951
2.6903768862131066,0.36715624532696056,0.06253047748426614,2.14347854537207,0.5872415851446167,0.8350931275972815
2.6933595656878437,0.3736412621150373,0.0645804064064135,2.1286968854638633,0.5870173441154091,0.8515813904012183
2.6963422451625814,0.3775608666203407,0.06663033532856118,2.1139152255556546,0.5867931030862014,0.865513637198773
2.6993249246373185,0.38148047112564354,0.06868026425070854,2.099133565647448,0.5865688620569938,0.8730488578588179
2.7023076041120557,0.38540007563094636,0.0707301931728559,2.0843519057392417,0.5863446210277861,0.8805840785188628
2.7052902835867934,0.3893196801362498,0.07278012209500358,2.068091814065174,0.5861203799985784,0.8881192991789087
2.7082729630615305,0.3932392846415526,0.07483005101715093,2.0514489573812913,0.5858961389693708,0.8953335290812593
2.711255642536268,0.39715888914685604,0.0768799799392986,2.034806100697406,0.585671897940163,0.9021745620898811
2.7142383220110053,0.40107849365215886,0.07892990886144596,2.018163244013523,0.5854476569109553,0.9090155950985019
2.717221001485743,0.4051895186702233,0.08097983778359363,2.0027257464517527,0.5852234158817476,0.9158566281071236
2.72020368096048,0.4096651935025564,0.0822016199056796,1.990055264756726,0.5850803502077779,0.922022598963935
2.7231863604352173,0.4141408683348895,0.08305226559732307,1.9773847830616993,0.585074642710495,0.9267809986032837
2.726169039909955,0.4186165431672233,0.08390291128896665,1.9647143013666708,0.5850689352132122,0.9315393982426329
2.729151719384692,0.42309221799955643,0.08475355698061011,1.9520438196716443,0.5850632277159293,0.9362977978819815
2.7321343988594298,0.42756789283189023,0.0856042026722537,1.9393733379766158,0.5850575202186465,0.9410561975213309
2.735117078334167,0.4320435676642233,0.08645484836389715,1.9274538608149836,0.5850518127213636,0.9458145971606794
2.738099757808904,0.43930976789253245,0.08730549405554061,1.9157509661081273,0.5850461052240808,0.9512551391156071
2.7410824372836418,0.4522320841458167,0.0881561397471842,1.9040480714012693,0.5850403977267981,0.9574556270978298
2.744065116758379,0.46515440039909906,0.08900678543882766,1.8923451766944128,0.5850346902295152,0.9636561150800516
2.7470477962331166,0.47709462966397864,0.08985743113047125,1.8806422819875548,0.5850289827322324,0.9698566030622743
2.7500304757078537,0.48625204172190345,0.09070807682211471,1.8689393872806985,0.5850232752349495,0.9760570910444961
2.7530131551825914,0.4954094537798296,0.0915587225137583,1.8582597730870192,0.5850175677376667,0.9909152650102552
2.7559958346573286,0.5045668658377543,0.09240936820540176,1.8480770570819374,0.5850118602403838,1.0053030584752585
2.7589785141320657,0.5137242778956792,0.09326001389704522,1.8378943410768553,0.585006152743101,1.0116938664355088
2.7619611936068034,0.5246577052885156,0.0941106595886888,1.827711625071772,0.5850004452458181,1.0180846743957603
2.7649438730815405,0.5359413909334998,0.09496130528033225,1.81752890906669,0.5849947377485353,1.0244754823560107
2.767926552556278,0.5472250765784855,0.09676787159628145,1.8073461930616066,0.5849890302512524,1.0308662903162622
2.7709092320310154,0.5559737423389454,0.09911117936851796,1.7971634770565248,0.5849833227539696,1.0358362457975994
2.773891911505753,0.5624785491622616,0.10145448714075483,1.785727555345904,0.5849776152566867,1.0407171432068534
2.77687459098049,0.5689833559855769,0.10379779491299135,1.772912946046721,0.5851365718861032,1.0455980406161067
2.7798572704552273,0.5754881628088923,0.10614110268522788,1.760098336747538,0.5855428471617623,1.05047893802536
2.782839949929965,0.5818377797665292,0.10848441045746475,1.747283727448353,0.5859491224374214,1.055359835434614
2.785822629404702,0.5869951396167921,0.11082771822970126,1.73446911814917,0.5863553977130804,1.0606495901527675
2.78880530887944,0.5921524994670557,0.11317102600193814,1.7216545088499853,0.5867616729887395,1.0661631600022368
2.791787988354177,0.5973098593173186,0.11551433377417467,1.7106906489613558,0.5871679482643986,1.0716767298517054
2.794770667828914,0.6024672191675816,0.11785764154641118,1.702173048251875,0.5875742235400575,1.077190299701174
2.7977533473036518,0.6076245790178453,0.12020094931864805,1.693655447542393,0.5879804988157167,1.0829170176151488
2.800736026778389,0.6125238062085381,0.12254425709088457,1.6851378468329123,0.5883867740913756,1.0934955642338042
2.8037187062531266,0.6151402013631694,0.12488756486312144,1.6766202461234303,0.5887930493670348,1.104074110852461
2.8067013857278638,0.6177565965178003,0.12723087263535796,1.6681026454139496,0.5891993246426939,1.1109476351795051
2.8096840652026014,0.6203729916724317,0.12957418040759483,1.6595850447044675,0.5896055999183529,1.1160972043037218
2.8126667446773386,0.6229893868270626,0.13160300432159566,1.6510674439949868,0.590011875194012,1.1212467734279379
2.8156494241520758,0.6256057819816935,0.1332594647359368,1.6425498432855061,0.5904181504696709,1.126396342552154
2.8186321036268134,0.6282221771363248,0.13491592515027817,1.633421389188548,0.5908244257453301,1.1315459116763706
2.8216147831015506,0.6308385722909557,0.1365723855646193,1.6237882559735555,0.5912307010209891,1.1400044490618182
2.824597462576288,0.633454967445587,0.13822884597896065,1.6141551227585613,0.5916369762966482,1.1490556916736452
2.8275801420510254,0.636071362600218,0.1398853063933018,1.6045219895435687,0.5920432515723073,1.1581069342854708
2.830562821525763,0.6389158408893113,0.14154176680764316,1.5948888563285746,0.5924495268479664,1.1621691391009772
2.8335455010005,0.6432180280621571,0.14319822722198428,1.5852557231135818,0.5928558021236254,1.1660796511653173
2.8365281804752374,0.6475202152350028,0.14485468763632542,1.5756225898985892,0.5932413600428968,1.1699901632296572
2.839510859949975,0.6518224024078492,0.14651114805066678,1.5658951033081803,0.5936096658770977,1.1739006752939978
2.842493539424712,0.656124589580695,0.1481676084650079,1.555776468418915,0.5939779717112986,1.177811187358338
2.84547621889945,0.6604267767535413,0.14982406887934926,1.5456578335296485,0.5943462775454994,1.1817216994226785
2.848458898374187,0.664728963926387,0.1514805292936904,1.5355391986403832,0.5947145833797003,1.1858859075293386
2.851441577848924,0.6690311510992328,0.15313698970803152,1.525420563751118,0.5950828892139011,1.193744476594743
2.854424257323662,0.6730712012108768,0.1547934501223729,1.5153019288618512,0.595451195048102,1.2016030456601483
2.857406936798399,0.6768121476424148,0.15644991053671403,1.5054098391540431,0.5958195008823027,1.2094616147255524
2.8603896162731366,0.6805530940739534,0.1581063709510554,1.4958464919169947,0.5961878067165036,1.2144275441257841
2.8633722957478738,0.6842940405054914,0.1597628313653965,1.4862831446799476,0.5965561125507045,1.2175529383664665
2.8663549752226114,0.6880349869370298,0.1614192917797379,1.4767197974428992,0.5969244183849053,1.2206783326071493
2.8693376546973486,0.6917759333685678,0.16307575219407902,1.467156450205852,0.5972927242191062,1.2238037268478315
2.8723203341720858,0.6955168798001058,0.16473221260842014,1.4582116704174255,0.597661030053307,1.2269291210885138
2.8753030136468234,0.6992578262316443,0.1663886730227615,1.453073114821175,0.5980293358875078,1.2300545153291966
2.8782856931215606,0.7029987726631822,0.16804513343710265,1.4479345592249258,0.5983976417217086,1.233179909569879
2.881268372596298,0.7064745870516714,0.169701593851444,1.4427960036286753,0.5987659475559095,1.2363053038105618
2.8842510520710354,0.7095983542055466,0.17135805426578513,1.437657448032426,0.5991342533901104,1.239430698051244
2.8872337315457726,0.7127221213594218,0.17301451468012627,1.4325188924361765,0.5995025592243112,1.243156686848078
2.89021641102051,0.7158458885132976,0.17467097509446763,1.4273803368399263,0.6000173947153765,1.2477730181336029
2.8931990904952474,0.7189696556671727,0.17632743550880875,1.4222417812436767,0.6007069309561702,1.2523893494191272
2.896181769969985,0.7220934228210485,0.17798389592315011,1.4171032256474265,0.6013964671969642,1.2570056807046524
2.899164449444722,0.7252171899749237,0.17964035633749126,1.411964670051177,0.602086003437758,1.2616220119901767
2.90214712891946,0.7283409571287994,0.18141847333435648,1.4070364716034545,0.6027755396785519,1.2662383432757016
2.905129808394197,0.7314647242826746,0.1841054218244668,1.4026125883556517,0.6034650759193457,1.271011898252392
2.908112487868934,0.7345884914365499,0.1867923703145771,1.398188705107849,0.6041546121601394,1.277808384709848
2.911095167343672,0.7373412818136396,0.18947931880468782,1.3937648218600456,0.6048441484009334,1.2846048711673053
2.914077846818409,0.7396136041141327,0.19216626729479813,1.3893409386122426,0.6055336846417272,1.2914013576247614
2.9170605262931466,0.7418859264146261,0.19485321578490886,1.3849170553644392,0.6062232208825211,1.2981978440822184
2.920043205767884,0.7441582487151193,0.19754016427501916,1.3804931721166365,0.6069127571233148,1.3089346649749105
2.9230258852426214,0.7464305710156127,0.20022711276512986,1.376069288868833,0.6076022933641088,1.3200134063353333
2.9260085647173586,0.7487028933161058,0.2029140612552402,1.3716454056210303,0.6082918296049026,1.3291920655941218
2.9289912441920958,0.750975215616599,0.2056010097453505,1.3672215223732276,0.6089813658456964,1.3360823013656185
2.9319739236668334,0.7532475379170924,0.2082879582354612,1.3627976391254242,0.6096709020864903,1.3429725371371162
2.9349566031415706,0.7555198602175855,0.2109749067255715,1.3588723137616274,0.610360438327284,1.349862772908613
2.937939282616308,0.757792182518079,0.21366185521568223,1.3549841088686014,0.611049974568078,1.3543294123718446
2.9409219620910454,0.7600645048185721,0.21634880370579254,1.351095903975576,0.6117395108088718,1.358004792358773
2.9439046415657826,0.7623368271190653,0.21903575219590285,1.3472076990825506,0.6124290470496656,1.3616801723457015
2.94688732104052,0.7646091494195587,0.22172270068601357,1.3433194941895246,0.6131185832904595,1.3653555523326304
2.9498700005152574,0.7668814717200518,0.22440964917612388,1.3394312892964992,0.6140061357470643,1.3690309323195589
2.952852679989995,0.7691537940205453,0.227577128681441,1.3355430844034732,0.6149008291670388,1.3727063123064878
2.955835359464732,0.7714261163210384,0.23105330494995877,1.3316548795104477,0.6157955225870132,1.376103198133748
2.95881803893947,0.7714304856730262,0.23452948121847703,1.3277666746174217,0.6166902160069877,1.3785522916598412
2.961800718414207,0.7711545848296015,0.2380056574869948,1.3238784697243964,0.6175849094269621,1.381001385185934
2.964783397888944,0.7708786839861769,0.24148183375551255,1.3203947773496212,0.6184796028469365,1.3834504787120268
2.967766077363682,0.7706027831427522,0.24495801002403084,1.317219914211861,0.619374296266911,1.38589957223812
2.970748756838419,0.7703268822993277,0.2484341862925486,1.3140450510741015,0.6202689896868854,1.3883486657642128
2.9737314363131566,0.7686653105971722,0.25191036256106686,1.3108701879363414,0.6211636831068599,1.3907977592903058
2.976714115787894,0.7666948080687442,0.2553865388295846,1.3076953247985819,0.6220583765268343,1.3932468528163988
2.9796967952626314,0.764724305540316,0.2588627150981029,1.3045204616608217,0.6229530699468088,1.3956959463424918
2.9826794747373686,0.762753803011888,0.26233889136662064,1.301345598523062,0.6238477633667832,1.3981549006747918
2.985662154212106,0.7607833004834601,0.2658150676351384,1.2981707353853025,0.6247424567867575,1.4006708108998704
2.9886448336868434,0.7588127979550318,0.26929124390365666,1.2949958722475423,0.625637150206732,1.4031867211249494
2.9916275131615806,0.7555426632163292,0.2727674201721744,1.2918210091097828,0.6265318436267064,1.405702631350028
2.9946101926363182,0.7516285488961035,0.27624359644069274,1.2888528799780126,0.627426537046681,1.408218541575107
2.9975928721110554,0.7477144345758785,0.27971977270921045,1.2866942597510047,0.6283212304666554,1.4107344518001856
3.0005755515857926,0.7438003202556533,0.2824384303186945,1.2845356395239969,0.6292159238866297,1.4132503620252643
3.00355823106053,0.7398862059354278,0.28515138505812426,1.2823770192969886,0.6301106173066043,1.4157662722503432
3.0065409105352674,0.7359720916152027,0.28786433979755366,1.2802183990699807,0.6310053107265787,1.4182810735408118
3.009523590010005,0.732057977294977,0.2905772945369835,1.2780597788429726,0.6320612694236482,1.419983614082999
3.012506269484742,0.728143862974752,0.2932902492764129,1.2759011586159648,0.6331345729785196,1.4216861546251858
3.01548894895948,0.7242297486545263,0.2960032040158427,1.2737425383889567,0.6342078765333913,1.4233886951673729
3.018471628434217,0.7203156343343012,0.2987161587552721,1.2715839181619488,0.6352811800882627,1.4250912357095598
3.021454307908954,0.7169230868696221,0.30142911349470153,1.2694252979349407,0.6363544836431342,1.4267937762517466
3.024436987383692,0.7142804657708736,0.3041420682341313,1.2672666777079327,0.6374277871980057,1.4284963167939337
3.027419666858429,0.7116378446721253,0.3068550229735607,1.2654015663938414,0.6385010907528772,1.4301988573361208
3.0304023463331666,0.7089952235733767,0.3095679777129905,1.2635924477342781,0.6395743943077489,1.431901397878308
3.033385025807904,0.7063526024746285,0.31228093245241995,1.2617833290747151,0.6406476978626203,1.4336039384204948
3.036367705282641,0.7037099813758804,0.31499388719184934,1.2599742104151521,0.6417210014174918,1.4353064789626817
3.0393503847573786,0.7010673602771317,0.3177068419312791,1.2581650917555889,0.6427943049723633,1.4372064592147793
3.042333064232116,0.6984247391783835,0.3204197966707085,1.256355973096026,0.6438676085272348,1.4412134589167298
3.0453157437068534,0.695782118079635,0.32313275141013836,1.2545468544364629,0.6449409120821064,1.4452204586186808
3.0482984231815906,0.6931394969808867,0.32584570614956776,1.2527377357768998,0.6460142156369778,1.4492274583206313
3.0512811026563282,0.6878791665509337,0.32855866088899754,1.2509286171173366,0.6470875191918495,1.453154935964737
3.0542637821310654,0.682454382829113,0.331271615628427,1.2491194984577738,0.6481608227467209,1.4544785814201229
3.0572464616058026,0.6770295991072923,0.3339845703678564,1.2473157136914301,0.6492341263015924,1.4558022268755086
3.0602291410805402,0.6716048153854709,0.3366975251072862,1.2455177970196147,0.650307429856464,1.4571258723308946
3.0632118205552774,0.6661800316636503,0.3394104798467156,1.2437198803477998,0.6514438525070366,1.4584495177862804
3.066194500030015,0.6607552479418287,0.3421234345861454,1.2419219636759846,0.6526569362713849,1.4597731632416664
3.069177179504752,0.6553304642200081,0.3448363893255748,1.2401240470041697,0.653870020035733,1.4610968086970522
3.07215985897949,0.6499056804981866,0.3475493440650046,1.2383261303323545,0.6550831038000813,1.4624204541524382
3.075142538454227,0.6426125077458733,0.350262298804434,1.2365282136605396,0.6562961875644293,1.463744099607824
3.078125217928964,0.6342481122601165,0.3529752535438634,1.2347302969887246,0.6575092713287775,1.4650677450632097
3.081107897403702,0.6258837167743583,0.35568820828329323,1.2329323803169092,0.6587223550931257,1.4663913905185957
3.084090576878439,0.6176887000383229,0.3584011630227226,1.2311344636450943,0.6599354388574739,1.467182719079723
3.0870732563531766,0.6112028216350239,0.3611141177621524,1.2293516722044597,0.6611485226218221,1.467783165466102
3.090055935827914,0.6047169432317259,0.36382707250158186,1.2276881792326686,0.6623616063861703,1.4683836118524807
3.093038615302651,0.5982310648284279,0.367371332328936,1.2260246862608775,0.6635746901505183,1.4689840582388594
3.0960212947773886,0.5917451864251289,0.37117831278381946,1.224361193289086,0.6647877739148665,1.4695845046252383
3.099003974252126,0.5852593080218309,0.3749852932387024,1.222697700317295,0.6660008576792147,1.470184951011617
3.1019866537268634,0.5787810347175962,0.3787922736935859,1.2210342073455036,0.6672139414435629,1.4707853973979956
