# composition,1.0MgCl2
# source,Roy, 2021
# temperature_K,1073
# raw_file,MgCl2_Roy_2021_1073.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg
0.5684014751375688,0.0,0.0,0.0
0.5738668739369684,0.0,0.0,0.0
0.5793322727363682,0.0,0.0,0.0
0.5847976715357679,0.0,0.0,0.0
0.5902630703351676,0.0,0.0,0.0
0.5957284691345673,0.0,0.0,0.0
0.601193867933967,0.0,0.0,0.0
0.6066592667333667,0.0,0.0,0.0
0.6121246655327663,0.0,0.0,0.0
0.6175900643321661,0.0,0.0,0.0
0.6230554631315658,0.0,0.0,0.0
0.6285208619309655,0.0,0.0,0.0
0.6339862607303652,0.0,0.0,0.0
0.6394516595297649,0.0,0.0,0.0
0.6449170583291646,0.0,0.0,0.0
0.6503824571285642,0.0,0.0,0.0
0.655847855927964,0.0,0.0,0.0
0.6613132547273637,0.0,0.0,0.0
0.6667786535267634,0.0,0.0,0.0
0.6722440523261631,0.0,0.0,0.0
0.6777094511255628,0.0,0.0,0.0
0.6831748499249625,0.0,0.0,0.0
0.6886402487243621,0.0,0.0,0.0
0.6941056475237619,0.0,0.0,0.0
0.6995710463231616,0.0,0.0,0.0
0.7050364451225613,0.0,0.0,0.0
0.710501843921961,0.0,0.0,0.0
0.7159672427213607,0.0,0.0,0.0
0.7214326415207604,0.0,0.0,0.0
0.72689804032016,0.0,0.0,0.0
0.7323634391195598,0.0,0.0,0.0
0.7378288379189595,0.0,0.0,0.0
0.7432942367183591,0.0,0.0,0.0
0.7487596355177589,0.0,0.0,0.0
0.7542250343171586,0.0,0.0,0.0
0.7596904331165583,0.0,0.0,0.0
0.7651558319159579,0.0,0.0,0.0
0.7706212307153577,0.0,0.0,0.0
0.7760866295147574,0.0,0.0,0.0
0.781552028314157,0.0,0.0,0.0
0.7870174271135568,0.0,0.0,0.0
0.7924828259129565,0.0,0.0,0.0
0.7979482247123562,0.0,0.0,0.0
0.8034136235117558,0.0,0.0,0.0
0.8088790223111556,0.0,0.0,0.0
0.8143444211105553,0.0,0.0,0.0
0.8198098199099549,0.0,0.0,0.0
0.8252752187093547,0.0,0.0,0.0
0.8307406175087544,0.0,0.0,0.0
0.836206016308154,0.0,0.0,0.0
0.8416714151075538,0.0,0.0,0.0
0.8471368139069535,0.0,0.0,0.0
0.8526022127063532,0.0,0.0,0.0
0.8580676115057528,0.0,0.0,0.0
0.8635330103051526,0.0,0.0,0.0
0.8689984091045523,0.0,0.0,0.0
0.874463807903952,0.0,0.0,0.0
0.8799292067033517,0.0,0.0,0.0
0.8853946055027514,0.0,0.0,0.0
0.8908600043021511,0.0,0.0,0.0
0.8963254031015507,0.0,0.0,0.0
0.9017908019009505,0.0,0.0,0.0
0.9072562007003502,0.0,0.0,0.0
0.9127215994997498,0.0,0.0,0.0
0.9181869982991496,0.0,0.0,0.0
0.9236523970985493,0.0,0.0,0.0
0.929117795897949,0.0,0.0,0.0
0.9345831946973486,0.0,0.0,0.0
0.9400485934967484,0.0,0.0,0.0
0.9455139922961481,0.0,0.0,0.0
0.9509793910955477,0.0,0.0,0.0
0.9564447898949475,0.0,0.0,0.0
0.9619101886943472,0.0,0.0,0.0
0.9673755874937469,0.0,0.0,0.0
0.9728409862931465,0.0,0.0,0.0
0.9783063850925463,0.0,0.0,0.0
0.983771783891946,0.0,0.0,0.0
