# composition,1.0LiCl
# source,Walz, 2019
# temperature_K,878
# raw_file,LiCl_Walz_2019_878.0_PIM.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Li-Cl,Li-Li
0.6066988647973988,0.0,0.0,0.0
0.6136724149674837,0.0,0.0,0.0
0.6206459651375688,0.0,0.0,0.0
0.6276195153076538,0.0,0.0,0.0
0.6345930654777389,0.0,0.0,0.0
0.6415666156478239,0.0,0.0,0.0
0.648540165817909,0.0,0.0,0.0
0.655513715987994,0.0,0.0,0.0
0.6624872661580791,0.0,0.0,0.0
0.6694608163281641,0.0,0.0,0.0
0.6764343664982492,0.0,0.0,0.0
0.6834079166683342,0.0,0.0,0.0
0.6903814668384192,0.0,0.0,0.0
0.6973550170085042,0.0,0.0,0.0
0.7043285671785893,0.0,0.0,0.0
0.7113021173486743,0.0,0.0,0.0
0.7182756675187594,0.0,0.0,0.0
0.7252492176888444,0.0,0.0,0.0
0.7322227678589295,0.0,0.0,0.0
0.7391963180290145,0.0,0.0,0.0
0.7461698681990996,0.0,0.0,0.0
0.7531434183691846,0.0,0.0,0.0
0.7601169685392697,0.0,0.0,0.0
0.7670905187093547,0.0,0.0,0.0
0.7740640688794397,0.0,0.0,0.0
0.7810376190495247,0.0,0.0,0.0
0.7880111692196098,0.0,0.0,0.0
0.7949847193896948,0.0,0.0,0.0
0.8019582695597799,0.0,0.0,0.0
0.8089318197298649,0.0,0.0,0.0
0.81590536989995,0.0,0.0,0.0
0.822878920070035,0.0,0.0,0.0
0.8298524702401201,0.0,0.0,0.0
0.8368260204102052,0.0,0.0,0.0
0.8437995705802902,0.0,0.0,0.0
0.8507731207503753,0.0,0.0,0.0
0.8577466709204602,0.0,0.0,0.0
0.8647202210905452,0.0,0.0,0.0
0.8716937712606303,0.0,0.0,0.0
0.8786673214307154,0.0,0.0,0.0
0.8856408716008004,0.0,0.0,0.0
0.8926144217708855,0.0,0.0,0.0
0.8995879719409705,0.0,0.0,0.0
0.9065615221110556,0.0,0.0,0.0
0.9135350722811406,0.0,0.0,0.0
0.9205086224512257,0.0,0.0,0.0
0.9274821726213107,0.0,0.0,0.0
0.9344557227913957,0.0,0.0,0.0
0.9414292729614807,0.0,0.0,0.0
0.9484028231315658,0.0,0.0,0.0
0.9553763733016508,0.0,0.0,0.0
0.9623499234717359,0.0,0.0,0.0
0.9693234736418209,0.0,0.0,0.0
0.976297023811906,0.0,0.0,0.0
0.983270573981991,0.0,0.0,0.0
0.9902441241520761,0.0,0.0,0.0
0.9972176743221611,0.0,0.0,0.0
1.0041912244922462,0.0,0.0,0.0
1.0111647746623311,0.0,0.0,0.0
1.0181383248324163,0.0,0.0,0.0
1.0251118750025012,0.0,0.0,0.0
1.0320854251725864,0.0,0.0,0.0
1.0390589753426713,0.0,0.0,0.0
1.0460325255127565,0.0,0.0,0.0
1.0530060756828414,0.0,0.0,0.0
1.0599796258529264,0.0,0.0,0.0
1.0669531760230115,0.0,0.0,0.0
1.0739267261930965,0.0,0.0,0.0
1.0809002763631816,0.0,0.0,0.0
1.0878738265332666,0.0,0.0,0.0
1.0948473767033517,0.0,0.0,0.0
1.1018209268734367,0.0,0.0,0.0
1.1087944770435219,0.0,0.0,0.0
1.1157680272136068,0.0,0.0,0.0
1.122741577383692,0.0,0.0,0.0
1.129715127553777,0.0,0.0,0.0
1.1366886777238618,0.0,0.0,0.0
1.143662227893947,0.0,0.0,0.0
1.150635778064032,0.0,0.0,0.0
1.157609328234117,0.0,0.0,0.0
1.164582878404202,0.0,0.0,0.0
1.1715564285742872,0.0,0.0,0.0
1.1785299787443722,0.0,0.0,0.0
1.1855035289144573,0.0,0.0,0.0
1.1924770790845423,0.0,0.0,0.0
1.1994506292546274,0.0,0.0,0.0
1.2064241794247124,0.0,0.0,0.0
1.2133977295947975,0.0,0.0,0.0
1.2203712797648825,0.0,0.0,0.0
1.2273448299349674,0.0,0.0,0.0
1.2343183801050526,0.0,0.0,0.0
1.2412919302751375,0.0,0.0,0.0
1.2482654804452227,0.0,0.0,0.0
1.2552390306153076,0.0,0.0,0.0
1.2622125807853928,0.0,0.0,0.0
1.2691861309554777,0.0,0.0,0.0
1.2761596811255629,0.0,0.0,0.0
1.2831332312956478,0.0,0.0,0.0
1.290106781465733,0.0,0.0,0.0
1.297080331635818,0.0,0.0,0.0
1.3040538818059029,0.0,0.0,0.0
1.311027431975988,0.0,0.0,0.0
1.318000982146073,0.0,0.0,0.0
1.3249745323161581,0.0,0.0,0.0
1.331948082486243,0.0,0.0,0.0
1.3389216326563282,0.0,0.0,0.0
1.3458951828264132,0.0,0.0,0.0
1.3528687329964983,0.0,0.0,0.0
1.3598422831665833,0.0,0.0,0.0
1.3668158333366685,0.0,0.0,0.0
1.3737893835067534,0.0,0.0,0.0
1.3807629336768383,0.0,0.0,0.0
1.3877364838469235,0.0,0.0,0.0
1.3947100340170084,0.0,0.0,0.0
1.4016835841870936,0.0,0.0,0.0
1.4086571343571785,0.0,0.0,0.0
1.4156306845272637,0.0,0.0,0.0
