# composition,0.6LiF-0.4NaF
# source,Grizzi, 2024
# temperature_K,1473
# raw_file,0.6LiF-0.4NaF_Grizzi_2024_1473.0_AP.csv
# savgol,True
# grid_points,2000
r (A),F-F,Li-F,Na-F
1.7207430359074538,0.0,3.5564421271600164,0.003320261258715508
1.7235593092886443,0.0,3.5926316674269407,0.003820847669259071
1.726375582669835,0.0,3.628821207693868,0.004321434079802674
1.7291918560510255,0.0,3.665010747960793,0.004822020490346236
1.732008129432216,0.0,3.699332324907261,0.005322606900889799
1.7348244028134068,0.0,3.730075770759476,0.0058231933114334024
1.7376406761945973,0.0,3.7608192166116887,0.006323779721976964
1.740456949575788,0.0,3.7915626624639036,0.0068243661325205675
1.7432732229569785,0.0,3.8223061083161163,0.007731111403206754
1.7460894963381692,0.0,3.8537492498368238,0.009998235673054384
1.7489057697193597,0.0,3.885904965063079,0.012265359942901833
1.7517220431005502,0.0,3.918060680289334,0.014532484212749285
1.754538316481741,0.0,3.950216395515591,0.016799608482596914
1.7573545898629315,0.0,3.982372110741846,0.019066732752444367
1.7601708632441222,0.0,3.994070610444126,0.021333857022291992
1.7629871366253127,0.0,4.004502172387761,0.023600981292139445
1.7658034100065032,0.0,4.014933734331397,0.025868105561986897
1.768619683387694,0.0,4.025365296275032,0.028135229831834523
1.7714359567688844,0.0,4.035796858218667,0.030402354101681975
1.7742522301500752,0.0,4.046228420162303,0.03266947837152961
1.7770685035312657,0.0,4.056659982105939,0.03493660264137705
1.7798847769124562,0.0,4.067091544049574,0.037994304780102364
1.782701050293647,0.0,4.077523105993209,0.04286960028993094
1.7855173236748374,0.0,4.087954667936844,0.047744895799759136
1.7883335970560281,0.0,4.088575650419939,0.05262019130958771
1.7911498704372186,0.0,4.0887105069443495,0.05749548681941591
1.7939661438184094,0.00015146931647594394,4.08884536346876,0.06237078232924449
1.7967824171995999,0.0004028871028967423,4.08898021999317,0.06724607783907269
1.7995986905807904,0.0006543048893175406,4.08911507651758,0.07212137334890087
1.802414963961981,0.0009057226757383588,4.08924993304199,0.07699666885872945
1.8052312373431716,0.0011571404621591572,4.089384789566401,0.08187196436855765
1.8080475107243623,0.0014085582485799753,4.08951964609081,0.08674725987838623
1.8108637841055528,0.0016599760350007736,4.089654502615221,0.09162255538821443
1.8136800574867433,0.001911393821421572,4.089789359139631,0.09649785089804261
1.816496330867934,0.0021628116078423903,4.089924215664041,0.10260602837098337
1.8193126042491246,0.0024142293942631884,4.090059072188451,0.11075753001302477
1.8221288776303153,0.0026656471806840065,4.089953120457696,0.1189090316550668
1.8249451510115058,0.002917064967104805,4.080821251495167,0.1270605332971082
1.8277614243926963,0.0031684827535256033,4.071689382532639,0.1352120349391496
1.830577697773887,0.00325002799999999,4.062557513570109,0.14336353658119164
1.8333939711550775,0.00325002799999999,4.0534256446075805,0.15151503822323303
1.8362102445362682,0.00325002799999999,4.044293775645052,0.15966653986527507
1.8390265179174587,0.00325002799999999,4.035161906682523,0.1678180415073165
1.8418427912986495,0.00325002799999999,4.026030037719994,0.17596954314935853
1.84465906467984,0.00325002799999999,4.016898168757465,0.1841210447913999
1.8474753380610305,0.00325002799999999,4.007766299794937,0.19227254643344133
1.8502916114422212,0.00325002799999999,3.998634430832407,0.20312399706217277
1.8531078848234117,0.00325002799999999,3.989502561869879,0.2155976600202893
1.8559241582046024,0.00325002799999999,3.972574099697988,0.22807132297840685
1.858740431585793,0.00325002799999999,3.9543967233186588,0.2405449859365234
1.8615567049669834,0.00325002799999999,3.9362193469393296,0.25301864889463993
1.8643729783481742,0.00325002799999999,3.918041970559999,0.26549231185275746
1.8671892517293647,0.003247815254187136,3.8998645941806704,0.27796597481087404
1.8700055251105554,0.0032448604214444835,3.88168721780134,0.29043963776899157
1.872821798491746,0.0032419055887018314,3.863509841422011,0.3029133007271081
1.8756380718729364,0.003238950755959179,3.8425914838409163,0.3165090105583009
1.8784543452541271,0.0032359959232165264,3.8178759064072185,0.3340060519692162
1.8812706186353176,0.0032330410904738744,3.7931603289735225,0.3515030933801301
1.8840868920165084,0.0032300862577312214,3.7684447515398247,0.3690001347910453
1.8869031653976989,0.0032271314249885693,3.7437291741061287,0.3864971762019592
1.8897194387788896,0.003224176592245917,3.719013596672431,0.4039942176128745
1.89253571216008,0.0032212217595032643,3.6965116404420386,0.4214912590237884
1.8953519855412706,0.0032182669267606123,3.674790408765872,0.4394771803938702
1.8981682589224613,0.0032153120940179598,3.6530691770897032,0.4598102502646894
1.9009845323036518,0.0032123572612753073,3.6313479454135367,0.48014332013550703
1.9038008056848426,0.003187541121696942,3.609626713737368,0.5004763900063263
1.906617079066033,0.0031579927823690876,3.5879054820612013,0.5208094598771439
1.9094333524472236,0.003128444443041233,3.5644435584761176,0.5411425297479615
1.9122496258284143,0.003098896103713376,3.5390322838588943,0.5617665006942792
1.9150658992096048,0.0030693477643855215,3.5136210092416733,0.583080479523404
1.9178821725907955,0.0030397994250576646,3.4882097346244505,0.6043944583525305
1.920698445971986,0.0030102510857298098,3.4627984600072295,0.6257084371816554
1.9235147193531765,0.0029807027464019554,3.4379339864873324,0.6470224160107801
1.9263309927343673,0.0029511544070740985,3.4155027262728987,0.6683363948399066
1.9291472661155578,0.0029216060677462437,3.393071466058467,0.6920416892861563
1.9319635394967485,0.0028920577284183868,3.3706402058440332,0.7190392135950182
1.934779812877939,0.0028625093890905324,3.3482089456296014,0.7460367379038779
1.9375960862591297,0.0028329610497626755,3.325777685415168,0.7730342622127397
1.9404123596403202,0.0028029317377986133,3.301473836713268,0.8000317865215996
1.9432286330215107,0.0027728461502032477,3.276089453676636,0.8254983283553894
1.9460449064027014,0.0027427605626078795,3.2507050706400022,0.8503697483449584
1.948861179783892,0.002712674975012514,3.2253206876033707,0.8752411683345255
1.9516774531650827,0.0026825893874171457,3.199936304566737,0.9001125883240945
1.9544937265462732,0.0026525037998217796,3.1750828283906336,0.9249840083136616
1.9573099999274637,0.002622418212226414,3.1505730646951244,0.9557081558818055
1.9601262733086544,0.002592332624631046,3.126063300999613,0.9899034852343989
1.962942546689845,0.0025622470370356798,3.101553537304104,1.0240988145869894
1.9657588200710356,0.0025321614494403116,3.077043773608593,1.0582941439395828
1.9685750934522261,0.002502075861844946,3.0503751446834055,1.0908003214652673
1.9713913668334166,0.00247199027424958,3.0210609782025513,1.1231319845617185
1.9742076402146074,0.0024419046866542117,2.9917468117216948,1.155463647658172
1.9770239135957979,0.0024170220245990776,2.9624326452408405,1.1877953107546233
1.9798401869769886,0.0023923088632801233,2.9337732810930413,1.2159392011392627
1.982656460358179,0.002367595701961171,2.90983674533261,1.2429918458985607
1.9854727337393698,0.0023428825406422173,2.8859002095721773,1.2700444906578605
1.9882890071205603,0.002318169379323265,2.861963673811746,1.2970971354171583
1.9911052805017508,0.002293456218004313,2.8380271380513156,1.3241497801764561
1.9939215538829416,0.002268743056685359,2.8140104838857707,1.3515658949779599
1.996737827264132,0.0022440298953664067,2.7884062304775155,1.3790115863902528
1.9995541006453228,0.002219316734047453,2.762801977069258,1.4064572778025477
2.0023703740265133,0.0021946035727285007,2.7371977236610023,1.4339029692148406
2.005186647407704,0.0021698904114095465,2.711593470252745,1.4613507645733248
2.0080029207888943,0.0021451772500905965,2.686780112973513,1.4970672878262534
2.010819194170085,0.0021197033360663277,2.6648237089554985,1.5327838110791876
2.0136354675512758,0.00207672392907987,2.6428673049374845,1.568500334332122
2.0164517409324665,0.002033744522093412,2.62091090091947,1.6032857043575741
2.0192680143136568,0.001990765115106961,2.598954496901459,1.6356635909127022
2.0220842876948475,0.0019477857081205035,2.576998092883445,1.6680414774678354
2.024900561076038,0.0019048063011340456,2.552013696800782,1.7004193640229686
2.0277168344572285,0.0018618268941475947,2.5238509670085825,1.7317871102575895
2.0305331078384192,0.0018188474871611371,2.4956882372163784,1.758073534772163
2.03334938121961,0.0017758680801746793,2.4675255074241744,1.7843599592867365
2.0361656546008002,0.0017328886731882284,2.439362777631975,1.810646383801306
2.038981927981991,0.0016899092662017706,2.418882780810073,1.8369328083158796
2.0417982013631817,0.0016469298592153127,2.4027179973987343,1.8637343522729597
2.0446144747443724,0.001603950452228855,2.3865532139873955,1.8919334950651447
2.0474307481255627,0.0015652283477266295,2.370388430576059,1.9201326378573251
2.0502470215067534,0.001559318673044841,2.35422364716472,1.9483317806495102
2.053063294887944,0.0015534089983630524,2.3380588637533815,1.976530923441695
2.0558795682691344,0.0015474993236812649,2.201673854450776,2.00668900166734
2.058695841650325,0.0015415896489994764,2.1887329840510916,2.0385878421616868
2.061512115031516,0.0015356799743176878,2.175792113651407,2.0704866826560338
2.0643283884127066,0.0015297702996358994,2.162851243251722,2.1023855231503803
2.067144661793897,0.0015238606249541118,2.1499103728520397,2.1320018784081505
2.0699609351750876,0.0015179509502723232,2.1369695024523554,2.1562643233124796
2.0727772085562783,0.0015120412755905348,2.1240286320526707,2.1805267682168084
2.0755934819374686,0.0015061316009087472,2.111087761652988,2.2047892131211335
2.0784097553186593,0.0015002219262269586,2.098146891253304,2.2290516580254627
2.08122602869985,0.0014943122515451701,2.085206020853619,2.2533141029297914
2.0840423020810404,0.0015056273412006559,2.0722651504539367,2.2737998753653135
2.086858575462231,0.0015913175280644813,2.051276144045789,2.293193123594549
2.089674848843422,0.0016770077149283068,2.0265759061390285,2.3125863718237842
2.0924911222246125,0.0017626979017921322,2.0018756682322674,2.3319796200530196
2.095307395605803,0.001848388088655944,1.9771754303255107,2.351372868282252
2.0981236689869935,0.0019340782755197694,1.9524751924187498,2.370766116511487
2.1009399423681843,0.002019768462383595,1.9277749545119889,2.390159364740722
2.1037562157493745,0.002105458649247407,1.9056791230856647,2.407629930145419
2.1065724891305653,0.0021911488361112323,1.8895195696997762,2.4243698941966523
2.109388762511756,0.0022768390229750577,1.8733600163138877,2.4411098582478856
2.1122050358929467,0.002362529209838883,1.857200462927999,2.457849822299119
2.115021309274137,0.002448219396702695,1.841040909542113,2.4745897863503497
2.1178375826553277,0.0025339095835665206,1.8248813561562245,2.491329750401583
2.1206538560365185,0.0026555995381452153,1.808721802770336,2.5080697144528163
2.1234701294177087,0.0028790924460075835,1.79256224938445,2.524809678504047
2.1262864027988995,0.0031025853538699873,1.775968371595359,2.538188441813215
2.12910267618009,0.0033260782617323906,1.7589375478691658,2.5481857165456394
2.1319189495612805,0.003549571169594759,1.7419067241429753,2.5581829912780623
2.134735222942471,0.0037730640774571627,1.7248759004167822,2.568180266010487
2.137551496323662,0.0039965569853195665,1.7078450766905893,2.578177540742912
2.1403677697048527,0.004220049893181969,1.6908142529643961,2.5881748154753366
2.143184043086043,0.0044435428010443385,1.6737834292382057,2.5981720902077594
2.1460003164672337,0.004667035708906742,1.6567526055120125,2.608169364940184
2.1488165898484244,0.004890528616769145,1.6418756714743759,2.6181666396726087
2.1516328632296147,0.005114021524631513,1.6273495725708613,2.628163914405032
2.1544491366108054,0.005337514432493917,1.6128234736673446,2.6381611891374566
2.157265409991996,0.005662433946244967,1.5982973747638276,2.643249790395226
2.160081683373187,0.006189200281348711,1.5837712758603109,2.647923247149569
2.162897956754377,0.006715966616452373,1.5692451769567963,2.6525967039039102
2.165714230135568,0.007242732951556118,1.5547190780532796,2.6572701606582525
2.1685305035167586,0.0077694992866598625,1.5401929791497628,2.661943617412595
2.171346776897949,0.008296265621763525,1.5260247275324237,2.6666170741669366
2.1741630502791396,0.00882303195686727,1.5120632489228305,2.671290530921279
2.1769793236603303,0.009349798291971015,1.4981017703132375,2.6759639876756216
2.1797955970415206,0.009876564627074676,1.4841402917036466,2.680637444429963
2.1826118704227113,0.01040333096217842,1.4701788130940534,2.6853109011843053
2.185428143803902,0.010930097297282166,1.4562173344844602,2.689984357938648
2.1882444171850928,0.01145686363238591,1.4422558558748673,2.6946578146929903
2.191060690566283,0.011983629967489572,1.4282943772652763,2.69656588962878
2.193876963947474,0.012684610871339961,1.414850932271263,2.6964943635019467
2.1966932373286645,0.013638753671817265,1.4021602737610674,2.696422837375113
2.199509510709855,0.01459289647229442,1.389469615250874,2.6963513112482795
2.2023257840910455,0.015547039272771724,1.3767789567406787,2.696279785121446
2.2051420574722362,0.016501182073249028,1.3640882982304834,2.696208258994613
2.207958330853427,0.017455324873726332,1.351397639720288,2.696136732867779
2.2107746042346172,0.018409467674203487,1.3387069812100947,2.6960652067409456
2.213590877615808,0.01936361047468079,1.3260163226998993,2.6959936806141123
2.2164071509969987,0.020317753275158095,1.313325664189704,2.6959221544872785
2.219223424378189,0.02127189607563525,1.300639522539474,2.695850628360445
2.2220396977593797,0.022226038876112554,1.2886628137668004,2.6957791022336117
2.2248559711405704,0.023180181676589858,1.2766861049941267,2.6957075761067784
2.2276722445217607,0.024134324477067013,1.264709396221455,2.6930078131661106
2.2304885179029514,0.025363712616710495,1.2527326874487814,2.688929822374129
2.233304791284142,0.026890287375189968,1.2407559786761078,2.6848518315821472
2.236121064665333,0.028416862133669445,1.2287792699034341,2.6807738407901653
2.238937338046523,0.029943436892148678,1.2168025611307625,2.6766958499981843
2.241753611427714,0.031470011650628155,1.2048258523580888,2.672617859206203
2.2445698848089046,0.032996586409107624,1.1928491435854152,2.668539868414221
2.247386158190095,0.03452316116758686,1.1808724348127435,2.66446187762224
2.2502024315712856,0.036049735926066334,1.1694027883646096,2.660383886830258
2.2530187049524764,0.03757631068454581,1.158605699504446,2.656305896038276
2.255834978333667,0.03910288544302529,1.1478086106442826,2.6522279052462947
2.2586512517148574,0.040629460201504514,1.1370115217841206,2.6481499144543132
2.261467525096048,0.04215603495998399,1.1262144329239572,2.644071923662332
2.264283798477239,0.043682609718463467,1.1154173440637936,2.6378636289364694
2.267100071858429,0.04558764649699002,1.1046202552036315,2.630864199108578
2.26991634523962,0.04779732523850277,1.093823166343468,2.6238647692806856
2.2727326186208106,0.05000700398001551,1.0830260774833045,2.616865339452793
2.275548892002001,0.05221668272152791,1.0722289886231426,2.6098659096249017
2.2783651653831916,0.054426361463040654,1.061431899762979,2.6028664797970094
2.2811814387643823,0.056636040204553394,1.0506348109028154,2.595867049969117
2.283997712145573,0.05884571894606614,1.0413716750953887,2.5888676201412246
2.2868139855267633,0.06105539768757853,1.0328363410309076,2.581868190313333
2.289630258907954,0.06326507642909128,1.0243010069664251,2.5748687604854408
2.2924465322891447,0.06547475517060403,1.0157656729019426,2.5678693306575484
2.295262805670335,0.06768443391211643,1.0072303388374615,2.5608699008296574
2.2980790790515258,0.06989411265362916,0.9986950047729789,2.553870471001765
2.3008953524327165,0.0721037913951419,0.9901596707084964,2.545154039164671
2.303711625813907,0.07479418622841279,0.9816243366440138,2.5360147618094655
2.3065278991950975,0.07777027500706828,0.9730890025795327,2.526875484454261
2.309344172576288,0.08074636378572425,0.9645536685150502,2.5177362070990554
2.312160445957479,0.08372245256438021,0.9560183344505676,2.5085969297438497
2.314976719338669,0.08669854134303571,0.9474830003860865,2.4994576523886454
2.31779299271986,0.08967463012169169,0.938947666321604,2.4903183750334397
2.3206092661010507,0.09265071890034765,0.9315638631717481,2.481179097678234
2.323425539482241,0.09562680767900315,0.9245610188648168,2.4720398203230296
2.3262418128634317,0.09860289645765913,0.9175581745578845,2.462900542967824
2.3290580862446224,0.10157898523631509,0.910555330250952,2.453761265612618
2.331874359625813,0.10455507401497106,0.9035524859440197,2.4445180253380316
2.3346906330070034,0.10753116279362657,0.8965496416370884,2.4333304719522144
2.337506906388194,0.11050725157228253,0.889546797330156,2.4221429185663954
2.340323179769385,0.11420879995985722,0.8825439530232236,2.410955365180577
2.343139453150575,0.11822062525900312,0.8755411087162923,2.3997678117947596
2.345955726531766,0.12223245055814964,0.86853826440936,2.3885802584089406
2.3487719999129566,0.12624427585729617,0.8615354201024276,2.3773927050231216
2.3515882732941473,0.1302561011564427,0.8545325757954952,2.3662051516373026
2.3544045466753376,0.1342679264555886,0.8475297314885639,2.3550175982514854
2.3572208200565283,0.13827975175473511,0.8415030989972918,2.343830044865667
2.360037093437719,0.14229157705388165,0.8356841019555267,2.332642491479848
2.3628533668189093,0.14630340235302755,0.8298651049137624,2.3212087751070887
2.3656696402001,0.1503152276521741,0.8240461078719973,2.309502199328988
2.368485913581291,0.1543270529513206,0.8182271108302321,2.2977956235508876
2.371302186962481,0.1583388782504665,0.812408113788468,2.2860890477727893
2.374118460343672,0.16235070354961303,0.8065891167467029,2.274382471994689
2.3769347337248625,0.16708127969993253,0.8007701197049377,2.2626758962165887
2.3797510071060533,0.1720221719961599,0.7949511226631726,2.250969320438488
2.3825672804872435,0.1769630642923865,0.7891321256214083,2.2392627446603894
2.3853835538684343,0.18190395658861386,0.7833131285796433,2.2275561688822894
2.388199827249625,0.18684484888484124,0.7774941315378782,2.215849593104189
2.3910161006308153,0.19178574118106784,0.7716751344961139,2.2041430173260905
2.393832374012006,0.1967266334772952,0.7665793861193737,2.192393691043098
2.3966486473931967,0.20166752577352257,0.7615659612805802,2.180639498698152
2.3994649207743874,0.20660841806974994,0.7565525364417867,2.168885306353206
2.4022811941555777,0.21154931036597655,0.7515391116029939,2.157131114008262
2.4050974675367685,0.21649020266220392,0.7465256867642003,2.145376921663316
2.407913740917959,0.22143109495843127,0.7415122619254068,2.13362272931837
2.4107300142991495,0.22637198725465787,0.736498837086614,2.1218685369734263
2.41354628768034,0.23213243808567718,0.7314854122478205,2.1101143446284802
2.416362561061531,0.23804113273884012,0.726471987409027,2.0983601522835342
2.4191788344427216,0.24394982739200305,0.7214585625702333,2.086605959938588
2.421995107823912,0.24985852204516507,0.7164451377314406,2.0746250909446835
2.4248113812051026,0.255767216698328,0.7114317128926471,2.062165472806364
2.4276276545862934,0.26167591135149093,0.7064182880538535,2.0497058546680447
2.4304439279674837,0.26758460600465295,0.7022829897799692,2.037246236529727
2.4332602013486744,0.2734933006578159,0.698173912937192,2.0247866183914076
2.436076474729865,0.27940199531097887,0.6940648360944149,2.012327000253088
2.4388927481110554,0.2853106899641409,0.6899557592516384,1.999867382114771
2.441709021492246,0.2912193846173038,0.6858466824088613,1.9874077639764516
2.444525294873437,0.29712807927046675,0.6817376055660841,1.9749481458381322
2.4473415682546276,0.3030367739236297,0.6776285287233069,1.9624885276998125
2.450157841635818,0.3098257354898538,0.6735194518805304,1.9500124840172903
2.4529741150170086,0.3166912186943273,0.6694103750377532,1.937535012461546
2.4557903883981993,0.3235567018988008,0.6653012981949762,1.9250575409058015
2.4586066617793896,0.33042218510327326,0.6611922213521997,1.9125800693500592
2.4614229351605803,0.33728766830774676,0.6570831445094225,1.900102597794315
2.464239208541771,0.34415315151222026,0.6530107439075251,1.8876251262385706
2.4670554819229618,0.3510186347166938,0.6497313845587636,1.8751476546828263
2.469871755304152,0.3578841179211662,0.6464520252100026,1.8626701831270838
2.4726880286853428,0.3647496011256397,0.643172665861241,1.8501927115713395
2.4755043020665335,0.37161508433011325,0.6398933065124794,1.8387398919875555
2.4783205754477238,0.37848056753458564,0.6366139471637184,1.82823779884044
2.4811368488289145,0.38534605073905914,0.6333345878149569,1.8177357056933223
2.4839531222101052,0.3922115339435327,0.6300552284661954,1.807233612546205
2.4867693955912955,0.39967175455225024,0.6267758691174343,1.7967315193990894
2.4895856689724862,0.4071360348899455,0.6234965097686728,1.7862294262519718
2.492401942353677,0.41460031522764074,0.6202171504199113,1.7757273331048544
2.4952182157348677,0.422064595565336,0.6169377910711498,1.765225239957737
2.498034489116058,0.42952887590303007,0.6136584317223888,1.7547231468106212
2.5008507624972487,0.4369931562407253,0.610480218700589,1.7442210536635039
2.5036670358784394,0.44445743657842063,0.6080624045691085,1.7337189605163865
2.5064833092596297,0.4519217169161147,0.6056445904376285,1.7235329088223659
2.5092995826408204,0.45938599725380996,0.6032267763061481,1.713921938576335
2.512115856022011,0.4668502775915052,0.6008089621746677,1.704310968330304
2.514932129403202,0.47431455792920046,0.5983911480431873,1.694699998084273
2.517748402784392,0.48177883826689455,0.5959733339117073,1.6850890278382435
2.520564676165583,0.48929913221324484,0.5935555197802268,1.6754780575922126
2.5233809495467736,0.497606762735624,0.5911377056487465,1.6658670873461816
2.526197222927964,0.5059143932580018,0.5887198915172664,1.656256117100152
2.5290134963091546,0.514222023780381,0.586302077385786,1.646645146854121
2.5318297696903453,0.5225296543027601,0.5838842632543055,1.63703417660809
2.5346460430715356,0.5308372848251379,0.5814664491228255,1.6274232063620606
2.5374623164527264,0.5391449153475171,0.579115783092055,1.6178122361160296
2.540278589833917,0.5474525458698962,0.5770502696307419,1.6082111774106034
2.543094863215108,0.5557601763922754,0.5749847561694288,1.599242344606947
2.545911136596298,0.5640678069146532,0.5729192427081161,1.590273511803292
2.548727409977489,0.5723754374370323,0.570853729246803,1.5813046789996357
2.5515436833586795,0.5806830679594115,0.5687882157854899,1.5723358461959793
2.55435995673987,0.5889906984817893,0.5667227023241771,1.5633670133923243
2.5571762301210605,0.5975007259199514,0.564657188862864,1.554398180588668
2.5599925035022513,0.6072580238376994,0.5625916754015509,1.5454293477850116
2.562808776883442,0.6170153217554475,0.5605261619402377,1.5364605149813553
2.5656250502646323,0.626772619673194,0.558460648478925,1.5274916821777003
2.568441323645823,0.636529917590942,0.556395135017612,1.518522849374044
2.5712575970270137,0.6462872155086901,0.5543296215562988,1.5095540165703873
2.574073870408204,0.6560445134264365,0.552283505878366,1.5005851837667326
2.5768901437893947,0.6658018113441846,0.5502915255166756,1.4916524278571466
2.5797064171705855,0.6755591092619326,0.548299545154985,1.4830906318187933
2.5825226905517757,0.6853164071796791,0.5463075647932948,1.4745288357804414
2.5853389639329665,0.6950737050974272,0.5443155844316043,1.465967039742088
2.588155237314157,0.7048310030151752,0.5423236040699138,1.4574052437037348
2.590971510695348,0.714552650623335,0.5403316237082233,1.4488434476653815
2.593787784076538,0.7242180609704679,0.5383396433465331,1.4402816516270296
2.596604057457729,0.7338834713176023,0.5363476629848425,1.4317198555886763
2.5994203308389197,0.7435488816647369,0.534355682623152,1.423158059550323
2.60223660422011,0.7532142920118697,0.5323637022614618,1.414596263511971
2.6050528776013007,0.7628797023590043,0.5303717218997712,1.4060344674736178
2.6078691509824914,0.7725451127061387,0.5283797415380808,1.3974726714352645
2.610685424363682,0.7822105230532732,0.5264465681418155,1.3889108753969113
2.6135016977448724,0.7918759334004061,0.5246290918761305,1.380447258708872
2.616317971126063,0.8015413437475406,0.5228116156104453,1.3724921417245144
2.619134244507254,0.811206754094675,0.5209941393447601,1.3645370247401567
2.621950517888444,0.820872164441808,0.5191766630790752,1.3565819077558001
2.624766791269635,0.8305676865239929,0.51735918681339,1.3486267907714424
2.6275830646508256,0.8408506792834272,0.5155417105477048,1.3406716737870847
2.630399338032016,0.8511336720428597,0.5137242342820199,1.3327165568027284
2.6332156114132066,0.861416664802294,0.5119067580163347,1.3247614398183707
2.6360318847943973,0.8716996575617282,0.5100892817506495,1.316806322834013
2.638848158175588,0.8819826503211624,0.5082718054849643,1.3088512058496553
2.6416644315567783,0.892265643080595,0.5064543292192794,1.300896088865299
2.644480704937969,0.9025486358400292,0.5046368529535942,1.2929409718809413
2.6472969783191598,0.9128316285994633,0.5030125083410398,1.2849858548965836
2.65011325170035,0.923114621358896,0.5016658637857629,1.2771713185242628
2.652929525081541,0.9333976141183302,0.5003192192304857,1.269814344196058
2.6557457984627315,0.9436806068777643,0.49897257467520856,1.2624573698678534
2.6585620718439222,0.953916678246548,0.4976259301199314,1.255100395539649
2.6613783452251125,0.9640417498973526,0.4962792855646544,1.2477434212114453
2.6641946186063032,0.9741668215481587,0.4949326410093772,1.2403864468832406
2.667010891987494,0.9842918931989649,0.49358599645410006,1.2330294725550361
2.6698271653686843,0.9944169648497695,0.4922393518988231,1.2256724982268326
2.672643438749875,1.0045420365005757,0.4908927073435459,1.218315523898628
2.6754597121310657,1.0146671081513818,0.48954606278826873,1.2109585495704234
2.678275985512256,1.0247921798021864,0.4881994182329918,1.2036015752422198
2.6810922588934467,1.0349172514529925,0.4868527736777146,1.1962446009140153
2.6839085322746374,1.0450423231037986,0.485711973059646,1.1888876265858106
2.686724805655828,1.0551673947546047,0.4847911623102128,1.1817821084816962
2.6895410790370184,1.0652924664054093,0.4838703515607798,1.175240949988301
2.692357352418209,1.0741252591034758,0.4829495408113466,1.1686997914949049
2.6951736257994,1.0818812672622564,0.4820287300619135,1.1621586330015086
2.69798989918059,1.0896372754210357,0.4811079193124805,1.1556174745081134
2.700806172561781,1.0973932835798161,0.4801871085630473,1.149076316014717
2.7036224459429716,1.1051492917385968,0.47926629781361413,1.142535157521321
2.7064387193241624,1.1129052998973772,0.478345487064181,1.1359939990279246
2.7092549927053526,1.1206613080561565,0.477424676314748,1.1294528405345294
2.7120712660865434,1.128417316214937,0.4765038655653148,1.1229116820411331
2.714887539467734,1.1361733243737175,0.47558305481588165,1.116370523547737
2.7177038128489244,1.1439293325324968,0.47466224406644864,1.1098293650543418
2.720520086230115,1.1516853406912773,0.4737169988664772,1.1032882065609455
2.723336359611306,1.159441348850058,0.47275228772595584,1.0970672901546126
2.726152632992496,1.167197357008837,0.4717875765854346,1.0913657266622032
2.728968906373687,1.1749533651676176,0.47082286544491314,1.0856641631697932
2.7317851797548776,1.182709373326398,0.46985815430439176,1.079962599677383
2.7346014531360683,1.1909038035125084,0.4688934431638703,1.0742610361849727
2.7374177265172586,1.199172027068412,0.4679287320233491,1.0685594726925636
2.7402339998984493,1.2074402506243171,0.4669640208828277,1.0628579092001533
2.74305027327964,1.2157084741802222,0.4659993097423063,1.057156345707743
2.7458665466608303,1.223976697736126,0.46503459860178503,1.051454782215334
2.748682820042021,1.2322449212920312,0.4640698874612636,1.0457532187229237
2.7514990934232118,1.2405131448479363,0.4631051763207422,1.0400516552305135
2.7543153668044025,1.2487813684038414,0.4621404651802208,1.0343500917381034
2.7571316401855928,1.257049591959745,0.46125662404332873,1.028648528245694
2.7599479135667835,1.2653178155156501,0.4604203215599414,1.0233419687252965
2.762764186947974,1.2735860390715552,0.45958401907655405,1.018509267159708
2.7655804603291645,1.281854262627459,0.4587477165931669,1.0136765655941204
2.768396733710355,1.290122486183364,0.45791141410977954,1.008843864028532
2.771213007091546,1.2976468364499434,0.4570751116263922,1.0040111624629435
2.7740292804727362,1.305114447907027,0.456238809143005,0.999178460897356
2.776845553853927,1.3125820593641115,0.4554025066596177,0.9943457593317675
2.7796618272351177,1.3200496708211962,0.4545662041762304,0.989513057766179
2.7824781006163084,1.3275172822782808,0.45372990169284305,0.9846803562005906
2.7852943739974987,1.3349848937353643,0.4528935992094558,0.979847654635003
2.7881106473786894,1.342452505192449,0.45205729672606854,0.9750149530694145
2.79092692075988,1.3499201166495336,0.4512209942426812,0.9701822515038261
2.7937431941410704,1.3573877281066171,0.4506663008808264,0.9653495499382384
2.796559467522261,1.3648553395637018,0.4502305894770006,0.9607360121397455
2.799375740903452,1.3723229510207864,0.4497948780731748,0.9563185349905062
2.8021920142846426,1.379790562477871,0.44935916666934905,0.951901057841267
2.805008287665833,1.3872557766746074,0.44892345526552335,0.9474835806920284
2.8078245610470236,1.393694011018157,0.4484877438616976,0.9430661035427892
2.8106408344282143,1.4001322453617067,0.44805203245787184,0.93864862639355
2.8134571078094046,1.4065704797052552,0.44761632105404614,0.9342311492443115
2.8162733811905953,1.4130087140488048,0.4471806096502204,0.9298136720950723
2.819089654571786,1.4194469483923544,0.44674489824639463,0.925396194945833
2.8219059279529763,1.4258851827359031,0.44630918684256893,0.9209787177965945
2.824722201334167,1.4323234170794528,0.4458734754387431,0.9165612406473552
2.827538474715358,1.4387616514230024,0.44543776403491736,0.912143763498116
2.8303547480965485,1.445199885766552,0.44527379825839514,0.9077262863488768
2.833171021477739,1.4516381201101005,0.44518819250377645,0.9036023416649435
2.8359872948589295,1.4580763544536501,0.4451025867491577,0.8996732565132693
2.8388035682401203,1.4645145887971998,0.445016980994539,0.8957441713615952
