Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z
17485,8916.895277556101,0.0013267504,0.0005164191,-0.00011649443,1.875007904811782,-7.238622551082993,11.909167829767572,5.390987908144102,22.544671186781642,-12.877789869177219,-3.2450418229882194,-1.0898782868365622,-14.49759260878703
17490,8916.895277556101,0.001468741,0.00038636316,0.00013585025,3.0544535293961133,-6.550266575269528,14.8906753427994,6.042003784725471,22.20874145038257,-15.960159747243159,-5.075503702871151,-1.442304499259432,-14.39673027962338
17495,8916.895277556101,0.001674696,0.00032296169,0.00029226398,3.948943407922769,-4.766559977911419,16.567467142956332,6.999391669115099,20.527927980948753,-17.96583419757946,-6.927381711698195,-1.5451975726913467,-14.0678473944706
17500,8916.895277556101,0.001904578,0.00026311545,0.00034411217,4.424513792739589,-1.9245365772715743,16.70832888410706,8.353697153142557,17.517526974183482,-18.642445995350798,-8.757257463296785,-1.3768201035430943,-13.532097065254433
17505,8916.895277556101,0.0020963997,0.00014921176,0.00032177838,4.772234859061854,1.7450665701841714,15.449454978411554,9.763575794567725,13.418754138047431,-18.10886260162291,-10.514857128316159,-0.9476503879863112,-12.806806346368589
17510,8916.895277556101,0.0021621638,-4.2249652e-05,0.00026662485,5.341820482019525,5.728313363165107,13.20705132878112,10.825000849068159,8.790293752891085,-16.77501068914654,-12.14586777833299,-0.3024366424082354,-11.898254403735095
17515,8916.895277556101,0.0020320048,-0.00028420036,0.00019366204,6.312810558156769,9.213412882709854,10.580029281923375,11.303414904465638,4.516270842179869,-15.242133416243922,-13.595272120913222,0.4864870142106268,-10.804109419695791
17520,8916.895277556101,0.0017286575,-0.0005122462,9.806612e-05,7.71782911563102,11.385848469981902,8.048739882700207,11.113007939558438,1.4966624458926145,-13.988970230538431,-14.809884050579942,1.333659695321888,-9.525983299186677
17525,8916.895277556101,0.0013443533,-0.00067099906,-7.507147e-06,9.46792862529443,11.862046293631174,5.664067693859865,10.294070756497158,0.19634647548955364,-13.045382248022467,-15.74104610930496,2.1577780930443726,-8.084899292567329
17530,8916.895277556101,0.00095608865,-0.00073658465,-0.00010573671,11.305295502098009,10.77529013010706,3.1304172761859395,9.064534246910185,0.5454743829255593,-12.065728780474572,-16.34887635598259,2.8954065053754787,-6.530902086647742
17535,8916.895277556101,0.0005920291,-0.00071412046,-0.00020866927,12.816149522609035,8.620309380342114,0.10233168495807554,7.812146879546629,2.0887508957281087,-10.625475225672124,-16.607343397210542,3.5071110508784953,-4.9430700751906755
17540,8916.895277556101,0.0002479684,-0.0006305089,-0.0003416509,13.553893400822261,6.0502865529166945,-3.5858350337827547,6.975098713105815,4.18953764341185,-8.459063548723249,-16.50803887131221,3.976347094917048,-3.4213149070344424
17545,8916.895277556101,-7.974192e-05,-0.0005224203,-0.0005051172,13.207064560207499,3.6058618172834773,-7.792827478335937,6.875206141786304,6.3068291454079315,-5.601487263343481,-16.061317643589035,4.303480315903117,-2.071898797184744
17550,8916.895277556101,-0.00037067878,-0.00041409576,-0.0006709202,11.706007629327786,1.5597887624759847,-12.064491300926136,7.610930611269413,8.158595252349729,-2.4152373788722965,-15.295985499085845,4.497786896829996,-0.9864852753887443
17555,8916.895277556101,-0.0005826822,-0.0003015997,-0.0008088208,9.228095585502814,0.014155059049406948,-15.753228314419802,9.051994765380195,9.630689616417298,0.5025048166414048,-14.25913759627472,4.571326310090729,-0.21549002799086758
17560,8916.895277556101,-0.00068616134,-0.00016311125,-0.0009074671,6.110618285333402,-0.9622719185857251,-18.21203363333433,10.925421772261872,10.640681467503066,2.4909950663383564,-13.01508699794974,4.5377614264572115,0.25482509860946045
17565,8916.895277556101,-0.0006962614,1.6092252e-05,-0.0009696005,2.7060927134013752,-1.3537943432305122,-19.0071908248089,12.954603522785876,11.154575027214568,3.0385522710700306,-11.639743462179446,4.415390358203796,0.5024252813780237
17570,8916.895277556101,-0.0006583388,0.00022716408,-0.0009888386,-0.6914086077806889,-1.2389002917182748,-18.034923028407036,14.922416960270295,11.225109520850514,1.9323335289797319,-10.210055347180948,4.229961788077264,0.6363763032275216
17575,8916.895277556101,-0.0006089543,0.00042459043,-0.00094470393,-3.788512725527907,-0.7306765763617666,-15.500506245111577,16.603755656385147,10.933684670230116,-0.7141752314490661,-8.794290227671787,4.013162964430296,0.7484682477804778
17580,8916.895277556101,-0.00055507664,0.0005403074,-0.0008266486,-6.259857886411992,0.041606726236460556,-11.87752472906385,17.729132216575643,10.37805848259743,-4.471712165135939,-7.448321941224755,3.7965057849061052,0.8830229484681382
17585,8916.895277556101,-0.0004871597,0.00054138614,-0.00065233995,-7.9197739581900635,0.8622596230367723,-7.773867273909388,18.156074442252255,9.750144907028899,-8.731667656140745,-6.215347869879656,3.6037664937240264,1.0393211563548592
17590,8916.895277556101,-0.00041038706,0.00043694186,-0.000455453,-8.884625247275409,1.4636998267930545,-3.6636783551973044,18.0300741733272,9.30639802899279,-12.995307377665409,-5.12449639912436,3.446072888661649,1.1927721805239058
17595,8916.895277556101,-0.00034858342,0.00023237108,-0.00026409453,-9.356992918855696,1.712426308510369,0.19752493293828,17.567086630076133,9.182006475824176,-16.979569354111256,-4.189141241991343,3.3217377557149224,1.3158313128694914
17600,8916.895277556101,-0.00031873726,-6.375045e-05,-8.76123e-05,-9.354948724972502,1.7115362484170715,3.6313547926886844,16.784448380179143,9.283636262810633,-20.488384390090324,-3.4085466918017797,3.220998078918557,1.3908165196223914
17605,8916.895277556101,-0.00031666798,-0.00040849322,8.3457744e-05,-8.754358747766247,1.6825466862707605,6.391770147919772,15.549135178473994,9.398833883661803,-23.27274061314219,-2.7738237485777755,3.134790185103258,1.4147574462365506
17610,8916.895277556101,-0.00032627155,-0.00072985323,0.00026297072,-7.459830288334643,1.7638050021984588,8.139858155077775,13.756232823846416,9.386906788674628,-25.004152174008226,-2.275450044957757,3.0654591312041815,1.3980805140706858
17615,8916.895277556101,-0.00033534452,-0.0009583175,0.0004479421,-5.486012340169991,1.9491742341294218,8.558109781183987,11.415194922169585,9.231382353130558,-25.383543328071553,-1.9082299323694984,3.0356147046578474,1.3592199371667153
17620,8916.895277556101,-0.00033990853,-0.001052164,0.00060698984,-2.9686531731818198,2.225997813186657,7.516898140779915,8.661424561179055,8.89954467942991,-24.30057095388255,-1.6718187767605486,3.0906288525030616,1.3174589903099019
17625,8916.895277556101,-0.00034114197,-0.0010076215,0.00069710455,-0.1775411479134439,2.7294729422380275,5.154509503237308,5.765797355657027,8.195854456110483,-21.907185666643805,-1.5673041478062002,3.290844240796207,1.2864621836086059
17630,8916.895277556101,-0.0003420578,-0.0008601042,0.0006982322,2.4923815170099894,3.698383915335109,1.8048928540404754,3.1200707083198793,6.826851249182455,-18.541034212954948,-1.591500147942929,3.69093616659062,1.269927520846764
17635,8916.895277556101,-0.0003412766,-0.000674787,0.0006243129,4.587944547811703,5.229769364860366,-2.193941694171996,1.1650620528025835,4.67586572086586,-14.531339798848979,-1.7320545340757878,4.310536193849759,1.259067261493115
17640,8916.895277556101,-0.00032820005,-0.0005171892,0.00049600605,5.697264509878068,7.037596881559402,-6.661011137123465,0.2906087254969032,2.0668702174982423,-10.036659162852269,-1.9669212794746915,5.111703970903237,1.2314561197124623
17645,8916.895277556101,-0.00028848532,-0.00041170476,0.00032042948,5.585974877506005,8.468506671687173,-11.512675353439302,0.7042268709770001,-0.2538694273869513,-5.105945508894907,-2.2692500073521593,6.001534196508248,1.1524063668328073
17650,8916.895277556101,-0.00021196452,-0.0003231063,0.00011054772,4.358450452001734,8.855291764800022,-16.476762744822448,2.2768982179400243,-1.5013394284385722,0.029336477592917798,-2.614397004398116,6.862218938989929,0.9812116673272318
17655,8916.895277556101,-9.570451e-05,-0.00019236226,-9.735886e-05,2.4752499180699212,7.966513050031318,-20.850085843884415,4.530308827233519,-1.3385308006711814,4.701287736253469,-2.9846073316934696,7.5881887226679385,0.6825832863758183
17660,8916.895277556101,4.438277e-05,4.1417275e-06,-0.0002618845,0.5239149845233166,6.163788428439766,-23.630104195943836,6.867072247019231,-0.054274790285747665,7.923961824031166,-3.370035835029258,8.106657285120592,0.2399274078554896
17665,8916.895277556101,0.00017084015,0.00022945342,-0.00035867735,-1.0459395864513952,4.0994791578129295,-23.984176857839607,8.834570842838282,1.7399255258512474,8.853886133441298,-3.7676801422753368,8.376766248650812,-0.335923935884452
17670,8916.895277556101,0.0002567011,0.00039635366,-0.00038727967,-1.9747937146053394,2.2854913845664484,-21.653058435104583,10.176648580881663,3.551722143567276,7.196419839877662,-4.180904127479581,8.378957552283383,-1.009576487410627
17675,8916.895277556101,0.0003012511,0.0004078774,-0.00037330692,-2.082334834794465,0.9675968654198002,-17.059154009381643,10.72513326676336,5.143020442727189,3.332047146135109,-4.621847693666924,8.10555331061288,-1.7391078671764584
17680,8916.895277556101,0.00030999968,0.00022815699,-0.00036619898,-1.265217976997092,0.26845887442384964,-11.113256503470152,10.401489262859752,6.392625804488686,-1.8508306426725545,-5.115320560555547,7.555085833491022,-2.5021279777840704
17685,8916.895277556101,0.00028114958,-7.8533536e-05,-0.00041874108,0.32625937732197574,0.2728639101193764,-4.794723001307544,9.391513349728834,7.213746607030968,-7.359427927915567,-5.696822451460749,6.7295601630913655,-3.3120638797965816
17690,8916.895277556101,0.00021022683,-0.000394325,-0.00055300957,2.2398274139308976,0.9266290697202564,1.1560491403154751,8.178660834623214,7.654263730870488,-12.413013505759048,-6.397537951958357,5.63527772219196,-4.209250644749076
17695,8916.895277556101,0.000100638616,-0.0006251937,-0.000743601,3.9349166826909547,1.9353182748242759,6.224982120312519,7.306415313893365,7.99331579523661,-16.460025099341337,-7.220381443640212,4.287536234464926,-5.231172208584424
17700,8916.895277556101,-3.0374964e-05,-0.00073765527,-0.0009352017,5.002160690059527,2.8424585841063887,10.000332826549595,7.141542121351799,8.657107881361496,-19.08213867563753,-8.122752531533905,2.7166043117768934,-6.3844089281894725
17705,8916.895277556101,-0.00015989621,-0.0007453479,-0.0010762704,5.230296939368117,3.211954355524248,12.136871201395763,7.8099863764567825,10.033202600809293,-19.965041465534895,-9.019332850359636,0.9710136143995554,-7.638044912634753
17710,8916.895277556101,-0.00027139828,-0.0006862916,-0.0011393416,4.599245297115404,2.7320757964850406,12.43324450029678,9.226103494051477,12.368844005330372,-18.9604306704233,-9.804398674414621,-0.8847489615285555,-8.93902918156276
17715,8916.895277556101,-0.00034892908,-0.000613573,-0.0011201918,3.2732624045770233,1.2294668828259816,10.944901021825274,11.129751294773436,15.765664722697885,-16.175354008589338,-10.382063695772082,-2.778960545110192,-10.235762037756317
17720,8916.895277556101,-0.0003679192,-0.0005807046,-0.0010299409,1.5503123049570338,-1.2844991042232525,7.998758919966635,13.16212399853829,20.146748363908358,-11.969114904474827,-10.69148632271797,-4.646078096862206,-11.495858998344584
17725,8916.895277556101,-0.00030999555,-0.0006130679,-0.00089040666,-0.2891829275609137,-4.533932114046658,4.0987008461655146,15.028990585428245,25.191187534165216,-6.8533376952847,-10.718857540662135,-6.441084222238155,-12.711578330288138
17730,8916.895277556101,-0.00018655209,-0.0006913052,-0.0007273031,-2.1148406143470613,-7.980376565993831,-0.15909513083323557,16.630685021509983,30.346349928161068,-1.413293063215952,-10.49489446290361,-8.14980222984321,-13.893827157452716
17735,8916.895277556101,-3.774101e-05,-0.0007696102,-0.00056767353,-3.917487474085222,-10.980407077576562,-4.136964567341863,18.020728822381344,34.988119386260664,3.7298939016490227,-10.082291643095665,-9.7915414893754,-15.059144869821907
17740,8916.895277556101,9.142628e-05,-0.0008115734,-0.00044361665,-5.699372728456664,-13.048711592205393,-7.251703778690793,19.280351551873885,38.67724876274994,8.000587969637204,-9.560028732874777,-11.41236629909998,-16.215099558158254
17745,8916.895277556101,0.00016961335,-0.00081299775,-0.00038711473,-7.397271361565371,-14.020146517655405,-9.100247313131774,20.428265443348565,41.306347077148956,10.983176577855284,-9.01004392393995,-13.070029873542248,-17.34914455315128
17750,8916.895277556101,0.00018008355,-0.0008057296,-0.00041336214,-8.849032416379059,-13.967488900341163,-9.526987831058875,21.37798405880438,42.99706476352773,12.48613524708426,-8.508001634174866,-14.813404621079266,-18.425362362746895
17755,8916.895277556101,0.00011999057,-0.0008433814,-0.0005034852,-9.80903531885954,-12.993409825359162,-8.644168685053668,21.94538410423082,43.86998923684857,12.569309384017199,-8.115398571947003,-16.660408041639478,-19.391355751395153
17760,8916.895277556101,8.595735e-06,-0.00096342975,-0.00060210837,-10.041073837273444,-11.11614582330851,-6.834535020674309,21.93170624829544,43.9140853626063,11.560357164941623,-7.869682093729784,-18.581768346276824,-20.192037069118655
17765,8916.895277556101,-0.00010833296,-0.0011499095,-0.00064288196,-9.474668495191082,-8.313510445060565,-4.62193184524375,21.27029877153145,43.03045306627379,9.936908940054211,-7.774679738329246,-20.500771339018122,-20.78119202491142
17770,8916.895277556101,-0.00018064083,-0.0013386611,-0.0005891463,-8.288738272758138,-4.611722170241884,-2.3867134376575327,20.108407825988607,41.140819213593176,8.044607986820568,-7.7987188923575275,-22.31292575090209,-21.12410992346485
17775,8916.895277556101,-0.00019399796,-0.0014505076,-0.00046219977,-6.781270273540515,-0.1410367432084243,-0.18782869554132686,18.686562751947704,38.271782680249515,5.916361527761999,-7.884341919721435,-23.914575143363777,-21.194748377049102
17780,8916.895277556101,-0.0001883438,-0.0014164234,-0.00033291164,-5.090446814292162,4.779742662426253,2.1294055081128267,17.07572572708557,34.657758957737734,3.3804815490701907,-7.964328262939914,-25.221330980616933,-20.976102764296222
17785,8916.895277556101,-0.00023035494,-0.0011987962,-0.00026313725,-3.045074412207697,9.578628952129911,4.6509505281176775,15.0422041585374,30.80549289529378,0.3490945581842362,-7.9761790512197575,-26.167951183382122,-20.466260936795145
17790,8916.895277556101,-0.00036043645,-0.0008063308,-0.00023929155,-0.44326441297155794,13.582864445236453,7.12101425901375,12.337014998946314,27.332353898442733,-2.902720513698214,-7.872799889671547,-26.699047821904408,-19.684509638943148
17795,8916.895277556101,-0.00056936283,-0.0002918692,-0.00020061912,2.5250895745398063,16.296148217351117,8.911218458997894,9.125572190036463,24.684679978314726,-5.705541771711499,-7.629711283741449,-26.764657657691153,-18.671892634503344
17800,8916.895277556101,-0.0008077457,0.00024573307,-0.00013106025,5.359154609991011,17.54707520313485,9.422062497615629,5.908804728306125,22.995232631865715,-7.40277432407035,-7.247009388454418,-26.32613708064799,-17.485503777466405
17805,8916.895277556101,-0.0009963802,0.00067440176,-8.047811e-05,7.630179751037276,17.486524247457677,8.632510841228,3.1356412917724743,22.09792677470839,-7.909634510418044,-6.7448715312270675,-25.368280622349072,-16.18909190319162
17810,8916.895277556101,-0.0010614296,0.0008772126,-0.000108378474,9.168297238173608,16.438486167719635,7.2045608784979445,1.0075970674973949,21.68814268563662,-7.827904188546187,-6.1549446451603895,-23.910458655301575,-14.842872543803868
17815,8916.895277556101,-0.0009900331,0.00081211387,-0.00023255487,10.088800691197747,14.690788289316234,5.972399502556585,-0.555698518166186,21.537376032515077,-7.943549479732136,-5.512152309972839,-22.011993877027066,-13.495065926302676
17820,8916.895277556101,-0.0008320844,0.00052501156,-0.00043094085,10.704862523677061,12.494694464169406,5.338480501359812,-1.8345482463133687,21.49124003222866,-8.628012812612269,-4.8493646374476835,-19.769764288406243,-12.17668375342872
17825,8916.895277556101,-0.00064976787,0.0001096692,-0.00065457233,11.300526911405964,10.250900147678006,5.137827566934504,-3.085831950128174,21.272485481355915,-9.704343550787133,-4.193745039563032,-17.307215205587802,-10.899699809893708
17830,8916.895277556101,-0.00047521238,-0.00032647222,-0.0008265757,11.929914880091445,8.480162771963187,4.964227156939672,-4.346376205543143,20.49210420811047,-10.772156331436696,-3.562588341460893,-14.756096365358998,-9.658286604442754
17835,8916.895277556101,-0.00032439144,-0.0006839871,-0.00088340236,12.348882716162255,7.538730806306085,4.51996788971934,-5.369305182575426,18.913294078981345,-11.553329805619343,-2.9586269708092687,-12.235854299360097,-8.43285381852364
17840,8916.895277556101,-0.00021917876,-0.00090349576,-0.0008250037,12.125940540352957,7.4366230257498325,3.679854135788049,-5.737512857755624,16.61748526308199,-11.949553538689988,-2.3674773374018248,-9.83793792239829,-7.196516329511709
17845,8916.895277556101,-0.00017151944,-0.0009854279,-0.0007013372,10.941106938333604,7.898480831047597,2.432797613628794,-5.159750580416235,13.938257761560601,-11.975353636402778,-1.7604056744271244,-7.620568355035527,-5.923659783433309
17850,8916.895277556101,-0.00016479996,-0.00096953835,-0.0005657841,8.794623787236986,8.524691691359003,0.891791354561577,-3.670137384644126,11.305420346000544,-11.7586526354439,-1.1035355168164416,-5.613941510221945,-4.599354596451108
17855,8916.895277556101,-0.00016233158,-0.00090033433,-0.00045381364,5.926274769865329,8.91310866419979,-0.685157949029815,-1.5334365817503732,9.13338193543946,-11.554495785306214,-0.37188704733078204,-3.83031982667979,-3.2265620295256534
17860,8916.895277556101,-0.00013302332,-0.000822496,-0.00038166455,2.612891203576937,8.743765764359233,-1.9282141343987282,0.9720131452871872,7.745870734631315,-11.709692705041986,0.43604655155697536,-2.2734661118732973,-1.8283089994110773
17865,8916.895277556101,-8.262365e-05,-0.0007820947,-0.00034336638,-0.8916804530468019,7.866105360996405,-2.4739687273517452,3.622201182035842,7.294784386541289,-12.547641575668843,1.2904295979756402,-0.9447193839581689,-0.44460554462055857
17870,8916.895277556101,-5.8254685e-05,-0.0007942701,-0.00031524216,-4.210451609070814,6.334334309633666,-2.1925852237595214,6.095975635657283,7.726059327117555,-14.146981515904782,2.135426254033996,0.15577682802960435,0.8733508620316703
17875,8916.895277556101,-9.647599e-05,-0.00082438305,-0.00028573503,-6.817685025745534,4.363025097917378,-1.3228150701592645,7.932228074143846,8.819576228962406,-16.21177846146516,2.9064074724742786,1.0335693092025497,2.068377582036205
17880,8916.895277556101,-0.0001834419,-0.0008199903,-0.00027172733,-8.339703033301276,2.2650109857192344,-0.3111884551448716,8.812196867322552,10.24426684074657,-18.236452897011496,3.548456524601101,1.7068926316975297,3.081425366079217
17885,8916.895277556101,-0.00028256848,-0.00074578,-0.00028898809,-8.781813521143278,0.4289928345667062,0.43084018315363526,8.776512890801673,11.577573001798521,-19.754607344734012,4.026251068179161,2.209604952845085,3.857551136403358
17890,8916.895277556101,-0.00037367168,-0.0005946433,-0.0003208168,-8.37870324487588,-0.7180309887506349,0.613781702041309,8.076052206898002,12.347912488316952,-20.43549209377486,4.32360163233036,2.5862888340458206,4.3554945798605464
17895,8916.895277556101,-0.00045391376,-0.00039375303,-0.00033206577,-7.334227599932577,-0.8836206653398395,0.08469141914844247,6.918213769545574,12.217688114950741,-20.108974300268514,4.436964425966402,2.8821031767407588,4.558067079990009
17900,8916.895277556101,-0.000520213,-0.00020245454,-0.000314979,-5.790416721949922,-0.09486788548049052,-1.1201630538866416,5.443266102698893,11.177623788628326,-18.824277429537666,4.368101306531137,3.133414723945509,4.47822482408084
17905,8916.895277556101,-0.0005628496,-7.99073e-05,-0.00030876935,-3.9177498497779446,1.3053561878365896,-2.799489119480711,3.820219703986715,9.547221329258235,-16.824247507087378,4.1184807026789025,3.3635930354363266,4.157521569326504
17910,8916.895277556101,-0.0005746755,-4.234628e-05,-0.0003577009,-1.844229802165981,2.8302126248269657,-4.750252606388527,2.1784733884272898,7.801731894417083,-14.373323064379255,3.6867068585184146,3.5842260150690093,3.6573605207886573
17915,8916.895277556101,-0.00055835734,-5.469864e-05,-0.00045562317,0.4942068755949256,4.065128470563358,-6.839643968907179,0.45656161547266016,6.3524040728175,-11.673000115422814,3.070181650588458,3.7986381257529613,3.0464286698625207
17920,8916.895277556101,-0.00052566867,-6.323876e-05,-0.0005603272,3.3248885055213293,4.808381342674401,-8.888301510332383,-1.5749304947454315,5.402855449241963,-8.96661241792581,2.2709922021135975,4.004933753860871,2.3886986218785875
17925,8916.895277556101,-0.0004971941,-4.1596937e-05,-0.00064909254,6.742595378148935,5.047831574130831,-10.616255721889896,-4.025843343880857,4.970132799835898,-6.5856947983861485,1.3041979915983797,4.198206196446892,1.7357355083877466
17930,8916.895277556101,-0.0004876657,-5.0080075e-06,-0.00072467263,10.372495477509318,4.877835916293116,-11.762300229970997,-6.556425064461672,4.965555320158136,-4.828762897087903,0.2048796425783843,4.372779154272041,1.1248480628674011
17935,8916.895277556101,-0.0004842848,2.101963e-05,-0.00078119844,13.441434927164181,4.481824668062181,-12.17606798215041,-8.450128769182461,5.209524654688012,-3.8726440948571312,-0.9703561887967904,4.5248210406103775,0.582497060084294
17940,8916.895277556101,-0.00046543463,2.7747428e-05,-0.0007971808,15.23060896134118,4.080194754623953,-11.79274394791486,-9.059831146544278,5.481328033774134,-3.8036148980477043,-2.14982794451723,4.654647619802392,0.13014391036542028
17945,8916.895277556101,-0.0004378031,2.8974437e-05,-0.0007558045,15.403482643159776,3.816557278670807,-10.671013822842212,-8.122801346170133,5.632768213058824,-4.583579530133166,-3.259731535179962,4.766845130082049,-0.21162167330201953
17950,8916.895277556101,-0.00042680537,5.925458e-05,-0.0006588029,14.041083112373574,3.7016051221505037,-9.068121912806815,-5.781631644424676,5.648022457158023,-5.973330347891056,-4.238501683771097,4.866543238855786,-0.4247629859514608
17955,8916.895277556101,-0.00043538498,0.00015280124,-0.0005262943,11.549410143954416,3.6576678681373593,-7.249196209338548,-2.481211254024508,5.606054184173641,-7.714489397572358,-5.047249291912954,4.952449090295534,-0.5025300116599142
17960,8916.895277556101,-0.00042992207,0.00031615185,-0.0003899111,8.500774176878593,3.5870621982027657,-5.209279159496361,1.193921873715638,5.618348622597498,-9.795965747876357,-5.673746837127034,5.0107607994256,-0.46097049445459815
17965,8916.895277556101,-0.0003656423,0.0005256131,-0.00028181123,5.4317809015919645,3.364157926836633,-2.7286829220878976,4.719688866577093,5.835924816446303,-12.39300323177802,-6.130521022818789,5.016088744193086,-0.3445290372551275
17970,8916.895277556101,-0.00022303879,0.000750108,-0.0002226097,2.718112195929252,2.792728527834406,0.30171858098998516,7.750571792047095,6.480819471483498,-15.548310628889775,-6.447735444692149,4.942623323159398,-0.21962347032466312
17975,8916.895277556101,-2.5072795e-05,0.0009674291,-0.00021300388,0.5927123919882158,1.69251471327123,3.666452900945445,10.09024280727881,7.7425979788760895,-18.974247662275474,-6.662006727061885,4.781058625402341,-0.15842061427473286
17980,8916.895277556101,0.00017615184,0.0011542477,-0.00023520661,-0.7991652670298492,0.0964600139774836,6.881423181665526,11.624890174969506,9.568430502372598,-22.12584564685811,-6.804777054277543,4.551280773751034,-0.22179249464760264
17985,8916.895277556101,0.00033129725,0.0012739989,-0.0002599566,-1.3533774516636459,-1.6562647083486093,9.353687915193008,12.269304423656605,11.570401185849931,-24.369874280813267,-6.894979190853949,4.3020347548996245,-0.450028524116064
17990,8916.895277556101,0.0004168352,0.0012838363,-0.00025657428,-0.9640526847815909,-3.048586822959188,10.531109502246695,11.923231450935367,13.168867840878386,-25.13405354873384,-6.938231038585833,4.095890093140599,-0.863270934305989
17995,8916.895277556101,0.00043520003,0.0011564126,-0.00021552714,0.4124805538576489,-3.654948438634455,10.11021665097229,10.538969389936439,13.884873391262962,-24.109226466499862,-6.930501836491636,3.9862463880241306,-1.4672048817142112
18000,8916.895277556101,0.00039897396,0.0008983197,-0.00016704922,2.6222931194492674,-3.390843866626093,8.277520273752602,8.261322689043435,13.60922276048242,-21.48585895454879,-6.862667883682185,3.9977921742362126,-2.2578758889890067
18005,8916.895277556101,0.00032596223,0.0005491743,-0.00015126498,5.29233120500382,-2.539023717283562,5.74555014916274,5.452750617686389,12.636012854212106,-17.98967615975696,-6.724133867106023,4.119181933147604,-3.2220882830538224
18010,8916.895277556101,0.00024818466,0.00017080213,-0.00016839412,7.926971824871971,-1.4418471758838862,3.393881862346973,2.5996796123299193,11.349027448836951,-14.526348954624593,-6.5057036410048354,4.308990847170764,-4.333747078499515
18015,8916.895277556101,0.00019646208,-0.00016008978,-0.0001848555,10.0520405821039,-0.2151381810738897,1.73970963714652,0.1705370909593973,9.921230141285582,-11.656782343537527,-6.20162996106726,4.510079106196474,-5.54914137742388
18020,8916.895277556101,0.00017373818,-0.0003756975,-0.0001729025,11.359552219811548,1.1971100060470046,0.6865925600928344,-1.528731865472806,8.352961256568252,-9.34786742126151,-5.809872729514132,4.666099575752571,-6.80493949829041
18025,8916.895277556101,0.00016094123,-0.00045050975,-0.00012981033,11.73730609374931,2.8700383754918946,-0.2933993377386619,-2.3868610151994734,6.610707096618368,-7.150919687759123,-5.3294977062591675,4.735425471854444,-8.021895057225708
18030,8916.895277556101,0.00013801001,-0.00039493793,-7.352984e-05,11.14868180056098,4.794471767804388,-1.7178442237213278,-2.372290242913592,4.722369375199575,-4.633676838866887,-4.755444205392883,4.6993301585704215,-9.11469277373043
18035,8916.895277556101,8.7217755e-05,-0.0002217172,-2.9765859e-05,9.514050826971896,6.724365325194122,-3.7538410315186743,-1.420206367994119,2.9287881947941212,-1.7076188510704746,-4.072896912411557,4.563017866718485,-10.00475392693123
18040,8916.895277556101,-1.0363241e-05,6.1817416e-05,-1.9047357e-05,6.768938422401534,8.120413225392149,-6.230422803682302,0.5063156409241389,1.7457334012244394,1.3950364252891805,-3.2543063505722563,4.350024750967907,-10.6308276357763
18045,8916.895277556101,-0.00016101077,0.0004324736,-4.095132e-05,2.9895053084937633,8.442080862806215,-8.82472516884576,3.2922552593090124,1.6818134773086229,4.3130049449141685,-2.2608130657531316,4.092276869013052,-10.95449412446986
18050,8916.895277556101,-0.0003517474,0.00083492673,-6.877148e-05,-1.5876190991689603,7.55903040509127,-11.154201182523535,6.656931010487782,2.8378287511652314,6.649230961531905,-1.0483646522329533,3.8193126292377304,-10.961244380060165
18055,8916.895277556101,-0.0005594954,0.0011780094,-7.059065e-05,-6.584345829025124,5.802397532263223,-12.758259098527047,10.183614971025184,4.863597309092457,7.951669552069248,0.42167827903224486,3.55017652040134,-10.659624810172758
18060,8916.895277556101,-0.00075369567,0.0013617816,-4.210692e-05,-11.48696955967128,3.670600291907414,-13.085771859049997,13.339186018698404,7.255464624954781,7.6994478680112675,2.168731297221279,3.290105884704291,-10.079890388604767
18065,8916.895277556101,-0.00089873286,0.0013371366,-1.321146e-05,-15.695895944677918,1.5295045456284049,-11.683482114583454,15.537203706407992,9.654377047943141,5.4885488375525915,4.179639494774643,3.032289097919249,-9.271281104764498
18070,8916.895277556101,-0.0009692083,0.0011264436,-2.4282182e-05,-18.65085988838067,-0.490482567330507,-8.600702490818945,16.270974396224076,11.942837901609186,1.4309823356611693,6.400832786414435,2.7638153308331423,-8.296494263599456
18075,8916.895277556101,-0.00097119174,0.0007925403,-0.000102681006,-20.009927361686582,-2.3273339440505145,-4.516545440326296,15.290226304505223,14.069521848113459,-3.7262732450612503,8.740648392602932,2.473983159773171,-7.223396000012584
18080,8916.895277556101,-0.00092507777,0.00039459573,-0.0002560262,-19.760187693478226,-3.7282997628365786,-0.33254178592454675,12.697770301763695,15.782463897239014,-9.018817124276614,11.083364808888767,2.1620074844346275,-6.114856227196
18085,8916.895277556101,-0.0008216649,-3.8835213e-05,-0.00047284388,-18.136177341576996,-4.281647699697096,3.181447466477551,8.845806195104117,16.65743581982528,-13.629140086034987,13.311318692547978,1.8403834668521188,-5.018522676761208
18090,8916.895277556101,-0.0006519973,-0.00048094086,-0.00070574746,-15.492208019116816,-3.6487888462300537,5.51939559055478,4.1854274486340275,16.33280696981668,-17.025237657737712,15.327728329401474,1.532153579938142,-3.96037313837995
