Freq_rad_ps,VDOS_K,VDOS_Mg
8.436215096056007212e+01,3.192624298563334916e-05,1.778332223407345664e-03
8.445189792966704090e+01,3.061512699750244359e-05,1.893858528885012608e-03
8.454164489877402389e+01,2.914970777492208368e-05,1.922800970028916900e-03
8.463139186788100687e+01,3.074037775944336918e-05,1.817382805804274200e-03
8.472113883698798986e+01,3.470549852974175360e-05,1.812480281157288200e-03
8.481088580609495864e+01,3.337629811001441673e-05,1.828500957642595912e-03
8.490063277520194163e+01,3.089049699155767368e-05,1.601504870456673659e-03
8.499037974430892461e+01,2.580560897727388953e-05,1.718427655303189985e-03
8.508012671341589339e+01,2.595462444548973425e-05,1.676393389124898950e-03
8.516987368252287638e+01,3.149552971188570606e-05,1.570403100950651864e-03
8.525962065162985937e+01,3.075269065816824967e-05,1.581074716941405353e-03
8.534936762073684235e+01,2.607013265279218918e-05,1.774692570953218754e-03
8.543911458984381113e+01,2.455314735390992404e-05,1.665010104881119819e-03
8.552886155895079412e+01,2.598848410012312619e-05,1.837245016395464784e-03
8.561860852805777711e+01,2.638683366653161850e-05,1.613261569980943902e-03
8.570835549716476010e+01,2.525148789958111777e-05,1.631016556361488887e-03
8.579810246627172887e+01,2.669936177961846626e-05,1.617184952727529707e-03
8.588784943537871186e+01,2.930027436238988041e-05,1.481353362987576118e-03
8.597759640448569485e+01,2.880131940857514125e-05,1.599341659225352692e-03
8.606734337359266362e+01,2.777705742745672295e-05,1.773455608426528947e-03
8.615709034269964661e+01,2.341815671450895583e-05,1.613786657404819250e-03
8.624683731180662960e+01,2.423668519186446884e-05,1.344372324405543806e-03
8.633658428091361259e+01,2.585021809074821770e-05,1.448889665335943537e-03
8.642633125002058136e+01,2.550437012992706537e-05,1.378367097909372800e-03
8.651607821912756435e+01,2.577487409850722977e-05,1.484052545959860031e-03
8.660582518823454734e+01,2.478211649062625526e-05,1.569577955511291352e-03
8.669557215734153033e+01,2.472367704077229909e-05,1.574628222037425130e-03
8.678531912644849911e+01,2.368649843043538992e-05,1.417396809604030104e-03
8.687506609555546788e+01,1.963849723414469781e-05,1.395020273684608901e-03
8.696481306466245087e+01,1.930627016329678128e-05,1.422457816436560520e-03
8.705456003376943386e+01,2.256015724167216788e-05,1.487998703841146315e-03
8.714430700287640263e+01,2.248039850596216836e-05,1.409969472263348719e-03
8.723405397198338562e+01,2.302283291331840508e-05,1.392793531935416747e-03
8.732380094109036861e+01,2.409607606849163190e-05,1.462169290524568737e-03
8.741354791019735160e+01,2.285710226477312152e-05,1.553779902812849360e-03
8.750329487930432038e+01,2.328471589597597992e-05,1.466810833168163616e-03
8.759304184841130336e+01,2.224776758892366867e-05,1.408537544991446139e-03
8.768278881751828635e+01,2.411296325109586294e-05,1.452896530954640676e-03
8.777253578662525513e+01,2.208777302409175322e-05,1.508580636618693125e-03
8.786228275573223812e+01,1.992962819633140837e-05,1.624639580748360413e-03
8.795202972483922110e+01,2.223422489560872178e-05,1.430950323895745788e-03
8.804177669394620409e+01,1.845402370287681256e-05,1.338567250799782993e-03
8.813152366305317287e+01,1.807186900691567580e-05,1.300344273934336305e-03
8.822127063216015586e+01,2.042162671214082831e-05,1.408313174386654435e-03
8.831101760126713884e+01,2.434025410028624681e-05,1.323706096445145504e-03
8.840076457037412183e+01,2.249655126564199044e-05,1.253362625037345935e-03
8.849051153948109061e+01,1.946338597944411878e-05,1.279418024743213603e-03
8.858025850858807360e+01,1.777256887991919695e-05,1.180026756685300174e-03
8.867000547769505658e+01,2.116956701975142711e-05,1.114762482482046548e-03
8.875975244680202536e+01,1.951771505195743690e-05,1.181328154506578040e-03
8.884949941590900835e+01,2.000881049408104827e-05,1.181495332789535800e-03
8.893924638501599134e+01,2.135446759756692798e-05,1.155288560729574943e-03
8.902899335412297432e+01,2.246046251220590767e-05,1.167795836764649008e-03
8.911874032322994310e+01,2.091004112695579877e-05,1.287064765819552828e-03
8.920848729233692609e+01,2.006770412180886582e-05,1.226192603083822762e-03
8.929823426144390908e+01,2.128901887635037526e-05,1.224273463760699445e-03
8.938798123055089206e+01,2.015164513280612478e-05,1.116454948508191925e-03
8.947772819965786084e+01,1.862945385785327125e-05,1.230853193940131384e-03
8.956747516876484383e+01,1.927269307617813189e-05,1.103074304369335836e-03
8.965722213787182682e+01,1.809384044110686670e-05,1.114438905870435018e-03
8.974696910697879559e+01,1.805406259649764363e-05,1.157479721116529657e-03
8.983671607608577858e+01,1.722414383018081098e-05,1.161650340221725974e-03
8.992646304519276157e+01,1.840562285526923706e-05,1.292774123412767859e-03
9.001621001429974456e+01,1.839561894671888238e-05,1.135925147458982393e-03
9.010595698340671333e+01,1.800090071463290444e-05,1.052650685132070245e-03
9.019570395251369632e+01,2.009925881743643457e-05,1.239797627038475127e-03
9.028545092162066510e+01,1.736857336601169941e-05,1.250740573160792450e-03
9.037519789072764809e+01,1.709833087334601288e-05,9.876418015833481317e-04
9.046494485983461686e+01,1.583404401974313001e-05,1.017833966725553881e-03
9.055469182894159985e+01,1.565087750557886187e-05,1.052239797173946598e-03
9.064443879804858284e+01,1.632588152157170831e-05,1.076943034562299114e-03
9.073418576715556583e+01,1.638875476533740099e-05,1.059707805647615905e-03
9.082393273626253460e+01,1.592804392516773348e-05,1.048354149540676322e-03
9.091367970536951759e+01,1.604106876090265654e-05,9.195898575738111792e-04
9.100342667447650058e+01,1.528530682976576109e-05,9.836644570641603705e-04
9.109317364358348357e+01,1.457973772755274627e-05,1.048947469268093078e-03
9.118292061269045234e+01,1.672529390339360286e-05,1.090993153403101807e-03
9.127266758179743533e+01,1.626694890727339822e-05,9.824339689914116363e-04
9.136241455090441832e+01,1.680878080973230917e-05,8.941062757107915262e-04
9.145216152001138710e+01,1.680618726210289320e-05,9.908726931070546695e-04
9.154190848911837008e+01,1.566355827925345619e-05,1.044821524445171783e-03
9.163165545822535307e+01,1.644324631763066150e-05,1.042495995841326122e-03
9.172140242733233606e+01,1.724430706247948058e-05,8.657672701241768583e-04
9.181114939643930484e+01,1.666747023768611914e-05,9.506999556049619679e-04
9.190089636554628783e+01,1.561381115557545241e-05,1.054532543565591795e-03
9.199064333465327081e+01,1.371367627171867240e-05,9.925397455079860379e-04
9.208039030376025380e+01,1.293697785016933617e-05,9.065450485742989088e-04
9.217013727286722258e+01,1.446662295639424848e-05,9.914286282064971659e-04
9.225988424197420557e+01,1.629187627650506939e-05,9.658552486798516147e-04
9.234963121108118855e+01,1.458003248309812151e-05,8.798075414466633576e-04
9.243937818018815733e+01,1.463798430921390633e-05,9.313597486635636366e-04
9.252912514929514032e+01,1.430451685554653854e-05,8.803862616161314651e-04
9.261887211840212331e+01,1.611015856764372946e-05,8.982307137718519236e-04
9.270861908750910629e+01,1.514421496076511453e-05,9.567958962895308514e-04
9.279836605661607507e+01,1.651079465766156572e-05,9.512044593288661570e-04
9.288811302572305806e+01,1.523155175932722494e-05,9.723571284679945713e-04
9.297785999483004105e+01,1.454819501020999832e-05,8.873822092558978020e-04
9.306760696393700982e+01,1.581056140968821762e-05,9.753693050186347177e-04
9.315735393304399281e+01,1.489495958154988736e-05,9.532158347089618759e-04
9.324710090215097580e+01,1.413932980882062586e-05,9.781413717141551958e-04
9.333684787125795879e+01,1.309219044783210183e-05,8.848811749505087381e-04
9.342659484036492756e+01,1.219329177033061666e-05,9.224805188811856758e-04
9.351634180947191055e+01,1.388241493263618508e-05,9.461381077373653753e-04
9.360608877857887933e+01,1.435298053974893835e-05,9.450805462919142095e-04
9.369583574768586232e+01,1.503114335579202218e-05,9.356052760169915414e-04
9.378558271679284530e+01,1.381786828000551038e-05,8.414370715019950809e-04
9.387532968589981408e+01,1.441492817462285866e-05,7.941129034842466482e-04
9.396507665500679707e+01,1.340176895300138711e-05,7.960937521196732869e-04
9.405482362411378006e+01,1.204045855810526669e-05,7.460813815447970600e-04
9.414457059322074883e+01,1.226477226035999624e-05,7.406802229578812865e-04
9.423431756232773182e+01,1.199414291589418219e-05,6.568945542227324751e-04
9.432406453143471481e+01,1.289211951064687189e-05,7.763196551686567725e-04
9.441381150054169780e+01,1.401742994023864858e-05,8.683670293412417730e-04
9.450355846964866657e+01,1.253763129982977483e-05,8.055207769471500615e-04
9.459330543875564956e+01,1.204384985653317442e-05,8.003673526462550415e-04
9.468305240786263255e+01,1.340262937700244746e-05,8.196282891000942128e-04
9.477279937696960133e+01,1.195718738730223802e-05,8.008997049443062613e-04
9.486254634607658431e+01,1.244039462225703777e-05,8.455237017884476014e-04
9.495229331518356730e+01,1.252461284805185655e-05,8.145213930487672695e-04
9.504204028429055029e+01,1.241630136557133198e-05,8.361438880920954355e-04
9.513178725339751907e+01,1.080302300595047184e-05,7.965832949575570900e-04
9.522153422250450205e+01,1.091489499501716856e-05,8.035086619616706779e-04
9.531128119161148504e+01,1.239547778422250882e-05,8.389612097281695571e-04
9.540102816071846803e+01,1.349780801167808557e-05,7.961537515094848153e-04
9.549077512982543681e+01,1.244376604237192670e-05,7.816824322987398974e-04
9.558052209893241979e+01,1.346153458858743629e-05,7.671517579836230121e-04
9.567026906803940278e+01,1.193518710296332263e-05,7.631973197677981418e-04
9.576001603714637156e+01,1.045526866872130608e-05,7.694904621128617096e-04
9.584976300625335455e+01,1.001575458272385200e-05,7.409161899460704748e-04
9.593950997536033753e+01,9.127053462628259786e-06,7.186671762468523810e-04
9.602925694446732052e+01,1.154252778656507328e-05,6.940883180568097706e-04
9.611900391357428930e+01,1.070575972774912205e-05,7.061310307981698200e-04
9.620875088268127229e+01,1.032727498367505793e-05,6.655740117134102381e-04
9.629849785178825528e+01,9.402824010626734561e-06,6.586202747768041266e-04
9.638824482089523826e+01,9.869707555928028896e-06,7.090802716496901088e-04
9.647799179000220704e+01,1.191566593424690967e-05,8.083853395130387830e-04
9.656773875910919003e+01,1.042337181964939344e-05,7.728658183451803240e-04
9.665748572821617302e+01,9.764222133985323962e-06,6.511218590150297377e-04
9.674723269732314179e+01,1.033232956232028987e-05,7.211597774896825238e-04
9.683697966643012478e+01,9.494395266989411221e-06,8.110951580727927693e-04
9.692672663553710777e+01,9.368791298995404713e-06,8.074407823430724673e-04
9.701647360464407654e+01,8.985470236568336887e-06,7.397278769481508429e-04
9.710622057375105953e+01,1.102006941630040508e-05,6.536166908000254567e-04
9.719596754285802831e+01,1.124845205304011505e-05,6.725303063113393168e-04
9.728571451196501130e+01,9.780326607148205186e-06,7.360786182809186864e-04
9.737546148107199429e+01,1.086839306412711956e-05,7.034089239414235712e-04
9.746520845017896306e+01,1.017276658228882250e-05,6.865993562550960381e-04
9.755495541928594605e+01,9.405752473606543860e-06,6.971086290368325991e-04
9.764470238839292904e+01,9.959801951845559856e-06,7.573516297778586266e-04
9.773444935749991203e+01,1.028512612243086417e-05,7.720356784825953191e-04
9.782419632660688080e+01,1.103303685012227569e-05,6.249554838814233831e-04
9.791394329571386379e+01,1.051681151372357407e-05,5.957612609840660543e-04
9.800369026482084678e+01,9.535301241367909344e-06,7.082318087143004174e-04
9.809343723392782977e+01,9.080313604405474589e-06,6.628956660173595779e-04
9.818318420303479854e+01,8.820100024168864205e-06,6.326129837673251507e-04
9.827293117214178153e+01,8.177132565788826002e-06,7.468300159752167856e-04
9.836267814124876452e+01,9.683200062665038078e-06,7.690503406603964483e-04
9.845242511035573330e+01,1.018776582606591739e-05,7.339903384015422595e-04
9.854217207946271628e+01,8.865880977654055152e-06,7.069732886192291654e-04
9.863191904856969927e+01,8.349928050883111667e-06,7.215442770425149754e-04
9.872166601767668226e+01,7.872088915744555624e-06,6.872129943033160934e-04
9.881141298678365104e+01,7.401759021658793760e-06,6.689543086044989761e-04
9.890115995589063402e+01,8.492874596560849522e-06,6.668416748476679217e-04
9.899090692499761701e+01,7.604871692977160118e-06,6.038304073417518790e-04
9.908065389410460000e+01,9.187329849008695927e-06,5.894890436110402417e-04
9.917040086321156878e+01,1.029218153509183525e-05,6.166074245809485517e-04
9.926014783231855176e+01,7.315919969845022548e-06,6.284976283742240702e-04
9.934989480142553475e+01,8.049940038827021341e-06,6.130752534765534752e-04
9.943964177053250353e+01,8.844556128510005399e-06,5.760020024397941810e-04
9.952938873963948652e+01,8.122577972369514828e-06,6.430373680901986782e-04
9.961913570874646950e+01,7.576525411253399401e-06,6.816157068617158601e-04
9.970888267785345249e+01,8.045888476772256490e-06,6.634344796161114385e-04
9.979862964696042127e+01,8.361531987026210163e-06,5.968606302880599722e-04
9.988837661606740426e+01,7.910158370839419454e-06,5.488804780863743796e-04
9.997812358517438724e+01,7.590589595521322796e-06,6.242375760944124429e-04
1.000678705542813702e+02,7.478771246837222148e-06,6.154037070291934822e-04
1.001576175233883390e+02,7.644765563066150489e-06,5.575764157833905214e-04
1.002473644924953220e+02,8.243911407415542025e-06,5.756432005674736851e-04
1.003371114616023050e+02,7.444846851456029068e-06,6.033592210798192001e-04
1.004268584307092738e+02,7.052855114715389916e-06,5.786684599346726601e-04
1.005166053998162425e+02,7.506593832191797816e-06,6.120493363282578135e-04
1.006063523689232397e+02,8.035436729069105931e-06,6.087800868236906615e-04
1.006960993380302085e+02,6.498852221602736734e-06,6.003098505217288258e-04
1.007858463071371915e+02,6.215923582306106121e-06,5.754949811450820255e-04
1.008755932762441603e+02,6.989443559901363848e-06,5.892662527822697992e-04
1.009653402453511575e+02,7.253808805619974306e-06,5.946083568892973539e-04
1.010550872144581263e+02,6.579772031491660233e-06,5.607482886217370977e-04
1.011448341835651092e+02,6.777236180540022093e-06,5.496323794562155661e-04
1.012345811526720780e+02,6.710036115944417972e-06,6.269045043969540681e-04
1.013243281217790752e+02,7.282498409651291040e-06,6.151138250122523392e-04
1.014140750908860440e+02,6.809536821929421550e-06,6.016020288468563451e-04
1.015038220599930270e+02,6.275321682591101479e-06,6.024539598202697860e-04
1.015935690290999958e+02,6.494468780468332214e-06,5.729120190704303133e-04
1.016833159982069930e+02,6.670992373778620135e-06,5.421504450703128848e-04
1.017730629673139617e+02,6.665244482290159969e-06,5.718271854031207113e-04
1.018628099364209447e+02,7.831659724983428892e-06,5.782194889252603460e-04
1.019525569055279135e+02,7.066744343448454877e-06,5.752389686172556822e-04
1.020423038746349107e+02,6.676050197551193126e-06,5.175360110618490005e-04
1.021320508437418653e+02,7.083398312406616086e-06,5.564224947967277802e-04
1.022217978128488340e+02,7.619013725045826967e-06,5.521709905714377491e-04
1.023115447819558312e+02,6.917392802894948732e-06,5.614475171184519749e-04
1.024012917510628000e+02,6.108828706214550494e-06,5.927700386763705420e-04
1.024910387201697830e+02,5.507514637399976416e-06,5.811199027497707201e-04
1.025807856892767518e+02,5.876179796574742071e-06,5.997733641692702114e-04
1.026705326583837490e+02,5.534640096621915404e-06,5.525512904419693869e-04
1.027602796274907178e+02,6.236273560887580971e-06,5.307524323697474303e-04
1.028500265965977007e+02,6.029007475798460172e-06,5.614642593279532256e-04
1.029397735657046695e+02,6.251838862244967598e-06,5.716909169512783854e-04
1.030295205348116667e+02,5.932118703226583117e-06,5.446866507041390722e-04
1.031192675039186355e+02,5.534497056641282320e-06,5.384260388274415311e-04
1.032090144730256185e+02,5.178488696487529426e-06,5.969986237407109422e-04
1.032987614421325873e+02,6.039764273033794565e-06,5.677571658709921858e-04
1.033885084112395845e+02,7.061554417784689206e-06,5.161367143796600750e-04
1.034782553803465532e+02,6.332563748166961567e-06,5.625002725102140047e-04
1.035680023494535362e+02,5.911041973526133171e-06,5.508178562026235523e-04
1.036577493185605050e+02,6.240828981838190369e-06,5.188362504584664164e-04
1.037474962876675022e+02,6.139087124255143793e-06,4.857268534601301684e-04
1.038372432567744568e+02,5.951314409059618577e-06,5.194513636044170669e-04
1.039269902258814540e+02,6.957931171584719981e-06,4.983750232194215143e-04
1.040167371949884227e+02,7.104901805074006146e-06,5.214567365927668188e-04
1.041064841640954057e+02,5.496019460505944058e-06,5.381935651410492622e-04
1.041962311332023745e+02,5.478513957960814732e-06,5.134465611311157243e-04
1.042859781023093717e+02,4.771529647296173165e-06,5.107722913693031911e-04
1.043757250714163405e+02,5.196062342101405177e-06,5.926177043916604865e-04
1.044654720405233235e+02,6.101838479134386117e-06,5.491632211566032035e-04
1.045552190096302922e+02,6.043445855186805944e-06,5.483852344439585792e-04
1.046449659787372894e+02,5.951675794993070940e-06,5.543771375731102336e-04
1.047347129478442582e+02,5.661823738088969031e-06,5.709054056017891579e-04
1.048244599169512412e+02,5.072503157483326790e-06,5.175596857738330205e-04
1.049142068860582100e+02,5.112887149817921768e-06,5.485082746985739605e-04
1.050039538551652072e+02,5.272095041136185961e-06,5.596142099443092779e-04
1.050937008242721760e+02,4.963131380675330769e-06,5.182856105280419156e-04
1.051834477933791590e+02,4.690614134439607830e-06,5.401304599796076739e-04
1.052731947624861277e+02,4.799668408321022668e-06,5.614176965695421000e-04
1.053629417315931249e+02,4.543162628924292870e-06,4.990184482254202657e-04
1.054526887007000937e+02,5.072291114428339768e-06,5.381246212284810509e-04
1.055424356698070483e+02,5.300956335169311981e-06,4.974413773711603044e-04
1.056321826389140455e+02,5.182894894390213966e-06,5.271691858239111296e-04
1.057219296080210142e+02,5.879197643557241373e-06,5.932083276963287478e-04
1.058116765771279972e+02,5.632518980602354451e-06,5.297024320220796280e-04
1.059014235462349660e+02,4.499543733318504722e-06,4.906728083689935365e-04
1.059911705153419632e+02,4.532777582434926250e-06,4.653483964403641289e-04
1.060809174844489320e+02,4.739806422314985851e-06,4.644310915155660255e-04
1.061706644535559150e+02,4.977407528490302665e-06,5.082181431130348287e-04
1.062604114226628838e+02,5.224794339800138919e-06,4.819497385496222461e-04
1.063501583917698810e+02,4.832089208000989015e-06,4.273164845124482417e-04
1.064399053608768497e+02,4.921046624104557448e-06,4.718241462169215196e-04
1.065296523299838327e+02,4.312464044939042129e-06,5.160345832062816209e-04
1.066193992990908015e+02,4.828049231420044221e-06,5.554104921827650266e-04
1.067091462681977987e+02,4.357113688640902253e-06,4.910588088707702227e-04
1.067988932373047675e+02,4.441198939642402070e-06,4.167036841586949049e-04
1.068886402064117505e+02,5.135937727007737206e-06,4.334244872179870002e-04
1.069783871755187192e+02,4.188970193003851267e-06,4.586970919546662557e-04
1.070681341446257164e+02,4.176492265876291956e-06,4.961339622671544691e-04
1.071578811137326852e+02,4.360518581913760052e-06,5.292166136536415695e-04
1.072476280828396682e+02,4.147921018320402423e-06,5.301824256667839663e-04
1.073373750519466370e+02,3.823939280512440650e-06,5.124278636428183714e-04
1.074271220210536200e+02,3.538059838521919950e-06,4.769028660441039665e-04
1.075168689901605887e+02,4.516324486731873265e-06,4.314465964642382324e-04
1.076066159592675859e+02,4.819768102433027505e-06,4.398444739733659253e-04
1.076963629283745547e+02,4.658639679864261814e-06,4.754908577462622172e-04
1.077861098974815377e+02,3.898347105978265983e-06,4.526934680872965141e-04
1.078758568665885065e+02,3.739400616657590480e-06,4.790153629043062225e-04
1.079656038356955037e+02,4.401405792244532223e-06,4.367239714841162149e-04
1.080553508048024725e+02,4.205346241972060645e-06,4.821112195044288131e-04
1.081450977739094554e+02,4.204781668269338641e-06,4.808492686186750364e-04
1.082348447430164242e+02,4.216982906576656707e-06,4.670418513265694235e-04
1.083245917121234214e+02,3.719959675503300947e-06,4.596216078924829970e-04
1.084143386812303902e+02,4.420805668746814451e-06,4.744303702739917209e-04
1.085040856503373732e+02,3.982635795914503495e-06,5.040270829857649518e-04
1.085938326194443420e+02,3.746969763945659751e-06,4.822768950288989381e-04
1.086835795885513392e+02,3.642538217058706473e-06,4.325017425233263109e-04
1.087733265576583079e+02,3.967737677362055256e-06,4.406207812420278496e-04
1.088630735267652909e+02,4.576558169907707322e-06,5.098296001437737073e-04
1.089528204958722597e+02,4.119937698981731825e-06,5.176744963629140725e-04
1.090425674649792285e+02,3.782807736655355025e-06,4.369012390671485205e-04
1.091323144340862115e+02,3.898959304252537828e-06,4.017583532753080935e-04
1.092220614031931802e+02,3.846124160378336459e-06,4.456736909456704161e-04
1.093118083723001774e+02,3.813413338259821518e-06,4.459057516605386285e-04
1.094015553414071462e+02,3.334835689293263984e-06,4.133179821550974991e-04
1.094913023105141292e+02,3.631447502687011292e-06,4.508597789990530496e-04
1.095810492796210980e+02,3.706230442956556720e-06,4.875076539255294820e-04
1.096707962487280952e+02,3.524687798560745444e-06,4.539614372701624204e-04
1.097605432178350640e+02,3.913569644433762710e-06,4.077785970014971453e-04
1.098502901869420469e+02,3.532419230443729573e-06,4.555918347551306149e-04
1.099400371560490157e+02,3.601819315576574320e-06,4.661675254330819966e-04
1.100297841251560129e+02,3.705424608199242514e-06,4.478058528468480061e-04
1.101195310942629817e+02,3.336136721995412610e-06,4.494995639417987635e-04
1.102092780633699647e+02,3.580732586464160205e-06,4.356101645184355621e-04
1.102990250324769335e+02,3.886852045065810655e-06,5.010179793976956251e-04
1.103887720015839307e+02,3.427999858291718311e-06,4.326581322702347399e-04
1.104785189706908994e+02,2.884944537871905002e-06,4.027164640019224536e-04
1.105682659397978824e+02,3.227323092688913406e-06,4.680841572491602123e-04
1.106580129089048512e+02,3.336942376911616415e-06,4.461731921041502537e-04
1.107477598780118484e+02,3.443562525385494283e-06,4.395677854621609986e-04
1.108375068471188030e+02,2.946298381920523235e-06,4.859051923091165111e-04
1.109272538162258002e+02,3.197859350907063490e-06,4.714420788053428160e-04
1.110170007853327689e+02,3.417544718852560370e-06,4.248183711812601369e-04
1.111067477544397519e+02,2.955210558714534617e-06,4.880130408651362850e-04
1.111964947235467207e+02,2.901774947101594159e-06,4.500058112375729521e-04
1.112862416926537179e+02,2.963795562513664600e-06,4.398610822317596458e-04
1.113759886617606867e+02,3.174427466383102358e-06,3.996882705465816510e-04
1.114657356308676697e+02,3.453434931437831775e-06,3.918833135991936934e-04
1.115554825999746384e+02,3.511140557946404088e-06,4.105710562552098916e-04
1.116452295690816356e+02,2.995136398280445437e-06,4.323657263245254110e-04
1.117349765381886044e+02,2.779218158659077199e-06,3.979452513690046847e-04
1.118247235072955874e+02,2.964696308568197661e-06,3.897678814615443367e-04
1.119144704764025562e+02,2.968772024299173318e-06,3.868399683414992037e-04
1.120042174455095534e+02,2.694112180637087674e-06,4.274679576324842212e-04
1.120939644146165222e+02,3.031719239352075741e-06,4.035473471129448096e-04
1.121837113837235052e+02,3.165884836157647327e-06,3.977888733899552953e-04
1.122734583528304739e+02,3.296541098180798246e-06,4.360572763987450402e-04
1.123632053219374427e+02,3.118514457296319771e-06,4.313597592100232737e-04
1.124529522910444399e+02,2.681929176011527758e-06,4.590371124739476118e-04
1.125426992601513945e+02,2.504371502017789671e-06,4.154017484496329207e-04
1.126324462292583917e+02,2.709143961923939456e-06,4.085340291657365056e-04
1.127221931983653604e+02,2.592263260888163458e-06,3.945643656511859504e-04
1.128119401674723434e+02,2.401916116289389068e-06,3.898425426288789492e-04
1.129016871365793122e+02,2.681796077266055116e-06,3.589801136566888868e-04
1.129914341056863094e+02,2.600888962040686736e-06,3.475501895307601908e-04
1.130811810747932782e+02,2.299704721356574883e-06,4.207181462469184309e-04
1.131709280439002612e+02,2.488107621090297904e-06,4.232499191189739089e-04
1.132606750130072299e+02,2.398194026299713188e-06,4.116031716126627429e-04
1.133504219821142271e+02,2.577728409212694989e-06,3.748657427765539644e-04
1.134401689512211959e+02,2.620783548740021345e-06,3.888516011275729113e-04
1.135299159203281789e+02,2.761942317375148201e-06,4.303891119441959263e-04
1.136196628894351477e+02,2.747488728232103689e-06,4.164355830535315553e-04
1.137094098585421449e+02,2.493184461016813575e-06,3.625226471931377822e-04
1.137991568276491137e+02,2.318323189807376185e-06,4.032796054669110226e-04
1.138889037967560967e+02,2.484909745768808405e-06,3.441216142622094236e-04
1.139786507658630654e+02,2.393415806563573140e-06,3.286756904814261654e-04
1.140683977349700626e+02,2.471689142905889227e-06,3.632718082586938323e-04
1.141581447040770314e+02,2.547701997636982032e-06,3.946564445558415311e-04
1.142478916731840144e+02,2.535269938285802155e-06,3.864926729791547154e-04
1.143376386422909832e+02,2.344706011868090258e-06,3.924976465051970400e-04
1.144273856113979804e+02,2.470250031575984086e-06,4.157473320322247422e-04
1.145171325805049349e+02,2.583320870144062946e-06,3.784537498333349665e-04
1.146068795496119321e+02,2.515314669975588446e-06,4.016802953500315577e-04
1.146966265187189009e+02,2.139735639745968183e-06,3.514514099833430309e-04
1.147863734878258839e+02,2.167356987212459715e-06,3.388399136504658977e-04
1.148761204569328527e+02,2.028942561099984068e-06,3.533379955273186846e-04
1.149658674260398499e+02,2.154646087841996152e-06,3.781385672291464966e-04
1.150556143951468187e+02,2.089539591351240642e-06,3.513674961122434078e-04
1.151453613642538016e+02,2.222588194275382970e-06,4.096732587507851135e-04
1.152351083333607704e+02,2.188694652916056796e-06,3.635281302811611370e-04
1.153248553024677676e+02,2.180309619610212661e-06,3.641569748867424876e-04
1.154146022715747364e+02,2.094666667341493120e-06,3.736903398894301674e-04
1.155043492406817194e+02,2.045196060249223799e-06,3.668035412804899033e-04
1.155940962097886882e+02,2.435927314229509532e-06,3.686107093610965649e-04
1.156838431788956854e+02,2.568880682254011308e-06,3.435264648318402049e-04
1.157735901480026541e+02,2.482294675276262118e-06,3.419209380258844038e-04
1.158633371171096229e+02,2.278334626300698277e-06,3.569217908101105993e-04
1.159530840862166059e+02,2.187078291477876416e-06,3.696890925725088259e-04
1.160428310553235747e+02,1.851299389182322328e-06,3.656923501469713485e-04
1.161325780244305719e+02,1.774349664662571884e-06,3.704377975609195878e-04
1.162223249935375264e+02,2.024570149342966275e-06,3.383452938645273712e-04
1.163120719626445236e+02,2.115836400495145011e-06,3.313071835422109210e-04
1.164018189317514924e+02,2.085843175173186922e-06,3.343570399412569777e-04
1.164915659008584754e+02,2.134321424477099613e-06,3.647646610492335335e-04
1.165813128699654442e+02,1.820515777084392360e-06,3.448868353288823225e-04
1.166710598390724414e+02,1.988584951972267665e-06,3.513926602907493902e-04
1.167608068081794102e+02,2.029146315945626902e-06,3.505280671639796346e-04
1.168505537772863931e+02,2.048447198688920327e-06,3.386356430889852749e-04
1.169403007463933619e+02,2.160896299093335145e-06,3.705180107938274396e-04
1.170300477155003591e+02,1.952919937390921140e-06,3.588349521310877721e-04
1.171197946846073279e+02,1.904035044270691789e-06,3.341026128867818738e-04
1.172095416537143109e+02,2.021350432534823389e-06,3.599074594052789774e-04
1.172992886228212797e+02,1.915894993924019023e-06,3.729678125676293751e-04
1.173890355919282769e+02,1.978470089974390293e-06,3.442179555747976356e-04
1.174787825610352456e+02,2.022977685328050560e-06,3.732661435621706424e-04
1.175685295301422286e+02,1.672921336247521242e-06,3.618049132802704949e-04
1.176582764992491974e+02,1.715164930969857969e-06,3.289014766729452975e-04
1.177480234683561946e+02,1.840112531781748519e-06,3.170571917206248735e-04
1.178377704374631634e+02,1.879218456158033451e-06,3.347361087345319865e-04
1.179275174065701464e+02,2.134057374818628322e-06,3.264784813665738803e-04
1.180172643756771151e+02,1.959171550870709369e-06,3.266935721120942690e-04
1.181070113447840981e+02,1.902887759857548423e-06,2.830486091273532031e-04
1.181967583138910669e+02,1.841069044557252157e-06,3.322390280854765595e-04
1.182865052829980641e+02,1.817801091127745723e-06,3.228395175109758080e-04
1.183762522521050329e+02,1.697786463381758588e-06,3.621484926532161442e-04
1.184659992212120159e+02,1.718434372425133559e-06,3.656612221712886171e-04
1.185557461903189846e+02,1.669244544443622974e-06,3.635298632718605939e-04
1.186454931594259818e+02,1.738091125668520991e-06,3.423876783800610421e-04
1.187352401285329506e+02,1.837230798093144485e-06,3.353269463227726878e-04
1.188249870976399336e+02,1.677421165355746253e-06,3.412805699504859618e-04
1.189147340667469024e+02,1.559089239422574426e-06,3.210111813809635867e-04
1.190044810358538996e+02,1.938524772490527178e-06,3.001224495310698091e-04
1.190942280049608684e+02,1.747093502677490310e-06,2.936856724225061490e-04
