Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Mg_x,J_Mg_y,J_Mg_z
28590,8920.967318813196,0.001276142,-0.00034365436,-0.0004473797,34.58132293899132,-15.541455525708004,-16.523483782716735,-13.695222634327937,16.15861069104377,3.8217453165731428,-14.60070725250629,4.584885028289801,4.160180630646023
28595,8920.967318813196,0.0014541096,-0.00029316708,-0.00061609986,36.163184399641835,-9.250111926532119,-17.870293333345423,-15.003112401108528,14.350279863027218,3.827456840694722,-14.874679221582518,0.1018719326645896,5.5012784932512595
28600,8920.967318813196,0.0015703331,-0.00023524961,-0.00071275455,36.11414181729364,-3.0065193302866984,-18.04540818929602,-15.910408625143763,12.763434915641671,3.980738086104466,-13.918340159656545,-4.554875801378575,5.523112401187785
28605,8920.967318813196,0.0016284261,-0.00019765469,-0.0007320951,34.65644736623821,2.5655138786609974,-17.444468939612513,-16.404208569322808,11.433124549004976,4.185662693368288,-11.966845801584023,-8.796598521122425,4.717248930461022
28610,8920.967318813196,0.0016287223,-0.00020670242,-0.0006852697,32.10511891407245,6.903181289184861,-16.51055632712562,-16.499333565597343,10.349995926512026,4.315284642844418,-9.32039219652146,-12.051137392084703,3.6537144470924368
28615,8920.967318813196,0.0015655432,-0.00026054573,-0.00059691747,28.85536836846754,9.706956673275695,-15.595523060067734,-16.25387693419282,9.47125233081552,4.242960536960382,-6.316098263912901,-13.976169061173342,2.811005558425034
28620,8920.967318813196,0.0014400216,-0.00030929403,-0.0004984488,25.41603669782656,11.017068380614969,-14.817968064343262,-15.771572785871406,8.738948725029067,3.879249695468971,-3.359070835918865,-14.553976850899991,2.3971618335483917
28625,8920.967318813196,0.0012618814,-0.0002982812,-0.00040298377,22.31187299514736,11.05040496347781,-13.932975848893738,-15.189418324899751,8.103549172584467,3.2088504667359654,-0.8370614426203631,-13.951913503721947,2.1825690170074203
28630,8920.967318813196,0.0010576725,-0.00022919962,-0.00029011082,19.8819129193158,10.006558934621328,-12.47180771531098,-14.655611388869264,7.540700125463632,2.308208324901573,1.0590917558401616,-12.345218190944498,1.6220430587666606
28635,8920.967318813196,0.0008789064,-0.00015116113,-0.0001468198,18.21591890019827,8.104055842286447,-10.196236527500197,-14.301861313502858,7.049695885986882,1.3212789035302581,2.371335876650808,-9.951710943768623,0.33340142933529315
28640,8920.967318813196,0.0007748867,-0.000115325936,-1.2167347e-05,17.27615971240945,5.6819711478910655,-7.398513953717017,-14.21485217231032,6.637336816077738,0.39920004514591945,3.22408584639557,-7.117267197939576,-1.5422426204101671
28645,8920.967318813196,0.00076438626,-0.00014642376,5.039394e-05,17.008964599040585,3.153118864750439,-4.723533361421549,-14.416691357146313,6.303661451743399,-0.36104584772088666,3.693119998501021,-4.254739504346862,-3.4569773389745997
28650,8920.967318813196,0.00084023905,-0.00022927024,1.2556087e-05,17.369149909881767,0.8863937050148005,-2.762529174264137,-14.862204453686108,6.040187048175726,-0.9536294576258637,3.778448115048339,-1.7245401181746907,-4.825397920191524
28655,8920.967318813196,0.0009817333,-0.00031325637,-0.0001035274,18.32499989006052,-0.89602493047712,-1.80042579092592,-15.453013273893822,5.835461351113923,-1.473493628075956,3.41340723838717,0.2626038153946233,-5.267637378671413
28660,8920.967318813196,0.0011581336,-0.0003406682,-0.0002473062,19.835717945726593,-2.1310147419833605,-1.810152322958721,-16.063068961988513,5.679003247790392,-2.092790894319462,2.512744651160536,1.6540515584463087,-4.638613564253961
28665,8920.967318813196,0.0013342947,-0.0002856403,-0.00036068787,21.767027858007584,-2.830570399844678,-2.5362802378720977,-16.56596252825159,5.560875131336804,-2.9979790549738095,1.0843277885714615,2.4717355130821765,-3.007297687960733
28670,8920.967318813196,0.0014744877,-0.00017681744,-0.000383674,23.783689021980056,-3.0435730645547423,-3.543769976354585,-16.856724823615995,5.469136763017747,-4.312798383089655,-0.6415707264177781,2.776476666459285,-0.684988399662604
28675,8920.967318813196,0.0015402224,-7.447075e-05,-0.00026719226,25.330020883640334,-2.918302044857924,-4.278427733211493,-16.869570088491063,5.387399526690574,-6.055515276723423,-2.1750571518360102,2.732943197607465,1.7923862807649966
28680,8920.967318813196,0.0015006586,-2.128138e-05,-3.7657132e-06,25.841832870373278,-2.744704768181485,-4.265265232257071,-16.59044103237295,5.2942848729264425,-8.150491986078672,-2.9659981402810827,2.6524607604121506,3.8742005936067416
28685,8920.967318813196,0.0013532732,-3.098418e-05,0.00036646193,25.036913234679975,-2.8774064918323106,-3.3563922299466418,-16.05257720466955,5.166968912467571,-10.46999653821386,-2.698942125746764,2.912478490293079,5.284832118129355
28690,8920.967318813196,0.001129496,-0.000110225286,0.00078739034,22.96273043683274,-3.5750407679077227,-1.723133088245369,-15.308598204455965,4.98983033225814,-12.873910748525855,-1.3687383539809543,3.7872513592853743,6.055487151773644
28695,8920.967318813196,0.00088258245,-0.00025891597,0.0012104836,19.856154891727297,-4.8561063659506285,0.43511216384526996,-14.396770688932637,4.764157303255347,-15.2340048453285,0.8260099893368151,5.293989516220545,6.257335950408826
28700,8920.967318813196,0.0006632282,-0.0004574707,0.0015906394,15.986084386443927,-6.479441113478769,3.1191243773252175,-13.329046964625487,4.510611757057818,-17.441773314693464,3.6283571469529825,7.170869669401082,5.781092002979943
28705,8920.967318813196,0.00049091794,-0.0006681608,0.0018809893,11.552651659497748,-8.087383727491924,6.410154387155354,-12.106802117990927,4.261060252001883,-19.402402594906203,6.839545210735156,9.028363754889808,4.450691299184921
28710,8920.967318813196,0.0003486651,-0.0008472779,0.002042738,6.7850316901890215,-9.389327162923811,10.161827444901656,-10.744724963950038,4.046888495307216,-21.023190611179064,10.24508794190384,10.544478988788551,2.319805947211801
28715,8920.967318813196,0.00021071498,-0.00095628423,0.0020615405,2.1475689266985416,-10.21307029964352,13.915159345686924,-9.284097248781226,3.8938449694216652,-22.206770391516887,13.42192295484616,11.521265508043808,-0.24994601232966263
28720,8920.967318813196,7.2851355e-05,-0.00097164215,0.0019537753,-1.6920765988438944,-10.431497747782275,17.133160504736814,-7.792231470191953,3.8245546928630647,-22.854636649592624,15.769702732271035,11.80898332607897,-2.82008074824326
28725,8920.967318813196,-3.7638256e-05,-0.0008990885,0.0017521335,-4.16464729133489,-9.939920178066833,19.415787006898103,-6.352702929120038,3.8619201777985,-22.879931946254697,16.802745108769578,11.2800402828186,-5.077412124352765
28730,8920.967318813196,-7.657633e-05,-0.00077344035,0.0014870904,-5.039885223399802,-8.787052311706935,20.429970569483565,-5.049535834476166,4.027995979828305,-22.22472589356418,16.374816401194003,9.961096650517657,-6.746801654175858
28735,8920.967318813196,-1.9324e-05,-0.0006316984,0.001185446,-4.422504546674208,-7.296658383789479,19.75902870362429,-3.949485473906072,4.33914063542052,-20.8742974728704,14.657385376905914,8.159558113464964,-7.426288276875045
28740,8920.967318813196,0.000111247784,-0.0004920752,0.00087557867,-2.597441643407868,-5.920238259726613,17.00665505140809,-3.0897909208180208,4.801979551561274,-18.86018574876486,11.972627722536306,6.3202994941427555,-6.688026325479502
28745,8920.967318813196,0.0002613,-0.00036056564,0.0005886433,0.12926521557842108,-4.947506383692387,12.112626717424646,-2.477770213650845,5.415016978157117,-16.249071117561623,8.633900029637477,4.734530221846153,-4.405112635570464
28750,8920.967318813196,0.00038198175,-0.00024311505,0.0003502121,3.505396757088823,-4.446320169625116,5.563294160469602,-2.099945023143964,6.176114743248222,-13.125471631951012,4.879943427071301,3.4722461625467353,-0.9793794562107969
28755,8920.967318813196,0.00045002683,-0.00014151173,0.00016647158,7.2971008304902485,-4.391504866639272,-1.679353497719923,-1.9299233364555501,7.08812880624483,-9.581040200316394,0.9182179596045517,2.505416810305842,2.718836831557649
28760,8920.967318813196,0.00047209824,-4.5874207e-05,2.1877666e-05,11.198459831632078,-4.692986484588593,-8.522896968470699,-1.9284518512550957,8.15235159485765,-5.714723983140332,-2.9846128470144704,1.7426756628817475,5.6960642196457165
28765,8920.967318813196,0.00046896847,6.145624e-05,-0.000101716025,14.804625136921405,-5.113460336558793,-14.178519360377642,-2.0430644394929285,9.348277743314803,-1.6357165079509004,-6.476165480189631,0.9672233128483004,7.272678927936152
28770,8920.967318813196,0.00045505047,0.00020116138,-0.0001978392,17.688931507933322,-5.299113573890983,-18.392325581348214,-2.218657608798031,10.612589279439096,2.540516015668636,-9.18487895027469,-0.11143529264088109,7.310252353704794
28775,8920.967318813196,0.00043836312,0.00039214923,-0.00023699903,19.478198129532704,-4.983879584369577,-21.38116382302392,-2.4183487155670544,11.835081163379261,6.703278896441432,-10.77445448565963,-1.6491611867416118,6.136327911484198
28780,8920.967318813196,0.0004300255,0.0006266627,-0.00020784738,19.907482591363024,-4.1728352033812985,-23.582676918382603,-2.6424132455823655,12.879465148514289,10.758122630114325,-10.979674161941183,-3.504589686511526,4.282996958335655
28785,8920.967318813196,0.00044835353,0.0008410225,-0.0001430742,18.94441915271268,-3.1540682194306733,-25.365049595590207,-2.9343971019217223,13.620255922555959,14.633829687542708,-9.724626741670402,-5.264148047502449,2.1896624322937823
28790,8920.967318813196,0.0005249485,0.000937273,-9.892366e-05,16.88884667041197,-2.4088205421637907,-26.86488202959513,-3.370731301091955,13.97594786488408,18.281466271789057,-7.232719761996162,-6.3650881105743515,0.04185817155966598
28795,8920.967318813196,0.0006915004,0.0008504189,-0.0001250464,14.249274445126456,-2.432407048887643,-27.997629567131632,-4.036687555340114,13.920915566420451,21.663613994488355,-3.92719167506588,-6.286469276662746,-2.207542123582886
28800,8920.967318813196,0.00093495374,0.0005997525,-0.0002312561,11.433370284076723,-3.4656478319846284,-28.542320823037105,-4.998324278024603,13.47405848144918,24.738873347106914,-0.1496509036879088,-4.806371751491742,-4.738110161754507
28805,8920.967318813196,0.0011833237,0.00027419446,-0.00036000978,8.61834675233235,-5.36270275015321,-28.300221292893504,-6.283115011839189,12.680536025668705,27.452339280833097,3.95016330433278,-2.1157939949946645,-7.693675842358706
28810,8920.967318813196,0.0013572224,-3.2165353e-05,-0.00042087754,5.961797210476961,-7.6353382264271925,-27.268091169424544,-7.87547136740534,11.604901198719023,29.738674078516706,8.199069250513237,1.2324764154879908,-11.012140397204993
28815,8920.967318813196,0.0014119647,-0.00025652448,-0.00036774194,3.7956827922543566,-9.603446084928043,-25.698001965828865,-9.724256335782346,10.332651388435085,31.536007464792288,12.213969011172555,4.472833954798926,-14.379563069746569
28820,8920.967318813196,0.0013322798,-0.00035254963,-0.00023224323,2.5417115584995713,-10.691284305359913,-24.065252588712013,-11.755347745794214,8.961862440382635,32.80460971080342,15.499031715204147,6.931461499142397,-17.280914526437037
28825,8920.967318813196,0.0011270562,-0.00027953787,-8.6081e-05,2.532481397959544,-10.651673402446052,-22.967977304980508,-13.88251734392827,7.578044489282281,33.54163698986835,17.635431409456903,8.275668363782398,-19.115216978378804
28830,8920.967318813196,0.00083991676,-3.062192e-05,8.522738e-06,3.956594275797155,-9.53072129213413,-22.97090174600575,-16.01381258706,6.2276954251344305,33.78417907529772,18.342614083827318,8.50506540019408,-19.35483425377307
28835,8920.967318813196,0.0005444198,0.00034534174,2.1966816e-05,6.86774633518411,-7.507416361413362,-24.456098200070613,-18.055978217396966,4.912005134041197,33.59793715330713,17.47362728232107,7.797450727125334,-17.683395619231952
28840,8920.967318813196,0.0003239217,0.0007569517,-2.9045445e-05,11.09835008862769,-4.779050374291528,-27.48016527837475,-19.921195601603703,3.6059881531297897,33.05712022796111,15.1082407559879,6.375101860373189,-14.118511748693626
28845,8920.967318813196,0.00024228833,0.0010976795,-8.5641754e-05,16.07935956730847,-1.5518628905745313,-31.59992446546251,-21.536481994636578,2.287628734578636,32.22578465683587,11.74251753809218,4.466273656195636,-9.167416771950872
28850,8920.967318813196,0.00030051242,0.0012828426,-8.402841e-05,20.85204199870982,1.8777677399295742,-35.83361096992607,-22.851325616119876,0.9575410042595704,31.147016747051065,8.284678709533143,2.3667307159273427,-3.854962558417089
28855,8920.967318813196,0.00043473046,0.0012905018,-7.807445e-06,24.523410885193645,5.076900212805281,-39.04863396804318,-23.839415854236794,-0.35865862134987125,29.83913552321287,5.601399710096264,0.4837983286385956,0.6679417113876235
28860,8920.967318813196,0.0005714283,0.001161582,0.00010337284,26.824095739061644,7.648263531426753,-40.54724220822604,-24.493851310792596,-1.6208407832028042,28.296794779168994,3.9551503588299584,-0.8253827882320088,3.708890478544429
28865,8920.967318813196,0.00065437786,0.0009624623,0.00020838508,28.14738901789946,9.421000126291665,-40.25533087658036,-24.81896105269778,-2.7903363375817607,26.49755821721148,2.9569667656760066,-1.4286238870438588,5.216215953852309
28870,8920.967318813196,0.0006443971,0.0007550715,0.00030339186,29.084243035128498,10.417545154551446,-38.457690887858774,-24.8221491768353,-3.8467338179625994,24.41273676024095,2.0233011007948862,-1.368771232976787,5.503397536386995
28875,8920.967318813196,0.00052590284,0.00057952345,0.00041030892,29.98540320236036,10.770733528587558,-35.50501834524026,-24.50779375019272,-4.800383767245007,22.017163591533524,0.807785396740617,-0.7683095659952137,4.946298086138352
28880,8920.967318813196,0.0003171778,0.00044989583,0.0005517393,30.845105984614687,10.713066021914385,-31.68100770586884,-23.876084132884788,-5.693770626386181,19.29279093267497,-0.6836269374235071,0.18274475322025907,3.8466597069957897
28885,8920.967318813196,7.329993e-05,0.00036309395,0.0007410616,31.394150744587872,10.542044007785849,-27.127932346796882,-22.930006683011815,-6.588529625391901,16.226403413661057,-2.1787490326496863,1.248525904528588,2.35997172480283
28890,8920.967318813196,-0.0001266591,0.00030393447,0.0009772675,31.234507871485157,10.512623224448225,-21.859149829586244,-21.689818008112415,-7.5439433770934965,12.808022058882226,-3.259295005216737,2.2333602590158357,0.5095706269524217
28895,8920.967318813196,-0.00020972143,0.00024431935,0.0012302634,29.981507043342344,10.750294611648174,-15.915191124658897,-20.207689213001803,-8.597562564331877,9.036900847492248,-3.4884230115676855,3.0493082699037863,-1.6632670018813833
28900,8920.967318813196,-0.00015054786,0.00015163553,0.0014420539,27.395088444519335,11.29052291863704,-9.513658273655757,-18.57242704333783,-9.755285602276258,4.936155557600174,-2.5372663302514793,3.666803338369146,-3.9640546231755316
28905,8920.967318813196,7.681463e-06,5.4465204e-06,0.0015582072,23.454028965072137,12.203792139997722,-3.018793478504884,-16.899644330112434,-10.990953140996268,0.570206494482151,-0.26898971186532616,3.989201658733445,-6.092970282996891
28910,8920.967318813196,0.00018561636,-0.00019476446,0.0015538136,18.381919612267605,13.627176374372405,3.171857703438513,-15.312391446071505,-12.252337137359557,-3.94478121838209,3.215866525792042,3.8272014502806364,-7.768633843276536
28915,8920.967318813196,0.00032043597,-0.00041761735,0.0014335242,12.650141455527706,15.648395383565775,8.6570679531807,-13.923101547128116,-13.47178665011283,-8.446408395251396,7.558354926022692,3.025432250790554,-8.752216422137924
28920,8920.967318813196,0.00038530742,-0.00057978876,0.0012197903,6.974425597112655,18.223155634600374,13.090447277246454,-12.825251451459625,-14.580313372582662,-12.749960960958322,12.136220396630922,1.5591988486491848,-8.88204294175485
28925,8920.967318813196,0.00038574333,-0.0005768416,0.0009425329,2.31344338569391,21.16813098619499,16.32745098930232,-12.093098277837619,-15.522334537727641,-16.683218850881286,16.065049348390364,-0.4437554314347558,-8.185788823940317
28930,8920.967318813196,0.00036645503,-0.00037099855,0.0006390341,-0.34477571383109934,24.13134630279168,18.405892327430337,-11.77692181651981,-16.267052178482608,-20.117432459399186,18.407091704392275,-2.6622529460721758,-6.830016702189102
28935,8920.967318813196,0.00040272623,-2.8261004e-05,0.0003458119,-0.47526125095834004,26.615186085905286,19.311804661402427,-11.883503464953154,-16.81389987539164,-22.981603072006447,18.644158919766106,-4.599245088276138,-4.871758191421765
28940,8920.967318813196,0.00054156134,0.00033288702,6.936192e-05,1.707384156270507,28.178240776890426,18.95046562702074,-12.353680485630667,-17.191922402944822,-25.257959612081084,16.931690723128177,-5.784277610116321,-2.2340629874717766
28945,8920.967318813196,0.0007541323,0.00060934003,-0.00020849107,5.4338447713925575,28.71722227680481,17.457845000108783,-13.064477728661021,-17.45282138330053,-26.96716484289549,13.916027374655147,-6.062360190654788,0.9677628787747317
28950,8920.967318813196,0.00095617294,0.0007538184,-0.00048329722,9.73129266081736,28.480789556880033,15.392626740244594,-13.863572905330674,-17.656118488183473,-28.152917144736183,10.41767514587487,-5.6226306345336265,4.218733231477739
28955,8920.967318813196,0.0010696755,0.0007697369,-0.00071495934,13.781866030618342,27.811086441054506,13.491000263273882,-14.609010482901226,-17.849396578637002,-28.869856011416896,7.112539393334788,-4.7596492529403545,6.837298716970318
28960,8920.967318813196,0.0010687176,0.00067688717,-0.0008554398,17.21532198960988,26.970940873668145,12.24753785738093,-15.186141023644613,-18.05602518058416,-29.174901177024143,4.256214067516756,-3.7128752808632903,8.38580642301421
28965,8920.967318813196,0.00097579404,0.0005012689,-0.00087842304,20.114235704055258,26.103540106987673,11.769345931607717,-15.50414779218352,-18.282049784445952,-29.122948673315257,1.675307021478564,-2.619450096535065,8.812045842539005
28970,8920.967318813196,0.0008277328,0.0002896204,-0.00079896394,22.70053403033302,25.227166891310553,11.95368823883549,-15.492153168226086,-18.537435978103566,-28.7676855674415,-0.9229859014717858,-1.4876907343562102,8.272440416577222
28975,8920.967318813196,0.00065110653,9.632224e-05,-0.0006685755,25.016841850165225,24.277100281874688,12.697336005836256,-15.10573792867888,-18.85073701687182,-28.164915999484723,-3.6257091545244675,-0.22432338888690495,6.9260231492069515
28980,8920.967318813196,0.00047210813,-4.5405253e-05,-0.0005429145,26.889794677534088,23.15869607595708,13.92908637761488,-14.342847605089794,-19.256214706683778,-27.37326439764343,-6.261552396766585,1.299558544182883,4.902620890424071
28985,8920.967318813196,0.0003350511,-0.0001224057,-0.00044645127,28.085619953437284,21.765493605928683,15.509944218505407,-13.25963448578785,-19.756966366627275,-26.449694986966964,-8.540590682079294,3.1935126126052005,2.3981938360218855
28990,8920.967318813196,0.00028182828,-0.00012173084,-0.0003622738,28.433468081519738,20.060887686864803,17.204624763711614,-11.96789823876987,-20.298318493381913,-25.441787814423822,-10.180174855760509,5.439470674494016,-0.3043936613477918
28995,8920.967318813196,0.00030389696,-3.4757184e-05,-0.00026129783,27.841171222900353,18.296470336552566,18.833484696835363,-10.602027092775987,-20.78312273140003,-24.381774683154386,-10.953749257281327,7.688692641561582,-2.993266700193278
29000,8920.967318813196,0.00032643072,0.00011875464,-0.00014593748,26.244191066813247,17.09458542872944,20.38504474086207,-9.271491971484814,-21.116585832713135,-23.287250482297853,-10.687304050628466,9.224040704430744,-5.639350647246108
29005,8920.967318813196,0.00026276032,0.00029915693,-5.157945e-05,23.57336428755679,17.142305990315627,21.878940540438478,-8.030696917099139,-21.237003057814974,-22.17002508457767,-9.257272538288401,9.29673761816296,-8.250471667724657
29010,8920.967318813196,0.000104692306,0.00047960386,-1.3352896e-05,19.84258687463461,18.711749088788757,23.141218612321467,-6.879763203432392,-21.111308290941494,-21.04814201909425,-6.677429031081868,7.601600103401081,-10.634632772740323
29015,8920.967318813196,-6.355957e-05,0.00065743085,-4.6316894e-05,15.35055012256652,21.3639464482969,23.695271224956592,-5.782827422575229,-20.71360810420996,-19.95293616524827,-3.282328037981226,4.551702531288111,-12.283891556951595
29020,8920.967318813196,-0.00016643756,0.00085277006,-0.00014306362,10.851177119420926,24.1393017723951,22.92179960402595,-4.686134418224699,-20.011242652241016,-18.92647891784031,0.12035229157523464,1.0739815794956762,-12.536877014783121
29025,8920.967318813196,-0.00019850429,0.0010928734,-0.0002784298,7.41260649020495,26.16560994631456,20.46267710346298,-3.5316766726713276,-18.965543977055894,-18.011521887862497,2.404465253799988,-1.9980250234068713,-10.992711242193499
29030,8920.967318813196,-0.00017063692,0.0013613065,-0.00042527608,5.784193891089847,27.061959041006247,16.40627834657041,-2.270378196185792,-17.542916804612144,-17.2404923743586,2.7715796143606513,-4.3170013463962,-7.7073416974669335
29035,8920.967318813196,-7.655315e-05,0.0015899152,-0.00055988383,5.7638080633880175,26.912667282035017,11.196422405043245,-0.8740421527176101,-15.72874803515337,-16.627349893801462,1.3956292311636007,-5.9818784467782,-3.110627991825556
29040,8920.967318813196,7.988664e-05,0.0017266121,-0.0006492276,6.30341176687188,26.05500487244737,5.625677724918001,0.6602058077993407,-13.535414632779105,-16.163444283082523,-0.6782223010809887,-7.317549491868039,1.996211161551667
29045,8920.967318813196,0.00026813342,0.0017772604,-0.0006591282,6.213329576141124,24.740618775449747,0.7463516788027675,2.317797448399344,-10.999947667446618,-15.819752320315043,-2.2457319743839816,-8.538630488488042,6.531845275398421
29050,8920.967318813196,0.00044803772,0.0017647332,-0.0005901055,4.79191003003775,22.840663396415238,-2.494159486768897,4.082715842764281,-8.17390940587306,-15.553704976579617,-2.5892303795695097,-9.464713585198544,9.50630882583054
29055,8920.967318813196,0.0005893316,0.0016668474,-0.00048158018,2.068660625479378,19.931257708744127,-3.6786248996892024,5.9505459772413944,-5.111014689698135,-15.315793773172796,-1.733810825462153,-9.618202432523747,10.452863049371711
29060,8920.967318813196,0.0006755008,0.0014294238,-0.00036065688,-1.2856382392738235,15.775260354043189,-3.1211653810338245,7.9286633055968325,-1.8604265874919692,-15.05450766632816,-0.3576293159708639,-8.712793392157682,9.634117364085153
29065,8920.967318813196,0.000715371,0.0010508948,-0.00021902169,-4.384891672642452,10.672617967739116,-1.6197835111803194,10.019728660504015,1.5285819170248534,-14.720650758188857,0.6505587512078437,-6.999159281345118,7.7988786883709444
29070,8920.967318813196,0.00074808986,0.00060853263,-4.7420082e-05,-6.743078954667476,5.187653420002068,0.11463887203117396,12.192909211190102,4.993448235652028,-14.271040621146295,0.8355651235474018,-4.979061190329293,5.614846162620136
29075,8920.967318813196,0.0008040352,0.00018933568,0.00015392744,-8.447887428912994,-0.28746250339080426,1.7764645073415535,14.356601578076255,8.448037478698968,-13.670155223957627,0.37668105850794553,-2.958534604792721,3.3521352840528316
29080,8920.967318813196,0.0008799175,-0.00016294132,0.0003809934,-9.823883058791147,-5.5641416095439045,3.3534418989960617,16.35351688778803,11.7871252905497,-12.889675728455117,-0.24423845986852127,-1.0209434184428297,0.9946785336126529
29085,8920.967318813196,0.00094726146,-0.00044256196,0.00061759213,-11.131711585884226,-10.478904118068192,4.940897830583617,17.9919508122258,14.906426222998519,-11.909096353078429,-0.5748439750600864,0.7745178839329405,-1.5733566114738164
29090,8920.967318813196,0.00096549495,-0.00065455784,0.0008395209,-12.476522297104118,-14.789909787015668,6.638254018634961,19.105798731980133,17.724809185685416,-10.71866295256995,-0.34388117976735966,2.2671406938104424,-4.4611462607806125
29095,8920.967318813196,0.00089462806,-0.0007980234,0.0010290634,-13.845159206321597,-18.191839691098522,8.456320768407657,19.61556959243909,20.193508850959887,-9.320763277848972,0.5149845820128194,3.2003706182083347,-7.677113120372913
29100,8920.967318813196,0.0007118677,-0.00086502364,0.0011748689,-15.220090188910518,-20.395245600158702,10.208642603086076,19.559946924679135,22.290603010562307,-7.725983310984229,1.9455382141317914,3.306682106071759,-11.024215177321556
29105,8920.967318813196,0.00042216177,-0.00084735063,0.0012647614,-16.6372214765311,-21.24474496477025,11.460388212470743,19.082494559412336,24.012354075291988,-5.947375025935328,3.840121908281124,2.434430368994735,-14.054569076595461
29110,8920.967318813196,5.8314294e-05,-0.0007454659,0.0012903695,-18.05637890779531,-20.85998890468295,11.62778931839474,18.378981773310553,25.36990804567173,-4.001300325804989,5.962792322542062,0.6921199563009681,-16.168044905885573
29115,8920.967318813196,-0.0003180812,-0.00057606393,0.0012570191,-19.185491519254352,-19.718203237196356,10.193164407407124,17.627350736298585,26.386702459385525,-1.9190975803326022,7.843536176333561,-1.4664601159813806,-16.815622862088006
29120,8920.967318813196,-0.0006197115,-0.0003775271,0.0011800356,-19.545506222126296,-18.55569542658828,6.88277981427799,16.930675871224704,27.087881783587328,0.23695623964160095,8.90022592394276,-3.3301471578540887,-15.661292304790289
29125,8920.967318813196,-0.00076115184,-0.00020601995,0.0010654251,-18.811771830301968,-18.035910421423758,1.791840692633369,16.29898865743428,27.484356683864426,2.368793581099924,8.79817882886751,-4.246406863687543,-12.702190306950529
29130,8920.967318813196,-0.00069744274,-0.00011611389,0.00090279983,-17.116528849355777,-18.373530203635497,-4.512870317831958,15.67608011964887,27.56474394539324,4.360695464402411,7.725844424298391,-3.9891742175207296,-8.3893812411513
29135,8920.967318813196,-0.00045572544,-0.00012753843,0.000694548,-14.979528503350611,-19.264539514681708,-11.106619450712437,14.991754997368954,27.30222032119124,6.1143294778480755,6.273168958531148,-2.8356409942027945,-3.5492661603209
29140,8920.967318813196,-0.00013469436,-0.00020988283,0.0004689453,-12.917631479442221,-20.18588331270508,-17.096911611571535,14.208516500228253,26.670544464712265,7.5800748284041335,4.994510364544529,-1.2826213489863854,0.975280629625825
29145,8920.967318813196,0.00014937081,-0.00031419544,0.00024200031,-11.134031713951142,-20.693008555070953,-21.941550580055186,13.342534845030627,25.660214657407757,8.767925511063837,4.0768920260211035,0.23483366059711508,4.632068719811553
29150,8920.967318813196,0.0003187413,-0.00041948527,3.8179232e-06,-9.475557397599935,-20.460056018064968,-25.470271882584633,12.45739820650453,24.29015985401199,9.737089656546704,3.3035544410326647,1.371935580820474,7.191626020076267
29155,8920.967318813196,0.00034606046,-0.0005495328,-0.00024364846,-7.552839895317477,-19.217647807347717,-27.76637462277987,11.639119688508451,22.612136872427044,10.57375330200604,2.1991153492803805,1.8075502993230936,8.651065484877375
29160,8920.967318813196,0.0002439765,-0.0007427678,-0.00046730012,-5.01673971809217,-16.745172721674653,-29.095030149559463,10.962936575935252,20.704582396552688,11.366541328102826,0.339197986062989,1.24262982798221,9.186933161365495
29165,8920.967318813196,6.794793e-05,-0.000995287,-0.000626202,-1.9072492585219436,-12.952960650093496,-29.79929894176705,10.465158198028451,18.656693345041248,12.186819919041696,-2.272514421090402,-0.5016930532076636,9.070923042522093
29170,8920.967318813196,-9.927258e-05,-0.0012410393,-0.000691793,1.31015535444382,-8.065997500850035,-29.994415555285656,10.132449136755543,16.551824624588306,13.078067569817463,-5.157209907263261,-3.2837877023632878,8.374791874486885
29175,8920.967318813196,-0.00020683439,-0.0013967004,-0.00064704975,4.112287896828976,-2.6887776711125912,-29.42242267268731,9.91050820300881,14.461307797539076,14.054388545768699,-7.737401445219387,-6.570490846738057,6.826477946877542
29180,8920.967318813196,-0.00026703812,-0.001414251,-0.00049185404,6.199705139812041,2.4116746026222637,-27.793362299560535,9.723203870411105,12.450483023270829,15.104974052339923,-9.637514491796122,-9.660118183069489,4.1468319414018815
29185,8920.967318813196,-0.00032932908,-0.0012994043,-0.0002514212,7.496633502230882,6.613780650025761,-25.179953463333653,9.492543340451105,10.587682867113433,16.201602260975516,-10.7037825988787,-11.999424002780206,0.43679472156899735
29190,8920.967318813196,-0.0004360385,-0.0010935095,3.0411069e-05,8.092326873511384,9.62862605021222,-22.04003590991661,9.153016377893092,8.944796982497753,17.30759807381084,-10.959949020863444,-13.371383351571485,-3.809118906548707
29195,8920.967318813196,-0.00059286144,-0.0008409053,0.0003088627,8.184840598975114,11.523981476172809,-19.01138106316094,8.657953209887292,7.585815732800217,18.38583881650494,-10.55739953128754,-13.907757411892153,-7.916014488498793
29200,8920.967318813196,-0.00076780596,-0.0005706764,0.00055296125,7.985674093053575,12.592785216161458,-16.71622080546141,7.980139302646075,6.549665454109306,19.401812307435197,-9.680419330528405,-13.940410868795215,-11.227148106448757
29205,8920.967318813196,-0.00091269147,-0.0002955796,0.00074120203,7.655913659587405,13.125180877780833,-15.609946430999038,7.111365685699291,5.8378586653670546,20.319253623638815,-8.481885320783064,-13.760999565048468,-13.250863819393734
