Mode_Index,Frequency_cm-1,Type,Participation_Ratio
372,(126.91226823012725+0j),Real,0.32437034487869265
373,(127.61450382317929+0j),Real,0.3839492205109833
374,(127.89065884123384+0j),Real,0.41923906784909043
375,(128.45707203768796+0j),Real,0.44717251930019153
376,(128.97956142600148+0j),Real,0.32203339247174956
377,(129.47010183768512+0j),Real,0.3037933087051971
378,(129.80707247750092+0j),Real,0.4014748693843693
379,(130.4918456218454+0j),Real,0.430264999861466
380,(130.85741888479959+0j),Real,0.3481205308950794
381,(131.0580441049536+0j),Real,0.2591364151290871
382,(131.87858693877962+0j),Real,0.35882746603747256
383,(132.45528447566534+0j),Real,0.3955050689926184
384,(133.05270887033186+0j),Real,0.24038799352805668
385,(133.32862028464078+0j),Real,0.3182578646192998
386,(133.9333859242216+0j),Real,0.3224677912409182
387,(134.01389840790515+0j),Real,0.26024405522918437
388,(134.71337117287226+0j),Real,0.3060629049245185
389,(135.16492369608932+0j),Real,0.31842248168247006
390,(135.37669040670946+0j),Real,0.37486260451395287
391,(136.05453926381372+0j),Real,0.2549195189843984
392,(136.33641285946095+0j),Real,0.2961187578914663
393,(136.79077894412794+0j),Real,0.20795896814864642
394,(137.79325714263913+0j),Real,0.21897524116181422
395,(138.14763090385088+0j),Real,0.3036653010343344
396,(138.79422128896974+0j),Real,0.4298842125094313
397,(139.3263592422602+0j),Real,0.2862094472634307
398,(139.39202540630623+0j),Real,0.38875954731137474
399,(139.91728904490716+0j),Real,0.34519495931174843
400,(140.19382718747917+0j),Real,0.27604067965060375
401,(140.86068351768395+0j),Real,0.27877425326938055
402,(141.0252141394589+0j),Real,0.24745107116123943
