Freq_rad_ps,VDOS_Li,VDOS_K
7.736188737021572592e+01,1.090108487796551118e-02,1.080107580266299818e-04
7.745163433932269470e+01,1.103450474480020815e-02,1.112620818376258073e-04
7.754138130842967769e+01,1.031770923662390926e-02,1.138290496915860754e-04
7.763112827753666068e+01,1.112274773982135923e-02,1.138959649120698615e-04
7.772087524664364366e+01,9.367035280509203657e-03,1.001426091821803989e-04
7.781062221575061244e+01,9.072246277570989587e-03,1.044680767343586573e-04
7.790036918485759543e+01,8.822208324767112295e-03,1.038992540272284406e-04
7.799011615396457842e+01,7.439821975159054308e-03,9.831281634343688996e-05
7.807986312307154719e+01,7.878889526752900010e-03,1.007405978060137852e-04
7.816961009217853018e+01,9.723731546598042216e-03,1.052853195974091444e-04
7.825935706128551317e+01,1.057684266267008670e-02,9.961407780035758564e-05
7.834910403039249616e+01,1.026373113067835866e-02,9.525478968554143826e-05
7.843885099949946493e+01,9.496243795145829086e-03,1.016178978108575051e-04
7.852859796860644792e+01,9.448050889025567944e-03,1.056183705653109575e-04
7.861834493771343091e+01,1.006824402669312217e-02,1.004721895704742776e-04
7.870809190682039969e+01,9.371474439021702102e-03,9.461028008429526515e-05
7.879783887592738267e+01,8.243429197132019076e-03,8.444331105309910818e-05
7.888758584503436566e+01,8.544612695271323194e-03,8.238790780301426134e-05
7.897733281414134865e+01,1.109076277246960444e-02,8.774346015275964934e-05
7.906707978324831743e+01,1.039489402841746804e-02,7.549148067648787008e-05
7.915682675235530041e+01,9.437044077212191837e-03,8.440024590070992845e-05
7.924657372146228340e+01,9.160600755163325615e-03,8.541920430560093701e-05
7.933632069056926639e+01,9.028327637184667062e-03,8.409923915492844106e-05
7.942606765967623517e+01,1.012524625434791346e-02,8.135640182285486808e-05
7.951581462878321815e+01,8.936731584099936662e-03,7.951145175056287945e-05
7.960556159789020114e+01,9.001085815129523590e-03,7.940605345312134241e-05
7.969530856699716992e+01,9.154448875108021563e-03,9.592215113669728109e-05
7.978505553610415291e+01,8.309575649219037505e-03,8.761356000785669961e-05
7.987480250521113589e+01,8.619831917058231111e-03,8.797384878749942548e-05
7.996454947431811888e+01,9.046076488706387975e-03,8.531143577094219563e-05
8.005429644342508766e+01,8.688913721865230283e-03,7.895691601913842482e-05
8.014404341253205644e+01,7.771899368958277640e-03,8.581193183572904417e-05
8.023379038163903942e+01,8.734453873856330708e-03,8.721236747945966766e-05
8.032353735074602241e+01,7.871360202069912007e-03,8.321040514315537729e-05
8.041328431985300540e+01,7.362319016528254441e-03,7.925412124442809578e-05
8.050303128895997418e+01,7.723453332629570504e-03,7.385206420928812484e-05
8.059277825806695716e+01,8.730957272360053908e-03,7.251302137451961485e-05
8.068252522717394015e+01,9.591169877121309695e-03,8.071260691213501877e-05
8.077227219628090893e+01,9.457248466418004609e-03,7.561313537238667677e-05
8.086201916538789192e+01,8.728243842363692800e-03,6.506211378927469614e-05
8.095176613449487490e+01,7.321789311784979333e-03,7.040044079976314926e-05
8.104151310360185789e+01,8.133122210926728782e-03,6.992863876528700087e-05
8.113126007270882667e+01,8.071402152877897931e-03,7.166956808820291113e-05
8.122100704181580966e+01,8.873558837666247270e-03,7.534191271937633794e-05
8.131075401092279265e+01,8.628997245702079572e-03,7.515704440623377524e-05
8.140050098002976142e+01,8.174386022648532854e-03,7.296423166321213381e-05
8.149024794913674441e+01,8.036841698780151227e-03,7.377601922967267029e-05
8.157999491824372740e+01,7.083342370570914516e-03,8.025433464048617352e-05
8.166974188735071039e+01,7.249652855693925098e-03,7.999153612815990664e-05
8.175948885645767916e+01,7.637676617281957681e-03,7.206873815157969750e-05
8.184923582556466215e+01,7.613046205507744552e-03,6.415953976115664869e-05
8.193898279467164514e+01,8.885292959864678555e-03,6.103123340792028940e-05
8.202872976377862813e+01,8.560610821344285734e-03,5.903976068546968031e-05
8.211847673288559690e+01,7.073893045655486704e-03,6.453166144981134175e-05
8.220822370199257989e+01,6.855806485278771907e-03,6.684678668513790707e-05
8.229797067109956288e+01,6.594940901558722299e-03,6.659324461889799080e-05
8.238771764020653166e+01,6.948123828881430999e-03,6.254670192195092241e-05
8.247746460931351464e+01,7.370349807965139236e-03,6.795102598280575114e-05
8.256721157842049763e+01,8.092837290353633792e-03,7.322389555084153287e-05
8.265695854752748062e+01,7.901180833319502647e-03,7.263930067389003542e-05
8.274670551663444940e+01,7.809831323884969777e-03,7.198646843556556318e-05
8.283645248574143238e+01,6.595979502019825094e-03,6.270794211046075146e-05
8.292619945484841537e+01,6.589902130154677747e-03,5.751051306039243262e-05
8.301594642395539836e+01,6.813724962598443832e-03,5.812082166214085915e-05
8.310569339306236714e+01,7.324188095934558614e-03,6.056055277244731154e-05
8.319544036216935012e+01,7.142865803607750634e-03,5.759687297297766715e-05
8.328518733127633311e+01,6.609110638609018602e-03,6.274160284869671777e-05
8.337493430038330189e+01,6.329604293748219285e-03,5.689891453847252919e-05
8.346468126949027067e+01,5.778398339065094272e-03,5.675169833893680028e-05
8.355442823859725365e+01,6.927512204494095521e-03,5.617930842828759458e-05
8.364417520770423664e+01,7.597157396250728625e-03,6.077508764568756905e-05
8.373392217681121963e+01,7.555131837417179523e-03,5.750185511980421407e-05
8.382366914591818841e+01,7.203619066692873094e-03,5.346403177835897842e-05
8.391341611502517139e+01,6.093346692212917547e-03,5.408925138723524368e-05
8.400316308413215438e+01,6.262673229471800787e-03,5.218995587124590274e-05
8.409291005323912316e+01,6.390736327949368342e-03,5.042397095278234253e-05
8.418265702234610615e+01,6.834745886138700321e-03,5.817500880578873083e-05
8.427240399145308913e+01,7.437177348839054541e-03,5.858659491969212061e-05
8.436215096056007212e+01,7.296130115544288176e-03,5.599505987702509282e-05
8.445189792966704090e+01,7.172972087224105224e-03,5.995019296677409748e-05
8.454164489877402389e+01,6.702100826678647309e-03,5.436356853291300292e-05
8.463139186788100687e+01,6.205480798029531543e-03,5.264274426109261069e-05
8.472113883698798986e+01,6.376402115835164142e-03,4.949140821767982422e-05
8.481088580609495864e+01,6.050942882759562623e-03,4.774618446929809274e-05
8.490063277520194163e+01,6.388346138567494760e-03,4.859104955218915056e-05
8.499037974430892461e+01,5.934638006327737705e-03,4.513564092235639367e-05
8.508012671341589339e+01,5.216654240407715692e-03,5.140158731978299511e-05
8.516987368252287638e+01,5.956841061120307645e-03,5.613980868014254301e-05
8.525962065162985937e+01,5.752769459985027090e-03,5.409844396756577757e-05
8.534936762073684235e+01,5.822886910408409458e-03,4.885644827340631790e-05
8.543911458984381113e+01,6.778769161449363020e-03,4.744475192639332361e-05
8.552886155895079412e+01,6.322267907887677701e-03,4.613374623861864866e-05
8.561860852805777711e+01,6.250931120119723565e-03,4.542807173518793895e-05
8.570835549716476010e+01,5.952796695549041756e-03,4.374429336074799979e-05
8.579810246627172887e+01,5.474452793047757983e-03,4.728249934938433708e-05
8.588784943537871186e+01,5.309915668693616225e-03,5.008965443543490824e-05
8.597759640448569485e+01,6.250432963550298787e-03,4.513801231985483325e-05
8.606734337359266362e+01,6.574830004499216361e-03,4.495807325012618510e-05
8.615709034269964661e+01,6.203340097476006329e-03,5.094772278517790579e-05
8.624683731180662960e+01,5.957458033921429578e-03,4.796830020164691939e-05
8.633658428091361259e+01,5.141290405611836402e-03,3.982883295551867888e-05
8.642633125002058136e+01,5.091657064290872406e-03,3.914359229832448279e-05
8.651607821912756435e+01,5.631009367376799309e-03,4.117956293439044746e-05
8.660582518823454734e+01,5.663995278041066526e-03,4.052942063349682214e-05
8.669557215734153033e+01,4.775309238153495339e-03,3.966434275117796293e-05
8.678531912644849911e+01,4.720097347422669114e-03,3.868085055570663849e-05
8.687506609555546788e+01,5.261742686597740276e-03,4.351236648204582076e-05
8.696481306466245087e+01,4.600134749784693181e-03,4.542503975824014321e-05
8.705456003376943386e+01,4.482406186926952626e-03,4.324280330916358369e-05
8.714430700287640263e+01,5.163553509995607790e-03,4.780363084836015259e-05
8.723405397198338562e+01,5.201155051398506819e-03,4.834029888236451074e-05
8.732380094109036861e+01,4.772980711685373412e-03,4.414692897664828600e-05
8.741354791019735160e+01,4.824319938201537816e-03,4.000774899823458737e-05
8.750329487930432038e+01,4.764016885503550951e-03,3.943504861755491909e-05
8.759304184841130336e+01,5.345485267405497565e-03,4.121641238563227466e-05
8.768278881751828635e+01,5.435891521924472378e-03,4.868818512720171404e-05
8.777253578662525513e+01,4.900440276067032780e-03,4.301091842749406687e-05
8.786228275573223812e+01,4.807099052116627427e-03,3.423722188285429133e-05
8.795202972483922110e+01,4.677772739118737748e-03,3.822521808634433342e-05
8.804177669394620409e+01,4.778577835182867307e-03,4.596203974757603070e-05
8.813152366305317287e+01,5.210602340192107065e-03,4.490215355375424357e-05
8.822127063216015586e+01,5.135602734120388140e-03,4.249776643150719128e-05
8.831101760126713884e+01,4.852532883605648398e-03,3.938725445801520634e-05
8.840076457037412183e+01,4.986249498487645149e-03,3.549330039139241146e-05
8.849051153948109061e+01,4.635847529533889191e-03,3.607223053189526627e-05
8.858025850858807360e+01,4.022041960562036667e-03,3.349736879665250630e-05
8.867000547769505658e+01,4.981565279341636059e-03,3.566158934574503985e-05
8.875975244680202536e+01,4.543235058205149536e-03,3.747445208919848210e-05
8.884949941590900835e+01,4.515422715142237801e-03,3.713052884914481343e-05
8.893924638501599134e+01,4.261048836077022638e-03,3.417523789059482062e-05
8.902899335412297432e+01,4.471382643270901264e-03,3.503299180060567234e-05
8.911874032322994310e+01,4.409773002225673283e-03,3.898677503509383787e-05
8.920848729233692609e+01,4.389511940637922174e-03,3.662899827057772154e-05
8.929823426144390908e+01,4.215790358359953333e-03,3.561606289251503403e-05
8.938798123055089206e+01,4.076294791531992999e-03,3.209438952067388229e-05
8.947772819965786084e+01,4.616886644975820748e-03,3.119562118333402091e-05
8.956747516876484383e+01,4.954790575630634887e-03,2.998120267154329480e-05
8.965722213787182682e+01,4.484190269375245945e-03,2.927402512434963369e-05
8.974696910697879559e+01,3.978064925348294423e-03,3.363511106321485081e-05
8.983671607608577858e+01,3.968699701069122905e-03,3.336753943130918551e-05
8.992646304519276157e+01,4.071530784738337100e-03,3.056477958239852799e-05
9.001621001429974456e+01,4.239592758000848213e-03,3.023395746449701309e-05
9.010595698340671333e+01,3.857148496815013955e-03,3.573102160878937733e-05
9.019570395251369632e+01,4.073611115774135490e-03,3.676493025964601668e-05
9.028545092162066510e+01,4.265002355802877121e-03,3.228244419743785885e-05
9.037519789072764809e+01,4.428997303400594200e-03,2.983257458894891172e-05
9.046494485983461686e+01,3.975434478993988482e-03,2.831497464627784257e-05
9.055469182894159985e+01,3.557800801148389234e-03,2.860841518766688143e-05
9.064443879804858284e+01,3.764166294833426549e-03,3.090608942046429070e-05
9.073418576715556583e+01,3.831804100511567671e-03,3.605201252688976286e-05
9.082393273626253460e+01,3.940341624609193343e-03,3.066962207672678758e-05
9.091367970536951759e+01,3.704929046106190515e-03,2.812221767146421992e-05
9.100342667447650058e+01,3.594458788705286872e-03,2.679544947344479852e-05
9.109317364358348357e+01,3.668546778168946341e-03,2.431335274124280665e-05
9.118292061269045234e+01,3.580936106345133062e-03,2.609711007969781646e-05
9.127266758179743533e+01,4.108893333969016251e-03,3.211233912342394988e-05
9.136241455090441832e+01,4.367318937650259761e-03,2.963545690591887501e-05
9.145216152001138710e+01,3.820918910366581135e-03,2.749618029423734302e-05
9.154190848911837008e+01,3.459415800484599585e-03,2.759845748630857692e-05
9.163165545822535307e+01,4.266561128452792985e-03,2.715507001536201809e-05
9.172140242733233606e+01,3.860850994395595686e-03,2.526119468784237296e-05
9.181114939643930484e+01,3.783597546634499906e-03,2.541890842513062034e-05
9.190089636554628783e+01,3.881883716115071790e-03,2.552163822516008733e-05
9.199064333465327081e+01,3.603523623094356029e-03,2.698355130893355933e-05
9.208039030376025380e+01,3.192297298694988204e-03,2.692238129368764395e-05
9.217013727286722258e+01,3.329546406405292300e-03,2.487082201989352691e-05
9.225988424197420557e+01,3.367951745881712401e-03,2.306014867010574638e-05
9.234963121108118855e+01,3.404930970330725080e-03,2.481691003521805807e-05
9.243937818018815733e+01,3.695789317278248918e-03,2.627722873738586344e-05
9.252912514929514032e+01,3.542329279319211734e-03,2.516600383621257653e-05
9.261887211840212331e+01,3.134269793028978280e-03,2.470723079371447118e-05
9.270861908750910629e+01,3.219741543805312769e-03,2.282356258346905276e-05
9.279836605661607507e+01,3.982235999793373726e-03,2.321123479387088127e-05
9.288811302572305806e+01,3.685817898420447932e-03,2.124612235826017100e-05
9.297785999483004105e+01,3.239620942384420846e-03,2.295091456659447275e-05
9.306760696393700982e+01,2.950659075478854511e-03,2.524699810499972732e-05
9.315735393304399281e+01,3.106365380083658378e-03,2.515568629283580237e-05
9.324710090215097580e+01,3.428802500728609509e-03,2.389546673288705036e-05
9.333684787125795879e+01,3.684181510362264083e-03,2.315424394437449562e-05
9.342659484036492756e+01,3.272968703155486325e-03,2.123377316668936809e-05
9.351634180947191055e+01,2.696682611327708232e-03,2.324399574880427723e-05
9.360608877857887933e+01,2.638478603790017207e-03,2.370651581753883158e-05
9.369583574768586232e+01,2.629335956408644995e-03,2.109395238580164420e-05
9.378558271679284530e+01,3.170821149379535100e-03,2.084825527561199021e-05
9.387532968589981408e+01,3.616586913213969481e-03,2.367230113685953453e-05
9.396507665500679707e+01,3.567259819023244766e-03,2.505403614133114317e-05
9.405482362411378006e+01,3.173010457566656853e-03,2.216255420688761546e-05
9.414457059322074883e+01,2.665711296871928378e-03,2.191571814630095382e-05
9.423431756232773182e+01,2.844198175291608090e-03,2.242804574322733416e-05
9.432406453143471481e+01,3.235280352245946053e-03,1.843265442364790406e-05
9.441381150054169780e+01,3.070200246221613336e-03,2.109892762509569468e-05
9.450355846964866657e+01,2.703648144996793120e-03,2.064704920900008211e-05
9.459330543875564956e+01,3.334167088914600369e-03,2.113058329762899104e-05
9.468305240786263255e+01,3.105947453500696592e-03,2.434978357073788990e-05
9.477279937696960133e+01,2.853560094674755659e-03,2.034432163477493233e-05
9.486254634607658431e+01,2.916593114459575375e-03,1.847903277136000763e-05
9.495229331518356730e+01,3.041252056403089161e-03,1.953061065626410524e-05
9.504204028429055029e+01,2.458241439009807138e-03,2.070540945022657472e-05
9.513178725339751907e+01,2.738934335670197093e-03,1.803400447957927513e-05
9.522153422250450205e+01,3.225733637792675603e-03,1.740022313705336926e-05
9.531128119161148504e+01,3.205836829297575592e-03,1.695172906715817782e-05
9.540102816071846803e+01,2.584857573161301273e-03,1.850203586507358263e-05
9.549077512982543681e+01,2.525445830400609246e-03,2.132386194283314700e-05
9.558052209893241979e+01,2.597350377340422369e-03,1.809950384724286909e-05
9.567026906803940278e+01,2.443286319245294939e-03,1.555244984767147905e-05
9.576001603714637156e+01,2.307506659365527422e-03,1.565824707751453001e-05
9.584976300625335455e+01,2.488306533362513902e-03,1.741630772476721457e-05
9.593950997536033753e+01,2.288038728704440590e-03,1.747452490467618457e-05
9.602925694446732052e+01,2.166236798814837831e-03,1.829210775882729299e-05
9.611900391357428930e+01,2.474134896067280501e-03,1.894085725241305957e-05
9.620875088268127229e+01,2.772430103814673211e-03,2.065641480093143007e-05
9.629849785178825528e+01,2.872385058853038197e-03,2.008530677872671829e-05
9.638824482089523826e+01,2.606674986428152499e-03,2.055079073135229135e-05
9.647799179000220704e+01,2.756534346313252535e-03,1.809212428691131785e-05
9.656773875910919003e+01,2.582659005424289226e-03,1.681207361833787737e-05
9.665748572821617302e+01,2.583353682728206039e-03,1.669613412939729714e-05
9.674723269732314179e+01,2.288943252332083494e-03,1.683395753428910548e-05
9.683697966643012478e+01,2.458795099007724926e-03,1.696269700899430866e-05
9.692672663553710777e+01,2.369813572236710835e-03,1.580150087671209513e-05
9.701647360464407654e+01,2.445840638103998800e-03,1.498769777519933286e-05
9.710622057375105953e+01,2.547703128690448609e-03,1.619847033780987729e-05
9.719596754285802831e+01,2.310133799236236893e-03,1.600216410475279046e-05
9.728571451196501130e+01,2.280602148097415471e-03,1.646477639355915071e-05
9.737546148107199429e+01,2.478642490457220494e-03,1.639261741285758320e-05
9.746520845017896306e+01,2.427245153965125555e-03,1.549593296254217232e-05
9.755495541928594605e+01,2.521857324137467913e-03,1.539461490243591027e-05
9.764470238839292904e+01,2.363509385473158784e-03,1.440651649129718727e-05
9.773444935749991203e+01,2.362997334374850652e-03,1.568196748335886313e-05
9.782419632660688080e+01,2.281039085839191554e-03,1.573609578928216940e-05
9.791394329571386379e+01,1.943505289815307705e-03,1.521095209536984434e-05
9.800369026482084678e+01,2.107469173468735739e-03,1.377459061405917060e-05
9.809343723392782977e+01,2.363108415191229536e-03,1.480761274475736601e-05
9.818318420303479854e+01,2.298264303503178702e-03,1.643856134584587537e-05
9.827293117214178153e+01,1.960219765207341092e-03,1.502397378839060316e-05
9.836267814124876452e+01,2.126408881020102996e-03,1.527203144388118901e-05
9.845242511035573330e+01,2.361924725407844958e-03,1.457177889141387867e-05
9.854217207946271628e+01,2.137877062366619080e-03,1.314170977262030444e-05
9.863191904856969927e+01,2.059229566723939572e-03,1.359617403668334785e-05
9.872166601767668226e+01,1.875410017062571506e-03,1.469329809283021496e-05
9.881141298678365104e+01,1.884328021473376680e-03,1.440102016359256502e-05
9.890115995589063402e+01,2.151385971379933537e-03,1.399423861689764580e-05
9.899090692499761701e+01,2.351702871431993191e-03,1.397240285308973501e-05
9.908065389410460000e+01,2.243368485570921937e-03,1.361846419189400807e-05
9.917040086321156878e+01,2.295337441705294027e-03,1.296297399734266276e-05
9.926014783231855176e+01,2.121293981370472089e-03,1.390542575661066134e-05
9.934989480142553475e+01,1.938777466888564520e-03,1.379930121477752597e-05
9.943964177053250353e+01,1.816774040170994302e-03,1.363149854667604947e-05
9.952938873963948652e+01,1.937722712551791021e-03,1.409832823996046149e-05
9.961913570874646950e+01,2.290606935318755324e-03,1.358321037473563411e-05
9.970888267785345249e+01,2.202648322307838597e-03,1.434643328430551845e-05
9.979862964696042127e+01,2.146253753545016192e-03,1.385360393917251415e-05
9.988837661606740426e+01,1.860469017446435150e-03,1.352057108123955130e-05
9.997812358517438724e+01,1.939930544512618238e-03,1.357147587338624325e-05
1.000678705542813702e+02,1.955725106282766614e-03,1.314399591500642429e-05
1.001576175233883390e+02,1.923921845791400119e-03,1.335788439336568283e-05
1.002473644924953220e+02,2.115162686727207076e-03,1.230188427889106410e-05
1.003371114616023050e+02,2.230233578459724000e-03,1.154087316463292797e-05
1.004268584307092738e+02,1.806334907080566409e-03,1.071575601745883433e-05
1.005166053998162425e+02,1.935781321406678098e-03,1.224012621821632369e-05
1.006063523689232397e+02,1.960830893867420398e-03,1.194410364112376728e-05
1.006960993380302085e+02,1.695545112224724213e-03,1.090789476775448313e-05
1.007858463071371915e+02,1.668016075982891883e-03,1.206351639039524182e-05
1.008755932762441603e+02,1.906392642258323156e-03,1.111282517793611444e-05
1.009653402453511575e+02,1.807065214077353994e-03,1.110183105141680145e-05
1.010550872144581263e+02,1.955433347034888150e-03,1.173382179487434242e-05
1.011448341835651092e+02,1.865497938005958095e-03,1.126301467190443886e-05
1.012345811526720780e+02,1.864045305805653958e-03,1.008733794307321421e-05
1.013243281217790752e+02,1.931386113759578360e-03,9.658380559616662884e-06
1.014140750908860440e+02,1.617568344551998044e-03,1.010101325181956900e-05
1.015038220599930270e+02,1.381290388967370978e-03,1.041998472350364572e-05
1.015935690290999958e+02,1.681602833396252106e-03,1.201532738397025071e-05
1.016833159982069930e+02,1.870697668353790873e-03,1.237157179115620908e-05
1.017730629673139617e+02,1.639703265662005799e-03,1.036687339841713246e-05
1.018628099364209447e+02,1.820658789798298765e-03,1.087269844502590425e-05
1.019525569055279135e+02,1.679082534995693507e-03,9.602923701339902778e-06
1.020423038746349107e+02,1.425557551177429041e-03,9.653100936846870279e-06
1.021320508437418653e+02,1.608536816553645266e-03,1.105931438906658583e-05
1.022217978128488340e+02,1.731657762492956523e-03,1.159831431546059950e-05
1.023115447819558312e+02,1.858827522208275282e-03,1.094063629056095101e-05
1.024012917510628000e+02,1.876891673844603052e-03,1.068030340736782598e-05
1.024910387201697830e+02,1.876024955508557050e-03,1.001885641346227509e-05
1.025807856892767518e+02,1.818462281521648297e-03,1.058159723338278018e-05
1.026705326583837490e+02,1.815325446720681508e-03,1.089581214629582006e-05
1.027602796274907178e+02,1.620744657419493978e-03,1.062592297054231060e-05
1.028500265965977007e+02,1.816952998877325405e-03,9.968492799865440843e-06
1.029397735657046695e+02,1.831096956030943152e-03,1.059255953557417260e-05
1.030295205348116667e+02,1.470822848510608665e-03,1.051077631652488628e-05
1.031192675039186355e+02,1.487403013932910370e-03,1.026347083145091273e-05
1.032090144730256185e+02,1.645248467896857089e-03,1.056623824602926560e-05
1.032987614421325873e+02,1.715962630929778821e-03,1.032414612446657962e-05
1.033885084112395845e+02,1.634150593080583788e-03,9.571723374902931682e-06
1.034782553803465532e+02,1.725784892022602874e-03,1.048171057687446261e-05
1.035680023494535362e+02,1.874870973827676753e-03,1.123146607877199508e-05
1.036577493185605050e+02,1.810925969720940170e-03,9.880238971850924099e-06
1.037474962876675022e+02,1.761505002893459793e-03,8.401052634681936739e-06
1.038372432567744568e+02,1.679930828501930524e-03,9.452542703103566853e-06
1.039269902258814540e+02,1.645054314233407268e-03,9.296989047859178409e-06
1.040167371949884227e+02,1.365660348076497624e-03,8.789319904699246087e-06
1.041064841640954057e+02,1.494684969153809752e-03,8.897651051954987247e-06
1.041962311332023745e+02,1.367073894179988416e-03,9.060326444207550276e-06
1.042859781023093717e+02,1.409452390545622375e-03,9.094778500279342235e-06
1.043757250714163405e+02,1.633227022975652530e-03,9.986733673463366086e-06
1.044654720405233235e+02,1.674413903019057780e-03,8.670434235025453149e-06
1.045552190096302922e+02,1.587934969676636126e-03,8.528036791706466635e-06
1.046449659787372894e+02,1.495580087815686189e-03,7.894900477729205936e-06
1.047347129478442582e+02,1.374606692878141802e-03,7.505830240657592965e-06
1.048244599169512412e+02,1.583590406204004632e-03,7.783681978012246577e-06
1.049142068860582100e+02,1.563610813801850560e-03,8.734762396901194948e-06
1.050039538551652072e+02,1.447155005589159660e-03,8.312210174521943891e-06
1.050937008242721760e+02,1.404518544153632526e-03,8.207198878606303130e-06
1.051834477933791590e+02,1.355020062810183886e-03,8.570817307348689112e-06
1.052731947624861277e+02,1.422564128012481334e-03,8.102555696501927531e-06
1.053629417315931249e+02,1.560009971435244750e-03,6.658188251716298383e-06
1.054526887007000937e+02,1.476458355583796069e-03,7.531052886298578447e-06
1.055424356698070483e+02,1.370751700349111951e-03,8.623531421990282366e-06
1.056321826389140455e+02,1.362813924446557327e-03,7.372885527186100630e-06
1.057219296080210142e+02,1.385063597413143223e-03,7.638046386469706761e-06
1.058116765771279972e+02,1.296752694083189552e-03,7.910400280431176891e-06
1.059014235462349660e+02,1.396768673307020219e-03,7.549440972909300094e-06
1.059911705153419632e+02,1.515699377908199001e-03,6.894845502904413213e-06
1.060809174844489320e+02,1.438192906515256119e-03,7.121226010216701323e-06
1.061706644535559150e+02,1.365230596448064595e-03,8.597267912141711476e-06
1.062604114226628838e+02,1.499677312420989728e-03,7.780142618031476239e-06
1.063501583917698810e+02,1.630538881926181126e-03,6.684664689041307097e-06
1.064399053608768497e+02,1.395091000839338144e-03,6.745029238873776507e-06
1.065296523299838327e+02,1.455802686805450366e-03,6.361129299355666219e-06
1.066193992990908015e+02,1.388406989124027924e-03,5.881485281848041559e-06
1.067091462681977987e+02,1.295721829285201819e-03,6.411762015361689977e-06
1.067988932373047675e+02,1.235998360926187246e-03,7.455482434023271001e-06
1.068886402064117505e+02,1.289051712519965597e-03,7.047620326816380007e-06
1.069783871755187192e+02,1.279663251069820644e-03,5.584218102926529169e-06
1.070681341446257164e+02,1.186635644927421917e-03,6.218803990775284110e-06
1.071578811137326852e+02,1.139537719122568496e-03,7.249471636941222828e-06
1.072476280828396682e+02,1.400434530867593038e-03,6.715960413647138276e-06
1.073373750519466370e+02,1.209941694546145174e-03,6.348437959773078729e-06
1.074271220210536200e+02,1.186863135124208287e-03,6.683023041028514779e-06
1.075168689901605887e+02,1.312767486621089401e-03,7.301538932483265837e-06
1.076066159592675859e+02,1.305796203850456390e-03,7.400235493046716196e-06
1.076963629283745547e+02,1.141210421916953339e-03,6.939325483881480083e-06
1.077861098974815377e+02,1.320914331969324281e-03,6.301681863148903429e-06
1.078758568665885065e+02,1.327606146892796376e-03,5.897602760311845274e-06
1.079656038356955037e+02,1.171098364919207022e-03,6.377016371243114849e-06
1.080553508048024725e+02,1.233822071641934009e-03,6.603568739880877812e-06
1.081450977739094554e+02,1.327425433821855958e-03,6.217226816614752192e-06
1.082348447430164242e+02,1.382187013527347427e-03,5.741369924445764166e-06
1.083245917121234214e+02,1.097310237449352710e-03,6.326681148693361410e-06
1.084143386812303902e+02,1.037852056852237026e-03,5.998384593030572325e-06
1.085040856503373732e+02,1.332882105300889396e-03,5.830767518060193816e-06
1.085938326194443420e+02,1.405622154615123473e-03,6.482433290083979322e-06
1.086835795885513392e+02,1.402484071066203552e-03,6.450413157770613084e-06
1.087733265576583079e+02,1.488923364948943097e-03,5.964718898295525967e-06
1.088630735267652909e+02,1.441276507288571625e-03,5.292491409877970199e-06
1.089528204958722597e+02,1.365342071710830925e-03,6.000753116160956560e-06
1.090425674649792285e+02,1.268587625342064429e-03,5.473588168751247766e-06
1.091323144340862115e+02,1.228849882794663066e-03,5.649910508119834307e-06
1.092220614031931802e+02,1.377098755979640861e-03,6.234482665678093382e-06
1.093118083723001774e+02,1.187311326350528988e-03,6.312871392101124440e-06
1.094015553414071462e+02,1.130186219833467657e-03,5.437898480227067141e-06
1.094913023105141292e+02,1.241063010535311054e-03,5.159407889593606857e-06
1.095810492796210980e+02,1.241701102135512940e-03,5.226037145298848453e-06
1.096707962487280952e+02,1.146860862256423577e-03,5.574910549241327121e-06
1.097605432178350640e+02,1.003233500809193888e-03,5.583072341752122376e-06
1.098502901869420469e+02,1.191635419870514575e-03,5.467382269632716993e-06
1.099400371560490157e+02,1.190783281203245097e-03,5.297706487057481811e-06
1.100297841251560129e+02,1.130210216281296890e-03,5.644020460185816773e-06
1.101195310942629817e+02,1.016812255639202266e-03,5.021270061837127135e-06
1.102092780633699647e+02,1.035116378631189540e-03,5.600828175893441085e-06
1.102990250324769335e+02,1.138559405538198217e-03,5.577288927466950749e-06
1.103887720015839307e+02,1.120347640289278465e-03,5.573723702361782488e-06
1.104785189706908994e+02,1.077816519622819052e-03,5.607643690849944395e-06
1.105682659397978824e+02,1.078646361957917143e-03,5.184271432074300235e-06
1.106580129089048512e+02,1.099359547861080344e-03,4.950098870351456600e-06
1.107477598780118484e+02,1.154139605337920404e-03,5.510047970330908586e-06
1.108375068471188030e+02,1.043283443687572244e-03,5.317556178646001308e-06
1.109272538162258002e+02,1.064413666352441055e-03,5.231127545781401505e-06
1.110170007853327689e+02,9.895635559712186603e-04,4.997023413626905906e-06
1.111067477544397519e+02,1.043322154074211028e-03,5.000662404596687944e-06
1.111964947235467207e+02,1.166940393102780136e-03,5.157226759843900322e-06
1.112862416926537179e+02,1.101410509411076405e-03,4.978569024882300373e-06
1.113759886617606867e+02,1.052391149121308577e-03,5.131266862764697713e-06
1.114657356308676697e+02,9.566560324764178868e-04,4.782388168621953856e-06
1.115554825999746384e+02,1.072812011795510560e-03,4.283556143150906326e-06
1.116452295690816356e+02,1.171457062147728033e-03,4.601710961780706643e-06
1.117349765381886044e+02,1.135306283641244595e-03,5.046607565743358138e-06
1.118247235072955874e+02,1.124347879015532821e-03,5.107876491543337965e-06
1.119144704764025562e+02,1.023200072615684667e-03,4.742799633922866514e-06
1.120042174455095534e+02,9.239387018329032249e-04,5.149615265132992220e-06
1.120939644146165222e+02,9.953351168043975041e-04,4.800112811827426669e-06
