Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.75KCl-0.25UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.114685,0.114383,0.114080,0.113777,0.113474,0.113172,0.112869,0.112566,0.112264,0.111961,0.111658,0.111355,0.111053,0.110750,0.110447,0.110144,0.109842,0.109539,0.109236,0.108934,0.108631,0.108328,0.108025,0.107723,0.107420,0.107117,0.106815,0.106512,0.106209,0.105907,0.105604,0.105301,0.104998,0.104696,0.104393,0.104090,0.103788,0.103485,0.103182,0.102880,0.102577,0.102274,0.101972,0.101669,0.101366,0.101064,0.100761,0.100458,0.100156,0.099853,0.099550,0.099248,0.098945,0.098642,0.098340,0.098037,0.097734,0.097432,0.097129,0.096826,0.096524,0.096221,0.095918,0.095616,0.095313,0.095010,0.094708,0.094405,0.094103,0.093800,0.093497,0.093195,0.092892,0.092589,0.092287,0.091984,0.091682,0.091379,0.091076,0.090774,0.090471,0.090168,0.089866,0.089563,0.089261,0.088958,0.088656,0.088353,0.088050,0.087748,0.087445,0.087143,0.086840,0.086537,0.086235,0.085932,0.085630,0.085327,0.085025,0.084722"
0.65KCl-0.35UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.121949,0.121631,0.121313,0.120994,0.120676,0.120357,0.120039,0.119720,0.119402,0.119083,0.118765,0.118446,0.118128,0.117809,0.117491,0.117172,0.116854,0.116535,0.116217,0.115898,0.115580,0.115261,0.114943,0.114625,0.114306,0.113988,0.113669,0.113351,0.113032,0.112714,0.112395,0.112077,0.111758,0.111440,0.111121,0.110803,0.110485,0.110166,0.109848,0.109529,0.109211,0.108892,0.108574,0.108255,0.107937,0.107618,0.107300,0.106982,0.106663,0.106345,0.106026,0.105708,0.105389,0.105071,0.104752,0.104434,0.104116,0.103797,0.103479,0.103160,0.102842,0.102523,0.102205,0.101887,0.101568,0.101250,0.100931,0.100613,0.100294,0.099976,0.099658,0.099339,0.099021,0.098702,0.098384,0.098065,0.097747,0.097429,0.097110,0.096792,0.096473,0.096155,0.095837,0.095518,0.095200,0.094881,0.094563,0.094244,0.093926,0.093608,0.093289,0.092971,0.092652,0.092334,0.092016,0.091697,0.091379,0.091061,0.090742,0.090424"
0.5KCl-0.5UCl3,"873.150000,878.471717,883.793434,889.115152,894.436869,899.758586,905.080303,910.402020,915.723737,921.045455,926.367172,931.688889,937.010606,942.332323,947.654040,952.975758,958.297475,963.619192,968.940909,974.262626,979.584343,984.906061,990.227778,995.549495,1000.871212,1006.192929,1011.514646,1016.836364,1022.158081,1027.479798,1032.801515,1038.123232,1043.444949,1048.766667,1054.088384,1059.410101,1064.731818,1070.053535,1075.375253,1080.696970,1086.018687,1091.340404,1096.662121,1101.983838,1107.305556,1112.627273,1117.948990,1123.270707,1128.592424,1133.914141,1139.235859,1144.557576,1149.879293,1155.201010,1160.522727,1165.844444,1171.166162,1176.487879,1181.809596,1187.131313,1192.453030,1197.774747,1203.096465,1208.418182,1213.739899,1219.061616,1224.383333,1229.705051,1235.026768,1240.348485,1245.670202,1250.991919,1256.313636,1261.635354,1266.957071,1272.278788,1277.600505,1282.922222,1288.243939,1293.565657,1298.887374,1304.209091,1309.530808,1314.852525,1320.174242,1325.495960,1330.817677,1336.139394,1341.461111,1346.782828,1352.104545,1357.426263,1362.747980,1368.069697,1373.391414,1378.713131,1384.034848,1389.356566,1394.678283,1400.000000","0.144795,0.144420,0.144044,0.143668,0.143293,0.142917,0.142542,0.142166,0.141791,0.141415,0.141040,0.140664,0.140289,0.139913,0.139538,0.139162,0.138786,0.138411,0.138035,0.137660,0.137284,0.136909,0.136533,0.136158,0.135782,0.135407,0.135031,0.134656,0.134280,0.133905,0.133529,0.133153,0.132778,0.132402,0.132027,0.131651,0.131276,0.130900,0.130525,0.130149,0.129774,0.129398,0.129023,0.128647,0.128271,0.127896,0.127520,0.127145,0.126769,0.126394,0.126018,0.125643,0.125267,0.124892,0.124516,0.124141,0.123765,0.123389,0.123014,0.122638,0.122263,0.121887,0.121512,0.121136,0.120761,0.120385,0.120010,0.119634,0.119259,0.118883,0.118508,0.118132,0.117756,0.117381,0.117005,0.116630,0.116254,0.115879,0.115503,0.115128,0.114752,0.114377,0.114001,0.113626,0.113250,0.112874,0.112499,0.112123,0.111748,0.111372,0.110997,0.110621,0.110246,0.109870,0.109495,0.109119,0.108744,0.108368,0.107992,0.107617"
0.78NaF-0.22UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.138717,0.138502,0.138288,0.138074,0.137860,0.137645,0.137431,0.137216,0.137002,0.136787,0.136573,0.136358,0.136143,0.135929,0.135714,0.135499,0.135284,0.135069,0.134854,0.134639,0.134424,0.134209,0.133994,0.133778,0.133563,0.133348,0.133133,0.132917,0.132702,0.132486,0.132271,0.132055,0.131839,0.131624,0.131408,0.131192,0.130976,0.130760,0.130544,0.130328,0.130112,0.129896,0.129680,0.129464,0.129247,0.129031,0.128815,0.128598,0.128382,0.128165,0.127948,0.127732,0.127515,0.127298,0.127082,0.126865,0.126648,0.126431,0.126214,0.125997,0.125780,0.125562,0.125345,0.125128,0.124910,0.124693,0.124476,0.124258,0.124040,0.123823,0.123605,0.123387,0.123169,0.122952,0.122734,0.122516,0.122298,0.122080,0.121861,0.121643,0.121425,0.121207,0.120988,0.120770,0.120551,0.120333,0.120114,0.119895,0.119677,0.119458,0.119239,0.119020,0.118801,0.118582,0.118363,0.118144,0.117924,0.117705,0.117486,0.117266"
0.78NaF-0.22UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.138717,0.138502,0.138288,0.138074,0.137860,0.137645,0.137431,0.137216,0.137002,0.136787,0.136573,0.136358,0.136143,0.135929,0.135714,0.135499,0.135284,0.135069,0.134854,0.134639,0.134424,0.134209,0.133994,0.133778,0.133563,0.133348,0.133133,0.132917,0.132702,0.132486,0.132271,0.132055,0.131839,0.131624,0.131408,0.131192,0.130976,0.130760,0.130544,0.130328,0.130112,0.129896,0.129680,0.129464,0.129247,0.129031,0.128815,0.128598,0.128382,0.128165,0.127948,0.127732,0.127515,0.127298,0.127082,0.126865,0.126648,0.126431,0.126214,0.125997,0.125780,0.125562,0.125345,0.125128,0.124910,0.124693,0.124476,0.124258,0.124040,0.123823,0.123605,0.123387,0.123169,0.122952,0.122734,0.122516,0.122298,0.122080,0.121861,0.121643,0.121425,0.121207,0.120988,0.120770,0.120551,0.120333,0.120114,0.119895,0.119677,0.119458,0.119239,0.119020,0.118801,0.118582,0.118363,0.118144,0.117924,0.117705,0.117486,0.117266"
0.78NaF-0.22UF4,"1000.000000,1003.030303,1006.060606,1009.090909,1012.121212,1015.151515,1018.181818,1021.212121,1024.242424,1027.272727,1030.303030,1033.333333,1036.363636,1039.393939,1042.424242,1045.454545,1048.484848,1051.515152,1054.545455,1057.575758,1060.606061,1063.636364,1066.666667,1069.696970,1072.727273,1075.757576,1078.787879,1081.818182,1084.848485,1087.878788,1090.909091,1093.939394,1096.969697,1100.000000,1103.030303,1106.060606,1109.090909,1112.121212,1115.151515,1118.181818,1121.212121,1124.242424,1127.272727,1130.303030,1133.333333,1136.363636,1139.393939,1142.424242,1145.454545,1148.484848,1151.515152,1154.545455,1157.575758,1160.606061,1163.636364,1166.666667,1169.696970,1172.727273,1175.757576,1178.787879,1181.818182,1184.848485,1187.878788,1190.909091,1193.939394,1196.969697,1200.000000,1203.030303,1206.060606,1209.090909,1212.121212,1215.151515,1218.181818,1221.212121,1224.242424,1227.272727,1230.303030,1233.333333,1236.363636,1239.393939,1242.424242,1245.454545,1248.484848,1251.515152,1254.545455,1257.575758,1260.606061,1263.636364,1266.666667,1269.696970,1272.727273,1275.757576,1278.787879,1281.818182,1284.848485,1287.878788,1290.909091,1293.939394,1296.969697,1300.000000","0.136223,0.136060,0.135897,0.135734,0.135571,0.135408,0.135244,0.135081,0.134918,0.134754,0.134591,0.134427,0.134264,0.134100,0.133937,0.133773,0.133610,0.133446,0.133283,0.133119,0.132955,0.132791,0.132628,0.132464,0.132300,0.132136,0.131972,0.131808,0.131644,0.131480,0.131316,0.131152,0.130988,0.130824,0.130660,0.130496,0.130331,0.130167,0.130003,0.129839,0.129674,0.129510,0.129345,0.129181,0.129016,0.128852,0.128687,0.128523,0.128358,0.128193,0.128029,0.127864,0.127699,0.127534,0.127370,0.127205,0.127040,0.126875,0.126710,0.126545,0.126380,0.126215,0.126050,0.125884,0.125719,0.125554,0.125389,0.125223,0.125058,0.124893,0.124727,0.124562,0.124396,0.124231,0.124065,0.123900,0.123734,0.123569,0.123403,0.123237,0.123071,0.122906,0.122740,0.122574,0.122408,0.122242,0.122076,0.121910,0.121744,0.121578,0.121412,0.121245,0.121079,0.120913,0.120747,0.120580,0.120414,0.120248,0.120081,0.119915"
0.78NaF-0.22UF4,"1100.000000,1102.020202,1104.040404,1106.060606,1108.080808,1110.101010,1112.121212,1114.141414,1116.161616,1118.181818,1120.202020,1122.222222,1124.242424,1126.262626,1128.282828,1130.303030,1132.323232,1134.343434,1136.363636,1138.383838,1140.404040,1142.424242,1144.444444,1146.464646,1148.484848,1150.505051,1152.525253,1154.545455,1156.565657,1158.585859,1160.606061,1162.626263,1164.646465,1166.666667,1168.686869,1170.707071,1172.727273,1174.747475,1176.767677,1178.787879,1180.808081,1182.828283,1184.848485,1186.868687,1188.888889,1190.909091,1192.929293,1194.949495,1196.969697,1198.989899,1201.010101,1203.030303,1205.050505,1207.070707,1209.090909,1211.111111,1213.131313,1215.151515,1217.171717,1219.191919,1221.212121,1223.232323,1225.252525,1227.272727,1229.292929,1231.313131,1233.333333,1235.353535,1237.373737,1239.393939,1241.414141,1243.434343,1245.454545,1247.474747,1249.494949,1251.515152,1253.535354,1255.555556,1257.575758,1259.595960,1261.616162,1263.636364,1265.656566,1267.676768,1269.696970,1271.717172,1273.737374,1275.757576,1277.777778,1279.797980,1281.818182,1283.838384,1285.858586,1287.878788,1289.898990,1291.919192,1293.939394,1295.959596,1297.979798,1300.000000","0.133591,0.133481,0.133370,0.133259,0.133149,0.133038,0.132928,0.132817,0.132706,0.132595,0.132485,0.132374,0.132263,0.132153,0.132042,0.131931,0.131820,0.131709,0.131598,0.131488,0.131377,0.131266,0.131155,0.131044,0.130933,0.130822,0.130711,0.130600,0.130489,0.130378,0.130267,0.130156,0.130045,0.129934,0.129823,0.129712,0.129600,0.129489,0.129378,0.129267,0.129156,0.129044,0.128933,0.128822,0.128711,0.128599,0.128488,0.128377,0.128265,0.128154,0.128043,0.127931,0.127820,0.127708,0.127597,0.127485,0.127374,0.127262,0.127151,0.127039,0.126928,0.126816,0.126705,0.126593,0.126481,0.126370,0.126258,0.126146,0.126035,0.125923,0.125811,0.125700,0.125588,0.125476,0.125364,0.125252,0.125141,0.125029,0.124917,0.124805,0.124693,0.124581,0.124469,0.124357,0.124245,0.124133,0.124021,0.123909,0.123797,0.123685,0.123573,0.123461,0.123349,0.123236,0.123124,0.123012,0.122900,0.122788,0.122675,0.122563"
0.78NaF-0.22UF4,"1200.000000,1201.010101,1202.020202,1203.030303,1204.040404,1205.050505,1206.060606,1207.070707,1208.080808,1209.090909,1210.101010,1211.111111,1212.121212,1213.131313,1214.141414,1215.151515,1216.161616,1217.171717,1218.181818,1219.191919,1220.202020,1221.212121,1222.222222,1223.232323,1224.242424,1225.252525,1226.262626,1227.272727,1228.282828,1229.292929,1230.303030,1231.313131,1232.323232,1233.333333,1234.343434,1235.353535,1236.363636,1237.373737,1238.383838,1239.393939,1240.404040,1241.414141,1242.424242,1243.434343,1244.444444,1245.454545,1246.464646,1247.474747,1248.484848,1249.494949,1250.505051,1251.515152,1252.525253,1253.535354,1254.545455,1255.555556,1256.565657,1257.575758,1258.585859,1259.595960,1260.606061,1261.616162,1262.626263,1263.636364,1264.646465,1265.656566,1266.666667,1267.676768,1268.686869,1269.696970,1270.707071,1271.717172,1272.727273,1273.737374,1274.747475,1275.757576,1276.767677,1277.777778,1278.787879,1279.797980,1280.808081,1281.818182,1282.828283,1283.838384,1284.848485,1285.858586,1286.868687,1287.878788,1288.888889,1289.898990,1290.909091,1291.919192,1292.929293,1293.939394,1294.949495,1295.959596,1296.969697,1297.979798,1298.989899,1300.000000","0.130808,0.130752,0.130695,0.130639,0.130583,0.130526,0.130470,0.130414,0.130357,0.130301,0.130245,0.130188,0.130132,0.130076,0.130019,0.129963,0.129907,0.129850,0.129794,0.129738,0.129681,0.129625,0.129568,0.129512,0.129456,0.129399,0.129343,0.129286,0.129230,0.129174,0.129117,0.129061,0.129004,0.128948,0.128891,0.128835,0.128778,0.128722,0.128665,0.128609,0.128553,0.128496,0.128440,0.128383,0.128327,0.128270,0.128214,0.128157,0.128101,0.128044,0.127987,0.127931,0.127874,0.127818,0.127761,0.127705,0.127648,0.127592,0.127535,0.127479,0.127422,0.127365,0.127309,0.127252,0.127196,0.127139,0.127082,0.127026,0.126969,0.126913,0.126856,0.126799,0.126743,0.126686,0.126629,0.126573,0.126516,0.126459,0.126403,0.126346,0.126289,0.126233,0.126176,0.126119,0.126063,0.126006,0.125949,0.125893,0.125836,0.125779,0.125722,0.125666,0.125609,0.125552,0.125495,0.125439,0.125382,0.125325,0.125268,0.125212"
0.57NaF-0.16KF-0.27UF4,"900.000000,904.040404,908.080808,912.121212,916.161616,920.202020,924.242424,928.282828,932.323232,936.363636,940.404040,944.444444,948.484848,952.525253,956.565657,960.606061,964.646465,968.686869,972.727273,976.767677,980.808081,984.848485,988.888889,992.929293,996.969697,1001.010101,1005.050505,1009.090909,1013.131313,1017.171717,1021.212121,1025.252525,1029.292929,1033.333333,1037.373737,1041.414141,1045.454545,1049.494949,1053.535354,1057.575758,1061.616162,1065.656566,1069.696970,1073.737374,1077.777778,1081.818182,1085.858586,1089.898990,1093.939394,1097.979798,1102.020202,1106.060606,1110.101010,1114.141414,1118.181818,1122.222222,1126.262626,1130.303030,1134.343434,1138.383838,1142.424242,1146.464646,1150.505051,1154.545455,1158.585859,1162.626263,1166.666667,1170.707071,1174.747475,1178.787879,1182.828283,1186.868687,1190.909091,1194.949495,1198.989899,1203.030303,1207.070707,1211.111111,1215.151515,1219.191919,1223.232323,1227.272727,1231.313131,1235.353535,1239.393939,1243.434343,1247.474747,1251.515152,1255.555556,1259.595960,1263.636364,1267.676768,1271.717172,1275.757576,1279.797980,1283.838384,1287.878788,1291.919192,1295.959596,1300.000000","0.144980,0.144770,0.144559,0.144349,0.144138,0.143928,0.143717,0.143507,0.143296,0.143085,0.142874,0.142663,0.142453,0.142242,0.142031,0.141820,0.141609,0.141397,0.141186,0.140975,0.140764,0.140552,0.140341,0.140130,0.139918,0.139707,0.139495,0.139283,0.139072,0.138860,0.138648,0.138436,0.138224,0.138012,0.137800,0.137588,0.137376,0.137164,0.136952,0.136739,0.136527,0.136315,0.136102,0.135890,0.135677,0.135464,0.135252,0.135039,0.134826,0.134613,0.134400,0.134187,0.133974,0.133761,0.133548,0.133335,0.133122,0.132909,0.132695,0.132482,0.132268,0.132055,0.131841,0.131627,0.131414,0.131200,0.130986,0.130772,0.130558,0.130344,0.130130,0.129916,0.129702,0.129488,0.129273,0.129059,0.128844,0.128630,0.128415,0.128201,0.127986,0.127771,0.127556,0.127341,0.127127,0.126911,0.126696,0.126481,0.126266,0.126051,0.125835,0.125620,0.125405,0.125189,0.124973,0.124758,0.124542,0.124326,0.124110,0.123894"
0.57NaF-0.16KF-0.27UF4,"1000.000000,1003.030303,1006.060606,1009.090909,1012.121212,1015.151515,1018.181818,1021.212121,1024.242424,1027.272727,1030.303030,1033.333333,1036.363636,1039.393939,1042.424242,1045.454545,1048.484848,1051.515152,1054.545455,1057.575758,1060.606061,1063.636364,1066.666667,1069.696970,1072.727273,1075.757576,1078.787879,1081.818182,1084.848485,1087.878788,1090.909091,1093.939394,1096.969697,1100.000000,1103.030303,1106.060606,1109.090909,1112.121212,1115.151515,1118.181818,1121.212121,1124.242424,1127.272727,1130.303030,1133.333333,1136.363636,1139.393939,1142.424242,1145.454545,1148.484848,1151.515152,1154.545455,1157.575758,1160.606061,1163.636364,1166.666667,1169.696970,1172.727273,1175.757576,1178.787879,1181.818182,1184.848485,1187.878788,1190.909091,1193.939394,1196.969697,1200.000000,1203.030303,1206.060606,1209.090909,1212.121212,1215.151515,1218.181818,1221.212121,1224.242424,1227.272727,1230.303030,1233.333333,1236.363636,1239.393939,1242.424242,1245.454545,1248.484848,1251.515152,1254.545455,1257.575758,1260.606061,1263.636364,1266.666667,1269.696970,1272.727273,1275.757576,1278.787879,1281.818182,1284.848485,1287.878788,1290.909091,1293.939394,1296.969697,1300.000000","0.142744,0.142584,0.142424,0.142264,0.142103,0.141943,0.141783,0.141622,0.141462,0.141302,0.141141,0.140981,0.140820,0.140660,0.140499,0.140339,0.140178,0.140017,0.139857,0.139696,0.139535,0.139374,0.139214,0.139053,0.138892,0.138731,0.138570,0.138409,0.138248,0.138087,0.137926,0.137765,0.137603,0.137442,0.137281,0.137120,0.136958,0.136797,0.136636,0.136474,0.136313,0.136151,0.135990,0.135828,0.135667,0.135505,0.135343,0.135182,0.135020,0.134858,0.134696,0.134534,0.134373,0.134211,0.134049,0.133887,0.133725,0.133563,0.133401,0.133238,0.133076,0.132914,0.132752,0.132589,0.132427,0.132265,0.132102,0.131940,0.131777,0.131615,0.131452,0.131290,0.131127,0.130965,0.130802,0.130639,0.130476,0.130313,0.130151,0.129988,0.129825,0.129662,0.129499,0.129336,0.129173,0.129009,0.128846,0.128683,0.128520,0.128357,0.128193,0.128030,0.127866,0.127703,0.127539,0.127376,0.127212,0.127049,0.126885,0.126721"
