Composition,Method,Temperature_K,Thermal_Conductivity_W_mK
"SCM, Mix Data","Present Model, Mix Data",1166.7171717171718,0.5101076842308306
"SCM, Mix Data","Present Model, Mix Data",1170.5252525252524,0.5089890841862229
"SCM, Mix Data","Present Model, Mix Data",1174.3333333333333,0.5078701623669382
"SCM, Mix Data","Present Model, Mix Data",1178.141414141414,0.5067509233855296
"SCM, Mix Data","Present Model, Mix Data",1181.949494949495,0.5056313718766087
"SCM, Mix Data","Present Model, Mix Data",1185.7575757575758,0.5045115124968093
"SCM, Mix Data","Present Model, Mix Data",1189.5656565656566,0.5033913499247523
"SCM, Mix Data","Present Model, Mix Data",1193.3737373737374,0.5022708888610097
"SCM, Mix Data","Present Model, Mix Data",1197.1818181818182,0.501150134028066
"SCM, Mix Data","Present Model, Mix Data",1200.9898989898988,0.5000290901702796
"SCM, Mix Data","Present Model, Mix Data",1204.7979797979797,0.4989077620538433
"SCM, Mix Data","Present Model, Mix Data",1208.6060606060605,0.49778615446674224
"SCM, Mix Data","Present Model, Mix Data",1212.4141414141413,0.49666427221871345
"SCM, Mix Data","Present Model, Mix Data",1216.2222222222222,0.4955421201412008
"SCM, Mix Data","Present Model, Mix Data",1220.030303030303,0.4944197030873124
"SCM, Mix Data","Present Model, Mix Data",1223.8383838383838,0.49329702593177444
"SCM, Mix Data","Present Model, Mix Data",1227.6464646464647,0.49217409357088454
"SCM, Mix Data","Present Model, Mix Data",1231.4545454545455,0.4910509109224649
"SCM, Mix Data","Present Model, Mix Data",1235.2626262626263,0.4899274829258129
"SCM, Mix Data","Present Model, Mix Data",1239.0707070707072,0.48880381454165234
"SCM, Mix Data","Present Model, Mix Data",1242.878787878788,0.48767991075208156
"SCM, Mix Data","Present Model, Mix Data",1246.6868686868686,0.4865557765605223
"SCM, Mix Data","Present Model, Mix Data",1250.4949494949494,0.48543141699166614
"SCM, Mix Data","Present Model, Mix Data",1254.3030303030303,0.48430683709142086
"SCM, Mix Data","Present Model, Mix Data",1258.111111111111,0.4831820419268546
"SCM, Mix Data","Present Model, Mix Data",1261.919191919192,0.4820570365861398
"SCM, Mix Data","Present Model, Mix Data",1265.7272727272727,0.48093182617849606
"SCM, Mix Data","Present Model, Mix Data",1269.5353535353536,0.4798064158341307
"SCM, Mix Data","Present Model, Mix Data",1273.3434343434344,0.47868081070418034
"SCM, Mix Data","Present Model, Mix Data",1277.151515151515,0.4775550159606484
"SCM, Mix Data","Present Model, Mix Data",1280.9595959595958,0.4764290367963447
"SCM, Mix Data","Present Model, Mix Data",1284.7676767676767,0.4753028784248212
"SCM, Mix Data","Present Model, Mix Data",1288.5757575757575,0.47417654608030924
"SCM, Mix Data","Present Model, Mix Data",1292.3838383838383,0.47305004501765263
"SCM, Mix Data","Present Model, Mix Data",1296.1919191919192,0.4719233805122424
"SCM, Mix Data","Present Model, Mix Data",1300.0,0.4707965578599491
