Salt,Temperatures_K,Thermal_Conductivity_W_mK
0.5BeF2-0.5LiF,"654.000000,657.494949,660.989899,664.484848,667.979798,671.474747,674.969697,678.464646,681.959596,685.454545,688.949495,692.444444,695.939394,699.434343,702.929293,706.424242,709.919192,713.414141,716.909091,720.404040,723.898990,727.393939,730.888889,734.383838,737.878788,741.373737,744.868687,748.363636,751.858586,755.353535,758.848485,762.343434,765.838384,769.333333,772.828283,776.323232,779.818182,783.313131,786.808081,790.303030,793.797980,797.292929,800.787879,804.282828,807.777778,811.272727,814.767677,818.262626,821.757576,825.252525,828.747475,832.242424,835.737374,839.232323,842.727273,846.222222,849.717172,853.212121,856.707071,860.202020,863.696970,867.191919,870.686869,874.181818,877.676768,881.171717,884.666667,888.161616,891.656566,895.151515,898.646465,902.141414,905.636364,909.131313,912.626263,916.121212,919.616162,923.111111,926.606061,930.101010,933.595960,937.090909,940.585859,944.080808,947.575758,951.070707,954.565657,958.060606,961.555556,965.050505,968.545455,972.040404,975.535354,979.030303,982.525253,986.020202,989.515152,993.010101,996.505051,1000.000000","0.733735,0.733317,0.732898,0.732478,0.732056,0.731633,0.731208,0.730782,0.730354,0.729924,0.729493,0.729061,0.728627,0.728191,0.727754,0.727315,0.726875,0.726433,0.725990,0.725545,0.725098,0.724650,0.724201,0.723749,0.723296,0.722842,0.722386,0.721928,0.721468,0.721007,0.720545,0.720080,0.719614,0.719147,0.718678,0.718207,0.717734,0.717260,0.716784,0.716306,0.715827,0.715346,0.714863,0.714378,0.713892,0.713404,0.712915,0.712423,0.711930,0.711435,0.710939,0.710440,0.709940,0.709438,0.708935,0.708429,0.707922,0.707413,0.706902,0.706390,0.705875,0.705359,0.704841,0.704321,0.703799,0.703276,0.702751,0.702223,0.701694,0.701163,0.700631,0.700096,0.699559,0.699021,0.698481,0.697939,0.697395,0.696849,0.696301,0.695751,0.695199,0.694646,0.694090,0.693533,0.692973,0.692412,0.691848,0.691283,0.690716,0.690147,0.689575,0.689002,0.688427,0.687850,0.687271,0.686690,0.686107,0.685521,0.684934,0.684345"
0.34BeF2-0.66LiF,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.836359,0.835263,0.834163,0.833059,0.831950,0.830838,0.829721,0.828600,0.827475,0.826346,0.825212,0.824074,0.822933,0.821787,0.820636,0.819482,0.818323,0.817160,0.815993,0.814821,0.813646,0.812466,0.811281,0.810093,0.808900,0.807703,0.806501,0.805296,0.804086,0.802871,0.801653,0.800430,0.799202,0.797971,0.796735,0.795494,0.794249,0.793000,0.791747,0.790489,0.789227,0.787960,0.786689,0.785414,0.784134,0.782850,0.781562,0.780269,0.778972,0.777670,0.776364,0.775053,0.773739,0.772419,0.771095,0.769767,0.768435,0.767098,0.765756,0.764411,0.763060,0.761706,0.760347,0.758983,0.757615,0.756243,0.754866,0.753485,0.752099,0.750709,0.749314,0.747916,0.746512,0.745105,0.743692,0.742276,0.740855,0.739429,0.738000,0.736565,0.735127,0.733684,0.732236,0.730784,0.729328,0.727868,0.726403,0.724933,0.723460,0.721982,0.720499,0.719012,0.717521,0.716026,0.714526,0.713022,0.711513,0.710000,0.708483,0.706962"
0.66LiF-0.34BeF2,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.836359,0.835263,0.834163,0.833059,0.831950,0.830838,0.829721,0.828600,0.827475,0.826346,0.825212,0.824074,0.822933,0.821787,0.820636,0.819482,0.818323,0.817160,0.815993,0.814821,0.813646,0.812466,0.811281,0.810093,0.808900,0.807703,0.806501,0.805296,0.804086,0.802871,0.801653,0.800430,0.799202,0.797971,0.796735,0.795494,0.794249,0.793000,0.791747,0.790489,0.789227,0.787960,0.786689,0.785414,0.784134,0.782850,0.781562,0.780269,0.778972,0.777670,0.776364,0.775053,0.773739,0.772419,0.771095,0.769767,0.768435,0.767098,0.765756,0.764411,0.763060,0.761706,0.760347,0.758983,0.757615,0.756243,0.754866,0.753485,0.752099,0.750709,0.749314,0.747916,0.746512,0.745105,0.743692,0.742276,0.740855,0.739429,0.738000,0.736565,0.735127,0.733684,0.732236,0.730784,0.729328,0.727868,0.726403,0.724933,0.723460,0.721982,0.720499,0.719012,0.717521,0.716026,0.714526,0.713022,0.711513,0.710000,0.708483,0.706962"
0.625LiF-0.3125BeF2-0.0625ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.648510,0.647733,0.646954,0.646172,0.645387,0.644600,0.643809,0.643016,0.642220,0.641421,0.640619,0.639815,0.639007,0.638197,0.637384,0.636568,0.635749,0.634927,0.634102,0.633274,0.632444,0.631610,0.630774,0.629934,0.629092,0.628247,0.627398,0.626547,0.625692,0.624835,0.623975,0.623112,0.622245,0.621376,0.620503,0.619628,0.618749,0.617868,0.616983,0.616096,0.615205,0.614311,0.613414,0.612514,0.611611,0.610704,0.609795,0.608883,0.607967,0.607048,0.606126,0.605201,0.604273,0.603341,0.602407,0.601469,0.600528,0.599584,0.598637,0.597686,0.596733,0.595776,0.594815,0.593852,0.592885,0.591916,0.590943,0.589966,0.588987,0.588004,0.587018,0.586028,0.585036,0.584040,0.583041,0.582038,0.581033,0.580024,0.579011,0.577996,0.576977,0.575955,0.574929,0.573900,0.572868,0.571833,0.570794,0.569752,0.568706,0.567658,0.566605,0.565550,0.564491,0.563429,0.562364,0.561295,0.560223,0.559147,0.558069,0.556986"
0.60LiF-0.30BeF2-0.10ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.599095,0.598417,0.597737,0.597055,0.596370,0.595683,0.594993,0.594301,0.593606,0.592910,0.592210,0.591509,0.590805,0.590098,0.589389,0.588677,0.587963,0.587247,0.586528,0.585807,0.585083,0.584356,0.583627,0.582896,0.582162,0.581425,0.580686,0.579944,0.579200,0.578453,0.577704,0.576952,0.576197,0.575440,0.574680,0.573917,0.573152,0.572384,0.571614,0.570841,0.570065,0.569286,0.568505,0.567721,0.566935,0.566145,0.565353,0.564559,0.563761,0.562961,0.562158,0.561352,0.560544,0.559733,0.558919,0.558102,0.557282,0.556460,0.555635,0.554807,0.553976,0.553142,0.552306,0.551466,0.550624,0.549779,0.548931,0.548080,0.547227,0.546370,0.545511,0.544648,0.543783,0.542915,0.542044,0.541169,0.540292,0.539413,0.538530,0.537644,0.536755,0.535863,0.534969,0.534071,0.533170,0.532267,0.531360,0.530450,0.529538,0.528622,0.527703,0.526781,0.525857,0.524929,0.523998,0.523064,0.522127,0.521187,0.520244,0.519298"
0.5455LiF-0.2727BeF2-0.1818ThF4,"713.150000,718.067677,722.985354,727.903030,732.820707,737.738384,742.656061,747.573737,752.491414,757.409091,762.326768,767.244444,772.162121,777.079798,781.997475,786.915152,791.832828,796.750505,801.668182,806.585859,811.503535,816.421212,821.338889,826.256566,831.174242,836.091919,841.009596,845.927273,850.844949,855.762626,860.680303,865.597980,870.515657,875.433333,880.351010,885.268687,890.186364,895.104040,900.021717,904.939394,909.857071,914.774747,919.692424,924.610101,929.527778,934.445455,939.363131,944.280808,949.198485,954.116162,959.033838,963.951515,968.869192,973.786869,978.704545,983.622222,988.539899,993.457576,998.375253,1003.292929,1008.210606,1013.128283,1018.045960,1022.963636,1027.881313,1032.798990,1037.716667,1042.634343,1047.552020,1052.469697,1057.387374,1062.305051,1067.222727,1072.140404,1077.058081,1081.975758,1086.893434,1091.811111,1096.728788,1101.646465,1106.564141,1111.481818,1116.399495,1121.317172,1126.234848,1131.152525,1136.070202,1140.987879,1145.905556,1150.823232,1155.740909,1160.658586,1165.576263,1170.493939,1175.411616,1180.329293,1185.246970,1190.164646,1195.082323,1200.000000","0.528511,0.527974,0.527435,0.526895,0.526353,0.525809,0.525264,0.524717,0.524168,0.523617,0.523064,0.522510,0.521954,0.521396,0.520836,0.520275,0.519711,0.519146,0.518579,0.518010,0.517440,0.516867,0.516292,0.515716,0.515138,0.514558,0.513976,0.513392,0.512806,0.512218,0.511628,0.511036,0.510443,0.509847,0.509250,0.508650,0.508048,0.507445,0.506839,0.506232,0.505622,0.505010,0.504396,0.503781,0.503163,0.502543,0.501921,0.501297,0.500671,0.500043,0.499412,0.498780,0.498145,0.497508,0.496870,0.496228,0.495585,0.494940,0.494292,0.493643,0.492991,0.492336,0.491680,0.491021,0.490361,0.489698,0.489032,0.488365,0.487695,0.487023,0.486348,0.485672,0.484993,0.484311,0.483628,0.482942,0.482253,0.481563,0.480870,0.480174,0.479477,0.478777,0.478074,0.477369,0.476662,0.475952,0.475240,0.474525,0.473808,0.473089,0.472367,0.471643,0.470916,0.470186,0.469454,0.468720,0.467983,0.467244,0.466502,0.465757"
0.5LiCl-0.5KCl,"738.000000,741.656566,745.313131,748.969697,752.626263,756.282828,759.939394,763.595960,767.252525,770.909091,774.565657,778.222222,781.878788,785.535354,789.191919,792.848485,796.505051,800.161616,803.818182,807.474747,811.131313,814.787879,818.444444,822.101010,825.757576,829.414141,833.070707,836.727273,840.383838,844.040404,847.696970,851.353535,855.010101,858.666667,862.323232,865.979798,869.636364,873.292929,876.949495,880.606061,884.262626,887.919192,891.575758,895.232323,898.888889,902.545455,906.202020,909.858586,913.515152,917.171717,920.828283,924.484848,928.141414,931.797980,935.454545,939.111111,942.767677,946.424242,950.080808,953.737374,957.393939,961.050505,964.707071,968.363636,972.020202,975.676768,979.333333,982.989899,986.646465,990.303030,993.959596,997.616162,1001.272727,1004.929293,1008.585859,1012.242424,1015.898990,1019.555556,1023.212121,1026.868687,1030.525253,1034.181818,1037.838384,1041.494949,1045.151515,1048.808081,1052.464646,1056.121212,1059.777778,1063.434343,1067.090909,1070.747475,1074.404040,1078.060606,1081.717172,1085.373737,1089.030303,1092.686869,1096.343434,1100.000000","0.352282,0.351308,0.350335,0.349364,0.348394,0.347425,0.346458,0.345491,0.344527,0.343563,0.342600,0.341639,0.340679,0.339721,0.338763,0.337807,0.336852,0.335899,0.334946,0.333995,0.333046,0.332097,0.331150,0.330204,0.329259,0.328315,0.327373,0.326432,0.325493,0.324554,0.323617,0.322681,0.321746,0.320813,0.319881,0.318950,0.318021,0.317092,0.316165,0.315239,0.314315,0.313392,0.312470,0.311549,0.310629,0.309711,0.308794,0.307879,0.306964,0.306051,0.305139,0.304228,0.303319,0.302411,0.301504,0.300599,0.299694,0.298791,0.297889,0.296989,0.296090,0.295192,0.294295,0.293400,0.292505,0.291612,0.290721,0.289830,0.288941,0.288053,0.287167,0.286281,0.285397,0.284515,0.283633,0.282753,0.281874,0.280996,0.280120,0.279244,0.278370,0.277498,0.276626,0.275756,0.274887,0.274020,0.273153,0.272288,0.271424,0.270562,0.269700,0.268840,0.267982,0.267124,0.266268,0.265413,0.264559,0.263707,0.262856,0.262006"
0.637LiCl-0.363KCl,"665.150000,669.542424,673.934848,678.327273,682.719697,687.112121,691.504545,695.896970,700.289394,704.681818,709.074242,713.466667,717.859091,722.251515,726.643939,731.036364,735.428788,739.821212,744.213636,748.606061,752.998485,757.390909,761.783333,766.175758,770.568182,774.960606,779.353030,783.745455,788.137879,792.530303,796.922727,801.315152,805.707576,810.100000,814.492424,818.884848,823.277273,827.669697,832.062121,836.454545,840.846970,845.239394,849.631818,854.024242,858.416667,862.809091,867.201515,871.593939,875.986364,880.378788,884.771212,889.163636,893.556061,897.948485,902.340909,906.733333,911.125758,915.518182,919.910606,924.303030,928.695455,933.087879,937.480303,941.872727,946.265152,950.657576,955.050000,959.442424,963.834848,968.227273,972.619697,977.012121,981.404545,985.796970,990.189394,994.581818,998.974242,1003.366667,1007.759091,1012.151515,1016.543939,1020.936364,1025.328788,1029.721212,1034.113636,1038.506061,1042.898485,1047.290909,1051.683333,1056.075758,1060.468182,1064.860606,1069.253030,1073.645455,1078.037879,1082.430303,1086.822727,1091.215152,1095.607576,1100.000000","0.424670,0.423334,0.422000,0.420667,0.419337,0.418009,0.416682,0.415358,0.414036,0.412715,0.411397,0.410080,0.408765,0.407453,0.406142,0.404834,0.403527,0.402222,0.400919,0.399618,0.398320,0.397023,0.395728,0.394435,0.393144,0.391855,0.390568,0.389283,0.387999,0.386718,0.385439,0.384162,0.382886,0.381613,0.380342,0.379072,0.377805,0.376539,0.375276,0.374014,0.372755,0.371497,0.370242,0.368988,0.367736,0.366486,0.365239,0.363993,0.362749,0.361507,0.360267,0.359029,0.357793,0.356559,0.355327,0.354097,0.352869,0.351642,0.350418,0.349196,0.347976,0.346757,0.345541,0.344327,0.343114,0.341904,0.340695,0.339489,0.338284,0.337081,0.335881,0.334682,0.333485,0.332290,0.331098,0.329907,0.328718,0.327531,0.326346,0.325163,0.323982,0.322803,0.321626,0.320451,0.319278,0.318106,0.316937,0.315770,0.314605,0.313441,0.312280,0.311120,0.309963,0.308808,0.307654,0.306502,0.305353,0.304205,0.303060,0.301916"
0.5NaCl-0.5KCl,"930.000000,932.727273,935.454545,938.181818,940.909091,943.636364,946.363636,949.090909,951.818182,954.545455,957.272727,960.000000,962.727273,965.454545,968.181818,970.909091,973.636364,976.363636,979.090909,981.818182,984.545455,987.272727,990.000000,992.727273,995.454545,998.181818,1000.909091,1003.636364,1006.363636,1009.090909,1011.818182,1014.545455,1017.272727,1020.000000,1022.727273,1025.454545,1028.181818,1030.909091,1033.636364,1036.363636,1039.090909,1041.818182,1044.545455,1047.272727,1050.000000,1052.727273,1055.454545,1058.181818,1060.909091,1063.636364,1066.363636,1069.090909,1071.818182,1074.545455,1077.272727,1080.000000,1082.727273,1085.454545,1088.181818,1090.909091,1093.636364,1096.363636,1099.090909,1101.818182,1104.545455,1107.272727,1110.000000,1112.727273,1115.454545,1118.181818,1120.909091,1123.636364,1126.363636,1129.090909,1131.818182,1134.545455,1137.272727,1140.000000,1142.727273,1145.454545,1148.181818,1150.909091,1153.636364,1156.363636,1159.090909,1161.818182,1164.545455,1167.272727,1170.000000,1172.727273,1175.454545,1178.181818,1180.909091,1183.636364,1186.363636,1189.090909,1191.818182,1194.545455,1197.272727,1200.000000","0.300447,0.299751,0.299056,0.298361,0.297667,0.296974,0.296282,0.295591,0.294900,0.294211,0.293522,0.292833,0.292146,0.291459,0.290773,0.290088,0.289404,0.288720,0.288037,0.287355,0.286674,0.285994,0.285314,0.284635,0.283957,0.283280,0.282603,0.281928,0.281253,0.280578,0.279905,0.279232,0.278560,0.277889,0.277219,0.276549,0.275881,0.275213,0.274545,0.273879,0.273213,0.272549,0.271884,0.271221,0.270559,0.269897,0.269236,0.268576,0.267916,0.267258,0.266600,0.265943,0.265287,0.264631,0.263976,0.263322,0.262669,0.262017,0.261365,0.260714,0.260064,0.259415,0.258767,0.258119,0.257472,0.256826,0.256180,0.255536,0.254892,0.254249,0.253607,0.252965,0.252324,0.251685,0.251045,0.250407,0.249769,0.249133,0.248497,0.247861,0.247227,0.246593,0.245960,0.245328,0.244697,0.244066,0.243436,0.242807,0.242179,0.241552,0.240925,0.240299,0.239674,0.239050,0.238426,0.237803,0.237181,0.236560,0.235940,0.235320"
0.3CaCl2-0.7LiCl,"771.150000,776.491919,781.833838,787.175758,792.517677,797.859596,803.201515,808.543434,813.885354,819.227273,824.569192,829.911111,835.253030,840.594949,845.936869,851.278788,856.620707,861.962626,867.304545,872.646465,877.988384,883.330303,888.672222,894.014141,899.356061,904.697980,910.039899,915.381818,920.723737,926.065657,931.407576,936.749495,942.091414,947.433333,952.775253,958.117172,963.459091,968.801010,974.142929,979.484848,984.826768,990.168687,995.510606,1000.852525,1006.194444,1011.536364,1016.878283,1022.220202,1027.562121,1032.904040,1038.245960,1043.587879,1048.929798,1054.271717,1059.613636,1064.955556,1070.297475,1075.639394,1080.981313,1086.323232,1091.665152,1097.007071,1102.348990,1107.690909,1113.032828,1118.374747,1123.716667,1129.058586,1134.400505,1139.742424,1145.084343,1150.426263,1155.768182,1161.110101,1166.452020,1171.793939,1177.135859,1182.477778,1187.819697,1193.161616,1198.503535,1203.845455,1209.187374,1214.529293,1219.871212,1225.213131,1230.555051,1235.896970,1241.238889,1246.580808,1251.922727,1257.264646,1262.606566,1267.948485,1273.290404,1278.632323,1283.974242,1289.316162,1294.658081,1300.000000","0.435010,0.433877,0.432743,0.431610,0.430475,0.429341,0.428206,0.427071,0.425936,0.424800,0.423664,0.422528,0.421391,0.420255,0.419118,0.417980,0.416843,0.415705,0.414567,0.413428,0.412290,0.411151,0.410012,0.408872,0.407733,0.406593,0.405453,0.404313,0.403172,0.402031,0.400891,0.399749,0.398608,0.397467,0.396325,0.395183,0.394041,0.392899,0.391757,0.390615,0.389472,0.388329,0.387186,0.386043,0.384900,0.383757,0.382614,0.381470,0.380327,0.379183,0.378039,0.376895,0.375751,0.374607,0.373463,0.372319,0.371175,0.370031,0.368886,0.367742,0.366597,0.365453,0.364309,0.363164,0.362020,0.360875,0.359731,0.358587,0.357442,0.356298,0.355153,0.354009,0.352865,0.351721,0.350577,0.349432,0.348288,0.347145,0.346001,0.344857,0.343713,0.342570,0.341426,0.340283,0.339140,0.337997,0.336854,0.335711,0.334569,0.333426,0.332284,0.331142,0.330000,0.328859,0.327717,0.326576,0.325435,0.324294,0.323154,0.322014"
