Freq_rad_ps,VDOS_Na,VDOS_K,VDOS_Mg
5.295071177311748301e+01,3.180271741558455840e-03,6.295851525520543192e-04,1.594807090623946363e-02
5.304045874222446599e+01,3.173746429422162185e-03,5.309245610071886218e-04,1.395587425546330335e-02
5.313020571133144188e+01,3.009994872865909537e-03,5.872497023480043824e-04,1.404959334749254600e-02
5.321995268043842486e+01,3.418684538124851496e-03,6.810942226043649895e-04,1.461197667201735891e-02
5.330969964954540075e+01,2.746172530760768952e-03,6.449943909446250595e-04,1.493507641523468543e-02
5.339944661865238373e+01,2.779692242692345227e-03,6.301581444142819854e-04,1.575483192483837988e-02
5.348919358775935962e+01,3.079729457494996114e-03,5.774682796166811898e-04,1.542603220813513164e-02
5.357894055686634260e+01,3.026305418760450328e-03,5.350487991874689061e-04,1.505958139547212450e-02
5.366868752597331849e+01,2.678393602596337245e-03,5.969863754864499633e-04,1.587816744721909368e-02
5.375843449508029437e+01,2.759168494038461827e-03,6.314310028918357571e-04,1.559098047854768666e-02
5.384818146418727736e+01,3.201180511600150349e-03,6.333928781071226964e-04,1.641156596262107956e-02
5.393792843329425324e+01,2.782876640195884252e-03,6.718101069420133031e-04,1.620013088950422037e-02
5.402767540240123623e+01,2.763567986017124480e-03,6.921933320080954051e-04,1.600708125817385322e-02
5.411742237150821211e+01,2.863359827166236330e-03,6.521670231272182856e-04,1.784902574668844819e-02
5.420716934061519510e+01,2.606295528377456597e-03,6.939596589532479390e-04,1.697108468320799798e-02
5.429691630972217098e+01,2.975131474199775149e-03,5.555570489855428699e-04,1.723591150628634577e-02
5.438666327882915397e+01,2.840907786421617218e-03,5.302659061867683434e-04,1.912886806029630987e-02
5.447641024793612985e+01,2.467115758442483923e-03,6.905699032673899562e-04,1.816326228163803874e-02
5.456615721704310573e+01,2.781468042554996901e-03,6.510331001811206410e-04,1.826249416311035226e-02
5.465590418615008872e+01,2.632851300746436723e-03,5.612366902904811390e-04,1.741724031812342047e-02
5.474565115525706460e+01,2.387692012906094015e-03,4.862544884339177519e-04,1.838714679326653584e-02
5.483539812436404759e+01,2.506388380616721319e-03,5.349516708060433976e-04,1.784170339900498226e-02
5.492514509347102347e+01,2.716680248975783963e-03,6.433992864602406303e-04,1.637673939826364902e-02
5.501489206257800646e+01,2.391932018183201298e-03,5.816221125140992295e-04,1.697784715029451025e-02
5.510463903168498234e+01,2.748996105950550495e-03,5.198091687169965197e-04,1.798947958900125668e-02
5.519438600079196533e+01,3.164164724879930078e-03,5.522794656483750314e-04,1.739435673552405456e-02
5.528413296989894121e+01,2.219325927133443226e-03,5.595645464180647915e-04,1.785869530323260651e-02
5.537387993900592420e+01,2.246196631964000878e-03,5.220564112377319276e-04,1.795607295341783427e-02
5.546362690811290008e+01,2.332212259677441616e-03,5.341938179093576192e-04,1.578310879269142694e-02
5.555337387721987596e+01,2.874918552163601478e-03,4.936033297719287418e-04,1.612683971855393208e-02
5.564312084632685895e+01,2.498841415079197052e-03,5.135784775705937426e-04,1.593927315701784003e-02
5.573286781543383483e+01,2.057363189616403295e-03,5.506208271048854868e-04,1.627766909642942850e-02
5.582261478454081782e+01,2.077731041818348025e-03,6.254608920345164488e-04,1.621556549177814374e-02
5.591236175364779371e+01,1.931448263677180673e-03,5.760269819753960612e-04,1.448046447265477835e-02
5.600210872275477669e+01,2.000005015852108700e-03,4.355043462145322185e-04,1.721381633172630599e-02
5.609185569186175258e+01,1.715597333771197658e-03,4.822618990731003074e-04,1.933553229658776726e-02
5.618160266096872135e+01,2.312512149918871662e-03,5.433443755290551930e-04,1.945407642080903068e-02
5.627134963007569723e+01,2.399846398500484097e-03,4.892738715419810841e-04,1.641033057810832932e-02
5.636109659918268022e+01,2.305486967074285055e-03,4.130856068188209877e-04,1.780137172960511924e-02
5.645084356828965610e+01,1.883115355366695581e-03,4.409206239006537693e-04,1.823088876205291101e-02
5.654059053739663909e+01,1.899012033819545741e-03,4.653213782925664198e-04,1.774035733748000401e-02
5.663033750650361497e+01,2.036539014821986491e-03,4.543847581023773203e-04,1.694928762380271819e-02
5.672008447561059796e+01,1.920991217114329051e-03,4.985059076080865584e-04,1.725259102500600189e-02
5.680983144471757385e+01,1.945681681426168633e-03,4.268549242387400687e-04,1.454232474772511503e-02
5.689957841382455683e+01,1.836723151949437149e-03,4.155807952152577671e-04,1.583190356884657535e-02
5.698932538293153272e+01,1.699852522568107236e-03,4.540521557570900962e-04,1.538579595510316395e-02
5.707907235203851570e+01,2.034540631702498950e-03,4.750289392383801111e-04,1.654352208120038817e-02
5.716881932114549159e+01,2.018831296256393994e-03,4.665731461312226484e-04,1.718936242195354819e-02
5.725856629025246747e+01,1.810749026459838830e-03,4.653891263265748238e-04,1.722955706013717253e-02
5.734831325935945046e+01,1.897264311276729504e-03,4.417295674218994230e-04,1.877944594850795845e-02
5.743806022846642634e+01,2.300457228398328571e-03,4.782687721380301181e-04,1.863613789569821058e-02
5.752780719757340933e+01,1.966500022861294387e-03,4.395453604191920573e-04,1.925822545402321867e-02
5.761755416668038521e+01,2.058893078392041998e-03,4.178861089776094513e-04,1.916265959740351757e-02
5.770730113578736820e+01,2.180580671845938796e-03,4.564588523456085075e-04,1.769606053363677323e-02
5.779704810489434408e+01,1.939717891580773710e-03,5.114527188572174808e-04,1.744345326585058573e-02
5.788679507400132707e+01,1.730829624199707898e-03,5.304735910779511798e-04,2.021420054940830865e-02
5.797654204310830295e+01,1.647203474031234049e-03,5.081795609366134437e-04,1.967576149826438803e-02
5.806628901221528594e+01,2.004422368930784855e-03,4.845093587014124236e-04,1.847519787389578783e-02
5.815603598132226182e+01,1.863918443823434816e-03,4.176460552229850176e-04,1.840278162437957929e-02
5.824578295042923770e+01,1.632454207152109682e-03,4.301436835505708734e-04,2.022461600942246363e-02
5.833552991953622069e+01,1.888372724245177426e-03,4.050259342932811335e-04,2.067596107914464881e-02
5.842527688864319657e+01,1.978056463301076495e-03,4.207990567351176559e-04,2.066942655697676101e-02
5.851502385775017956e+01,1.636881234815895430e-03,4.895458997918874589e-04,2.050783920353998688e-02
5.860477082685715544e+01,1.764636533368051530e-03,4.598042917856023167e-04,2.396563197499648398e-02
5.869451779596413843e+01,1.729812841308839061e-03,4.492052493676682717e-04,2.145488791512870433e-02
5.878426476507111431e+01,1.733938784639613888e-03,4.157787100562309918e-04,2.180296451724819326e-02
5.887401173417809730e+01,1.727898992695560800e-03,3.899461903108646251e-04,2.300579399277469933e-02
5.896375870328507318e+01,1.865931788283306829e-03,3.841768601897313637e-04,2.219313076264781831e-02
5.905350567239204906e+01,1.847935906241726612e-03,3.443237416167552059e-04,1.961563290151507877e-02
5.914325264149903205e+01,1.960033288181095654e-03,3.614667712914313422e-04,1.821174206639502441e-02
5.923299961060600793e+01,1.782051384040563447e-03,3.958373301192484638e-04,2.065260737403117747e-02
5.932274657971299092e+01,1.738902745638716421e-03,3.626018359222369140e-04,2.251250488366693739e-02
5.941249354881996680e+01,2.137585660369954906e-03,3.748274403189110469e-04,2.149218007668058511e-02
5.950224051792694979e+01,1.902836352764269816e-03,3.868766800511818987e-04,2.067243311743231435e-02
5.959198748703391857e+01,1.781596762384416756e-03,4.730150263282466815e-04,2.139088177382214920e-02
5.968173445614089445e+01,2.072794265519795152e-03,4.560182700536652856e-04,1.973488355716361900e-02
5.977148142524787744e+01,1.647699763981951351e-03,4.054018515478578387e-04,1.985006146606942828e-02
5.986122839435485332e+01,1.700582165790401768e-03,3.107259970875072088e-04,2.069803769982252184e-02
5.995097536346182920e+01,1.567900160430447465e-03,2.538880020836960282e-04,1.903905575628900282e-02
6.004072233256881219e+01,1.635656709258430505e-03,3.129121102065357258e-04,1.813354781920886727e-02
6.013046930167578807e+01,1.541822510798467527e-03,3.206983667003861596e-04,1.802557792440221893e-02
6.022021627078277106e+01,1.495146715589575157e-03,3.581768228677694550e-04,1.899486058712254732e-02
6.030996323988974694e+01,1.606116765378904450e-03,4.111432573203589128e-04,1.995382547859243100e-02
6.039971020899672993e+01,1.439517731830129666e-03,3.309674767242520247e-04,1.701184269901268378e-02
6.048945717810370581e+01,1.266822107924108582e-03,3.058732671763626483e-04,1.816925738197187543e-02
6.057920414721068880e+01,1.275932586011778620e-03,3.513888579851400787e-04,2.129163085893159488e-02
6.066895111631766468e+01,1.571773140513611864e-03,3.524786721792123921e-04,2.009811988977719052e-02
6.075869808542464767e+01,1.529171744278556497e-03,3.572446207038608109e-04,1.903612015329272239e-02
6.084844505453162355e+01,1.377632839477898816e-03,4.063530646587419875e-04,2.252569433134651161e-02
6.093819202363859944e+01,1.728006665863881207e-03,3.713377066994902808e-04,2.208724691137834567e-02
6.102793899274558242e+01,1.745146702715369771e-03,3.595973045601012796e-04,2.062904594738787165e-02
6.111768596185255831e+01,1.696270825382676858e-03,3.295711246916458088e-04,1.955767344423888637e-02
6.120743293095954130e+01,1.617186330564484914e-03,2.814500122396888467e-04,1.982810488671063465e-02
6.129717990006651718e+01,1.577561239264446691e-03,2.988124892905336789e-04,2.023963501459229153e-02
6.138692686917350017e+01,1.188181131594438864e-03,3.366355522968948548e-04,2.126049259224769769e-02
6.147667383828047605e+01,1.157039139213417601e-03,3.413207984968596618e-04,1.981113547275445072e-02
6.156642080738745904e+01,1.377349882289704121e-03,3.183291024401626972e-04,2.199024038714339144e-02
6.165616777649443492e+01,1.577304642218992688e-03,3.109701285666807247e-04,2.256641854093677582e-02
6.174591474560141080e+01,1.312785840653182606e-03,3.630809828816445629e-04,2.151983196869809017e-02
6.183566171470839379e+01,1.226663105197412429e-03,3.207421313348453426e-04,1.738394702578457268e-02
6.192540868381536967e+01,1.301955016448801778e-03,3.326260488439873229e-04,1.774079487068272107e-02
6.201515565292235266e+01,1.445528736056344958e-03,4.557269995880723558e-04,2.305748215256348335e-02
6.210490262202932854e+01,1.285588776648469546e-03,4.371647063550524424e-04,2.504427811899071626e-02
6.219464959113631153e+01,1.225101084218390432e-03,3.059265146881340021e-04,2.204855874027469853e-02
6.228439656024328741e+01,1.463259793152980100e-03,2.996660145182856896e-04,1.983503369652139803e-02
6.237414352935027040e+01,1.265653746451308147e-03,3.035302425337603710e-04,2.225950090468488754e-02
6.246389049845724628e+01,1.186899800981498299e-03,3.025166331933749181e-04,2.144563377865074671e-02
6.255363746756422927e+01,1.376174607780319536e-03,2.769749643966272620e-04,2.027006759376758296e-02
6.264338443667120515e+01,1.145318835006117406e-03,3.125778280203425304e-04,2.277520342178923282e-02
6.273313140577818103e+01,1.195918839910332715e-03,2.962453144464390412e-04,2.091746339497425194e-02
6.282287837488516402e+01,1.315434161970145503e-03,2.562400855368808820e-04,1.936750101358650916e-02
6.291262534399213990e+01,1.278934412322982632e-03,2.535256230550730254e-04,2.008719066902090247e-02
6.300237231309910868e+01,1.419940587186520938e-03,3.061361727532982500e-04,1.889626256130878812e-02
6.309211928220609167e+01,1.471285952791005292e-03,2.418380558769709081e-04,1.848762975649512197e-02
6.318186625131306755e+01,1.479682584615194321e-03,2.396188027852302546e-04,1.886198446920451730e-02
6.327161322042005054e+01,1.469264079571853086e-03,3.024632998167405473e-04,1.891121463000385722e-02
6.336136018952702642e+01,1.363268054870755237e-03,3.019891564797608013e-04,2.004743386648450906e-02
6.345110715863400230e+01,1.430561802597788475e-03,2.415842250369801898e-04,2.175565272132062508e-02
6.354085412774098529e+01,1.411680151895394709e-03,2.440477032435954942e-04,2.234973895611702330e-02
6.363060109684796117e+01,1.502722000153239356e-03,2.825558798946299567e-04,2.313996992292022270e-02
6.372034806595494416e+01,1.268139570002188837e-03,2.854605565926505171e-04,2.512426489895922335e-02
6.381009503506192004e+01,1.135096687541467487e-03,2.304753527895319948e-04,2.217282039257121445e-02
6.389984200416890303e+01,1.164079956339274203e-03,2.530431465669634775e-04,1.967354225162635736e-02
6.398958897327587891e+01,1.208212044570195149e-03,3.173340528905283908e-04,2.281173466218591739e-02
6.407933594238285480e+01,1.472698983880630112e-03,2.790166241495962507e-04,2.222087935187703686e-02
6.416908291148983778e+01,1.219847456404504933e-03,2.271564673316135707e-04,2.113831575923452374e-02
6.425882988059682077e+01,1.112218738361146634e-03,2.589131031837048997e-04,2.143651911333096724e-02
6.434857684970380376e+01,1.175474247110262294e-03,2.891873606284786256e-04,2.082725895425807661e-02
6.443832381881077254e+01,1.192081460180253278e-03,2.294861125533847080e-04,2.286840872873347266e-02
6.452807078791775552e+01,1.152595571029510100e-03,2.533663071499579604e-04,2.231344813098123242e-02
6.461781775702473851e+01,1.087001119220402197e-03,2.912446205003797750e-04,1.988171816148262550e-02
6.470756472613170729e+01,1.246701080048248644e-03,2.499897019709576475e-04,2.132723482135064075e-02
6.479731169523869028e+01,1.322634217486099058e-03,2.138800970600305098e-04,1.855255019575691167e-02
6.488705866434567326e+01,1.354300196138542162e-03,2.709921255205814065e-04,1.950034043978646561e-02
6.497680563345265625e+01,1.115203887919779743e-03,2.610973894264352287e-04,1.979811248136151280e-02
6.506655260255962503e+01,1.033653685614046485e-03,2.372027892924936921e-04,2.282571588105189800e-02
6.515629957166660802e+01,1.207874765457898946e-03,2.750731625598837674e-04,2.505364574098569580e-02
6.524604654077359100e+01,1.126961709267490118e-03,2.613881741244526886e-04,2.468043986417087568e-02
6.533579350988055978e+01,1.065130409182857372e-03,2.025392655063840564e-04,2.115511573135397602e-02
6.542554047898754277e+01,9.925607799337213093e-04,2.066817567716235115e-04,1.629203332619970010e-02
6.551528744809452576e+01,1.104008096753455147e-03,2.374886827326388159e-04,1.909339489886641844e-02
6.560503441720150875e+01,1.225628391622335129e-03,2.287676837864679319e-04,2.474684291484575971e-02
6.569478138630847752e+01,1.226138671557556407e-03,2.444622054955420559e-04,2.134677772043631905e-02
6.578452835541546051e+01,1.126982291852739572e-03,2.181090538944146693e-04,2.111715735077189168e-02
6.587427532452244350e+01,9.411745305022062085e-04,2.117531547251209434e-04,1.840589977689008339e-02
6.596402229362942649e+01,1.047101227513304788e-03,2.317083870526175885e-04,1.802022569856976536e-02
6.605376926273639526e+01,1.054731171436239061e-03,2.221956672791948809e-04,2.072174223624098297e-02
6.614351623184337825e+01,1.035368703515001298e-03,2.196480881363444633e-04,1.988613542198328435e-02
6.623326320095036124e+01,1.069696050152700757e-03,2.030887140127959683e-04,1.863659260292799963e-02
6.632301017005733001e+01,1.067438850577046277e-03,2.294101813554527507e-04,1.860146203672931320e-02
6.641275713916429879e+01,9.503175040598405270e-04,2.489917797509585192e-04,2.159372340962534970e-02
6.650250410827128178e+01,1.043105527218959796e-03,2.305505597850836773e-04,2.243059790907753204e-02
6.659225107737826477e+01,1.055375408811459401e-03,2.578228180742924975e-04,2.047713204241647864e-02
6.668199804648524776e+01,9.238318217231577915e-04,2.605389658524700971e-04,1.988498993759438976e-02
6.677174501559221653e+01,7.628202248524492595e-04,1.994942021731934811e-04,1.699762496172748868e-02
6.686149198469919952e+01,8.563934851239272473e-04,1.752111328398882730e-04,1.858567560815276368e-02
6.695123895380618251e+01,1.072321559337141919e-03,1.740983237987945794e-04,1.707352893089141704e-02
6.704098592291315128e+01,1.014336412446571701e-03,1.700540034612356877e-04,1.756445878170748154e-02
6.713073289202013427e+01,8.633159772058884981e-04,1.793139192620028994e-04,1.918349547567389096e-02
6.722047986112711726e+01,9.110205818257234665e-04,1.957984434454706493e-04,1.987520297539435363e-02
6.731022683023410025e+01,8.986275131802239427e-04,2.140301189533636071e-04,2.243053119810093504e-02
6.739997379934106903e+01,7.622857317444973763e-04,2.305259380394290435e-04,2.056503140840327398e-02
6.748972076844805201e+01,8.065696738972315651e-04,2.519745861432257225e-04,1.787978247686318120e-02
6.757946773755503500e+01,9.109960935588342539e-04,2.115671648043470786e-04,2.155897911556906021e-02
6.766921470666201799e+01,8.315050671758910045e-04,2.105590639296091391e-04,1.938819363139986443e-02
6.775896167576898677e+01,9.057358678774701539e-04,2.205036863392654904e-04,1.768823464508375090e-02
6.784870864487596975e+01,8.698765402360097944e-04,2.126732388355223515e-04,1.900013175806870153e-02
6.793845561398295274e+01,8.855046779399192202e-04,2.339010487521953508e-04,1.909621308578772839e-02
6.802820258308992152e+01,8.240719682292928618e-04,2.544632258911744922e-04,1.971859537500942131e-02
6.811794955219690451e+01,7.169539704848180419e-04,2.180988778547015129e-04,1.822362056374230918e-02
6.820769652130388749e+01,7.717060674730499750e-04,1.988664957651094559e-04,1.907887100510405332e-02
6.829744349041087048e+01,8.057299473674756291e-04,1.838565453093748677e-04,1.966341138487981074e-02
6.838719045951783926e+01,8.420285826200081016e-04,1.608001294433938346e-04,1.744017595545763535e-02
6.847693742862482225e+01,7.568325438461315745e-04,1.877711720358817850e-04,2.027912030775875715e-02
6.856668439773180523e+01,8.708790571067704517e-04,1.735839382957959811e-04,1.911759046668601650e-02
6.865643136683878822e+01,8.966406145689823819e-04,1.538675984808850173e-04,1.711947604131314887e-02
6.874617833594575700e+01,8.511747132984338882e-04,1.943693302366849575e-04,1.685058879364182208e-02
6.883592530505273999e+01,8.732336714418566020e-04,1.967957045582090995e-04,1.656626269230924292e-02
6.892567227415972297e+01,8.579237502579098538e-04,1.662383526247987215e-04,1.727567514997470008e-02
6.901541924326669175e+01,6.826259534973631686e-04,1.627638927522166755e-04,1.643453175979984679e-02
6.910516621237367474e+01,7.250669420185962798e-04,1.670116332967603874e-04,1.466610757582214805e-02
6.919491318148065773e+01,6.982675802642199486e-04,1.758730915885027611e-04,1.798217070220513650e-02
6.928466015058764071e+01,6.286876226813237732e-04,1.917713898776719533e-04,1.785817920705135703e-02
6.937440711969460949e+01,7.083206623322345439e-04,1.415110459014520805e-04,1.439665978433720024e-02
6.946415408880159248e+01,7.381525857946538358e-04,1.598923406081604302e-04,1.516374672461564752e-02
6.955390105790857547e+01,8.458772167718882871e-04,1.885524262335701198e-04,1.719214549542815926e-02
6.964364802701555845e+01,8.489571730269758953e-04,1.694733132618009210e-04,1.878027837630804470e-02
6.973339499612252723e+01,7.373629322418937936e-04,1.642775053808534578e-04,1.894220605572017810e-02
6.982314196522949601e+01,7.628356192836647240e-04,1.278800535690029412e-04,1.567134196731904960e-02
6.991288893433647900e+01,7.400420166014303001e-04,1.369917892593070972e-04,1.610598490660231086e-02
7.000263590344346198e+01,7.114622699399533647e-04,1.554837797079217782e-04,1.495845790107605891e-02
7.009238287255043076e+01,7.834034720308574425e-04,1.561564312880861776e-04,1.610249620142682053e-02
7.018212984165741375e+01,6.974900786039119451e-04,1.570103132024466060e-04,1.690483326502404196e-02
7.027187681076439674e+01,7.007713225517191559e-04,1.354039995391003099e-04,1.634085050494522504e-02
7.036162377987137972e+01,7.451301170553269008e-04,1.259662353742007680e-04,1.759660963439289849e-02
7.045137074897834850e+01,6.657925351773786617e-04,1.341130233191039126e-04,1.729696911321384339e-02
7.054111771808533149e+01,6.356095506789203025e-04,1.320195856097366310e-04,1.715193164157727268e-02
7.063086468719231448e+01,6.391164520295255841e-04,1.358655625500829471e-04,1.627261796233505503e-02
7.072061165629928325e+01,5.952635400382772900e-04,1.407322512204720987e-04,1.575014801547592810e-02
7.081035862540626624e+01,5.785222919644183960e-04,1.431498352627340537e-04,1.599156552400843659e-02
7.090010559451324923e+01,6.438471576237031696e-04,1.345594224604968392e-04,1.677909708547668452e-02
7.098985256362023222e+01,6.374376954141216080e-04,1.131078549059304710e-04,1.708446690918337049e-02
7.107959953272720099e+01,5.551466473399499415e-04,1.258265961877299600e-04,1.581190494075492350e-02
7.116934650183418398e+01,5.955339181817067510e-04,1.495351798563159407e-04,1.501908677307142725e-02
7.125909347094116697e+01,6.066971831940787306e-04,1.495263116072321010e-04,1.480815137244781421e-02
7.134884044004814996e+01,5.589126468085427657e-04,1.452148381009654276e-04,1.520541107530998422e-02
7.143858740915511873e+01,5.740830731368455099e-04,1.155189818237640961e-04,1.518493213244447547e-02
7.152833437826210172e+01,5.697055814806355548e-04,9.596349566687717425e-05,1.539082678006425259e-02
7.161808134736908471e+01,5.285839307114382612e-04,1.304676930782062050e-04,1.473466737206589709e-02
7.170782831647605349e+01,5.070909116832332184e-04,1.293868869022659273e-04,1.489102693020138111e-02
7.179757528558303648e+01,5.649601899545378695e-04,1.187036343165738132e-04,1.415457958129421635e-02
7.188732225469001946e+01,5.688283216815279413e-04,1.232056381770149601e-04,1.243485745953371545e-02
7.197706922379700245e+01,4.929650587760706472e-04,1.079783561525172699e-04,1.186207749856110771e-02
7.206681619290397123e+01,5.441701229112409343e-04,1.004730659875301629e-04,1.308207231564781706e-02
7.215656316201095422e+01,6.831178343137871232e-04,1.095676067363486660e-04,1.219847001472716339e-02
7.224631013111793720e+01,6.881236897283078994e-04,1.143036641947611277e-04,1.056592354338571974e-02
7.233605710022492019e+01,6.010044406619648519e-04,1.163043327913840800e-04,1.300133369389825516e-02
7.242580406933188897e+01,5.806704684811957130e-04,1.113586694474149290e-04,1.411804686880324851e-02
7.251555103843887196e+01,5.425790237074888363e-04,1.161868241238953492e-04,1.239588304695145478e-02
7.260529800754585494e+01,5.354783616422534006e-04,1.077792054886216961e-04,1.242928148097846575e-02
7.269504497665282372e+01,5.824541189110401303e-04,1.263703079260354166e-04,1.329440244003273798e-02
7.278479194575980671e+01,5.652539954227507818e-04,1.160208791815925628e-04,1.125411617488765101e-02
7.287453891486678970e+01,5.439135334002934792e-04,9.198210519844118665e-05,1.216272811396194864e-02
7.296428588397377268e+01,5.766028045152732547e-04,9.286180311172411404e-05,1.186312240260103262e-02
7.305403285308074146e+01,5.635009101356708034e-04,1.415842255998425367e-04,1.296194096205771466e-02
7.314377982218772445e+01,5.738574571644303266e-04,1.363367941635810923e-04,1.304698403515921167e-02
7.323352679129469323e+01,5.151041780529347618e-04,1.017036605553240335e-04,1.061731895367678744e-02
7.332327376040167621e+01,4.842407160267132209e-04,9.858553787753903655e-05,1.252301721769180989e-02
7.341302072950864499e+01,5.459889142263846641e-04,8.156518879947927429e-05,1.172087232504257989e-02
7.350276769861562798e+01,5.308290057260215680e-04,8.774580906926473080e-05,1.120658603497080678e-02
7.359251466772261097e+01,5.156491330216778426e-04,1.162761313914138176e-04,1.199789756534634308e-02
7.368226163682959395e+01,5.465949013027291380e-04,1.060118602563389948e-04,1.096715316100399691e-02
7.377200860593656273e+01,5.269003394242295678e-04,1.057301198219479967e-04,1.108431925398058356e-02
7.386175557504354572e+01,5.623915601388492337e-04,1.109289437098307863e-04,1.007016236837771951e-02
7.395150254415052871e+01,5.737189315234371336e-04,1.072115433685291675e-04,1.038640281331795409e-02
7.404124951325751169e+01,5.057448736758150994e-04,1.041363696681019363e-04,1.117745685046844795e-02
7.413099648236448047e+01,4.697119482286901096e-04,9.136372731842519880e-05,1.049739159738050445e-02
7.422074345147146346e+01,5.631207649809467138e-04,1.029371459797881472e-04,1.087716978228317304e-02
7.431049042057844645e+01,5.677562289085585478e-04,8.414258572591684659e-05,1.178826520794433279e-02
7.440023738968541522e+01,5.284737039713675345e-04,8.737896082261874925e-05,9.511118456934935031e-03
7.448998435879239821e+01,5.072277032858287307e-04,9.843438136721375522e-05,8.585908769817284306e-03
7.457973132789938120e+01,4.655609823196892494e-04,8.864859341837392429e-05,9.489933826420365176e-03
7.466947829700636419e+01,4.841781686089558293e-04,8.908522242163679128e-05,9.712578899726969500e-03
7.475922526611333296e+01,5.073261893292648319e-04,8.753335732281447503e-05,9.550272564924839822e-03
7.484897223522031595e+01,4.448832345565066800e-04,8.907572890537324433e-05,9.138665189549382076e-03
7.493871920432729894e+01,3.662608333504094381e-04,9.772920956492299038e-05,9.533726771532573252e-03
7.502846617343428193e+01,4.485592696145807284e-04,9.153798224166350837e-05,1.004976956049324736e-02
7.511821314254125070e+01,4.477740486669974738e-04,7.608906719991472337e-05,9.712764222310403192e-03
7.520796011164823369e+01,4.040125825255441662e-04,8.004878377419812085e-05,8.802004312068411468e-03
7.529770708075521668e+01,4.985050495837267713e-04,8.477771959374432429e-05,8.311171914102336369e-03
7.538745404986218546e+01,4.463025622605603054e-04,8.739285691670944489e-05,8.466452298775647631e-03
7.547720101896916844e+01,4.514186516425974468e-04,7.752692529761499363e-05,7.842561075800466228e-03
7.556694798807615143e+01,4.063664406979676123e-04,7.276981128853756461e-05,7.647347208639642541e-03
7.565669495718313442e+01,3.867666831672456778e-04,7.588412413851601589e-05,7.467629259951396280e-03
7.574644192629010320e+01,4.594009695144562924e-04,7.115891592819431784e-05,7.845655604121454241e-03
7.583618889539708618e+01,4.201180654981796119e-04,7.250752522351809495e-05,7.279892265144833653e-03
7.592593586450406917e+01,4.160684427339924403e-04,7.371595593295752851e-05,7.830180681381693208e-03
7.601568283361105216e+01,3.725572870385188530e-04,6.628058384064584158e-05,7.840975774268814022e-03
7.610542980271802094e+01,3.678901508431339936e-04,7.296401166094067421e-05,7.666336633672266726e-03
7.619517677182500393e+01,4.179099097521204250e-04,7.513496783295534217e-05,7.801545907538115845e-03
7.628492374093198691e+01,4.310145329943900145e-04,8.067385042008953767e-05,6.656498825497280183e-03
7.637467071003895569e+01,4.124234093168570791e-04,7.406413862672101109e-05,6.835572962961620862e-03
7.646441767914593868e+01,3.891044488921340558e-04,7.232306196250827687e-05,7.168199407024685756e-03
7.655416464825292167e+01,4.100152723346989106e-04,7.074369741153734416e-05,7.131352596683236331e-03
7.664391161735989044e+01,4.141853344059222438e-04,7.602357288111503747e-05,7.282549199009493053e-03
7.673365858646687343e+01,3.920445134108179039e-04,7.159026268823127199e-05,6.224072783137564110e-03
7.682340555557384221e+01,3.614993878756331855e-04,5.996630007341749766e-05,6.687611029206661818e-03
7.691315252468082519e+01,3.267208000663704296e-04,6.317670953767169249e-05,7.858836148333086385e-03
7.700289949378780818e+01,3.594984265650231917e-04,7.165113481664173254e-05,8.395996644921396856e-03
7.709264646289477696e+01,4.060558499815849543e-04,7.857330929956039139e-05,7.757118967261316528e-03
7.718239343200175995e+01,4.094352116580576568e-04,7.203359232980534170e-05,6.607372734276351772e-03
7.727214040110874294e+01,3.879972497461920485e-04,7.053194175660036256e-05,5.920316174940162303e-03
7.736188737021572592e+01,3.106948845443748431e-04,7.178682111955569792e-05,6.189690295221376287e-03
7.745163433932269470e+01,3.418196228763151841e-04,5.944670238575444382e-05,6.236790936745925489e-03
7.754138130842967769e+01,3.932061938613413705e-04,6.465240167983723639e-05,6.508525428335533089e-03
7.763112827753666068e+01,4.275693347633762386e-04,6.773919343812930753e-05,5.616248753397553445e-03
7.772087524664364366e+01,3.642615407573352869e-04,7.301958201332674756e-05,4.591002294188359714e-03
7.781062221575061244e+01,3.276961165120835517e-04,6.413190938236270667e-05,5.044136351098721556e-03
7.790036918485759543e+01,3.024738303640227017e-04,7.001457881174454360e-05,5.961232023906219354e-03
7.799011615396457842e+01,3.092611882115607223e-04,7.067944268788983687e-05,5.911530627809182155e-03
7.807986312307154719e+01,3.258280501792929157e-04,5.992058215033587402e-05,4.402162770094981969e-03
7.816961009217853018e+01,2.782043066354049961e-04,5.426056157681830386e-05,5.081393792071567210e-03
7.825935706128551317e+01,3.242576269322095385e-04,4.851142246645392687e-05,4.528686601805823574e-03
7.834910403039249616e+01,3.258726910238483854e-04,5.075945159120963748e-05,4.792913256543239985e-03
7.843885099949946493e+01,3.388642643267815728e-04,5.785195079301888707e-05,5.168010482345363962e-03
7.852859796860644792e+01,3.172201625049043375e-04,5.487089125652765381e-05,5.067517410538249778e-03
7.861834493771343091e+01,2.469673458207498123e-04,5.317532270501128445e-05,5.363258220640815602e-03
7.870809190682039969e+01,3.083533215329854380e-04,5.832282746379588933e-05,5.898869760618570025e-03
7.879783887592738267e+01,3.727258164345113802e-04,5.565641362259998064e-05,5.298812198077287178e-03
7.888758584503436566e+01,3.393095542623208137e-04,5.260091803962466448e-05,4.427985643461434910e-03
