Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Mg_x,J_Mg_y,J_Mg_z,J_Na_x,J_Na_y,J_Na_z
43800,7922.875316480056,-0.00023708455,0.00027042002,0.0004231728,2.49884792979167,-10.041641524680822,-0.9753361731681591,-10.747314131978762,12.428315120169604,-20.256730614327378,9.724666974787688,-4.884882357934102,12.389692934661273,-0.3931777831766575,5.429560170565559,12.293995830747766
43805,7922.875316480056,-0.00032544974,0.00036560348,0.0005163587,3.3569706852157895,-8.893291255289805,-0.8209790686059364,-8.716704152683386,7.265519804753017,-19.047618486471983,7.23683459200067,-2.0252596212543637,11.2966587311623,-0.79407807646378,6.584382298040755,12.023560613387266
43810,7922.875316480056,-0.0003275271,0.0004474654,0.00067092717,4.242098356977227,-7.641016147948686,-0.42264601759683185,-6.338585791118684,1.7842737451380852,-16.26273939576734,4.427104628721573,1.2801543190558808,8.899134157263891,-1.2475938299120803,7.507938981873189,11.237872947815804
43815,7922.875316480056,-0.0002640806,0.0004786408,0.00084669783,5.105598027117527,-6.328479550836402,0.20970308700913254,-3.9201893445267424,-3.350879240487525,-11.980953580980922,1.6498188586450144,4.458076662410903,5.2924550242262045,-1.752204472993913,8.152633273277637,9.930417289499777
43820,7922.875316480056,-0.0001548484,0.00042666701,0.0009979444,5.902371917078131,-5.013037288229734,1.0406173828187661,-1.5578789652015352,-7.570364344011289,-6.473866028050027,-0.9395478647308462,6.998630757405052,0.750405766821336,-2.321922288401698,8.51612211869567,8.134464127194255
43825,7922.875316480056,-1.2326322e-05,0.00028272325,0.0010851638,6.598640234487836,-3.7531046550605067,2.0142935856957256,0.807606766661829,-10.52520958617719,-0.1387772487831036,-3.3362624244688757,8.608497697574068,-4.358178168060272,-2.9869615312472213,8.601167469272946,5.934283081465613
43830,7922.875316480056,0.00013720732,7.42512e-05,0.0010764103,7.176295163129841,-2.5948750538111742,3.0650950050103924,3.3106706332848788,-12.222773740625826,6.4822101069550655,-5.63286254835082,9.346028785473763,-9.559612608054318,-3.7710803035169427,8.402970910489124,3.46392853592791
43835,7922.875316480056,0.00024211229,-0.00014800834,0.0009705989,7.63253858605997,-1.5635821060525457,4.129121730532518,6.078997160571134,-12.992909906298557,12.692277186333477,-7.965518576944014,9.561776679945625,-14.258596426084999,-4.662994115105835,7.926066344061745,0.8888186737875303
43840,7922.875316480056,0.00025330693,-0.00033728845,0.0008156946,7.975730623371351,-0.6622620129230756,5.15273698952575,9.09785080073313,-13.204109427502075,17.787249680508204,-10.377088533052007,9.598308291844306,-17.866661574456682,-5.613469783582266,7.199414254648127,-1.621703935556222
43845,7922.875316480056,0.00016455799,-0.0004650221,0.000673702,8.21982924515935,0.12283225531131281,6.096584515215966,12.093370854622904,-13.046924015679675,21.290742250906725,-12.667139210963505,9.582371984773644,-20.015594720620154,-6.563037816633301,6.273070792552879,-3.9201111774329247
43850,7922.875316480056,2.443055e-05,-0.0005175813,0.0005707037,8.380034217401704,0.8142983297409394,6.9363424528629025,14.585020288553341,-12.547361117712402,23.0595447547964,-14.408139968952742,9.455280223619058,-20.644548162539447,-7.473891365649185,5.209133738908258,-5.899717877577284
43855,7922.875316480056,-9.134868e-05,-0.00049416925,0.00049387617,8.47117183788389,1.4369582913393424,7.661596979624905,16.115847975356036,-11.651007996010545,23.201343693879338,-15.1640670464182,9.064280908050579,-19.90548974359788,-8.33992979322095,4.081120015800387,-7.505829600575605
43860,7922.875316480056,-0.00012747517,-0.00041517653,0.00043330304,8.508626929731623,2.013054942527322,8.272770306429322,16.476299598513183,-10.324194969377213,21.928764299587513,-14.730546349258525,8.26459289994601,-18.01076103103494,-9.171357089597155,2.9778980656500593,-8.739152158139555
43865,7922.875316480056,-7.759551e-05,-0.00032103757,0.0004085796,8.510110088274747,2.5583053563502642,8.77558206922464,15.73814076455734,-8.622750919225602,19.431956582579666,-13.195959879703016,6.996202062517209,-15.10434465392407,-9.969267659705952,1.9995941975156706,-9.65157251562247
43870,7922.875316480056,1.6114602e-05,-0.0002415811,0.00044480784,8.496022729232141,3.0793619171497437,9.17391987731304,14.120271683523484,-6.669691677179112,15.875974644092565,-10.825434349832951,5.280499009757573,-11.265812132460066,-10.70783657464374,1.2411818325871522,-10.332461200343612
43875,7922.875316480056,7.948449e-05,-0.00016181283,0.0005298433,8.487151860292148,3.5744063468780407,9.463847880294509,11.884386910473285,-4.664258460204332,11.619810495748165,-7.956407934404572,3.2502340152569618,-6.748678848158104,-11.33210699085787,0.7709691476428819,-10.883358380626458
43880,7922.875316480056,5.0599014e-05,-4.817856e-05,0.0006181768,8.500565436432158,4.037288051339363,9.632120419365549,9.354585241466587,-2.9412069684515147,7.368267418704551,-5.002077788033651,1.2213384952338926,-2.1638623555734533,-11.770049149259581,0.6139314462178849,-11.38490412193293
43885,7922.875316480056,-7.462291e-05,9.533144e-05,0.0006795685,8.546261058010646,4.462878652095914,9.660746626365892,6.909892323943742,-1.8460942646030363,3.865850640297791,-2.419258597440649,-0.42987248100497855,1.7929318722055765,-11.953870932993528,0.7444389032297272,-11.867907983327461
43890,7922.875316480056,-0.0002585522,0.00023504195,0.0007115812,8.626531316109254,4.8514939909189145,9.534744639916482,4.845063229371838,-1.507103058221218,1.477471556948072,-0.5440951752007557,-1.501071160373514,4.740116766934284,-11.844475713520229,1.0880313048236543,-12.300711493419081
43895,7922.875316480056,-0.0004611547,0.00035060378,0.00071013306,8.738260578011182,5.210750493741887,9.248547493140961,3.1969385246122988,-1.8271507713606088,0.1707576865616991,0.5968299632604159,-1.987625945481243,6.630573062128155,-11.449005366002826,1.5353776162827684,-12.598256918801932
43900,7922.875316480056,-0.00064821966,0.00044331886,0.00066262856,8.876425481048432,5.553459100305861,8.808844530659428,1.7042062993025633,-2.5965171695449967,-0.2658285671762153,1.3204160273252912,-1.9995159025474019,7.558304065849574,-10.81802410695484,1.9739257509590038,-12.649698459161455
43905,7922.875316480056,-0.0007803492,0.00051877985,0.0005735995,9.03616515479364,5.892277067757038,8.233506587154864,0.0023697587642139695,-3.536948176423495,-0.06711361299201801,2.0634811027111475,-1.7515143337131045,7.637957688839581,-10.018992370831185,2.32753688110997,-12.352729181522742
43910,7922.875316480056,-0.0008183212,0.00057929306,0.00047305628,9.211907638423714,6.233882648197993,7.547476110044102,-2.0624434634553164,-4.3530488257417765,0.5647807743000354,3.0375152629566813,-1.5272349140194743,6.980215271625841,-9.103955812352911,2.577752327177131,-11.640850660678703
43915,7922.875316480056,-0.00075433595,0.00062691787,0.00038029999,9.394594637398246,6.575872769438081,6.777835663665484,-4.318364413498536,-4.829137979711731,1.4495102194807457,4.101879330857582,-1.5679041763122692,5.725184239996655,-8.095086223282966,2.752520565054419,-10.50090863258462
43920,7922.875316480056,-0.00062421605,0.0006668754,0.0002775607,9.569903884298972,6.908204408352264,5.9497436289921675,-6.484384351704399,-4.930568353170873,2.3947348842523044,4.9921675700042645,-1.9412935666677118,4.092730342086929,-6.99466378107984,2.8950089743538223,-8.985587170864312
43925,7922.875316480056,-0.00047886267,0.0007081847,0.0001303321,9.719711518582177,7.218393391500955,5.083853355371559,-8.400650421080831,-4.811556150996465,3.2346792606551604,5.571325540529822,-2.5100669709808168,2.34784589104604,-5.807363166838446,3.0345808194705555,-7.214757045054435
43930,7922.875316480056,-0.0003563606,0.0007615385,-8.2693514e-05,9.826831819792847,7.497853729940051,4.195599963018197,-10.025938466123744,-4.699027973179677,3.9273291074652823,5.838473702666258,-3.0407124608626797,0.6801280793899647,-4.55634367176474,3.173238266843236,-5.351435737124272
43935,7922.875316480056,-0.00028168331,0.0008379092,-0.00034943124,9.88065659197439,7.746630365036923,3.2967854880435548,-11.313740185033664,-4.750529902219335,4.570020165762087,5.798727099341656,-3.3511892628320235,-0.8584457278155018,-3.2826202995355978,3.286440246419737,-3.556738616491355
43940,7922.875316480056,-0.00027037802,0.0009422464,-0.00062351546,9.880454760264389,7.975254428508139,2.398600949224658,-12.12780688427402,-4.988565679397419,5.262442874432937,5.36236056053344,-3.385228486049428,-2.2561824107213173,-2.031985526381437,3.3298913775880905,-1.9532401295001973
43945,7922.875316480056,-0.00031493034,0.0010622563,-0.000854165,9.83438458403673,8.203416166016483,1.5141025124931407,-12.275498463176609,-5.3571932599859275,5.948493276004198,4.365431040039718,-3.162659771734881,-3.391618143821484,-0.841294223559931,3.2477886826028666,-0.6193560564835634
43950,7922.875316480056,-0.0003757656,0.0011607092,-0.0010191827,9.754580495352844,8.455406345394964,0.6580923521424333,-11.65927186363215,-5.788940976590078,6.4548496068477705,2.719794240650069,-2.7193255542896546,-4.0537248406287985,0.26792021219427997,2.9842122230121726,0.39240436650819266
43955,7922.875316480056,-0.00040529825,0.0011891079,-0.001120997,9.650893315778763,8.752837830853183,-0.1560792903300694,-10.427572332138062,-6.134171248696242,6.720166504487193,0.5736441463095135,-2.1866402549438964,-4.149526843535366,1.2860580525890093,2.499326042220808,1.037061355642284
43960,7922.875316480056,-0.00039102652,0.0011268267,-0.0011600765,9.526591518379451,9.106832629335928,-0.9213419485067211,-8.94891192775058,-6.1101496510007065,6.918031259675869,-1.6972873663899488,-1.8540042704206747,-3.820340162284788,2.2026305209443073,1.7886738312928614,1.2752727184250325
43965,7922.875316480056,-0.0003575622,0.0009969648,-0.001130742,9.377753661212797,9.513010609171703,-1.6407982030695498,-7.616510569551885,-5.483958180712526,7.299606404457078,-3.6686810587407788,-1.99597291743875,-3.2955967891646423,2.9904604081826385,0.8982731972766018,1.0884102659745918
43970,7922.875316480056,-0.00033009387,0.00084115786,-0.0010376237,9.195462962747502,9.951617555107747,-2.3283984368071624,-6.68562338114598,-4.290237443676911,7.9877383192597105,-5.029799783194042,-2.653256880333985,-2.7052305267714254,3.602982825581943,-0.07677025484995337,0.4975126816187492
43975,7922.875316480056,-0.00032069272,0.00069954206,-0.0009030724,8.968921756472287,10.392841785350116,-3.0054534186828614,-6.206247510138477,-2.824765527759832,8.91103256101812,-5.677839790048032,-3.619440499442036,-2.0232553620405964,3.9981880612250045,-1.0172824897334536,-0.43070123323756704
43980,7922.875316480056,-0.00033808293,0.0006079788,-0.00076195213,8.688366125281778,10.805395770662232,-3.693618704504672,-5.9877032299165,-1.4591234593724476,9.842657582843431,-5.7953273509329435,-4.597513219483418,-1.1004534645724338,4.177686973453159,-1.8174059445908384,-1.596962398091061
43985,7922.875316480056,-0.00038724646,0.00059369934,-0.0006525226,8.347726575246657,11.165481066466542,-4.406326924332291,-5.629168209937326,-0.44565382480754856,10.521935360268763,-5.841759173838959,-5.377486191537075,0.22871247119130622,4.206223831941383,-2.410988281750953,-2.8926976287167854
43990,7922.875316480056,-0.00046212703,0.000665904,-0.0006059659,7.946937756731519,11.462392371874317,-5.14136225898784,-4.713778443801042,0.1689190324207166,10.812187080319717,-6.3411634798094845,-5.924984232544276,2.001886012254749,4.191027020118849,-2.7749739641502416,-4.221087813390265
43995,7922.875316480056,-0.0005466422,0.0008129151,-0.00063386123,7.4932761651311255,11.697229971475041,-5.877424475967757,-3.1094980194221584,0.49013515873525826,10.77400214725364,-7.538498388515157,-6.338571568974558,4.06531454161834,4.237743307527193,-2.917440567321001,-5.5102693758218875
44000,7922.875316480056,-0.00062083214,0.0010122096,-0.0007195925,7.00070555919449,11.873829272436284,-6.576521032167705,-1.1208904746820654,0.6348566617264186,10.605948747751857,-9.213295563152357,-6.71390325756137,6.140358384260457,4.416503488821103,-2.8634298096938906,-6.718163587413225
44005,7922.875316480056,-0.00066353683,0.0012397334,-0.0008250538,6.486507394833486,11.98606026525407,-7.191478503181145,0.6580109582716496,0.6061102140404317,10.536769983484154,-10.816784531342861,-7.016769986886985,7.937283645262346,4.755288879736394,-2.644047998305587,-7.8309524223715625
44010,7922.875316480056,-0.0006541986,0.0014729782,-0.0009123455,5.965145636221157,12.009202059075266,-7.674902968502295,1.6380118545855202,0.2814801251181591,10.769945041969516,-11.772321575000248,-7.071595687510028,9.215181013505774,5.2521870317578525,-2.2877340080220634,-8.85859986356642
44015,7922.875316480056,-0.00058470055,0.0016899791,-0.00096419017,5.440402763665067,11.901079112584501,-7.985581947964249,1.445857825083027,-0.47670317806910045,11.498176363353169,-11.69127198177652,-6.678339089925332,9.766767540461135,5.888034606108771,-1.8146841147161936,-9.827738426962393
44020,7922.875316480056,-0.0004748432,0.0018614989,-0.0009860389,4.89904052581044,11.611808578804572,-8.09160528114154,-0.02021424633339297,-1.6894771161194098,12.904346459595637,-10.423822660347511,-5.751546019182471,9.405623583292458,6.6280195378822775,-1.2394328562284969,-10.766741050911302
44025,7922.875316480056,-0.00037080533,0.0019438673,-0.0009905844,4.3111338477487395,11.095830915932984,-7.972792373870391,-2.6191768169249308,-3.227924256180585,15.046655338047886,-8.023850716547763,-4.355852139054961,8.0586162769707,7.4149166893804015,-0.5807022717698161,-11.680855582506561
44030,7922.875316480056,-0.00031529242,0.0018898621,-0.0009856718,3.6402711938921373,10.320493391377328,-7.62442119467579,-5.984574471424175,-4.898278267301752,17.68980071526445,-4.740075232562098,-2.626496973611112,5.916870378563749,8.167401660804966,0.1356339209243278,-12.530626296933557
44035,7922.875316480056,-0.0003121505,0.0016793027,-0.0009733074,2.8600450956386583,9.269490322211583,-7.060475330697784,-9.537878723725303,-6.534325068595303,20.308979391917518,-1.0338052784346043,-0.6964066805702638,3.4391572931801644,8.794662244752612,0.892593142206487,-13.236037984848886
44040,7922.875316480056,-0.0003217705,0.0013404358,-0.00094656186,1.9676961306199034,7.942715511770747,-6.3133458693772,-12.59957286852686,-7.990371419995195,22.34979899874312,2.492397555172781,1.2760295863227915,1.125801756834539,9.222502258711824,1.7029781028187694,-13.710631322896157
44045,7922.875316480056,-0.00029147073,0.0009342198,-0.0008872873,0.9878574705020826,6.354943406357722,-5.429711881853848,-14.584131157273351,-9.071547874646733,23.527247742573728,5.26649691774305,3.0414972118634154,-0.7448337900257461,9.412799565635463,2.606458968956894,-13.901078264762115
44050,7922.875316480056,-0.00018969296,0.0005168042,-0.00077605044,-0.03290159336536291,4.535271653436883,-4.465282748405855,-15.135921438193964,-9.51895870174189,23.913122406704552,6.887694204525313,4.27358888605896,-2.190188879086941,9.364151887294678,3.6414495084983622,-13.80602676676987
44055,7922.875316480056,-1.7773214e-05,0.000117931435,-0.0006045231,-1.0354193280632653,2.527700562361805,-3.4805473224949415,-14.1834588671375,-9.08919097273678,23.77321928622628,7.203588278553933,4.675306444347469,-3.3714227893485944,9.098313138737534,4.817535362069202,-13.469625164800314
44060,7922.875316480056,0.00020187953,-0.00024647298,-0.0003782728,-1.9575428078656598,0.3911620739206585,-2.536998999643231,-11.966307291302918,-7.662499644400495,23.2995576173184,6.361605573888891,4.0975843139168395,-4.350512248694736,8.645267636634411,6.105104999483182,-12.960422023034123
44065,7922.875316480056,0.00044513308,-0.00055535825,-0.00010803933,-2.743370731024309,-1.8039878072625113,-1.6916475018404642,-8.971215192217912,-5.289597518377257,22.452596936988314,4.762837733643615,2.585277272126503,-4.962540921534834,8.034771307170626,7.439659803099084,-12.34678402183105
44070,7922.875316480056,0.00069202215,-0.00078371615,0.00019829297,-3.3516810927226954,-3.984178153931917,-0.9891682495834271,-5.749641939006587,-2.1431795244924343,21.013690241076304,2.889916457846491,0.32544586326922254,-4.896699660622994,7.294429603530329,8.733263799212319,-11.676197952367298
44075,7922.875316480056,0.00091775507,-0.00090915564,0.0005252836,-3.7618023655209756,-6.083229372513653,-0.4539653934660328,-2.7691219190003693,1.5640560975708837,18.758386524958453,1.1631486253822434,-2.437671150058933,-3.8890096916009282,6.4507988197174875,9.888196251345242,-10.963787144479435
44080,7922.875316480056,0.0010873565,-0.00091687543,0.00083318836,-3.9752576393489774,-8.050703305419358,-0.0859428498332,-0.3823828447660207,5.597079627504303,15.62807684154765,-0.09042306881069889,-5.423336499872576,-1.8964416329843294,5.531086868085435,10.808311477468258,-10.194068267510525
44085,7922.875316480056,0.0011712002,-0.0008114468,0.0010568228,-4.013213377451005,-9.854217369330636,0.1381530286418542,1.172276213875821,9.650074135840573,11.814690159712399,-0.6410360837403939,-8.269920217564406,0.8356218585097165,4.564996838259571,11.405414855067782,-9.33684083581299
44090,7922.875316480056,0.0011638374,-0.00062385364,0.0011266121,-3.9109467234316737,-11.475691679489737,0.25928029926962104,1.792054845261831,13.325501746142557,7.688589766751161,-0.3851841380751946,-10.521002442641377,3.8746278948085315,3.5870999369572694,11.60254373903458,-8.370873359159456
44095,7922.875316480056,0.0010773609,-0.00039471235,0.0010067476,-3.7106091648761987,-12.904443750051778,0.3293364199309412,1.5114378020532084,16.19776776848552,3.6258971587053246,0.6432753322946585,-11.70136700113643,6.798558681474992,2.6389199374289767,11.339394562772348,-7.302167125586644
44100,7922.875316480056,0.00091869716,-0.00014422732,0.0007259998,-3.4536456945366565,-14.130742847311248,0.4046183007778281,0.4865335415394867,17.947544536998194,-0.08460820460780383,2.281386640518983,-11.467395481165921,9.29841849698207,1.7687494914908477,10.581945831734766,-6.16680343890236
44105,7922.875316480056,0.0006836008,0.00013047266,0.00036616824,-3.174728532301354,-15.142496203904793,0.5386024395704117,-0.9700957138105009,18.4941259425624,-3.194955276641423,4.199757070760322,-9.753424448972412,11.128894771535872,1.028091323646617,9.333146660956253,-5.020916504161656
44110,7922.875316480056,0.0003731487,0.00041896352,1.4366677e-05,-2.8991078784834583,-15.926391885364191,0.7727977774231367,-2.3855639234519064,18.01887170040675,-5.46300844521787,5.902189339597905,-6.800490813839036,12.06961947542661,0.4655070870540605,7.639362708625549,-3.927783106703073
44115,7922.875316480056,1.4797637e-05,0.0006741945,-0.00027521246,-2.643820031925836,-16.472916116511684,1.1268658942719303,-3.290111445092684,16.86628630411826,-6.74810380377998,6.897944642841546,-3.0511682065406527,12.020376114557823,0.11901180354022856,5.58914957132597,-2.9475124965921777
44120,7922.875316480056,-0.00033277046,0.00083901954,-0.00048149275,-2.421144493322184,-16.78244121527974,1.591624286055037,-3.380069340959672,15.415007036455002,-7.117851720660418,6.875253783451123,0.9954419389542712,11.10605556556877,0.008984778297485008,3.303344010139107,-2.128202107394979
44125,7922.875316480056,-0.000597322,0.00088252744,-0.00059332285,-2.2417765698661,-16.868752238569197,2.1287844708714947,-2.5055882589984435,14.003181919731233,-6.815209515046757,5.694716177210873,4.87856107742128,9.636287626276701,0.13567377247370516,0.9183610270230469,-1.4982365311354142
44130,7922.875316480056,-0.0007220601,0.0008088668,-0.0005990708,-2.116250453294536,-16.757905163499583,2.678423560926774,-0.6143551760808741,12.935142998013486,-6.118105228855288,3.329674927662788,8.18728731824386,7.953914677081432,0.48395613879536015,-1.4331730461452485,-1.062606968464177
44135,7922.875316480056,-0.0006826933,0.0006442153,-0.0004988217,-2.0544147658118375,-16.48286695979483,3.1719122061660414,2.1899016864778815,12.510673034786244,-5.202382778788465,-0.08362097240801902,10.544242641903208,6.287933515200369,1.0311596077982124,-3.640696729427737,-0.8058373128280145
44140,7922.875316480056,-0.0004887481,0.00042450055,-0.0003069031,-2.0633401249986703,-16.07637738697236,3.5461736292674573,5.503293490489071,12.956824959180391,-4.068747084081711,-4.106714863869049,11.680585744572552,4.674906487290376,1.749787182739123,-5.6296814908963375,-0.7007073927217493
44145,7922.875316480056,-0.00017462095,0.0002001752,-3.8557664e-05,-2.144443722344316,-15.56499434516014,3.75549055013488,8.583159340941808,14.274574428723218,-2.5504925296022805,-7.958253392280813,11.588097327054227,2.964956826971706,2.602563556843119,-7.36632583182277,-0.7183293701511206
44150,7922.875316480056,0.0002188099,3.681167e-05,0.00028500383,-2.290977197077903,-14.966342542199763,3.7783823325136723,10.596522586503593,16.21112999398896,-0.4128246798259436,-10.75841265328977,10.53473058559767,0.9194340558326299,3.5358931157016507,-8.848166566178273,-0.8333660819609277
44155,7922.875316480056,0.00065596966,-2.8820792e-05,0.00063272734,-2.4871623496663444,-14.289958954478843,3.618605883171938,10.993325558719977,18.43724599842347,2.4657050674017835,-11.903350145207286,8.866750370842153,-1.6114203134264025,4.480212586087031,-10.082686227058593,-1.0212651322528177
44160,7922.875316480056,0.0011011589,-2.8055978e-05,0.0009833466,-2.7101195782241336,-13.540817240583474,3.3012171724460018,9.631487603502784,20.703925803901377,5.923480574705961,-11.198573028945749,6.833792779260064,-4.5214806087122055,5.36023033983572,-11.065549876984594,-1.251591544498449
44165,7922.875316480056,0.0015091129,-2.649961e-05,0.0013232095,-2.9349195597977293,-12.723418316668594,2.8655035830217344,6.687512756936222,22.828404786611948,9.517947907905606,-8.781558074937998,4.598044010970723,-7.446440876937028,6.111990098476848,-11.77167911002821,-1.4853851905956326
44170,7922.875316480056,0.0018272981,-6.562309e-05,0.0016211859,-3.141893714390629,-11.843579303003262,2.3566142084802664,2.5846777165858943,24.574862703914853,12.726773670902247,-5.060883570986839,2.3629774435686235,-9.95075237627568,6.701124677208167,-12.162909415030164,-1.6810099791784232
44175,7922.875316480056,0.0020138193,-0.00014866551,0.0018272531,-3.3235974433562876,-10.90615807637665,1.8177030811986583,-2.0904016116640385,25.55605524472879,15.176935269004824,-0.6397174016461165,0.4861054939830031,-11.738135640853919,7.136741214729295,-12.204650742574678,-1.8048768824975632
44180,7922.875316480056,0.002057274,-0.00026234746,0.001901595,-3.487779901269117,-9.909715235156236,1.2843827791395483,-6.739689759834,25.32186630956233,16.699953756801243,3.83628070473737,-0.6001393355981159,-12.695039039071869,7.474213539563674,-11.880660134969595,-1.83767161438315
44185,7922.875316480056,0.0019789808,-0.00039092347,0.0018393463,-3.653694245088285,-8.842106255563758,0.7826821114578588,-10.8823523155143,23.597286837038276,17.20491147085565,7.819137288402497,-0.6234173207048039,-12.765175244502437,7.799933675413808,-11.200411971532823,-1.770792139592384
44190,7922.875316480056,0.0018183333,-0.000512848,0.0016695994,-3.8424585762316594,-7.681025234974423,0.33023104765874267,-14.168086738794717,20.40298529753148,16.578273816398415,10.89409725513492,0.40990893273566,-11.858720131750285,8.199472173814751,-10.200517701034052,-1.598158625209332
44195,7922.875316480056,0.0016166685,-0.0006021952,0.0014307725,-4.065708251733961,-6.399497496814784,-0.06134790027618964,-16.335832456586775,16.008443079349156,14.726586017212384,12.761174055441597,2.2657525933610563,-9.90027019759398,8.723390676487792,-8.943346949721537,-1.313341760222254
44200,7922.875316480056,0.0014063005,-0.00064181344,0.0011426199,-4.317188959152484,-4.9732498145961115,-0.38474993176834005,-17.233146955637263,10.866445609330757,11.693110481967295,13.265473720355157,4.551629393296123,-6.941339302912436,9.367885924583856,-7.513474275916315,-0.9153951545523955
44205,7922.875316480056,0.0012046458,-0.00063546654,0.0008019864,-4.569822854363632,-3.387593655256988,-0.6360161456516948,-16.889382231858445,5.55676316983284,7.786391009509741,12.464904141349916,6.7727180619768745,-3.2821058286233677,10.077324437535093,-6.0105361102158446,-0.41664322577723123
44210,7922.875316480056,0.001010497,-0.00059789576,0.00040294015,-4.778995200771827,-1.64248900417375,-0.8135792982550925,-15.574903822032642,0.7007753038093429,3.6496831926410467,10.672431866899796,8.411433576482622,0.4593615605965393,10.764491088712997,-4.538368658000629,0.1561603599619339
44215,7922.875316480056,0.00080684177,-0.0005238591,-4.0301387e-05,-4.891723593033315,0.24595938705237064,-0.917928736821807,-13.782843155598801,-3.129366523287322,0.09293796013613775,8.418704285897046,9.007857661599802,3.508528352203234,11.338886488573802,-3.1930988210495803,0.768087916687211
44220,7922.875316480056,0.0005832621,-0.00038913492,-0.0004806729,-4.859439853235311,2.2486628092124232,-0.9529204720068378,-12.073601924190147,-5.477076431975655,-2.320397310030361,6.28470051573772,8.21303350144454,5.342673265911094,11.731365074926611,-2.0532681739549394,1.3822701464522043
44225,7922.875316480056,0.0003608928,-0.00019626191,-0.0008553852,-4.649668422096805,4.329631359735235,-0.9277805018840013,-10.849664591187093,-6.0715836811967785,-3.5426081266437297,4.675995529685176,5.846660090297617,5.961883295746906,11.906361369513501,-1.1733562614952922,1.9601309876596433
44230,7922.875316480056,0.00018697984,6.127274e-06,-0.0011266207,-4.251975440149475,6.4512814628074056,-0.8576659615876565,-10.242437916065441,-4.954422329664216,-3.91071989313654,3.7171949909838506,2.0157972159578144,5.761315730295996,11.86024206571717,-0.5813052179417817,2.4586952666721418
44235,7922.875316480056,0.00010493011,0.0001598797,-0.0012864299,-3.6767544365778333,8.576495400874142,-0.7619715860940339,-10.185702030495783,-2.5959370034248597,-3.8206664171143823,3.3349186749123394,-2.7689509668924934,5.201873131777779,11.610561681713147,-0.28025631661680617,2.832389965260366
44240,7922.875316480056,0.00013079707,0.00024224316,-0.0013265569,-2.948919214272176,10.66812151450404,-0.6615700683553882,-10.550164841257123,0.2044706414584474,-3.4798896367215333,3.400241753874477,-7.688022307971457,4.551672209004414,11.18186614119447,-0.253218414092635,3.041412525038897
44245,7922.875316480056,0.00024817654,0.0002728724,-0.0012409264,-2.100092289789539,12.688295035401554,-0.5766712322195533,-11.169288501423342,2.6285479588360685,-2.871697386736306,3.7615824020062494,-11.91698053573045,3.8381567150438283,10.590821617303003,-0.46851096646228196,3.0618368324647536
44250,7922.875316480056,0.00041587316,0.00028517083,-0.0010502521,-1.1628414925165302,14.599504464550142,-0.525678380317288,-11.75857272135202,4.089112780499938,-1.9294868218808388,4.170862849703051,-14.872567054313445,3.014729024166833,9.833574656089763,-0.8846988905623681,2.8920611419742563
44255,7922.875316480056,0.0005832683,0.00030436929,-0.0007997204,-0.1687612352637391,16.36813167718038,-0.5239892634065773,-11.924508077349156,4.2961995216020386,-0.7288470690568998,4.291753583256147,-16.277554567197406,2.1499396368683183,8.88453911057702,-1.4554251261632558,2.5545219477351857
44260,7922.875316480056,0.00070816925,0.00034697837,-0.00053931616,0.8506100867431785,17.969291050769705,-0.5818455110796208,-11.341864541031313,3.243731249996136,0.5233253542987386,3.856165454274967,-16.146113469492676,1.4156822801244082,7.7181124487088475,-2.1355572514129113,2.0944629955202645
44265,7922.875316480056,0.0007676287,0.00042536992,-0.0003159802,1.8629227332473208,19.390109540409412,-0.7020881340952766,-9.922937704443239,1.1497688269875033,1.6602264946536323,2.7940333296605306,-14.720050385128976,0.916945873447937,6.349005289905175,-2.888476554535238,1.5765410268878286
44270,7922.875316480056,0.00076037913,0.00054931664,-0.00017123192,2.836363263149612,20.629459658807264,-0.8793064763008823,-7.850197739306381,-1.6778069417931576,2.6748681236326393,1.2353380275485022,-12.329856990539964,0.5790896642804215,4.861520347802139,-3.6904442436951754,1.0769737438177636
44275,7922.875316480056,0.00070459844,0.00072528434,-0.00012584591,3.7432765693953813,21.694549854294113,-1.101100582081528,-5.508364651101363,-4.948567673501079,3.6975318050076185,-0.5493621244791509,-9.287084983767173,0.1861441657540368,3.3974738468587695,-4.527545432867419,0.669049704586616
44280,7922.875316480056,0.0006282991,0.0009469813,-0.00016319961,4.56429159721272,22.59587866639277,-1.351117141979159,-3.3649705831305603,-8.383438351377542,4.866854164605191,-2.2233230077368287,-5.894827250898644,-0.47044502690802936,2.1070254487550066,-5.386261295354281,0.40633321321464067
44285,7922.875316480056,0.00055429194,0.0011785252,-0.00023672578,5.290391985326711,23.34229644719244,-1.6128849081119934,-1.8168122579847754,-11.678159875885164,6.16467854497157,-3.4882885907487013,-2.489005287568845,-1.4123580753191867,1.097732147229248,-6.2437798113295235,0.31218954380263586
44290,7922.875316480056,0.00048965774,0.0013512069,-0.00030000517,5.920597575182616,23.937494529260682,-1.8731644115883337,-1.03243835820488,-14.54129550719778,7.316861232824044,-4.217342130522005,0.5987548218273417,-2.371712631406602,0.41220596056161796,-7.0636026792979925,0.379640679290862
