# composition,1.0MgCl2
# source,Walker, 2026
# temperature_K,987
# raw_file,1.0MgCl2_Walker_2026_987.0_AP.csv
# savgol,True
# grid_points,2000
r (A),Cl-Cl,Mg-Cl,Mg-Mg
2.677381815907954,0.0002859866582708603,1.8022907883721715,0.0
2.682621310655328,0.0003433277018136111,1.7474552639058876,0.0
2.6878608054027016,0.00040066874535636194,1.6926197394396039,0.0
2.6931003001500753,0.00045800978889911276,1.63778421497332,0.0
2.698339794897449,0.0005153508324418635,1.582948690507036,0.0
2.7035792896448227,0.0005726918759846143,1.528113166040752,0.0
2.7088187843921965,0.0011285126943717117,1.4877178199249739,0.00010801902491563172
2.7140582791395698,0.0017011216917042487,1.4478088010593444,0.00021967599626622621
2.7192977738869435,0.0022737306890368344,1.4078997821937114,0.0003313329676168302
2.724537268634317,0.00284633968636942,1.3679907633280783,0.0004429899389674341
2.729776763381691,0.0034189486837020054,1.3280817444624453,0.0005546469103180381
2.7350162581290647,0.0039915576810345904,1.2881727255968123,0.000666303881668642
2.7402557528764384,0.004564166678367176,1.2482637067311793,0.000777960853019246
2.745495247623812,0.0051367756756997614,1.2083546878655462,0.0008896178243698499
2.750734742371186,0.0057093846730323465,1.1684456689999134,0.0010012747957204539
2.7559742371185596,0.006281993670364933,1.1285366501342802,0.0011129317670710579
2.7612137318659333,0.007696629757130404,1.101066134421324,0.0019246898740922617
2.7664532266133066,0.009158045126641982,1.074286646661296,0.002775342488650614
2.7716927213606803,0.010619460496153681,1.0475071589012657,0.003625995103209039
2.776932216108054,0.012080875865665384,1.0207276711412352,0.004476647717767464
2.782171710855428,0.013542291235177084,0.9939481833812048,0.005327300332325888
2.7874112056028015,0.015003706604688784,0.9671686956211745,0.006177952946884313
2.7926507003501753,0.016465121974200487,0.9403892078611441,0.007028605561442737
2.797890195097549,0.017926537343712187,0.9136097201011137,0.007879258176001162
2.8031296898449227,0.01938795271322389,0.8868302323410834,0.008729910790559587
2.8083691845922965,0.02084936808273559,0.860050744581053,0.009580563405118012
2.81360867933967,0.023802532225567653,0.8407172005087246,0.011240096248623564
2.818848174087044,0.02687261721820035,0.8219672574281341,0.012963027812776244
2.824087668834417,0.02994270221083279,0.8032173143475454,0.014685959376928778
2.829327163581791,0.03301278720346549,0.784467371266955,0.016408890941081458
2.8345666583291647,0.03608287219609819,0.7657174281863647,0.018131822505234138
2.8398061530765384,0.039152957188730894,0.7469674851057743,0.019854754069386818
2.845045647823912,0.04222304218136359,0.728217542025184,0.021577685633539498
2.850285142571286,0.04529312717399629,0.7094675989445935,0.023300617197692178
2.8555246373186596,0.04836321216662899,0.6907176558640031,0.025023548761844858
2.8607641320660333,0.05143329715926169,0.6719677127834127,0.026746480325997538
2.866003626813407,0.05635074890730253,0.658015754047695,0.02916274795504653
2.8712431215607808,0.061457019909349084,0.6445541970267843,0.03164988142498267
2.876482616308154,0.0665632909113952,0.6310926400058748,0.03413701489491861
2.881722111055528,0.07166956191344176,0.6176310829849642,0.03662414836485475
2.8869616058029015,0.07677583291548831,0.6041695259640535,0.0391112818347909
2.8922011005502752,0.08188210391753487,0.5907079689431429,0.04159841530472705
2.897440595297649,0.08698837491958142,0.5772464119222322,0.0440855487746632
