Freq_rad_ps,VDOS_Li,VDOS_K
7.969530856699716992e+01,9.121275996713579595e-03,6.834154018217945218e-05
7.978505553610415291e+01,9.520370559915985326e-03,7.335188919311892589e-05
7.987480250521113589e+01,9.495046603669525867e-03,6.853885224062740737e-05
7.996454947431811888e+01,8.727058357834728206e-03,6.091943770021410350e-05
8.005429644342508766e+01,8.379983496485018599e-03,6.400622644337052101e-05
8.014404341253205644e+01,7.965882157146839462e-03,6.771296922320710907e-05
8.023379038163903942e+01,8.043446664954326947e-03,6.437368707119453656e-05
8.032353735074602241e+01,9.253722067188194927e-03,6.833438118657443844e-05
8.041328431985300540e+01,9.337625284126292377e-03,6.878562453310589435e-05
8.050303128895997418e+01,8.061839398997501169e-03,7.041634635422168182e-05
8.059277825806695716e+01,7.050403319496767809e-03,6.549212110605887244e-05
8.068252522717394015e+01,5.350023784848262527e-03,5.890775940456452464e-05
8.077227219628090893e+01,5.439490390216003557e-03,6.285691798347574290e-05
8.086201916538789192e+01,6.467375608495624581e-03,6.729016568850446230e-05
8.095176613449487490e+01,8.594064016878467591e-03,7.142573636453597170e-05
8.104151310360185789e+01,8.233149902831898154e-03,6.607683284283806557e-05
8.113126007270882667e+01,8.342451867183010156e-03,6.988438415864049659e-05
8.122100704181580966e+01,7.797357868153532989e-03,6.517237024725877430e-05
8.131075401092279265e+01,7.162736509065688317e-03,5.648898275420191552e-05
8.140050098002976142e+01,7.882522121452127314e-03,5.816146864363087464e-05
8.149024794913674441e+01,7.069398338025291960e-03,5.864833656238430392e-05
8.157999491824372740e+01,7.730795933369839258e-03,5.607414560203638081e-05
8.166974188735071039e+01,8.314279660745247519e-03,6.449156549127727498e-05
8.175948885645767916e+01,7.200378883003717354e-03,6.335438160779190565e-05
8.184923582556466215e+01,6.484198997816821401e-03,5.582216540556495188e-05
8.193898279467164514e+01,5.700643946177295397e-03,5.349329815899149889e-05
8.202872976377862813e+01,6.666605087043383712e-03,5.779387316305573482e-05
8.211847673288559690e+01,7.690251858579459643e-03,5.725948639206260776e-05
8.220822370199257989e+01,7.171328562141756138e-03,5.085542784413567600e-05
8.229797067109956288e+01,8.169366433374049274e-03,4.580635678340301439e-05
8.238771764020653166e+01,6.893668117790347286e-03,5.459015757541915459e-05
8.247746460931351464e+01,6.162546557076478346e-03,6.125892501153304371e-05
8.256721157842049763e+01,8.117693207408467615e-03,6.163271840349910595e-05
8.265695854752748062e+01,9.530673846766285484e-03,6.100476702094648662e-05
8.274670551663444940e+01,7.189996675074681633e-03,5.991818240579674338e-05
8.283645248574143238e+01,5.857329547136751365e-03,5.386311661897146729e-05
8.292619945484841537e+01,6.906120596943600420e-03,4.990370877706489162e-05
8.301594642395539836e+01,7.620198177705944480e-03,5.052398328306106332e-05
8.310569339306236714e+01,7.117411927597183663e-03,5.239299175937638749e-05
8.319544036216935012e+01,6.078673385330656855e-03,5.291923160506116508e-05
8.328518733127633311e+01,7.558977094955777326e-03,5.304619980215374446e-05
8.337493430038330189e+01,5.964472952613171682e-03,5.080399555725024656e-05
8.346468126949027067e+01,6.279222510876107145e-03,5.129792287537647462e-05
8.355442823859725365e+01,8.370585495823389122e-03,5.154497148590417982e-05
8.364417520770423664e+01,6.435837369656342670e-03,4.821425206810494435e-05
8.373392217681121963e+01,5.510496517187966209e-03,4.794589587450979903e-05
8.382366914591818841e+01,6.216290481518390448e-03,5.129000452503668203e-05
8.391341611502517139e+01,6.699525691255510743e-03,5.306829008235625528e-05
8.400316308413215438e+01,5.939132728844216495e-03,4.943345743765162662e-05
8.409291005323912316e+01,5.955132848328776284e-03,4.722360458532274885e-05
8.418265702234610615e+01,5.307653942060257778e-03,4.666539469978249580e-05
8.427240399145308913e+01,5.828896106616059808e-03,4.356504351553474973e-05
8.436215096056007212e+01,5.024367418670908775e-03,4.411339700318332122e-05
8.445189792966704090e+01,5.596188177405177558e-03,4.229172472811167560e-05
8.454164489877402389e+01,5.192030799462734117e-03,4.616788476320051604e-05
8.463139186788100687e+01,6.078589755045633349e-03,4.174660238172185872e-05
8.472113883698798986e+01,6.797107809225137569e-03,4.203852584173257674e-05
8.481088580609495864e+01,6.624984585576716885e-03,4.578413710013985575e-05
8.490063277520194163e+01,5.738366018183534492e-03,4.412183357291914529e-05
8.499037974430892461e+01,6.485468374038084668e-03,4.188824946758557574e-05
8.508012671341589339e+01,5.283163878637477454e-03,4.740286964575250289e-05
8.516987368252287638e+01,4.448464905835169091e-03,4.704370406190420609e-05
8.525962065162985937e+01,4.860335603454539292e-03,4.346401886641588526e-05
8.534936762073684235e+01,5.854070629553529380e-03,4.228947860511621964e-05
8.543911458984381113e+01,7.350297532867194374e-03,3.895193210744029812e-05
8.552886155895079412e+01,6.617378151997435620e-03,4.133398345897016366e-05
8.561860852805777711e+01,5.203227888104105386e-03,4.047050842119042638e-05
8.570835549716476010e+01,5.137782585492358181e-03,3.514576672151985433e-05
8.579810246627172887e+01,4.538071805056117548e-03,4.019407102453807957e-05
8.588784943537871186e+01,4.743314997968148435e-03,4.198307040753651185e-05
8.597759640448569485e+01,5.775696061195830823e-03,4.350877319233011862e-05
8.606734337359266362e+01,6.579050456841508548e-03,4.386923602289038288e-05
8.615709034269964661e+01,7.082862724071535034e-03,4.043365024806144082e-05
8.624683731180662960e+01,6.172926164153480326e-03,3.772312980369023480e-05
8.633658428091361259e+01,5.401299776736889248e-03,3.784551155971984472e-05
8.642633125002058136e+01,5.363453199252365272e-03,3.371467998915128627e-05
8.651607821912756435e+01,6.167618146902726674e-03,3.174314790084417751e-05
8.660582518823454734e+01,5.580702869983624956e-03,3.393750590975654194e-05
8.669557215734153033e+01,5.417642907224574401e-03,3.613475755623388592e-05
8.678531912644849911e+01,5.155351462168172513e-03,3.560290667611827392e-05
8.687506609555546788e+01,5.278614997925421166e-03,3.509920231044980950e-05
8.696481306466245087e+01,5.496037304874165468e-03,3.552031459906641452e-05
8.705456003376943386e+01,5.409517933561124210e-03,3.721689966009399889e-05
8.714430700287640263e+01,5.154160149307239827e-03,3.862603177967544797e-05
8.723405397198338562e+01,4.906704324673159465e-03,3.521089077417102872e-05
8.732380094109036861e+01,4.945605267983712097e-03,3.528622478295855046e-05
8.741354791019735160e+01,4.710510761080254592e-03,3.530259393024482426e-05
8.750329487930432038e+01,5.337185805314071871e-03,3.474957883427864697e-05
8.759304184841130336e+01,5.773462118043147344e-03,3.156209540533750697e-05
8.768278881751828635e+01,6.586286720495187173e-03,3.217266980619050898e-05
8.777253578662525513e+01,6.089207625802053533e-03,3.504612319666931998e-05
8.786228275573223812e+01,5.444975284612541336e-03,3.273240637003122357e-05
8.795202972483922110e+01,4.807473176311438147e-03,3.901195103296977947e-05
8.804177669394620409e+01,4.006388385792111415e-03,3.777239666421281194e-05
8.813152366305317287e+01,4.926196481588839861e-03,3.397454734581094494e-05
8.822127063216015586e+01,5.133852352203563570e-03,3.289444486226207961e-05
8.831101760126713884e+01,4.984903149676839229e-03,3.233133278363428025e-05
8.840076457037412183e+01,4.169546371831697046e-03,2.967746541536700290e-05
8.849051153948109061e+01,3.625177001155581533e-03,2.640151398502358626e-05
8.858025850858807360e+01,4.881878572784202099e-03,2.960171302549172124e-05
8.867000547769505658e+01,4.862072220499428880e-03,3.135649668869400144e-05
8.875975244680202536e+01,4.082849991508032302e-03,3.109372304495039836e-05
8.884949941590900835e+01,3.331260404612946830e-03,3.183872964623660082e-05
8.893924638501599134e+01,4.796271517016733633e-03,3.412457127161169486e-05
8.902899335412297432e+01,5.357383711973939290e-03,3.309973368542404266e-05
8.911874032322994310e+01,4.595668692389379140e-03,2.999651148489473743e-05
8.920848729233692609e+01,4.286678043872375714e-03,3.027177821622496705e-05
8.929823426144390908e+01,4.667533266790953664e-03,2.915816903169900185e-05
8.938798123055089206e+01,4.330189941348800906e-03,2.836088744277737527e-05
8.947772819965786084e+01,3.794904394666743716e-03,2.803229870758162763e-05
8.956747516876484383e+01,3.650565206541742189e-03,2.874052886991890026e-05
8.965722213787182682e+01,4.281346911108554164e-03,2.733622401563995169e-05
8.974696910697879559e+01,4.238508780287409544e-03,2.761390558153110049e-05
8.983671607608577858e+01,4.154983600901977596e-03,2.989008430577600039e-05
8.992646304519276157e+01,4.872844675961337559e-03,2.612057968543083245e-05
9.001621001429974456e+01,3.800598090616886474e-03,2.566011608730436243e-05
9.010595698340671333e+01,4.009723098553024008e-03,2.524581887378075085e-05
9.019570395251369632e+01,4.119224820680640956e-03,2.617544475826383052e-05
9.028545092162066510e+01,3.681908966454125291e-03,2.632185527410097956e-05
9.037519789072764809e+01,3.677868071099515534e-03,2.501829271753940962e-05
9.046494485983461686e+01,3.758336666774128674e-03,2.733575432545042871e-05
9.055469182894159985e+01,4.306156327453784793e-03,2.787206247645324412e-05
9.064443879804858284e+01,3.664645708318006040e-03,2.791682265043317508e-05
9.073418576715556583e+01,3.252216961633216247e-03,2.792253569652174329e-05
9.082393273626253460e+01,4.189627555712949203e-03,2.565520175879976877e-05
9.091367970536951759e+01,4.970980757277691786e-03,2.388308473535554746e-05
9.100342667447650058e+01,5.029638053424523823e-03,2.606861040658675201e-05
9.109317364358348357e+01,4.353698048251784108e-03,2.588398012246867218e-05
9.118292061269045234e+01,4.019839024522987685e-03,2.643393254555951024e-05
9.127266758179743533e+01,3.636669152795207402e-03,2.517986940746841238e-05
9.136241455090441832e+01,3.901474204486177384e-03,2.471722192946293961e-05
9.145216152001138710e+01,3.756134604784686255e-03,2.316435623258483997e-05
9.154190848911837008e+01,3.096958740177272254e-03,2.605871724304516891e-05
9.163165545822535307e+01,3.341186225989536008e-03,2.549622325009935378e-05
9.172140242733233606e+01,3.834137220867827548e-03,2.177773267622191695e-05
9.181114939643930484e+01,3.394710200891286681e-03,2.336045509011981422e-05
9.190089636554628783e+01,3.701413653494700379e-03,2.268554545428253782e-05
9.199064333465327081e+01,4.180821919786501667e-03,2.080170631278884799e-05
9.208039030376025380e+01,3.620820137224272164e-03,2.372097735963891283e-05
9.217013727286722258e+01,3.152837551931816570e-03,2.153468505090251744e-05
9.225988424197420557e+01,3.476972347524538709e-03,2.062555415861049590e-05
9.234963121108118855e+01,3.280598165858272450e-03,2.257017417911657032e-05
9.243937818018815733e+01,3.587956817386720593e-03,2.225461148513210196e-05
9.252912514929514032e+01,3.847653579012619458e-03,2.050981109478262237e-05
9.261887211840212331e+01,3.702963280855564154e-03,2.115282402946840241e-05
9.270861908750910629e+01,3.466641580773575405e-03,2.222501684560179556e-05
9.279836605661607507e+01,3.461722981585396708e-03,2.115309623500759870e-05
9.288811302572305806e+01,3.153662882982960838e-03,2.180334971779035875e-05
9.297785999483004105e+01,3.451949755715873289e-03,2.247071148941814239e-05
9.306760696393700982e+01,3.185448806726821642e-03,2.037521223494525942e-05
9.315735393304399281e+01,2.984012286765533057e-03,1.979063536729815386e-05
9.324710090215097580e+01,2.588090956791017430e-03,1.895339567740032553e-05
9.333684787125795879e+01,3.112371164924922304e-03,2.135359516157176642e-05
9.342659484036492756e+01,3.024960215260249878e-03,1.997543756253887293e-05
9.351634180947191055e+01,2.998407134611778563e-03,1.959583409227178414e-05
9.360608877857887933e+01,2.662426810738676135e-03,2.099339715121269079e-05
9.369583574768586232e+01,2.821786276565151162e-03,1.955575731188399817e-05
9.378558271679284530e+01,2.848967461924947070e-03,2.077458988577761580e-05
9.387532968589981408e+01,2.955099748068080664e-03,2.129707480679923664e-05
9.396507665500679707e+01,2.765653459311305865e-03,1.983654632811494414e-05
9.405482362411378006e+01,2.415766239101533024e-03,1.913372599142550300e-05
9.414457059322074883e+01,2.226910084938887435e-03,1.817994739580339918e-05
9.423431756232773182e+01,2.949928708295528230e-03,1.837564226977348402e-05
9.432406453143471481e+01,2.701331727474891049e-03,1.642896311171002566e-05
9.441381150054169780e+01,2.703441240029777308e-03,1.643792855221780098e-05
9.450355846964866657e+01,2.848818831774721071e-03,1.791715573382338420e-05
9.459330543875564956e+01,2.791843813700639870e-03,1.705469422469370872e-05
9.468305240786263255e+01,2.869710460644723030e-03,1.580711144101036358e-05
9.477279937696960133e+01,3.040738466001890149e-03,1.879597586878206238e-05
9.486254634607658431e+01,2.785126623092207352e-03,1.700029467664971266e-05
9.495229331518356730e+01,3.189132484835665443e-03,1.692636770630198144e-05
9.504204028429055029e+01,3.180958574588609554e-03,1.653808376307741010e-05
9.513178725339751907e+01,2.570221762551266626e-03,1.670067910206303517e-05
9.522153422250450205e+01,2.443401950121877435e-03,1.582820065213019379e-05
9.531128119161148504e+01,2.194928652781821723e-03,1.716980547701704292e-05
9.540102816071846803e+01,2.098877495431762750e-03,1.672626582440318510e-05
9.549077512982543681e+01,1.946715766402293962e-03,1.471343293307828401e-05
9.558052209893241979e+01,2.321259333473286741e-03,1.558224561396294585e-05
9.567026906803940278e+01,2.576142097055051077e-03,1.738683575696494229e-05
9.576001603714637156e+01,2.544808765166763683e-03,1.732596430233494065e-05
9.584976300625335455e+01,2.979799889631915000e-03,1.610539830126518534e-05
9.593950997536033753e+01,2.438283420960627324e-03,1.575414359614545740e-05
9.602925694446732052e+01,2.472891109208937965e-03,1.619426174639605995e-05
9.611900391357428930e+01,2.100482924462760987e-03,1.613576216371591544e-05
9.620875088268127229e+01,2.361321486047425824e-03,1.619848654408061160e-05
9.629849785178825528e+01,2.790659686229903652e-03,1.560454977826405002e-05
9.638824482089523826e+01,2.717322762237450555e-03,1.455836709892806022e-05
9.647799179000220704e+01,2.760151245826532058e-03,1.520000652951998889e-05
9.656773875910919003e+01,2.372767270558632374e-03,1.557060420890500691e-05
9.665748572821617302e+01,2.513128751597752241e-03,1.503060136773276155e-05
9.674723269732314179e+01,2.810080698345423546e-03,1.340470744639748278e-05
9.683697966643012478e+01,2.532977888888975071e-03,1.578411984037542636e-05
9.692672663553710777e+01,1.979115461515840776e-03,1.681773469786628761e-05
9.701647360464407654e+01,1.912891137866227446e-03,1.651709074912779780e-05
9.710622057375105953e+01,2.295412103375193101e-03,1.429785975195177465e-05
9.719596754285802831e+01,2.167289581000015220e-03,1.429156100320859688e-05
9.728571451196501130e+01,2.072491258711655487e-03,1.420094277866375431e-05
9.737546148107199429e+01,2.115528940346498351e-03,1.339265929427131021e-05
9.746520845017896306e+01,2.128309998823432921e-03,1.289972212532332013e-05
9.755495541928594605e+01,2.185522959380955393e-03,1.349460744949817286e-05
9.764470238839292904e+01,2.337859659714114358e-03,1.410185240518670435e-05
9.773444935749991203e+01,1.998596534909161723e-03,1.409814949270070221e-05
9.782419632660688080e+01,1.821140033686769041e-03,1.526278475033448204e-05
9.791394329571386379e+01,1.895451871919981782e-03,1.446603354652938331e-05
9.800369026482084678e+01,2.348671052246680598e-03,1.369645064788823377e-05
9.809343723392782977e+01,2.353152891607241011e-03,1.379807915570841681e-05
9.818318420303479854e+01,1.900912243222959612e-03,1.333191266294379691e-05
9.827293117214178153e+01,1.876309483577401479e-03,1.213691704434221083e-05
9.836267814124876452e+01,1.967844707378364928e-03,1.395317343889677250e-05
9.845242511035573330e+01,1.930192602620388765e-03,1.369322311338503229e-05
9.854217207946271628e+01,1.993740417469039294e-03,1.351294596947566324e-05
9.863191904856969927e+01,1.999601226693811015e-03,1.302666194235558057e-05
9.872166601767668226e+01,2.045864173404228579e-03,1.250689132830157543e-05
9.881141298678365104e+01,2.043151342383350399e-03,1.268636730030175269e-05
9.890115995589063402e+01,1.797286889676091414e-03,1.255692433495162582e-05
9.899090692499761701e+01,1.828625953558507067e-03,1.313388704913686324e-05
9.908065389410460000e+01,1.977326263364629754e-03,1.372567872712665107e-05
9.917040086321156878e+01,1.848076064174505916e-03,1.245638967957062514e-05
9.926014783231855176e+01,2.215211178579222073e-03,1.119659200357021028e-05
9.934989480142553475e+01,1.873697984614412695e-03,1.172176413972709878e-05
9.943964177053250353e+01,1.734210394050817068e-03,1.187622444499606929e-05
9.952938873963948652e+01,1.666044598455513649e-03,1.107260087982185150e-05
9.961913570874646950e+01,1.813650506123050572e-03,1.152799153776897600e-05
9.970888267785345249e+01,1.872357046062648545e-03,1.123865187894866991e-05
9.979862964696042127e+01,2.159473402184125708e-03,1.152912864322084955e-05
9.988837661606740426e+01,2.359537868240205952e-03,1.169879037183844279e-05
9.997812358517438724e+01,1.998787953233670950e-03,1.155962824267804648e-05
1.000678705542813702e+02,1.828128395011563000e-03,1.115184481437748345e-05
1.001576175233883390e+02,1.896872611234776953e-03,1.049291722075395943e-05
1.002473644924953220e+02,1.825656491115510175e-03,1.116234110870406341e-05
1.003371114616023050e+02,1.999086976406388647e-03,1.041314596104897762e-05
1.004268584307092738e+02,1.766991991773786018e-03,1.057949126789656815e-05
1.005166053998162425e+02,1.749129619427533013e-03,1.146574159728995144e-05
1.006063523689232397e+02,1.561449933089081171e-03,1.059077429551662988e-05
1.006960993380302085e+02,1.638028397247995272e-03,1.000617632570908643e-05
1.007858463071371915e+02,1.664555645784584516e-03,1.026450500122756935e-05
1.008755932762441603e+02,1.779736538529252954e-03,1.038729823851239841e-05
1.009653402453511575e+02,2.136599413375232792e-03,1.004621410657787021e-05
1.010550872144581263e+02,1.957882542932898057e-03,1.101145593727955230e-05
1.011448341835651092e+02,1.682620800590981219e-03,1.130650481268519223e-05
1.012345811526720780e+02,1.983960076773733528e-03,9.857831716279929295e-06
1.013243281217790752e+02,1.804046783942681942e-03,8.456011908381868300e-06
1.014140750908860440e+02,1.773397185946273911e-03,9.772665640826955222e-06
1.015038220599930270e+02,2.117254989345571017e-03,1.102901008431908868e-05
1.015935690290999958e+02,1.889137313091407769e-03,1.098844764695886750e-05
1.016833159982069930e+02,2.011736962983035407e-03,9.545426275577278190e-06
1.017730629673139617e+02,1.939543225989621067e-03,1.030167769589593900e-05
1.018628099364209447e+02,1.561259418133029240e-03,1.024409481163131972e-05
1.019525569055279135e+02,1.441976315974649852e-03,9.520536748347628727e-06
1.020423038746349107e+02,1.585468190966441045e-03,9.446625746308473637e-06
1.021320508437418653e+02,1.732414873350000438e-03,1.068369017475417105e-05
1.022217978128488340e+02,1.793687012609247820e-03,9.739189591269468185e-06
1.023115447819558312e+02,1.990727486354054981e-03,9.081554237845320584e-06
1.024012917510628000e+02,1.693223402034159213e-03,9.332434895068179222e-06
1.024910387201697830e+02,1.744343022117719527e-03,1.018778572183693068e-05
1.025807856892767518e+02,1.730555398407065308e-03,9.795872108869119893e-06
1.026705326583837490e+02,1.527336964979657177e-03,9.731156697044351535e-06
1.027602796274907178e+02,1.644619649573465488e-03,9.366797442057765613e-06
1.028500265965977007e+02,1.580484045224068903e-03,9.116301089178448135e-06
1.029397735657046695e+02,1.338590709718269576e-03,8.682940842453369348e-06
1.030295205348116667e+02,1.618553062300686751e-03,8.302317746756670527e-06
1.031192675039186355e+02,1.654750288347520094e-03,8.635754866747719118e-06
1.032090144730256185e+02,1.527783074190108272e-03,9.174869713700182591e-06
1.032987614421325873e+02,1.797021553881728451e-03,8.958408510663033906e-06
1.033885084112395845e+02,1.750321065333344849e-03,8.498988234395946138e-06
1.034782553803465532e+02,1.756123392196839083e-03,7.984494691569221249e-06
1.035680023494535362e+02,1.816032965096253974e-03,8.495560920778513206e-06
1.036577493185605050e+02,1.657017875756996430e-03,8.243732003235143646e-06
1.037474962876675022e+02,1.629206236234845501e-03,8.856724384537743725e-06
1.038372432567744568e+02,1.806071565542155012e-03,9.446052961897514428e-06
1.039269902258814540e+02,1.756495532211914358e-03,8.537267659149846990e-06
1.040167371949884227e+02,1.557606967084120692e-03,8.240693890786921776e-06
1.041064841640954057e+02,1.459964599799581974e-03,8.425503851273574430e-06
1.041962311332023745e+02,1.264453359768002950e-03,8.312073333563740386e-06
1.042859781023093717e+02,1.425282418167418816e-03,8.046920746217410978e-06
1.043757250714163405e+02,1.461710388722366324e-03,7.987991019492543028e-06
1.044654720405233235e+02,1.444300226218236992e-03,7.834652424703356604e-06
1.045552190096302922e+02,1.395073757020707768e-03,7.127728212712468866e-06
1.046449659787372894e+02,1.323331247038193144e-03,7.799546019708889280e-06
1.047347129478442582e+02,1.259703338792066054e-03,7.433937548376010982e-06
1.048244599169512412e+02,1.393224446972593034e-03,7.664183312445926272e-06
1.049142068860582100e+02,1.498126687998693838e-03,8.099216551687661900e-06
1.050039538551652072e+02,1.458079393022691577e-03,7.136794407394230040e-06
1.050937008242721760e+02,1.263874056491591470e-03,7.621196941905095149e-06
1.051834477933791590e+02,1.388773691735312741e-03,7.505792857426337960e-06
1.052731947624861277e+02,1.319545040854584132e-03,7.336709894004779902e-06
1.053629417315931249e+02,1.269148372661219482e-03,7.539625326279841430e-06
1.054526887007000937e+02,1.184625795761920465e-03,7.327108061404203306e-06
1.055424356698070483e+02,1.159584632523280676e-03,6.850631199716154805e-06
1.056321826389140455e+02,1.288771884144899625e-03,7.506603356931530567e-06
1.057219296080210142e+02,1.326624985647890552e-03,7.521856448262031676e-06
1.058116765771279972e+02,1.233102151623222467e-03,6.867585454811556741e-06
1.059014235462349660e+02,1.143418662526533630e-03,7.529139197445801313e-06
1.059911705153419632e+02,1.260804415071185239e-03,8.076426447122843694e-06
1.060809174844489320e+02,1.503398794790295184e-03,7.935820466218890064e-06
1.061706644535559150e+02,1.671577233006116834e-03,7.451225288701537415e-06
1.062604114226628838e+02,1.438074635872279867e-03,7.504112478502327406e-06
1.063501583917698810e+02,1.469046207740780201e-03,8.230401809326573663e-06
1.064399053608768497e+02,1.351355838070198790e-03,7.693930553219509769e-06
1.065296523299838327e+02,1.450145936602674880e-03,7.566209296550969866e-06
1.066193992990908015e+02,1.508720567576948834e-03,7.659765652949655478e-06
1.067091462681977987e+02,1.437234239987128818e-03,7.564374967375938934e-06
1.067988932373047675e+02,1.222462394511981791e-03,6.857941344997914995e-06
1.068886402064117505e+02,1.295122220970870838e-03,6.780992740207780875e-06
1.069783871755187192e+02,1.304656976108300483e-03,7.243503696827500412e-06
1.070681341446257164e+02,1.288754131081768731e-03,7.040531179816507040e-06
1.071578811137326852e+02,1.209709660700230205e-03,6.654244141416022449e-06
1.072476280828396682e+02,1.218705349382970086e-03,6.251512365958728697e-06
1.073373750519466370e+02,1.198180369376076462e-03,5.175479002107173913e-06
1.074271220210536200e+02,1.303931483187429664e-03,5.668969548291619389e-06
1.075168689901605887e+02,1.535478054623331092e-03,6.122085564298263116e-06
1.076066159592675859e+02,1.298384913685538336e-03,6.169925639327892743e-06
1.076963629283745547e+02,1.410955312166052317e-03,6.581198357193578850e-06
1.077861098974815377e+02,1.544461464273951543e-03,6.943844827418009482e-06
1.078758568665885065e+02,1.334593398089644386e-03,6.016078462247440236e-06
1.079656038356955037e+02,1.202186165687090403e-03,5.986971749305643719e-06
1.080553508048024725e+02,1.173119987483319101e-03,6.215855026541449061e-06
1.081450977739094554e+02,1.120879179455525716e-03,6.302819280229080573e-06
1.082348447430164242e+02,1.124143624185754489e-03,5.356966935925806731e-06
1.083245917121234214e+02,1.343092484446379437e-03,5.465408362879357269e-06
1.084143386812303902e+02,1.252831847036186240e-03,5.514899054205909984e-06
1.085040856503373732e+02,1.253121450276395215e-03,5.782590685569390268e-06
1.085938326194443420e+02,9.332898940410650455e-04,6.369263418260436601e-06
1.086835795885513392e+02,1.028246680427283332e-03,5.924807794319951990e-06
1.087733265576583079e+02,9.980586196914028110e-04,5.522343399184607480e-06
1.088630735267652909e+02,1.252762324913563648e-03,5.128503282705422537e-06
1.089528204958722597e+02,1.403347734449061131e-03,5.064812668449473783e-06
1.090425674649792285e+02,1.351896938123203469e-03,5.298876648474280206e-06
1.091323144340862115e+02,1.342092774490107271e-03,5.074104072586302437e-06
1.092220614031931802e+02,1.212447254951497157e-03,4.882329861445726991e-06
1.093118083723001774e+02,1.186161834990408660e-03,5.431322607433461851e-06
1.094015553414071462e+02,1.001003908478973565e-03,5.315832390567993999e-06
1.094913023105141292e+02,9.887848689889959259e-04,4.846146970999940170e-06
1.095810492796210980e+02,1.062950050702653020e-03,5.146146787904449233e-06
1.096707962487280952e+02,1.039847707553003377e-03,5.252256504223373037e-06
1.097605432178350640e+02,9.245934060523408691e-04,4.745036921822158010e-06
1.098502901869420469e+02,1.066586380389388184e-03,5.055255875755267764e-06
1.099400371560490157e+02,9.433430605987030548e-04,5.230795998311344803e-06
1.100297841251560129e+02,1.261438258457567340e-03,4.440986333065756647e-06
1.101195310942629817e+02,1.122518984839390244e-03,4.834515646667292818e-06
1.102092780633699647e+02,9.561693211291031128e-04,5.374840742630373318e-06
1.102990250324769335e+02,1.019535761222447505e-03,5.400433504760741873e-06
1.103887720015839307e+02,1.250064679115604630e-03,5.050391608068515660e-06
1.104785189706908994e+02,1.257733453917797041e-03,5.103459710148103810e-06
1.105682659397978824e+02,1.113442583253706694e-03,5.085305509375288761e-06
1.106580129089048512e+02,9.952524213270000537e-04,5.040944737306884548e-06
1.107477598780118484e+02,9.057758900906151935e-04,4.936309437311868953e-06
1.108375068471188030e+02,1.002470905141504814e-03,4.853502104968335900e-06
1.109272538162258002e+02,1.015470211808406189e-03,4.482869131341994460e-06
1.110170007853327689e+02,1.025364820898528586e-03,4.586964466846836371e-06
1.111067477544397519e+02,9.985126918992150158e-04,4.435570642810851464e-06
1.111964947235467207e+02,9.772430037092840003e-04,4.294717813945482601e-06
1.112862416926537179e+02,1.108310151010829430e-03,4.474222169450190102e-06
1.113759886617606867e+02,1.098921264387258930e-03,4.427337132831093022e-06
1.114657356308676697e+02,1.147358388115025810e-03,4.228202402031384742e-06
1.115554825999746384e+02,1.038027043143686717e-03,4.403743917776347875e-06
1.116452295690816356e+02,8.472339846975514418e-04,4.142826817416623890e-06
1.117349765381886044e+02,9.235553955534397778e-04,4.560752611588663084e-06
1.118247235072955874e+02,9.553804844372752649e-04,4.588542476127656879e-06
1.119144704764025562e+02,1.006956363198010119e-03,4.626763527169152316e-06
1.120042174455095534e+02,1.082765902062043624e-03,4.302372405161483702e-06
1.120939644146165222e+02,9.959156818416308940e-04,3.961473669907594305e-06
1.121837113837235052e+02,9.087880541036030000e-04,4.042535273063171074e-06
1.122734583528304739e+02,1.063466334431844955e-03,4.157260869587030493e-06
1.123632053219374427e+02,1.033408591593492709e-03,3.912322178821492775e-06
1.124529522910444399e+02,1.010243832187748695e-03,3.825857736183719833e-06
1.125426992601513945e+02,9.858506664586067555e-04,3.681346844575779440e-06
1.126324462292583917e+02,8.568471822722979400e-04,4.219100995169317952e-06
1.127221931983653604e+02,9.741057251839109260e-04,3.885205532138257626e-06
1.128119401674723434e+02,8.994129024163857993e-04,3.907726126582972109e-06
1.129016871365793122e+02,9.027358097334947694e-04,4.384186913392834139e-06
1.129914341056863094e+02,1.009372130410472485e-03,4.175384537583379540e-06
1.130811810747932782e+02,1.046174916926376165e-03,3.630235810832130754e-06
1.131709280439002612e+02,1.017406834656968753e-03,3.846813577954041768e-06
1.132606750130072299e+02,8.399400909807773399e-04,4.141042120187449387e-06
1.133504219821142271e+02,7.392893728874801867e-04,3.853907634244773905e-06
1.134401689512211959e+02,1.139967178308334871e-03,3.599265552913419975e-06
1.135299159203281789e+02,1.098775752448353810e-03,3.905815801432461968e-06
1.136196628894351477e+02,8.736057624389103552e-04,3.797951310077353251e-06
1.137094098585421449e+02,6.758141841083313952e-04,3.438137154276576216e-06
1.137991568276491137e+02,8.420293479043391245e-04,3.731518388843338587e-06
1.138889037967560967e+02,9.491355357821685624e-04,4.251326857283256049e-06
1.139786507658630654e+02,9.903113347233133152e-04,3.871385351747253965e-06
1.140683977349700626e+02,1.047702955341076611e-03,3.394915191673697859e-06
1.141581447040770314e+02,8.727614826551263706e-04,3.590081211151593350e-06
1.142478916731840144e+02,8.584420722304025994e-04,3.840046639414751339e-06
1.143376386422909832e+02,1.146184919646329103e-03,3.438626381069138510e-06
1.144273856113979804e+02,1.091871374317354574e-03,3.495051395435957036e-06
