r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_K-K,g(r)_weighted_K-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,S_i_Na-Cl,S_i_K-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
3.6898021402451224,0.04839456861984328,0.09244381952774249,0.0003193969321558952,0.021911676605044443,0.003230611152230429,0.047638827232699445,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.6972562859829914,0.04917890280949407,0.09201921715634583,0.0003316447053631359,0.021639177070519364,0.003348162461056244,0.047640032665467784,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7047104317208603,0.04996323699914487,0.09159461478494914,0.0003439225812573534,0.021366677535994284,0.0034657137698820583,0.04764123809823612,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7121645774587293,0.050713325057638196,0.09117001241355248,0.000356200457151571,0.021094178001469205,0.0035832650787078727,0.04764244353100447,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7196187231965983,0.051362678356506375,0.0907454100421558,0.0003684783330457885,0.02082167846694413,0.0037008163875336874,0.04764364896377281,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.727072868934467,0.05201203165537456,0.09032080767075913,0.00038075620894000603,0.02054917893241905,0.003818367696359502,0.04764485439654115,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.734527014672336,0.05266138495424274,0.08989620529936247,0.0003925904123713506,0.02027667939789397,0.003935919005185316,0.047646059829309494,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7419811604102047,0.05331073825311088,0.08947160292796583,0.00040139734624007855,0.020091840731491294,0.0040534703140111235,0.04764726526207783,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7494353061480736,0.05396009155197906,0.08904700055656915,0.00041020428010880703,0.01993217171401974,0.004381598584850572,0.04764847069484617,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7568894518859426,0.05460944485084725,0.08862239818517248,0.0004190112139775355,0.019772502696548185,0.0047779598475002245,0.04764967612761452,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7643435976238115,0.055258798149715425,0.0881977958137758,0.000427818147846264,0.019612833679076628,0.005174321110149877,0.04765088156038286,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7717977433616805,0.055908151448583604,0.08783574440052294,0.00043662508171499247,0.01945316466160507,0.005570682372799529,0.04763793457238679,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7792518890995495,0.056408227391758096,0.08760679909092178,0.000445432015583721,0.019293495644133515,0.00596704363544918,0.04761382765085517,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7867060348374184,0.056884488518109955,0.08737785378132064,0.00045423894945244937,0.019133826626661958,0.006363404898098832,0.04758972072932355,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.7941601805752874,0.05736074964446182,0.08714890847171948,0.0004630458833211779,0.018974157609190405,0.0067597661607484835,0.04756561380779192,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.8016143263131563,0.05783701077081368,0.08691996316211832,0.0004731504653326074,0.01881448859171885,0.007156127423398136,0.04754150688626029,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.8090684720510253,0.058313271897165536,0.08669101785251716,0.0004897013773317316,0.018659556921040966,0.007552488686047788,0.04751739996472867,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.8165226177888942,0.0587895330235174,0.086462072542916,0.0005062522893308557,0.01853755665405086,0.00794884994869744,0.04749329304319704,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.823976763526763,0.05926579414986926,0.08623312723331487,0.0005228032013299799,0.018415556387060755,0.008364414489365238,0.04746918612166542,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.831430909264632,0.05974205527622112,0.08600418192371372,0.000539354113329104,0.018293556120070647,0.008961963572311023,0.0474450792001338,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.838885055002501,0.060218316402572976,0.08577523661411256,0.0005552232263118116,0.01817155585308054,0.009559512655256808,0.047420972278602175,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.84633920074037,0.06069457752892484,0.0855462913045114,0.0005661465259207472,0.01804955558609043,0.010157061738202595,0.04739686535707055,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.853793346478239,0.0611708386552767,0.08531734599491024,0.0005770698255296826,0.017927555319100327,0.01075461082114838,0.047372758435538925,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.861247492216108,0.061478985664740686,0.0850884006853091,0.0005879931251386182,0.017805555052110216,0.011352159904094165,0.047348651514007294,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.868701637953977,0.061774203211266844,0.08485945537570794,0.0005989164247475538,0.01768355478512011,0.011949708987039951,0.047317852473001264,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.876155783691846,0.06206942075779301,0.08466113505763646,0.0006098397243564892,0.017561554518130004,0.012547258069985735,0.047286698504910796,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.883609929429715,0.06236463830431917,0.08456691874257528,0.0006207630239654248,0.017439554251139897,0.013144807152931521,0.04725554453682033,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.891064075167584,0.06265985585084534,0.08447270242751412,0.0006316863235743602,0.017319943286258573,0.013742356235877308,0.04722439056872987,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.8985182209054523,0.06295507339737148,0.08437848611245294,0.0006426096231832952,0.017207291054846283,0.014339905318823057,0.0471932366006394,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.9059723666433213,0.06325029094389763,0.08428426979739174,0.0006554472041477643,0.017094638823433986,0.015125573082775203,0.047162082632548924,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.91342651238119,0.0635455084904238,0.08419005348233058,0.0006695836387640989,0.01698198659202169,0.01599094035329289,0.047130928664458456,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.920880658119059,0.06384072603694996,0.0840958371672694,0.0006837200733804334,0.016869334360609396,0.01685630762381058,0.04709977469636799,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.928334803856928,0.06413594358347612,0.08400162085220822,0.0006978565079967681,0.0167566821291971,0.017721674894328264,0.04706862072827752,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.935788949594797,0.06443116113000227,0.08390740453714705,0.0007119929426131027,0.016644029897784803,0.018587042164845954,0.04703746676018706,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.943243095332666,0.06472637867652845,0.08381318822208587,0.0007261293772294373,0.01653137766637251,0.01945240943536364,0.04700631279209659,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.950697241070535,0.0650215962230546,0.08371897190702468,0.0007397112563274165,0.016418725434960212,0.020317776705881332,0.046975158824006116,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.958151386808404,0.06524865493075069,0.0836247555919635,0.0007503884733008176,0.016305462719671402,0.02118314397639902,0.04704170274453771,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.965605532546273,0.06541293051516744,0.08353053927690234,0.0007610656902742186,0.016191084035446546,0.022397151838699916,0.04716954912065331,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.973059678284142,0.0655772060995842,0.08343632296184116,0.0007717429072476197,0.01607670535122169,0.023687037641248358,0.047297395496768924,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.980513824022011,0.06574148168400094,0.08334210664677998,0.0007824201242210209,0.01596232666699683,0.0249769234437968,0.04742524187288453,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.9879679697598798,0.0659057572684177,0.0833613652791925,0.0007930973411944219,0.01584794798277198,0.026266809246345245,0.04755308824900014,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
3.9954221154977487,0.06607003285283446,0.08338079538380662,0.000803774558167823,0.015733569298547124,0.027556695048893687,0.047680934625115745,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.002876261235618,0.06623430843725121,0.08340022548842072,0.0008109122890530001,0.015619190614322265,0.029522893358306483,0.04780878100123136,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.010330406973487,0.06639858402166797,0.08341965559303484,0.000817101046291151,0.015504811930097409,0.031612596996849804,0.04793662737734696,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.017784552711356,0.06656285960608473,0.08343908569764896,0.0008232898035293022,0.015390433245872553,0.03370230063539311,0.048064473753462574,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.0252386984492246,0.06672713519050148,0.08345851580226307,0.0008294785607674532,0.015276054561647696,0.03537703411779688,0.048192320129578185,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.0326928441870935,0.06689141077491823,0.0834779459068772,0.0008356673180056042,0.01516167587742284,0.03689822980837135,0.04832016650569379,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.0401469899249625,0.06705568635933498,0.0834973760114913,0.0008418560752437552,0.015043063880504397,0.03841942549894581,0.0484480128818094,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.047601135662831,0.06721996194375174,0.08351680611610542,0.0008480448324819064,0.014923583558724147,0.03994062118952028,0.048724252556709625,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.0550552814007,0.0673842375281685,0.08353623622071953,0.0008542335897200573,0.0148041032369439,0.041465923380305574,0.04907613998714691,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.062509427138569,0.06753762950819835,0.08355566632533365,0.0008604223469582084,0.014684622915163648,0.043025963568807314,0.0494280274175842,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.069963572876438,0.06760385341305701,0.08357509642994777,0.0008663679715634869,0.014565142593383398,0.04458600375730905,0.04977991484802149,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.077417718614307,0.06767007731791568,0.08359452653456188,0.0008722766678932755,0.014445662271603146,0.04614604394581078,0.05013180227845877,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.084871864352176,0.06773630122277434,0.08361395663917601,0.000878185364223064,0.014332410288074107,0.047706084134312515,0.05048368970889605,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.092326010090045,0.067802525127633,0.08368519038489383,0.0008840940605528525,0.014273365788831704,0.04938157694256203,0.050835577139333336,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.099780155827914,0.06786874903249167,0.08377148449788976,0.0008900027568826411,0.014214321289589306,0.05123949527060956,0.05118746456977062,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.107234301565783,0.06793497293735033,0.08385777861088571,0.0008959114532124294,0.014155276790346904,0.05309741359865708,0.05153935200020791,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.114688447303652,0.068001196842209,0.08394407272388164,0.0009018201495422179,0.014096232291104504,0.0549553319267046,0.05189123943064519,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.12214259304152,0.06806742074706765,0.08403036683687758,0.0009130034632684844,0.014037187791862112,0.056813250254751896,0.052243126861082435,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.129596738779389,0.06813364465192631,0.0841166609498735,0.0009244214236684467,0.01397814329261971,0.05882971693385331,0.05259501429151972,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.137050884517258,0.06819986855678498,0.08420295506286944,0.0009358393840684091,0.01391909879337731,0.06086807946035276,0.052946901721957006,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.144505030255127,0.06826609246164364,0.08428924917586537,0.0009472573444683714,0.01386005429413491,0.0629064419868522,0.053316924443963805,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.151959175992996,0.0683323163665023,0.08437554328886132,0.0009586753048683338,0.013801009794892509,0.06494480451335165,0.05381843689964744,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.159413321730865,0.06839854027136097,0.08446183740185725,0.0009769460941277807,0.013741965295650109,0.06675266706119279,0.054319949355331056,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.166867467468734,0.06842316065474909,0.0845481315148532,0.001001657737883147,0.01369199009470705,0.06843182490410317,0.05482146181101469,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.174321613206603,0.06839719598749684,0.08463442562784913,0.0010263693816385134,0.013663765399622899,0.07011098274701356,0.05532297426669831,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.181775758944472,0.06837123132024459,0.08472071974084508,0.0010459830352098842,0.013635540704538748,0.07179014058992396,0.055824486722381945,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.189229904682341,0.06834526665299234,0.08480701385384101,0.0010603931453920202,0.013607316009454598,0.07346929843283435,0.056325999178065564,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.19668405042021,0.06831930198574011,0.0849252096011558,0.0010748032555741558,0.013579091314370448,0.0763431941938729,0.056827511633749196,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.204138196158079,0.06829333731848787,0.08506910269473081,0.0010892133657562917,0.013550866619286296,0.07944406305846106,0.057329024089432815,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.2115923418959476,0.06826737265123563,0.08521299578830585,0.0011036234759384273,0.013522641924202147,0.08177521761463395,0.05783053654511645,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.2190464876338165,0.06824140798398338,0.08535688888188088,0.0011180335861205634,0.013494417229117997,0.08331630663922737,0.05833204900080007,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.2265006333716855,0.06821544331673114,0.08550078197545592,0.0011299777381247472,0.013466192534033847,0.0848573956638208,0.058833561456483704,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.233954779109554,0.0681894786494789,0.08564467506903094,0.001140843623744472,0.013437967838949695,0.08639848468841424,0.0591383950215385,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.241408924847423,0.06816351398222666,0.08578856816260597,0.0011517095093641965,0.013409743143865544,0.08793957371300767,0.059272101520062355,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.248863070585292,0.06813754931497441,0.08593246125618101,0.0011625753949839213,0.013381518448781394,0.08968621975801264,0.05940580801858621,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.256317216323161,0.06811158464772218,0.08607635434975602,0.0011734412806036461,0.013353293753697242,0.09152292413343503,0.059539514517110065,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.26377136206103,0.06808561998046994,0.08622024744333107,0.001184307166223371,0.013325069058613094,0.09335962850885743,0.05967322101563392,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.271225507798899,0.0680596553132177,0.0863641405369061,0.0011951730518430957,0.013296957410567928,0.09519633288427984,0.05980692751415778,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.278679653536768,0.06794626616743062,0.08650803363048114,0.0012060389374628205,0.013270184990307318,0.09718019077230809,0.05994063401268164,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.286133799274637,0.06781698170205737,0.08665192672405615,0.0012169048230825453,0.013243412570046706,0.09939507723370263,0.0600743405112055,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.293587945012506,0.06768769723668414,0.0867958198176312,0.00122777070870227,0.013216640149786095,0.10160996369509719,0.06020804700972935,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.301042090750375,0.0675584127713109,0.08696184172861071,0.0012450757848585627,0.013189867729525483,0.10382485015649172,0.06034175350825321,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.308496236488244,0.06742912830593767,0.08717170418595686,0.0012748368948968698,0.013163095309264872,0.10556793340963999,0.06047546000677707,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.315950382226113,0.06729984384056444,0.087381566643303,0.001304598004935177,0.01313632288900426,0.10721509521618006,0.060609166505300925,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.323404527963982,0.0671705593751912,0.08759142910064915,0.0013227785510899735,0.013109550468743649,0.10886225702272011,0.060742873003824784,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.330858673701851,0.06704127490981796,0.08780129155799529,0.001337384121343702,0.013082778048483039,0.11050941882926016,0.060876579502348635,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.33831281943972,0.06691199044444472,0.08801115401534143,0.0013504323027588676,0.013056005628222426,0.11215658063580021,0.06110597840722774,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.345766965177589,0.0667827059790715,0.08822101647268757,0.00135489326810747,0.013029233207961816,0.11364712215915249,0.06146504493073721,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.353221110915458,0.06665342151369825,0.08843087893003372,0.0013593542334560727,0.013002460787701203,0.11510716908222784,0.06182411145424669,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.360675256653327,0.06652413704832502,0.08864074138737987,0.0013638151988046752,0.012985662999778906,0.11656721600530319,0.062183177977756174,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.368129402391196,0.06639485258295179,0.08885060384472601,0.0013682761641532776,0.012990871993562898,0.11802726292837855,0.06254224450126565,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.375583548129065,0.06616160959126502,0.08906046630207215,0.00137273712950188,0.012996080987346892,0.11948730985145391,0.06290131102477513,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.3830376938669335,0.06590681912551202,0.08927032875941829,0.0013771980948504828,0.013001289981130882,0.12092551684873147,0.0632603775482846,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.3904918396048025,0.06565202865975904,0.08948019121676445,0.0013816590601990852,0.013006498974914876,0.12215687503917391,0.0636194440717941,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.3979459853426714,0.06539723819400604,0.08969005367411059,0.0013861200255476877,0.013011707968698868,0.12338823322961637,0.06397851059530356,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.40540013108054,0.06514244772825306,0.08991005065756613,0.0013905809908962901,0.013016916962482862,0.1246195914200588,0.06433757711881304,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.412854276818409,0.06488765726250008,0.09020407632918466,0.0013950419562448928,0.013022125956266853,0.12585094961050122,0.06469664364232253,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.420308422556278,0.06463286679674708,0.0904981020008032,0.0013995029215934953,0.013027334950050845,0.12708230780094365,0.06505571016583199,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.427762568294146,0.06437807633099413,0.0907921276724217,0.0014016500737356833,0.013032543943834839,0.12831366599138597,0.06565623428352121,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.435216714032015,0.06412328586524113,0.09108615334404023,0.0013978205070855525,0.01303775293761883,0.1291131008339625,0.06631390627882053,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.442670859769884,0.06386683687562823,0.09138017901565876,0.0013939909404354215,0.013042961931402823,0.12988518922017298,0.06697157827411983,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.450125005507753,0.06360911978518143,0.0916742046872773,0.0013901613737852907,0.013048931050425134,0.13065727760638346,0.06762925026941914,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.457579151245622,0.06335140269473463,0.09196823035889583,0.0013863318071351597,0.013057240428622309,0.13142936599259394,0.06828692226471846,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.465033296983491,0.06309368560428782,0.09226225603051437,0.0013825022404850287,0.013065549806819487,0.13220145437880443,0.06894459426001776,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.47248744272136,0.06283596851384102,0.0925562817021329,0.0013786726738348979,0.013073859185016662,0.13297354276501488,0.06960226625531707,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.479941588459229,0.06257825142339421,0.09285030737375143,0.0013748431071847669,0.013082168563213838,0.1337456311512254,0.07025993825061637,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.487395734197098,0.0623205343329474,0.09314433304536997,0.001371013540534636,0.013090477941411013,0.13451771953743585,0.07091761024591568,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.494849879934967,0.0620628172425006,0.0934383587169885,0.001367183973884505,0.013098787319608188,0.13528980792364637,0.071575282241215,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.502304025672836,0.061805100152053795,0.09373238438860702,0.0013614247005897537,0.013107096697805364,0.13599754096237113,0.07223295423651431,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.509758171410705,0.061547383061606994,0.09402641006022557,0.001354362922091975,0.013115406076002539,0.13665567570725604,0.07289062623181361,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.517212317148574,0.0612839588555296,0.09436823761008246,0.0013473011435941966,0.013123715454199717,0.13731381045214092,0.07354829822711291,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.524666462886443,0.06102050374326557,0.09471487638051662,0.0013402393650964182,0.013132024832396892,0.13797194519702585,0.07420597022241222,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.532120608624312,0.06075704863100154,0.09506151515095079,0.0013331775865986397,0.013140334210594068,0.13863007994191073,0.07510889678601596,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.539574754362181,0.060493593518737517,0.09540815392138495,0.001326115808100861,0.013148643588791243,0.13928821468679564,0.07616639448453531,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.54702890010005,0.06023013840647349,0.09575479269181912,0.0013190540296030824,0.01315553515474813,0.13994634943168052,0.07722389218305466,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.554483045837919,0.05996668329420946,0.09610143146225328,0.0013119922511053042,0.013155473481329661,0.14060448417656546,0.078281389881574,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.561937191575788,0.059703228181945435,0.09644807023268745,0.0013065884432892862,0.013155411807911195,0.14126261892145034,0.07933888758009336,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.5693913373136565,0.05943977306968141,0.0967947090031216,0.0013040364802843095,0.013155350134492726,0.14185171459444101,0.0803963852786127,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.5768454830515255,0.05917631795741738,0.09714134777355578,0.001301484517279333,0.01315528846107426,0.14228000663818063,0.08145388297713206,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.5842996287893945,0.05891868935011973,0.09748798654398994,0.0012989325542743563,0.013155226787655792,0.14270829868192023,0.0825113806756514,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.591753774527263,0.05866591005333056,0.0978346253144241,0.0012963805912693796,0.013155165114237324,0.14313659072565982,0.08356887837417076,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.599207920265132,0.058413130756541386,0.09818126408485826,0.0012938286282644029,0.013155103440818857,0.14356488276939944,0.08462637607269011,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.606662066003001,0.058160351459752214,0.09852790285529243,0.0012912766652594264,0.013155041767400389,0.14399317481313903,0.08568387377120947,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.61411621174087,0.05790757216296304,0.09887454162572659,0.0012887247022544497,0.013154980093981921,0.14442146685687862,0.08674137146972881,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.621570357478739,0.05765479286617387,0.09924247179548558,0.0012859860063251802,0.013154918420563454,0.14484975890061821,0.0876614417051928,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.629024503216608,0.0574020135693847,0.09961950351404907,0.0012831177606800728,0.013154856747144986,0.14527805094435783,0.08853479514877818,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.636478648954477,0.05714923427259553,0.09999653523261254,0.0012802495150349659,0.013154795073726518,0.14570634298809743,0.08940814859236357,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.643932794692346,0.05689645497580636,0.10037356695117602,0.0012773812693898587,0.01315473340030805,0.14613463503183702,0.09028150203594898,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.651386940430215,0.05664367567901719,0.10075059866973951,0.0012745130237447515,0.013155893556213084,0.14653653486022633,0.09115485547953436,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.658841086168084,0.05637517409447007,0.101127630388303,0.0012716447780996443,0.013157407576632996,0.14665587939367963,0.09202820892311975,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.666295231905953,0.05609864487133675,0.10150466210686648,0.0012687765324545372,0.013158921597052906,0.14677522392713296,0.09290156236670513,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.673749377643822,0.05582211564820341,0.10188169382542997,0.00126590828680943,0.013160435617472818,0.14689456846058627,0.09377491581029053,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
4.681203523381691,0.05554558642507009,0.10225872554399346,0.0012630400411643228,0.013161949637892727,0.14701391299403957,0.09464826925387591,0.012275952404850177,5.990418560089872e-23,0.08173969869468818,2.7952324538929494,0
