r (A),g(r)_weighted_Li-Li,g(r)_weighted_Be-F,g(r)_weighted_Be-Be,g(r)_weighted_F-F,g(r)_weighted_Be-Li,g(r)_weighted_Li-F,S_i_Be-F,S_i_Li-F,Average_SCL,lambda_BC
3.077215113393697,0.09211779519098402,0.08764706073171091,0.11986118303540821,0.5011472074791672,0.12467307716726891,0.10477924823927501,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.0821624045727862,0.09220081574603373,0.08880624528214637,0.11794434375418608,0.4993247185014672,0.1247125716435066,0.10528418638189274,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.087109695751876,0.09228383630108344,0.08996542983258193,0.11587933160205946,0.49750222952376694,0.1247520661197443,0.1057891245245105,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.0920569869309653,0.09236685685613316,0.09112461438301737,0.11374693956735105,0.49567974054606684,0.12479156059598198,0.10629406266712822,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.097004278110055,0.09244987741118288,0.09228379893345294,0.11161454753264245,0.4938572515683666,0.12483105507221967,0.106799000809746,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1019515692891444,0.0925328979662326,0.0934429834838884,0.10940073334680828,0.4920347625906665,0.12487054954845737,0.10730393895236373,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.106898860468234,0.09261591852128231,0.09460216803432395,0.10691121581802894,0.4903279029486587,0.12491004402469506,0.1078088770949815,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1118461516473235,0.09269893907633202,0.09576135258475939,0.10442169828924981,0.48918784635180873,0.12494953850093277,0.10831381523759923,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1167934428264132,0.09278195963138174,0.09692053713519495,0.10192152595736827,0.4880477897549587,0.12498903297717046,0.10881875338021699,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1217407340055026,0.09286498018643145,0.09807972168563041,0.09942044868076277,0.48690773315810876,0.12500156449861086,0.10932369152283472,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1266880251845923,0.09294800074148117,0.09923890623606597,0.09767283785238612,0.4857676765612587,0.12490972729452149,0.1098286296654525,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1316353163636816,0.09303102129653087,0.10039809078650143,0.0963454507510081,0.48462761996440873,0.12481789009043213,0.11033356780807022,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1365826075427714,0.09311404185158059,0.10155727533693698,0.09501806364962996,0.48348756336755866,0.12472605288634277,0.110838505950688,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1415298987218607,0.09319706240663031,0.10271645988737244,0.09369067654825196,0.4823475067707087,0.12463421568225341,0.11133164483489841,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1464771899009505,0.09328008296168003,0.103875644437808,0.09233722177193528,0.48120745017385863,0.12454237847816403,0.11176692064627189,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.15142448108004,0.09336310351672975,0.10503482898824346,0.09074522553944893,0.48006739357700867,0.12445054127407468,0.11220219645764534,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1563717722591296,0.09344612407177946,0.106194013538679,0.08915322930696244,0.4789273369801586,0.12435870406998532,0.11263747226901884,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.161319063438219,0.09352914462682917,0.10735319808911445,0.08756123307447608,0.47778728038330864,0.12426686686589597,0.11307274808039228,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1662663546173087,0.09361216518187888,0.10851238263955001,0.08276540411158152,0.4766472237864586,0.1241750296618066,0.11350802389176576,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1712136457963984,0.09369064594741107,0.10967156718998557,0.08128861486075385,0.4755071671896085,0.12408319245771722,0.11394329970313924,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1761609369754877,0.09372504523535727,0.11083075174042102,0.07981182560992629,0.47436711059275855,0.12399135525362787,0.1143785755145127,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1811082281545775,0.09375944452330344,0.11198993629085659,0.07842305051961017,0.4732270539959085,0.12385827682542279,0.11481385132588619,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.186055519333667,0.09379384381124962,0.11314912084129204,0.07716769924253562,0.4720869973990585,0.12338412257478047,0.11524912713725963,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.1910028105127566,0.09382824309919581,0.1143083053917276,0.07591234796546095,0.47094694080220845,0.1229099683241381,0.11568440294863311,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.195950101691846,0.093862642387142,0.11546748994216303,0.07388782673241207,0.4698068842053585,0.12243581407349578,0.11611967876000658,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2008973928709357,0.09389704167508817,0.1166266744925986,0.07165669362474092,0.4686668276085084,0.12196165982285341,0.11655495457138006,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.205844684050025,0.09393144096303437,0.11778585904303406,0.06998706936769286,0.46752677101165846,0.1214875055722111,0.1169902303827535,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2107919752291147,0.09396584025098054,0.11894504359346962,0.06831744511064464,0.4663867144148084,0.12088108701402697,0.11742550619412698,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.215739266408204,0.09400023953892672,0.12010422814390506,0.06648347193022959,0.46524665781795843,0.12017794994976495,0.11786078200550042,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.220686557587294,0.09397928599847968,0.12126341269434063,0.06459229066071548,0.4641066012211084,0.11947481288550292,0.11829605781687393,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.225633848766383,0.0939257266347495,0.12242259724477608,0.06270110939120156,0.4629665446242584,0.11877167582124094,0.11873133362824737,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.230581139945473,0.09387216727101931,0.12351956733079264,0.059934991885426676,0.4618264880274084,0.11806853875697888,0.11916660943962085,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2355284311245622,0.09381860790728912,0.12453003155269218,0.056990968536390914,0.4607531516898742,0.11727525130341722,0.11960188525099429,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.240475722303652,0.09376504854355892,0.12554049577459184,0.05496530732196622,0.45992350052139136,0.1163074588382542,0.1200371610623678,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2454230134827413,0.09371148917982874,0.12655095999649138,0.05349829271595152,0.45909384935290865,0.11533966637309129,0.12047243687374123,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.250370304661831,0.09365792981609855,0.12756142421839103,0.05203127810993668,0.4582641981844258,0.11437187390792827,0.12090771268511472,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2553175958409204,0.09360437045236836,0.12857188844029058,0.05056426350392197,0.45743454701594305,0.11342604691696966,0.12134298849648815,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.26026488702001,0.09355081108863816,0.12958235266219023,0.049097248897907134,0.4566048958474602,0.11249296334963838,0.12177826430786166,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2652121781990995,0.09349725172490797,0.13059281688408977,0.04786075613414948,0.4557752446789775,0.11155987978230722,0.1222135401192351,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2701594693781892,0.09344369236117778,0.13160328110598943,0.04673286941871107,0.4549455935104947,0.11062679621497597,0.12264881593060858,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2751067605572786,0.09339013299744758,0.13261374532788897,0.045604982703272755,0.4541159423420119,0.10969541583432127,0.12308409174198202,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2800540517363683,0.0933365736337174,0.13362420954978863,0.04447709598783434,0.4532862911735291,0.10876565174980142,0.1235193675533555,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2850013429154576,0.09328301426998721,0.1346346737716882,0.04334920927239603,0.4524566400050464,0.10783588766528164,0.12395464336472896,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2899486340945474,0.09322945490625702,0.13564513799358782,0.04222132255695762,0.45162698883656355,0.1069061235807618,0.12459175605204179,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2948959252736367,0.09317589554252684,0.1366556022154874,0.040763660522667666,0.4507973376680808,0.10597635949624203,0.12537949067161394,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.2998432164527265,0.09312233617879664,0.13766606643738702,0.039150965060442716,0.449967686499598,0.10502848027374663,0.12616722529118615,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.304790507631816,0.09306877681506645,0.1386765306592866,0.03753826959821791,0.44913803533111524,0.1040802568071103,0.1269549599107583,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3097377988109056,0.09301521745133626,0.13968699488118622,0.03597216914261578,0.4483083841626324,0.10313203334047388,0.12774269453033055,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.314685089989995,0.09296165808760608,0.1406974591030858,0.03466663183484546,0.4474787329941497,0.10218380987383756,0.12853042914990268,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3196323811690847,0.09290809872387588,0.1417079233249854,0.033361094527075016,0.44664908182566687,0.10127563000292059,0.12931816376947491,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.324579672348174,0.09285453936014569,0.14271838754688498,0.03205555721930469,0.4458194306571841,0.10041646854823044,0.13010589838904704,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3295269635272637,0.0928009799964155,0.1437288517687846,0.03075001991153425,0.4449897794887013,0.09955730709354021,0.13089363300861928,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.334474254706353,0.09274742063268532,0.14473931599068418,0.029546124127575717,0.44416012832021856,0.09869814563885006,0.1316813676281914,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.339421545885443,0.09269386126895512,0.1457497802125838,0.028363427220256004,0.44333047715173574,0.09783898418415983,0.13246910224776365,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.344368837064532,0.09264030190522493,0.14676024443448335,0.02718073031293639,0.44250082598325297,0.09687157071039643,0.13325683686733578,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.349316128243622,0.09258674254149474,0.147770708656383,0.02599803340561667,0.44167117481477014,0.09579843106477894,0.13404457148690802,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3542634194227112,0.09253318317776456,0.14878117287828255,0.024957430386417942,0.4408415236462874,0.09472529141916154,0.13483230610648017,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.359210710601801,0.09244104315721674,0.1497916371001822,0.024028926604857222,0.4400118724778046,0.09365215177354407,0.13562004072605238,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3641580017808903,0.09222477123165043,0.15080210132208174,0.02310042282329658,0.43918222130932183,0.09258625885249566,0.13640777534562454,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.36910529295998,0.09200849930608412,0.1518125655439814,0.022171919041735856,0.438352570140839,0.09153188622172592,0.13703032485119757,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3740525841390694,0.09179222738051782,0.15282302976588094,0.021243415260175216,0.4375229189723563,0.09047751359095628,0.13751278008620715,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.378999875318159,0.0915759554549515,0.1538334939877806,0.020385448998765973,0.43669326780387346,0.08942314096018655,0.13799523532121677,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3839471664972485,0.0913596835293852,0.15485855895028536,0.019800792466573652,0.4358636166353907,0.08840617830377984,0.13847769055622638,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3888944576763382,0.09114341160381888,0.15591158915753114,0.01921613593438128,0.43491475746878006,0.08749224361408821,0.138960145791236,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3938417488554276,0.09092713967825258,0.15696461936477685,0.018631479402188955,0.43370874850866253,0.08657830892439668,0.1394426010262456,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.3987890400345173,0.09071086775268625,0.15801764957202263,0.018046822869996586,0.4325027395485449,0.08566437423470508,0.13992505626125523,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4037363312136066,0.09049459582711995,0.15907067977926834,0.017462166337804265,0.4312967305884274,0.08475043954501353,0.1404075114962648,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4086836223926964,0.09027832390155364,0.16012370998651412,0.016877509805611892,0.43009072162830975,0.08382137531206747,0.14088996673127444,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4136309135717857,0.09006205197598734,0.1611767401937598,0.01629285327341957,0.4288847126681922,0.08286055176054496,0.14137242196628402,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4185782047508755,0.08984578005042101,0.16222977040100559,0.0157081967412272,0.4276787037080746,0.08189972820902235,0.14185487720129364,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.423525495929965,0.0896295081248547,0.1632828006082513,0.015486380683831373,0.42647269474795707,0.08093890465749981,0.14233733243630325,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4284727871090546,0.08941016489558573,0.16433583081549707,0.015395654033400813,0.42526668578783944,0.07997808110597719,0.14281978767131287,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.433420078288144,0.08911900386210922,0.16538886102274278,0.015304927382970266,0.4240606768277219,0.0790511628803311,0.14330224290632246,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4383673694672336,0.08882784282863267,0.16644189122998856,0.01521420073253971,0.4228546678676043,0.0781332069076931,0.1437846981413321,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.443314660646323,0.08853668179515616,0.16749492143723424,0.015123474082109161,0.42164865890748676,0.0772152509350552,0.14426715337634166,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4482619518254127,0.0882455207616796,0.16854795164448003,0.015032747431678605,0.42044264994736913,0.0762972949624172,0.1447496086113513,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.453209243004502,0.08795435972820308,0.16960098185172576,0.014942020781248054,0.4192366409872516,0.07538048403524346,0.1452320638463609,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.458156534183592,0.08766319869472652,0.17065401205897154,0.014851294130817498,0.418030632027134,0.07446694576195398,0.14571858780209318,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.463103825362681,0.08737203766125001,0.17170704226621722,0.01476056748038695,0.41682462306701645,0.07355340748866455,0.14629535249997447,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.468051116541771,0.08708087662777346,0.172760072473463,0.014669840829956394,0.4156186141068988,0.07263986921537507,0.14687211719785584,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.47299840772086,0.08678971559429693,0.1738131026807087,0.014579114179525846,0.4144126051467813,0.0717360295394542,0.14744888189573713,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.47794569889995,0.0864985545608204,0.1748661328879545,0.014488387529095289,0.41320659618666367,0.0708920479562531,0.14802564659361847,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.4828929900790397,0.08620739352734386,0.17591916309520028,0.014397660878664733,0.41200058722654603,0.07004806637305203,0.14860241129149984,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.487840281258129,0.08591623249386733,0.17697219330244598,0.014306934228234185,0.41129742895577626,0.06920408478985102,0.14917917598938113,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.492787572437219,0.08562507146039078,0.17802522350969177,0.014216207577803626,0.4105999768277277,0.06836258230621722,0.14975594068726247,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.497734863616308,0.08533391042691427,0.17896143291314626,0.014125480927373079,0.40990252469967925,0.06764461038404765,0.15033270538514376,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.502682154795398,0.08491408373111123,0.17985718872728093,0.014034754276942523,0.40920507257163075,0.06692663846187802,0.1509094700830251,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5076294459744872,0.08447064000519675,0.18075294454141552,0.013944027626511974,0.4085076204435823,0.06620866653970844,0.15148623478090642,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.512576737153577,0.08402719627928222,0.18164870035555017,0.013853300976081418,0.4078101683155338,0.06549069461753881,0.15206299947878776,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5175240283326663,0.08358375255336772,0.18254445616968476,0.013762574325650869,0.40711271618748535,0.06470984355898568,0.15263976417666905,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.522471319511756,0.0831403088274532,0.18344021198381946,0.013671847675220313,0.40641526405943684,0.06386300435987757,0.15321652887455042,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5274186106908454,0.08269686510153872,0.18433596779795405,0.013581121024789764,0.4057178119313884,0.06301616516076955,0.1537932935724317,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.532365901869935,0.08225342137562419,0.18523172361208873,0.013490394374359206,0.40502035980333984,0.062169325961661435,0.15437005827031305,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5373131930490245,0.0818099776497097,0.18612747942622332,0.013489860844268986,0.4043229076752914,0.06153397132744157,0.15494690491497798,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5422604842281142,0.08136653392379517,0.18702323524035802,0.013572463878425797,0.4036254555472429,0.0609582131532304,0.1555307441644415,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5472077754072036,0.08095484131836347,0.1879189910544926,0.0136550669125826,0.40292800341919444,0.06038245497901928,0.15611458341390497,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5521550665862933,0.08059476710678176,0.18881474686862726,0.013737669946739408,0.40223055129114593,0.05980669680480811,0.15669842266336845,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5571023577653826,0.08023469289520008,0.18971050268276185,0.013820272980896211,0.4015330991630975,0.05923093863059698,0.15728226191283193,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5620496489444724,0.07987461868361835,0.19060625849689652,0.013902876015053021,0.400835647035049,0.05864907904331496,0.15786610116229544,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5669969401235617,0.07951454447203667,0.19150201431103112,0.013985479049209824,0.40013819490700053,0.05806602636681138,0.1584499404117589,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5719442313026515,0.07915447026045495,0.19239777012516582,0.014068082083366632,0.399440742778952,0.057482973690307755,0.1590337796612224,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.576891522481741,0.07879439604887327,0.1932935259393004,0.014150685117523435,0.3987432906509035,0.05689992101380417,0.15961761891068585,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5818388136608306,0.07843432183729156,0.19418928175343508,0.014233288151680245,0.398045838522855,0.05631686833730055,0.16020145816014936,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.58678610483992,0.07807424762570986,0.19508503756756967,0.014315891185837048,0.3973483863948066,0.05577467344068684,0.1607852974096128,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.5917333960190096,0.07771417341412815,0.19598079338170438,0.014398494219993856,0.39665093426675807,0.055237388133921345,0.16136913665907635,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.596680687198099,0.07732701768240863,0.19687654919583897,0.014481097254150659,0.3959534821387096,0.05470010282715591,0.16195297590853977,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6016279783771887,0.07693740373502568,0.19777230500997361,0.014563700288307469,0.3952560300106611,0.05416281752039042,0.1625368151580033,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.606575269556278,0.07654778978764278,0.1986680608241082,0.014646303322464272,0.39455857788261267,0.053625532213624975,0.16312065440746676,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.611522560735368,0.07615817584025984,0.1995638166382429,0.014728906356621082,0.39386112575456417,0.053188494989972156,0.16370449365693027,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.616469851914457,0.07576856189287692,0.20053592124203048,0.014811509390777884,0.39316367362651566,0.05275684354738075,0.16428833290639372,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.621417143093547,0.07537894794549398,0.20153625898493258,0.014894112424934693,0.392495934930336,0.05232519210478931,0.16490195216998063,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.626364434272636,0.07498933399811107,0.20253659672783458,0.014976715459091496,0.39188302307394,0.051893540662197896,0.1655161784322319,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.631311725451726,0.07459972005072811,0.20353693447073673,0.015059318493248305,0.3912701112175439,0.05146188921960645,0.16613040469448323,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6362590166308153,0.0742101061033452,0.20453727221363874,0.015141921527405108,0.3906571993611479,0.05103662364468749,0.1667446309567345,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.641206307809905,0.07381931170882541,0.20553760995654086,0.015224524561561916,0.3900442875047518,0.05064018517214011,0.16735885721898583,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6461535989889944,0.07342709029123827,0.2065379476994429,0.01530712759571872,0.3894313756483557,0.050243746699592765,0.1679730834812371,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.651100890168084,0.07303486887365107,0.20753828544234498,0.01538973062987553,0.38881846379195967,0.04984730822704539,0.16858730974348843,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6560481813471735,0.07264264745606393,0.208538623185247,0.015472333664032332,0.3882055519355636,0.04945086975449804,0.1692015360057397,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6609954725262632,0.07225042603847674,0.2095389609281491,0.01555493669818914,0.38759264007916755,0.04905443128195067,0.169815762267991,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6659427637053525,0.07185820462088957,0.21053929867105114,0.015637539732345943,0.3869797282227715,0.04865799280940332,0.17042998853024227,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6708900548844423,0.07146598320330239,0.21153963641395326,0.015720142766502753,0.3863668163663754,0.04830971282186914,0.17104421479249363,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6758373460635316,0.07107376178571523,0.21253997415685527,0.015802745800659556,0.3857539045099794,0.04799493585504888,0.1716584410547449,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6807846372426214,0.07068154036812804,0.21354031189975736,0.01609210774576421,0.38514099265358326,0.047680158888228595,0.1722726673169962,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6857319284217107,0.0702893189505409,0.21454064964265943,0.016419870947511826,0.3845280807971872,0.04736538192140834,0.17288689357924747,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.6906792196008005,0.06990322715125172,0.21554098738556152,0.016747634149259474,0.38391516894079114,0.04705060495458805,0.17350111984149882,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.69562651077989,0.06951720570892844,0.21654132512846352,0.017075397351007094,0.3833022570843951,0.046735827987767785,0.1741153461037501,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.7005738019589796,0.06913118426660513,0.21754166287136567,0.017403160552754742,0.382689345227999,0.046421051020947506,0.1747540255799497,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.705521093138069,0.06874516282428186,0.21854200061426768,0.01773092375450236,0.38207643337160296,0.04610627405412724,0.17539403371214937,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.7104683843171586,0.06835914138195855,0.2195423383571698,0.01805868695625001,0.38146352151520685,0.045791497087306954,0.17603404184434912,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.715415675496248,0.06797311993963527,0.22054267610007183,0.01838645015799763,0.38085060965881085,0.04561009176181136,0.1766740499765488,0.003454344392148448,0.1051697226273796,1.963013425221516,0
3.7203629666753377,0.06758709849731197,0.22154301384297392,0.01871421335974528,0.38023769780241473,0.04543746631713508,0.17731405810874856,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.725310257854427,0.06720107705498869,0.22254335158587593,0.019041976561492896,0.37962478594601873,0.04526484087245881,0.17795406624094826,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.730257549033517,0.06681505561266539,0.22354368932877805,0.019369739763240548,0.3790118740896226,0.04509221542778252,0.178594074373148,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.735204840212606,0.06635887895129788,0.22454402707168009,0.019697502964988164,0.37839896223322655,0.04491958998310625,0.17923408250534767,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.740152131391696,0.06583912329417885,0.2255443648145822,0.020025266166735813,0.3777860503768305,0.04474696453842997,0.17987409063754745,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.745099422570785,0.06531936763705988,0.2265447025574842,0.020353029368483433,0.37717313852043444,0.044574339093753704,0.1805140987697471,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.750046713749875,0.06479961197994084,0.2275450403003863,0.020680168347226423,0.3765602266640383,0.04440171364907742,0.18115410690194686,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7549940049289643,0.06427985632282186,0.22854537804328834,0.02097183901014507,0.3759473148076423,0.04422908820440115,0.18179411503414655,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.759941296108054,0.06376010066570284,0.2295312576487121,0.021263509673063744,0.3753344029512462,0.044056462759724864,0.1824341231663463,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7648885872871434,0.06324034500858386,0.23031655652639435,0.021555180335982388,0.3747214910948502,0.0438838373150486,0.183074131298546,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.769835878466233,0.06280895115635547,0.23110185540407674,0.02184685099890106,0.3741085792384541,0.043711211870372316,0.18371413943074574,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7747831696453225,0.062496356070914715,0.23188715428175902,0.022138521661819704,0.373495667382058,0.043538586425696045,0.18422307268428265,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.779730460824412,0.06218376098547392,0.23267245315944135,0.02243019232473838,0.37297596571227287,0.04336596098101976,0.1847180004984779,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7846777520035015,0.06187116590003317,0.23345775203712366,0.022721862987657025,0.3727919252937064,0.04320285904266996,0.18521292831267308,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7896250431825913,0.06155857081459238,0.234243050914806,0.023013533650575697,0.37260788487513996,0.04311915721976758,0.18570785612686827,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7945723343616806,0.06124597572915162,0.23502834979248827,0.02330520431349434,0.3724238444565735,0.04303545539686521,0.18620278394106346,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.7995196255407704,0.06093338064371083,0.23581364867017066,0.023596874976413017,0.372239804038007,0.042951753573962824,0.18669771175525865,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.80446691671986,0.06062078555827004,0.236598947547853,0.023888545639331685,0.37205576361944054,0.04286805175106045,0.18719263956945387,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.8094142078989495,0.06030819047282928,0.23738424642553527,0.024180216302250333,0.3718717232008741,0.04278434992815808,0.18768756738364903,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.8143614990780392,0.05999559538738849,0.23816954530321763,0.024471886965169005,0.37168768278230757,0.0427006481052557,0.18818249519784425,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.8193087902571285,0.05968300030194774,0.2389548441808999,0.02479021331850815,0.3715036423637411,0.042616946282353324,0.1886774230120394,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.8242560814362183,0.059370405216506945,0.23974014305858224,0.025144348519400957,0.37131960194517466,0.04253324445945095,0.18917235082623463,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
3.8292033726153076,0.059043825794573165,0.24052544193626454,0.025498483720293737,0.3711355615266082,0.04244954263654857,0.1896672786404298,0.003454344392148448,2.405687390138263e-05,1.963013425221516,0
