r (A),g(r)_weighted_Li-Li,g(r)_weighted_Ca-Li,g(r)_weighted_Li-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Cl-Cl,S_i_Li-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
1.9790114837638602,0.0,0.0002489483738142365,0.358381178586982,0.00010669216020609623,0.0005253949808799887,0.006480918134006087,1.0,1.0,2.7701897594140767,0
1.9839590124732698,0.0,0.00024854066646282303,0.3910281710928665,0.00010651742848406131,0.0005105821699270242,0.006436921921874574,1.0,1.0,2.7701897594140767,0
1.9889065411826794,0.0,0.0002481329591114095,0.42768076007253725,0.0001063426967620264,0.0004957693589740597,0.006392925709743061,1.0,1.0,2.7701897594140767,0
1.9938540698920892,0.0,0.000247725251759996,0.3985179746883545,0.00010616796503999147,0.0004809565480210946,0.006348929497611545,1.0,1.0,2.7701897594140767,0
1.9988015986014989,0.0,0.00024731754440858255,0.41808317822839897,0.00010599323331795656,0.00046614373706813013,0.006330027687753905,1.0,1.0,2.7701897594140767,0
2.0037491273109085,0.0,0.0002469098370571691,0.4353632837276491,0.00010581850159592164,0.00045133092611516573,0.006367461752991226,1.0,1.0,2.7701897594140767,0
2.008696656020318,0.0,0.00024650212970575564,0.47701805809843556,0.00010564376987388679,0.00043651811516220117,0.006404895818228546,1.0,1.0,2.7701897594140767,0
2.0136441847297277,0.0,0.00024609442235434207,0.4730631628245024,0.00010546903815185231,0.00042170530420923677,0.006442329883465866,1.0,1.0,2.7701897594140767,0
2.0185917134391373,0.0,0.0002456867150029286,0.49146483452385126,0.00010529430642981785,0.0004068924932562723,0.006479763948703186,1.0,1.0,2.7701897594140767,0
2.023539242148547,0.0,0.00024527900765151516,0.5157948832598956,0.00010511957470778338,0.00039207968230330786,0.006517198013940507,1.0,1.0,2.7701897594140767,0
2.0284867708579566,0.0,0.0002448713003001017,0.5455812646193893,0.00010494484298574892,0.00037726687135034335,0.006554632079177826,1.0,1.0,2.7701897594140767,0
2.033434299567366,0.0,0.00024446359294868824,0.5557343934662177,0.00010477011126371444,0.0003624540603973789,0.006592066144415146,1.0,1.0,2.7701897594140767,0
2.038381828276776,0.0,0.00024405588559727476,0.5642937676261922,0.00010459537954167996,0.00035457831748122174,0.006629500209652466,1.0,1.0,2.7701897594140767,0
2.0433293569861855,0.0,0.00024364817824586122,0.5919611241250693,0.00010442064781964548,0.0003608440558760048,0.0066669342748897865,1.0,1.0,2.7701897594140767,0
2.048276885695595,0.0,0.00024324047089444777,0.6013545061418768,0.00010424591609761102,0.00036710979427078793,0.006704368340127107,1.0,1.0,2.7701897594140767,0
2.053224414405005,0.0,0.00024283276354303425,0.6106373733675575,0.00010407118437557653,0.00037337553266557165,0.00674180240536443,1.0,1.0,2.7701897594140767,0
2.0581719431144148,0.0,0.00024242505619162077,0.619226892389827,0.00010389645265354206,0.0003796412710603547,0.0067792364706017495,1.0,1.0,2.7701897594140767,0
2.0631194718238244,0.0,0.00024201734884020731,0.6278164114120964,0.0001037217209315076,0.00038590700945513785,0.00681667053583907,1.0,1.0,2.7701897594140767,0
2.068067000533234,0.0,0.00024160964148879383,0.6359206430069162,0.00010354698920947312,0.00039217274784992097,0.00685410460107639,1.0,1.0,2.7701897594140767,0
2.0730145292426436,0.0,0.00024120193413737994,0.6422191524947521,0.00010337225748743866,0.0003984384862447041,0.00689153866631371,1.0,1.0,2.7701897594140767,0
2.0779620579520532,0.0,0.00024079422678596608,0.6485176619825882,0.00010319752576540419,0.00040470422463948717,0.00692897273155103,1.0,1.0,2.7701897594140767,0
2.082909586661463,0.0,0.00024038651943455219,0.6548154273529221,0.00010302279404336973,0.00041096996303427035,0.00696640679678835,1.0,1.0,2.7701897594140767,0
2.0878571153708725,0.0,0.00023997881208313832,0.6610770931201748,0.00010284806232133526,0.0004172357014290534,0.007049903593888427,1.0,1.0,2.7701897594140767,0
2.092804644080282,5.0499188751008466e-06,0.00023957110473172443,0.6673387588874274,0.00010267333059930077,0.00042350143982383654,0.0071484103671523224,1.0,1.0,2.7701897594140767,0
2.0977521727896917,3.692774276090239e-05,0.00023916339738031052,0.6736004246546801,0.00010249859887726631,0.0004297671782186196,0.007246917140416217,1.0,1.0,2.7701897594140767,0
2.1026997014991013,6.880556664670395e-05,0.00023875569002889668,0.6799842009243879,0.00010232386715523183,0.0004360329166134028,0.007345423913680114,1.0,1.0,2.7701897594140767,0
2.107647230208511,0.00010068339053250549,0.00023834798267748276,0.6863932415739729,0.00010214913543319737,0.00044229865500818586,0.007443930686944008,1.0,1.0,2.7701897594140767,0
2.1125947589179206,0.00013256121441830704,0.0002379402753260689,0.6928022822235579,0.0001019744037111629,0.000585971954721774,0.007542437460207903,1.0,1.0,2.7701897594140767,0
2.11754228762733,0.00016443903830410859,0.000237532567974655,0.6991643880468583,0.00010179967198912844,0.0007368003771820444,0.0076409442334717985,1.0,1.0,2.7701897594140767,0
2.12248981633674,0.00019631686218991016,0.00023712486062324114,0.7054997412552774,0.00010162494026709396,0.0008876287996423149,0.007739451006735693,1.0,1.0,2.7701897594140767,0
2.12743734504615,0.00022819468607571455,0.0002367171532718272,0.7118350944636971,0.00010145020854505948,0.0010384572221025987,0.007837957779999597,1.0,1.0,2.7701897594140767,0
2.1323848737555595,0.0002600725099615161,0.00023630944592041334,0.7180555972674202,0.000101275476823025,0.0011892856445628692,0.007936464553263493,1.0,1.0,2.7701897594140767,0
2.137332402464969,0.00029195033384731765,0.00023590173856899945,0.7241330444317579,0.00010110074510099054,0.0013401140670231395,0.008034971326527389,1.0,1.0,2.7701897594140767,0
2.1422799311743788,0.0003238281577331192,0.00023549403121758558,0.7302104915960954,0.00010092601337895607,0.00149094248948341,0.008133478099791284,1.0,1.0,2.7701897594140767,0
2.1472274598837884,0.00035570598161892075,0.0002350863238661717,0.7362469558121744,0.00010075128165692158,0.0016417709119436802,0.008231984873055178,1.0,1.0,2.7701897594140767,0
2.152174988593198,0.0003875838055047223,0.00023467861651475778,0.7421628574324174,0.00010057654993488712,0.001792599334403951,0.008330491646319074,1.0,1.0,2.7701897594140767,0
2.1571225173026076,0.00041946162939052384,0.00023427090916334394,0.7480787590526605,0.00010040181821285264,0.001943427756864221,0.008428998419582969,1.0,1.0,2.7701897594140767,0
2.1620700460120172,0.0004513394532763254,0.00023386320181193002,0.7539946606729037,0.00010022708649081818,0.00337459027568528,0.008527505192846863,1.0,1.0,2.7701897594140767,0
2.167017574721427,0.000483217277162127,0.00023345549446051619,0.759910562293147,0.00010005235476878371,0.005023682002397671,0.008626011966110759,1.0,1.0,2.7701897594140767,0
2.1719651034308365,0.0005150951010479285,0.00023304778710910227,0.7658264639133905,9.987762304674925e-05,0.006672773729110064,0.008683745559396099,1.0,1.0,2.7701897594140767,0
2.176912632140246,0.00054697292493373,0.00023264007975768843,0.7717423655336338,9.970289132471478e-05,0.008720645351214194,0.008578676639238012,1.0,1.0,2.7701897594140767,0
2.1818601608496557,0.0005241835124648777,0.00023223237240627451,0.7776505922483574,9.95281596026804e-05,0.011360793437921297,0.008473607719079925,1.0,1.0,2.7701897594140767,0
2.1868076895590653,0.000493257265411488,0.00023182466505486062,0.7835438208097802,9.935342788064604e-05,0.0140009415246284,0.008368538798921837,1.0,1.0,2.7701897594140767,0
2.191755218268475,0.0004623310183580984,0.00023141695770344513,0.789437049371203,9.91786961586117e-05,0.01652045613910409,0.008263469878763752,1.0,1.0,2.7701897594140767,0
2.1967027469778846,0.0004314047713047088,0.00023100925035202918,0.7953302779326257,9.900396443657737e-05,0.018588210709611034,0.008158400958605663,1.0,1.0,2.7701897594140767,0
2.2016502756872947,0.00040047852425131636,0.00023060154300061326,0.8012235064940494,9.8829232714543e-05,0.02065596528011817,0.008053332038447566,1.0,1.0,2.7701897594140767,0
2.2065978043967043,0.00036955227719792666,0.00023019383564919734,0.8071167350554724,9.865450099250865e-05,0.022726437981833623,0.00794826311828948,1.0,1.0,2.7701897594140767,0
2.211545333106114,0.000338626030144537,0.00022978612829778141,0.8130099636168955,9.847976927047431e-05,0.02493630404601773,0.007843194198131393,1.0,1.0,2.7701897594140767,0
2.2164928618155235,0.0003076997830911474,0.0002293784209463655,0.819546758205464,9.830503754843997e-05,0.027146170110201838,0.007738125277973305,1.0,1.0,2.7701897594140767,0
2.221440390524933,0.00027677353603775776,0.00022897071359494957,0.8261137005146902,9.81303058264056e-05,0.02935603617438594,0.007633056357815218,1.0,1.0,2.7701897594140767,0
2.2263879192343428,0.0002458472889843681,0.00022856300624353364,0.8368019947806671,9.795557410437125e-05,0.03156590223857013,0.007527987437657132,1.0,1.0,2.7701897594140767,0
2.2313354479437524,0.00021492104193097852,0.00022815529889211772,0.8436428206189475,9.778084238233692e-05,0.033775768302754326,0.007422918517499044,1.0,1.0,2.7701897594140767,0
2.236282976653162,0.00018399479487758884,0.0002277475915407018,0.845999052004403,9.760611066030258e-05,0.03598563436693853,0.007317849597340957,1.0,1.0,2.7701897594140767,0
2.2412305053625716,0.0001530685478241992,0.0002273398841892859,0.8483552833898585,9.743137893826822e-05,0.03835306014266289,0.007212780677182869,1.0,1.0,2.7701897594140767,0
2.2461780340719812,0.0001221423007708096,0.00022693217683786998,0.850711514775314,9.725664721623389e-05,0.04081071034966887,0.007107711757024783,1.0,1.0,2.7701897594140767,0
2.251125562781391,9.121605371741993e-05,0.00022652446948645406,0.8530677461607695,9.708191549419952e-05,0.04326836055667486,0.007002642836866696,1.0,1.0,2.7701897594140767,0
2.2560730914908005,6.028980666403027e-05,0.00022611676213503813,0.855423977546225,9.690718377216518e-05,0.048161351699866815,0.006897573916708609,0.26723285638075756,1.0,2.7701897594140767,0
2.26102062020021,2.936355961064067e-05,0.0002257090547836222,0.8552802545640744,9.673245205013083e-05,0.057755613644703385,0.006853908816340889,0.26723285638075756,1.0,2.7701897594140767,0
2.2659681489096197,0.0,0.00022530134743220629,0.8538636889618313,9.655772032809649e-05,0.06648169532335436,0.0068438418864464065,0.26723285638075756,1.0,2.7701897594140767,0
2.2709156776190293,0.0,0.00022489364008079036,0.8524471233595883,9.638298860606214e-05,0.07859152498345985,0.006833774956551924,0.26723285638075756,1.0,2.7701897594140767,0
2.2758632063284394,0.0,0.0002244859327293744,0.8510305577573449,9.620825688402777e-05,0.08756120462403656,0.006823708026657441,0.26723285638075756,1.0,2.7701897594140767,0
2.280810735037849,0.0,0.0002240782253779585,0.8496139921551019,9.603352516199303e-05,0.09417020666278643,0.006813641096762959,0.26723285638075756,1.0,2.7701897594140767,0
2.2857582637472587,0.0,0.00022367051802654257,0.8481974265528588,9.585879343995804e-05,0.10110324655966181,0.006803574166868477,0.26723285638075756,1.0,2.7701897594140767,0
2.2907057924566683,0.0,0.00021835760338266685,0.8467808609506158,9.568406171792305e-05,0.11071946311215239,0.006793507236973995,0.26723285638075756,1.0,2.7701897594140767,0
2.295653321166078,0.0,0.00020984279215890606,0.8453642953483727,9.550932999588805e-05,0.11791716297080863,0.006783440307079512,0.26723285638075756,1.0,2.7701897594140767,0
2.3006008498754875,0.0,0.00020132798093514526,0.8439477297461295,9.533459827385307e-05,0.12691938714138656,0.00677337337718503,0.26723285638075756,1.0,2.7701897594140767,0
2.305548378584897,0.0,0.0001928131697113845,0.8425311641438864,9.515986655181808e-05,0.13571901580127174,0.006763306447290548,0.26723285638075756,1.0,2.7701897594140767,0
2.3104959072943068,0.0,0.00018429835848762368,0.8399108487667679,9.498513482978308e-05,0.1473953432161315,0.0067532395173960655,0.26723285638075756,1.0,2.7701897594140767,0
2.3154434360037164,0.0,0.00017578354726386288,0.836370018855921,9.481040310774809e-05,0.15353921634338139,0.006743172587501583,0.26723285638075756,1.0,2.7701897594140767,0
2.320390964713126,0.0,0.0001672687360401021,0.832829188945074,9.463567138571312e-05,0.16606236484688625,0.0067331056576071,0.26723285638075756,1.0,2.7701897594140767,0
2.3253384934225356,0.0,0.0001587539248163413,0.829339242265228,9.44609396636781e-05,0.16653255591586807,0.006723038727712618,0.26723285638075756,1.0,2.7701897594140767,0
2.3302860221319452,0.0,0.0001502391135925805,0.8264194528631988,9.428620794164312e-05,0.17498958582331942,0.006712971797818136,0.26723285638075756,1.0,2.7701897594140767,0
2.335233550841355,0.0,0.0001417243023688197,0.8234996634611695,9.411147621960813e-05,0.1846360035754501,0.006702904867923654,0.26723285638075756,1.0,2.7701897594140767,0
2.3401810795507645,0.0,0.0001332094911450589,0.8205798740591403,9.393674449757313e-05,0.20040696739884348,0.006692837938029172,0.26723285638075756,1.0,2.7701897594140767,0
2.345128608260174,0.0,0.00012469467992129812,0.817660084657111,9.376201277553814e-05,0.20807621620219446,0.0066783466008621594,0.26723285638075756,1.0,2.7701897594140767,0
2.350076136969584,0.0,0.00011617986869753655,0.8147402952550816,9.358728105350314e-05,0.21439458414282056,0.006620396374064186,0.26723285638075756,1.0,2.7701897594140767,0
2.355023665678994,4.769377957511534e-05,0.00010766505747377576,0.8113212165948984,9.341254933146814e-05,0.22173406781467797,0.006562446147266217,0.26723285638075756,1.0,2.7701897594140767,0
2.3599711943884034,0.00014373696096386772,9.915024625001497e-05,0.8032875187759496,9.323781760943316e-05,0.2537826797709375,0.006504495920468249,0.26723285638075756,1.0,2.7701897594140767,0
2.364918723097813,0.00023978014235262007,9.063543502625416e-05,0.7952538209570006,9.306308588739817e-05,0.24961442886489382,0.006446545693670281,0.26723285638075756,1.0,2.7701897594140767,0
2.3698662518072227,0.00033582332374137243,8.212062380249336e-05,0.7864420786598308,9.288835416536318e-05,0.26351943585634335,0.006388595466872312,0.26723285638075756,1.0,2.7701897594140767,0
2.3748137805166323,0.00043186650513012484,7.360581257873258e-05,0.7794725144842267,9.271362244332818e-05,0.27660535728947555,0.006330645240074343,0.26723285638075756,1.0,2.7701897594140767,0
2.379761309226042,0.0005279096865188771,6.509100135497176e-05,0.774612030579068,9.25388907212932e-05,0.2894462102017944,0.006272695013276375,0.26723285638075756,1.0,2.7701897594140767,0
2.3847088379354515,0.0006239528679076295,5.657619013121098e-05,0.7697515466739094,9.23641589992582e-05,0.30471689620714737,0.006214744786478407,0.26723285638075756,1.0,2.7701897594140767,0
2.389656366644861,0.000719996049296382,4.806137890745019e-05,0.7651130996305535,9.218942727722321e-05,0.32555546690138826,0.0061567945596804384,0.26723285638075756,1.0,2.7701897594140767,0
2.3946038953542708,0.0008160392306851344,3.954656768368938e-05,0.7607900643639883,9.201469555518822e-05,0.3468251753120053,0.00609884433288247,0.26723285638075756,1.0,2.7701897594140767,0
2.3995514240636804,0.0009120824120738868,3.103175645992859e-05,0.7564670290974231,9.183996383315324e-05,0.34544753385650395,0.006040894106084501,0.26723285638075756,1.0,2.7701897594140767,0
2.40449895277309,0.001008125593462639,2.2516945236167803e-05,0.7521439938308581,9.166523211111823e-05,0.3569589793819958,0.005982943879286533,0.26723285638075756,1.0,2.7701897594140767,0
2.4094464814824996,0.0011041687748513914,1.4002134012407014e-05,0.7478209585642929,9.149050038908343e-05,0.37019178748979764,0.005924993652488564,0.26723285638075756,1.0,2.7701897594140767,0
2.4143940101919092,0.0012002119562401438,5.487322788646225e-06,0.7434979232977277,9.13157686670489e-05,0.38557357324970004,0.005867043425690596,0.26723285638075756,1.0,2.7701897594140767,0
2.419341538901319,0.0012962551376288962,2.5316685059227935e-06,0.7391748880311625,9.114103694501438e-05,0.4031682482325404,0.005809093198892628,0.26723285638075756,1.0,2.7701897594140767,0
2.424289067610729,0.0013922983190176573,9.651986178832128e-06,0.7192052068828065,9.096630522297985e-05,0.4135302042249609,0.005751142972094654,0.26723285638075756,1.0,2.7701897594140767,0
2.4292365963201386,0.0015091008257555288,1.6772303851740824e-05,0.7132347574165058,9.079157350094533e-05,0.42228280036866506,0.0056938356097382715,0.26723285638075756,1.0,2.7701897594140767,0
2.434184125029548,0.001666860920344354,2.389262152464952e-05,0.7072643079502049,9.061684177891082e-05,0.43166499204640263,0.005636594713938346,0.26723285638075756,1.0,2.7701897594140767,0
2.439131653738958,0.001824621014933179,3.101293919755822e-05,0.7014029970514566,9.044211005687628e-05,0.45397219855784304,0.00557935381813842,0.26723285638075756,1.0,2.7701897594140767,0
2.4440791824483674,0.0019823811095220044,3.8133256870466916e-05,0.6955799224674873,9.026737833484176e-05,0.4570139228884971,0.005522112922338494,0.26723285638075756,1.0,2.7701897594140767,0
2.449026711157777,0.0021401412041108293,4.5253574543375605e-05,0.6897568478835181,9.009264661280725e-05,0.4778548997111564,0.005464872026538567,0.26723285638075756,1.0,2.7701897594140767,0
2.4539742398671867,0.0022979012986996546,5.23738922162843e-05,0.6820057110284808,8.991791489077272e-05,0.4814699059255886,0.005407631130738641,0.26723285638075756,1.0,2.7701897594140767,0
2.4589217685765963,0.00245566139328848,5.9494209889193e-05,0.6726702017489328,8.97431831687382e-05,0.4903417432722082,0.005350390234938715,0.26723285638075756,1.0,2.7701897594140767,0
2.463869297286006,0.0026134214878773053,6.66145275621017e-05,0.6627476095711916,8.956845144670369e-05,0.4946941288990402,0.0052931493391387896,0.26723285638075756,1.0,2.7701897594140767,0
2.4688168259954155,0.00277118158246613,7.37348452350104e-05,0.6496294783117901,8.939371972466916e-05,0.500015113375588,0.005235908443338863,0.26723285638075756,1.0,2.7701897594140767,0
2.473764354704825,0.0029289416770549555,8.085516290791909e-05,0.6375830719389969,8.921898800263463e-05,0.5048921914018937,0.005178667547538937,0.26723285638075756,1.0,2.7701897594140767,0
2.4787118834142348,0.0030867017716437804,8.797548058082777e-05,0.626380814149911,8.904425628060012e-05,0.5091737272405729,0.005121426651739011,0.26723285638075756,1.0,2.7701897594140767,0
2.4836594121236444,0.0032444618662326053,9.509579825373648e-05,0.6162436118016947,8.88695245585656e-05,0.5130827979765021,0.0050641857559390845,0.26723285638075756,1.0,2.7701897594140767,0
2.488606940833054,0.003402221960821431,0.00010221611592664517,0.606157076932887,8.869479283653108e-05,0.5169777905523794,0.005006944860139159,0.26723285638075756,1.0,2.7701897594140767,0
2.4935544695424636,0.003559982055410256,0.00010933643359955387,0.5962743384390984,8.852006111449656e-05,0.5218183221068924,0.004949703964339233,0.26723285638075756,1.0,2.7701897594140767,0
2.4985019982518737,0.003717742149999095,0.00011645675127246321,0.5864087156660519,8.834532939246202e-05,0.5269176910239324,0.0048924630685393015,0.26723285638075756,1.0,2.7701897594140767,0
2.5034495269612833,0.0038755022445879205,0.00012357706894537189,0.5767203998500121,8.81705976704275e-05,0.5301699875137138,0.004835222172739375,0.26723285638075756,1.0,2.7701897594140767,0
2.508397055670693,0.004033262339176746,0.0001306973866182806,0.5670320840339722,8.799586594839299e-05,0.5334222840034952,0.004777981276939449,0.26723285638075756,1.0,2.7701897594140767,0
2.5133445843801026,0.004191022433765571,0.0001378177042911893,0.5535597561571624,8.782113422635846e-05,0.5371884661073727,0.004720740381139524,0.26723285638075756,1.0,2.7701897594140767,0
2.518292113089512,0.004367333212843744,0.000144938021964098,0.5381165374649995,8.764640250432395e-05,0.5427175912694925,0.004663499485339597,0.26723285638075756,1.0,2.7701897594140767,0
2.523239641798922,0.004638458601534088,0.0001520583396370067,0.5249641329771477,8.747167078228943e-05,0.5474654025257514,0.004786317524313918,0.26723285638075756,1.0,2.7701897594140767,0
2.5281871705083314,0.0049095839902244314,0.00015917865730991537,0.5155045119952211,8.729693906025497e-05,0.5503953001579003,0.004911967723367378,0.26723285638075756,1.0,2.7701897594140767,0
2.533134699217741,0.005180709378914776,0.00016629897498282408,0.5083403259820309,8.712220733822088e-05,0.5573452679192374,0.005037617922420838,0.26723285638075756,1.0,2.7701897594140767,0
2.5380822279271507,0.005451834767605119,0.00017341929265573278,0.5011761399688407,8.694747561618678e-05,0.5645051820617096,0.005163268121474298,0.26723285638075756,1.0,2.7701897594140767,0
2.5430297566365603,0.005722960156295464,0.00018053961032864148,0.492617842312148,8.67727438941527e-05,0.5625690624739722,0.005288918320527758,0.26723285638075756,1.0,2.7701897594140767,0
2.54797728534597,0.005994085544985807,0.00018765992800155016,0.4783796619470233,8.659801217211862e-05,0.5657992303853157,0.005414568519581218,0.26723285638075756,1.0,2.7701897594140767,0
2.5529248140553795,0.0062652109336761505,0.00019478024567445886,0.4686219764084777,8.642328045008452e-05,0.5690293982966591,0.005540218718634678,0.26723285638075756,1.0,2.7701897594140767,0
2.557872342764789,0.006536336322366494,0.00020124661369879052,0.4618356060027203,8.624854872805044e-05,0.5719350065172984,0.005665868917688137,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.5628198714741988,0.006807461711056838,0.000200838906347377,0.455049235596963,8.607381700601636e-05,0.5714289640356505,0.0057915191167415975,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.5677674001836084,0.007078587099747181,0.00020043119899596355,0.44893856498434237,8.589908528398227e-05,0.5709229215540025,0.005917169315795058,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.5727149288930184,0.00734971248843755,0.00020002349164455004,0.44315233412095545,8.572435356194817e-05,0.5704168790723545,0.00604281951484853,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.577662457602428,0.007620837877127894,0.00019961578429313656,0.437366103257569,8.554962183991408e-05,0.5699108365907065,0.006168469713901989,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.5826099863118377,0.007891963265818237,0.00019920807694172307,0.4314015563097711,8.537489011788e-05,0.5694047941090585,0.006294119912955449,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.5875575150212473,0.008159103692655306,0.00019880036959030962,0.4252468882405552,8.520015839584592e-05,0.5688987516274105,0.00641977011200891,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.592505043730657,0.008294190728423845,0.00019839266223889613,0.4190922201713392,8.502542667381181e-05,0.5683927091457626,0.006545420311062369,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.5974525724400666,0.008429277764192384,0.00019798495488748265,0.4129698662900323,8.485069495177773e-05,0.5678866666641146,0.006671070510115829,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.602400101149476,0.008564364799960924,0.00019757724753606917,0.406925729382565,8.467596322974365e-05,0.5673806241824666,0.006796720709169289,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.607347629858886,0.00869945183572946,0.0001971695401846557,0.4008815924750977,8.450123150770955e-05,0.5668745817008186,0.006951588895697531,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6122951585682954,0.008834538871497998,0.00019676183283324223,0.39484487793462697,9.395518840157305e-05,0.5663685392191706,0.00714509765922503,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.617242687277705,0.008969625907266538,0.00019635412548182874,0.38887442846832604,0.00010349748188824205,0.5658624967375226,0.007338606422752528,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6221902159871147,0.009104712943035075,0.00019594641813041529,0.38290397900202505,0.00011303977537491106,0.564852013882625,0.007532115186280028,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6271377446965243,0.009239799978803614,0.0001955387107790018,0.3769335295357241,0.00012258206886158005,0.5638268487715411,0.007725623949807526,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.632085273405934,0.009374887014572153,0.00019513100342758832,0.371027124864369,0.00013212436234824905,0.5628016836604571,0.007919132713335025,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6370328021153435,0.009509974050340689,0.00019472329607617483,0.3651271238308306,0.00014166665583491807,0.5617765185493733,0.008112641476862525,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.641980330824753,0.009645061086109229,0.00019431558872476135,0.3592271227972923,0.00015120894932158703,0.5603540364595302,0.008306150240390024,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.646927859534163,0.009780148121877778,0.00019390788137334787,0.35459041488757603,0.00016075124280825692,0.5582355393829557,0.008499659003917541,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.651875388243573,0.009915235157646318,0.00019350017402193436,0.3514883618555607,0.00017029353629492594,0.5561170423063813,0.00869316776744504,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6568229169529824,0.010050322193414856,0.0001930924666705209,0.3483863088235454,0.0001798358297815949,0.5539985452298068,0.008886676530972538,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.661770445662392,0.010483333767575962,0.00021094687760528274,0.34528425579153005,0.00018937812326826395,0.5512686662291606,0.009080185294500037,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6667179743718017,0.010951316167914053,0.00023094492319214503,0.3421822027595147,0.00019892041675493292,0.5478969633051175,0.009273694058027535,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6716655030812113,0.011419298568252145,0.00025094296877900736,0.3390801497274994,0.0002084627102416019,0.543865936450809,0.009467202821555033,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.676613031790621,0.011887280968590234,0.0002709410143658697,0.33597809669548406,0.00021800500372827093,0.5358765177142109,0.009660711585082535,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6815605605000306,0.012355263368928325,0.000290939059952732,0.3333521918249387,0.00022754729721493992,0.5329683962352681,0.009854220348610034,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.68650808920944,0.012823245769266417,0.00031093710553959427,0.33126359675926176,0.00023708959070160892,0.5300602747563254,0.010047729112137532,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.69145561791885,0.013291228169604508,0.0003309351511264566,0.3291750016935849,0.00024663188418827796,0.5259533637083845,0.010241237875665032,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.6964031466282594,0.013759210569942597,0.0003509331967133189,0.32708640662790794,0.00025617417767494693,0.5204571890973192,0.010857102910393773,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.701350675337669,0.014250438201927153,0.00037093124230018124,0.324997811562231,0.0002588642215557529,0.5133041075467962,0.011532407481686631,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.7062982040470787,0.014801197982734582,0.00039092928788704356,0.3229092164965541,0.00026003154330192193,0.509703192536177,0.01220771205297949,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.7112457327564883,0.015351957763542012,0.00041092733347390583,0.3208206214308772,0.0002611988650480909,0.5061022775255576,0.01288301662427235,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.716193261465898,0.015902717544349444,0.00043092537906076815,0.31873202636520026,0.00026236618679425995,0.5016931394412535,0.01355832119556521,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.721140790175308,0.016453477325156923,0.00045092342464763226,0.31664343129952316,0.00026353350854042905,0.4972639174389145,0.014233625766858129,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.7260883188847176,0.017004237105964354,0.00047092147023449464,0.314041909069203,0.00026470083028659803,0.4933991735174366,0.014908930338150987,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.731035847594127,0.017554996886771784,0.0004909195158213569,0.31091368947644715,0.000265868152032767,0.49011406182609996,0.015584234909443847,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.735983376303537,0.01810575666757921,0.0005109175614082191,0.3077854698836913,0.00026703547377893605,0.48470142361286633,0.016259539480736707,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.7409309050129465,0.018656516448386645,0.0005309156069950816,0.3046572502909355,0.00026820279552510504,0.478194957153331,0.016934844052029566,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.745878433722356,0.019207276229194076,0.0005509136525819439,0.3015432752451742,0.000269370117271274,0.47530459961109783,0.017610148623322427,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
2.7508259624317657,0.019758036010001503,0.0005709116981688061,0.2989825446473719,0.000270537439017443,0.47241424206886456,0.018285453194615282,0.26723285638075756,0.00020581642130659136,2.7701897594140767,0
