r (A),g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_Cl-Cl,S_i_K-Cl,Average_SCL,lambda_BC
4.906654230705352,0.1633021647870067,0.45970169023070234,0.4834092206951324,0.6844269398324381,5.101972575117579,4.47675
4.914099836518259,0.16369162210836274,0.4580530253878723,0.48172086577114026,0.6844269398324381,5.101972575117579,4.47675
4.9215454423311655,0.16408107942971875,0.4563029078389565,0.48003251084714826,0.6844269398324381,5.101972575117579,4.47675
4.928991048144072,0.16447053675107473,0.45453975239410893,0.4783441559231563,0.6844269398324381,5.101972575117579,4.47675
4.936436653956979,0.16485999407243077,0.45277659694926126,0.47665580099916416,0.6844269398324381,5.101972575117579,4.47675
4.943882259769885,0.16524945139378674,0.4510134415044138,0.4749674460751721,0.6844269398324381,5.101972575117579,4.47675
4.951327865582791,0.16563890871514275,0.4492502860595663,0.47327909115118016,0.6844269398324381,5.101972575117579,4.47675
4.9587734713956975,0.16602836603649873,0.44748713061471884,0.47159073622718817,0.6844269398324381,5.101972575117579,4.47675
4.966219077208605,0.1664192586447148,0.44572397516987117,0.469902381303196,0.6844269398324381,5.101972575117579,4.47675
4.973664683021511,0.16707762699003148,0.44396081972502366,0.46821402637920406,0.6844269398324381,5.101972575117579,4.47675
4.981110288834417,0.16773599533534814,0.4421976642801762,0.46650015577774273,0.6844269398324381,5.101972575117579,4.47675
4.988555894647324,0.16839436368066488,0.4404345088353284,0.46478208099937357,0.6844269398324381,5.101972575117579,4.47675
4.99600150046023,0.16905273202598153,0.43867135339048097,0.4630640062210046,0.6844269398324381,5.101972575117579,4.47675
5.0034471062731365,0.16971110037129822,0.4369081979456335,0.46134593144263564,0.6844269398324381,5.101972575117579,4.47675
5.010892712086043,0.17036946871661487,0.435145042500786,0.45962785666426664,0.6844269398324381,5.101972575117579,4.47675
5.01833831789895,0.17102783706193161,0.43338188705593833,0.4579097818858975,0.6844269398324381,5.101972575117579,4.47675
5.025783923711856,0.17168620540724827,0.4316187316110909,0.45619170710752854,0.6844269398324381,5.101972575117579,4.47675
5.033229529524762,0.17234457375256496,0.42985557616624337,0.4544736323291595,0.6844269398324381,5.101972575117579,4.47675
5.040675135337668,0.1730029420978816,0.4282931329300504,0.45275555755079055,0.6844269398324381,5.101972575117579,4.47675
5.0481207411505755,0.17366131044319838,0.4267715208791463,0.4510374827724214,0.6844269398324381,5.101972575117579,4.47675
5.055566346963482,0.17431967878851506,0.42524990882824243,0.4493194079940524,0.6844269398324381,5.101972575117579,4.47675
5.063011952776388,0.17497804713383172,0.4237282967773386,0.44760133321568346,0.6844269398324381,5.101972575117579,4.47675
5.070457558589295,0.17563641547914846,0.4222066847264344,0.4458832584373143,0.6844269398324381,5.101972575117579,4.47675
5.077903164402201,0.17629478382446512,0.42068507267553057,0.4441651836589453,0.6844269398324381,5.101972575117579,4.47675
5.0853487702151075,0.1769531521697818,0.41916346062462667,0.44244710888057637,0.6844269398324381,5.101972575117579,4.47675
5.092794376028014,0.17761152051509846,0.41764184857372283,0.44072903410220743,0.6844269398324381,5.101972575117579,4.47675
5.100239981840921,0.1782698888604152,0.41612023652281876,0.43901095932383816,0.6844269398324381,5.101972575117579,4.47675
5.107685587653827,0.17892825720573186,0.41459862447191487,0.4372928845454692,0.6844269398324381,5.101972575117579,4.47675
5.115131193466733,0.17958662555104854,0.4130770124210109,0.43576509798397006,0.6844269398324381,5.101972575117579,4.47675
5.122576799279639,0.1802449938963652,0.41155540037010707,0.43442029891439493,0.6844269398324381,5.101972575117579,4.47675
5.1300224050925465,0.18090336224168194,0.410033788319203,0.43307549984481963,0.6844269398324381,5.101972575117579,4.47675
5.137468010905453,0.1815617305869986,0.4085121762682991,0.4317307007752445,0.6844269398324381,5.101972575117579,4.47675
5.144913616718359,0.18222009893231528,0.4069905642173952,0.4303859017056693,0.6844269398324381,5.101972575117579,4.47675
5.152359222531266,0.18287846727763205,0.40546895216649115,0.4290411026360941,0.6844269398324381,5.101972575117579,4.47675
5.159804828344172,0.18375984202048296,0.4039473401155873,0.4276963035665189,0.6844269398324381,5.101972575117579,4.47675
5.167250434157078,0.18470566694755097,0.40242572806468335,0.42635150449694376,0.6844269398324381,5.101972575117579,4.47675
5.174696039969985,0.18565149187461893,0.4011192099014992,0.4250067054273686,0.6844269398324381,5.101972575117579,4.47675
5.182141645782892,0.186597316801687,0.4000436688886764,0.4236619063577933,0.6844269398324381,5.101972575117579,4.47675
5.189587251595798,0.18754314172875497,0.39896812787585356,0.4223171072882182,0.6844269398324381,5.101972575117579,4.47675
5.197032857408704,0.18848896665582296,0.39789258686303086,0.420972308218643,0.6844269398324381,5.101972575117579,4.47675
5.20447846322161,0.18943479158289092,0.3968170458502081,0.4196275091490679,0.6844269398324381,5.101972575117579,4.47675
5.211924069034517,0.190380616509959,0.39574150483738524,0.4182827100794926,0.6844269398324381,5.101972575117579,4.47675
5.219369674847424,0.19132644143702696,0.3946659638245625,0.41693791100991745,0.6844269398324381,5.101972575117579,4.47675
5.22681528066033,0.19227226636409495,0.3935904228117398,0.41559311194034226,0.6844269398324381,5.101972575117579,4.47675
5.234260886473237,0.19321809129116302,0.3925148817989169,0.414248312870767,0.6844269398324381,5.101972575117579,4.47675
5.241706492286143,0.19416391621823098,0.39143934078609416,0.41290351380119183,0.6844269398324381,5.101972575117579,4.47675
5.249152098099049,0.19510974114529894,0.3903637997732714,0.4115587147316167,0.6844269398324381,5.101972575117579,4.47675
5.256597703911956,0.19605556607236696,0.3892882587604487,0.4102139156620415,0.6844269398324381,5.101972575117579,4.47675
5.264043309724863,0.19700139099943503,0.38821271774762584,0.4088691165924663,0.6844269398324381,5.101972575117579,4.47675
5.271488915537769,0.197947215926503,0.3871371767348031,0.4075243175228911,0.6844269398324381,5.101972575117579,4.47675
5.278934521350675,0.19889304085357096,0.38606163572198027,0.4064636884892326,0.6844269398324381,5.101972575117579,4.47675
5.286380127163582,0.19983886578063906,0.38498609470915746,0.40551322715444515,0.6844269398324381,5.101972575117579,4.47675
5.293825732976488,0.20078469070770702,0.38391055369633476,0.40456276581965783,0.6844269398324381,5.101972575117579,4.47675
5.301271338789395,0.20173051563477498,0.38283501268351194,0.4036123044848705,0.6844269398324381,5.101972575117579,4.47675
5.308716944602301,0.20267634056184294,0.38175947167068924,0.4026618431500831,0.6844269398324381,5.101972575117579,4.47675
5.316162550415208,0.20362216548891104,0.3806839306578663,0.40171138181529564,0.6844269398324381,5.101972575117579,4.47675
5.323608156228114,0.204567990415979,0.3796083896450436,0.4007609204805083,0.6844269398324381,5.101972575117579,4.47675
5.33105376204102,0.20551381534304697,0.37853284863222086,0.399810459145721,0.6844269398324381,5.101972575117579,4.47675
5.3384993678539265,0.20645964027011493,0.37745730761939816,0.39885999781093356,0.6844269398324381,5.101972575117579,4.47675
5.345944973666834,0.20755339789417196,0.376599514963905,0.39790953647614613,0.6844269398324381,5.101972575117579,4.47675
5.35339057947974,0.20877003992520016,0.3759226010343737,0.3969590751413588,0.6844269398324381,5.101972575117579,4.47675
5.360836185292646,0.2099866819562283,0.3752456871048423,0.3960086138065715,0.6844269398324381,5.101972575117579,4.47675
5.368281791105553,0.21120332398725664,0.37456877317531095,0.395058152471784,0.6844269398324381,5.101972575117579,4.47675
5.375727396918459,0.21241996601828483,0.3738918592457796,0.3941076911369966,0.6844269398324381,5.101972575117579,4.47675
5.383173002731366,0.21363660804931298,0.3732149453162482,0.3931572298022093,0.6844269398324381,5.101972575117579,4.47675
5.390618608544272,0.21485325008034117,0.37253803138671693,0.392206768467422,0.6844269398324381,5.101972575117579,4.47675
5.398064214357179,0.21606989211136945,0.37186111745718553,0.3912563071326345,0.6844269398324381,5.101972575117579,4.47675
5.405509820170085,0.21728653414239765,0.37118420352765424,0.3903058457978471,0.6844269398324381,5.101972575117579,4.47675
5.412955425982991,0.2185031761734258,0.37050728959812285,0.3893553844630598,0.6844269398324381,5.101972575117579,4.47675
5.4204010317958975,0.219719818204454,0.3698303756685915,0.38840492312827246,0.6844269398324381,5.101972575117579,4.47675
5.427846637608805,0.22093646023548233,0.36915346173906016,0.38745446179348497,0.6844269398324381,5.101972575117579,4.47675
5.435292243421711,0.22215310226651047,0.36847654780952876,0.3865040004586976,0.6844269398324381,5.101972575117579,4.47675
5.442737849234617,0.22336974429753867,0.3677996338799975,0.38555353912391027,0.6844269398324381,5.101972575117579,4.47675
5.450183455047524,0.22458638632856698,0.3671227199504661,0.3846030777891228,0.6844269398324381,5.101972575117579,4.47675
5.45762906086043,0.22580302835959515,0.3664458060209347,0.38365261645433546,0.6844269398324381,5.101972575117579,4.47675
5.4650746666733365,0.22701967039062335,0.3657688920914034,0.3828774720538038,0.6844269398324381,5.101972575117579,4.47675
5.472520272486243,0.2282363124216515,0.36509197816187205,0.38228401326645045,0.6844269398324381,5.101972575117579,4.47675
5.47996587829915,0.22945295445267982,0.3644150642323407,0.38169055447909706,0.6844269398324381,5.101972575117579,4.47675
5.487411484112056,0.230669596483708,0.3637381503028093,0.3810970956917437,0.6844269398324381,5.101972575117579,4.47675
5.494857089924962,0.23188623851473616,0.363061236373278,0.38050363690439043,0.6844269398324381,5.101972575117579,4.47675
5.502302695737869,0.23310288054576447,0.36238432244374663,0.379910178117037,0.6844269398324381,5.101972575117579,4.47675
5.5097483015507756,0.23431952257679267,0.36170740851421523,0.37931671932968364,0.6844269398324381,5.101972575117579,4.47675
5.517193907363682,0.23568372483447544,0.36103049458468395,0.37872326054233035,0.6844269398324381,5.101972575117579,4.47675
5.524639513176588,0.23714215192818833,0.3603535806551526,0.378129801754977,0.6844269398324381,5.101972575117579,4.47675
5.532085118989495,0.23860057902190138,0.3597882610681268,0.3775363429676236,0.6844269398324381,5.101972575117579,4.47675
5.539530724802401,0.24005900611561426,0.35946371328979443,0.3769428841802703,0.6844269398324381,5.101972575117579,4.47675
5.5469763306153075,0.24151743320932711,0.359139165511462,0.37634942539291694,0.6844269398324381,5.101972575117579,4.47675
5.554421936428214,0.24297586030304003,0.3588146177331296,0.37575596660556365,0.6844269398324381,5.101972575117579,4.47675
5.561867542241121,0.24443428739675305,0.35849006995479726,0.3751625078182102,0.6844269398324381,5.101972575117579,4.47675
5.569313148054027,0.24589271449046596,0.35816552217646486,0.3745690490308569,0.6844269398324381,5.101972575117579,4.47675
5.576758753866933,0.24735114158417884,0.35784097439813245,0.3739755902435036,0.6844269398324381,5.101972575117579,4.47675
5.58420435967984,0.2488095686778919,0.3575164266198001,0.3733821314561501,0.6844269398324381,5.101972575117579,4.47675
5.5916499654927465,0.25026799577160475,0.3571918788414677,0.37278867266879684,0.6844269398324381,5.101972575117579,4.47675
5.599095571305653,0.25172642286531766,0.3568673310631353,0.3721952138814435,0.6844269398324381,5.101972575117579,4.47675
5.606541177118559,0.25318484995903057,0.356542783284803,0.3716017550940902,0.6844269398324381,5.101972575117579,4.47675
5.613986782931466,0.2546432770527436,0.3562182355064705,0.37100829630673676,0.6844269398324381,5.101972575117579,4.47675
5.621432388744372,0.2561017041464565,0.35589368772813823,0.3704148375193834,0.6844269398324381,5.101972575117579,4.47675
5.628877994557278,0.25756013124016935,0.3555691399498058,0.36982137873203014,0.6844269398324381,5.101972575117579,4.47675
5.636323600370185,0.2590185583338822,0.3552445921714734,0.36922791994467674,0.6844269398324381,5.101972575117579,4.47675
5.643769206183092,0.2604769854275953,0.35492004439314107,0.3686344611573234,0.6844269398324381,5.101972575117579,4.47675
5.651214811995998,0.26193541252130814,0.35459549661480866,0.3680337269040712,0.6844269398324381,5.101972575117579,4.47675
5.658660417808904,0.2634200675960726,0.35427094883647625,0.3674124497403959,0.6844269398324381,5.101972575117579,4.47675
5.666106023621811,0.2651070867810401,0.3539464010581439,0.36679117257672045,0.6844269398324381,5.101972575117579,4.47675
5.6735516294347175,0.2667941059660074,0.3536218532798115,0.3661698954130451,0.6844269398324381,5.101972575117579,4.47675
5.680997235247624,0.26848112515097466,0.3532973055014791,0.3655486182493698,0.6844269398324381,5.101972575117579,4.47675
5.68844284106053,0.27016814433594194,0.35297275772314674,0.36492734108569447,0.6844269398324381,5.101972575117579,4.47675
5.695888446873437,0.27185516352090944,0.35264820994481433,0.3643060639220191,0.6844269398324381,5.101972575117579,4.47675
5.703334052686343,0.2735421827058767,0.3523236621664819,0.36368478675834376,0.6844269398324381,5.101972575117579,4.47675
5.710779658499249,0.27522920189084393,0.3519991143881496,0.36306350959466843,0.6844269398324381,5.101972575117579,4.47675
5.7182252643121565,0.27691622107581143,0.3516727034582844,0.36244223243099305,0.6844269398324381,5.101972575117579,4.47675
5.725670870125063,0.2786032402607787,0.3513267780513994,0.3618209552673177,0.6844269398324381,5.101972575117579,4.47675
5.733116475937969,0.280290259445746,0.3509808526445144,0.3611996781036424,0.6844269398324381,5.101972575117579,4.47675
5.740562081750875,0.28197727863071326,0.35063492723762935,0.36057840093996707,0.6844269398324381,5.101972575117579,4.47675
5.748007687563782,0.2836642978156807,0.35028900183074435,0.35995712377629163,0.6844269398324381,5.101972575117579,4.47675
5.755453293376688,0.285351317000648,0.34994307642385936,0.3593358466126163,0.6844269398324381,5.101972575117579,4.47675
5.762898899189595,0.28703833618561525,0.3495971510169743,0.358714569448941,0.6844269398324381,5.101972575117579,4.47675
5.770344505002501,0.2887253553705825,0.3492512256100893,0.35809329228526565,0.6844269398324381,5.101972575117579,4.47675
5.777790110815408,0.29041237455555,0.3489053002032043,0.3574720151215903,0.6844269398324381,5.101972575117579,4.47675
5.785235716628314,0.2920993937405173,0.34855937479631927,0.356850737957915,0.6844269398324381,5.101972575117579,4.47675
5.79268132244122,0.29385590812986706,0.34821344938943427,0.35622946079423967,0.6844269398324381,5.101972575117579,4.47675
5.8001269282541275,0.2956190635807271,0.34786752398254916,0.3556081836305643,0.6844269398324381,5.101972575117579,4.47675
5.807572534067034,0.29738221903158685,0.3475215985756642,0.35498690646688896,0.6844269398324381,5.101972575117579,4.47675
5.81501813987994,0.2991453744824466,0.34717567316877923,0.35436562930321364,0.6844269398324381,5.101972575117579,4.47675
5.822463745692846,0.3009085299333064,0.34682974776189424,0.3537443521395383,0.6844269398324381,5.101972575117579,4.47675
5.829909351505753,0.30267168538416644,0.34648382235500913,0.3531230749758629,0.6844269398324381,5.101972575117579,4.47675
5.837354957318659,0.3044348408350262,0.3461378969481242,0.35249408557003103,0.6844269398324381,5.101972575117579,4.47675
5.844800563131566,0.30619799628588595,0.3457919715412392,0.3516317157719291,0.6844269398324381,5.101972575117579,4.47675
5.852246168944472,0.30796115173674576,0.34544604613435415,0.3507693459738271,0.6844269398324381,5.101972575117579,4.47675
5.859691774757379,0.30972430718760574,0.3451001207274691,0.34990697617572497,0.6844269398324381,5.101972575117579,4.47675
5.867137380570285,0.31148746263846555,0.34475419532058416,0.34904460637762297,0.6844269398324381,5.101972575117579,4.47675
5.874582986383191,0.3132506180893253,0.3444082699136991,0.34818223657952097,0.6844269398324381,5.101972575117579,4.47675
5.882028592196098,0.31501377354018534,0.34406234450681406,0.3473198667814189,0.6844269398324381,5.101972575117579,4.47675
5.889474198009005,0.3167769289910451,0.343716419099929,0.34645749698331696,0.6844269398324381,5.101972575117579,4.47675
5.896919803821911,0.3185400844419049,0.34337049369304407,0.34559512718521496,0.6844269398324381,5.101972575117579,4.47675
5.904365409634817,0.32030323989276466,0.34302456828615907,0.34473275738711295,0.6844269398324381,5.101972575117579,4.47675
5.911811015447724,0.32214658229311277,0.34267864287927396,0.34387038758901084,0.6844269398324381,5.101972575117579,4.47675
5.91925662126063,0.3240032383964542,0.34233271747238897,0.34300801779090884,0.6844269398324381,5.101972575117579,4.47675
5.9267022270735366,0.32585989449979563,0.34198679206550403,0.3421456479928069,0.6844269398324381,5.101972575117579,4.47675
5.934147832886443,0.32771655060313704,0.34164086665861904,0.3412832781947049,0.6844269398324381,5.101972575117579,4.47675
5.94159343869935,0.3295732067064787,0.3411754731410519,0.3404209083966028,0.6844269398324381,5.101972575117579,4.47675
5.949039044512256,0.3314298628098201,0.3402485546360794,0.33955853859850077,0.6844269398324381,5.101972575117579,4.47675
5.956484650325162,0.3332865189131615,0.33932163613110694,0.33869616880039877,0.6844269398324381,5.101972575117579,4.47675
5.963930256138069,0.33514317501650315,0.33839471762613427,0.3378337990022967,0.6844269398324381,5.101972575117579,4.47675
5.971375861950976,0.3369998311198446,0.33746779912116187,0.33697142920419476,0.024082168706479282,5.101972575117579,4.47675
5.978821467763882,0.33885648722318606,0.33654088061618936,0.33610905940609276,0.024082168706479282,5.101972575117579,4.47675
5.986267073576788,0.3407131433265274,0.33561396211121686,0.33524668960799076,0.024082168706479282,5.101972575117579,4.47675
5.993712679389695,0.3425697994298691,0.33468704360624424,0.33438431980988864,0.024082168706479282,5.101972575117579,4.47675
6.001158285202601,0.3444264555332105,0.33376012510127173,0.33352195001178664,0.024082168706479282,5.101972575117579,4.47675
6.0086038910155075,0.34628311163655195,0.3328332065962993,0.3326595802136847,0.024082168706479282,5.101972575117579,4.47675
6.016049496828415,0.3481397677398935,0.33190628809132666,0.3317972104155826,0.024082168706479282,5.101972575117579,4.47675
6.023495102641321,0.349996423843235,0.33097936958635416,0.3309348406174806,0.024082168706479282,5.101972575117579,4.47675
6.030940708454227,0.35185307994657644,0.3300524510813817,0.32984424818512675,0.024082168706479282,5.101972575117579,4.47675
6.038386314267133,0.35361515385737075,0.3291255325764092,0.3286974685719544,0.024082168706479282,5.101972575117579,4.47675
6.04583192008004,0.3553275518125208,0.3281986140714366,0.327550688958782,0.024082168706479282,5.101972575117579,4.47675
6.0532775258929465,0.3570399497676705,0.32727169556646407,0.32640390934560964,0.024082168706479282,5.101972575117579,4.47675
6.060723131705853,0.35875234772282033,0.3263447770614916,0.3252571297324373,0.024082168706479282,5.101972575117579,4.47675
6.068168737518759,0.36046474567797016,0.3254178585565191,0.324110350119265,0.024082168706479282,5.101972575117579,4.47675
6.075614343331666,0.3621771436331201,0.32449094005154655,0.3229635705060925,0.024082168706479282,5.101972575117579,4.47675
6.083059949144572,0.3638895415882699,0.32356402154657404,0.32181679089292015,0.024082168706479282,5.101972575117579,4.47675
6.0905055549574785,0.3656019395434197,0.32263710304160154,0.3206700112797478,0.024082168706479282,5.101972575117579,4.47675
6.097951160770386,0.36731433749856973,0.3217101845366289,0.31952323166657537,0.024082168706479282,5.101972575117579,4.47675
6.105396766583292,0.36902673545371945,0.3207832660316564,0.31837645205340304,0.024082168706479282,5.101972575117579,4.47675
6.112842372396198,0.37073913340886927,0.31985634752668396,0.3172296724402307,0.024082168706479282,5.101972575117579,4.47675
6.120287978209104,0.3724515313640191,0.3189294290217115,0.31608289282705837,0.024082168706479282,5.101972575117579,4.47675
6.127733584022011,0.3741639293191691,0.3180025105167389,0.3149361132138859,0.024082168706479282,5.101972575117579,4.47675
6.1351791898349175,0.37587632727431886,0.3170755920117664,0.3137893336007136,0.024082168706479282,5.101972575117579,4.47675
6.142624795647824,0.3775887252294686,0.3161486735067939,0.31264255398754126,0.024082168706479282,5.101972575117579,4.47675
6.15007040146073,0.37930112318461845,0.31522175500182137,0.31149577437436893,0.024082168706479282,5.101972575117579,4.47675
6.157516007273637,0.3810135211397685,0.3142948364968488,0.31034899476119643,0.024082168706479282,5.101972575117579,4.47675
6.164961613086543,0.3826267380148481,0.3133679179918763,0.3092022151480241,0.024082168706479282,5.101972575117579,4.47675
6.172407218899449,0.38412052249332823,0.31244099948690385,0.30805543553485176,0.024082168706479282,5.101972575117579,4.47675
6.1798528247123565,0.3856143069718086,0.31151408098193123,0.3069086559216793,0.024082168706479282,5.101972575117579,4.47675
6.187298430525263,0.3871080914502888,0.3105871624769587,0.305761876308507,0.024082168706479282,5.101972575117579,4.47675
6.194744036338169,0.38860187592876894,0.3096602439719862,0.30461509669533465,0.024082168706479282,5.101972575117579,4.47675
6.202189642151075,0.3900956604072492,0.30873332546701376,0.3034683170821623,0.024082168706479282,5.101972575117579,4.47675
6.209635247963982,0.39158944488572955,0.30780640696204115,0.30238865460896486,0.024082168706479282,5.101972575117579,4.47675
6.2170808537768885,0.3930832293642097,0.3068794884570687,0.3013351327910079,0.024082168706479282,5.101972575117579,4.47675
6.224526459589795,0.3945770138426899,0.3059525699520962,0.30028161097305084,0.024082168706479282,5.101972575117579,4.47675
6.231972065402702,0.39607079832117026,0.30502565144712357,0.29922808915509375,0.024082168706479282,5.101972575117579,4.47675
6.239417671215608,0.3975645827996504,0.30409873294215106,0.29817456733713676,0.024082168706479282,5.101972575117579,4.47675
6.246863277028514,0.3990583672781306,0.30317181443717856,0.2971210455191798,0.024082168706479282,5.101972575117579,4.47675
6.25430888284142,0.40055215175661074,0.30217598831089354,0.2960675237012228,0.024082168706479282,5.101972575117579,4.47675
6.2617544886543275,0.4020459362350911,0.3011791630074171,0.29501400188326565,0.024082168706479282,5.101972575117579,4.47675
6.269200094467234,0.40353972071357136,0.30018233770394076,0.29396048006530867,0.024082168706479282,5.101972575117579,4.47675
6.27664570028014,0.40503350519205156,0.2991855124004644,0.2929069582473517,0.024082168706479282,5.101972575117579,4.47675
6.284091306093046,0.4065272896705317,0.29818868709698815,0.29185343642939465,0.024082168706479282,5.101972575117579,4.47675
6.291536911905953,0.40802107414901206,0.2971918617935117,0.29079991461143756,0.024082168706479282,5.101972575117579,4.47675
6.298982517718859,0.40947216487323046,0.29619503649003537,0.2897463927934806,0.024082168706479282,5.101972575117579,4.47675
6.306428123531766,0.41055903930187043,0.29519821118655903,0.2886928709755236,0.024082168706479282,5.101972575117579,4.47675
6.313873729344673,0.4116459137305106,0.2942013858830826,0.2876393491575665,0.024082168706479282,5.101972575117579,4.47675
6.321319335157579,0.4127327881591507,0.2932045605796063,0.28658582733960947,0.024082168706479282,5.101972575117579,4.47675
6.328764940970485,0.4138196625877907,0.29220773527613,0.2855323055216525,0.024082168706479282,5.101972575117579,4.47675
6.336210546783391,0.41490653701643077,0.29121090997265364,0.2844787837036955,0.024082168706479282,5.101972575117579,4.47675
6.3436561525962984,0.41599341144507096,0.2902140846691772,0.28342526188573836,0.024082168706479282,5.101972575117579,4.47675
6.351101758409205,0.41708028587371093,0.28921725936570086,0.2823717400677814,0.024082168706479282,5.101972575117579,4.47675
6.358547364222111,0.418167160302351,0.28822043406222453,0.2813182182498244,0.024082168706479282,5.101972575117579,4.47675
6.365992970035017,0.41925403473099104,0.28722360875874825,0.2802646964318674,0.024082168706479282,5.101972575117579,4.47675
6.373438575847924,0.4203409091596313,0.2862267834552718,0.2792111746139103,0.024082168706479282,5.101972575117579,4.47675
6.38088418166083,0.42142778358827127,0.28522995815179547,0.2781576527959533,0.024082168706479282,5.101972575117579,4.47675
6.388329787473737,0.4225146580169113,0.2842331328483192,0.2772258845857215,0.024082168706479282,5.101972575117579,4.47675
6.395775393286644,0.42360153244555154,0.28323630754484275,0.27636351478761945,0.024082168706479282,5.101972575117579,4.47675
6.40322099909955,0.4246884068741915,0.2822394822413664,0.27550114498951744,0.024082168706479282,5.101972575117579,4.47675
6.410666604912456,0.4257752813028316,0.2812426569378901,0.27463877519141544,0.024082168706479282,5.101972575117579,4.47675
6.418112210725362,0.4268621557314716,0.28024583163441374,0.2737764053933135,0.024082168706479282,5.101972575117579,4.47675
6.425557816538269,0.42794903016011177,0.2792490063309373,0.2729140355952114,0.024082168706479282,5.101972575117579,4.47675
6.433003422351176,0.42903590458875185,0.27825218102746097,0.2720516657971094,0.024082168706479282,5.101972575117579,4.47675
6.440449028164082,0.4301227790173919,0.27744116648246875,0.2711892959990074,0.024082168706479282,5.101972575117579,4.47675
6.447894633976988,0.43120965344603196,0.27669007021208036,0.27032692620090537,0.024082168706479282,5.101972575117579,4.47675
6.455340239789895,0.4322965278746721,0.27593897394169187,0.2694645564028033,0.024082168706479282,5.101972575117579,4.47675
6.462785845602801,0.4333834023033121,0.2751878776713035,0.2686021866047013,0.024082168706479282,5.101972575117579,4.47675
6.4702314514157075,0.43437436905888416,0.2744367814009151,0.2677398168065993,0.024082168706479282,5.101972575117579,4.47675
6.477677057228615,0.4348936454961668,0.27368568513052666,0.26687744700849725,0.024082168706479282,5.101972575117579,4.47675
6.485122663041521,0.43541292193344955,0.27293458886013827,0.26601507721039525,0.024082168706479282,5.101972575117579,4.47675
6.492568268854427,0.43593219837073216,0.2721834925897499,0.26515270741229324,0.024082168706479282,5.101972575117579,4.47675
6.500013874667333,0.4364514748080148,0.2714323963193615,0.2642903376141913,0.024082168706479282,5.101972575117579,4.47675
6.50745948048024,0.4369707512452976,0.27068130004897306,0.2634279678160892,0.024082168706479282,5.101972575117579,4.47675
6.514905086293147,0.4374900276825802,0.2699302037785847,0.2625655980179872,0.024082168706479282,5.101972575117579,4.47675
6.522350692106053,0.43800930411986283,0.2691791075081963,0.2617032282198852,0.024082168706479282,5.101972575117579,4.47675
6.52979629791896,0.4385285805571456,0.2684280112378078,0.26084085842178306,0.024082168706479282,5.101972575117579,4.47675
6.537241903731866,0.4390478569944283,0.2676769149674194,0.2599784886236811,0.024082168706479282,5.101972575117579,4.47675
6.544687509544772,0.4395671334317109,0.2669258186970311,0.2591161188255791,0.024082168706479282,5.101972575117579,4.47675
6.5521331153576785,0.4400864098689936,0.2661747224266427,0.2582537490274771,0.024082168706479282,5.101972575117579,4.47675
6.559578721170586,0.4406056863062763,0.26542362615625426,0.25739137922937505,0.024082168706479282,5.101972575117579,4.47675
6.567024326983492,0.44112496274355895,0.26467252988586587,0.25652900943127305,0.024082168706479282,5.101972575117579,4.47675
6.574469932796398,0.4416442391808416,0.2639214336154775,0.2558253048121929,0.024082168706479282,5.101972575117579,4.47675
6.581915538609304,0.4421635156181243,0.2631703373450891,0.2553523923486589,0.024082168706479282,5.101972575117579,4.47675
6.589361144422211,0.44268279205540695,0.2624192410747006,0.2548794798851249,0.024082168706479282,5.101972575117579,4.47675
6.5968067502351175,0.44320206849268967,0.2616681448043122,0.2544065674215909,0.024082168706479282,5.101972575117579,4.47675
6.604252356048024,0.4437213449299723,0.26091704853392383,0.25393365495805686,0.024082168706479282,5.101972575117579,4.47675
6.611697961860931,0.444240621367255,0.2601659522635354,0.2534607424945229,0.024082168706479282,5.101972575117579,4.47675
6.619143567673837,0.44475989780453773,0.259414855993147,0.2529878300309889,0.024082168706479282,5.101972575117579,4.47675
6.626589173486743,0.44527917424182034,0.25885850625849693,0.25251491756745487,0.024082168706479282,5.101972575117579,4.47675
6.6340347792996495,0.44579845067910306,0.2584772178133984,0.2520420051039209,0.024082168706479282,5.101972575117579,4.47675
6.641480385112557,0.44631772711638573,0.25809592936829984,0.25156909264038685,0.024082168706479282,5.101972575117579,4.47675
6.648925990925463,0.4468370035536684,0.25771464092320134,0.25109618017685287,0.024082168706479282,5.101972575117579,4.47675
6.656371596738369,0.44735627999095107,0.25733335247810285,0.2506232677133189,0.024082168706479282,5.101972575117579,4.47675
6.663817202551275,0.44734417952198546,0.2569520640330043,0.2501503552497849,0.024082168706479282,5.101972575117579,4.47675
6.671262808364182,0.44729781556144876,0.25657077558790575,0.24967744278625087,0.024082168706479282,5.101972575117579,4.47675
6.6787084141770885,0.4472514516009121,0.25618948714280726,0.24920453032271686,0.024082168706479282,5.101972575117579,4.47675
6.686154019989995,0.4472050876403755,0.25580819869770877,0.24873161785918288,0.024082168706479282,5.101972575117579,4.47675
6.693599625802902,0.4471587236798388,0.2554269102526102,0.24825870539564887,0.024082168706479282,5.101972575117579,4.47675
6.701045231615808,0.44711235971930213,0.25504562180751167,0.24778579293211483,0.024082168706479282,5.101972575117579,4.47675
6.708490837428714,0.4470659957587655,0.2546643333624132,0.24731288046858085,0.024082168706479282,5.101972575117579,4.47675
6.71593644324162,0.4470196317982288,0.2542830449173147,0.24683996800504687,0.024082168706479282,5.101972575117579,4.47675
