r (A),g(r)_weighted_Li-F,g(r)_weighted_Li-Li,g(r)_weighted_F-F,S_i_Li-F,Average_SCL,lambda_BC
3.381311640910455,0.2192595709014047,0.40196058692689723,0.4168140845448989,0.7537225911666271,3.4528409727148413,3.28553
3.3864504124012007,0.220218946198378,0.40043665258241223,0.41555809468470073,0.7537225911666271,3.4528409727148413,3.28553
3.391589183891946,0.22117832149535124,0.3989127182379274,0.4143021048245028,0.7537225911666271,3.4528409727148413,3.28553
3.3967279553826915,0.2221376967923246,0.39738878389344245,0.41304611496430466,0.7537225911666271,3.4528409727148413,3.28553
3.4018667268734366,0.22309707208929785,0.39595617754322393,0.4117901251041066,0.7537225911666271,3.4528409727148413,3.28553
3.407005498364182,0.22405644738627117,0.39454199735407025,0.4105341352439086,0.7537225911666271,3.4528409727148413,3.28553
3.4121442698549274,0.22501582268324444,0.3931278171649166,0.40927814538371055,0.7537225911666271,3.4528409727148413,3.28553
3.417283041345673,0.22597519798021776,0.3917136369757629,0.40802215552351245,0.7537225911666271,3.4528409727148413,3.28553
3.422421812836418,0.22693457327719102,0.3902994567866094,0.40676616566331447,0.7537225911666271,3.4528409727148413,3.28553
3.4275605843271637,0.22789394857416437,0.3888852765974556,0.4055101758031164,0.7537225911666271,3.4528409727148413,3.28553
3.432699355817909,0.2288533238711376,0.387471096408302,0.4042541859429184,0.7537225911666271,3.4528409727148413,3.28553
3.4378381273086545,0.22981269916811092,0.38605691621914834,0.4029981960827203,0.7537225911666271,3.4528409727148413,3.28553
3.4429768987993996,0.23077207446508421,0.3846427360299947,0.4017422062225223,0.7537225911666271,3.4528409727148413,3.28553
3.448115670290145,0.23173144976205753,0.38322855584084103,0.40048621636232423,0.7537225911666271,3.4528409727148413,3.28553
3.4532544417808904,0.23269082505903077,0.38181437565168747,0.39923022650212625,0.7537225911666271,3.4528409727148413,3.28553
3.458393213271636,0.23365020035600415,0.3804001954625337,0.39797423664192816,0.7537225911666271,3.4528409727148413,3.28553
3.463531984762381,0.23460957565297738,0.37898601527338016,0.3967182467817302,0.7537225911666271,3.4528409727148413,3.28553
3.4686707562531267,0.2355689509499507,0.3775718350842264,0.3954622569215321,0.7537225911666271,3.4528409727148413,3.28553
3.473809527743872,0.23652832624692394,0.3761576548950728,0.39420626706133405,0.7537225911666271,3.4528409727148413,3.28553
3.4789482992346175,0.2374877015438973,0.3747434747059191,0.392950277201136,0.7537225911666271,3.4528409727148413,3.28553
3.4840870707253626,0.23844707684087055,0.37332929451676555,0.391694287340938,0.7537225911666271,3.4528409727148413,3.28553
3.489225842216108,0.2394064521378439,0.3719151143276119,0.39047088365983884,0.7537225911666271,3.4528409727148413,3.28553
3.4943646137068534,0.2406899227648055,0.37050093413845825,0.3893001688928295,0.7537225911666271,3.4528409727148413,3.28553
3.499503385197599,0.24223730229369514,0.36908675394930457,0.38812945412582,0.7537225911666271,3.4528409727148413,3.28553
3.504642156688344,0.24378468182258464,0.36767257376015094,0.3869587393588106,0.7537225911666271,3.4528409727148413,3.28553
3.5097809281790893,0.24533206135147417,0.3663298874162149,0.3857880245918013,0.7537225911666271,3.4528409727148413,3.28553
3.514919699669835,0.24687944088036384,0.3652301426854612,0.3846173098247917,0.7537225911666271,3.4528409727148413,3.28553
3.52005847116058,0.24842682040925335,0.3641303979547077,0.3834465950577824,0.7537225911666271,3.4528409727148413,3.28553
3.5251972426513256,0.249974199938143,0.363030653223954,0.3822758802907729,0.7537225911666271,3.4528409727148413,3.28553
3.5303360141420708,0.2515215794670325,0.3619309084932004,0.3811051655237635,0.7537225911666271,3.4528409727148413,3.28553
3.5354747856328164,0.2530689589959222,0.3608311637624467,0.379934450756754,0.7537225911666271,3.4528409727148413,3.28553
3.5406135571235615,0.2546163385248117,0.3597314190316932,0.37876373598974467,0.7537225911666271,3.4528409727148413,3.28553
3.545752328614307,0.25616371805370136,0.35863167430093956,0.3775930212227352,0.7537225911666271,3.4528409727148413,3.28553
3.5508911001050523,0.25771109758259086,0.357531929570186,0.3764223064557258,0.7537225911666271,3.4528409727148413,3.28553
3.556029871595798,0.25925847711148053,0.35643218483943234,0.3752515916887163,0.7537225911666271,3.4528409727148413,3.28553
3.561168643086543,0.26080585664037004,0.3553324401086787,0.3740808769217069,0.7537225911666271,3.4528409727148413,3.28553
3.5663074145772886,0.2623532361692597,0.3542326953779251,0.3729101621546974,0.7537225911666271,3.4528409727148413,3.28553
3.5714461860680338,0.2639006156981492,0.3531329506471715,0.37173944738768805,0.7537225911666271,3.4528409727148413,3.28553
3.5765849575587794,0.2654479952270389,0.35203320591641785,0.3705687326206786,0.7537225911666271,3.4528409727148413,3.28553
3.5817237290495245,0.2669953747559284,0.35093346118566426,0.36939801785366916,0.7537225911666271,3.4528409727148413,3.28553
3.58686250054027,0.26854275428481805,0.3498337164549106,0.3682273030866597,0.7537225911666271,3.4528409727148413,3.28553
3.5920012720310153,0.27009013381370756,0.3487339717241571,0.36705658831965027,0.7537225911666271,3.4528409727148413,3.28553
3.597140043521761,0.2717944020212054,0.3476342269934034,0.3658858735526408,0.7537225911666271,3.4528409727148413,3.28553
3.602278815012506,0.27359967806401164,0.3465344822626498,0.36471515878563143,0.7537225911666271,3.4528409727148413,3.28553
3.6074175865032516,0.2754049541068181,0.34543473753189613,0.36354444401862196,0.7537225911666271,3.4528409727148413,3.28553
3.6125563579939968,0.2772102301496243,0.3443349928011426,0.36237372925161254,0.7537225911666271,3.4528409727148413,3.28553
3.6176951294847424,0.2790155061924307,0.3432352480703889,0.36120301448460307,0.7537225911666271,3.4528409727148413,3.28553
3.6228339009754875,0.28082078223523693,0.3421355033396354,0.36003229971759365,0.7537225911666271,3.4528409727148413,3.28553
3.627972672466233,0.2826260582780433,0.3410357586088817,0.3588615849505842,0.7537225911666271,3.4528409727148413,3.28553
3.6331114439569783,0.28443133432084955,0.3399360138781281,0.3576908701835748,0.7537225911666271,3.4528409727148413,3.28553
3.638250215447724,0.28623661036365594,0.3388551544461812,0.35652015541656534,0.7537225911666271,3.4528409727148413,3.28553
3.643388986938469,0.28804188640646217,0.3378186085659026,0.3553494406495559,0.7537225911666271,3.4528409727148413,3.28553
3.6485277584292146,0.2898620951674794,0.336782062685624,0.35417872588254645,0.7537225911666271,3.4528409727148413,3.28553
3.6536665299199598,0.2916908164118717,0.3357455168053454,0.35295315837937086,0.7537225911666271,3.4528409727148413,3.28553
3.6588053014107054,0.29351953765626415,0.3347089709250668,0.3517143854480942,0.7537225911666271,3.4528409727148413,3.28553
3.6639440729014505,0.29534825890065647,0.3336724250447882,0.35047561251681764,0.7537225911666271,3.4528409727148413,3.28553
3.669082844392196,0.2971769801450489,0.33263587916450954,0.34923683958554097,0.7537225911666271,3.4528409727148413,3.28553
3.6742216158829413,0.29900570138944116,0.33159933328423097,0.34799806665426436,0.7537225911666271,3.4528409727148413,3.28553
3.679360387373687,0.30083442263383364,0.3305627874039523,0.34675929372298775,0.7537225911666271,3.4528409727148413,3.28553
3.684499158864432,0.3026631438782259,0.3295262415236737,0.34552052079171114,0.7537225911666271,3.4528409727148413,3.28553
3.6896379303551776,0.3044918651226184,0.3284896956433951,0.3442817478604344,0.7537225911666271,3.4528409727148413,3.28553
3.6947767018459228,0.30632058636701065,0.3274531497631165,0.3430429749291579,0.7537225911666271,3.4528409727148413,3.28553
3.6999154733366684,0.30814930761140313,0.3264166038828379,0.3418042019978812,0.7537225911666271,3.4528409727148413,3.28553
3.7050542448274135,0.3099780288557954,0.3253800580025593,0.3405654290666046,0.7537225911666271,3.4528409727148413,3.28553
3.710193016318159,0.3118067501001878,0.32434351212228063,0.3393266561353279,0.7537225911666271,3.4528409727148413,3.28553
3.7153317878089043,0.31363547134458014,0.32330696624200206,0.33808788320405136,0.7537225911666271,3.4528409727148413,3.28553
3.72047055929965,0.31546419258897257,0.32227042036172343,0.3368491102727747,0.7537225911666271,3.4528409727148413,3.28553
3.725609330790395,0.3172929138333649,0.32123387448144486,0.3356103373414981,0.7537225911666271,3.4528409727148413,3.28553
3.7307481022811406,0.3191216350777573,0.32019732860116623,0.3343715644102214,0.7537225911666271,3.4528409727148413,3.28553
3.7358868737718858,0.3209503563221496,0.31916078272088766,0.33313279147894487,0.7537225911666271,3.4528409727148413,3.28553
3.7410256452626314,0.322779077566542,0.318124236840609,0.3318940185476682,0.7537225911666271,3.4528409727148413,3.28553
3.7461644167533765,0.3246077988109343,0.3170876909603304,0.3306552456163916,0.7537225911666271,3.4528409727148413,3.28553
3.751303188244122,0.32643652005532675,0.3160511450800518,0.3294164726851149,0.08226955005052079,3.4528409727148413,3.28553
3.7564419597348673,0.32826524129971907,0.3150145991997732,0.32817769975383837,0.08226955005052079,3.4528409727148413,3.28553
3.761580731225613,0.3300939625441115,0.3139780533194946,0.32693892682256165,0.08226955005052079,3.4528409727148413,3.28553
3.766719502716358,0.33192268378850376,0.312941507439216,0.32570015389128515,0.08226955005052079,3.4528409727148413,3.28553
3.7718582742071036,0.33375140503289624,0.3119049615589373,0.3244613809600084,0.08226955005052079,3.4528409727148413,3.28553
3.7769970456978488,0.3355801262772885,0.31086841567865875,0.3232370460738274,0.08226955005052079,3.4528409727148413,3.28553
3.7821358171885944,0.337408847521681,0.3097999026269097,0.32209178163119545,0.08226955005052079,3.4528409727148413,3.28553
3.7872745886793395,0.33923756876607325,0.308702034438329,0.32094651718856365,0.08226955005052079,3.4528409727148413,3.28553
3.792413360170085,0.34106629001046573,0.3076041662497482,0.31980125274593174,0.08226955005052079,3.4528409727148413,3.28553
3.7975521316608303,0.342895011254858,0.30650629806116747,0.3186559883032999,0.08226955005052079,3.4528409727148413,3.28553
3.802690903151576,0.3447237324992505,0.30540842987258665,0.317510723860668,0.08226955005052079,3.4528409727148413,3.28553
3.807829674642321,0.34655245374364274,0.30431056168400594,0.3163654594180362,0.08226955005052079,3.4528409727148413,3.28553
3.8129684461330666,0.3483811749880351,0.3032126934954251,0.3152201949754042,0.08226955005052079,3.4528409727148413,3.28553
3.8181072176238118,0.35020989623242743,0.30211482530684436,0.3140749305327724,0.08226955005052079,3.4528409727148413,3.28553
3.8232459891145574,0.35203861747681986,0.30101695711826354,0.3129296660901405,0.08226955005052079,3.4528409727148413,3.28553
3.8283847606053025,0.3538673387212122,0.29991908892968283,0.31178440164750865,0.08226955005052079,3.4528409727148413,3.28553
3.833523532096048,0.3556960599656046,0.29882122074110196,0.31063913720487674,0.08226955005052079,3.4528409727148413,3.28553
3.8386623035867933,0.3575247812099969,0.29772335255252125,0.30949387276224494,0.08226955005052079,3.4528409727148413,3.28553
3.843801075077539,0.35935350245438935,0.29662548436394043,0.30834860831961297,0.08226955005052079,3.4528409727148413,3.28553
3.848939846568284,0.36118222369878167,0.2955276161753597,0.30720334387698117,0.08226955005052079,3.4528409727148413,3.28553
3.8540786180590296,0.3630109449431741,0.2944297479867789,0.30605807943434926,0.08226955005052079,3.4528409727148413,3.28553
3.859217389549775,0.3648396661875664,0.2933318797981982,0.3049128149917174,0.08226955005052079,3.4528409727148413,3.28553
3.8643561610405204,0.36666838743195884,0.2922340116096174,0.3037675505490855,0.08226955005052079,3.4528409727148413,3.28553
3.8694949325312655,0.3684971086763511,0.2911361434210366,0.3026222861064537,0.08226955005052079,3.4528409727148413,3.28553
3.874633704022011,0.3703258299207436,0.2900382752324558,0.30147702166382173,0.08226955005052079,3.4528409727148413,3.28553
3.8797724755127563,0.37215455116513585,0.2889404070438751,0.30033175722118993,0.08226955005052079,3.4528409727148413,3.28553
3.884911247003502,0.3739832724095283,0.28784253885529426,0.2991929280279036,0.08226955005052079,3.4528409727148413,3.28553
3.890050018494247,0.3758119936539206,0.2867446706667135,0.2981097623627149,0.08226955005052079,3.4528409727148413,3.28553
3.8951887899849926,0.377640714898313,0.2856468024781327,0.2970265966975261,0.08226955005052079,3.4528409727148413,3.28553
3.900327561475738,0.37946943614270534,0.28454893428955197,0.29594343103233745,0.08226955005052079,3.4528409727148413,3.28553
3.9054663329664834,0.38129815738709777,0.28345106610097115,0.2948602653671487,0.08226955005052079,3.4528409727148413,3.28553
3.9106051044572285,0.3831268786314901,0.2823995345936149,0.29377709970196,0.08226955005052079,3.4528409727148413,3.28553
3.915743875947974,0.3849555998758825,0.28169461815734675,0.29269393403677124,0.08226955005052079,3.4528409727148413,3.28553
3.9208826474387193,0.38678432112027483,0.28098970172107873,0.29161076837158256,0.08226955005052079,3.4528409727148413,3.28553
3.926021418929465,0.3886130423646672,0.2802847852848106,0.2905276027063938,0.08226955005052079,3.4528409727148413,3.28553
3.93116019042021,0.3904417636090596,0.2795798688485426,0.2894444370412051,0.08226955005052079,3.4528409727148413,3.28553
3.9362989619109556,0.39227048485345195,0.27887495241227445,0.2883612713760163,0.08226955005052079,3.4528409727148413,3.28553
3.941437733401701,0.3940992060978442,0.2781700359760064,0.2872781057108276,0.08226955005052079,3.4528409727148413,3.28553
3.9465765048924464,0.3959279273422367,0.2774651195397383,0.28619494004563883,0.08226955005052079,3.4528409727148413,3.28553
3.9517152763831915,0.39775664858662896,0.27676020310347027,0.2851117743804502,0.08226955005052079,3.4528409727148413,3.28553
3.9568540478739367,0.3995853698310213,0.27605528666720225,0.2840286087152615,0.08226955005052079,3.4528409727148413,3.28553
3.9619928193646823,0.4014140910754137,0.2753503702309341,0.28294544305007274,0.08226955005052079,3.4528409727148413,3.28553
3.9671315908554274,0.403242812319806,0.2746454537946661,0.28186227738488406,0.08226955005052079,3.4528409727148413,3.28553
3.972270362346173,0.40507153356419845,0.27394053735839796,0.2807791117196953,0.08226955005052079,3.4528409727148413,3.28553
3.977409133836918,0.40690025480859077,0.27323562092212994,0.2796959460545066,0.08226955005052079,3.4528409727148413,3.28553
3.982547905327664,0.40872897605298314,0.2725307044858618,0.2786127803893178,0.08226955005052079,3.4528409727148413,3.28553
3.987686676818409,0.4105576972973755,0.2718257880495938,0.2775296147241292,0.08226955005052079,3.4528409727148413,3.28553
3.9928254483091545,0.4123864185417679,0.27112087161332565,0.2764464490589404,0.08226955005052079,3.4528409727148413,3.28553
3.9979642197998997,0.4142151397861602,0.27041595517705763,0.2753632833937517,0.08226955005052079,3.4528409727148413,3.28553
4.003102991290645,0.41604386103055263,0.2697110387407895,0.2742801177285629,0.08226955005052079,3.4528409727148413,3.28553
4.008241762781391,0.41787258227494506,0.2690061223045214,0.27319695206337413,0.08226955005052079,3.4528409727148413,3.28553
4.013380534272136,0.4197013035193372,0.26830120586825346,0.27211378639818556,0.08226955005052079,3.4528409727148413,3.28553
4.018519305762881,0.4215300247637297,0.2675962894319853,0.2710306207329968,0.08226955005052079,3.4528409727148413,3.28553
4.023658077253627,0.4226188079649661,0.2668913729957172,0.26994745506780804,0.08226955005052079,3.4528409727148413,3.28553
4.028796848744372,0.4230056528469188,0.2661864565594491,0.26886428940261925,0.08226955005052079,3.4528409727148413,3.28553
4.033935620235117,0.42339249772887133,0.26548154012318115,0.2677811237374307,0.08226955005052079,3.4528409727148413,3.28553
4.039074391725863,0.42377934261082406,0.264776623686913,0.2666979580722419,0.08226955005052079,3.4528409727148413,3.28553
4.044213163216608,0.42416618749277674,0.2640717072506449,0.2656147924070531,0.08226955005052079,3.4528409727148413,3.28553
4.049351934707354,0.4245530323747294,0.2633667908143768,0.26490531422973257,0.08226955005052079,3.4528409727148413,3.28553
4.054490706198099,0.42493987725668203,0.26266187437810884,0.26421844751983337,0.08226955005052079,3.4528409727148413,3.28553
4.059629477688844,0.42532672213863476,0.2619569579418407,0.2635315808099341,0.08226955005052079,3.4528409727148413,3.28553
4.06476824917959,0.4257135670205874,0.2612520415055726,0.2628447141000348,0.08226955005052079,3.4528409727148413,3.28553
4.069907020670335,0.42610041190254005,0.2605471250693045,0.2621578473901355,0.08226955005052079,3.4528409727148413,3.28553
4.07504579216108,0.4264872567844927,0.25984220863303653,0.26147098068023633,0.08226955005052079,3.4528409727148413,3.28553
4.080184563651826,0.42687410166644535,0.2591372921967684,0.260784113970337,0.08226955005052079,3.4528409727148413,3.28553
4.085323335142571,0.4272609465483981,0.2584323757605003,0.2600972472604377,0.08226955005052079,3.4528409727148413,3.28553
4.090462106633317,0.4276477914303507,0.2577274593242322,0.2594103805505384,0.08226955005052079,3.4528409727148413,3.28553
4.095600878124062,0.4280346363123033,0.2570225428879642,0.25872351384063924,0.08226955005052079,3.4528409727148413,3.28553
4.100739649614807,0.428421481194256,0.2563176264516961,0.2580366471307399,0.08226955005052079,3.4528409727148413,3.28553
4.105878421105553,0.42880832607620867,0.255612710015428,0.2573497804208406,0.08226955005052079,3.4528409727148413,3.28553
4.111017192596298,0.4291951709581614,0.2550131788209396,0.2566629137109413,0.08226955005052079,3.4528409727148413,3.28553
4.116155964087043,0.4295820158401139,0.25452083079538085,0.25597604700104215,0.08226955005052079,3.4528409727148413,3.28553
4.121294735577789,0.42996886072206664,0.25402848276982204,0.25528918029114284,0.08226955005052079,3.4528409727148413,3.28553
4.126433507068534,0.4303557056040193,0.2535361347442632,0.2546023135812435,0.08226955005052079,3.4528409727148413,3.28553
4.13157227855928,0.430742550485972,0.25304378671870437,0.25391544687134426,0.08226955005052079,3.4528409727148413,3.28553
4.136711050050025,0.4311293953679246,0.2525514386931456,0.25322858016144506,0.08226955005052079,3.4528409727148413,3.28553
4.14184982154077,0.43151624024987734,0.25205909066758675,0.25254171345154575,0.08226955005052079,3.4528409727148413,3.28553
4.146988593031516,0.43190308513182996,0.25156674264202794,0.25185484674164643,0.08226955005052079,3.4528409727148413,3.28553
4.152127364522261,0.43228993001378263,0.2510743946164691,0.2511679800317471,0.08226955005052079,3.4528409727148413,3.28553
4.157266136013006,0.43267677489573525,0.2505820465909103,0.25048111332184797,0.08226955005052079,3.4528409727148413,3.28553
4.162404907503752,0.4330636197776879,0.25008969856535146,0.24979424661194866,0.08226955005052079,3.4528409727148413,3.28553
4.167543678994497,0.43345046465964066,0.24959735053979265,0.24910737990204937,0.08226955005052079,3.4528409727148413,3.28553
4.172682450485243,0.4338373095415933,0.24910500251423384,0.24842051319215008,0.08226955005052079,3.4528409727148413,3.28553
4.177821221975988,0.4342241544235459,0.2486126544886751,0.24773364648225088,0.08226955005052079,3.4528409727148413,3.28553
4.182959993466733,0.43461099930549857,0.24812030646311625,0.2470467797723516,0.08226955005052079,3.4528409727148413,3.28553
4.188098764957479,0.43499784418745124,0.2476279584375574,0.2463599130624523,0.08226955005052079,3.4528409727148413,3.28553
4.193237536448224,0.435384689069404,0.24713561041199855,0.245673046352553,0.08226955005052079,3.4528409727148413,3.28553
4.198376307938969,0.4357715339513565,0.2466432623864398,0.24498617964265382,0.08226955005052079,3.4528409727148413,3.28553
4.203515079429715,0.4361583788333092,0.246150914360881,0.24429931293275448,0.08226955005052079,3.4528409727148413,3.28553
4.20865385092046,0.4365452237152619,0.24565856633532213,0.2436124462228552,0.08226955005052079,3.4528409727148413,3.28553
4.213792622411206,0.43693206859721456,0.2451662183097633,0.2429255795129559,0.08226955005052079,3.4528409727148413,3.28553
4.218931393901951,0.4373189134791672,0.24467387028420454,0.24249238701518563,0.08226955005052079,3.4528409727148413,3.28553
4.224070165392696,0.4377057583611199,0.2441815222586457,0.24221349884599436,0.08226955005052079,3.4528409727148413,3.28553
4.229208936883442,0.43809260324307253,0.2436891742330869,0.24193461067680305,0.08226955005052079,3.4528409727148413,3.28553
4.234347708374187,0.4384794481250252,0.24319682620752803,0.2416557225076118,0.08226955005052079,3.4528409727148413,3.28553
4.239486479864932,0.4388662930069778,0.24270447818196927,0.24137683433842055,0.08226955005052079,3.4528409727148413,3.28553
4.244625251355678,0.4392531378889305,0.24221213015641044,0.24109794616922925,0.08226955005052079,3.4528409727148413,3.28553
4.249764022846423,0.43963998277088323,0.2417197821308516,0.240819058000038,0.08226955005052079,3.4528409727148413,3.28553
4.254902794337169,0.44002682765283585,0.24122743410529274,0.2405401698308467,0.08226955005052079,3.4528409727148413,3.28553
4.260041565827914,0.44041367253478847,0.24073508607973398,0.24026128166165545,0.08226955005052079,3.4528409727148413,3.28553
4.265180337318659,0.44080051741674114,0.24024273805417518,0.2399823934924642,0.08226955005052079,3.4528409727148413,3.28553
4.270319108809405,0.4411873622986938,0.23975039002861634,0.2397035053232729,0.08226955005052079,3.4528409727148413,3.28553
4.27545788030015,0.44157420718064655,0.2392580420030575,0.23942461715408161,0.08226955005052079,3.4528409727148413,3.28553
4.280596651790895,0.44196105206259917,0.23876569397749875,0.2391457289848904,0.08226955005052079,3.4528409727148413,3.28553
4.285735423281641,0.4423478969445518,0.23827334595193989,0.2388668408156991,0.08226955005052079,3.4528409727148413,3.28553
4.290874194772386,0.44273474182650446,0.23778099792638108,0.2385879526465078,0.08226955005052079,3.4528409727148413,3.28553
4.296012966263132,0.44312158670845714,0.23728864990082224,0.2383090644773165,0.08226955005052079,3.4528409727148413,3.28553
4.301151737753877,0.44350843159040976,0.2367963018752635,0.23803017630812529,0.08226955005052079,3.4528409727148413,3.28553
4.306290509244622,0.4438952764723624,0.23630395384970462,0.237751288138934,0.08226955005052079,3.4528409727148413,3.28553
4.311429280735368,0.4442821213543151,0.2358116058241458,0.2374723999697427,0.08226955005052079,3.4528409727148413,3.28553
4.316568052226113,0.4446689662362678,0.23531925779858698,0.23719351180055143,0.08226955005052079,3.4528409727148413,3.28553
4.321706823716858,0.4450558111182204,0.23482690977302823,0.2369146236313602,0.08226955005052079,3.4528409727148413,3.28553
4.326845595207604,0.4454426560001731,0.2343345617474694,0.2366357354621689,0.08226955005052079,3.4528409727148413,3.28553
4.331984366698349,0.4458295008821258,0.23384221372191052,0.23635684729297762,0.08226955005052079,3.4528409727148413,3.28553
4.337123138189095,0.4462163457640784,0.2333498656963517,0.23607795912378632,0.08226955005052079,3.4528409727148413,3.28553
4.34226190967984,0.44660319064603105,0.23359503194841671,0.2357990709545951,0.08226955005052079,3.4528409727148413,3.28553
4.347400681170585,0.4469900355279837,0.2338658233631841,0.23552018278540382,0.08226955005052079,3.4528409727148413,3.28553
4.352539452661331,0.4473768804099364,0.2341366147779515,0.23524129461621252,0.08226955005052079,3.4528409727148413,3.28553
4.357678224152076,0.4477637252918891,0.23440740619271888,0.23496240644702127,0.08226955005052079,3.4528409727148413,3.28553
4.362816995642821,0.44815057017384163,0.23467819760748623,0.23470502409245256,0.08226955005052079,3.4528409727148413,3.28553
4.367955767133567,0.44853741505579436,0.23494898902225364,0.23500663195961327,0.08226955005052079,3.4528409727148413,3.28553
4.373094538624312,0.44892425993774704,0.23521978043702102,0.23530823982677398,0.08226955005052079,3.4528409727148413,3.28553
4.378233310115058,0.4493111048196997,0.23549057185178845,0.2356098476939347,0.08226955005052079,3.4528409727148413,3.28553
4.383372081605803,0.44969794970165233,0.23576136326655578,0.23591145556109538,0.08226955005052079,3.4528409727148413,3.28553
4.388510853096548,0.45008479458360506,0.23603215468132316,0.2362130634282561,0.08226955005052079,3.4528409727148413,3.28553
4.393649624587294,0.4504716394655577,0.2363029460960906,0.2365146712954168,0.08226955005052079,3.4528409727148413,3.28553
4.3987883960780385,0.45040653229826,0.23657373751085792,0.23681627916257747,0.08226955005052079,3.4528409727148413,3.28553
4.403927167568784,0.4496328425171007,0.2368445289256253,0.23711788702973818,0.08226955005052079,3.4528409727148413,3.28553
4.40906593905953,0.44885915273594146,0.23711532034039273,0.2374194948968989,0.08226955005052079,3.4528409727148413,3.28553
4.414204710550275,0.4480854629547822,0.2373861117551601,0.23772110276405967,0.08226955005052079,3.4528409727148413,3.28553
4.41934348204102,0.44731177317362314,0.23765690316992744,0.2380227106312203,0.08226955005052079,3.4528409727148413,3.28553
4.424482253531766,0.4465380833924638,0.23792769458469487,0.23832431849838104,0.08226955005052079,3.4528409727148413,3.28553
4.429621025022511,0.4457643936113046,0.23819848599946225,0.23862592636554175,0.08226955005052079,3.4528409727148413,3.28553
4.434759796513257,0.44499070383014533,0.23846927741422966,0.23892753423270247,0.08226955005052079,3.4528409727148413,3.28553
4.4398985680040015,0.44421701404898617,0.238740068828997,0.23922914209986315,0.08226955005052079,3.4528409727148413,3.28553
4.445037339494747,0.44344332426782695,0.2390108602437644,0.23953074996702386,0.08226955005052079,3.4528409727148413,3.28553
4.450176110985493,0.44266963450064145,0.2392816516585318,0.23983235783418458,0.08226955005052079,3.4528409727148413,3.28553
4.455314882476238,0.44189594475291105,0.23955244307329918,0.2401339657013453,0.08226955005052079,3.4528409727148413,3.28553
4.460453653966983,0.4411222550051808,0.23982323448806656,0.24043557356850598,0.08226955005052079,3.4528409727148413,3.28553
4.465592425457729,0.4403485652574504,0.24009402590283394,0.2407371814356667,0.08226955005052079,3.4528409727148413,3.28553
4.470731196948474,0.43957487550972,0.24036481731760131,0.2410387893028274,0.08226955005052079,3.4528409727148413,3.28553
4.47586996843922,0.4388011857619896,0.24063560873236872,0.24134039716998812,0.08226955005052079,3.4528409727148413,3.28553
4.4810087399299645,0.4380274960142594,0.24090640014713607,0.24164200503714878,0.08226955005052079,3.4528409727148413,3.28553
4.48614751142071,0.43725380626652904,0.24117719156190345,0.2419436129043095,0.08226955005052079,3.4528409727148413,3.28553
4.491286282911456,0.43648011651879864,0.24144798297667086,0.2422452207714702,0.08226955005052079,3.4528409727148413,3.28553
4.496425054402201,0.43570642677106824,0.24171877439143824,0.24254682863863097,0.08226955005052079,3.4528409727148413,3.28553
4.501563825892946,0.43481756157174367,0.24198956580620562,0.2428484365057916,0.08226955005052079,3.4528409727148413,3.28553
4.506702597383692,0.4337859752080076,0.242260357220973,0.24315004437295232,0.08226955005052079,3.4528409727148413,3.28553
4.511841368874437,0.43275438884427153,0.24253114863574038,0.24345165224011306,0.08226955005052079,3.4528409727148413,3.28553
4.516980140365183,0.4317228024805355,0.24280194005050781,0.24375326010727377,0.08226955005052079,3.4528409727148413,3.28553
4.5221189118559275,0.43069121611679956,0.24307273146527514,0.24405486797443446,0.08226955005052079,3.4528409727148413,3.28553
4.527257683346673,0.4296596297530635,0.24334352288004257,0.24435647584159517,0.08226955005052079,3.4528409727148413,3.28553
4.532396454837419,0.4286280433893275,0.24361431429480995,0.24465808370875589,0.08226955005052079,3.4528409727148413,3.28553
4.537535226328164,0.42759645702559135,0.24388510570957733,0.2449596915759166,0.08226955005052079,3.4528409727148413,3.28553
4.542673997818909,0.4265648706618555,0.2441558971243447,0.24526129944307729,0.08226955005052079,3.4528409727148413,3.28553
4.547812769309655,0.42553328429811943,0.24461293978534315,0.245562907310238,0.08226955005052079,3.4528409727148413,3.28553
4.5529515408004,0.4244404248164902,0.24526760034538178,0.2458645151773987,0.08226955005052079,3.4528409727148413,3.28553
4.558090312291146,0.4232798901895044,0.2459222609054204,0.24616612304455943,0.08226955005052079,3.4528409727148413,3.28553
4.5632290837818905,0.42211935556251895,0.2465769214654589,0.24646773091172008,0.08226955005052079,3.4528409727148413,3.28553
4.568367855272636,0.4209588209355333,0.24723158202549755,0.2471670003364556,0.08226955005052079,3.4528409727148413,3.28553
4.573506626763382,0.4197982863085475,0.24788624258553618,0.24795586048834367,0.08226955005052079,3.4528409727148413,3.28553
4.578645398254127,0.4186377516815618,0.2485409031455748,0.2487447206402317,0.08226955005052079,3.4528409727148413,3.28553
4.583784169744872,0.4174772170545763,0.2491955637056133,0.24953358079211962,0.08226955005052079,3.4528409727148413,3.28553
4.588922941235618,0.41631668242759057,0.24985022426565195,0.2503224409440077,0.08226955005052079,3.4528409727148413,3.28553
4.594061712726363,0.41515614780060484,0.25050488482569055,0.2511113010958957,0.08226955005052079,3.4528409727148413,3.28553
4.599200484217109,0.41399561317361916,0.2511595453857292,0.25190016124778375,0.08226955005052079,3.4528409727148413,3.28553
4.6043392557078535,0.4128350785466336,0.2518142059457677,0.25268902139967164,0.08226955005052079,3.4528409727148413,3.28553
