r (A),g(r)_weighted_K-K,g(r)_weighted_K-Cl,g(r)_weighted_Ca-K,g(r)_weighted_Cl-Cl,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-Ca,S_i_K-Cl,S_i_Ca-Cl,Average_SCL,lambda_BC
4.166641916978489,0.1814708002872864,0.3297649276082259,0.07274045971310834,0.6409849701218274,0.019396005066751265,0.031216818774386836,1.0,0.0013321656092714306,4.117622259983915,0
4.174042701910955,0.1823120092439396,0.33182741096158475,0.07379714315204303,0.6387481700868455,0.019453589675968275,0.031841176870507665,1.0,0.0013321656092714306,4.117622259983915,0
4.181443486843421,0.18315321820059277,0.3338898943149436,0.07485382659097771,0.6365113700518635,0.01951117428518528,0.0324655349666285,1.0,0.0013321656092714306,4.117622259983915,0
4.188844271775888,0.18399442715724598,0.33595237766830244,0.07591051002991239,0.6342745700168816,0.01957736812417576,0.03308989306274932,1.0,0.0013321656092714306,4.117622259983915,0
4.196245056708355,0.18483563611389925,0.3380148610216615,0.0769671934688472,0.6320377699818993,0.019715590029960848,0.03371425115887023,1.0,0.0013321656092714306,4.117622259983915,0
4.203645841640821,0.18567684507055243,0.34007734437502035,0.07803765227469113,0.6298009699469174,0.019853811935745917,0.034338609254991055,1.0,0.0013321656092714306,4.117622259983915,0
4.211046626573287,0.18651805402720562,0.3421398277283792,0.0791221209209021,0.6275641699119354,0.019992033841530987,0.03480746526472797,1.0,0.0013321656092714306,4.117622259983915,0
4.218447411505753,0.18735926298385883,0.3442023110817381,0.08020658956711306,0.6253273698769534,0.020130255747316056,0.03524867996399237,1.0,0.0013321656092714306,4.117622259983915,0
4.2258481964382195,0.18820047194051198,0.34626479443509695,0.08129105821332401,0.6230905698419715,0.020268477653101125,0.035689894663256776,1.0,0.0013321656092714306,4.117622259983915,0
4.233248981370686,0.18904168089716517,0.34832727778845585,0.08237552685953498,0.6208537698069896,0.020406699558886195,0.036131109362521174,1.0,0.0013321656092714306,4.117622259983915,0
4.240649766303152,0.18988288985381838,0.3503897611418147,0.08345999550574594,0.6186169697720075,0.020544921464671264,0.03657232406178557,1.0,0.0013321656092714306,4.117622259983915,0
4.248050551235618,0.19072409881047156,0.35245224449517354,0.08454446415195689,0.6163801697370256,0.020683143370456333,0.03701353876104998,1.0,0.0013321656092714306,4.117622259983915,0
4.255451336168084,0.19156530776712474,0.3545147278485324,0.08562893279816786,0.6141433697020436,0.020821365276241403,0.037454753460314384,1.0,0.0013321656092714306,4.117622259983915,0
4.262852121100551,0.19240651672377793,0.3560518835050813,0.08671340144437883,0.6119065696670617,0.020959587182026472,0.03789596815957878,1.0,0.0013321656092714306,4.117622259983915,0
4.270252906033017,0.1932477256804311,0.3573631216913305,0.08779787009058979,0.6096697696320797,0.02109780908781154,0.03833718285884319,1.0,0.0013321656092714306,4.117622259983915,0
4.277653690965483,0.1940889346370843,0.3586743598775796,0.08888233873680075,0.6074329695970977,0.02123603099359661,0.03877839755810759,1.0,0.0013321656092714306,4.117622259983915,0
4.285054475897949,0.19493014359373748,0.3599855980638288,0.08994333847432284,0.605294294649468,0.02137425289938168,0.03922734961530742,1.0,0.0013321656092714306,4.117622259983915,0
4.292455260830415,0.1957713525503907,0.361296836250078,0.09100028577364117,0.6032110879889822,0.021512474805166746,0.03970823518836916,1.0,0.0013321656092714306,4.117622259983915,0
4.299856045762882,0.19661256150704384,0.3626080744363272,0.0920572330729595,0.6011278813284963,0.021650696710951815,0.04018912076143091,1.0,0.0013321656092714306,4.117622259983915,0
4.307256830695348,0.19745377046369705,0.3639193126225764,0.09311418037227784,0.5990446746680104,0.021788918616736885,0.04067000633449265,1.0,0.0013321656092714306,4.117622259983915,0
4.314657615627814,0.19829497942035024,0.36523055080882555,0.09417112767159616,0.5969614680075244,0.021927140522521954,0.0411508919075544,1.0,0.0013321656092714306,4.117622259983915,0
4.32205840056028,0.19898800532445096,0.3665417889950747,0.0952280749709145,0.5948782613470386,0.022065362428307023,0.041631777480616146,1.0,0.0013321656092714306,4.117622259983915,0
4.329459185492746,0.1996516042366194,0.3678530271813239,0.09628502227023282,0.5927950546865527,0.022203584334092093,0.0421126630536779,1.0,0.0013321656092714306,4.117622259983915,0
4.336859970425213,0.2003152031487878,0.3691642653675731,0.09734196956955116,0.5907118480260668,0.022341806239877162,0.04259354862673964,1.0,0.0013321656092714306,4.117622259983915,0
4.344260755357679,0.20097880206095622,0.37047550355382225,0.0983989168688695,0.5886286413655809,0.02248002814566223,0.04307443419980139,1.0,0.0013321656092714306,4.117622259983915,0
4.351661540290145,0.20164240097312464,0.3717867417400714,0.09945586416818782,0.586545434705095,0.0226182500514473,0.04355531977286314,1.0,0.0013321656092714306,4.117622259983915,0
4.359062325222611,0.20230599988529308,0.3730979799263206,0.10037893191754152,0.584462228044609,0.02276429303821208,0.04396154466857914,1.0,0.0013321656092714306,4.117622259983915,0
4.3664631101550775,0.2029695987974615,0.3744092181125698,0.10080902598783252,0.5823790213841231,0.02299906495330002,0.044135152103755994,1.0,0.0013321656092714306,4.117622259983915,0
4.373863895087544,0.2036331977096299,0.375720456298819,0.10123912005812351,0.5802958147236373,0.023233836868387963,0.04430875953893286,1.0,0.0013321656092714306,4.117622259983915,0
4.38126468002001,0.2042967966217983,0.3770316944850681,0.1016692141284145,0.5782126080631514,0.0234686087834759,0.044482366974109705,1.0,0.0013321656092714306,4.117622259983915,0
4.388665464952476,0.20496039553396675,0.3783429326713173,0.10209930819870548,0.5761294014026656,0.023703380698563842,0.04465597440928657,1.0,0.0013321656092714306,4.117622259983915,0
4.396066249884942,0.20562399444613513,0.3796541708575665,0.10252940226899647,0.5740461947421797,0.023938152613651783,0.04482958184446342,1.0,0.0013321656092714306,4.117622259983915,0
4.4034670348174085,0.20628759335830357,0.38096540904381565,0.10295949633928746,0.5719629880816938,0.02417292452873972,0.04500318927964028,1.0,0.0013321656092714306,4.117622259983915,0
4.410867819749875,0.20695119227047198,0.3822766472300649,0.10338959040957843,0.5698797814212078,0.024407696443827665,0.045176796714817134,1.0,0.0013321656092714306,4.117622259983915,0
4.418268604682341,0.20761479118264042,0.38326469404852453,0.10381968447986942,0.5677965747607219,0.024642468358915603,0.045350404149993986,1.0,0.0013321656092714306,4.117622259983915,0
4.425669389614807,0.2082783900948088,0.384008417709737,0.1042497785501604,0.5657133681002361,0.024877240274003544,0.045524011585170845,1.0,0.0013321656092714306,4.117622259983915,0
4.433070174547273,0.20894198900697725,0.3847521413709494,0.10467987262045139,0.5636301614397502,0.02511201218909148,0.0456976190203477,1.0,0.0013321656092714306,4.117622259983915,0
4.44047095947974,0.20960558791914566,0.38549586503216177,0.10510996669074238,0.5615469547792643,0.025346784104179423,0.04587122645552456,1.0,0.0013321656092714306,4.117622259983915,0
4.447871744412206,0.2102691868313141,0.38623958869337416,0.10554006076103337,0.5594758241685434,0.025581556019267367,0.04604483389070141,1.0,0.0013321656092714306,4.117622259983915,0
4.455272529344672,0.21093278574348248,0.3869833123545866,0.10597015483132435,0.5576081247790182,0.025816327934355305,0.046218441325878275,1.0,0.0013321656092714306,4.117622259983915,0
4.462673314277138,0.21159638465565092,0.387727036015799,0.10640024890161534,0.5557404253894932,0.026051099849443246,0.04639204876105512,1.0,0.0013321656092714306,4.117622259983915,0
4.470074099209605,0.21225082172353157,0.3884707596770115,0.10683034297190638,0.5538727259999678,0.02628587176453121,0.046565656196232,1.0,0.0013321656092714306,4.117622259983915,0
4.4774748841420715,0.2125402552158033,0.3892144833382239,0.10726043704219737,0.5520050266104428,0.026520643679619153,0.04673926363140885,1.0,0.0013321656092714306,4.117622259983915,0
4.484875669074538,0.21282968870807506,0.3899582069994363,0.10769053111248836,0.5501373272209177,0.026755415594707097,0.046912871066585704,1.0,0.0013321656092714306,4.117622259983915,0
4.492276454007004,0.2131191222003468,0.3907019306606487,0.10812062518277935,0.5482696278313925,0.026990187509795035,0.04708647850176257,1.0,0.0013321656092714306,4.117622259983915,0
4.49967723893947,0.21340855569261855,0.39144565432186107,0.10855071925307033,0.5464019284418675,0.027224959424882976,0.04714893847872624,1.0,0.0013321656092714306,4.117622259983915,0
4.507078023871936,0.2136979891848903,0.3921893779830735,0.10878504980590743,0.5445342290523424,0.027459731339970914,0.04718918998510756,1.0,0.0013321656092714306,4.117622259983915,0
4.5144788088044026,0.21398742267716206,0.3929331016442859,0.1089552005074665,0.5426665296628173,0.027694503255058855,0.04722944149148887,1.0,0.0013321656092714306,4.117622259983915,0
4.521879593736869,0.21427685616943376,0.3936768253054983,0.10912535120902556,0.5407988302732922,0.0279292751701468,0.04726969299787017,1.0,0.0013321656092714306,4.117622259983915,0
4.529280378669335,0.21456628966170552,0.3944205489667107,0.10929550191058464,0.5389311308837672,0.028164047085234737,0.04730994450425148,1.0,0.0013321656092714306,4.117622259983915,0
4.536681163601801,0.21485572315397727,0.39516427262792314,0.10946565261214371,0.537063431494242,0.028398819000322678,0.047350196010632783,1.0,0.0013321656092714306,4.117622259983915,0
4.544081948534267,0.21514515664624903,0.39590799628913553,0.10963580331370276,0.5351957321047169,0.028633590915410616,0.0473904475170141,1.0,0.0013321656092714306,4.117622259983915,0
4.551482733466734,0.21543459013852076,0.3966517199503479,0.10980595401526182,0.5333280327151918,0.028868362830498557,0.04743069902339541,1.0,0.0013321656092714306,4.117622259983915,0
4.5588835183992,0.21572402363079252,0.3973954436115603,0.10997610471682089,0.5314603333256668,0.029125663023488006,0.04747095052977672,1.0,0.0013321656092714306,4.117622259983915,0
4.566284303331666,0.21601345712306425,0.39813916727277276,0.11014625541837994,0.5295926339361416,0.02938674418899628,0.04751120203615802,1.0,0.0013321656092714306,4.117622259983915,0
4.573685088264132,0.21630289061533597,0.3986008219705751,0.11031640611993901,0.5277249345466165,0.029647825354504557,0.04755145354253933,1.0,0.0013321656092714306,4.117622259983915,0
4.581085873196598,0.21659232410760773,0.3986745850369538,0.11048655682149809,0.5258572351570915,0.029908906520012837,0.04759170504892065,1.0,0.0013321656092714306,4.117622259983915,0
4.588486658129065,0.2168817575998795,0.3987483481033325,0.11065670752305715,0.5239895357675664,0.03016998768552111,0.04763195655530195,1.0,0.0013321656092714306,4.117622259983915,0
4.595887443061531,0.21717119109215124,0.39882211116971117,0.11082685822461621,0.5221218363780412,0.030431068851029388,0.04767220806168326,1.0,0.0013321656092714306,4.117622259983915,0
4.603288227993997,0.21746062458442295,0.3988958742360899,0.11099700892617527,0.5202541369885162,0.03069215001653766,0.047712459568064566,1.0,0.0013321656092714306,4.117622259983915,0
4.610689012926463,0.2177500580766947,0.3989696373024686,0.11116715962773432,0.5189208337789945,0.03095323118204594,0.047752711074445876,1.0,0.0013321656092714306,4.117622259983915,0
4.6180897978589295,0.21803949156896646,0.3990434003688473,0.11133731032929339,0.5176442023002586,0.03121431234755422,0.04779296258082719,1.0,0.0013321656092714306,4.117622259983915,0
4.625490582791396,0.2183289250612382,0.399117163435226,0.11150746103085245,0.5163675708215227,0.03147539351306249,0.047833214087208496,1.0,0.0013321656092714306,4.117622259983915,0
4.632891367723862,0.21825531022057978,0.3991909265016047,0.11167761173241152,0.5150909393427869,0.03173647467857077,0.047873465593589806,1.0,0.0013321656092714306,4.117622259983915,0
4.640292152656328,0.21812354768307754,0.39926468956798344,0.1118477624339706,0.5138143078640511,0.03199755584407905,0.047913717099971116,1.0,0.0013321656092714306,4.117622259983915,0
4.647692937588794,0.21799178514557524,0.3993384526343621,0.11201791313552965,0.5125376763853153,0.03225863700958732,0.047953968606352426,1.0,0.0013321656092714306,4.117622259983915,0
4.6550937225212605,0.217860022608073,0.3994122157007408,0.11218806383708872,0.5112610449065794,0.0325197181750956,0.047994220112733736,1.0,0.0013321656092714306,4.117622259983915,0
4.662494507453727,0.21772826007057075,0.39948597876711955,0.11221839684318993,0.5099844134278436,0.03278079934060388,0.048034471619115046,1.0,0.0013321656092714306,4.117622259983915,0
4.669895292386193,0.21759649753306848,0.39955974183349824,0.11213832499336746,0.5087077819491078,0.03304188050611215,0.048011327825207395,1.0,0.0013321656092714306,4.117622259983915,0
4.677296077318659,0.21746473499556623,0.3996335048998769,0.11205825314354498,0.5074311504703719,0.033302961671620425,0.047978216399010766,1.0,0.0013321656092714306,4.117622259983915,0
4.684696862251125,0.21733297245806396,0.3997072679662556,0.1119781812937225,0.506154518991636,0.0335640428371287,0.04794510497281413,1.0,0.0013321656092714306,4.117622259983915,0
4.692097647183592,0.2172012099205617,0.39978103103263435,0.11189810944390001,0.5048778875129002,0.03382512400263698,0.04791199354661751,1.0,0.0013321656092714306,4.117622259983915,0
4.699498432116058,0.21706944738305944,0.3998547940990131,0.11181803759407756,0.5036012560341644,0.034086205168145256,0.04787888212042088,1.0,0.0013321656092714306,4.117622259983915,0
4.706899217048524,0.2169376848455572,0.3999285571653917,0.11173796574425508,0.5023246245554286,0.03434728633365353,0.04784577069422424,1.0,0.0013321656092714306,4.117622259983915,0
4.71430000198099,0.2168059223080549,0.40000232023177046,0.11165789389443259,0.5010479930766927,0.0346083674991618,0.047812659268027614,1.0,0.0013321656092714306,4.117622259983915,0
4.721700786913456,0.21667415977055265,0.40007608329814914,0.11157782204461011,0.4997713615979569,0.03486944866467008,0.047779547841830985,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.729101571845923,0.2165423972330504,0.3999773314463616,0.11149775019478764,0.4984947301192211,0.035130529830178364,0.04774643641563436,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.73650235677839,0.21641063469554814,0.3993698763397763,0.11141767834496515,0.49721809864048505,0.035479316231916753,0.04771332498943773,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.743903141710856,0.2162788721580459,0.398762421233191,0.11133760649514267,0.49594146716174925,0.03584750866069654,0.04768021356324109,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.751303926643322,0.2161471096205436,0.3981549661266058,0.11125753464532019,0.49466483568301345,0.036215701089476325,0.04764710213704447,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.758704711575788,0.21601534708304135,0.3975475110200205,0.11117746279549771,0.49338820420427754,0.036583893518256104,0.047613990710847834,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.7661054965082545,0.2158835845455391,0.3969400559134353,0.11109739094567522,0.49242706517870327,0.03695208594703588,0.047580879284651205,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.773506281440721,0.21575182200803683,0.39633260080685,0.11101731909585275,0.49157494817247466,0.03732027837581567,0.04754776785845458,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.780907066373187,0.2156200594705346,0.3957251457002648,0.11093724724603027,0.49072283116624604,0.037688470804595454,0.04751465643225795,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.788307851305653,0.21529469180848598,0.3951176905936795,0.11085717539620779,0.4898707141600174,0.03805666323337523,0.04748154500606132,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.795708636238119,0.2148861157815948,0.3945102354870943,0.1107771035463853,0.48901859715378876,0.03842485566215501,0.04744843357986468,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.803109421170586,0.21447753975470357,0.393902780380509,0.11069703169656285,0.4881664801475602,0.0387930480909348,0.04741532215366806,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.810510206103052,0.21406896372781237,0.3932953252739238,0.11061695984674037,0.4873143631413316,0.03916124051971458,0.04738221072747143,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.817910991035518,0.21366038770092113,0.3926878701673385,0.11045467426935107,0.48646224613510297,0.03952943294849436,0.047349099301274795,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.825311775967984,0.21325181167402993,0.3920804150607533,0.11016991270617402,0.4856101291288744,0.03989762537727414,0.04725500709879477,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.83271256090045,0.2128432356471387,0.39147295995416803,0.10988515114299695,0.4847580121226458,0.04026581780605393,0.04713169031491501,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.840113345832917,0.2124346596202475,0.3908655048475828,0.10960038957981989,0.4839058951164172,0.040634010234833706,0.04700837353103525,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.847514130765383,0.21202608359335626,0.39025804974099754,0.10931562801664285,0.48305377811018857,0.04100220266361349,0.04688505674715548,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.854914915697849,0.21161750756646508,0.38965059463441226,0.1090308664534658,0.48220166110396,0.04137039509239327,0.04676173996327572,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.862315700630315,0.21120893153957385,0.389043139527827,0.10874610489028876,0.4813495440977314,0.04173858752117306,0.04663842317939596,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.8697164855627815,0.21080035551268264,0.38843568442124177,0.1084613433271117,0.4804974270915028,0.042106779949952836,0.0465151063955162,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.877117270495248,0.2103917794857914,0.3878282293146565,0.10817658176393465,0.4796453100852742,0.04247497237873262,0.04639178961163644,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.884518055427714,0.2099832034589002,0.38717788543088694,0.1078918202007576,0.4787931930790456,0.0428431648075124,0.04626847282775667,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.89191884036018,0.20957462743200897,0.3860187336953992,0.10760705863758054,0.477941076072817,0.04321135723629218,0.04614515604387691,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.899319625292646,0.20916605140511776,0.38485958195991143,0.1073222970744035,0.47708895906658844,0.04377451528351927,0.046021839259997144,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.9067204102251125,0.20875747537822656,0.38370043022442374,0.10703753551122644,0.4762368420603598,0.044388185330756384,0.045898522476117386,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.914121195157579,0.20834889935133535,0.382541278488936,0.10675277394804938,0.4753847250541312,0.0450018553779935,0.04577520569223763,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.921521980090045,0.20794032332444412,0.3813821267534483,0.10646801238487234,0.4746653293791281,0.04561552542523061,0.04565188890835786,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.928922765022511,0.20753174729755292,0.38022297501796054,0.10618325082169527,0.4740460536852186,0.046229195472467725,0.045528572124478105,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.936323549954977,0.20712317127066168,0.37906382328247273,0.10589848925851823,0.4734267779913093,0.04684286551970484,0.04540525534059833,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.943724334887444,0.2066514561229149,0.37790467154698504,0.10561372769534118,0.4728075022973998,0.04745653556694195,0.045281938556718575,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.95112511981991,0.20612527336369568,0.3767455198114973,0.10532896613216414,0.4721882266034904,0.048070205614179067,0.04515862177283881,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.958525904752376,0.20559909060447648,0.3755863680760096,0.10504420456898708,0.47156895090958106,0.04868387566141618,0.044984587747246035,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.965926689684842,0.20507290784525725,0.37442721634052184,0.10475944300581003,0.4709496752156716,0.049297545708653294,0.04477589363564896,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.973327474617308,0.20454672508603808,0.37326806460503414,0.10444692001158379,0.47033039952176214,0.04991121575589041,0.04456719952405188,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.980728259549775,0.20402054232681885,0.3721089128695464,0.10405181167506067,0.4697111238278528,0.050524885803127514,0.044358505412454806,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.988129044482241,0.20349435956759965,0.3709497611340586,0.10365670333853756,0.4690918481339434,0.05113855585036463,0.04414981130085773,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
4.995529829414707,0.20296817680838042,0.3697906093985709,0.10326159500201446,0.46847257244003404,0.05175222589760174,0.04394111718926065,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.002930614347173,0.20244199404916122,0.36863145766308314,0.10286648666549135,0.4678532967461246,0.052365895944838856,0.04373242307766358,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.01033139927964,0.20191581128994193,0.3674723059275953,0.10247137832896819,0.46723402105221506,0.052979565992076046,0.04352372896606648,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.0177321842121065,0.2013896285307227,0.3663131541921075,0.10207626999244508,0.4666147453583057,0.05357508788733802,0.0433150348544694,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.025132969144573,0.2008634457715035,0.36515400245661983,0.10168116165592198,0.46599546966439626,0.054065651097981865,0.043106340742872326,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.032533754077039,0.20033726301228427,0.36415404663403667,0.10128605331939886,0.4653761939704869,0.054556214308625714,0.042897646631275245,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.039934539009505,0.19981108025306507,0.3632344675981995,0.10089094498287576,0.46475691827657745,0.05504677751926955,0.04268895251967818,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.047335323941971,0.19928489749384587,0.36231488856236244,0.10049583664635264,0.46413764258266804,0.055537340729913384,0.042480258408081104,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.054736108874438,0.19875871473462667,0.3613953095265254,0.10010072830982954,0.4635183668887587,0.05602790394055723,0.04227156429648403,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.062136893806904,0.19823253197540744,0.3604757304906882,0.09970561997330643,0.46289909119484923,0.05651846715120107,0.04206287018488695,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.06953767873937,0.19770634921618824,0.35955615145485115,0.09931051163678331,0.4622798155009398,0.05700903036184491,0.041854176073289874,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.076938463671836,0.197180166456969,0.35863657241901403,0.0989154033002602,0.46165834779437276,0.05749959357248876,0.0416454819616928,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.084339248604302,0.1966539836977498,0.357716993383177,0.0985202949637371,0.4610335212746046,0.057990156783132595,0.041436787850095726,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.091740033536769,0.19612780093853058,0.35679741434733986,0.09812518662721399,0.46040869475483653,0.058480719993776444,0.04112459903051845,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.099140818469235,0.1955766523612561,0.35587783531150274,0.09773007829069089,0.4597838682350685,0.05897128320442028,0.040791676920785225,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.106541603401701,0.19498377436381295,0.3549582562756657,0.09733496995416778,0.4591590417153005,0.059461846415064114,0.040458754811052,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.113942388334167,0.19439089636636978,0.35403867723982857,0.09693986161764467,0.45853421519553245,0.05995240962570796,0.04012583270131878,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.1213431732666335,0.19379801836892663,0.35311909820399145,0.09654475328112155,0.4579093886757643,0.060442972836351805,0.03979291059158556,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.1287439581991,0.19320514037148348,0.3521995191681544,0.09614020006418794,0.4572845621559963,0.06093353604699564,0.039459988481852344,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.136144743131566,0.19261226237404033,0.35127994013231734,0.09566295325430274,0.45665973563622825,0.06142409925763949,0.039127066372119115,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.143545528064032,0.19201938437659716,0.35036036109648017,0.09518570644441754,0.4560349091164602,0.061914662468283324,0.03879414426238589,5.608402058691105e-05,0.0013321656092714306,4.117622259983915,0
5.150946312996498,0.191426506379154,0.3494407820606431,0.09470845963453234,0.45541008259669213,0.06240522567892717,0.03846122215265267,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.1583470979289645,0.1908336283817109,0.34852120302480605,0.09423121282464714,0.4547852560769241,0.06289578888957101,0.03812830004291945,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.165747882861431,0.19024075038426772,0.3476016239889689,0.09375396601476194,0.45416042955715596,0.06338635210021484,0.037795377933186235,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.173148667793897,0.18964787238682457,0.3466820449531318,0.09327671920487673,0.45353560303738794,0.06387691531085869,0.037462455823453006,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.180549452726363,0.1890549943893814,0.3457624659172947,0.09279947239499153,0.4529107765176199,0.06436747852150253,0.037129533713719784,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.187950237658829,0.18846211639193827,0.3448428868814576,0.09232222558510633,0.4522859499978519,0.06485804173214638,0.03679661160398657,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.1953510225912956,0.18786923839449512,0.34392330784562053,0.09184497877522113,0.45166112347808385,0.06534860494279021,0.03645782570204875,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.202751807523762,0.18727636039705195,0.3430037288097834,0.09136773196533593,0.4510362969583157,0.06586540650375877,0.03605522942658913,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.210152592456228,0.18668348239960883,0.34208414977394636,0.09089048515545073,0.4504114704385477,0.06645230645846324,0.035652633151129515,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.217553377388694,0.18609060440216565,0.34116457073810924,0.09041323834556553,0.44978664391877965,0.06703920641316771,0.035250036875669896,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.22495416232116,0.1854977264047225,0.3402449917022721,0.08993599153568033,0.44916181739901156,0.0676261063678722,0.03484744060021028,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.232354947253627,0.18490484840727936,0.33932541266643507,0.08945874472579513,0.4485141118918909,0.06821300632257667,0.03444484432475066,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.239755732186093,0.1843119704098362,0.33840583363059795,0.08898149791590992,0.4477887273345051,0.06879990627728114,0.03404224804929104,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.247156517118559,0.18371909241239306,0.33746104239169367,0.08850425110602472,0.4470633427771194,0.06938680623198562,0.03363965177383142,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.254557302051025,0.18313249676099866,0.3365143669443816,0.08802700429613952,0.44633795821973377,0.06997370618669009,0.033237055498371804,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.261958086983491,0.18256928227452898,0.3355676914970694,0.08754975748625432,0.4456125736623481,0.07056060614139456,0.032834459222912185,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.269358871915958,0.18200606778805928,0.3346210160497572,0.08707251067636912,0.4448871891049623,0.07114750609609904,0.03243186294745257,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.276759656848424,0.1814428533015896,0.33367434060244505,0.08651279877062401,0.44416180454757664,0.07173440605080351,0.03202926667199295,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.284160441780891,0.18087963881511984,0.3327276651551328,0.08592475908101882,0.44343641999019084,0.07232130600550805,0.03162667039653328,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.291561226713357,0.18031642432865017,0.3317809897078206,0.0853367193914137,0.4427110354328052,0.07290820596021252,0.031203293959955844,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
5.298962011645823,0.1797532098421805,0.33083431426050847,0.08474867970180858,0.4419856508754194,0.07349510591491701,0.0307616346231983,5.608402058691105e-05,4.786295250175295e-11,4.117622259983915,0
