r (A),g(r)_weighted_Th-Th,g(r)_weighted_Th-F,g(r)_weighted_F-F,S_i_Th-F,Average_SCL,lambda_BC
2.6340364783761885,0.00039851566666666686,0.2114744262326044,1.3905965709775003,0.8761367911761574,4.217961299373662,0
2.638015385443222,0.00039851566666666686,0.20780332993205394,1.392947107726254,0.8761367911761574,4.217961299373662,0
2.6419942925102555,0.00039851566666666686,0.20376011755902373,1.3932346573408267,0.8761367911761574,4.217961299373662,0
2.645973199577289,0.00039851566666666686,0.19946729657428408,1.3934081704033499,0.8761367911761574,4.217961299373662,0
2.649952106644322,0.00039851566666666686,0.19517447558954487,1.393581683465873,0.8761367911761574,4.217961299373662,0
2.6539310137113556,0.00039851566666666686,0.1908816546048052,1.3937551965283959,0.8761367911761574,4.217961299373662,0
2.657909920778389,0.00039851566666666686,0.18658883362006554,1.3939287095909192,0.8761367911761574,4.217961299373662,0
2.6618888278454227,0.00039851566666666686,0.18291954763468699,1.3941022226534423,0.8761367911761574,4.217961299373662,0
2.665867734912456,0.00039851566666666686,0.17952104804334454,1.3942757357159654,0.8761367911761574,4.217961299373662,0
2.6698466419794897,0.00039851566666666686,0.17612254845200212,1.3944492487784885,0.8761367911761574,4.217961299373662,0
2.6738255490465233,0.00039851566666666686,0.17272404886065967,1.3946227618410114,0.8761367911761574,4.217961299373662,0
2.6778044561135568,0.00039851566666666686,0.16932554926931723,1.3947962749035347,0.8761367911761574,4.217961299373662,0
2.6817833631805903,0.00039851566666666686,0.1659270496779748,1.3949697879660576,0.8761367911761574,4.217961299373662,0
2.685762270247624,0.00039851566666666686,0.16308393204214763,1.395143301028581,0.8761367911761574,4.217961299373662,0
2.6897411773146573,0.00039851566666666686,0.16054398067251024,1.3953168140911039,0.8761367911761574,4.217961299373662,0
2.693720084381691,0.00039851566666666686,0.15800402930287288,1.395490327153627,0.8761367911761574,4.217961299373662,0
2.6976989914487244,0.00039851566666666686,0.1554640779332355,1.3956638402161503,0.8761367911761574,4.217961299373662,0
2.701677898515758,0.00039851566666666686,0.1529241265635981,1.3955522159644904,0.8761367911761574,4.217961299373662,0
2.7056568055827914,0.00039851566666666686,0.15038417519396072,1.3940333520259132,0.8761367911761574,4.217961299373662,0
2.709635712649825,0.00039851566666666686,0.14784422382432336,1.392514488087336,0.8761367911761574,4.217961299373662,0
2.7136146197168585,0.00039851566666666686,0.14530427245468597,1.3909956241487584,0.8761367911761574,4.217961299373662,0
2.717593526783892,0.00039851566666666686,0.14266833664348627,1.3894767602101814,0.8761367911761574,4.217961299373662,0
2.7215724338509255,0.00039851566666666686,0.13999232435520004,1.3879578962716042,0.8761367911761574,4.217961299373662,0
2.725551340917959,0.00039851566666666686,0.13731631206691375,1.386439032333027,0.8761367911761574,4.217961299373662,0
2.7295302479849926,0.00039851566666666686,0.1346402997786275,1.3849201683944496,0.8761367911761574,4.217961299373662,0
2.733509155052026,0.00039851566666666686,0.1319642874903412,1.3834013044558724,0.8761367911761574,4.217961299373662,0
2.7374880621190596,0.00039851566666666686,0.12928827520205494,1.3818824405172951,0.8761367911761574,4.217961299373662,0
2.741466969186093,0.00039851566666666686,0.12661226291376868,1.3803635765787179,0.8761367911761574,4.217961299373662,0
2.7454458762531266,0.00039851566666666686,0.12421099165755324,1.3788447126401406,0.8761367911761574,4.217961299373662,0
2.74942478332016,0.00039851566666666686,0.12263940665557438,1.3772098265657793,0.8761367911761574,4.217961299373662,0
2.7534036903871937,0.00039851566666666686,0.12106782165359552,1.3746863360658004,0.8761367911761574,4.217961299373662,0
2.757382597454227,0.00039851566666666686,0.11949623665161668,1.372162845565822,0.8761367911761574,4.217961299373662,0
2.7613615045212607,0.00039851566666666686,0.11792465164963782,1.369639355065843,0.8761367911761574,4.217961299373662,0
2.7653404115882942,0.00039851566666666686,0.11635306664765896,1.3671158645658643,0.8761367911761574,4.217961299373662,0
2.7693193186553278,0.00039851566666666686,0.11478148164568011,1.3645923740658856,0.8761367911761574,4.217961299373662,0
2.7732982257223613,0.00039851566666666686,0.11320989664370125,1.362068883565907,0.8761367911761574,4.217961299373662,0
2.777277132789395,0.00039851566666666686,0.11163831164172242,1.3595453930659283,0.8761367911761574,4.217961299373662,0
2.7812560398564283,0.00039851566666666686,0.11006672663974355,1.3570219025659496,0.8761367911761574,4.217961299373662,0
2.785234946923462,0.00039851566666666686,0.10849514163776469,1.3544984120659707,0.8761367911761574,4.217961299373662,0
2.7892138539904954,0.00039851566666666686,0.10692355663578583,1.3519749215659922,0.8761367911761574,4.217961299373662,0
2.793192761057529,0.00039851566666666686,0.10535197163380698,1.3494514310660133,0.8761367911761574,4.217961299373662,0
2.7971716681245624,0.00039851566666666686,0.10382649945594138,1.3463839120314411,0.8761367911761574,4.217961299373662,0
2.801150575191596,0.00039851566666666686,0.1023066819295082,1.3427128226727776,0.8761367911761574,4.217961299373662,0
2.8051294822586295,0.00039851566666666686,0.10078686440307501,1.339041733314114,0.8761367911761574,4.217961299373662,0
2.809108389325663,0.00039851566666666686,0.09926704687664181,1.3353706439554502,0.8761367911761574,4.217961299373662,0
2.8130872963926965,0.00039851566666666686,0.09774722935020863,1.3316995545967867,0.8761367911761574,4.217961299373662,0
2.81706620345973,0.00039851566666666686,0.09622741182377542,1.3280284652381231,0.8761367911761574,4.217961299373662,0
2.8210451105267635,0.00039851566666666686,0.09470759429734224,1.3243573758794596,0.8761367911761574,4.217961299373662,0
2.825024017593797,0.00039851566666666686,0.09318777677090903,1.320686286520796,0.8761367911761574,4.217961299373662,0
2.8290029246608306,0.00039851566666666686,0.09166795924447584,1.3170151971621322,0.8761367911761574,4.217961299373662,0
2.832981831727864,0.00039851566666666686,0.09014814171804264,1.3133441078034687,0.8761367911761574,4.217961299373662,0
2.8369607387948976,0.00039851566666666686,0.08862832419160944,1.30913054502649,0.8761367911761574,4.217961299373662,0
2.840939645861931,0.00039851566666666686,0.0873836655442358,1.3046882515526492,0.8761367911761574,4.217961299373662,0
2.8449185529289647,0.00039851566666666686,0.08670093036727052,1.3002459580788082,0.8761367911761574,4.217961299373662,0
2.848897459995998,0.00039851566666666686,0.08601819519030525,1.295803664604967,0.8761367911761574,4.217961299373662,0
2.8528763670630317,0.00039851566666666686,0.08533546001333998,1.2913613711311263,0.8761367911761574,4.217961299373662,0
2.8568552741300652,0.00039851566666666686,0.0846527248363747,1.2869190776572854,0.8761367911761574,4.217961299373662,0
2.8608341811970988,0.00039851566666666686,0.08396998965940944,1.2824767841834444,0.8761367911761574,4.217961299373662,0
2.8648130882641323,0.00039851566666666686,0.08328725448244416,1.2780344907096035,0.8761367911761574,4.217961299373662,0
2.868791995331166,0.00039851566666666686,0.0826045193054789,1.2735921972357624,0.8761367911761574,4.217961299373662,0
2.8727709023981993,0.00039851566666666686,0.08192178412851363,1.2689168623134948,0.8761367911761574,4.217961299373662,0
2.876749809465233,0.00039851566666666686,0.08123904895154835,1.2640979760662139,0.8761367911761574,4.217961299373662,0
2.8807287165322664,0.00039851566666666686,0.08055631377458308,1.2592790898189332,0.8761367911761574,4.217961299373662,0
2.8847076235993,0.00039851566666666686,0.07987357859761782,1.2544602035716523,0.8761367911761574,4.217961299373662,0
2.8886865306663334,0.00039851566666666686,0.07919084342065254,1.2496413173243717,0.8761367911761574,4.217961299373662,0
2.892665437733367,0.00039851566666666686,0.07850810824368726,1.244822431077091,0.8761367911761574,4.217961299373662,0
2.8966443448004005,0.00039851566666666686,0.07782537306672199,1.2400035448298103,0.8761367911761574,4.217961299373662,0
2.900623251867434,0.00039851566666666686,0.07714263788975671,1.2351846585825295,0.8761367911761574,4.217961299373662,0
2.9046021589344675,0.00039851566666666686,0.07645990271279145,1.2303657723352488,0.8761367911761574,4.217961299373662,0
2.908581066001501,0.00039851566666666686,0.07577716753582618,1.2256838488350867,0.8761367911761574,4.217961299373662,0
2.9125599730685345,0.00039851566666666686,0.0750944323588609,1.2212426336998883,0.8761367911761574,4.217961299373662,0
2.916538880135568,0.00039851566666666686,0.07441169718189564,1.2168014185646898,0.8761367911761574,4.217961299373662,0
2.9205177872026016,0.00039851566666666686,0.07377122636264305,1.2123602034294914,0.8761367911761574,4.217961299373662,0
2.924496694269635,0.00039851566666666686,0.07327991662993694,1.2079189882942931,0.8761367911761574,4.217961299373662,0
2.9284756013366686,0.00039851566666666686,0.07278860689723082,1.2034777731590947,0.8761367911761574,4.217961299373662,0
2.932454508403702,0.00039851566666666686,0.07229729716452471,1.1990365580238962,0.8761367911761574,4.217961299373662,0
2.9364334154707357,0.00039851566666666686,0.0718059874318186,1.194595342888698,0.8761367911761574,4.217961299373662,0
2.940412322537769,0.00039851566666666686,0.07131467769911248,1.1901541277534995,0.8761367911761574,4.217961299373662,0
2.9443912296048027,0.00039851566666666686,0.07082336796640637,1.1857129126183013,0.8761367911761574,4.217961299373662,0
2.9483701366718362,0.00039851566666666686,0.07033205823370024,1.1812716974831028,0.8761367911761574,4.217961299373662,0
2.9523490437388697,0.00039851566666666686,0.06984074850099413,1.176813233169803,0.8761367911761574,4.217961299373662,0
2.9563279508059033,0.00039851566666666686,0.06934943876828802,1.1720399412612503,0.8761367911761574,4.217961299373662,0
2.960306857872937,0.00039851566666666686,0.0688581290355819,1.167266649352698,0.8761367911761574,4.217961299373662,0
2.9642857649399703,0.00039851566666666686,0.06836681930287579,1.1624933574441454,0.8761367911761574,4.217961299373662,0
2.968264672007004,0.00039851566666666686,0.06787550957016968,1.157720065535593,0.8761367911761574,4.217961299373662,0
2.9722435790740374,0.00039851566666666686,0.06738419983746356,1.1529467736270405,0.8761367911761574,4.217961299373662,0
2.976222486141071,0.00039851566666666686,0.06689289010475745,1.148173481718488,0.8761367911761574,4.217961299373662,0
2.9802013932081044,0.00039851566666666686,0.06640158037205134,1.1434001898099355,0.8761367911761574,4.217961299373662,0
2.984180300275138,0.00039851566666666686,0.06591027063934521,1.138626897901383,0.8761367911761574,4.217961299373662,0
2.9881592073421714,0.00039851566666666686,0.0654189609066391,1.1338536059928304,0.8761367911761574,4.217961299373662,0
2.992138114409205,0.00039851566666666686,0.064927651173933,1.129080314084278,0.8761367911761574,4.217961299373662,0
2.9961170214762385,0.00039851566666666686,0.06443634144122688,1.1243070221757254,0.8761367911761574,4.217961299373662,0
3.000095928543272,0.00039851566666666686,0.06397063823256278,1.1193459070313283,0.8761367911761574,4.217961299373662,0
3.0040748356103055,0.00039851566666666686,0.0637062093924862,1.1143775783720273,0.8761367911761574,4.217961299373662,0
3.008053742677339,0.00039851566666666686,0.06344178055240962,1.1094092497127261,0.8761367911761574,4.217961299373662,0
3.0120326497443726,0.00039851566666666686,0.06317735171233303,1.104440921053425,0.8761367911761574,4.217961299373662,0
3.016011556811406,0.00039851566666666686,0.06291292287225647,1.099472592394124,0.8761367911761574,4.217961299373662,0
3.0199904638784396,0.00039851566666666686,0.06264849403217988,1.0945042637348228,0.8761367911761574,4.217961299373662,0
3.023969370945473,0.00039851566666666686,0.06238406519210331,1.0895359350755218,0.8761367911761574,4.217961299373662,0
3.0279482780125067,0.00039851566666666686,0.062119636352026726,1.0845676064162206,0.8761367911761574,4.217961299373662,0
3.03192718507954,0.00039851566666666686,0.06185520751195015,1.0795992777569197,0.8761367911761574,4.217961299373662,0
3.0359060921465737,0.00039851566666666686,0.06159077867187357,1.0746309490976185,0.8761367911761574,4.217961299373662,0
3.039884999213607,0.00039851566666666686,0.06132634983179699,1.0698067036244103,0.8761367911761574,4.217961299373662,0
3.0438639062806407,0.00039851566666666686,0.06106192099172042,1.0651479014707508,0.8761367911761574,4.217961299373662,0
3.0478428133476743,0.00039851566666666686,0.06079749215164384,1.0604890993170915,0.8761367911761574,4.217961299373662,0
3.051821720414708,0.00039851566666666686,0.060533063311567256,1.055830297163432,0.8761367911761574,4.217961299373662,0
3.055800627481741,0.00039851566666666686,0.06026863447149071,1.051171495009773,0.8761367911761574,4.217961299373662,0
3.0597795345487744,0.00039851566666666686,0.06000420563141413,1.0465126928561137,0.8761367911761574,4.217961299373662,0
3.063758441615808,0.00039851566666666686,0.05973977679133755,1.0418538907024542,0.8761367911761574,4.217961299373662,0
3.0677373486828414,0.00039851566666666686,0.05947534795126097,1.0371950885487948,0.8761367911761574,4.217961299373662,0
3.071716255749875,0.00039851566666666686,0.05921091911118439,1.0325362863951355,0.8761367911761574,4.217961299373662,0
3.0756951628169085,0.00039851566666666686,0.05894649027110781,1.027877484241476,0.8761367911761574,4.217961299373662,0
3.079674069883942,0.00039851566666666686,0.05868296800433555,1.0232186820878164,0.8761367911761574,4.217961299373662,0
3.0836529769509755,0.00039851566666666686,0.058602083265876286,1.018565778891322,0.8761367911761574,4.217961299373662,0
3.087631884018009,0.00039851566666666686,0.058521198527417016,1.013922641853342,0.8761367911761574,4.217961299373662,0
3.0916107910850426,0.00039851566666666686,0.05844031378895774,1.009279504815362,0.8761367911761574,4.217961299373662,0
3.095589698152076,0.00039851566666666686,0.058359429050498464,1.004636367777382,0.8761367911761574,4.217961299373662,0
3.0995686052191096,0.00039851566666666686,0.0582785443120392,0.999993230739402,0.8761367911761574,4.217961299373662,0
3.103547512286143,0.00039851566666666686,0.05819765957357993,0.995350093701422,0.8761367911761574,4.217961299373662,0
3.1075264193531766,0.00039851566666666686,0.058116774835120656,0.990706956663442,0.8761367911761574,4.217961299373662,0
3.11150532642021,0.00039851566666666686,0.05803589009666139,0.986063819625462,0.8761367911761574,4.217961299373662,0
3.1154842334872437,0.00039851566666666686,0.057955005358202125,0.9814206825874819,0.8761367911761574,4.217961299373662,0
3.119463140554277,0.00039851566666666686,0.05787412061974285,0.9767775455495019,0.8761367911761574,4.217961299373662,0
3.1234420476213107,0.0003978813158853081,0.05779323588128357,0.972134408511522,0.8761367911761574,4.217961299373662,0
3.1274209546883442,0.0003959149727962625,0.0577123511428243,0.967491271473542,0.8761367911761574,4.217961299373662,0
3.1313998617553778,0.00039394862970721685,0.05763146640436504,0.963031525408353,0.8761367911761574,4.217961299373662,0
3.1353787688224113,0.0003919822866181713,0.057550581665905765,0.9586172605241664,0.8761367911761574,4.217961299373662,0
3.139357675889445,0.0003900159435291256,0.057469696927446495,0.95420299563998,0.8761367911761574,4.217961299373662,0
3.1433365829564783,0.00038804960044007994,0.05738881218898722,0.9497887307557934,0.8761367911761574,4.217961299373662,0
3.147315490023512,0.0003860832573510343,0.05730792745052796,0.9453744658716069,0.8761367911761574,4.217961299373662,0
3.1512943970905454,0.00038411691426198865,0.05722704271206869,0.9409602009874203,0.8761367911761574,4.217961299373662,0
3.155273304157579,0.0003821505711729431,0.05714615797360941,0.9365459361032339,0.8761367911761574,4.217961299373662,0
3.1592522112246124,0.0003801842280838974,0.057065273235150135,0.9321316712190473,0.8761367911761574,4.217961299373662,0
3.163231118291646,0.00037821788499485184,0.05710291535091286,0.9277174063348608,0.8761367911761574,4.217961299373662,0
3.1672100253586795,0.00037625154190580617,0.05715416536522184,0.9233031414506742,0.8761367911761574,4.217961299373662,0
3.171188932425713,0.0003742851988167605,0.05720541537953083,0.9188888765664878,0.8761367911761574,4.217961299373662,0
3.1751678394927465,0.0003723188557277149,0.05725666539383983,0.914474611682301,0.8761367911761574,4.217961299373662,0
3.17914674655978,0.000372755940026055,0.05730791540814881,0.9103276780097239,0.8761367911761574,4.217961299373662,0
3.1831256536268135,0.00037561181912877954,0.0573591654224578,0.9064497848536542,0.8761367911761574,4.217961299373662,0
3.187104560693847,0.00037846769823150425,0.05741041543676679,0.9025718916975844,0.8761367911761574,4.217961299373662,0
3.1910834677608806,0.0003813235773342288,0.05746166545107578,0.8986939985415148,0.8761367911761574,4.217961299373662,0
3.195062374827914,0.00038417945643695346,0.05751291546538476,0.8948161053854449,0.8761367911761574,4.217961299373662,0
3.1990412818949476,0.00038703533553967806,0.05756416547969376,0.8909382122293751,0.8761367911761574,4.217961299373662,0
3.203020188961981,0.0003898912146424027,0.05761541549400275,0.8870603190733053,0.8761367911761574,4.217961299373662,0
3.2069990960290147,0.0003927470937451273,0.05766666550831173,0.8831824259172356,0.8761367911761574,4.217961299373662,0
3.210978003096048,0.00039560297284785197,0.057717915522620726,0.8793045327611658,0.8761367911761574,4.217961299373662,0
3.2149569101630817,0.0003984588519505765,0.057769165536929706,0.8754266396050961,0.8761367911761574,4.217961299373662,0
3.2189358172301152,0.00040131473105330123,0.0578204155512387,0.8715487464490264,0.8761367911761574,4.217961299373662,0
3.2229147242971488,0.0004041706101560258,0.057871665565547695,0.8676708532929567,0.8761367911761574,4.217961299373662,0
3.2268936313641823,0.00040702648925875043,0.057922915579856675,0.8637929601368869,0.8761367911761574,4.217961299373662,0
3.230872538431216,0.00040988236836147503,0.05797416559416567,0.8601966715145315,0.8761367911761574,4.217961299373662,0
3.2348514454982493,0.0004133695452725197,0.05802541560847465,0.8567645463942524,0.8761367911761574,4.217961299373662,0
3.238830352565283,0.00041716177816328233,0.058076665622783644,0.8533324212739732,0.8761367911761574,4.217961299373662,0
3.2428092596323164,0.0004209540110540449,0.05820443906331973,0.8499002961536941,0.8761367911761574,4.217961299373662,0
3.24678816669935,0.00042474624394480754,0.05835266579340021,0.8464681710334151,0.8761367911761574,4.217961299373662,0
3.2507670737663834,0.00042853847683557006,0.0585008925234807,0.843036045913136,0.8761367911761574,4.217961299373662,0
3.254745980833417,0.0004323307097263327,0.058649119253561185,0.8396039207928568,0.8761367911761574,4.217961299373662,0
3.2587248879004505,0.0004361229426170952,0.05879734598364167,0.8361717956725777,0.8761367911761574,4.217961299373662,0
3.262703794967484,0.00043991517550785785,0.05894557271372215,0.8327396705522986,0.8761367911761574,4.217961299373662,0
3.2666827020345175,0.0004437074083986205,0.05909379944380264,0.8293075454320196,0.8761367911761574,4.217961299373662,0
3.270661609101551,0.000447499641289383,0.059242026173883126,0.8258754203117404,0.8761367911761574,4.217961299373662,0
3.2746405161685845,0.00045129187418014563,0.05939025290396361,0.8224432951914613,0.8761367911761574,4.217961299373662,0
3.278619423235618,0.0004550841070709082,0.05953847963404409,0.8188264487416781,0.8761367911761574,4.217961299373662,0
3.2825983303026516,0.00045887633996167084,0.05968670636412458,0.8143902186589808,0.8761367911761574,4.217961299373662,0
3.286577237369685,0.00046266857285243336,0.05983493309420507,0.8099539885762834,0.8761367911761574,4.217961299373662,0
3.2905561444367186,0.00046423225567630947,0.05998315982428555,0.805517758493586,0.8761367911761574,4.217961299373662,0
3.294535051503752,0.0004654026978506211,0.060131386554366034,0.8010815284108886,0.8761367911761574,4.217961299373662,0
3.2985139585707857,0.00046657314002493264,0.06027961328444652,0.7966452983281914,0.8761367911761574,4.217961299373662,0
3.302492865637819,0.0004677435821992443,0.06042784001452701,0.792209068245494,0.8761367911761574,4.217961299373662,0
3.3064717727048527,0.0004689140243735558,0.06057606674460749,0.7877728381627966,0.8761367911761574,4.217961299373662,0
3.3104506797718862,0.00047008446654786746,0.060724293474687975,0.7841363806205599,0.8761367911761574,4.217961299373662,0
3.3144295868389198,0.000471254908722179,0.06087252020476846,0.78124127540574,0.8761367911761574,4.217961299373662,0
3.3184084939059533,0.0004724253508964906,0.06102074693484894,0.7783461701909202,0.8761367911761574,4.217961299373662,0
3.322387400972987,0.00047359579307080217,0.06123579064447092,0.7754510649761005,0.8761367911761574,4.217961299373662,0
3.3263663080400203,0.00047476623524511375,0.061482109375779775,0.7725559597612808,0.8761367911761574,4.217961299373662,0
3.330345215107054,0.0004759366774194253,0.06172842810708864,0.7696608545464609,0.8761367911761574,4.217961299373662,0
3.3343241221740874,0.00047710711959373693,0.061974746838397494,0.7667657493316411,0.8761367911761574,4.217961299373662,0
3.338303029241121,0.00047827756176804846,0.06222106556970636,0.7638706441168214,0.8761367911761574,4.217961299373662,0
3.3422819363081544,0.00047964378137160774,0.062467384301015214,0.7609755389020016,0.8761367911761574,4.217961299373662,0
3.346260843375188,0.0004883986906184004,0.06271370303232407,0.758059574236019,0.8761367911761574,4.217961299373662,0
3.3502397504422214,0.0004971535998651929,0.06296002176363294,0.7550858737473082,0.8761367911761574,4.217961299373662,0
3.354218657509255,0.0005059085091119853,0.06320634049494178,0.7521121732585971,0.8761367911761574,4.217961299373662,0
3.3581975645762885,0.0005146634183587779,0.06345265922625064,0.7491384727698863,0.8761367911761574,4.217961299373662,0
3.362176471643322,0.0005234183276055704,0.06369897795755951,0.7461647722811754,0.8761367911761574,4.217961299373662,0
3.3661553787103555,0.000532173236852363,0.06394529668886836,0.7431910717924645,0.8761367911761574,4.217961299373662,0
3.370134285777389,0.0005409281460991555,0.06419161542017722,0.7402173713037535,0.8761367911761574,4.217961299373662,0
3.3741131928444226,0.000549683055345948,0.06443793415148608,0.7372436708150427,0.8761367911761574,4.217961299373662,0
3.378092099911456,0.0005584379645927406,0.06468425288279495,0.7342699703263318,0.8761367911761574,4.217961299373662,0
3.3820710069784896,0.0005671928738395331,0.0649305716141038,0.7315394399880807,0.8761367911761574,4.217961299373662,0
3.386049914045523,0.0005759477830863256,0.06517689034541264,0.7288978210361715,0.8761367911761574,4.217961299373662,0
3.3900288211125567,0.0005847026923331181,0.06542320907672151,0.7262562020842622,0.8761367911761574,4.217961299373662,0
3.39400772817959,0.0005934576015799106,0.06566952780803037,0.723614583132353,0.8761367911761574,4.217961299373662,0
3.3979866352466237,0.0006097996984376528,0.06591584653933923,0.720972964180444,0.8761367911761574,4.217961299373662,0
3.401965542313657,0.0006561866716319819,0.06620958520159165,0.7183313452285347,0.8761367911761574,4.217961299373662,0
3.4059444493806907,0.0007025736448263111,0.06653862623212174,0.7156897262766255,0.8761367911761574,4.217961299373662,0
3.4099233564477243,0.0007489606180206401,0.06686766726265182,0.7130481073247164,0.8761367911761574,4.217961299373662,0
3.413902263514758,0.0007953475912149693,0.06719670829318192,0.7104064883728072,0.8761367911761574,4.217961299373662,0
3.4178811705817913,0.0008417345644092984,0.06752574932371201,0.707764869420898,0.8761367911761574,4.217961299373662,0
3.421860077648825,0.0008881215376036276,0.06785479035424209,0.705176514630124,0.8761367911761574,4.217961299373662,0
3.4258389847158583,0.0009345085107979567,0.06818383138477219,0.7025881822368099,0.8761367911761574,4.217961299373662,0
3.429817891782892,0.0009808954839922858,0.06851287241530228,0.6999998498434955,0.8761367911761574,4.217961299373662,0
3.4337967988499254,0.001027282457186615,0.06884191344583238,0.6974115174501814,0.8761367911761574,4.217961299373662,0
3.437775705916959,0.0010736694303809442,0.06917095447636246,0.6948231850568671,0.8761367911761574,4.217961299373662,0
3.4417546129839924,0.0011200564035752732,0.06949999550689255,0.6922348526635529,0.8761367911761574,4.217961299373662,0
3.445733520051026,0.0011664433767696024,0.06982903653742265,0.6896465202702388,0.8761367911761574,4.217961299373662,0
3.4497124271180595,0.0012128303499639316,0.07015807756795273,0.6870581878769245,0.8761367911761574,4.217961299373662,0
3.453691334185093,0.0012786682338471885,0.07048711859848282,0.6844698554836103,0.8761367911761574,4.217961299373662,0
3.4576702412521265,0.0013765921289985272,0.07081615962901291,0.6819909502380153,0.8761367911761574,4.217961299373662,0
3.46164914831916,0.0014745160241498659,0.071145200659543,0.6799519003501753,0.8761367911761574,4.217961299373662,0
3.465628055386193,0.0015724399193011935,0.07147424169007306,0.6779128504623355,0.8761367911761574,4.217961299373662,0
3.4696069624532266,0.0016703638144525321,0.07180328272060314,0.6758738005744955,0.8761367911761574,4.217961299373662,0
3.47358586952026,0.001768287709603871,0.07213232375113324,0.6738347506866554,0.8761367911761574,4.217961299373662,0
3.4775647765872937,0.0018662116047552092,0.07246136478166333,0.6717957007988155,0.8761367911761574,4.217961299373662,0
3.481543683654327,0.001964135499906548,0.07283228288677646,0.6697566509109755,0.8761367911761574,4.217961299373662,0
3.4855225907213607,0.0020620593950578868,0.07325132056811612,0.6677176010231354,0.8761367911761574,4.217961299373662,0
3.4895014977883942,0.002159983290209225,0.07367035824945577,0.6656785511352954,0.8761367911761574,4.217961299373662,0
3.4934804048554278,0.0022579071853605637,0.07408939593079543,0.6636395012474554,0.8761367911761574,4.217961299373662,0
3.4974593119224613,0.0023558310805119028,0.07450843361213506,0.6616004513596154,0.8761367911761574,4.217961299373662,0
3.501438218989495,0.002453754975663241,0.07492747129347473,0.6595614014717753,0.8761367911761574,4.217961299373662,0
3.5054171260565283,0.00255167887081458,0.07534650897481439,0.6576391433952897,0.8761367911761574,4.217961299373662,0
3.509396033123562,0.0026887737453327584,0.07576554665615404,0.6558700930358444,0.8761367911761574,4.217961299373662,0
3.5133749401905954,0.002857503160851315,0.07618458433749369,0.6541010426763992,0.8761367911761574,4.217961299373662,0
3.517353847257629,0.0030262325763698713,0.07660362201883335,0.6523319923169539,0.8761367911761574,4.217961299373662,0
3.5213327543246624,0.003194961991888428,0.077022659700173,0.6505629419575086,0.8761367911761574,4.217961299373662,0
3.525311661391696,0.003363691407406985,0.07744169738151264,0.6487938915980633,0.8761367911761574,4.217961299373662,0
3.5292905684587295,0.0035324208229255416,0.0778607350628523,0.647024841238618,0.8761367911761574,4.217961299373662,0
3.533269475525763,0.003701150238444098,0.07827977274419196,0.6452557908791728,0.8761367911761574,4.217961299373662,0
3.5372483825927965,0.0038698796539626545,0.0786988104255316,0.6434867405197274,0.8761367911761574,4.217961299373662,0
3.54122728965983,0.004038609069481212,0.07911784810687125,0.6417176901602822,0.8761367911761574,4.217961299373662,0
3.5452061967268635,0.0042073384849997675,0.07953688578821091,0.6399486398008369,0.8761367911761574,4.217961299373662,0
3.549185103793897,0.004376067900518324,0.07995592346955056,0.6381795894413916,0.8761367911761574,4.217961299373662,0
3.5531640108609306,0.00454479731603688,0.08037496115089021,0.636489326061085,0.8761367911761574,4.217961299373662,0
3.557142917927964,0.004713526731555437,0.08079399883222987,0.6350916523911021,0.8761367911761574,4.217961299373662,0
3.5611218249949976,0.004882256147073994,0.08123993536974816,0.6336939787211192,0.8761367911761574,4.217961299373662,0
3.565100732062031,0.0051407098287384375,0.08173423695021335,0.6322963050511363,0.8761367911761574,4.217961299373662,0
3.5690796391290647,0.005432514200101493,0.08222853853067856,0.6308986313811534,0.8761367911761574,4.217961299373662,0
3.573058546196098,0.005724318571464549,0.08272284011114375,0.6295009577111705,0.8761367911761574,4.217961299373662,0
3.5770374532631317,0.006016122942827606,0.08321714169160896,0.6281032840411875,0.8761367911761574,4.217961299373662,0
3.5810163603301652,0.006307927314190662,0.08371144327207417,0.6267056103712048,0.8761367911761574,4.217961299373662,0
3.5849952673971988,0.006599731685553718,0.08420574485253936,0.6253079367012218,0.8761367911761574,4.217961299373662,0
3.5889741744642323,0.006891536056916774,0.08470004643300455,0.6239102630312389,0.8761367911761574,4.217961299373662,0
3.592953081531266,0.00718334042827983,0.08519434801346976,0.622512589361256,0.8761367911761574,4.217961299373662,0
3.5969319885982993,0.007475144799642885,0.08568864959393495,0.621114915691273,0.8761367911761574,4.217961299373662,0
3.600910895665333,0.0077669491710059425,0.08618295117440015,0.6197172420212901,0.8761367911761574,4.217961299373662,0
3.6048898027323664,0.008095739976900943,0.08667725275486536,0.6183195683513072,0.8761367911761574,4.217961299373662,0
3.6088687097994,0.008531941305396973,0.08717155433533055,0.6172620054512735,0.8761367911761574,4.217961299373662,0
3.6128476168664334,0.008968142633893,0.08766585591579576,0.6162685809078973,0.8761367911761574,4.217961299373662,0
3.616826523933467,0.00940434396238903,0.08816015749626095,0.6152751563645208,0.8761367911761574,4.217961299373662,0
3.6208054310005005,0.00984054529088506,0.08865445907672616,0.6142817318211445,0.8761367911761574,4.217961299373662,0
3.624784338067534,0.01027674661938109,0.08914876065719136,0.6132883072777682,0.8761367911761574,4.217961299373662,0
3.6287632451345675,0.010712947947877118,0.08964306223765656,0.6122948827343918,0.8761367911761574,4.217961299373662,0
3.632742152201601,0.011149149276373147,0.09013736381812176,0.6113014581910154,0.8761367911761574,4.217961299373662,0
