r (A),g(r)_weighted_Li-F,g(r)_weighted_Na-F,g(r)_weighted_K-F,g(r)_weighted_Li-Li,g(r)_weighted_F-F,g(r)_weighted_Li-Na,g(r)_weighted_K-Li,g(r)_weighted_Na-Na,g(r)_weighted_K-Na,g(r)_weighted_K-K,S_i_Li-F,S_i_Na-F,S_i_K-F,Average_SCL,lambda_BC
3.0838505532851426,0.05149089890435756,0.02534597579297886,0.20554841468122798,0.13313466431772392,0.7160259901816899,0.04444164784161933,0.1232321942276443,0.008516963436133992,0.01426457757741657,0.028434899247479786,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.086331527181591,0.05157196409214108,0.025282038977148306,0.20441113611359638,0.1330424879341743,0.7166790640712748,0.04447104196450807,0.12383456787368592,0.008548042372568182,0.014386671394493932,0.028778229602934132,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.0888125010780394,0.0516530292799246,0.025218102161317753,0.203273857545965,0.13295031155062473,0.7173321379608595,0.0445004360873968,0.12443694151972742,0.008579121309002364,0.014508765211571273,0.02912155995838842,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.0912934749744876,0.05173409446770811,0.025154165345487207,0.20213657897833362,0.13282630724058941,0.7179852118504443,0.04452983021028554,0.1250393151657689,0.008610200245436548,0.014630859028648614,0.029464890313842706,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.093774448870936,0.05181515965549162,0.025090228529656658,0.20099930041070224,0.13269441833695336,0.7181988297140753,0.044559224333174274,0.12564168881181043,0.008641279181870732,0.014752952845725954,0.029808220669296993,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.096255422767384,0.051896224843275135,0.025026291713826112,0.19986202184307086,0.1325625294333173,0.7182026872497276,0.044588618456063,0.12624406245785194,0.008672358118304916,0.014875046662803294,0.03015155102475128,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.098736396663832,0.051977290031058644,0.024962354897995566,0.19872474327543946,0.1324306405296813,0.7182065447853798,0.044618012578951746,0.12683236739293619,0.0087034370547391,0.014997140479880636,0.030494881380205566,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1012173705602804,0.05205835521884215,0.024898418082165013,0.19758746470780808,0.13229875162604524,0.718210402321032,0.044640045509143265,0.12729472566836103,0.008732666359602716,0.015119234296957974,0.030838211735659853,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1036983444567285,0.05213942040662566,0.024834481266334467,0.1964501861401767,0.1321668627224092,0.7182142598566842,0.04463005420391486,0.1277570839437859,0.008753849001474022,0.015241328114035316,0.031181542091114137,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1061793183531767,0.05222048559440918,0.02477054445050392,0.19531290757254532,0.13203497381877316,0.7182181173923364,0.04462006289868646,0.12821944221921075,0.008775031643345324,0.015363421931112656,0.031524872446568424,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.108660292249625,0.05230155078219269,0.02470660763467337,0.19417562900491395,0.1319030849151371,0.7182219749279886,0.04461007159345806,0.1286818004946356,0.008796214285216628,0.015485515748189998,0.03186820280202271,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.111141266146073,0.0523826159699762,0.024642670818842825,0.19303835043728257,0.13177119601150108,0.7182258324636407,0.04460008028822967,0.12914415877006044,0.008817396927087932,0.015607609565267338,0.032211533157477,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1136222400425213,0.05246368115775971,0.02457873400301228,0.1919010718696512,0.13163930710786503,0.7182296899992929,0.04459008898300127,0.12960651704548531,0.008838579568959237,0.015729703382344678,0.032554863512931284,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1161032139389695,0.05254474634554322,0.02451479718718173,0.1907637933020198,0.131507418204229,0.7182335475349452,0.044580097677772865,0.13006887532091016,0.00885976221083054,0.015851797199422018,0.03289819386838557,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.118584187835418,0.05262581153332675,0.024450860371351166,0.18962651473438819,0.13137552930059293,0.7182374050705973,0.044570106372544466,0.1305312335963351,0.008880944852701848,0.015973891016499382,0.03324152422383992,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1210651617318663,0.05270687672111026,0.02438692355552062,0.1884892361667568,0.13124364039695688,0.7182412626062495,0.04456011506731607,0.13099359187175993,0.008902127494573153,0.016095984833576722,0.03358485457929421,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1235461356283145,0.05278794190889377,0.024322986739690074,0.18735195759912543,0.13111175149332085,0.7182451201419018,0.04455012376208767,0.1314559501471848,0.008923310136444457,0.016218078650654062,0.033928184934748494,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1260271095247627,0.05286900709667729,0.024259049923859525,0.18621467903149405,0.1309798625896848,0.7182489776775539,0.04454013245685927,0.13191830842260965,0.00894449277831576,0.016340172467731402,0.03427151529020278,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.128508083421211,0.052950072284460796,0.02419511310802898,0.18507740046386267,0.13084797368604878,0.718252835213206,0.04453014115163086,0.1323806666980345,0.008965675420187065,0.016462266284808742,0.03461484564565707,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.130989057317659,0.053031137472244305,0.024131176292198433,0.1839401218962313,0.13071608478241273,0.7182566927488583,0.044520149846402464,0.13284302497345934,0.00898685806205837,0.016584360101886086,0.034958176001111355,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1334700312141073,0.053112202660027814,0.024064350595314032,0.18280284332859992,0.13058419587877668,0.7182605502845105,0.04451015854117407,0.13330538324888422,0.009008040703929673,0.016706453918963426,0.03530150635656564,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1359510051105555,0.05319326784781133,0.023995847039877918,0.18166556476096854,0.13045230697514065,0.7182644078201627,0.04450016723594567,0.13376774152430906,0.009029223345800978,0.016828547736040766,0.0356802300326622,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1384319790070037,0.05327433303559484,0.023927343484441806,0.18052828619333716,0.1303204180715046,0.7182682653558149,0.044490175930717274,0.1342300997997339,0.00905040598767228,0.016950641553118106,0.0360811409513301,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.140912952903452,0.05335539822337835,0.023858839929005695,0.17939100762570576,0.13018852916786858,0.7182721228914671,0.044480184625488875,0.13461080083774019,0.009071588629543586,0.01707273537019545,0.03648205186999801,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1433939267999,0.05343646341116187,0.023790336373569584,0.17825372905807438,0.13005664026423253,0.7182759804271193,0.04447019332026047,0.1349046287634316,0.009092771271414888,0.01719482918727279,0.036882962788665916,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1458749006963482,0.053517528598945374,0.02372183281813347,0.1773250803769453,0.1299247513605965,0.7182798379627714,0.04446020201503207,0.13519845668912303,0.009113953913286194,0.017318315117316394,0.03728387370733382,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1483558745927964,0.05359859378672888,0.023653329262697358,0.17657201410004292,0.12979286245696045,0.7182836954984236,0.04445021070980368,0.13549228461481444,0.009135136555157497,0.017442972646241013,0.03768478462600172,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1508368484892446,0.05367965897451239,0.023584825707261246,0.1758189478231405,0.1296609735533244,0.7182875530340759,0.04444021940457528,0.13578611254050588,0.0091563191970288,0.017567630175165633,0.03808569554466963,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1533178223856932,0.05376072416229592,0.02351632215182512,0.17506588154623798,0.12952908464968835,0.718291410569728,0.04443022809934687,0.1360799404661973,0.00917750183890011,0.017692287704090273,0.038486606463337604,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1557987962821414,0.05384178935007943,0.02344781859638901,0.17431281526933554,0.1293971957460523,0.7182952681053801,0.044397265896759894,0.13637376839188875,0.009198684480771413,0.017816945233014893,0.038887517382005514,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1582797701785896,0.05392285453786295,0.023379315040952895,0.17355974899243312,0.12926530684241624,0.7182991256410325,0.04433904359200739,0.13666759631758016,0.009219867122642717,0.017941602761939512,0.03928842830067342,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.160760744075038,0.05400391972564646,0.023310811485516784,0.1728066827155307,0.12913341793878022,0.7183029831766846,0.04428082128725489,0.13696142424327157,0.009241049764514021,0.018066260290864132,0.03968933921934132,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.163241717971486,0.054084984913429966,0.023242307930080672,0.17205361643862832,0.1290019561114525,0.7183068407123367,0.04422259898250238,0.137255252168963,0.009262232406385325,0.01819091781978875,0.04009025013800922,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.165722691867934,0.05416605010121349,0.02317380437464456,0.1713005501617259,0.12887063145670802,0.718310698247989,0.04416437667774988,0.1375490800946544,0.00928341504825663,0.018315575348713368,0.04049116105667713,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1682036657643824,0.054247115288997,0.023105300819208446,0.17054748388482352,0.12873930680196352,0.7183145557836412,0.04410615437299738,0.13784290802034582,0.009304597690127933,0.018440232877637987,0.04089207197534504,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1706846396608306,0.0543281804767805,0.023036797263772335,0.16979441760792108,0.12860798214721905,0.7183184133192934,0.04404793206824488,0.13813673594603723,0.009325780331999238,0.01856489040656261,0.04129298289401294,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1731656135572788,0.054409245664564024,0.022968293708336224,0.16904135133101866,0.12847665749247456,0.7183222708549455,0.043989709763492375,0.13843056387172864,0.009346962973870542,0.018689547935487227,0.04169389381268085,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.175646587453727,0.05449031085234753,0.02289979015290011,0.16828828505411625,0.12834533283773011,0.7183261283905978,0.04393148745873988,0.13872439179742008,0.009365578293611307,0.018814205464411846,0.042094804731348745,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.178127561350175,0.05457137604013104,0.022831286597463998,0.16753521877721386,0.12821400818298562,0.71832998592625,0.04387326515398737,0.13901821972311149,0.009378933801345453,0.018938862993336462,0.042495715650016655,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1806085352466233,0.05465244122791455,0.022762783042027886,0.16678215250031145,0.12808268352824115,0.7183338434619021,0.043815042849234875,0.13931204764880292,0.009392289309079597,0.019063520522261086,0.042896626568684565,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1830895091430715,0.05473350641569807,0.022694279486591775,0.16602908622340906,0.12795135887349668,0.7183377009975543,0.04375682054448238,0.13960587557449433,0.009405644816813743,0.019188178051185705,0.04329753748735247,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.18557048303952,0.0548145716034816,0.02262577593115565,0.1652760199465065,0.12782003421875218,0.7183415585332066,0.04369859823972986,0.1398997035001858,0.00941900032454789,0.019312835580110346,0.04369844840602044,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1880514569359684,0.05489563679126511,0.022557272375719535,0.16452295366960407,0.12768870956400769,0.7183454160688587,0.043640375934977355,0.1401935314258772,0.009432355832282037,0.019437493109034962,0.04409935932468835,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1905324308324166,0.054976701979048616,0.022488768820283424,0.16376988739270165,0.12755738490926322,0.7183492736045108,0.04358215363022486,0.1404873593515686,0.009445711340016183,0.01956215063795958,0.044500270243356246,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.1930134047288647,0.05505776716683212,0.022420265264847312,0.16301682111579927,0.12742606025451875,0.7183531311401632,0.04352393132547235,0.14078118727726005,0.009459066847750327,0.019686808166884204,0.044901181162024156,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.195494378625313,0.05513883235461564,0.0223517617094112,0.16226375483889685,0.12729473559977428,0.7183569886758153,0.043465709020719855,0.14106426696697044,0.009472422355484473,0.01981146569580882,0.04530209208069206,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.197975352521761,0.05521989754239915,0.022283258153975086,0.16151068856199446,0.12716341094502978,0.7183608462114675,0.04340748671596736,0.14129989163239026,0.009485777863218619,0.01993612322473344,0.04570300299935997,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2004563264182093,0.05530096273018266,0.022214754598538975,0.16075762228509205,0.1270320862902853,0.7183647037471197,0.04334926441121485,0.14153551629781005,0.009499133370952763,0.02006078075365806,0.04610391391802787,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2029373003146575,0.05538202791796617,0.022146251043102864,0.1600045560081896,0.12690076163554084,0.7183685612827719,0.043291042106462355,0.14177114096322987,0.00951248887868691,0.02018543828258268,0.046504824836695775,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2054182742111057,0.055463093105749685,0.02207774748766675,0.1592514897312872,0.12676943698079635,0.7183724188184241,0.04323281980170985,0.14200676562864967,0.009525844386421055,0.0203100958115073,0.04691059391482719,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.207899248107554,0.055544158293533194,0.022009243932230638,0.1584984234543848,0.12663811232605188,0.7183762763540762,0.04317459749695735,0.1422423902940695,0.009539199894155201,0.020434753340431915,0.04735449767716683,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.210380222004002,0.055803491953429075,0.02197510666440177,0.1577453571774824,0.1265067876713074,0.7183801338897285,0.04311637519220484,0.1424780149594893,0.009552555401889345,0.020559410869356535,0.047798401439506484,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2128611959004503,0.05612043170158794,0.021952074598596088,0.15699229090058,0.12637546301656294,0.7183839914253807,0.04305815288745234,0.1427136396249091,0.009565910909623493,0.02068786168095908,0.048242305201846136,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2153421697968985,0.05643737144974681,0.02192904253279041,0.1562392246236776,0.12624413836181844,0.7183878489610328,0.04300155309099119,0.14294926429032892,0.009579266417357638,0.020822036824384126,0.04868620896418578,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.217823143693347,0.05675431119790573,0.02190601046698473,0.155486158346775,0.12611281370707395,0.718391706496685,0.042945029908634504,0.14318488895574874,0.009592621925091785,0.020956211967809203,0.04913011272652551,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2203041175897953,0.05707125094606459,0.02188297840117905,0.15473309206987262,0.12598148905232948,0.7183955640323373,0.04288850672627783,0.14342051362116856,0.009605977432825931,0.02109038711123425,0.04957401648886516,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2227850914862435,0.05738819069422345,0.02185994633537337,0.15403466549928008,0.125850164397585,0.7183994215679894,0.04283198354392116,0.14365613828658835,0.009619332940560076,0.021224562254659296,0.050017920251204814,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2252660653826917,0.057705130442382326,0.021836914269567693,0.15344875142897282,0.1257188397428405,0.7184032791036415,0.04277546036156449,0.14389176295200817,0.009632688448294223,0.021358737398084346,0.05046182401354446,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.22774703927914,0.05802207019054118,0.021813882203762014,0.15286283735866554,0.12558751508809604,0.7184071366392939,0.04271893717920782,0.14412738761742797,0.009646043956028368,0.021492912541509392,0.05090572777588411,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.230228013175588,0.058339009938700045,0.02179085013795633,0.1522769232883583,0.12545619043335157,0.718410994174946,0.042662413996851146,0.14436301228284779,0.009659399463762514,0.02162708768493444,0.05134963153822377,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2327089870720362,0.058655949686858916,0.021767818072150655,0.15169100921805104,0.12532486577860708,0.7184148517105982,0.042605890814494465,0.1445986369482676,0.00967275497149666,0.02176126282835949,0.051793535300563416,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2351899609684844,0.05897288943501778,0.021744786006344975,0.15110509514774378,0.1251935411238626,0.7184187092462504,0.0425493676321378,0.1448342616136874,0.009686110479230804,0.02189543797178454,0.05223743906290307,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2376709348649326,0.05928982918317664,0.021721753940539296,0.15051918107743653,0.12508516633044367,0.7184225667819026,0.042492844449781124,0.14506988627910722,0.00969946598696495,0.022029613115209585,0.05268134282524272,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.240151908761381,0.0596067689313355,0.021698721874733616,0.14993326700712928,0.12497939844829103,0.7184264243175548,0.04243632126742446,0.145305510944527,0.009712821494699096,0.022163788258634635,0.053125246587582366,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.242632882657829,0.05992370867949437,0.02167568980892794,0.14934735293682203,0.12487363056613839,0.7177177033313896,0.04237979808506778,0.14554113560994683,0.00972617700243324,0.02229796340205968,0.05356915034992202,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.245113856554277,0.06024064842765323,0.02165265774312226,0.14876143886651477,0.12476786268398575,0.7168158484643009,0.042323274902711115,0.14577676027536662,0.009739532510167386,0.022432138545484728,0.05401305411226167,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2475948304507254,0.060557588175812097,0.02162962567731658,0.14817552479620752,0.1246620948018331,0.7159139935972122,0.04226675172035444,0.14601238494078644,0.009752888017901532,0.022566313688909777,0.054456957874601315,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.250075804347174,0.060874527923971015,0.021606593611510898,0.14758961072590016,0.12455632691968044,0.7150121387301233,0.04221022853799775,0.1462321382116348,0.00976624352563568,0.02270048883233485,0.05490086163694105,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.252556778243622,0.061191467672129886,0.021583561545705218,0.1470036966555929,0.1244505590375278,0.7141102838630345,0.042153705355641086,0.14636405841739425,0.00977745932392031,0.022834663975759898,0.055344765399280696,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2550377521400704,0.06150840742028875,0.02156052947989954,0.14641778258528565,0.12434479115537515,0.7132084289959458,0.04209718217328441,0.14649597862315372,0.00978472559290452,0.022968839119184948,0.055788669161620355,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2575187260365186,0.06182534716844761,0.021537497414093863,0.1458318685149784,0.1242390232732225,0.7123065741288571,0.042040658990927744,0.14662789882891317,0.009791991861888729,0.023103014262609994,0.05623257292396,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.259999699932967,0.06214228691660647,0.021514465348288183,0.14524595444467114,0.12413325539106985,0.7114047192617684,0.04198413580857107,0.1467598190346726,0.009799258130872941,0.02323718940603504,0.05667647668629965,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.262480673829415,0.06245922666476534,0.021491433282482503,0.1446600403743639,0.12402748750891722,0.7105028643946797,0.0419276126262144,0.14689173924043208,0.00980652439985715,0.02337136454946009,0.057120380448639305,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.264961647725863,0.0627761664129242,0.021468401216676827,0.14407412630405664,0.12392171962676457,0.7096010095275911,0.04187108944385772,0.14702365944619153,0.00981379066884136,0.023505539692885137,0.05756428421097896,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2674426216223114,0.06309310616108306,0.021445369150871148,0.14348821223374936,0.12381595174461192,0.7086991546605024,0.04181456626150105,0.14715557965195097,0.009821056937825569,0.023639714836310183,0.0580081879733186,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2699235955187596,0.06341004590924193,0.021422337085065465,0.1429022981634421,0.12371018386245929,0.7077972997934137,0.04175804307914438,0.14728749985771045,0.009828323206809781,0.023773889979735237,0.058452091735658254,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2724045694152077,0.0637269856574008,0.02139930501925979,0.14231638409313485,0.12360441598030664,0.706895444926325,0.041701519896787706,0.14741942006346986,0.009835589475793991,0.023908065123160283,0.058895995497997906,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.274885543311656,0.06404392540555966,0.02137627295345411,0.1417304700228276,0.123498648098154,0.7059935900592362,0.04164499671443104,0.14755134026922934,0.0098428557447782,0.024030759376876917,0.05934260543837767,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.277366517208104,0.06436086515371853,0.02135324088764843,0.14114455595252035,0.12339288021600134,0.7050917351921475,0.041588473532074365,0.1476832604749888,0.00985012201376241,0.0241530807879209,0.059789303262073,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2798474911045523,0.0646778049018774,0.02133020882184275,0.1405586418822131,0.1232871123338487,0.7041898803250588,0.0415319503497177,0.14781518068074825,0.009857388282746621,0.024275402198964884,0.06023600108576832,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2823284650010005,0.06499474465003625,0.021307176756037074,0.13997272781190584,0.12318134445169605,0.7032880254579701,0.041475427167361016,0.1479471008865077,0.009864654551730832,0.024397723610008862,0.06068269890946364,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.284809438897449,0.06516644224858299,0.02129177939584518,0.13938681374159848,0.1230755765695434,0.7023861705908812,0.041418903985004335,0.14807902109226717,0.009871920820715042,0.02452004502105287,0.06112939673315905,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2872904127938973,0.06532144014409709,0.02127725986152431,0.13880089967129122,0.12296980868739074,0.7014843157237924,0.04136238080264767,0.14821094129802664,0.009879187089699254,0.024642366432096854,0.06157609455685437,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2897713866903455,0.06547643803961119,0.02126274032720344,0.13821498560098397,0.1228640408052381,0.7005824608567037,0.041305857620290994,0.14834286150378606,0.009886453358683463,0.024764687843140832,0.06202279238054969,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2922523605867937,0.06563143593512528,0.02124822079288257,0.13762907153067672,0.12275827292308547,0.699680605989615,0.041249334437934326,0.14847478170954553,0.009893719627667674,0.024887009254184817,0.06246949020424502,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.294733334483242,0.0657864338306394,0.0212337012585617,0.13704315746036946,0.12265250504093282,0.6987787511225264,0.04119281125557765,0.148606701915305,0.009900985896651882,0.0250093306652288,0.06291618802794034,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.29721430837969,0.06594143172615351,0.02121918172424083,0.1364572433900622,0.12254673715878017,0.6978768962554377,0.04113628807322097,0.14873862212106445,0.009908252165636094,0.025131652076272784,0.06336288585163566,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.2996952822761383,0.0660964296216676,0.021204662189919964,0.13587132931975496,0.12244096927662752,0.6969750413883489,0.041079764890864304,0.1488705423268239,0.009915518434620303,0.025253973487316766,0.06380958367533099,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.3021762561725865,0.0662514275171817,0.021190142655599094,0.13532415727374178,0.12233520139447489,0.6955253036479437,0.04102324170850763,0.14900246253258337,0.009922784703604514,0.025376294898360744,0.06425628149902632,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.3046572300690347,0.06640642541269581,0.02117562312127822,0.1348468396246319,0.12222943351232224,0.6935036116764521,0.040949114319089604,0.1491018839456867,0.009930050972588724,0.02549861630940473,0.06470297932272163,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.307138203965483,0.06656142330820991,0.02116110358695735,0.13436952197552207,0.1221239989883387,0.6914819197049606,0.04085482828038557,0.14912627419602642,0.009937317241572933,0.02562093772044871,0.06514967714641696,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.309619177861931,0.06671642120372401,0.02114658405263648,0.1338922043264122,0.1220209006380565,0.689460227733469,0.04076054224168155,0.14915066444636618,0.009944583510557145,0.025743259131492696,0.06559637497011228,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.3121001517583792,0.0668714190992381,0.02113206451831561,0.13341488667730234,0.1219178022877743,0.6874385357619774,0.04066625620297751,0.1491750546967059,0.009951849779541354,0.025865580542536678,0.06604307279380761,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.3145811256548274,0.06702641699475222,0.021117544983994742,0.13293756902819248,0.1218147039374921,0.685416843790486,0.040571970164273476,0.14919944494704562,0.009959116048525564,0.025987901953580663,0.06648977061750294,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.317062099551276,0.06718141489026636,0.02110302544967387,0.13246025137908254,0.12171160558720989,0.683395151818994,0.04047768412556943,0.14922383519738533,0.009966382317509776,0.026110223364624666,0.06693646844119834,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.3195430734477243,0.06733641278578045,0.021088505915353,0.1319829337299727,0.12160850723692768,0.6813734598475024,0.0403833980868654,0.1492482254477251,0.009973648586493987,0.026232544775668647,0.06738316626489366,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
3.3220240473441724,0.06749141068129455,0.02107398638103213,0.13150561608086284,0.12150540888664549,0.6793517678760108,0.04028911204816136,0.14927261569806483,0.009980914855478196,0.02635486618671263,0.06782986408858899,0.10891632317404602,2.0101755059074687e-08,0.012083613610088532,2.3203265635040395,2.26059
