r (A),g(r)_weighted_Na-Cl,g(r)_weighted_K-Na,g(r)_weighted_Na-Na,g(r)_weighted_K-K,g(r)_weighted_K-Cl,S_i_Na-Cl,S_i_K-Cl,Average_SCL,lambda_BC
3.8858142261160578,0.08531313420148479,0.11481969989822227,0.15187885845903817,0.07504026751397247,0.1471574833810655,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.89077695181991,0.0850528202211336,0.11578976750469958,0.152257507684821,0.0759736890958049,0.14658307303600845,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.895739677523762,0.08479250624078241,0.11667748254950938,0.15263615691060378,0.07690711067763734,0.14600866269095147,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.900702403227614,0.08453219226043122,0.11756519759431917,0.1530148061363866,0.07784053225946977,0.14543425234589444,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9056651289314654,0.08427187828008005,0.1184529126391289,0.15339345536216936,0.07877395384130213,0.14485984200083749,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9106278546353175,0.08401156429972886,0.11934062768393869,0.15376982901347397,0.07955555217901247,0.14428543165578048,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9155905803391695,0.08375125031937768,0.1202283427287485,0.15413946011426163,0.08033448610110495,0.14371102131072347,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9205533060430215,0.08349093633902649,0.12111605777355829,0.15450909121504927,0.08111342002319744,0.14313661096566643,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.925516031746873,0.0833488772023729,0.12207613960047806,0.1548787223158369,0.08189235394528985,0.14256220062060948,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.930478757450725,0.08327626472721723,0.12307209219428683,0.15524835341662457,0.08267128786738233,0.14198779027555247,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.935441483154577,0.08320365225206157,0.12406804478809559,0.1556179845174122,0.08345022178947481,0.14141337993049544,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9404042088584292,0.0831310397769059,0.12506399738190435,0.15598761561819988,0.08420329211540957,0.14086838358514647,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.945366934562281,0.08305842730175024,0.12605994997571301,0.1563572467189875,0.08486438546934269,0.14032646929633757,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.950329660266133,0.08298581482659458,0.1270473697292758,0.1567043406073825,0.08552547882327588,0.13978455500752865,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.955292385969985,0.0829132023514389,0.12790968652733212,0.1569116255361386,0.08618657217720907,0.13924264071871972,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.960255111673837,0.08284058987628323,0.1287720033253884,0.15711891046489473,0.08684766553114226,0.1387007264299108,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9652178373776885,0.0827267720580017,0.12963432012344464,0.15732619539365084,0.0875087588850754,0.1381588121411019,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9701805630815405,0.08257475052721376,0.13049663692150096,0.15753348032240697,0.08816985223900857,0.13761689785229297,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9751432887853926,0.0824227289964258,0.13135895371955728,0.15774076525116307,0.08883094559294176,0.13707498356348405,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9801060144892446,0.08227070746563786,0.13222127051761356,0.1579480501799192,0.08978575281015434,0.1365809346368442,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9850687401930966,0.0821186859348499,0.13292029699676117,0.15815533510867533,0.09078170540396308,0.1360991962057407,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9900314658969482,0.08196666440406196,0.13337108679131748,0.15835598414926558,0.09177765799777172,0.1356174577746373,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9949941916008003,0.08181464287327402,0.13382187658587386,0.158310654351669,0.09277361059158047,0.13513571934353383,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
3.9999569173046523,0.08157896580820469,0.13427266638043023,0.15826532455407244,0.0937695631853892,0.13465398091243036,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.004919643008504,0.08131684688349362,0.13472345617498657,0.15821999475647588,0.09472612701028202,0.1341722424813269,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.009882368712356,0.08105472795878257,0.1351742459695429,0.15817466495887936,0.0955774729537884,0.13343795070997103,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.014845094416208,0.08079260903407148,0.1356250357640993,0.15812933516128277,0.09642881889729492,0.13260199654533664,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.01980782012006,0.08053049010936045,0.1360758255586556,0.15808400536368625,0.09728016484080129,0.13176604238070244,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.024770545823912,0.0802683711846494,0.1365215152073797,0.1580386755660897,0.09813151078430767,0.1309300882160682,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.029733271527764,0.08000625225993832,0.13695427057849568,0.15799334576849314,0.09898285672781419,0.13009413405143386,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.034695997231616,0.07974413333522727,0.13738702594961158,0.15791498123584283,0.09983420267132055,0.1292581798867996,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.039658722935467,0.07948201441051624,0.13781978132072747,0.15783355604409538,0.10079022915711654,0.1284222257221654,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.04462144863932,0.07921989548580513,0.13825253669184343,0.15775213085234793,0.10181449258136172,0.12758627155753102,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.049584174343171,0.0789577765610941,0.13868529206295932,0.1576707056606005,0.10283875600560673,0.12675031739289683,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.054546900047024,0.078695657636383,0.1391180474340753,0.15758928046885307,0.10386301942985193,0.12591436322826244,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.059509625750875,0.07843353871167197,0.1395508028051912,0.15750785527710565,0.10488728285409694,0.12507840906362822,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.064472351454727,0.07817141978696092,0.1399774653042492,0.15742643008535823,0.10589576366062257,0.12424245489899399,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.069435077158579,0.07790930086224983,0.14037415036479142,0.15734500489361078,0.10683858656797565,0.12340650073435962,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.074397802862431,0.07764718193753879,0.14077083542533358,0.15719824854357106,0.10778140947532856,0.12257054656972541,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.079360528566283,0.07741909480718803,0.14116752048587572,0.157035601771382,0.10872423238268149,0.1218033257190473,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.084323254270135,0.07722014758266144,0.14156420554641794,0.15687295499919293,0.10966705529003458,0.1210989234682869,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.089285979973987,0.07702120035813487,0.1419608906069601,0.15671030822700388,0.11060987819738748,0.12039452121752663,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.094248705677839,0.07682225313360827,0.14235757566750232,0.1565476614548148,0.11155270110474057,0.11969011896676623,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.099211431381691,0.07662330590908169,0.14275426072804445,0.15638501468262575,0.11242458786975748,0.11898571671600595,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.104174157085542,0.07642435868455513,0.14315094578913085,0.1562223679104367,0.11325914136819766,0.11828131446524569,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.109136882789395,0.07622541146002852,0.1435476308595247,0.15605972113824762,0.11409369486663799,0.1175769122144853,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.114099608493246,0.07602646423550195,0.1439443159299185,0.15585949285628736,0.11492824836507816,0.11687250996372502,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.119062334197098,0.07581052312583265,0.14434100100031227,0.15564269302843084,0.11576280186351834,0.11624022571845785,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.1240250599009505,0.07557186833001013,0.1447376860707061,0.15542589320057432,0.11659735536195866,0.11571034682009533,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.128987785604802,0.07533321353418766,0.14513437114109992,0.15520909337271785,0.11744471501867038,0.11518046792173292,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.1339505113086545,0.07509455873836514,0.1455310562114938,0.1549922935448613,0.11831665466798647,0.1146505890233704,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.138913237012506,0.07485590394254266,0.14592774128188754,0.15477549371700483,0.11918859431730237,0.11412071012500799,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.143875962716358,0.07461724914672017,0.14632442635228135,0.15455869388914834,0.12006053396661831,0.11359083122664555,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.14883868842021,0.07437859435089765,0.14671262043105537,0.1543418940612918,0.1209324736159344,0.11303819445662103,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.153801414124062,0.0743885080430159,0.1471002876335674,0.15420414435496746,0.12180441326525031,0.11243954052934149,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.158764139827914,0.07452133822932318,0.14748795483607943,0.15412271916322,0.12267635291456641,0.11184088660206183,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.163726865531766,0.07465416841563043,0.14787562203859142,0.1540412939714726,0.123370379321276,0.1112422326747823,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.168689591235617,0.07478699860193767,0.1482632892411034,0.15395986877972517,0.12393493912789158,0.11064357874750273,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.17365231693947,0.07491982878824494,0.14865095644361548,0.15387844358797773,0.1244994989345073,0.1100449248202231,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.1786150426433215,0.07505265897455218,0.14903862364612747,0.1537970183962303,0.1250640587411229,0.10944627089294355,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.183577768347173,0.07518548916085943,0.14942629084863945,0.1537155932044829,0.12562861854773852,0.10884761696566402,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.188540494051026,0.07531831934716669,0.14974539831193576,0.15363416801273547,0.12619317835435423,0.10824896303838435,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.193503219754877,0.07545114953347395,0.15005025952751436,0.15365091904153635,0.1267577381609698,0.10765030911110482,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.19846594545873,0.07558397971978122,0.15035512074309307,0.1537770165110424,0.12729493674223677,0.10705165518382516,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.203428671162581,0.07571680990608846,0.15065998195867167,0.15390311398054843,0.1276645678430244,0.10645300125654562,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.208391396866433,0.07584964009239571,0.1509648431742503,0.15402921145005444,0.12803419894381202,0.10585434732926609,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.213354122570285,0.07598247027870299,0.15126970438982898,0.15415530891956047,0.1284038300445997,0.10525569340198644,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.218316848274137,0.07611530046501024,0.15157456560540758,0.15428140638906648,0.12877346114538732,0.10470512967888657,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.2232795739779885,0.07624813065131748,0.15201964996873055,0.15440750385857252,0.12914309224617493,0.10445203546575081,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.228242299681841,0.07638096083762476,0.15268321039720037,0.15453360132807853,0.12951272334696262,0.104198941252615,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.2332050253856925,0.07651379102393199,0.15334677082567005,0.15466946908521365,0.12988235444775023,0.10394584703947925,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.238167751089545,0.07665949959517948,0.15401033125413985,0.15482263010555006,0.1302510168345808,0.10369275282634342,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.243130476793397,0.0769297371555216,0.15467389168260956,0.15497579112588647,0.13058457432111334,0.10343965861320767,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.248093202497248,0.0771999747158637,0.15533745211107927,0.15512895214622288,0.1309181318076459,0.10318656440007189,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.253055928201101,0.07747021227620586,0.15600101253954907,0.15528211316655932,0.13125168929417852,0.10293347018693609,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.258018653904952,0.07774044983654799,0.15666457296801878,0.15543527418689573,0.1315852467807111,0.10267986006402086,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.262981379608804,0.07801068739689009,0.1573281333964885,0.15558843520723212,0.13191880426724364,0.10240871635889345,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.267944105312656,0.07828092495723225,0.15799169382495828,0.15574159622756856,0.13225236175377625,0.10213757265376598,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.272906831016508,0.07855116251757437,0.15841735772678125,0.15587904686498255,0.13258591924030882,0.10186642894863858,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.27786955672036,0.07882140007791653,0.1581172371864084,0.1559690579332656,0.13291947672684143,0.10159528524351114,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.282832282424212,0.07909163760922222,0.15781711664603565,0.15605906900154864,0.13312119596184513,0.10132414153838372,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.287795008128064,0.07936187513998354,0.15751699610566286,0.15614908006983172,0.13331044007191417,0.1010529978332563,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.292757733831916,0.0796321126707449,0.15721687556529002,0.15623909113811477,0.1334996841819832,0.10083804134937978,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.297720459535768,0.07990235020150621,0.15691675502491723,0.1563291022063978,0.13368892829205226,0.1007751464374667,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.30268318523962,0.08017258773226757,0.15661663448454438,0.1564191132746809,0.13387817240212135,0.10071225152555359,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.307645910943472,0.08044282526302889,0.15631651394417162,0.15650912434296393,0.13406741651219037,0.10064935661364051,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.312608636647323,0.08071805806503136,0.15601639340379883,0.15659419427420138,0.1342566606222594,0.10058646170172743,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.317571362351176,0.0810108485356518,0.15574109309499137,0.15664811705742518,0.13444590473232848,0.10052356678981432,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.322534088055027,0.0813036390062722,0.15549475344308378,0.15670203984064898,0.13462069579224167,0.10046067187790121,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.327496813758879,0.08159642947689258,0.15524841379117615,0.15675596262387279,0.1347918985940588,0.10039777696598813,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.332459539462731,0.08188921994751303,0.1550020741392685,0.1568098854070966,0.13496310139587597,0.10033488205407502,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.337422265166583,0.08218201041813342,0.1547557344873609,0.1568638081903204,0.13513430419769315,0.10027198714216193,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.3423849908704355,0.08247480088875385,0.15450939483545326,0.15691773097354417,0.13530550699951033,0.10020909223024883,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.347347716574287,0.08276759135937424,0.15426305518354566,0.156971653756768,0.13547670980132748,0.10014619731833574,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.352310442278139,0.08306038182999463,0.15402074743252087,0.15702329644870106,0.13564791260314463,0.10008330240642266,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.357273167981991,0.08335317230061508,0.15392127382899476,0.15698699019901333,0.1358191154049618,0.10002040749450955,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.362235893685843,0.08364596277123547,0.15382180022546862,0.15695068394932557,0.13601517044320374,0.09995751258259647,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.367198619389694,0.08393875324185585,0.15372232662194252,0.15691437769963784,0.13622245537195984,0.09989461767068337,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.372161345093547,0.08423154371247629,0.15362285301841638,0.15687807144995009,0.13642974030071597,0.09983172275877027,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.377124070797398,0.08452433418309668,0.15352337941489028,0.15684176520026233,0.1366370252294721,0.09976882784685719,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.382086796501251,0.08481712465371713,0.15342390581136414,0.1568054589505746,0.13684431015822823,0.09974938989464713,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.3870495222051025,0.0851099151243375,0.15332443220783804,0.15676915270088684,0.1370515950869843,0.09974896346523512,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.392012247908954,0.08540270559495791,0.1532249586043119,0.15673284645119911,0.13725888001574044,0.09974853703582313,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.3969749736128065,0.0853311514767465,0.15330670602257065,0.15650678758128458,0.13746616494449657,0.09974811060641113,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.401937699316658,0.08525853900159083,0.15340491871953968,0.15626290963990136,0.1376890424771837,0.09974768417699915,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.40690042502051,0.08518592652643517,0.1535031314165087,0.15601903169851816,0.13792338777620491,0.09974725774758715,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.411863150724362,0.08511331405127949,0.15360134411347773,0.15577515375713494,0.13815773307522614,0.09974683131817516,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.416825876428214,0.08504070157612383,0.15369955681044678,0.1555312758157517,0.13839207837424733,0.09974640488876316,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.421788602132066,0.08496808910096816,0.1537977695074158,0.1552873978743685,0.13862642367326858,0.09974597846458914,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.426751327835918,0.0848954766258125,0.15389598220438483,0.1550435199329853,0.13886076897228974,0.09974555204414116,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.431714053539769,0.08482286415065683,0.15404296638126266,0.15479964199160207,0.13909511427131097,0.0997451256236932,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.436676779243622,0.08475664740085301,0.15424261870893605,0.15456302344796022,0.1393294595703322,0.09974469920324522,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.4416395049474735,0.08469125367539795,0.1544422710366094,0.15432817164982532,0.1395763469233829,0.09974427278279724,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.446602230651326,0.08462585994994287,0.15464192336428279,0.15409331985169042,0.13983775151035266,0.09974384636234927,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.451564956355178,0.08456046622448782,0.15484157569195614,0.15385846805355557,0.14009915609732232,0.09974341994190129,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.456527682059029,0.08449507249903275,0.1550412280196295,0.15362361625542068,0.140360560684292,0.09966741565232695,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.461490407762882,0.08442967877357767,0.15524088034730285,0.15338876445728578,0.14062196527126175,0.09957536781869236,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.466453133466733,0.08439045669337793,0.1554405326749762,0.15315391265915093,0.14088336985823144,0.0994833199850578,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.471415859170585,0.08453161499565774,0.15564018500264956,0.15291906086101603,0.14114477444520113,0.09939127215142322,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.476378584874437,0.0846727732979376,0.1555015640107956,0.15261526714733475,0.14140617903217084,0.09929922431778863,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.481341310578289,0.08481393160021743,0.15521255348005014,0.15228112108675268,0.14167074613844918,0.09920717648415407,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.486304036282141,0.08495508990249727,0.15492354294930463,0.15194697502617055,0.14194117025419142,0.09911512865051948,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.491266761985993,0.08509624820477708,0.15463453241855918,0.1516128289655885,0.14221159436993364,0.0990230808168849,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.4962294876898445,0.0852374065070569,0.15434552188781372,0.15127868290500643,0.14248201848567585,0.09893103298325033,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.501192213393697,0.08537856480933675,0.1540565113570682,0.1509445368444243,0.1427524426014181,0.09883898514961577,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.506154939097549,0.08551972311161658,0.15376750082632276,0.15061039078384222,0.1430228667171603,0.09874693731598119,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.5111176648014,0.0856608814138964,0.15347849029557728,0.15027624472326018,0.14329329083290251,0.09865488948234663,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.516080390505253,0.08580203971617624,0.15315266380392512,0.14999173393599358,0.14356371494864478,0.09856284164871204,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.521043116209104,0.08594319801845605,0.15280046268975553,0.14974244022592256,0.14383628301485482,0.09847079381507746,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.526005841912957,0.08608435632073591,0.15244826157558586,0.1494931465158515,0.1441157265321103,0.09837874598144287,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.530968567616808,0.08622551462301574,0.15209606046141627,0.14924385280578045,0.14439517004936572,0.09828669814780831,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.53593129332066,0.08636667292529555,0.15174385934724666,0.14899455909570944,0.14467461356662115,0.09819465031417374,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.540894019024512,0.0865078312275754,0.15139165823307701,0.14874526538563837,0.14495405708387663,0.0980984221493494,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.545856744728364,0.08664898952985521,0.1510394571189074,0.14849597167556733,0.14523350060113205,0.09798971519469186,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.550819470432216,0.08679014783213504,0.1506872560047378,0.14797924662365283,0.14551294411838747,0.09788100824003432,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.555782196136068,0.08700246196279095,0.15040769417211897,0.14740647773419158,0.14579238763564295,0.09777230128537676,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.56074492183992,0.08727269950071992,0.15020894583507605,0.14683370884473038,0.14603470003352068,0.09766359433071922,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.565707647543772,0.08754293703864895,0.1500101974980331,0.1462609399552691,0.1460164405496922,0.09755488737606166,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.570670373247624,0.08781317457657793,0.14981144916099018,0.14568817106580792,0.14599818106586376,0.09744618042140413,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.575633098951475,0.0880834121145069,0.14961270082394726,0.14511540217634675,0.14597992158203527,0.09733747346674658,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.580595824655328,0.08835364965243593,0.1494139524869043,0.14454263328688546,0.14596166209820682,0.09727724580790789,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.585558550359179,0.08862388719036492,0.1492152041498614,0.1439698643974243,0.14594340261437835,0.09751500651109767,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.590521276063031,0.0888941247282939,0.1490164558128185,0.14339709550796312,0.14592514313054988,0.09775276721428744,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.595484001766883,0.08912633070026035,0.14883081986667498,0.1428887907822679,0.1459068836467214,0.09799052791747725,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.600446727470735,0.08930996157748355,0.14866817309044497,0.14249144996662516,0.14588594320119402,0.09822828862066703,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.6054094531745875,0.08949359245470677,0.14850552631421493,0.14209410915098236,0.1456691433733375,0.09846604932385684,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.610372178878439,0.08967722333192996,0.14834287953798492,0.14169676833533965,0.145452343545481,0.09870381002704662,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.615334904582291,0.08986085420915314,0.14818023276175493,0.1412994275196969,0.14523554371762454,0.09888905225902388,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.620297630286143,0.09004448508637637,0.1480175859855249,0.1409020867040541,0.14501874388976801,0.0989885694991213,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.625260355989995,0.09022811596359956,0.14785493920929485,0.1405047458884114,0.14480194406191152,0.09908808673921866,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.630223081693847,0.09049201949110768,0.14769229243306484,0.1401074050727686,0.144585144234055,0.09918760397931607,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.635185807397699,0.09079383103201387,0.1475296456578565,0.13969139420288826,0.1443683444061985,0.09928712121941347,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.64014853310155,0.09109564257292005,0.14736699888566746,0.13922182372767053,0.144151544578342,0.09938663845951086,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.645111258805403,0.0913974541138263,0.1472043521134784,0.1387522532524527,0.14396736165060103,0.09948615569960827,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.6500739845092545,0.09169926565473249,0.14704170534128932,0.13828268277723496,0.14378666433076073,0.09958567293970565,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.655036710213106,0.09200107719563869,0.14687905856910027,0.13781311230201726,0.1436059670109204,0.09968519017980304,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.6599994359169585,0.09230288873654494,0.1467164117969112,0.13734354182679945,0.1434252696910801,0.09978470741990045,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.66496216162081,0.09260470027745112,0.14655376502472214,0.1368739713515817,0.1432445723712398,0.09988422465999783,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.669924887324663,0.09290651181835737,0.14639111825253306,0.1364044008763639,0.14306387505139948,0.09998374190009524,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.674887613028514,0.09320832335926355,0.14624775652525443,0.13594295210019053,0.14288317773155917,0.10008325914019263,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.679850338732366,0.09351013490016975,0.14622047371812658,0.13552755458142796,0.14270248041171887,0.10018277638029001,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.684813064436218,0.09381194644107599,0.14619319091099872,0.13511215706266527,0.1426506269641466,0.10028229362038742,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
4.68977579014007,0.09411375798198218,0.14616590810387084,0.13469675954390267,0.14263236748077174,0.10038181086048481,0.059884058500480224,0.029149928014427246,2.8868841842742845,4.32778
