r (A),g(r)_weighted_Na-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Mg-Cl,S_i_Na-Cl,S_i_Ca-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
6.587737778164082,0.052606448851794815,0.18465518397990824,0.0030661124427540445,0.052373306719113284,0.02965459534688553,0.09244678840807788,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.595181549664832,0.052721978502089914,0.18426745778521525,0.0030807467656356544,0.052204875380649454,0.029695919087197084,0.09241569188026513,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.602625321165583,0.05283750815238502,0.18387973159052218,0.003095381088517266,0.05203644404218563,0.02973724282750864,0.0923845953524524,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.6100690926663335,0.05295303780268013,0.18349200539582913,0.0031100154113988766,0.0518680127037218,0.029778566567820196,0.09235349882463965,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.617512864167083,0.05306856745297523,0.18310427920113612,0.0031246497342804864,0.051699581365257985,0.029819890308131744,0.09232240229682691,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.624956635667834,0.053184097103270336,0.18271655300644304,0.003139284057162098,0.05153970090599647,0.0298612140484433,0.09229130576901416,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.632400407168585,0.053299626753565456,0.18232882681175,0.0031539183800437095,0.05140495032354905,0.029902537788754856,0.09226020924120142,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.6398441786693345,0.05341515640386055,0.18195423221922746,0.0031685527029253193,0.051270199741101634,0.029933012656913595,0.09222911271338867,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.647287950170085,0.05353068605415567,0.18159015267456594,0.003184436660825918,0.05113544915865421,0.02995505921938562,0.09219801618557592,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.654731721670835,0.05364621570445076,0.18122607312990446,0.003205765066042983,0.051000698576206795,0.02997710578185764,0.09220182006606885,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.662175493171586,0.05376174535474587,0.18086199358524294,0.00322709347126005,0.05086594799375937,0.02999915234432967,0.09221013746007509,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.6696192646723365,0.053877275005040984,0.18049791404058138,0.003248421876477117,0.05073119741131194,0.03002119890680169,0.09221845485408132,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.677063036173086,0.05401840050087752,0.1801338344959199,0.0032697502816941815,0.05059644682886453,0.030043245469273713,0.09222677224808755,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.684506807673837,0.05417282749587619,0.17976975495125838,0.0032910786869112486,0.0504616962464171,0.030065292031745742,0.09223508964209379,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.691950579174588,0.05432725449087486,0.17940567540659685,0.0033124070921283157,0.050326945663969676,0.030087338594217767,0.09224340703610001,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.6993943506753375,0.05448168148587351,0.17904159586193535,0.0033337354973453797,0.05019219508152226,0.03010938515668979,0.09225172443010625,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.706838122176088,0.054636108480872185,0.17867751631727383,0.003355063902562447,0.05005744449907484,0.030131431719161817,0.09226004182411247,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.714281893676839,0.054790535475870844,0.1783134367726123,0.003376392307779514,0.04992269391662742,0.03015347828163384,0.0922683592181187,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.721725665177589,0.054944962470869496,0.1779493572279508,0.003397720712996579,0.04978794333418,0.03017552484410586,0.09227667661212494,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.7291694366783394,0.05509938946586817,0.1775852776832893,0.0034181415046859003,0.04965319275173257,0.03019757140657789,0.09228499400613117,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.736613208179089,0.05525381646086682,0.1772211981386278,0.0034378148618752387,0.04954381361163207,0.03021491341761438,0.0922933114001374,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.74405697967984,0.05540824345586549,0.17686668570000633,0.003457488219064579,0.04945514042304233,0.030221448148915864,0.09230162879414364,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.751500751180591,0.05556267045086416,0.17653641346208626,0.0034771615762539186,0.0493664672344526,0.03022798288021734,0.09230994618814986,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.7589445226813405,0.05571709744586281,0.17620614122416625,0.0034968349334432566,0.049277794045862876,0.03023451761151882,0.09237721501689672,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.766388294182091,0.05587152444086147,0.17587586898624621,0.0035165082906325963,0.049189120857273144,0.0302410523428203,0.09248230440815165,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.773832065682842,0.056025951435860144,0.17554559674832615,0.003536181647821937,0.049100447668683406,0.030247587074121784,0.09258739379940657,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.781275837183592,0.056180378430858796,0.17521532451040614,0.003555855005011275,0.04901177448009368,0.03025412180542326,0.09269248319066149,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.788719608684342,0.05633480542585746,0.1748850522724861,0.0035755283622006147,0.04892310129150395,0.03026065653672474,0.09279757258191643,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.796163380185092,0.056489232420856114,0.17455478003456606,0.0035952017193899527,0.048834428102914225,0.030267191268026225,0.09290266197317133,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.803607151685843,0.05664365941585479,0.17422450779664603,0.0036148750765792924,0.04874575491432449,0.030273725999327705,0.09300775136442627,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.811050923186594,0.05679808641085346,0.17389423555872596,0.0036345484337686326,0.048657081725734755,0.030280260730629185,0.09311284075568119,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.8184946946873435,0.056952513405852105,0.17356396332080595,0.00365422179095797,0.04856840853714504,0.030286795461930662,0.0932179301469361,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.825938466188094,0.05710773688641974,0.17323369108288592,0.0036738951481473108,0.0484797353485553,0.030293330193232146,0.09332301953819104,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.833382237688845,0.05729087989225659,0.17290341884496585,0.0036944175283561516,0.04839106215996556,0.030299864924533626,0.09342810892944595,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.840826009189595,0.05747402289809343,0.17257314660704584,0.003729312426385863,0.04829887147811901,0.03030639965583511,0.09353319832070087,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.848269780690345,0.05765716590393029,0.17224368515804464,0.0037642073244155785,0.048197651484172294,0.030313015091692194,0.09363828771195579,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.855713552191095,0.05784030890976713,0.17198952555037758,0.00379910222244529,0.048096431490225584,0.030322648694502,0.0937433771032107,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.863157323691846,0.05802345191560399,0.1717353659427105,0.003833997120475005,0.04799521149627887,0.03033228229731181,0.09397928214842223,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.870601095192597,0.05820659492144085,0.17148120633504338,0.003868892018504721,0.04789399150233215,0.030341915900121617,0.0942270426532922,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.8780448666933465,0.05838973792727769,0.17122704672737632,0.003903786916534432,0.04779277150838545,0.030351549502931428,0.09447480315816215,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.885488638194097,0.05857288093311454,0.17097288711970923,0.003938681814564147,0.04769155151443873,0.030361183105741235,0.09472256366303212,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.892932409694848,0.0587560239389514,0.17071872751204215,0.003973576712593863,0.04759033152049202,0.030370816708551043,0.09497032416790209,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.900376181195598,0.058939166944788235,0.17046456790437509,0.0040060277865507955,0.04748911152654531,0.030380450311360847,0.09521808467277204,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.907819952696348,0.0591223099506251,0.17021040829670797,0.004034655524123108,0.04738789153259859,0.030390083914170654,0.095465845177642,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.915263724197098,0.05930545295646194,0.16995624868904094,0.0040632832616954145,0.04728667153865189,0.03039971751698046,0.09571360568251194,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.922707495697849,0.059488595962298794,0.16970208908137382,0.0040919109992677265,0.04718545154470517,0.03040935111979027,0.09596136618738191,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.9301512671986,0.05967173896813566,0.16944792947370677,0.004120538736840038,0.04708423155075846,0.030418984722600077,0.0962091266922519,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.9375950386993495,0.059854881973972485,0.16919376986603968,0.004149166474412346,0.04698301155681175,0.030428618325409884,0.09645688719712182,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.9450388102001,0.06003802497980935,0.1689396102583726,0.0041777942119846576,0.04688187213479002,0.030438251928219695,0.0967046477019918,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.952482581700851,0.0602211679856462,0.1686854506507055,0.004206421949556969,0.046788651145876346,0.030447885531029496,0.09695240820686177,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.959926353201601,0.060404310991483044,0.16847207345064175,0.004235049687129277,0.04669543015696268,0.030449912343822435,0.09720016871173172,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.967370124702351,0.06058745399731991,0.16827315092029033,0.004263677424701589,0.046602209168049004,0.030449506275203517,0.09744792921660168,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.974813896203101,0.06077059700315674,0.16807422838993893,0.004292305162273897,0.04650898817913535,0.030449100206584596,0.09769568972147163,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.982257667703852,0.06095797064301482,0.1678753058595875,0.004320932899846208,0.04641576719022167,0.03044869413796568,0.09797030074019186,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.989701439204603,0.06115174201700831,0.1676763833292361,0.0043443518013865775,0.046322546201308,0.03044828806934676,0.09825003236187367,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
6.9971452107053524,0.061345513391001784,0.16747746079888468,0.004367433297747505,0.04622932521239433,0.030447882000727844,0.09852976398355544,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.004588982206103,0.06153928476499528,0.16727853826853326,0.004390514794108435,0.04613610422348066,0.030447475932108923,0.09880949560523725,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.012032753706854,0.06173305613898878,0.16707961573818184,0.004413596290469365,0.04604288323456699,0.030447069863490002,0.09908922722691904,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.019476525207604,0.06192682751298225,0.16688069320783044,0.004436677786830293,0.045949662245653326,0.03044666379487108,0.09936895884860082,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.026920296708354,0.06212059888697575,0.16668177067747902,0.004459759283191223,0.04585644125673965,0.030446257726252163,0.09964869047028262,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.034364068209104,0.06231437026096922,0.16648284814712763,0.00448284077955215,0.045763220267825984,0.030445851657633246,0.0999284220919644,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.041807839709855,0.06250814163496271,0.1662839256167762,0.00450592227591308,0.04566999927891231,0.030445445589014325,0.10020815371364619,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.049251611210606,0.06270191300895621,0.1660850030864248,0.00452900377227401,0.04557677828999864,0.030445039520395407,0.100487885335328,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.056695382711355,0.06289568438294968,0.16588608055607337,0.004552085268634937,0.04551190586483038,0.03044463345177649,0.10076761695700977,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.064139154212106,0.06308945575694318,0.16571091739785332,0.004575166764995867,0.04545703079561417,0.030432317396506522,0.10104734857869158,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.071582925712857,0.06328322713093668,0.16556298294217794,0.004598248261356797,0.04540215572639794,0.030407570619178217,0.10132708020037338,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.079026697213607,0.06347699850493015,0.16541504848650257,0.004621329757717725,0.045347280657181736,0.030382823841849916,0.1014571670705981,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.086470468714357,0.06367076987892364,0.16526711403082717,0.004644411254078655,0.045292405587965524,0.03035807706452161,0.10154511074155227,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.093914240215107,0.06386454125291711,0.1651191795751518,0.004668183354626043,0.04523753051874931,0.030333330287193306,0.10163305441250645,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.101358011715858,0.06405831262691061,0.1649712451194764,0.004692306707139058,0.04518265544953309,0.030308583509864997,0.10172099808346062,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.108801783216609,0.0642520840009041,0.164823310663801,0.004716430059652074,0.04512778038031688,0.030283836732536693,0.1018089417544148,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.116245554717358,0.06444585537489757,0.16467537620812558,0.0047405534121650866,0.04507290531110067,0.030259089955208394,0.10189688542536895,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.123689326218109,0.06463962674889107,0.1645274417524502,0.004764676764678101,0.04501803024188446,0.03023434317788009,0.10198482909632313,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.13113309771886,0.06483339812288456,0.1643795072967748,0.004788800117191117,0.04496315517266824,0.03020959640055178,0.1020727727672773,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.13857686921961,0.06503203990160504,0.1642315728410994,0.00481292346970413,0.04490828010345203,0.030184849623223476,0.10216071643823146,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.14602064072036,0.06523214739933261,0.16408363838542403,0.004837046822217145,0.044853405034235815,0.03016010284589517,0.10224866010918564,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.153464412221111,0.0654322548970602,0.16393570392974863,0.004861170174730161,0.044798529965019596,0.030135356068566866,0.10233660378013981,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.160908183721861,0.06563236239478774,0.16378776947407325,0.004885293527243173,0.04476375903769633,0.030110609291238564,0.10242454745109397,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.168351955222612,0.06583246989251533,0.16363962037878757,0.004909416879756189,0.044751656059637955,0.030084676422610087,0.10251249112204815,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.175795726723361,0.06603257739024287,0.16349057748976784,0.004933540232269202,0.044739553081579585,0.030054561093495556,0.10260043479300231,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.183239498224112,0.06623268488797046,0.16334153460074807,0.004957663584782217,0.044727450103521214,0.030024445764381017,0.10262526492300734,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.190683269724863,0.06643279238569803,0.16319249171172828,0.004981786937295233,0.044715347125462844,0.02999433043526648,0.1025879723447141,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.198127041225613,0.06663289988342559,0.16304344882270855,0.005006740538832566,0.044703244147404474,0.029964215106151944,0.10255067976642089,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.205570812726363,0.06683300738115316,0.16289440593368876,0.005033011714737599,0.044691141169346096,0.029934099777037405,0.10251338718812766,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.213014584227114,0.06703311487888074,0.162745363044669,0.0050592828906426334,0.044679038191287726,0.029903984447922867,0.10247609460983445,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.220458355727864,0.06723322237660831,0.16259632015564923,0.005085554066547664,0.044666935213229356,0.029873869118808336,0.10243880203154122,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.227902127228615,0.06743332987433588,0.16244727726662947,0.005111825242452697,0.044654832235170985,0.029843753789693797,0.10240150945324801,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.235345898729364,0.06763343737206343,0.1622982343776097,0.005138096418357728,0.044642729257112615,0.029813638460579266,0.10236421687495478,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.242789670230115,0.067833544869791,0.16214919148858994,0.005164367594262761,0.04463062627905424,0.029783523131464727,0.10232692429666156,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.250233441730866,0.06803365236751859,0.16200014859957018,0.005190638770167795,0.044618523300995874,0.02975340780235019,0.10228963171836833,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.257677213231616,0.06823375986524614,0.16185110571055045,0.005216909946072825,0.0446064203229375,0.02972329247323565,0.10225233914007512,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.265120984732366,0.06843386736297372,0.16170206282153068,0.005243181121977859,0.04459516032879286,0.029693177144121116,0.10221504656178189,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.272564756233117,0.06863397486070129,0.1615530199325109,0.005269452297882892,0.044587241831732266,0.029663061815006577,0.10217775398348866,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.280008527733867,0.06883408235842885,0.16152499026399564,0.005295723473787923,0.044579323334671676,0.029618237685600946,0.10214046140519543,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.287452299234618,0.06903273404358876,0.16150729709401326,0.005321994649692957,0.04457140483761109,0.029572681070879334,0.10211088536306041,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.294896070735367,0.06922243602275087,0.16148960392403086,0.005348265825597987,0.04456348634055049,0.029527124456157728,0.10210748926263692,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.302339842236118,0.069412138001913,0.16147191075404851,0.00537453700150302,0.0445555678434899,0.029481567841436112,0.10210409316221344,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.309783613736869,0.06960183998107512,0.16145421758406614,0.005401821805525738,0.044547649346429304,0.0294360112267145,0.10210069706178995,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.317227385237619,0.06979154196023724,0.16143652441408374,0.005430019235119557,0.04453973084936871,0.029390454611992894,0.10209730096136646,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.324671156738369,0.06998124393939938,0.1614188312441014,0.005458216664713379,0.04453181235230812,0.029344897997271274,0.10209390486094297,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.33211492823912,0.07017094591856152,0.161401138074119,0.005486414094307202,0.04452389385524752,0.02929934138254966,0.10209050876051949,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.33955869973987,0.07036064789772363,0.1613834449041366,0.005514611523901021,0.04451597535818693,0.029253784767828053,0.102087112660096,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.347002471240621,0.07055034987688574,0.16136575173415427,0.005542808953494843,0.04450805686112634,0.02920822815310644,0.10208371655967251,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.35444624274137,0.07074005185604786,0.16134805856417186,0.005571006383088662,0.044500138364065744,0.02916267153838483,0.10208032045924902,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.361890014242121,0.07092975383521,0.1613303653941895,0.005599203812682484,0.044492219867005155,0.02911711492366322,0.10207692435882554,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.369333785742872,0.07111945581437212,0.16131267222420714,0.005627401242276306,0.04448430136994456,0.029071558308941602,0.10207352825840206,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.376777557243622,0.07130915779353424,0.16129497905422474,0.005655598671870125,0.04448108166664935,0.029026001694219993,0.10207013215797857,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.384221328744372,0.07149885977269638,0.16132296401525173,0.005683796101463948,0.044478200036736235,0.0289708426353211,0.10206673605755508,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.391665100245123,0.07168856175185849,0.16137565655303293,0.00571199353105777,0.04447531840682313,0.028911251323435663,0.1020633399571316,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.399108871745873,0.0718782637310206,0.16142834909081416,0.00574019096065159,0.04447243677691002,0.028851660011550238,0.10212843629082818,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.4065526432466235,0.07206796571018274,0.1614810416285954,0.0057683883902454125,0.04446955514699691,0.028792068699664792,0.10219703560039324,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.413996414747373,0.07225766768934486,0.1615337341663766,0.0057941703815903665,0.044466673517083805,0.028732477387779363,0.10226563490995828,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.421440186248124,0.07244736966850698,0.16158642670415782,0.005817766374407296,0.044463791887170694,0.028672886075893928,0.10233423421952334,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.428883957748875,0.07263707164766912,0.16163911924193905,0.005841362367224227,0.04446091025725758,0.028613294764008482,0.10240283352908838,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.436327729249625,0.07282677362683122,0.16169181177972028,0.005864958360041154,0.04445802862734448,0.028553703452123057,0.10247143283865343,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.443771500750375,0.0730010045940564,0.1617445043175015,0.005888554352858083,0.04445514699743137,0.02849411214023762,0.10254003214821848,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.451215272251126,0.07316040270074745,0.16179719685528274,0.0059121503456750135,0.04445226536751825,0.028434520828352176,0.10260863145778354,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.458659043751876,0.07331980080743845,0.16184988939306394,0.005935746338491941,0.044449383737605146,0.028374929516466748,0.10267723076734858,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.4661028152526265,0.07347919891412948,0.16190258193084517,0.005959342331308871,0.044446502107692035,0.02831533820458131,0.10274583007691362,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.473546586753376,0.07363859702082048,0.1619552744686264,0.005982938324125798,0.044443620477778924,0.028255746892695877,0.10281442938647867,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.480990358254127,0.0737979951275115,0.16200796700640763,0.006006534316942728,0.04444516636396497,0.02819615558081044,0.10288302869604372,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.488434129754878,0.07395739323420254,0.1620645559538369,0.006030130309759659,0.044448949043586476,0.02813143201420062,0.10295162800560878,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.495877901255628,0.07411679134089355,0.16212759389339057,0.006053726302576586,0.044452731723207975,0.028066473873229365,0.10302022731517381,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.503321672756378,0.07427618944758457,0.16219063183294424,0.006077322295393515,0.04445651440282948,0.028001515732258103,0.10310385957867399,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
7.510765444257129,0.0744355875542756,0.16225366977249792,0.006100918288210445,0.044460297082450986,0.027936557591286836,0.10319472865466311,3.3741987310627953e-07,1.0106593206903862e-20,3.98514684522205e-07,2.509041288766351,3.52027
