r (A),g(r)_weighted_U-F,g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Na-F,S_i_U-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
2.337545952651326,0.19118502166283685,0.1081829768544727,0.18176758055487438,0.31131258931859657,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.340379341684842,0.18896760834302542,0.11142214624288435,0.18053486039965608,0.3100617789764372,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.343212730718359,0.1867501950232137,0.11466131563129649,0.17930214024443758,0.30881096863427754,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.346046119751876,0.18458825862336803,0.11790048501970864,0.17806942008921908,0.30756015829211797,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3488795087853926,0.1824491066681806,0.12113965440812077,0.1768366999340006,0.30630934794995834,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3517128978189095,0.18031953377331067,0.12437882379653292,0.17560397977878212,0.3050585376077987,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3545462868524263,0.1784629266403307,0.12761799318494507,0.17437125962356362,0.30380772726563915,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.357379675885943,0.1766063195073507,0.13085716257335722,0.17313853946834515,0.3025569169234795,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3602130649194595,0.17469295630346904,0.13409633196176884,0.17192374736583924,0.3013061065813201,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3630464539529763,0.17241909984513495,0.13733550135018097,0.17082282752343816,0.30005529623916044,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.365879842986493,0.1701452433868009,0.14057467073859314,0.16972190768103712,0.29880448589700087,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.36871323202001,0.16824242044603963,0.14407248229519015,0.16862098783863605,0.29754343978532743,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3715466210535268,0.1665110319457477,0.14787262516008776,0.16752006799623498,0.2962704289054559,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3743800100870436,0.16477964344545581,0.15167276802498536,0.1664191481538339,0.2949974180255844,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3772133991205604,0.16255023561189297,0.15547291088988294,0.16531822831143284,0.29372440714571285,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.380046788154077,0.1601853110641188,0.15927305375478054,0.16421730846903176,0.29245139626584127,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3828801771875936,0.15775266796330925,0.1630731966196776,0.1631163886266309,0.29117838538596996,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3857135662211104,0.15518501965895684,0.16687333948457514,0.16201546878422982,0.28990537450609843,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3885469552546272,0.15274453732130627,0.17067348234947277,0.16091454894182874,0.2886323636262269,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.391380344288144,0.15070973430971837,0.17447362521437035,0.15981362909942767,0.2873593527463554,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.394213733321661,0.14867493129813045,0.17827376807926798,0.1587127092570266,0.28608634186648385,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3970471223551777,0.14647749660208748,0.18207391094416556,0.15761178941462553,0.28481333098661227,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.3998805113886945,0.14406442916511644,0.1858740538090632,0.15651086957222446,0.2835403201067408,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.402713900422211,0.14165136172814577,0.18967419667396018,0.15552164205788863,0.28226730922686943,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4055472894557277,0.13929738003186998,0.1934743395388578,0.15468432272972546,0.2809942983469979,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4083806784892445,0.13696257424176275,0.1972744824037554,0.1538470034015623,0.279691390577557,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4112140675227614,0.13464772423885205,0.20095268082630063,0.15300968407339913,0.27834676944714776,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.414047456556278,0.13256232793779996,0.2045899603894065,0.15217236474523596,0.2770021483167385,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.416880845589795,0.13047693163674784,0.20822723995251236,0.1513350454170728,0.27565752718632924,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.419714234623312,0.12839153533569572,0.21186451951561824,0.15049772608890963,0.27431290605591996,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.422547623656828,0.12606624421807158,0.21550179907872352,0.1496604067607466,0.2729682849255109,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.425381012690345,0.12372216640117868,0.21913907864182938,0.14882308743258343,0.27162366379510167,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.428214401723862,0.1214660016280092,0.2227763582049353,0.14798576810442027,0.2702790426646924,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4310477907573786,0.11943119880955393,0.22641363776804113,0.1471484487762571,0.2689344215342831,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4338811797908955,0.11739639599109865,0.23005091733114702,0.1463111294480939,0.2675898004038738,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4367145688244123,0.11532185645041243,0.2336881968942529,0.14547381011993074,0.2662451792734645,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.439547957857929,0.11322183560089605,0.23732547645735874,0.14463649079176757,0.2649005581430553,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4423813468914455,0.11112181475137999,0.24096275602046402,0.14379917146360455,0.2635559370126463,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4452147359249623,0.10935046722726806,0.2446000355835699,0.143176958447426,0.2622134508048688,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.448048124958479,0.10760222237896,0.2482373151466758,0.1426420044372908,0.2609188620981941,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.450881513991996,0.10583689496199643,0.2518754676051459,0.14210705042715566,0.2596242733915194,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4537149030255128,0.1036199560579277,0.25553669677891994,0.1415720964170205,0.25832968468484463,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4565482920590296,0.10140301715385899,0.259197925952694,0.1410371424068853,0.25703509597816987,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4593816810925464,0.09966412111131956,0.262859155126468,0.14050218839675016,0.2557405072714952,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4622150701260628,0.09826519413348224,0.26652038430024155,0.13996723438661507,0.2544459185648207,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4650484591595796,0.0968662671556447,0.27018161347401554,0.1394322803764799,0.2531513298581459,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4678818481930964,0.09545194487650797,0.2738428426477896,0.13889732636634472,0.2518567411514712,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4707152372266132,0.09318696054690427,0.27750407182156367,0.13836237235620955,0.25056215244479646,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.47354862626013,0.09092197621730057,0.2811653009953377,0.13782741834607437,0.24926756373812178,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.476382015293647,0.08933461709455659,0.28482653016911175,0.13729246433593922,0.24797297503144705,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4792154043271637,0.08798035027363521,0.2884877593428858,0.13675751032580402,0.24667838632477235,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4820487933606805,0.08662608345271382,0.2921489885166598,0.13622255631566887,0.2453837976180976,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.484882182394197,0.08514486135907248,0.2958102176904333,0.13568760230553378,0.24402550895571556,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4877155714277137,0.08360049819749302,0.29947144686420735,0.1350751880536565,0.2426355391890768,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4905489604612305,0.08205613503591355,0.3031326760379814,0.13446270447513117,0.241245569422438,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.4933823494947474,0.08053601222549071,0.3067939052117554,0.13385022089660584,0.23985559965579922,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.496215738528264,0.07906643242281783,0.3104551343855295,0.1332377373180805,0.23846562988916042,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.499049127561781,0.07759685262014494,0.31411636355930356,0.13262525373955517,0.23707566012252163,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.501882516595298,0.07612727281747206,0.3177775927330776,0.13201277016102983,0.23568569035588285,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.504715905628814,0.0747146115299094,0.3214388219068511,0.1314002865825046,0.2342957205892443,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.507549294662331,0.07342764211539153,0.32676563343774373,0.13078780300397927,0.23290575082260548,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.510382683695848,0.07214067270087365,0.3339276971358717,0.13017531942545393,0.2315157810559667,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5132160727293646,0.07085370328635579,0.34108976083399967,0.1295628358469286,0.23012581128932794,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5160494617628815,0.06958755128592901,0.3482518245321276,0.12895035226840326,0.2287358415226891,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5188828507963983,0.06837014789559999,0.35541388823025555,0.12833786868987793,0.22734587175605034,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.521716239829915,0.06715274450527094,0.3625759519283835,0.1277253851113526,0.22595590198941157,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5245496288634315,0.06593534111494209,0.3697380156265103,0.12711290153282734,0.2247347151747595,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5273830178969483,0.06472292559209579,0.37690007932463826,0.12654266531104633,0.22361510871079712,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.530216406930465,0.0635229136735196,0.38406214302276626,0.12607748791376866,0.22249550224683473,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.533049795963982,0.06232290175494342,0.39122420672089414,0.12561231051649097,0.2213758957828724,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5358831849974988,0.061122889836367225,0.3983862704190222,0.1251471331192133,0.22025628931891,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5387165740310156,0.059971784684077274,0.4049195599221501,0.12468195572193563,0.21913668285494764,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5415499630645324,0.05895003535573585,0.4097897747579453,0.12421677832465794,0.21801707639098525,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.544383352098049,0.05792828602739459,0.4146599895937397,0.12375160092738034,0.21689746992702305,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5472167411315656,0.05690653669905316,0.4195302044295348,0.12328642353010266,0.2157778634630607,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5500501301650824,0.055884787370711744,0.42440041926532995,0.12282124613282501,0.2146582569990983,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5528835191985992,0.05482683336980154,0.4292706341011251,0.12235606873554733,0.21353865053513593,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.555716908232116,0.05375251435421362,0.43414084893692023,0.12189089133826964,0.21241904407117354,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.558550297265633,0.0526781953386257,0.43901106377271537,0.12142571394099198,0.21129943760721118,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5613836862991497,0.05160387632303777,0.4438812786085105,0.1209605365437143,0.2101798311432488,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5642170753326665,0.05071505298956716,0.4487514934443057,0.12049535914643662,0.20906022467928642,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.567050464366183,0.05002305527954141,0.4536217082801001,0.12003018174915903,0.20792794793527775,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5698838533996997,0.049331057569515536,0.4584919231158952,0.11960063652834935,0.20677746996943885,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5727172424332165,0.048639059859489665,0.46336213795169034,0.11919748277533314,0.2056269920035999,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5755506314667334,0.047947062149463794,0.46823235278748543,0.1187943290223169,0.20447651403776101,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.57838402050025,0.04725506443943793,0.47273512935366035,0.11839117526930068,0.20332603607192207,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.581217409533767,0.04656306672941206,0.4771968654981253,0.11798802151628444,0.20217555810608318,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.584050798567284,0.04588020367056125,0.4816586016425903,0.11758486776326824,0.20102508014024426,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5868841876008,0.0452288832725649,0.4861203377870545,0.11718171401025207,0.1998746021744055,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.589717576634317,0.044577562874568454,0.4905820739315194,0.11677856025723585,0.19872412420856658,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.592550965667834,0.04392624247657201,0.49504381007598436,0.11637540650421964,0.1975736462427277,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5953843547013506,0.04327492207857556,0.4995055462204493,0.1159722527512034,0.19642316827688874,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.5982177437348675,0.04262360168057912,0.5039672823649143,0.11556909899818718,0.19527269031104985,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6010511327683843,0.04197228128258267,0.5084290185093793,0.11516594524517094,0.1941222123452109,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.603884521801901,0.04132096088458623,0.5128907546538441,0.11476279149215474,0.192971734379372,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6067179108354175,0.040669640486589886,0.5173524907983084,0.11435963773913857,0.19183940782749997,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6095512998689343,0.040058260613731175,0.5218142269427734,0.11395648398612235,0.19077983708127322,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.612384688902451,0.039482167912756674,0.5262759630872383,0.11356669924320834,0.18972026633504646,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.615218077935968,0.03890607521178218,0.5306993795994622,0.11317905141432083,0.1886606955888197,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6180514669694848,0.03832998251080768,0.5350504849050501,0.11279140358543331,0.18760112484259298,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6208848560030016,0.037753889809833185,0.5394015902106382,0.1124037557565458,0.1865415540963662,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6237182450365184,0.03717779710885869,0.543752695516226,0.1120161079276583,0.18548198335013946,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.626551634070035,0.03660170440788429,0.5481038008218133,0.11162846009877087,0.18442241260391287,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6293850231035516,0.03602561170690979,0.5524549061274012,0.11124081226988336,0.18336284185768614,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6322184121370684,0.03539671491145842,0.5568060114329891,0.11085316444099584,0.18230327111145936,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6350518011705852,0.03471627337333555,0.561157116738577,0.11046551661210834,0.18124370036523263,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.637885190204102,0.034035831835212686,0.5655082220441651,0.11007786878322086,0.18018412961900587,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.640718579237619,0.033355390297089824,0.5698593273497529,0.10969022095433335,0.17912455887277912,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6435519682711357,0.032674948758966954,0.5742104326553409,0.10930257312544585,0.17806498812655236,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.646385357304652,0.031994507220844196,0.5785615379609281,0.1089149252965584,0.17700541738032577,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.649218746338169,0.031314065682721326,0.582912643266516,0.1085272774676709,0.17602645480013157,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6520521353716857,0.030633624144598463,0.587263748572104,0.10814892580876706,0.1751322804560198,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6548855244052025,0.030011607301521238,0.591614853877692,0.107823301624141,0.17423810611190807,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6577189134387194,0.029452595517623005,0.5957437748994668,0.10749767743951495,0.1733439317677963,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.660552302472236,0.028893583733724772,0.5998213885115846,0.10717205325488892,0.17244975742368457,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.663385691505753,0.028334571949826536,0.6038990021237022,0.10684642907026286,0.17155558307957283,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.66621908053927,0.027775560165928304,0.6079766157358198,0.10652080488563681,0.1706614087354611,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.669052469572786,0.027216548382030158,0.6120542293479369,0.10619518070101079,0.16976723439134947,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.671885858606303,0.02665753659813192,0.6161318429600545,0.10586955651638474,0.16887306004723773,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.67471924763982,0.026098524814233692,0.6202094565721722,0.10554393233175868,0.16797888570312597,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6775526366733367,0.025539513030335456,0.6242870701842899,0.10521830814713265,0.16708471135901426,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6803860257068535,0.025113013215150574,0.6283646837964074,0.1048926839625066,0.1661905370149025,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6832194147403703,0.02472226962934852,0.6324422974085251,0.10456705977788054,0.16529636267079076,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.686052803773887,0.024331526043546464,0.6365199110206429,0.1042414355932545,0.164402188326679,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6888861928074035,0.02394078245774447,0.6405975246327598,0.10391581140862848,0.1635080139825674,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.6917195818409203,0.02355003887194242,0.6446751382448774,0.10359018722400244,0.16267793548924542,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.694552970874437,0.023159295286140365,0.6487527518569951,0.10329864958078946,0.1618664593549001,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.697386359907954,0.022768551700338313,0.652769989962239,0.1030509241576058,0.16105498322055475,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7002197489414708,0.022377808114536258,0.6562444062845345,0.10280319873442217,0.16024350708620944,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7030531379749876,0.021987064528734203,0.6597188226068301,0.10255547331123852,0.15943203095186412,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7058865270085044,0.02159632094293215,0.6631932389291255,0.10230774788805486,0.1586205548175188,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.708719916042021,0.02120557735713016,0.6666676552514206,0.10206002246487127,0.1578090786831736,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7115533050755376,0.020814833771328103,0.6701420715737161,0.10181229704168761,0.15699760254882827,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7143866941090544,0.020527984257826582,0.6736164878960117,0.10156457161850396,0.15618612641448296,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7172200831425712,0.020275735970080987,0.6770909042183072,0.10131684619532032,0.1553746502801376,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.720053472176088,0.020023487682335396,0.6805653205406027,0.10106912077213667,0.1545631741457923,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.722886861209605,0.019771239394589805,0.6840397368628982,0.10082139534895301,0.15375169801144695,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7257202502431217,0.019518991106844213,0.6875141531851938,0.10057366992576937,0.15294022187710163,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.728553639276638,0.019266742819098657,0.6909885695074888,0.10032594450258576,0.15212874574275645,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.731387028310155,0.019014494531353066,0.6944629858297843,0.1000782190794021,0.15132797275468565,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7342204173436717,0.018762246243607474,0.6979374021520798,0.09991303688996263,0.15068706166818605,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7370538063771885,0.018509997955861883,0.7014118184743754,0.09987480679345827,0.1500461505816864,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7398871954107054,0.018257749668116288,0.7044862459286187,0.0998365766969539,0.1494052394951868,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.742720584444222,0.018005501380370697,0.7069291949652661,0.0997983466004495,0.14876432840868717,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.745553973477739,0.017753253092625106,0.7093721440019134,0.09976011650394512,0.14812341732218753,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7483873625112554,0.017501004804879552,0.7118150930385603,0.09972188640744076,0.147482506235688,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.751220751544772,0.017248756517133958,0.7142580420752077,0.09968365631093638,0.14684159514918838,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.754054140578289,0.016998662956868037,0.716700991111855,0.099645426214432,0.14620068406268874,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.756887529611806,0.01680333222966361,0.7191439401485024,0.09960719611792763,0.14555977297618913,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7597209186453227,0.016608001502459186,0.7215868891851497,0.09956896602142325,0.14491886188968947,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7625543076788395,0.01641267077525476,0.724029838221797,0.09953073592491887,0.14427795080318986,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7653876967123563,0.016217340048050335,0.7264727872584444,0.09949250582841451,0.14363703971669023,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.768221085745873,0.01602200932084591,0.7289157362950917,0.09945427573191012,0.14299612863019062,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7710544747793895,0.015826678593641515,0.7313586853317386,0.09941604563540574,0.1423552175436911,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7738878638129063,0.01563134786643709,0.733801634368386,0.09937781553890138,0.1417360423317266,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.776721252846423,0.015436017139232663,0.7362445834050333,0.099339585442397,0.1411571548981973,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.77955464187994,0.015240686412028238,0.7386875324416806,0.09930135534589261,0.14057826746466806,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7823880309134568,0.015045355684823812,0.7406147687253698,0.09926312524938823,0.1399993800311388,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7852214199469736,0.014850024957619386,0.7422942422992315,0.09922489515288387,0.13942049259760955,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7880548089804904,0.01465469423041496,0.743973715873093,0.09918664479239137,0.13884160516408028,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.790888198014007,0.014459363503210566,0.7456531894469545,0.0991091152240012,0.1382627177305511,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7937215870475236,0.01426403277600614,0.747332663020816,0.09903158565561103,0.13768383029702183,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7965549760810404,0.014075440070413643,0.7490121365946777,0.09895405608722085,0.13710494286349256,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
2.7993883651145572,0.013900806639932936,0.7506916101685394,0.09887652651883069,0.13652605542996332,2.081325787094708e-10,0.16769284616514427,0.009600460426284176,2.1914104763962823,0
