Freq_rad_ps,VDOS_Na,VDOS_K,VDOS_Mg
1.776989988318180167e+02,3.448248677572103571e-07,1.380674449866498717e-08,1.038167811911307381e-05
1.777887458009249997e+02,3.447209935929047804e-07,1.151847457207015568e-08,1.146475544521820751e-05
1.778784927700319827e+02,3.456528650107685332e-07,1.142766345607675424e-08,8.631423353107811592e-06
1.779682397391389372e+02,3.039024741554180944e-07,1.141905672343167699e-08,9.507805079049305098e-06
1.780579867082459486e+02,3.188640378284071337e-07,1.173497296075434158e-08,8.700212800944210492e-06
1.781477336773529032e+02,2.782217174837053053e-07,1.158882749061782799e-08,8.292717035978189530e-06
1.782374806464598862e+02,3.172190861351804208e-07,1.250151620478805690e-08,9.178495915314084037e-06
1.783272276155668692e+02,3.702645604022231300e-07,1.420690280482646806e-08,9.540328748415913978e-06
1.784169745846738522e+02,3.415723562491455074e-07,1.363475354077790002e-08,9.901849938465726980e-06
1.785067215537808352e+02,3.270566053933588563e-07,1.306334356936633010e-08,9.665386387283164481e-06
1.785964685228878182e+02,2.921777619000317366e-07,1.373036161429513747e-08,8.751660320968534371e-06
1.786862154919947727e+02,3.229568655529826915e-07,1.255609979111786903e-08,8.107908975830741924e-06
1.787759624611017841e+02,3.291347286583531105e-07,1.168540094297523946e-08,1.003929043213924351e-05
1.788657094302087387e+02,2.985494085517066051e-07,1.063146432348192065e-08,9.864558674597370176e-06
1.789554563993157217e+02,3.312405708543551731e-07,1.106150748667854101e-08,9.287406682226739392e-06
1.790452033684227047e+02,3.484968040292216614e-07,1.120597034841611873e-08,1.025135955122685081e-05
1.791349503375296877e+02,2.855724330390604679e-07,9.630928658167309989e-09,1.084783151666244171e-05
1.792246973066366422e+02,2.821418444477712383e-07,1.012423028518309501e-08,1.059406785158135035e-05
1.793144442757436536e+02,3.097778503165612476e-07,1.108715994125217871e-08,8.975263229201209058e-06
1.794041912448506082e+02,2.868348437485445356e-07,1.095426785952147274e-08,8.674218915024952745e-06
1.794939382139575912e+02,2.340657364968045385e-07,1.071866976874409268e-08,8.625616498106851906e-06
1.795836851830645742e+02,2.067873268128694636e-07,1.133838666024567283e-08,9.027064098360776251e-06
1.796734321521715572e+02,2.407554688467366093e-07,1.064859996170287914e-08,9.344431429125625395e-06
1.797631791212785402e+02,2.545624194795518965e-07,1.134346389624219131e-08,1.048930774541724263e-05
1.798529260903855231e+02,2.411828988910571906e-07,9.508374082030202620e-09,1.005634744872055645e-05
1.799426730594924777e+02,2.705614526366785965e-07,9.604178825908673470e-09,8.143325717417396274e-06
1.800324200285994891e+02,2.580462569287598035e-07,1.154253187068698478e-08,8.863270781799773707e-06
1.801221669977064437e+02,2.485368497301008220e-07,1.118719528402715286e-08,8.139179647188458377e-06
1.802119139668134267e+02,2.668743176837367441e-07,9.758248598232265662e-09,9.240473291943944182e-06
1.803016609359204097e+02,2.229286677989485349e-07,8.570774249892499067e-09,8.821775172567444427e-06
1.803914079050273926e+02,2.357031635295658576e-07,9.851196544884429503e-09,9.343208105305788038e-06
1.804811548741343756e+02,2.692117955983844268e-07,1.069990571377902368e-08,9.598714400530916686e-06
1.805709018432413302e+02,2.290397818548922925e-07,1.080460829165982642e-08,9.445978790906377976e-06
1.806606488123483132e+02,2.835412320384078409e-07,8.792256534507150453e-09,9.720937292247698410e-06
1.807503957814552962e+02,2.935885208314775596e-07,8.642015557487630356e-09,9.411042730742542089e-06
1.808401427505622792e+02,2.527531047957545986e-07,9.348696325009020668e-09,9.484685568179577087e-06
1.809298897196692337e+02,2.540150014748819996e-07,1.007581191481947168e-08,9.220454045643468183e-06
1.810196366887762451e+02,3.103452454390046623e-07,9.971491504237173055e-09,9.502696774722712263e-06
1.811093836578831997e+02,2.568610085938138130e-07,1.069369269718215728e-08,9.581239592593239325e-06
1.811991306269901827e+02,2.606375415041271271e-07,1.119693152682595425e-08,8.777880097919659634e-06
1.812888775960971657e+02,2.647222071016308407e-07,9.581161109871373220e-09,8.633126374994497720e-06
1.813786245652041487e+02,2.483844303941855563e-07,9.442267634429275794e-09,9.092632322931379772e-06
1.814683715343111317e+02,2.705569936330757663e-07,9.375624691935240679e-09,9.216040861185301411e-06
1.815581185034181146e+02,2.981622147855361868e-07,9.324212821332350723e-09,8.354513578050692520e-06
1.816478654725250692e+02,2.575141145706400372e-07,8.095717870734907024e-09,8.277277373643463309e-06
1.817376124416320806e+02,2.393878519434023885e-07,7.916596080502660755e-09,9.324304681901837000e-06
1.818273594107390352e+02,2.831173658147946422e-07,7.030292247541773511e-09,8.981807204466982398e-06
1.819171063798460182e+02,3.153856847845467256e-07,9.027422572580664451e-09,7.768249530479164318e-06
1.820068533489530012e+02,2.647044760084364667e-07,9.774476806959418067e-09,7.734247573003517819e-06
1.820966003180599841e+02,2.601163215274183237e-07,9.470939959976960331e-09,8.632625300429858236e-06
1.821863472871669671e+02,2.580958428216540068e-07,6.791063748315263745e-09,8.464153137133103541e-06
1.822760942562739501e+02,2.873582023070738381e-07,7.667324904690965510e-09,7.697560216355771941e-06
1.823658412253809047e+02,2.314333479247457518e-07,7.482588834560548500e-09,7.368981728179751279e-06
1.824555881944879161e+02,1.987797506554211015e-07,8.339124379568846701e-09,8.337683438777295113e-06
1.825453351635948707e+02,2.690229962928238675e-07,1.079120739219694100e-08,8.094466278851554440e-06
1.826350821327018537e+02,3.075035851225646635e-07,1.033269221435227360e-08,7.662617865999471798e-06
1.827248291018088366e+02,2.744956194125487397e-07,9.438405777876899200e-09,8.889194978112034240e-06
1.828145760709158196e+02,2.542481241259516431e-07,8.359147294539649663e-09,8.295516622704400195e-06
1.829043230400227742e+02,2.335168072209477243e-07,8.286873850456924987e-09,7.473703004376994465e-06
1.829940700091297856e+02,2.499682093425163763e-07,8.410922917295324461e-09,8.106963900132611869e-06
1.830838169782367402e+02,2.470488468839398417e-07,7.537856752036713119e-09,8.743097339218260030e-06
1.831735639473437232e+02,2.165517860999292781e-07,8.054122207994075040e-09,7.837611901558703788e-06
1.832633109164507061e+02,2.380779208216379966e-07,8.055796655130993071e-09,7.864178301091237285e-06
1.833530578855576891e+02,2.629389423214235107e-07,6.832395232250253195e-09,7.365435435362436643e-06
1.834428048546646721e+02,2.209995664619661522e-07,6.648625340707809710e-09,8.054412161792860831e-06
1.835325518237716551e+02,2.232802771723665433e-07,7.996716567964991651e-09,8.427042785462565160e-06
1.836222987928786097e+02,2.505465218523855168e-07,8.700460435957365538e-09,8.754738191768218601e-06
1.837120457619856211e+02,2.497651288640638694e-07,8.908823567616030147e-09,8.787464933007635044e-06
1.838017927310925757e+02,1.838946400728145629e-07,8.666731486640498311e-09,8.258759459996260698e-06
1.838915397001995586e+02,1.971435218383910848e-07,7.214748457567853557e-09,8.044161629897929921e-06
1.839812866693065416e+02,2.014094803347449802e-07,9.820396582771125143e-09,8.733472667029068011e-06
1.840710336384134962e+02,2.122354851923446453e-07,9.423889704597531181e-09,8.254972311174996782e-06
1.841607806075205076e+02,1.716205257454075980e-07,5.511039222756803832e-09,7.928240855296970848e-06
1.842505275766274622e+02,1.624701259093924411e-07,6.187992929645662579e-09,7.431359262829935948e-06
1.843402745457344452e+02,2.177463221243735797e-07,7.923026929301342432e-09,6.685104804388088278e-06
1.844300215148414281e+02,2.005923990585057224e-07,7.529031673235898915e-09,7.486712128535488922e-06
1.845197684839484111e+02,1.960996144837969151e-07,6.287250712525290423e-09,7.886685281314387809e-06
1.846095154530553657e+02,1.979577616853660268e-07,7.382354959661108258e-09,7.835731383965206982e-06
1.846992624221623771e+02,2.317832044842821976e-07,8.049383113764174061e-09,7.716874578858459922e-06
1.847890093912693317e+02,2.407882200276507314e-07,7.965594507003696661e-09,8.255271659136898497e-06
1.848787563603763147e+02,2.307070198295988307e-07,7.625562992705085498e-09,7.481383594728821507e-06
1.849685033294832976e+02,2.590304881353818922e-07,8.048182341092270385e-09,7.336952839705842652e-06
1.850582502985902806e+02,2.511451007378084015e-07,7.193327598202112676e-09,8.258289141065287269e-06
1.851479972676972636e+02,1.992759908966211484e-07,6.726533215678738383e-09,8.166060941566259445e-06
1.852377442368042466e+02,1.751867028725188418e-07,5.160017917187954810e-09,8.773687224669366713e-06
1.853274912059112012e+02,2.173834560752146148e-07,7.298136553504571444e-09,8.006213098515178539e-06
1.854172381750182126e+02,2.171953954706168099e-07,7.431503653312981351e-09,7.164827571995953785e-06
1.855069851441251672e+02,1.903430027753123182e-07,7.506411240664217011e-09,6.969008087998207055e-06
1.855967321132321501e+02,2.038019531505664879e-07,6.317201076659630772e-09,7.292136493070198867e-06
1.856864790823391331e+02,2.151841735731191105e-07,7.609163408332993982e-09,6.915074826776013500e-06
1.857762260514461161e+02,1.981891657348902238e-07,6.602448150606180198e-09,6.472996607659698674e-06
1.858659730205530991e+02,1.618614632257431293e-07,6.139944306292552677e-09,6.802868983656802422e-06
1.859557199896600821e+02,2.109346899403070368e-07,6.804032154806114975e-09,7.139048184334103724e-06
1.860454669587670367e+02,2.287820328661788569e-07,6.079617797638708162e-09,6.872423880756180893e-06
1.861352139278740196e+02,2.042472061566628417e-07,5.553645643882988623e-09,6.780375475524287554e-06
1.862249608969810026e+02,1.752039629755171312e-07,6.695456037048252819e-09,6.840386155836919842e-06
1.863147078660879856e+02,1.760112401442062978e-07,6.081184760480327230e-09,7.300125282004002033e-06
1.864044548351949686e+02,1.980642016006234732e-07,5.817544481272114709e-09,7.258203771060123713e-06
1.864942018043019516e+02,2.027733269265834527e-07,5.491368903558506482e-09,7.077475249896943412e-06
1.865839487734089062e+02,1.855692157531630864e-07,6.082932975420409088e-09,6.545757384355664546e-06
1.866736957425159176e+02,1.597445474380444419e-07,5.160464874883091344e-09,6.047350633249682308e-06
1.867634427116228721e+02,1.953975913809379132e-07,5.055413489358819277e-09,6.364180979780105188e-06
1.868531896807298551e+02,1.988028168357931685e-07,4.816429287299522918e-09,6.597309492385954423e-06
1.869429366498368381e+02,1.704238016581254200e-07,4.739418491701162951e-09,6.771514322719217746e-06
1.870326836189438211e+02,1.860248332446663431e-07,5.839505139916042090e-09,7.656282106894857236e-06
1.871224305880508041e+02,1.938727430819211612e-07,5.910915521435086392e-09,6.806168042008322161e-06
1.872121775571577587e+02,2.210367281373645923e-07,6.376398479886881682e-09,6.629994475256917394e-06
1.873019245262647416e+02,1.890855335342911810e-07,6.239548250360873969e-09,7.423270806182295801e-06
1.873916714953717246e+02,1.603272081484192740e-07,6.361179883258083727e-09,6.948321117712828497e-06
1.874814184644787076e+02,1.839506850511225935e-07,5.397881679751416111e-09,6.862280690404587376e-06
1.875711654335856906e+02,1.764299552829652472e-07,5.147646967998813162e-09,6.208214840750110948e-06
1.876609124026926736e+02,1.834553761633166456e-07,5.200548967022515780e-09,6.843957502817242195e-06
1.877506593717996282e+02,1.852851587656718578e-07,5.717187070838680656e-09,5.828255968364934937e-06
1.878404063409066111e+02,1.557984627661139955e-07,5.561501718982117122e-09,5.772568172821747916e-06
1.879301533100135941e+02,1.559728909585425462e-07,4.294057855466703176e-09,6.408222296644594080e-06
1.880199002791205771e+02,1.336094101892479860e-07,5.038308241676612553e-09,6.793626983995622644e-06
1.881096472482275601e+02,1.625800342293763715e-07,5.730209660123540604e-09,6.222022189451830050e-06
1.881993942173345431e+02,2.023590952521214408e-07,4.782874367630359853e-09,7.117268876056792491e-06
1.882891411864414977e+02,1.695021136978336962e-07,5.418058498337885343e-09,7.447314692200358207e-06
1.883788881555485091e+02,1.664536082226670387e-07,6.292068270207113735e-09,6.721877594694687087e-06
1.884686351246554636e+02,1.690824330634341789e-07,6.001670796180508270e-09,6.482098446918844218e-06
1.885583820937624466e+02,1.959363939018281550e-07,5.631238537772281216e-09,6.488981425092039344e-06
1.886481290628694296e+02,1.803350231019798921e-07,4.932446583647753516e-09,6.307479550442223937e-06
1.887378760319764126e+02,1.697715711598395363e-07,4.897886986967123219e-09,5.292245123188626841e-06
1.888276230010833956e+02,1.805346423965259474e-07,6.073263706946219121e-09,5.955751528303348056e-06
1.889173699701903786e+02,1.732800807844534380e-07,6.347293225330111345e-09,5.982779247329135321e-06
1.890071169392973331e+02,1.774663092808867579e-07,5.314546056298535339e-09,6.263093916399219935e-06
1.890968639084043446e+02,1.809909454788532898e-07,6.045469739603863091e-09,6.115247253826849539e-06
1.891866108775112991e+02,1.491014215470140607e-07,4.727433584900053654e-09,7.086020493647994725e-06
1.892763578466182821e+02,1.622225072911348535e-07,4.483259457572291240e-09,6.489740244008524296e-06
1.893661048157252651e+02,1.760567110353010080e-07,4.805312643189783389e-09,6.113345106621166868e-06
1.894558517848322481e+02,1.680593759650638849e-07,5.230710618184067131e-09,5.143318125211227096e-06
1.895455987539392027e+02,1.902668625473471266e-07,4.942127981793370861e-09,4.931357799577189251e-06
1.896353457230462141e+02,1.698504659161359547e-07,5.574515283069171734e-09,5.444255588317804172e-06
1.897250926921531686e+02,1.685427470378979858e-07,4.807440164588852262e-09,4.889410933840006698e-06
1.898148396612601516e+02,1.620063067403059487e-07,4.388342716662096980e-09,5.058232721293323826e-06
1.899045866303671346e+02,1.662573477008273504e-07,4.060292275101738819e-09,5.981887645172938113e-06
1.899943335994741176e+02,1.488412137433410343e-07,3.534792632356214754e-09,6.374098486110168813e-06
1.900840805685811006e+02,1.516591245797228171e-07,3.743150399803374171e-09,7.091133140025354348e-06
1.901738275376880836e+02,1.559133647682400613e-07,4.144688368957682596e-09,6.483189419754540209e-06
1.902635745067950381e+02,1.619811596523736263e-07,4.210545166043744740e-09,4.826318453746517858e-06
1.903533214759020495e+02,1.168126676566513189e-07,4.088020201492873830e-09,4.970097209704013554e-06
1.904430684450090041e+02,1.290699986851011023e-07,4.332463951271635681e-09,5.807654375170477752e-06
1.905328154141159871e+02,1.511105321291665741e-07,4.291167490315296399e-09,5.307630993168902496e-06
1.906225623832229701e+02,1.644837751848151346e-07,4.479328716493454995e-09,4.862378782191142014e-06
1.907123093523299246e+02,1.310263063350096268e-07,4.039336742848216720e-09,5.639804337031839697e-06
1.908020563214369361e+02,1.379883064417946268e-07,3.400027740198341530e-09,5.491560441865560138e-06
1.908918032905438906e+02,1.530665014172350293e-07,3.219658325625479970e-09,5.048608350148182742e-06
1.909815502596508736e+02,1.346348997345376199e-07,4.115059158428680714e-09,5.649325416002028788e-06
1.910712972287578566e+02,1.282744873322153952e-07,4.130147384175375877e-09,5.993620868202646264e-06
1.911610441978648396e+02,1.421468913553671778e-07,3.431246176323800141e-09,4.917452364575856544e-06
1.912507911669717942e+02,1.522088747144288304e-07,3.279874565256938154e-09,5.464190031086257674e-06
1.913405381360788056e+02,1.580798722868629631e-07,3.699826051066440138e-09,5.333667863831558779e-06
1.914302851051857601e+02,1.499340732468354837e-07,3.641321528344985702e-09,5.213496526285437857e-06
1.915200320742927431e+02,1.287836799593058117e-07,4.352746733785645840e-09,4.870385921094503524e-06
1.916097790433997261e+02,1.427054977028228179e-07,4.356596156269359071e-09,5.799924355436535886e-06
1.916995260125067091e+02,1.438669269606782163e-07,4.332560021614333815e-09,5.597587169281410529e-06
1.917892729816136921e+02,1.385874281225113908e-07,4.759881101505751038e-09,4.927266407626622307e-06
1.918790199507206751e+02,1.386797731439856406e-07,3.568710721682739803e-09,4.903464729561740390e-06
1.919687669198276296e+02,1.402322177130002811e-07,3.282418664047484228e-09,4.488021749858047838e-06
1.920585138889346410e+02,1.365437126326902235e-07,3.808163130068187284e-09,4.892088120852084046e-06
1.921482608580415956e+02,1.174491792803036328e-07,3.974598973787650169e-09,4.928506115110736602e-06
1.922380078271485786e+02,1.366423419229325320e-07,4.054047564279884977e-09,4.712920103051025253e-06
1.923277547962555616e+02,1.425258856804888742e-07,5.013923673800021828e-09,5.598581851660232093e-06
1.924175017653625446e+02,1.431395222554274272e-07,4.370698633211908518e-09,5.304943647283674149e-06
1.925072487344695276e+02,1.668300410099301466e-07,3.678361702833599654e-09,5.394286484936381220e-06
1.925969957035765106e+02,1.337052431947268923e-07,3.854242191700544120e-09,5.675303920496969830e-06
1.926867426726834651e+02,1.125630941084380682e-07,4.058316335863674179e-09,5.503635711344326272e-06
1.927764896417904765e+02,1.174489354637938672e-07,3.698627103067410686e-09,5.395182893471255376e-06
1.928662366108974311e+02,1.202672441595710142e-07,3.503665046858674332e-09,5.143555626179594646e-06
1.929559835800044141e+02,1.340359800632015521e-07,4.037482163650266675e-09,4.828543234182587629e-06
1.930457305491113971e+02,1.485337568597729449e-07,4.281938685424388773e-09,4.898205122011672655e-06
1.931354775182183801e+02,1.229190902299052023e-07,3.824095061444748256e-09,5.116647568407872655e-06
1.932252244873253346e+02,1.270644712653332230e-07,3.946062265119008106e-09,4.984950432629084063e-06
1.933149714564323460e+02,1.073401374415006517e-07,5.321538223419696319e-09,5.302631057473503447e-06
1.934047184255393006e+02,1.083479613606274563e-07,5.638899729659258533e-09,5.568437523598272685e-06
1.934944653946462836e+02,1.096652432173828840e-07,5.142970425169894839e-09,5.508081289968649974e-06
1.935842123637532666e+02,1.180106272100714309e-07,4.639509720157475576e-09,4.774780993913378907e-06
1.936739593328602496e+02,1.133760429084157730e-07,4.689941913006616722e-09,4.669053433472782308e-06
1.937637063019672325e+02,1.106986799960463891e-07,3.919286799947999943e-09,4.647306811441111672e-06
1.938534532710742155e+02,1.191488895564242924e-07,3.673718568499736780e-09,4.991169630405432227e-06
1.939432002401811701e+02,1.362074762826103752e-07,3.299166817046653565e-09,5.186141195976738074e-06
1.940329472092881531e+02,1.289840823848143919e-07,3.025530348503875637e-09,5.157479460312731966e-06
1.941226941783951361e+02,1.282332130579565214e-07,2.821817652655911260e-09,4.675405045143758155e-06
1.942124411475021191e+02,1.286489427544232129e-07,3.783908786824484444e-09,4.669007042984215466e-06
1.943021881166091021e+02,1.168117275367723388e-07,3.317766354946364582e-09,5.312488780106075545e-06
1.943919350857160566e+02,1.027289238768609659e-07,3.619014044007103702e-09,5.796350179142695306e-06
1.944816820548230680e+02,9.275218363823037675e-08,3.959717592833061202e-09,5.462550927909496951e-06
1.945714290239300226e+02,9.023465408323599798e-08,3.361867436641722673e-09,4.857400277239806374e-06
1.946611759930370056e+02,1.055172993879573858e-07,2.827011074826255337e-09,4.725005011877331465e-06
1.947509229621439886e+02,1.135887940512140003e-07,3.744060583193047127e-09,4.329078878160982440e-06
1.948406699312509716e+02,1.089500485319204731e-07,3.328012233853750697e-09,4.592069458588565506e-06
1.949304169003579261e+02,1.240789191852670493e-07,3.960376385983884864e-09,4.942304270744587405e-06
1.950201638694649375e+02,1.274546492174326919e-07,4.170634729219814287e-09,4.960588451963015605e-06
1.951099108385718921e+02,1.198329599624852273e-07,2.880445673816944142e-09,5.868349891539823445e-06
1.951996578076788751e+02,1.070333112379484884e-07,3.281122596249340942e-09,4.823271794765831300e-06
1.952894047767858581e+02,1.110878570714775297e-07,3.805917884264242711e-09,3.874928855224740829e-06
1.953791517458928411e+02,1.083306019240588421e-07,3.396511671863291005e-09,4.629560195877340029e-06
1.954688987149998241e+02,9.926764292638426192e-08,2.976091338607389720e-09,4.632246076318138955e-06
1.955586456841068070e+02,1.015482427319436375e-07,2.897574267196706566e-09,4.499529023485228549e-06
1.956483926532137616e+02,1.472399679365645941e-07,2.405443324574122901e-09,3.678589080483724434e-06
1.957381396223207730e+02,1.378476432933179606e-07,3.277229620014193827e-09,4.375293019233208120e-06
1.958278865914277276e+02,1.142119133934546185e-07,3.248451396025270513e-09,4.497436317011561839e-06
1.959176335605347106e+02,9.603913755512130405e-08,2.917965551975029198e-09,4.174500938701564594e-06
1.960073805296416936e+02,1.129149120052878950e-07,2.549990026080918067e-09,4.364068412424158145e-06
1.960971274987486765e+02,1.175641687412717852e-07,3.122000218653833782e-09,4.655260959805238298e-06
1.961868744678556595e+02,1.055529114681842403e-07,3.346619193300548747e-09,4.650040807860006802e-06
1.962766214369626425e+02,1.121087457117439744e-07,3.149685045764718406e-09,4.796147959452349188e-06
1.963663684060695971e+02,1.069107007072960630e-07,2.466310196620585452e-09,4.348445443598516383e-06
1.964561153751766085e+02,1.070873961462677058e-07,2.846625973394045055e-09,4.227606071596919024e-06
1.965458623442835631e+02,1.169523995438722243e-07,3.094683788544189871e-09,4.418003977964204089e-06
1.966356093133905460e+02,1.135756029524579199e-07,2.759809917217511928e-09,4.356644722919779687e-06
1.967253562824975290e+02,1.050067518816800543e-07,2.592989627560307673e-09,4.562706792112146767e-06
1.968151032516045120e+02,1.090737487683824311e-07,2.939680359567186303e-09,4.030970580535173663e-06
1.969048502207114666e+02,1.020597166124822226e-07,3.167900113613189502e-09,4.026573622658662077e-06
1.969945971898184780e+02,1.018097113430894581e-07,2.390412485175477295e-09,3.820787344153305079e-06
1.970843441589254326e+02,9.990062662420235754e-08,2.827607470539201838e-09,3.623213617220536934e-06
1.971740911280324156e+02,9.474310347341112789e-08,2.510890599109925109e-09,4.086877656488946426e-06
1.972638380971393985e+02,9.449583071787155995e-08,2.343135311669160552e-09,4.192266910956985559e-06
1.973535850662463815e+02,9.577362442417965453e-08,2.883262396786969700e-09,3.909278461408956506e-06
1.974433320353533645e+02,8.201937577554421208e-08,2.926611697737055749e-09,4.366869155595933086e-06
1.975330790044603191e+02,9.878848791853547567e-08,2.454689766508616981e-09,4.006861096746022607e-06
1.976228259735673021e+02,1.002548526802667969e-07,3.092673672400291447e-09,3.801057682315926276e-06
1.977125729426742851e+02,9.175805958517310446e-08,2.791981504631994887e-09,4.041265599453160085e-06
1.978023199117812680e+02,9.020064953736409299e-08,2.805907491515798617e-09,3.931705758405576220e-06
1.978920668808882510e+02,9.860317966069626069e-08,3.121822505642134697e-09,3.570347720046943657e-06
1.979818138499952340e+02,1.057960936595024432e-07,2.586506864523916600e-09,3.551173039880173655e-06
1.980715608191021886e+02,1.059781054365529011e-07,2.465286521241173839e-09,3.803484818645147590e-06
1.981613077882092000e+02,1.058163915221148293e-07,2.946247986235428008e-09,3.742934421901620001e-06
1.982510547573161546e+02,1.019385517378756753e-07,2.717958286392174028e-09,3.757906266004411473e-06
1.983408017264231376e+02,1.128357818987517914e-07,2.501210179092529789e-09,3.964892697536819008e-06
1.984305486955301205e+02,9.561437897653417985e-08,2.171574553401370795e-09,3.809470714400923962e-06
1.985202956646371035e+02,9.895076730399985903e-08,2.084496021994235719e-09,4.343629516546830213e-06
1.986100426337440581e+02,1.055834584341729756e-07,2.055229877331529435e-09,4.460972476618671849e-06
1.986997896028510695e+02,1.035404763926248699e-07,2.314580972562468291e-09,3.989359481158893382e-06
1.987895365719580241e+02,7.842943840402181947e-08,2.565386883571990596e-09,3.404761554255615990e-06
1.988792835410650071e+02,8.692378060292875957e-08,2.323054569342135861e-09,3.798796400740648170e-06
1.989690305101719900e+02,9.904328952372852970e-08,2.573525468027994169e-09,3.477137722110414941e-06
1.990587774792789730e+02,9.823770947926831373e-08,2.135296153247168086e-09,3.516025065139689773e-06
1.991485244483859560e+02,9.594615796102034621e-08,2.254007684285696124e-09,3.599520808443928803e-06
1.992382714174929390e+02,7.678932783348576230e-08,2.550126816813432751e-09,3.594200269387860046e-06
1.993280183865998936e+02,8.079540486414028600e-08,2.685796665347305327e-09,4.006575269461574370e-06
1.994177653557069050e+02,8.872445324918153851e-08,2.207336954258425686e-09,3.498382844940169576e-06
1.995075123248138595e+02,8.676589344381288503e-08,2.583134872721757087e-09,3.288844946360594581e-06
1.995972592939208425e+02,7.226426121983359573e-08,2.167095374701170940e-09,3.681353212797463862e-06
1.996870062630278255e+02,7.166360616256554025e-08,1.926668479223748668e-09,3.333899655137134721e-06
1.997767532321348085e+02,7.908169527756667334e-08,1.770735652039293742e-09,3.211812704435267600e-06
1.998665002012417915e+02,9.465495380394124237e-08,2.109285294516023750e-09,3.809120835658318205e-06
1.999562471703487745e+02,1.003252539948276081e-07,1.902727812913277249e-09,3.683810227730013366e-06
2.000459941394557291e+02,8.472251937321740652e-08,1.875771526956984938e-09,3.213877091640288152e-06
2.001357411085627405e+02,7.712383562888722832e-08,1.468663227561814512e-09,3.123740444052141245e-06
2.002254880776696950e+02,8.729155819767668112e-08,1.728444565338564866e-09,3.760700506002782697e-06
2.003152350467766780e+02,7.662495436109225453e-08,2.590326209427176557e-09,3.171501488769332433e-06
2.004049820158836610e+02,7.837313554071343097e-08,1.830053745843243982e-09,3.083339666238329111e-06
2.004947289849906440e+02,8.213773915089862530e-08,1.524833873151111528e-09,3.298132997759100312e-06
2.005844759540975986e+02,7.570678783216769025e-08,1.867883404616709873e-09,3.503197396889700597e-06
2.006742229232046100e+02,8.109657230637401143e-08,2.060603272198981062e-09,3.755309700424517136e-06
2.007639698923115645e+02,8.495377381203167116e-08,1.972286127308693789e-09,3.308908786083130028e-06
2.008537168614185475e+02,7.527784455534592609e-08,2.155807177500811581e-09,3.076137026736789836e-06
2.009434638305255305e+02,6.973200562718728975e-08,2.014241304185722771e-09,3.060412237488886434e-06
2.010332107996324851e+02,7.426278044107623823e-08,1.942523629441268311e-09,3.083972465052799370e-06
2.011229577687394965e+02,8.100773580716818672e-08,2.154557242186541274e-09,3.154268703604288228e-06
2.012127047378464795e+02,6.898874977223811088e-08,1.806468189836016892e-09,3.114146948921855619e-06
2.013024517069534340e+02,5.879416217449074154e-08,1.762282444722758085e-09,3.332735205879132525e-06
2.013921986760604170e+02,5.338260364525386845e-08,2.129187322372826131e-09,3.244822290645229475e-06
2.014819456451674000e+02,6.972263939352877672e-08,1.754857146121041568e-09,2.992534497521443042e-06
2.015716926142743830e+02,7.111884349478854163e-08,1.843916005838628654e-09,3.187809247539169059e-06
2.016614395833813376e+02,8.216322625886568815e-08,2.221109425309273544e-09,3.417307613482523610e-06
2.017511865524883206e+02,8.254664173073133921e-08,2.054864506288068469e-09,3.513107719072665713e-06
2.018409335215953320e+02,7.978537276208375709e-08,1.942676371444236584e-09,3.590532275119511318e-06
2.019306804907023150e+02,7.434445140745976175e-08,2.241216959940950413e-09,3.162859704926962972e-06
2.020204274598092411e+02,8.797509404399126705e-08,1.955778361675205118e-09,3.108277831727151214e-06
2.021101744289162525e+02,9.826920927793645294e-08,1.910839260701065763e-09,3.095549395425179601e-06
2.021999213980232355e+02,8.611132064788203358e-08,2.091715014242023503e-09,3.312953854941605427e-06
2.022896683671302185e+02,8.030926639682839123e-08,1.815036090917309927e-09,3.050402020124435248e-06
2.023794153362371731e+02,7.526870454377984812e-08,1.754030024069777704e-09,3.253473965663972781e-06
2.024691623053441560e+02,7.871115217108729274e-08,1.716371629071640890e-09,3.479912484359515824e-06
2.025589092744511390e+02,7.949733380766878909e-08,1.692345655936278118e-09,3.348785864811042508e-06
2.026486562435581504e+02,7.964830776096402515e-08,1.498735339724555949e-09,3.384461676823449278e-06
2.027384032126650766e+02,7.213020785481197327e-08,1.540162708037443955e-09,3.301306023528087759e-06
2.028281501817720880e+02,7.829136103980514406e-08,1.715588962307872773e-09,2.689435167360118828e-06
2.029178971508790710e+02,7.958897462869376455e-08,1.987163509597203691e-09,3.089259481932982320e-06
2.030076441199860540e+02,7.560925943686851747e-08,1.965123135388550246e-09,2.748486673974543876e-06
2.030973910890930085e+02,6.579685464726495475e-08,1.633087226819154150e-09,2.883576377738774914e-06
2.031871380581999915e+02,5.854919604352339170e-08,1.608744803503899696e-09,3.170948150346220444e-06
2.032768850273069745e+02,6.620116949235285861e-08,1.813913755268561218e-09,3.224708786430932371e-06
2.033666319964139859e+02,7.124626981583412769e-08,1.947787824709009939e-09,3.092679047739890440e-06
2.034563789655209121e+02,6.479610528980887229e-08,2.116624712085363444e-09,2.901078058909148287e-06
2.035461259346279235e+02,6.538578075555809726e-08,1.899008552108656256e-09,3.450454156012308631e-06
2.036358729037349065e+02,6.812330757892738800e-08,1.567264226521504362e-09,3.139304219292504946e-06
