Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Mg_x,J_Mg_y,J_Mg_z,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Na_x,J_Na_y,J_Na_z
65805,7996.158752467902,-0.00010103596,-0.00070075307,0.00023697063,2.6240724031399525,-6.458792369586147,-3.228528226684838,0.15937643784173083,-4.512819460967144,-7.5689173149164635,8.088919565932432,12.89683009422197,-9.411227704144345,-8.271614412775575,7.508146808610536,4.301385456554876
65810,7996.158752467902,-0.00010794465,-0.0009179332,6.2220184e-05,-0.8263603549835439,-5.318962212687322,1.4870096447020762,5.8053877273082515,-5.199693617475715,-12.000571747148335,7.649954740827073,12.828716978925971,-8.792286836093202,-10.028228577278508,7.123303850942238,3.3985607738619956
65815,7996.158752467902,-0.00015867734,-0.0010600939,-0.00012796356,-3.834343083695339,-3.525522263203013,5.741170622660313,10.97222268070573,-6.153170931602469,-16.081933851933858,7.1171087883844875,12.629022179986807,-8.04645097490205,-11.654235048977437,6.483036341440811,2.4799263249612205
65820,7996.158752467902,-0.00024491563,-0.0010680549,-0.00031110714,-5.913364394361915,-1.2385867749898098,9.279020053404558,15.071789543638733,-7.312399031231688,-19.64998481949966,6.515005761640626,12.316620188765684,-7.16091405846449,-13.072677446857863,5.667730997204262,1.6245906606233482
65825,7996.158752467902,-0.000332712,-0.0009017208,-0.00045003326,-6.84348374420143,1.4495958076669266,12.05451682101283,17.790696108435107,-8.664047450959693,-22.732034078993593,5.873443317919285,11.916596631810991,-6.130031949828057,-14.219902748907128,4.731220130478095,0.900261294201905
65830,7996.158752467902,-0.0004151159,-0.0006091394,-0.00054642244,-6.677203039912918,4.511123282071938,13.964929671635211,19.113116568553266,-10.2194544678252,-25.266077679216092,5.2237807108681436,11.458240537322586,-4.95732326836363,-15.058941581256747,3.6834557093339297,0.3511835560381449
65835,7996.158752467902,-0.0005224051,-0.0002918307,-0.00063292135,-5.680499715713729,7.7370471249970505,14.760315662432724,19.27625345239472,-11.770166090057687,-27.004637715631095,4.593874803765632,10.970757321695151,-3.6554070696677945,-15.588875747539795,2.4957270352902468,-0.007558687994183799
65840,7996.158752467902,-0.00067085406,-2.6264826e-05,-0.0007223755,-4.214804046588605,10.598537094488737,14.261411707419931,18.652850727151645,-12.76363165049152,-27.735720565015708,4.002365465355527,10.476967821458404,-2.2439198714394797,-15.83965963079326,1.1214920226489538,-0.18905930449394415
65845,7996.158752467902,-0.0008392819,0.00016534867,-0.0008072202,-2.6173006514195647,12.37999361508048,12.523785585225589,17.610403686632026,-12.46106652836279,-27.458207166482495,3.454989336175916,9.986571588197423,-0.7464166223547508,-15.847339644261673,-0.472133270551649,-0.22644988367240781
65850,7996.158752467902,-0.0009927811,0.00030862543,-0.0008937201,-1.102956427630045,12.495361355942922,9.745785178537508,16.379867562857953,-10.286808298690813,-26.306210387889056,2.9457945524986853,9.492007927991382,0.811916356425777,-15.621952485281597,-2.2671956802818842,-0.15877916829989314
65855,7996.158752467902,-0.0011096044,0.00044557167,-0.0010034521,0.2594480331122089,10.815909972409035,6.084849813357315,15.01062075257255,-6.184855136672191,-24.380469240202576,2.4640741418620595,8.969909886182453,2.404659411105663,-15.13338975506785,-4.167599537163778,-0.016327919535192414
65860,7996.158752467902,-0.0011668227,0.0005891931,-0.0011308587,1.5059213484441791,7.764946919987895,1.6360644436872382,13.42053330022214,-0.7150401332266467,-21.734258735404932,2.0048102274226975,8.389884248951152,4.003713933183157,-14.330511570394531,-6.006426024339317,0.1871919342794195
65865,7996.158752467902,-0.001121729,0.0007120287,-0.0012218122,2.768866615830566,4.0803528626585175,-3.3640805726745464,11.43490668731943,5.2214092400689,-18.57347733043374,1.577669881516616,7.729266498720338,5.579634388811122,-13.180690243708607,-7.59766423860624,0.4506353668603902
65870,7996.158752467902,-0.000950568,0.0007815412,-0.0012095742,4.207017139221071,0.4723658806198072,-8.429175194439274,8.883204898470694,10.78062945449056,-15.354229870635965,1.20898070419162,6.987155235505727,7.102823207930365,-11.698449630074986,-8.806786224392862,0.7732935580262188
65875,7996.158752467902,-0.00068778376,0.0007842976,-0.00106219,5.820528529462981,-2.5450849255702206,-13.024925285280013,5.790619547625514,15.384952623020402,-12.57165228379547,0.934489266247968,6.188320753821703,8.544383713936135,-9.944884242478377,-9.594824280562035,1.1449054791138247
65880,7996.158752467902,-0.00040552582,0.0007234913,-0.00080654817,7.328757300851512,-4.640516831159286,-16.798376141697204,2.4929372151502784,18.709316493265582,-10.527786370899625,0.7863860852080533,5.373753422393295,9.875644572141633,-8.007326899159391,-10.009188842931916,1.5432298434881
65885,7996.158752467902,-0.00018221544,0.0006267333,-0.0005242248,8.255113605637682,-5.6352274325016625,-19.58558396201898,-0.45400823452723493,20.61671403340988,-9.32490039025272,0.7815106147313626,4.584609911793907,11.066752151561255,-5.9818622753421495,-10.132731885272234,1.9364441524504432
65890,7996.158752467902,-8.6948756e-05,0.00055160973,-0.00030531,8.22524405133526,-5.564941334026909,-21.29136611380182,-2.5687209351988205,21.173800985408704,-8.989469229256724,0.9156392114077816,3.8503902124525693,12.086157368973241,-3.9714085410280804,-10.025884989493942,2.287390072428119
65895,7996.158752467902,-0.00014232572,0.0005449064,-0.00017326022,7.218248576997656,-4.696763203608382,-21.837262007181387,-3.6888602785227196,20.638354353501036,-9.534130461476085,1.1648296479966147,3.186275815173306,12.902582888852216,-2.0934643380508478,-9.69450233635639,2.5615217776340646
65900,7996.158752467902,-0.00029209114,0.0006007161,-6.262102e-05,5.466682125194433,-3.316574147478488,-21.183454141492817,-3.8787105284816334,19.250811642515878,-10.952559446918109,1.4920758564680936,2.596614908673021,13.489222890738041,-0.4792935578782762,-9.097488088741965,2.739503026538026
65905,7996.158752467902,-0.00044033086,0.0006805637,0.00010502836,3.2247093610553694,-1.51184560116769,-19.27178267131149,-3.2297847240540687,17.0492118475011,-13.292370399161268,1.8566338384830514,2.0806826907833087,13.828060224834793,0.7491955661050325,-8.18468434783922,2.828804938368287
65910,7996.158752467902,-0.00052620436,0.00074581656,0.00034228148,0.6825780540880197,0.7419585221633751,-16.016320679619646,-1.8218784147090883,13.988975994172323,-16.666332344863203,2.223201865821923,1.6383381753080384,13.912905842844943,1.5168526903386974,-6.935907786287725,2.8624589879856126
65915,7996.158752467902,-0.0005516954,0.00077098014,0.0005984324,-2.000213713895855,3.3774562788258917,-11.464930490844388,0.21128309622623137,10.158512708676243,-21.068134161327475,2.5679889741263677,1.2732416675721678,13.750727419152703,1.821695632340112,-5.375845592626729,2.87504900663371
65920,7996.158752467902,-0.0005581553,0.0007534729,0.00080567005,-4.578166513181268,6.249966914265431,-5.906710672504239,2.565735626039224,5.753332282470912,-26.2290073113066,2.8799589137020147,0.9926670701866018,13.360781586649559,1.7332261261132826,-3.562601437440617,2.867648402377747
65925,7996.158752467902,-0.00059681927,0.0007138088,0.00091346074,-6.681982597845499,9.241640700065663,0.16741073091633663,4.757523134863069,0.9529311455660743,-31.642880090231568,3.1583336971057205,0.8051588090206692,12.771952142044633,1.366880014737677,-1.5663658970274357,2.7962294051863887
65930,7996.158752467902,-0.0007050374,0.0006841316,0.0009017798,-8.002178881448351,12.157666894761977,6.134723778196523,6.343585482934266,-3.9851754473012964,-36.66030078510383,3.4088262565480845,0.7183211356937167,12.019197376569231,0.8505211441904121,0.542552177571042,2.599092177526111
65935,7996.158752467902,-0.00088261935,0.0006880858,0.00078846584,-8.514007399659029,14.550446426388707,11.3260750329,7.175486966288435,-8.546392126229598,-40.607802046560494,3.640177980850015,0.7377992695223861,11.139635462118044,0.2990964235311422,2.6915115062607127,2.2348043658963457
65940,7996.158752467902,-0.0010877568,0.00072165485,0.0006241229,-8.470563539020084,15.827232098419817,15.178118469885694,7.404737137899481,-12.06179958156527,-42.95522815851409,3.861706588183327,0.8671156821333197,10.168661987955298,-0.19512624580719917,4.800816957071265,1.7011605518815518
65945,7996.158752467902,-0.0012777174,0.0007545987,0.00045303744,-8.182665021654433,15.570955888260986,17.329235612874058,7.262539496606468,-14.029193810319105,-43.409602273931625,4.08241189343494,1.1071404494837243,9.136942782709106,-0.5615325092306134,6.784462608298827,1.0361363620791977
65950,7996.158752467902,-0.0014420154,0.00075743377,0.00027555865,-7.819708828252269,13.635662516511843,17.53512169731492,6.857189084029651,-14.207817292156681,-41.82157914218922,4.312014842181045,1.4544863756714248,8.068954851253388,-0.7487413964238785,8.551033463420072,0.31021512490733794
65955,7996.158752467902,-0.0015791446,0.000724693,6.214004e-05,-7.344160390895935,10.04247356505778,15.611845727832579,6.108214752751582,-12.511593937571154,-38.11336109874473,4.563303912794029,1.8991491514284489,6.982927206521404,-0.7266042287058494,10.003336813690158,-0.3886989911956311
65960,7996.158752467902,-0.0016740612,0.00066550804,-0.00020506687,-6.559602005729184,5.017436117848891,11.57183692711714,4.7988755843582585,-9.05303264762797,-32.39501488659087,4.8541524850668365,2.422700394653022,5.891700655564514,-0.49267217427886323,11.046261503619506,-0.975809755695443
65965,7996.158752467902,-0.0017015608,0.0005878596,-0.00050068594,-5.233285557742429,-0.8687179743445741,5.798441080388321,2.7036160463915326,-4.302753625067631,-25.12259312031829,5.2079083031937925,2.9982130162557077,4.804303829563347,-0.07748521748207482,11.606623738214738,-1.387439214613912
65970,7996.158752467902,-0.0016395835,0.0005079962,-0.00075427693,-3.217562086736515,-6.729707948050301,-0.932420723608637,-0.29232628281236916,0.9161380562862238,-17.1142903508474,5.651499844411549,3.5921175397111282,3.728011312739604,0.4591425602781833,11.654817781534849,-1.5885876953292586
65975,7996.158752467902,-0.0014919696,0.00045374222,-0.00088769407,-0.5130876962466663,-11.643478665240647,-7.681634165378462,-4.14045894975857,5.692382766776798,-9.325784512758514,6.211020196926941,4.167581385062024,2.6699731304485477,1.04328092319402,11.21687991230083,-1.5698418493742767
65980,7996.158752467902,-0.0012927607,0.00044885807,-0.00086053374,2.686342877432244,-14.953942241498108,-13.686260434670665,-8.598179025681699,9.322100765496817,-2.517786732197533,6.905376567680608,4.688889196886978,1.6372404086447792,1.6072138561364282,10.376317846957864,-1.340480516013847
65985,7996.158752467902,-0.0010792915,0.0005039785,-0.00068039895,5.941873572906834,-16.38838512229438,-18.460343315756297,-13.186699037873709,11.425736542555844,2.8434135882059053,7.740145960685143,5.126131089421054,0.6349652431251026,2.1054337167749564,9.26988291283833,-0.9253227416305867
65990,7996.158752467902,-0.00086659007,0.0006124923,-0.0003888384,8.571837103178034,-16.040043963150197,-21.639246879388352,-17.194582772405507,11.94180597710629,6.434603184600448,8.703962226260732,5.459095596439968,-0.33547671847767113,2.5195378731784386,8.072507785615063,-0.3671668032005957
65995,7996.158752467902,-0.00064253126,0.0007420193,-5.148473e-05,9.800510937124265,-14.298563071273634,-22.90790296939395,-19.817216620904908,11.091803492453712,8.005500986921724,9.76822805515599,5.679287697598286,-1.2758829516663672,2.8492321707651227,6.960836937558315,0.27099746932399527
66000,7996.158752467902,-0.00038640402,0.000834917,0.00025568393,9.071267542351041,-11.701967172735632,-22.12954025519049,-20.452680476159685,9.285011294879318,7.495298730526593,10.889408215687357,5.789774089486403,-2.1874685244186685,3.0927595435402564,6.060546622293304,0.9144225482774369
66005,7996.158752467902,-9.438032e-05,0.0008310278,0.00046903157,6.365598399641377,-8.740633010396664,-19.463487782907595,-19.006103777014452,6.962089773623395,5.1222375618642,12.012692796520927,5.803063667163317,-3.0655798488026775,3.2285673412013294,5.408844494128107,1.4995427641912122
66010,7996.158752467902,0.00021297818,0.00070591766,0.0005520754,2.282583455393242,-5.7417648369136005,-15.324004302971852,-15.971251486655751,4.477365491751058,1.313641888814054,13.076401783004032,5.737630719102983,-3.8952869904465706,3.2130211828641277,4.960133830481982,1.9983618332331412
66015,7996.158752467902,0.00050412986,0.0004965084,0.0005020401,-2.2626464509976447,-2.8656350129366457,-10.234975313388539,-12.152610673024103,2.0591486993992447,-3.445007493401995,14.017147586124114,5.6138557019316995,-4.649903105425287,2.998864774462805,4.625995605038088,2.422598310076503
66020,7996.158752467902,0.0007500226,0.00028109466,0.00035164284,-6.530333149376028,-0.1327613227821276,-4.716745589014871,-8.208724731445479,-0.20213996245975008,-8.699210006240666,14.775738080028308,5.450174493601028,-5.293445494577859,2.56407490372631,4.318091851240797,2.8021135097802494
66025,7996.158752467902,0.00092277373,0.0001234814,0.00016071208,-10.140148080941806,2.512296084323796,0.727656252421176,-4.497704155172621,-2.3172346107600745,-14.004996871519264,15.303377641040928,5.260173128599947,-5.786838785365794,1.9352296683934638,3.9781302112278807,3.156891708472906
66030,7996.158752467902,0.0009986478,3.1963278e-05,-1.267644e-06,-12.8388048049219,5.080771772280175,5.619977763374428,-1.3211952537137477,-4.295551063197932,-18.91680516515674,15.567437430647036,5.050956123772724,-6.095884023087669,1.1933179604599955,3.5971880933394003,3.485423713805724
66035,7996.158752467902,0.0009877761,-3.8293427e-05,-8.3658924e-05,-14.363604132360717,7.450271187919614,9.581450042955787,0.9530419159064092,-6.0605933717340035,-23.061067068559108,15.555781982293187,4.823223683083146,-6.198354869934369,0.45553586615251884,3.2204631467939633,3.770684078451816
66040,7996.158752467902,0.00094482367,-0.00013983712,-7.776963e-05,-14.638966389435161,9.368921193965551,12.394582120527723,2.1247645891917326,-7.4343722436676245,-26.198446631128665,15.278370926731217,4.573128950042249,-6.088176057760243,-0.16341321356621252,2.9256869120472855,3.9847527758066486
66045,7996.158752467902,0.0009249712,-0.00028057853,-1.5121858e-05,-13.91211047705838,10.545157307382514,13.975362841913686,2.339397203443701,-8.186430965877381,-28.187801122842718,14.764846968864505,4.294867668259489,-5.775742322700203,-0.5913774489311382,2.77977127908166,4.0808927500948835
66050,7996.158752467902,0.0009344736,-0.00042197175,4.5961093e-05,-12.591367189570526,10.766094566237486,14.285584152589529,1.9494126250110622,-8.117441185978526,-28.896298686820916,14.058333437591276,3.982626145889755,-5.28471732901638,-0.8156223811750297,2.802085612118435,3.9881441015569186
66055,7996.158752467902,0.0009237692,-0.00051990966,4.345622e-05,-10.985627280118937,9.9214180948203,13.26323162603193,1.2461799164493712,-7.077080023274173,-28.15322402305168,13.207260728980831,3.6310377149588966,-4.646723960408813,-0.8670574193168195,2.9579894796843744,3.6294290211918443
66060,7996.158752467902,0.0008294618,-0.00054892316,-4.0993506e-05,-9.195810232100493,7.9582094596572714,10.861921892734465,0.32307205193228405,-4.938198013681541,-25.83274000860541,12.257826651919235,3.2341990203226514,-3.895967291488737,-0.7843324200587576,3.179155055819183,2.959497626016039
66065,7996.158752467902,0.0006320381,-0.00049465324,-0.0001554461,-7.222998633464167,4.943577057007249,7.190121347957975,-0.8441566982955875,-1.6859674340605135,-22.026746290161046,11.248678396157406,2.7841161038909403,-3.0654207899886705,-0.5807667645788515,3.391639683992297,1.994758096465469
66070,7996.158752467902,0.0003803561,-0.0003502108,-0.00021126006,-5.101772171889032,1.2058213735091412,2.6069306250503734,-2.2720224036993364,2.4210696867128725,-17.13754989889635,10.208148435216346,2.2694310205574793,-2.1849228206072757,-0.23359753068170352,3.537042979609441,0.8082543441270009
66075,7996.158752467902,0.00015902676,-0.00012937291,-0.00013199872,-2.889148902882887,-2.6244545197313274,-2.295094886990918,-3.962635333125033,6.800891549580042,-11.82112968804718,9.153326810999491,1.6749690674282673,-1.280584725488402,0.2992139371123872,3.5819588337545163,-0.5104786273804144
66080,7996.158752467902,2.6990503e-05,0.00012290818,0.00011731545,-0.6452529834714458,-5.758547196009997,-6.813621031782312,-5.891131658810078,10.691313886435475,-6.817936485647763,8.090350877515224,0.9825431476078879,-0.3743813401041145,1.0467903437053847,3.5180550048899475,-1.9013488783019943
66085,7996.158752467902,-1.0051852e-05,0.00034496418,0.00051035796,1.428542665053092,-7.557096065936887,-10.356554643680063,-7.83986822807219,13.459391758226792,-2.7146900799979914,7.015855520461403,0.1730319377770715,0.5167238671976202,1.9962266522740777,3.358037648831714,-3.3527668104433337
66090,7996.158752467902,2.3921983e-05,0.00049119367,0.00095626205,2.8832459089680835,-7.802198296738308,-12.653400423492492,-9.280287186605161,14.875506461593266,0.24921490083947506,5.9200369643729145,-0.7702969364086103,1.3815433155370238,3.0777608286268388,3.130353907348808,-4.88464565359745
66095,7996.158752467902,0.00010616026,0.0005556427,0.0013378435,3.2768253648464363,-6.690168616323601,-13.816113673172147,-9.635712728314498,15.107772281938031,2.20519101081668,4.791501923107491,-1.8567971063798696,2.214100488022418,4.168142195700699,2.8725585736247465,-6.510465222378023
66100,7996.158752467902,0.00022170306,0.00056134805,0.0015689118,2.602605783573372,-4.596924734841989,-14.211969449555689,-8.73780255918518,14.490163867891917,3.4952666536956247,3.6233651859745377,-3.082005399844544,3.0114236558558014,5.112587918786363,2.622131259166099,-8.202008281263168
66105,7996.158752467902,0.00035747894,0.0005352971,0.0016184853,1.3616585565796324,-1.860914386137549,-14.237627473346725,-6.939915964622738,13.312295564827584,4.434429785107605,2.4190352428083797,-4.422022002257106,3.770711738177093,5.75997846963283,2.404005839431238,-9.874801274676337
66110,7996.158752467902,0.0005040002,0.00050310715,0.0015014084,0.23909393674693113,1.2848580716000724,-14.13939869446745,-4.832870265478956,11.760977643104354,5.146298026855261,1.1956596282514083,-5.832494082441369,4.48764585448695,5.9988731231830625,2.22002345998776,-11.401832168812597
66115,7996.158752467902,0.0006637925,0.0004951791,0.0012648609,-0.257260901202252,4.627578670601113,-13.94147684136238,-2.906939374259306,10.007486897158557,5.531586149593333,-0.016700693219942053,-7.254262479403221,5.156970239954868,5.78165774410873,2.052562248296499,-12.654366364171342
66120,7996.158752467902,0.00084624917,0.00053718407,0.0009790384,0.004241328057096538,7.831869833846329,-13.46320727685066,-1.3532013694780272,8.342713081948938,5.332961347303846,-1.1805202290445305,-8.62337450361792,5.774721123977693,5.1302371786993755,1.882156943684139,-13.551761715683732
66125,7996.158752467902,0.0010392711,0.00062624546,0.00071563333,0.7395182458967524,10.398327732784427,-12.410849941013806,-0.0022235720043624063,7.217860992450188,4.248793735384016,-2.259472010427314,-9.879906284261775,6.340381074366784,4.1229340672695844,1.6970826207107619,-14.085610928828732
66130,7996.158752467902,0.0011858649,0.00072180986,0.0005248176,1.3633672841642606,11.81357478930488,-10.537542775265834,1.5965545134522499,7.1068946509365585,2.0746037562826665,-3.2279913692357214,-10.970908059082829,6.857256282760469,2.868826243092103,1.483803805196703,-14.301602834337153
66135,7996.158752467902,0.0012094404,0.00076663605,0.00043213522,1.3162792464117858,11.809732150852255,-7.828200157120371,3.882707137250697,8.254702034497134,-1.1510191561059875,-4.079185330282823,-11.847143522753866,7.3308199635732,1.4809557161322178,1.2160746538248084,-14.258886382922267
66140,7996.158752467902,0.0010734713,0.0007243938,0.00044059716,0.4745243015186047,10.480975343247456,-4.573522570048008,6.8953124781428485,10.549242844446825,-5.099734483035219,-4.827980750359753,-12.458298679865946,7.765939972109814,0.058900692144295164,0.8614458347074558,-13.999968165538938
66145,7996.158752467902,0.00081373233,0.00060567365,0.00052237656,-0.7713377393684002,8.151588031714825,-1.2222070827263067,10.195028216275213,13.635580708781207,-9.29984720318994,-5.506511593153161,-12.753643161390753,8.164622659908824,-1.3164219811690545,0.39983976326407156,-13.549853414864536
66150,7996.158752467902,0.00050954556,0.00045859016,0.000619093,-1.8699543113489276,5.231135078180274,1.860541599162608,13.203317843256627,17.059297639955773,-13.35266173377586,-6.151110323294458,-12.692878502445636,8.525534131678038,-2.581496474910904,-0.16418892171709587,-12.940699095241051
66155,7996.158752467902,0.00023146633,0.00033404527,0.00065492815,-2.4837982983972395,2.1657180400781044,4.502428838575944,15.560982595922725,20.336638116407865,-17.01528032771075,-6.785065010789592,-12.26463611208146,8.845021494639846,-3.691362591692535,-0.8043546633452481,-12.239455234168325
66160,7996.158752467902,9.779288e-06,0.00025700132,0.0005647098,-2.553481512260995,-0.6161727351590105,6.649882670157459,17.185434795886067,23.03640246510715,-20.123569560544812,-7.405616221312127,-11.502207417596763,9.11758687499711,-4.625580195918968,-1.484656807984675,-11.551185181717209
66165,7996.158752467902,-0.00016413555,0.00022532124,0.00033977404,-2.0802211377540605,-2.7406275880647373,8.237651543255415,18.05567355981384,24.828434727723156,-22.488587557924067,-7.982251336699162,-10.485207060267383,9.333652541198868,-5.392444407518538,-2.169234582692252,-10.990001977446717
66170,7996.158752467902,-0.00030932616,0.00022386695,5.630497e-05,-0.8943300099727001,-3.892003354248911,9.163173323948502,17.987145667583214,25.471643726946297,-23.904921385086883,-8.46646588012231,-9.323880470291437,9.475481179729437,-6.0255927579903945,-2.822394456969005,-10.641018879290549
66175,7996.158752467902,-0.00042703593,0.00023048517,-0.0001613865,1.3062183465281034,-3.86895939397061,9.390397233168404,16.678659940717317,24.836170918782095,-24.26969441114323,-8.80612192448029,-8.13356745761757,9.515461121348531,-6.577998784419194,-3.4002788966362916,-10.54344977819337
66180,7996.158752467902,-0.00050205964,0.00020934678,-0.00021556747,4.613164544205565,-2.7214666971682364,9.017175234259629,14.065653340818656,23.009157267691137,-23.645834299683155,-8.957473090583559,-7.010994571602166,9.42082990282976,-7.120586988691951,-3.843330704103164,-10.699456502548763
66185,7996.158752467902,-0.0005241356,0.00011816131,-7.437687e-05,8.602243566338068,-0.8577405675199508,8.2086524175504,10.6309446135169,20.392493581698602,-22.192123310616992,-8.893009255184776,-6.019497705098726,9.165318222270038,-7.739421368746925,-4.081890292078197,-11.089132841221634
66190,7996.158752467902,-0.00050175237,-5.68488e-05,0.00022529975,12.45642043669977,1.0631894670483497,7.083779287277359,7.263626782998894,17.61849199072556,-20.061780130634542,-8.606176736076346,-5.184261473440526,8.743559958054144,-8.513112754893239,-4.064054789405373,-11.672844721146156
66195,7996.158752467902,-0.00046135733,-0.00027483265,0.00059236004,15.439180834683604,2.43365225249784,5.634144279414831,4.73665535763253,15.296286908579583,-17.342373912264247,-8.112439326930367,-4.49656848984068,8.180274692819843,-9.462639113552807,-3.8000055646752573,-12.379330994422979
66200,7996.158752467902,-0.00043820273,-0.00045927183,0.0009174441,17.240348503034504,2.9141050745244037,3.7351409795667143,3.3084987048536796,13.834124979160206,-14.07166917918739,-7.444447889279442,-3.9254264764522278,7.526946973787894,-10.503641539666472,-3.3894384406575684,-13.097704685202096
66205,7996.158752467902,-0.00046328752,-0.0005464574,0.0011015468,17.966700152391226,2.424304940389109,1.298679420644695,2.733994580543783,13.429399303412579,-10.35175933265209,-6.642337017682846,-3.4322801559419505,6.845681962547283,-11.457599997045957,-2.9880591083473975,-13.699887775506703
66210,7996.158752467902,-0.000549917,-0.0005179727,0.0010746854,17.946810786967937,1.0448648509633385,-1.5226849351745468,2.5300278014223814,14.093700978982318,-6.483198537831144,-5.744723497760103,-2.982457933750081,6.188840926964226,-12.131357919517807,-2.7227431882110524,-14.090243325841492
66215,7996.158752467902,-0.00068628736,-0.00039390285,0.00083030073,17.522384649345433,-1.0310265042056672,-4.302131027281357,2.256251817778737,15.646699769811269,-2.953183751645801,-4.785534965621307,-2.5491790754085715,5.585194718104654,-12.392344365489276,-2.6331292930899055,-14.23716579985355
66220,7996.158752467902,-0.0008312772,-0.0002027314,0.00044529964,16.89528398073798,-3.479273937671107,-6.547245824174532,1.6822637240242875,17.707199659498684,-0.23699413500590172,-3.7964675915911785,-2.1114931882248102,5.0372808985822894,-12.180322747829205,-2.6830675833534308,-14.160326766357933
66225,7996.158752467902,-0.00091556617,3.995584e-05,3.9814637e-05,16.098338508197113,-5.813577034284547,-7.903320292963835,0.7914066542311566,19.703384286896885,1.3635996861506154,-2.8106603509343104,-1.6507760587692228,4.527126141602971,-11.478326997813138,-2.805666244739723,-13.894691572508483
66230,7996.158752467902,-0.00086826086,0.00032759592,-0.00028673775,15.10165395294177,-7.4301925413959635,-8.185944389311553,-0.3437157288754351,20.948358307190617,1.7151774038159582,-1.8633845146953236,-1.1494091081103734,4.0247891396985915,-10.293795668089597,-2.935391252633008,-13.461307863106661
66235,7996.158752467902,-0.00066567096,0.0006404005,-0.00048457677,13.949526440443943,-7.776909362385935,-7.39088570522268,-1.6925489870227857,20.818825661333946,0.8456637884176414,-0.98896741884914,-0.5919237487387337,3.496415755083185,-8.667251999830778,-3.016626895730906,-12.858479538028654
66240,7996.158752467902,-0.00035219055,0.000933339,-0.0005434865,12.801069988087757,-6.578725838196415,-5.757690490186868,-3.2971443883907723,18.981437269166165,-0.9883704657929249,-0.21654078923461118,0.03295512065324413,2.9115232302694176,-6.686626773217296,-3.0023007551262264,-12.072748362510787
66245,7996.158752467902,3.1738128e-09,0.0011565253,-0.00047737817,11.842733247530187,-3.973806789755481,-3.7591338837808133,-5.194092880912681,15.531678969073079,-3.2985746478536404,0.43289779146721497,0.7304815279940184,2.2496095448306415,-4.480780182819881,-2.854988027391256,-11.099186899397207
66250,7996.158752467902,0.00034564867,0.0012917735,-0.0003274435,11.171716101450212,-0.45749110085978106,-1.9469520723357698,-7.327517268307726,10.94576648702405,-5.5110295349029,0.9477784448943138,1.498341570913001,1.5052379984310074,-2.1912189729689375,-2.5532512861809202,-9.954542372683385
66255,7996.158752467902,0.0006676794,0.001368302,-0.0001643656,10.782758783007804,3.2873380883253294,-0.7606019776819801,-9.566743012783064,5.9216326985186285,-7.165086237234121,1.3265598327750494,2.3254536095514626,0.6902335025162438,0.05818264935739359,-2.1010588473395284,-8.671831396927493
66260,7996.158752467902,0.0009428623,0.0014361978,-6.0408023e-05,10.620562455934188,6.544921605528205,-0.41644409466767485,-11.77341495330964,1.2326002974912678,-8.042404180807988,1.5781763817256005,3.191623765265379,-0.16771693204903837,2.175434389238277,-1.5357799271896058,-7.2807207546534505
66265,7996.158752467902,0.0011340579,0.0015143985,-4.4952772e-05,10.568481152670639,8.692569136714726,-0.834113594029767,-13.786699255393252,-2.4001457869491745,-8.251977353539313,1.7215176836878099,4.0689140410863756,-1.0292080793049858,4.097458661635095,-0.9279716287409885,-5.791986950063367
66270,7996.158752467902,0.0012044429,0.0015641699,-8.559905e-05,10.431185805294145,9.314148103851611,-1.5892669182628736,-15.395951515852552,-4.438394682899293,-8.265683027847178,1.7828016721657631,4.924812605585887,-1.848122439353424,5.782722036710098,-0.3672000014766583,-4.204213210289274
66275,7996.158752467902,0.0011304016,0.0015162559,-0.000119850956,10.044508383284544,8.332775418483497,-2.107609862882563,-16.44601233175436,-4.688743090379788,-8.689635876799642,1.7911875279867249,5.726145360571083,-2.576281220541963,7.211074726611759,0.06318845358423442,-2.5337585999991665
66280,7996.158752467902,0.0009267314,0.0013179168,-0.0001090173,9.432542625851848,6.125543262864656,-2.0767446593515695,-16.996127530982818,-3.444058626419931,-9.815920525667664,1.7741837202381734,6.442744053947083,-3.1683367448338995,8.390159301677404,0.30913759215131886,-0.8462838007603954
66285,7996.158752467902,0.0006595236,0.0009636383,-6.030358e-05,8.795043447899726,3.4337706470074663,-1.6311948048667162,-17.309591909015047,-1.406069632916978,-11.426651175400092,1.7545012570669796,7.0507730006315805,-3.5882202175333386,9.36080537344494,0.35489223523568403,0.7387807556747044
66290,7996.158752467902,0.00041784093,0.00049934007,-5.0208996e-06,8.29755512290364,1.0173775744884805,-1.1506473510660356,-17.63936680736644,0.6608190414127009,-13.020582165764335,1.7485482210511263,7.5355716566005,-3.816001036425254,10.194021492747897,0.2195980139522815,2.0799450719436914
66295,7996.158752467902,0.0002733329,7.859708e-06,2.118871e-05,7.865343934158657,-0.7186511168578118,-0.9745938436960921,-17.999435286459097,2.306775400281415,-14.142359787025,1.7651331301640338,7.893239735847145,-3.851219488717865,10.969715996383247,-0.04799783697576454,3.0608879159931144
