r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Na-Cl,Average_SCL,SCL_BC
1.4827770135067535,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4880165082541272,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4932560030015007,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.4984954977488745,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5037349924962482,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.508974487243622,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5142139819909957,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5194534767383692,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.524692971485743,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5299324662331166,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5351719609804904,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.540411455727864,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5456509504752378,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.550890445222611,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.556129939969985,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5613694347173588,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5666089294647323,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5718484242121062,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5770879189594798,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5823274137068537,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.5875669084542272,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.592806403201601,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.598045897948975,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.6032853926963482,0.0,3.895017925629369e-06,0.0,1.0,4.41960447145454,4.48028
1.608524887443722,0.0,1.3921547940636956e-05,0.0,1.0,4.41960447145454,4.48028
1.6137643821910956,0.0,2.3948077955644542e-05,0.0,1.0,4.41960447145454,4.48028
1.6190038769384694,0.0,3.3974607970633334e-05,0.0,1.0,4.41960447145454,4.48028
1.624243371685843,0.0,4.400113798563334e-05,0.0,1.0,4.41960447145454,4.48028
1.6294828664332166,0.0,5.4027668000666666e-05,0.0,1.0,4.41960447145454,4.48028
1.6347223611805903,0.0,6.405419801566666e-05,0.0,1.0,4.41960447145454,4.48028
1.639961855927964,0.0,7.408072803066666e-05,0.0,1.0,4.41960447145454,4.48028
1.6452013506753378,0.0,8.410725804566666e-05,0.0,1.0,4.41960447145454,4.48028
1.6504408454227115,0.0,9.413378806066665e-05,0.0,1.0,4.41960447145454,4.48028
1.6556803401700853,0.0,9.677234859093333e-05,0.0,1.0,4.41960447145454,4.48028
1.6609198349174588,0.0,8.674581857593333e-05,0.0,1.0,4.41960447145454,4.48028
1.6661593296648325,0.0,7.671928856093334e-05,0.0,1.0,4.41960447145454,4.48028
1.6713988244122062,0.0,6.669275854593333e-05,0.0,1.0,4.41960447145454,4.48028
1.67663831915958,0.0,5.66662285309e-05,0.0,1.0,4.41960447145454,4.48028
1.6818778139069537,0.0,4.66396985159e-05,0.0,1.0,4.41960447145454,4.48028
1.6871173086543272,0.0,3.66131685009e-05,0.0,1.0,4.41960447145454,4.48028
1.692356803401701,0.0,2.658663848590959e-05,0.0,1.0,4.41960447145454,4.48028
1.6975962981490746,0.0,1.656010847090199e-05,0.0,1.0,4.41960447145454,4.48028
1.7028357928964484,0.0,6.5335784558944125e-06,0.0,1.0,4.41960447145454,4.48028
1.708075287643822,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7133147823911956,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7185542771385691,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.723793771885943,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7290332666333168,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7342727613806903,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.739512256128064,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7447517508754378,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7499912456228115,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7552307403701852,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.760470235117559,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7657097298649325,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7709492246123062,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.77618871935968,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7814282141070537,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7866677088544274,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
1.7919072036018011,0.0,0.0,0.0,1.0,4.41960447145454,4.48028
