r (A),g(r)_weighted_K-Cl,g(r)_weighted_Li-Cl,S_i_K-Cl,S_i_Li-Cl,Average_SCL,SCL_BC
4.67296141815908,0.11290383299849352,0.14629085517332796,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.676901520535268,0.11297838496752831,0.14652220632806243,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.680841622911457,0.1130529369365631,0.14675355748279686,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.684781725287644,0.11312748890559786,0.14698490863753125,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.688721827663833,0.11320204087463263,0.14721625979226569,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.69266193004002,0.11327659284366741,0.14744761094700007,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.696602032416209,0.1133511448127022,0.1476789621017345,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.700542134792397,0.11342569678173699,0.14791031325646894,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.704482237168585,0.11350024875077176,0.14814166441120333,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.708422339544773,0.11357480071980652,0.14837301556593777,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.712362441920961,0.1136493526888413,0.14860436672067215,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.716302544297149,0.11372390465787609,0.1488357178754066,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.720242646673337,0.11379845662691086,0.14906706903014097,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.724182749049525,0.11387300859594562,0.1492984201848754,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.728122851425714,0.11394756056498041,0.14952977133960987,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.7320629538019015,0.11402211253401519,0.14976112249434423,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.73600305617809,0.11409666450304998,0.15126209696212928,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.7399431585542775,0.11417121647208475,0.1531636546254704,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.743883260930466,0.11424576844111951,0.155065212288812,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.7478233633066536,0.11432032041015429,0.15696676995215314,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.751763465682842,0.11439487237918908,0.15886832761549471,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.755703568059031,0.11446942434822387,0.1607698852788363,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.759643670435218,0.11454397631725864,0.16185483658442099,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.763583772811407,0.1146185282862934,0.16212799984025789,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.767523875187594,0.11469308025532818,0.16240116309609473,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.771463977563783,0.11476763222436297,0.16267432635193163,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.775404079939971,0.11484218419339776,0.16294748960776853,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.779344182316159,0.11491673616243253,0.16322065286360538,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.783284284692347,0.1149912881314673,0.16349381611944228,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.787224387068535,0.11506584010050207,0.16376697937527912,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.791164489444723,0.11536684998395226,0.164040142631116,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.795104591820911,0.11569464818305306,0.16431330588695287,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.799044694197099,0.11602244638215392,0.16458646914278977,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.802984796573288,0.11635024458125479,0.16485963239862664,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.806924898949475,0.11667804278035558,0.16513279565446348,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.810865001325664,0.11700584097945645,0.16540595891030035,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.814805103701851,0.11733363917855724,0.16567912216613725,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.81874520607804,0.11766143737765813,0.16595228542197413,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.822685308454227,0.11792101357301452,0.16622544867781097,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.826625410830416,0.11812258467096062,0.16649861193364784,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.830565513206604,0.1183241557689067,0.16677177518948477,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.834505615582792,0.11852572686685277,0.16704493844532162,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.83844571795898,0.11872729796479886,0.16731810170115852,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.842385820335168,0.11892886906274491,0.16759126495699533,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.846325922711356,0.119130440160691,0.16786442821283223,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.850266025087544,0.11933201125863707,0.1681375914686691,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.8542061274637325,0.11954281732575274,0.168410754724506,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.858146229839921,0.119793846565369,0.1686839179803429,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.8620863322161085,0.1200448758049852,0.16895708123617972,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.866026434592297,0.12029590504460144,0.16923024449201662,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.869966536968485,0.12054693428421766,0.16950340774785347,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.873906639344673,0.1207979635238339,0.16977657100369037,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.8778467417208615,0.12104899276345016,0.17004973425952727,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.881786844097049,0.12130002200306636,0.17047694640227296,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.885726946473238,0.12155105124268262,0.1714837621499491,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.889667048849425,0.12178921039570074,0.1724905778976251,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.893607151225614,0.12202478885025786,0.17349739364530128,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.897547253601801,0.1222603673048149,0.17450420939297723,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.90148735597799,0.12249594575937203,0.17551102514065345,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.905427458354178,0.12273152421392915,0.17651784088832964,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.909367560730366,0.1229671026684862,0.1775246566360056,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.913307663106554,0.12320268112304332,0.17853147238368183,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.917247765482742,0.12343825957760036,0.17899745523769986,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.92118786785893,0.12360778222099675,0.17937932530162226,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.925127970235118,0.12370552128775962,0.1797611953655446,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.929068072611306,0.12380326035452249,0.18014306542946698,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.933008174987495,0.1239009994212854,0.18052493549338938,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.936948277363682,0.12399873848804824,0.18090680555731173,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.940888379739871,0.12409647755481112,0.1812886756212341,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.944828482116058,0.124194216621574,0.18167054568515645,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.948768584492247,0.12429195568833687,0.18204585451419822,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.9527086868684345,0.12446258303793414,0.1824151263799704,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.956648789244623,0.12514121798751318,0.18278439824574277,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.960588891620811,0.12581985293709225,0.18315367011151512,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.964528993996999,0.12649848788667112,0.18352294197728733,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.968469096373188,0.12717712283625018,0.1838922138430597,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.972409198749375,0.12785575778582908,0.18426148570883194,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.976349301125564,0.12823384954535627,0.1846307575746043,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.980289403501752,0.12837223862298366,0.1851215190630926,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.98422950587794,0.128510627700611,0.18617923081956061,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.988169608254128,0.1286490167782384,0.1872369425760288,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.992109710630316,0.12878740585586576,0.18829465433249679,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.996049813006504,0.12892579493349313,0.18935236608896502,0.025936752323855262,0.007418578383191209,2.692709838088354,0
4.999989915382692,0.12906418401112046,0.19041007784543298,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.00393001775888,0.12920257308874786,0.19146778960190117,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.007870120135069,0.12934096216637522,0.19234452074870997,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.011810222511256,0.1294793512440026,0.19258897320416085,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.015750324887445,0.12961774032162998,0.19283342565961187,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.019690427263632,0.12975612939925732,0.19307787811506277,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.023630529639821,0.12989451847688468,0.19332233057051376,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.027570632016008,0.13003290755451205,0.19356678302596464,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.031510734392197,0.13017129663213944,0.19381123548141568,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.035450836768385,0.1303096857097668,0.19405568793686667,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.039390939144573,0.13044807478739417,0.1943001403923176,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.043331041520761,0.13058646386502157,0.1945445928477686,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.047271143896949,0.1307248529426489,0.1947890453032195,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.051211246273137,0.13086324202027627,0.19503349775867046,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.055151348649325,0.13100163109790364,0.19527795021412142,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.059091451025513,0.13114002017553103,0.1955224026695724,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.063031553401702,0.1312784092531584,0.1957668551250234,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.066971655777889,0.13141679833078573,0.19601130758047433,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.070911758154078,0.13155518740841313,0.19625576003592532,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.0748518605302655,0.1316935764860405,0.19650021249137622,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.078791962906454,0.13183196556366786,0.19674466494682719,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.082732065282642,0.13197035464129525,0.19698911740227823,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.08667216765883,0.13282118048216407,0.1972335698577292,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.0906122700350185,0.13396232595102184,0.19747802231318015,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.094552372411206,0.13510347141987938,0.19772247476863106,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.0984924747873945,0.13624461688873718,0.19796692722408205,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.102432577163582,0.13738576235759473,0.19821137967953298,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.106372679539771,0.13852690782645252,0.19845583213498397,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.110312781915959,0.13924035981430646,0.19870028459043496,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.114252884292147,0.13942075599010414,0.19894473704588592,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.118192986668335,0.13960115216590188,0.19918918950133688,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.122133089044523,0.13978154834169954,0.19945377700762856,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.126073191420711,0.13996194451749727,0.2009176473356427,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.130013293796899,0.14014234069329495,0.2023815176636565,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.133953396173087,0.14032273686909266,0.2038453879916707,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.137893498549276,0.1405031330448904,0.20530925831968483,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.141833600925463,0.14068352922068808,0.20677312864769862,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.145773703301652,0.14086392539648582,0.20823699897571277,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.149713805677839,0.14104432157228347,0.2087200796029032,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.153653908054028,0.1412247177480812,0.20888938543377292,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.157594010430215,0.14140511392387892,0.2090586912646426,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.161534112806404,0.14158551009967663,0.2092279970955123,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.165474215182592,0.14176590627547433,0.209397302926382,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.16941431755878,0.14194630245127202,0.2095666087572517,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.173354419934968,0.14212669862706975,0.20973591458812144,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.177294522311156,0.14230709480286743,0.20990522041899112,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.181234624687344,0.14248749097866514,0.21007452624986084,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.185174727063533,0.14266788715446288,0.21024383208073055,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.1891148294397205,0.14284828333026056,0.2104131379116002,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.193054931815909,0.1430286795060583,0.21058244374246993,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.1969950341920965,0.14320907568185595,0.21075174957333967,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.200935136568285,0.1433894718576537,0.21092105540420933,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.204875238944473,0.14356986803345137,0.21109036123507902,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.208815341320661,0.1437502642092491,0.21125966706594876,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.2127554436968495,0.14393066038504682,0.21142897289681847,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.216695546073037,0.1441110565608445,0.21159827872768816,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.220635648449226,0.14429145273664223,0.2117675845585578,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.224575750825413,0.1444718489124399,0.21193689038942753,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.228515853201602,0.14465224508823762,0.21210619622029725,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.232455955577789,0.1448968527805815,0.2122755020511669,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.236396057953978,0.14561862730361033,0.21244480788203665,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.240336160330166,0.14634040182663915,0.2126141137129064,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.244276262706354,0.1470621763496678,0.21278341954377608,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.248216365082542,0.14778395087269663,0.21295272537464577,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.25215646745873,0.1485057253957253,0.21312203120551546,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.256096569834918,0.14922749991875414,0.21329133703638517,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.260036672211106,0.1499492744417828,0.21346064286725486,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.263976774587294,0.15067104896481162,0.21362994869812457,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.267916876963483,0.15107199379800546,0.21462852947096314,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.27185697933967,0.15137430498558443,0.215767799505073,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.275797081715859,0.1516766161731635,0.2169070695391831,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.279737184092046,0.1519789273607425,0.21804633957329297,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.283677286468235,0.15228123854832157,0.2191856096074031,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.287617388844423,0.15258354973590063,0.22032487964151323,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.291557491220611,0.1528858609234796,0.22086363154723962,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.295497593596799,0.15318817211105867,0.22099560402197485,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.299437695972987,0.15352428786048347,0.22112757649671005,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.303377798349175,0.153908826558271,0.22125954897144526,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.307317900725363,0.1542933652560585,0.22139152144618046,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.311258003101552,0.15467790395384604,0.2215234939209157,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.31519810547774,0.15506244265163358,0.2216554663956509,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.319138207853928,0.15544698134942106,0.2217874388703861,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.323078310230116,0.1558315200472086,0.22191941134512133,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.327018412606304,0.15621605874499608,0.2220513838198565,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.330958514982492,0.1566005700284092,0.22218335629459174,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.33489861735868,0.15698463079230024,0.22231532876932691,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.338838719734868,0.15736869155619135,0.22244730124406215,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.342778822111057,0.15775275232008248,0.22257927371879732,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.346718924487244,0.15813681308397354,0.22271124619353255,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.350659026863433,0.1585208738478647,0.22284321866826776,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.35459912923962,0.15890493461175575,0.22297519114300293,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.358539231615809,0.15928899537564686,0.22310716361773816,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.362479333991996,0.15967305613953792,0.22323913609247334,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.366419436368185,0.1599112677168551,0.22337110856720857,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.370359538744373,0.16008804157838608,0.2235030810419438,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.374299641120561,0.16026481543991702,0.22363505351667898,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.378239743496749,0.160441589301448,0.2237670259914142,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.382179845872937,0.16061836316297895,0.22389899846614938,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.386119948249125,0.16079513702450993,0.22403097094088462,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.390060050625314,0.16097191088604093,0.22416294341561985,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.394000153001501,0.16114868474757185,0.22429491589035502,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.39794025537769,0.16163368354685473,0.22442688836509025,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.401880357753877,0.16269144535313435,0.22455886083982543,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.405820460130066,0.16374920715941416,0.22469083331456063,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.4097605625062535,0.16480696896569375,0.22501346459232552,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.413700664882442,0.16586473077197358,0.2254210160440002,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.41764076725863,0.16649603452540349,0.22582856749567487,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.421580869634818,0.166659458511952,0.22623611894734932,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.425520972011007,0.1668228824985005,0.22664367039902397,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.429461074387194,0.16698630648504895,0.2270512218506985,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.433401176763383,0.16714973047159748,0.22745877330237316,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.43734127913957,0.16731315445814596,0.22786632475404767,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.441281381515759,0.16747657844469446,0.22820776530553766,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.445221483891947,0.16764000243124297,0.22842446124101334,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.449161586268135,0.16780342641779145,0.22864115717648903,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.453101688644323,0.16796685040433995,0.22885785311196472,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.457041791020511,0.16813027439088843,0.2290745490474404,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.460981893396699,0.16829369837743693,0.22916194554576066,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.464921995772888,0.16845712236398544,0.2291081469522771,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.468862098149075,0.16862054635053397,0.22905434835879354,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.472802200525264,0.16878397033708248,0.22900054976530998,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.476742302901451,0.16894739432363096,0.22894675117182642,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.48068240527764,0.16911081831017946,0.22889295257834286,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.484622507653827,0.1692742422967279,0.2288391539848593,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.488562610030016,0.16943766628327644,0.22878535539137573,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.492502712406204,0.16960109026982495,0.22873155679789217,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.496442814782392,0.16976451425637343,0.2286777582044086,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.50038291715858,0.16992793824292196,0.22862395961092502,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.504323019534768,0.17009136222947038,0.22857016101744154,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.508263121910956,0.17025478621601892,0.22851636242395798,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.512203224287144,0.17041821020256742,0.2284625638304744,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.516143326663332,0.17058163418911593,0.22840876523699086,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.520083429039521,0.17074505817566443,0.22835496664350724,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.5240235314157085,0.17147261358858437,0.22830116805002368,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.527963633791897,0.17336038311585633,0.22824736945654012,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.5319037361680845,0.17524815264312787,0.22819357086305656,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.535843838544273,0.17713592217039986,0.22815133723610834,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.539783940920461,0.17902369169767138,0.22811407569132075,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.543724043296649,0.18091146122494337,0.22807681414653316,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.5476641456728375,0.18269263947592485,0.22803955260174563,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.551604248049025,0.18285688635482583,0.22800229105695813,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.5555443504252136,0.18302113323372682,0.2279650295121705,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.559484452801401,0.1831853801126278,0.22792776796738295,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.56342455517759,0.18334962699152885,0.2278905064225954,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.567364657553778,0.1835138738704299,0.2278532448778078,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.571304759929966,0.18367812074933088,0.22781598333302022,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.575244862306154,0.18384236762823186,0.2277787217882327,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.579184964682342,0.1840066145071329,0.2277414602434451,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.58312506705853,0.1841708613860339,0.22770419869865755,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.587065169434718,0.18433510826493488,0.22766693715386999,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.591005271810906,0.18449935514383586,0.2276296756090824,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.594945374187095,0.1846636020227369,0.22759241406429484,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.598885476563282,0.1848278489016379,0.22755515251950725,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.602825578939471,0.18499209578053893,0.2275178909747197,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.606765681315658,0.18515634265943992,0.22748062942993216,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.610705783691847,0.1853205895383409,0.22744336788514455,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.614645886068034,0.1854848364172419,0.227406106340357,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.618585988444223,0.18564908329614294,0.22736884479556943,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.622526090820411,0.18581333017504395,0.22733158325078182,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.626466193196599,0.18597757705394496,0.22729432170599428,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.630406295572787,0.18614182393284598,0.2272570601612067,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.634346397948975,0.1863060708117469,0.22721979861641922,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.638286500325163,0.18647031769064798,0.2271825370716316,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.642226602701351,0.18663456456954897,0.22714527552684405,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.64616670507754,0.18679881144844998,0.22710801398205646,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.650106807453728,0.186963058327351,0.2270707524372689,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.654046909829916,0.18712730520625198,0.2270334908924813,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.657987012206104,0.187291552085153,0.22699622934769376,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.661927114582292,0.187455798964054,0.2269589678029062,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.66586721695848,0.187620045842955,0.22692170625811864,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.6698073193346685,0.187784292721856,0.22688444471333105,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.673747421710856,0.18794853960075703,0.2268471831685435,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.677687524087045,0.18811278647965804,0.22680992162375593,0.025936752323855262,0.007418578383191209,2.692709838088354,0
5.681627626463232,0.18827703335855908,0.22677266007896835,0.025936752323855262,0.007418578383191209,2.692709838088354,0
