r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_Mg-F,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-F,S_i_K-F,S_i_Mg-F,S_i_Na-F,Average_SCL,lambda_BC
0.2430536026223111,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2460176709469735,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2489817392716358,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2519458075962981,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2549098759209605,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2578739442456228,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2608380125702851,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2638020808949474,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2667661492196098,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2697302175442721,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2726942858689344,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2756583541935968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2786224225182591,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2815864908429215,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2845505591675837,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2875146274922461,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2904786958169084,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2934427641415708,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2964068324662331,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.2993709007908954,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3023349691155578,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3052990374402201,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3082631057648824,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3112271740895447,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3141912424142071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3171553107388694,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3201193790635318,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3230834473881941,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3260475157128564,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3290115840375187,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3319756523621811,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3349397206868434,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3379037890115057,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3408678573361681,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3438319256608304,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3467959939854927,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.349760062310155,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3527241306348174,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3556881989594797,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.358652267284142,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3616163356088044,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3645804039334667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3675444722581291,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3705085405827913,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3734726089074537,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.376436677232116,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3794007455567784,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3823648138814407,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.385328882206103,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3882929505307654,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3912570188554277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.39422108718009,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.3971851555047523,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4001492238294147,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.403113292154077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4060773604787394,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4090414288034017,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.412005497128064,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
0.4149695654527263,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.2362219333851443,3.92263
