r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Sr-Cl,g(r)_weighted_Sr-Sr,S_i_Sr-Cl,Average_SCL,lambda_BC
4.156718392256129,0.7606579291351329,0.16624370096153465,0.17950386236732718,0.5392388784652312,4.466004730014755,0
4.163510415772887,0.7584915302947441,0.1664735829130944,0.18075522374254183,0.5392388784652312,4.466004730014755,0
4.170302439289645,0.7558077111723903,0.16670346486465412,0.18200658511775644,0.5392388784652312,4.466004730014755,0
4.177094462806403,0.7528182499978586,0.16693334681621383,0.1832579464929711,0.5392388784652312,4.466004730014755,0
4.1838864863231615,0.7498287888233268,0.16716322876777356,0.18450930786818573,0.5392388784652312,4.466004730014755,0
4.19067850983992,0.746839327648795,0.16739311071933327,0.18576066924340037,0.5392388784652312,4.466004730014755,0
4.197470533356679,0.743849866474263,0.16762299267089303,0.18701203061861518,0.5392388784652312,4.466004730014755,0
4.204262556873437,0.7408604052997313,0.1678528746224528,0.1882633919938298,0.5392388784652312,4.466004730014755,0
4.211054580390195,0.7378709441251996,0.1680827565740125,0.18951475336904447,0.5392388784652312,4.466004730014755,0
4.2178466039069535,0.7348814829506678,0.16831263852557224,0.19073978428752597,0.5392388784652312,4.466004730014755,0
4.224638627423712,0.7318920217761361,0.16854252047713195,0.1913242584492134,0.5392388784652312,4.466004730014755,0
4.23143065094047,0.7289025606016043,0.16877240242869168,0.1919087326109008,0.5392388784652312,4.466004730014755,0
4.238222674457229,0.7259130994270724,0.16900228438025144,0.19249320677258827,0.5392388784652312,4.466004730014755,0
4.245014697973987,0.7229236382525406,0.16923216633181115,0.19307768093427569,0.5392388784652312,4.466004730014755,0
4.251806721490746,0.7199341770780088,0.1694620482833709,0.19366215509596307,0.5392388784652312,4.466004730014755,0
4.258598745007504,0.7169447159034771,0.1696919302349306,0.19424662925765046,0.5392388784652312,4.466004730014755,0
4.265390768524262,0.7139552547289453,0.16992181218649033,0.1948311034193379,0.5392388784652312,4.466004730014755,0
4.27218279204102,0.7109657935544136,0.17015169413805006,0.19541557758102532,0.5392388784652312,4.466004730014755,0
4.278974815557779,0.7079763323798814,0.1703815760896098,0.1960000517427128,0.5392388784652312,4.466004730014755,0
4.285766839074538,0.7052382208727579,0.17061145804116953,0.19658452590440018,0.5392388784652312,4.466004730014755,0
4.292558862591296,0.7025144970216295,0.1708413399927293,0.1971690000660876,0.5392388784652312,4.466004730014755,0
4.299350886108054,0.6997907731705015,0.171071221944289,0.197753474227775,0.5392388784652312,4.466004730014755,0
4.306142909624812,0.6970670493193735,0.17130110389584874,0.1983379483894624,0.5392388784652312,4.466004730014755,0
4.312934933141571,0.6943433254682451,0.17153098584740847,0.1989224225511499,0.5392388784652312,4.466004730014755,0
4.31972695665833,0.6916196016171169,0.1717608677989682,0.1995068967128373,0.5392388784652312,4.466004730014755,0
4.326518980175088,0.6888958777659888,0.17199074975052794,0.20009137087452472,0.5392388784652312,4.466004730014755,0
4.333311003691846,0.6861721539148607,0.17222063170208765,0.2006758450362121,0.5392388784652312,4.466004730014755,0
4.340103027208604,0.6834484300637327,0.17245051365364739,0.2012603191978995,0.5392388784652312,4.466004730014755,0
4.3468950507253625,0.6807247062126045,0.1726803956052071,0.2018447933595869,0.5392388784652312,4.466004730014755,0
4.353687074242122,0.6780009823614761,0.17291027755676686,0.2024292675212744,0.5392388784652312,4.466004730014755,0
4.36047909775888,0.675277258510348,0.1731401595083266,0.2030137416829618,0.5392388784652312,4.466004730014755,0
4.367271121275638,0.67255353465922,0.1733700414598863,0.20359821584464924,0.5392388784652312,4.466004730014755,0
4.374063144792396,0.6698298108080918,0.17359992341144606,0.20418269000633663,0.5392388784652312,4.466004730014755,0
4.380855168309155,0.6671060869569638,0.17382980536300577,0.204767164168024,0.5392388784652312,4.466004730014755,0
4.387647191825913,0.6643823631058355,0.1740596873145655,0.20535163832971143,0.5392388784652312,4.466004730014755,0
4.394439215342672,0.6616586392547071,0.17428956926612527,0.20593611249139893,0.5392388784652312,4.466004730014755,0
4.40123123885943,0.6589349154035791,0.17451945121768497,0.2065205866530863,0.5392388784652312,4.466004730014755,0
4.408023262376188,0.656211191552451,0.1747493331692447,0.20710506081477373,0.5392388784652312,4.466004730014755,0
4.414815285892947,0.6534874677013228,0.17497921512080442,0.20768953497646114,0.5392388784652312,4.466004730014755,0
4.421607309409705,0.652001605511717,0.17520909707236415,0.20827400913814853,0.5392388784652312,4.466004730014755,0
4.428399332926463,0.6508031999451058,0.17543897902392389,0.20885848329983595,0.5392388784652312,4.466004730014755,0
4.435191356443222,0.6496047943784943,0.17578107370671872,0.20944295746152342,0.5392388784652312,4.466004730014755,0
4.44198337995998,0.6484063888118831,0.17623830182029612,0.2100274316232108,0.5392388784652312,4.466004730014755,0
4.448775403476739,0.6472079832452718,0.17669552993387355,0.21061190578489825,0.5392388784652312,4.466004730014755,0
4.455567426993497,0.6460095776786607,0.177152758047451,0.21119637994658563,0.5392388784652312,4.466004730014755,0
4.462359450510255,0.6448111721120493,0.1776099861610284,0.21178085410827305,0.5392388784652312,4.466004730014755,0
4.469151474027013,0.6436127665454381,0.17806721427460584,0.21236532826996046,0.5392388784652312,4.466004730014755,0
4.475943497543772,0.6424143609788268,0.17852444238818332,0.21294980243164793,0.5392388784652312,4.466004730014755,0
4.482735521060531,0.6412159554122154,0.17898167050176075,0.21353427659333532,0.5392388784652312,4.466004730014755,0
4.489527544577289,0.6400175498456042,0.17943889861533818,0.21411875075502274,0.5392388784652312,4.466004730014755,0
4.496319568094047,0.638819144278993,0.1798961267289156,0.21470322491671015,0.5392388784652312,4.466004730014755,0
4.503111591610805,0.6376207387123817,0.180353354842493,0.2152876990783976,0.5392388784652312,4.466004730014755,0
4.509903615127564,0.6364223331457705,0.18081058295607047,0.21587217324008498,0.5392388784652312,4.466004730014755,0
4.516695638644323,0.6352239275791592,0.18126781106964795,0.21645664740177245,0.5392388784652312,4.466004730014755,0
4.523487662161081,0.6340255220125478,0.18172503918322536,0.21704112156345984,0.5392388784652312,4.466004730014755,0
4.530279685677839,0.6328271164459366,0.18218226729680279,0.21736897074379705,0.5392388784652312,4.466004730014755,0
4.537071709194597,0.6316287108793254,0.18263949541038024,0.21752892854517342,0.5392388784652312,4.466004730014755,0
4.543863732711356,0.6304303053127142,0.18309672352395764,0.21768888634654981,0.5392388784652312,4.466004730014755,0
4.550655756228115,0.6292318997461026,0.18355395163753513,0.21784884414792624,0.5392388784652312,4.466004730014755,0
4.557447779744873,0.6280334941794912,0.18401117975111256,0.21800880194930264,0.5392388784652312,4.466004730014755,0
4.564239803261631,0.6268350886128801,0.18446840786469,0.21816875975067904,0.5392388784652312,4.466004730014755,0
4.571031826778389,0.6256366830462688,0.18492563597826742,0.21832871755205543,0.5392388784652312,4.466004730014755,0
4.577823850295148,0.6244382774796577,0.18538286409184482,0.21848867535343183,0.5392388784652312,4.466004730014755,0
4.584615873811906,0.6232398719130463,0.18584009220542227,0.21864863315480826,0.5392388784652312,4.466004730014755,0
4.591407897328665,0.622041466346435,0.18629732031899976,0.21880859095618468,0.5392388784652312,4.466004730014755,0
4.598199920845423,0.6208430607798238,0.1867545484325772,0.21896854875756105,0.5392388784652312,4.466004730014755,0
4.604991944362181,0.6196446552132124,0.1872117765461546,0.21912850655893745,0.5392388784652312,4.466004730014755,0
4.61178396787894,0.6184462496466012,0.18766900465973202,0.21928846436031388,0.5392388784652312,4.466004730014755,0
4.618575991395698,0.61724784407999,0.18812623277330948,0.21944842216169028,0.5392388784652312,4.466004730014755,0
4.625368014912456,0.6160494385133789,0.18858346088688688,0.21960837996306665,0.5392388784652312,4.466004730014755,0
4.632160038429215,0.6148510329467671,0.18904068900046436,0.21976833776444304,0.5392388784652312,4.466004730014755,0
4.638952061945973,0.6136526273801561,0.1894979171140418,0.21992829556581947,0.5392388784652312,4.466004730014755,0
4.645744085462732,0.6124542218135447,0.18995514522761922,0.22008825336719587,0.5392388784652312,4.466004730014755,0
4.65253610897949,0.6112558162469336,0.19041237334119665,0.22024821116857224,0.5392388784652312,4.466004730014755,0
4.659328132496248,0.6100574106803223,0.19086960145477405,0.22040816896994866,0.5392388784652312,4.466004730014755,0
4.666120156013006,0.6088590051137108,0.19132682956835148,0.22056812677132506,0.5392388784652312,4.466004730014755,0
4.6729121795297655,0.6076605995470996,0.191784057681929,0.22072808457270146,0.5392388784652312,4.466004730014755,0
4.679704203046524,0.6064621939804883,0.19224128579550642,0.22088804237407791,0.5392388784652312,4.466004730014755,0
4.686496226563282,0.6052637884138772,0.19269851390908382,0.22104800017545428,0.5392388784652312,4.466004730014755,0
4.69328825008004,0.6040653828472659,0.19315574202266125,0.22120795797683068,0.5392388784652312,4.466004730014755,0
4.700080273596798,0.6028669772806547,0.19361297013623868,0.22136791577820708,0.5392388784652312,4.466004730014755,0
4.706872297113557,0.6016685717140434,0.1940701982498161,0.2215278735795835,0.5392388784652312,4.466004730014755,0
4.713664320630316,0.6004701661474321,0.1945274263633936,0.2216878313809599,0.5392388784652312,4.466004730014755,0
4.720456344147074,0.5993951304251743,0.194984654476971,0.2218477891823363,0.5392388784652312,4.466004730014755,0
4.727248367663832,0.598650338158322,0.19544188259054845,0.22200774698371273,0.5392388784652312,4.466004730014755,0
4.73404039118059,0.5979055458914698,0.19589911070412588,0.2221677047850891,0.5392388784652312,4.466004730014755,0
4.740832414697349,0.5971607536246175,0.19635633881770329,0.2223276625864655,0.5392388784652312,4.466004730014755,0
4.747624438214107,0.5964159613577651,0.19681356693128074,0.2224876203878419,0.5392388784652312,4.466004730014755,0
4.754416461730866,0.5956711690909128,0.19727079504485823,0.22264757818921832,0.5392388784652312,4.466004730014755,0
4.761208485247624,0.5949263768240605,0.19772802315843563,0.22280753599059472,0.5392388784652312,4.466004730014755,0
4.768000508764382,0.5941815845572083,0.19818525127201306,0.22296749379197114,0.5392388784652312,4.466004730014755,0
4.774792532281141,0.593436792290356,0.1986424793855905,0.22312745159334751,0.5392388784652312,4.466004730014755,0
4.781584555797899,0.5926920000235036,0.19909970749916792,0.2232874093947239,0.5392388784652312,4.466004730014755,0
4.788376579314657,0.5919472077566515,0.19955693561274535,0.2234473671961003,0.5392388784652312,4.466004730014755,0
4.795168602831416,0.591202415489799,0.20001416372632283,0.22360732499747674,0.5392388784652312,4.466004730014755,0
4.801960626348174,0.5904576232229468,0.20047139183990023,0.22376728279885313,0.5392388784652312,4.466004730014755,0
4.808752649864933,0.5897128309560944,0.2009286199534777,0.2239272406002295,0.5392388784652312,4.466004730014755,0
4.815544673381691,0.5889680386892421,0.20138584806705512,0.22408719840160593,0.5392388784652312,4.466004730014755,0
4.822336696898449,0.5882232464223899,0.20184307618063252,0.22424715620298233,0.5392388784652312,4.466004730014755,0
4.829128720415208,0.5874784541555375,0.20230030429421,0.22440711400435873,0.5392388784652312,4.466004730014755,0
4.835920743931967,0.5867336618886853,0.20275753240778746,0.22456707180573515,0.5392388784652312,4.466004730014755,0
4.842712767448725,0.585988869621833,0.20321476052136486,0.22472702960711155,0.5392388784652312,4.466004730014755,0
4.849504790965483,0.5852440773549806,0.2036719886349423,0.22488698740848795,0.5392388784652312,4.466004730014755,0
4.856296814482241,0.5844992850881284,0.20412921674851975,0.22504694520986437,0.5392388784652312,4.466004730014755,0
4.863088837998999,0.5837544928212761,0.20458644486209715,0.22520690301124074,0.5392388784652312,4.466004730014755,0
4.869880861515759,0.5830097005544237,0.20504367297567463,0.22536686081261717,0.5392388784652312,4.466004730014755,0
4.876672885032517,0.5822649082875714,0.20550090108925206,0.22552681861399357,0.5392388784652312,4.466004730014755,0
4.883464908549275,0.5815201160207192,0.20595812920282947,0.22568677641537,0.5392388784652312,4.466004730014755,0
4.890256932066033,0.5807753237538669,0.20641535731640692,0.22584673421674636,0.5392388784652312,4.466004730014755,0
4.897048955582791,0.5800305314870144,0.20687258542998432,0.22600669201812276,0.5392388784652312,4.466004730014755,0
4.90384097909955,0.5792857392201622,0.20732981354356175,0.2261666498194992,0.5392388784652312,4.466004730014755,0
4.910633002616309,0.5785409469533099,0.20778704165713924,0.2263266076208756,0.5392388784652312,4.466004730014755,0
4.917425026133067,0.5777961546864576,0.2082442697707167,0.22648656542225196,0.5392388784652312,4.466004730014755,0
4.924217049649825,0.5770513624196054,0.2087014978842941,0.22664652322362838,0.5392388784652312,4.466004730014755,0
4.931009073166583,0.576306570152753,0.20915872599787153,0.22680648102500478,0.5392388784652312,4.466004730014755,0
4.937801096683342,0.5755617778859006,0.20961595411144893,0.22696643882638118,0.5392388784652312,4.466004730014755,0
4.9445931202001,0.5748169856190485,0.21007318222502638,0.2271263966277576,0.5392388784652312,4.466004730014755,0
4.951385143716859,0.5740721933521961,0.21053041033860387,0.2271672768131385,0.5392388784652312,4.466004730014755,0
4.958177167233617,0.5733274010853439,0.21098763845218127,0.22674333999165577,0.5392388784652312,4.466004730014755,0
4.964969190750376,0.5725826088184915,0.21144486656575873,0.22631940317017296,0.5392388784652312,4.466004730014755,0
4.971761214267134,0.5718378165516392,0.21190209467933616,0.22589546634869023,0.5392388784652312,4.466004730014755,0
4.978553237783892,0.5710930242847869,0.21235932279291356,0.22547152952720745,0.5392388784652312,4.466004730014755,0
4.98534526130065,0.5703482320179347,0.21282019470155666,0.2250475927057247,0.5392388784652312,4.466004730014755,0
4.992137284817409,0.5696034397510823,0.2136208629356019,0.22462365588424188,0.5392388784652312,4.466004730014755,0
4.998929308334168,0.56885864748423,0.21442153116964707,0.22419971906275912,0.5392388784652312,4.466004730014755,0
5.005721331850926,0.5681138552173777,0.21522219940369222,0.2237757822412764,0.5392388784652312,4.466004730014755,0
5.012513355367684,0.5673690629505255,0.21602286763773734,0.2233518454197936,0.5392388784652312,4.466004730014755,0
5.019305378884442,0.5666242706836733,0.2168235358717825,0.22292790859831088,0.5392388784652312,4.466004730014755,0
5.0260974024012,0.5658794784168208,0.21762420410582764,0.22250397177682807,0.5392388784652312,4.466004730014755,0
5.03288942591796,0.5651346861499685,0.2184248723398729,0.2220800349553453,0.5392388784652312,4.466004730014755,0
5.039681449434718,0.5643898938831162,0.21922554057391802,0.22165609813386253,0.5392388784652312,4.466004730014755,0
5.046473472951476,0.5636451016162638,0.22002620880796317,0.22123216131237977,0.5392388784652312,4.466004730014755,0
5.053265496468234,0.5629003093494116,0.22082687704200832,0.22080822449089704,0.5392388784652312,4.466004730014755,0
5.060057519984992,0.5621555170825594,0.22162754527605344,0.22038428766941426,0.5392388784652312,4.466004730014755,0
5.066849543501751,0.5614107248157071,0.2224282135100986,0.21996035084793153,0.5392388784652312,4.466004730014755,0
5.07364156701851,0.5606659325488548,0.22322888174414385,0.21953641402644872,0.5392388784652312,4.466004730014755,0
5.080433590535268,0.5599211402820023,0.224029549978189,0.21911247720496596,0.5392388784652312,4.466004730014755,0
5.087225614052026,0.5591763480151501,0.22483021821223415,0.21868854038348315,0.5392388784652312,4.466004730014755,0
5.0940176375687845,0.558431555748298,0.22563088644627927,0.21826460356200042,0.5392388784652312,4.466004730014755,0
5.100809661085543,0.5576867634814455,0.22643155468032442,0.2178406667405177,0.5392388784652312,4.466004730014755,0
5.107601684602302,0.5569419712145932,0.22723222291436967,0.21741672991903485,0.5392388784652312,4.466004730014755,0
5.11439370811906,0.5561971789477409,0.22803289114841482,0.21699279309755212,0.5392388784652312,4.466004730014755,0
5.121185731635818,0.5554523866808886,0.22883355938245994,0.21656885627606934,0.5392388784652312,4.466004730014755,0
5.1279777551525765,0.5547075944140364,0.2296342276165051,0.21614491945458658,0.5392388784652312,4.466004730014755,0
5.134769778669335,0.5539628021471841,0.23043489585055021,0.21572098263310385,0.5392388784652312,4.466004730014755,0
5.141561802186093,0.5532180098803318,0.23123556408459536,0.21529704581162104,0.5392388784652312,4.466004730014755,0
5.148353825702852,0.5525939406775142,0.23203623231864062,0.21487310899013828,0.5392388784652312,4.466004730014755,0
5.15514584921961,0.5520326766218698,0.23283690055268577,0.2144491721686555,0.5392388784652312,4.466004730014755,0
5.1619378727363685,0.5514714125662253,0.2336375687867309,0.21402523534717274,0.5392388784652312,4.466004730014755,0
5.168729896253127,0.5509101485105808,0.23443823702077604,0.21360129852569,0.5392388784652312,4.466004730014755,0
5.175521919769885,0.5503488844549365,0.2352389052548212,0.21317736170420723,0.5392388784652312,4.466004730014755,0
5.182313943286643,0.549787620399292,0.23603957348886634,0.2127534248827245,0.5392388784652312,4.466004730014755,0
5.189105966803402,0.5492263563436475,0.23684024172291157,0.21232948806124166,0.5392388784652312,4.466004730014755,0
5.1958979903201605,0.548665092288003,0.23764090995695672,0.21190555123975896,0.5392388784652312,4.466004730014755,0
5.202690013836919,0.5481038282323585,0.23844157819100187,0.21148161441827615,0.5392388784652312,4.466004730014755,0
5.209482037353677,0.5475425641767142,0.23924224642504702,0.2110576775967934,0.5392388784652312,4.466004730014755,0
5.216274060870435,0.5469813001210696,0.24004291465909214,0.21063374077531066,0.5392388784652312,4.466004730014755,0
5.223066084387193,0.5464200360654252,0.2408435828931373,0.21020980395382788,0.5392388784652312,4.466004730014755,0
5.229858107903953,0.5458587720097806,0.24164425112718255,0.2097858671323451,0.5392388784652312,4.466004730014755,0
5.236650131420711,0.5452975079541363,0.2424449193612277,0.2093619303108623,0.5392388784652312,4.466004730014755,0
5.243442154937469,0.5447362438984917,0.24324558759527282,0.20893799348937958,0.5392388784652312,4.466004730014755,0
5.250234178454227,0.5441749798428474,0.24404625582931797,0.20851405666789685,0.5392388784652312,4.466004730014755,0
5.2570262019709855,0.5436137157872027,0.2448469240633631,0.20809011984641404,0.5392388784652312,4.466004730014755,0
5.263818225487744,0.5430524517315585,0.24564759229740823,0.2076661830249313,0.5392388784652312,4.466004730014755,0
5.270610249004503,0.542491187675914,0.2464482605314535,0.20724224620344847,0.5392388784652312,4.466004730014755,0
5.277402272521261,0.5419299236202695,0.24724892876549864,0.20681830938196574,0.5392388784652312,4.466004730014755,0
5.284194296038019,0.541368659564625,0.2480495969995438,0.20639437256048296,0.5392388784652312,4.466004730014755,0
5.2909863195547775,0.5408073955089805,0.2488502652335889,0.2059704357390002,0.5392388784652312,4.466004730014755,0
5.297778343071536,0.5402461314533361,0.24965093346763406,0.20554649891751747,0.5392388784652312,4.466004730014755,0
5.304570366588294,0.5396848673976917,0.25045160170167924,0.2048061317498983,0.5392388784652312,4.466004730014755,0
5.311362390105053,0.5391236033420471,0.25125226993572447,0.20397453318024972,0.5392388784652312,4.466004730014755,0
5.318154413621811,0.5385623392864027,0.2520529381697696,0.20314293461060134,0.5392388784652312,4.466004730014755,0
5.3249464371385695,0.5380010752307582,0.25285360640381477,0.20231133604095286,0.5392388784652312,4.466004730014755,0
5.331738460655328,0.5374398111751137,0.2536542746378599,0.2014797374713045,0.5392388784652312,4.466004730014755,0
5.338530484172086,0.5368785471194694,0.254454942871905,0.2006481389016561,0.5392388784652312,4.466004730014755,0
5.345322507688844,0.5363172830638249,0.2552556111059502,0.19981654033200769,0.5392388784652312,4.466004730014755,0
5.352114531205603,0.5357560190081805,0.2560562793399954,0.19898494176235912,0.5392388784652312,4.466004730014755,0
5.3589065547223615,0.5351947549525359,0.2568569475740406,0.19815334319271072,0.5392388784652312,4.466004730014755,0
5.36569857823912,0.5346334908968915,0.25765761580808577,0.19732174462306226,0.5392388784652312,4.466004730014755,0
5.372490601755878,0.5340722268412469,0.2586198924131492,0.19649014605341386,0.5392388784652312,4.466004730014755,0
5.379282625272636,0.5335109627856026,0.25966130521976244,0.19565854748376543,0.5392388784652312,4.466004730014755,0
5.386074648789395,0.532949698729958,0.26070271802637596,0.19482694891411687,0.5392388784652312,4.466004730014755,0
5.392866672306154,0.5323884346743136,0.2617441308329892,0.1939953503444685,0.5392388784652312,4.466004730014755,0
5.399658695822912,0.5318271706186691,0.26278554363960255,0.1931637517748201,0.5392388784652312,4.466004730014755,0
5.40645071933967,0.5312659065630246,0.2638269564462158,0.1923321532051717,0.5392388784652312,4.466004730014755,0
5.413242742856428,0.5307046425073803,0.2648683692528292,0.19150055463552323,0.5392388784652312,4.466004730014755,0
5.4200347663731865,0.5301433784517359,0.26590978205944243,0.19066895606587483,0.5392388784652312,4.466004730014755,0
5.426826789889946,0.5295821143960913,0.26695119486605595,0.18983735749622627,0.5392388784652312,4.466004730014755,0
5.433618813406704,0.5290208503404468,0.2679926076726692,0.18900575892657787,0.5392388784652312,4.466004730014755,0
5.440410836923462,0.5284595862848024,0.2690340204792825,0.18817416035692944,0.5392388784652312,4.466004730014755,0
5.44720286044022,0.5278983222291579,0.2700754332858958,0.18734256178728104,0.5392388784652312,4.466004730014755,0
5.4539948839569785,0.5273370581735134,0.27111684609250913,0.18651096321763258,0.5392388784652312,4.466004730014755,0
5.460786907473737,0.5267757941178691,0.27215825889912243,0.18567936464798418,0.5392388784652312,4.466004730014755,0
5.467578930990496,0.5262145300622245,0.2731996717057359,0.18484776607833564,0.5392388784652312,4.466004730014755,0
5.474370954507254,0.52565326600658,0.2742410845123492,0.1840161675086872,0.5392388784652312,4.466004730014755,0
5.481162978024012,0.5250920019509356,0.2752824973189625,0.18318456893903884,0.5392388784652312,4.466004730014755,0
5.4879550015407705,0.524530737895291,0.2763239101255758,0.18235297036939038,0.5392388784652312,4.466004730014755,0
5.494747025057529,0.5239694738396468,0.27736532293218913,0.18152137179974198,0.5392388784652312,4.466004730014755,0
5.501539048574287,0.5234082097840023,0.2784067357388024,0.18068977323009353,0.5392388784652312,4.466004730014755,0
5.508331072091046,0.5228469457283578,0.2794481485454159,0.17985817466044504,0.5392388784652312,4.466004730014755,0
5.515123095607804,0.5222856816727132,0.2804895613520292,0.17902657609079659,0.5392388784652312,4.466004730014755,0
5.521915119124563,0.5217244176170689,0.2815309741586425,0.17819497752114818,0.5392388784652312,4.466004730014755,0
5.528707142641321,0.5211631535614243,0.2825723869652558,0.17736337895149976,0.5392388784652312,4.466004730014755,0
5.535499166158079,0.5206018895057799,0.28361379977186907,0.17651252015685695,0.5392388784652312,4.466004730014755,0
5.542291189674837,0.5200406254501354,0.2846552125784825,0.1756553332097556,0.5392388784652312,4.466004730014755,0
5.549083213191596,0.5194793613944909,0.2856966253850959,0.1747981462626542,0.5392388784652312,4.466004730014755,0
5.555875236708355,0.5189180973388465,0.2867380381917092,0.17394095931555287,0.5392388784652312,4.466004730014755,0
5.562667260225113,0.518356833283202,0.2877794509983224,0.17308377236845157,0.5392388784652312,4.466004730014755,0
5.569459283741871,0.5179679073636141,0.28882086380493577,0.17222658542135028,0.5392388784652312,4.466004730014755,0
5.576251307258629,0.5178059163346691,0.28986227661154906,0.17136939847424887,0.5392388784652312,4.466004730014755,0
5.583043330775388,0.5176439253057242,0.2909036894181624,0.1705122115271476,0.5392388784652312,4.466004730014755,0
5.589835354292147,0.5174819342767792,0.29194510222477577,0.16965502458004617,0.5392388784652312,4.466004730014755,0
5.596627377808905,0.5173199432478344,0.29298651503138917,0.16879783763294484,0.5392388784652312,4.466004730014755,0
5.603419401325663,0.5171579522188894,0.2940279278380024,0.1679406506858435,0.5392388784652312,4.466004730014755,0
5.610211424842421,0.5169959611899445,0.29506934064461576,0.1670834637387422,0.5392388784652312,4.466004730014755,0
5.61700344835918,0.5168339701609996,0.2961107534512291,0.1662262767916409,0.5392388784652312,4.466004730014755,0
5.623795471875939,0.5166719791320548,0.2971521662578425,0.16536908984453944,0.5392388784652312,4.466004730014755,0
5.630587495392697,0.5165099881031098,0.29819357906445576,0.16451190289743814,0.5392388784652312,4.466004730014755,0
5.637379518909455,0.5163479970741649,0.2986913963974104,0.16365471595033676,0.5392388784652312,4.466004730014755,0
5.644171542426213,0.5161860060452199,0.2990524812447305,0.1627975290032355,0.5392388784652312,4.466004730014755,0
5.650963565942972,0.516024015016275,0.2994135660920506,0.16194034205613414,0.5392388784652312,4.466004730014755,0
5.65775558945973,0.5158620239873302,0.29977465093937067,0.16108315510903282,0.5392388784652312,4.466004730014755,0
5.664547612976489,0.5157000329583852,0.30013573578669084,0.1602259681619314,0.5392388784652312,4.466004730014755,0
5.671339636493247,0.5155380419294403,0.30049682063401095,0.15936878121483009,0.5392388784652312,4.466004730014755,0
5.678131660010005,0.5153760509004954,0.300857905481331,0.15851159426772876,0.5392388784652312,4.466004730014755,0
5.684923683526764,0.5152140598715504,0.3012189903286511,0.15765440732062747,0.5392388784652312,4.466004730014755,0
5.691715707043522,0.5150520688426056,0.30158007517597124,0.1567972203735261,0.5392388784652312,4.466004730014755,0
5.69850773056028,0.5148900778136607,0.30194116002329136,0.1559400334264248,0.5392388784652312,4.466004730014755,0
5.705299754077039,0.5147280867847157,0.30230224487061147,0.15508284647932336,0.5392388784652312,4.466004730014755,0
5.712091777593797,0.5145660957557708,0.3026633297179316,0.15422565953222203,0.5392388784652312,4.466004730014755,0
5.718883801110556,0.5144041047268259,0.3030244145652517,0.1533684725851207,0.5392388784652312,4.466004730014755,0
5.725675824627314,0.514242113697881,0.3033854994125718,0.15251128563801938,0.5392388784652312,4.466004730014755,0
5.732467848144072,0.5140801226689361,0.30374658425989176,0.1516540986909181,0.5392388784652312,4.466004730014755,0
5.73925987166083,0.5139181316399911,0.3041076691072119,0.15081682153394804,0.5392388784652312,4.466004730014755,0
5.746051895177589,0.5137561406110462,0.30446875395453216,0.15009582334369148,0.5392388784652312,4.466004730014755,0
5.752843918694348,0.5135941495821014,0.30482983880185227,0.14937482515343503,0.5392388784652312,4.466004730014755,0
5.759635942211106,0.5134321585531564,0.30519092364917233,0.14865382696317855,0.5392388784652312,4.466004730014755,0
5.766427965727864,0.5132701675242115,0.30555200849649233,0.14793282877292208,0.5392388784652312,4.466004730014755,0
5.773219989244622,0.5131081764952666,0.30591309334381245,0.1472118305826656,0.5392388784652312,4.466004730014755,0
5.7800120127613805,0.5129461854663216,0.30627417819113256,0.1464908323924091,0.5392388784652312,4.466004730014755,0
5.78680403627814,0.5127841944373768,0.3066352630384527,0.1457698342021526,0.5392388784652312,4.466004730014755,0
5.793596059794898,0.5126222034084319,0.3069963478857729,0.14504883601189614,0.5392388784652312,4.466004730014755,0
5.800388083311656,0.5124602123794869,0.3073574327330929,0.1443278378216396,0.0006043339850519367,4.466004730014755,0
5.807180106828414,0.512298221350542,0.307718517580413,0.14360683963138315,0.0006043339850519367,4.466004730014755,0
5.813972130345173,0.512136230321597,0.30807960242773313,0.1428858414411267,0.0006043339850519367,4.466004730014755,0
5.820764153861931,0.5119742392926522,0.30844068727505325,0.14216484325087025,0.0006043339850519367,4.466004730014755,0
5.82755617737869,0.5118122482637072,0.3088017721223735,0.1414438450606137,0.0006043339850519367,4.466004730014755,0
5.834348200895448,0.5116502572347624,0.3091628569696935,0.1407228468703572,0.0006043339850519367,4.466004730014755,0
5.841140224412206,0.5114882662058174,0.3095239418170136,0.14000184868010074,0.0006043339850519367,4.466004730014755,0
5.847932247928965,0.5113262751768726,0.3098850266643337,0.13928085048984423,0.0006043339850519367,4.466004730014755,0
5.854724271445723,0.5111642841479276,0.3102461115116538,0.13855985229958778,0.0006043339850519367,4.466004730014755,0
5.861516294962481,0.5110022931189827,0.3106071963589739,0.1378388541093313,0.0006043339850519367,4.466004730014755,0
5.86830831847924,0.5108403020900377,0.31096828120629405,0.13711785591907477,0.0006043339850519367,4.466004730014755,0
5.875100341995998,0.5106783110610928,0.31132936605361416,0.1363968577288183,0.0006043339850519367,4.466004730014755,0
5.881892365512757,0.510516320032148,0.3116904509009343,0.13567585953856184,0.0006043339850519367,4.466004730014755,0
5.888684389029515,0.5103543290032031,0.31205153574825434,0.13495486134830534,0.0006043339850519367,4.466004730014755,0
5.895476412546273,0.5101923379742581,0.31241262059557445,0.1342338631580489,0.0006043339850519367,4.466004730014755,0
