r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,g(r)_weighted_Na-U,g(r)_weighted_U-Cl,g(r)_weighted_U-U,S_i_Na-Cl,S_i_U-Cl,Average_SCL,SCL_BC
4.305047079071536,0.661615613685975,0.12800236895713057,0.09780614472389802,0.08072584699534302,0.033819038364183276,0.02618232160402537,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.308507727848925,0.6592697240350722,0.1280434571995409,0.0978627077270657,0.08077061210357699,0.03393085679548573,0.026353933276217927,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.3119683766263135,0.6569238343841697,0.1280845454419512,0.09791927073023338,0.08081537721181097,0.03404396096171451,0.026525544948410473,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.315429025403702,0.654577944733267,0.1281256336843615,0.09797583373340107,0.08086014232004496,0.034178265055629695,0.02669715662060303,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.318889674181091,0.6522320550823644,0.12816672192677178,0.09803239673656877,0.08090490742827892,0.03431256914954486,0.026868768292795588,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.32235032295848,0.6498861654314618,0.12820781016918212,0.09808895973973644,0.0809496725365129,0.03444687324346003,0.027040379964988138,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.325810971735868,0.6475402757805591,0.1282488984115924,0.09814552274290413,0.0809944376447469,0.0345811773373752,0.027208481273277876,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.329271620513257,0.6451943861296564,0.1282899866540027,0.09820208574607181,0.08103920275298085,0.03471548143129038,0.02731227882090586,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.332732269290646,0.6428484964787538,0.12833107489641302,0.0982586487492395,0.08108396786121484,0.03484978552520555,0.027416076368533847,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.3361929180680345,0.6405026068278512,0.12837216313882333,0.09831521175240719,0.08112873296944882,0.03498408961912071,0.027519873916161838,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.339653566845422,0.6381567171769491,0.12841325138123358,0.09837177475557486,0.08117349807768277,0.03511839371303584,0.0276236714637898,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.343114215622811,0.6358108275260465,0.12851333740641557,0.09842833775874255,0.08121826318591678,0.03525269780695102,0.027727469011417795,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.3465748644002,0.6334649378751437,0.12861492018357473,0.09848490076191023,0.08126302829415076,0.03538700190086618,0.02783126655904579,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.3500355131775885,0.6311190482242413,0.1287165029607339,0.09854146376507791,0.08130779340238473,0.035521305994781364,0.027935064106673776,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.353496161954977,0.62947838084592,0.12881808573789308,0.0985980267682456,0.08135255851061872,0.03565561008869653,0.028038861654301764,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.356956810732366,0.6278495033765051,0.12891966851505224,0.09865458977141328,0.08139732361885271,0.0357899141826117,0.028142659201929755,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.360417459509755,0.6262206259070903,0.12902125129221143,0.09871115277458099,0.08144208872708666,0.03592421827652687,0.028246456749557742,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.363878108287143,0.6245917484376755,0.12912283406937058,0.09876771577774866,0.08148685383532066,0.036058522370442034,0.02835025429718574,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.367338757064532,0.6229628709682606,0.12922441684652977,0.09882427878091632,0.08153161894355465,0.03619282646435721,0.028454051844813727,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.370799405841921,0.6213339934988458,0.12932599962368893,0.09888084178408402,0.08157638405178862,0.03632713055827238,0.028557849392441718,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.37426005461931,0.6197051160294309,0.1294275824008481,0.09893740478725171,0.0816211491600226,0.03646143465218755,0.028661646940069705,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.377720703396698,0.6180762385600161,0.12952916517800728,0.09899396779041938,0.08166591426825659,0.03659573874610272,0.028765444487697696,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.381181352174087,0.6164473610906013,0.12963074795516644,0.09905053079358707,0.08171067937649054,0.03673004284001789,0.02886924203532569,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.384642000951476,0.6148184836211864,0.1297323307323256,0.09910709379675477,0.08175544448472452,0.036864346933933055,0.02897303958295368,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.388102649728864,0.6131896061517715,0.12983391350948476,0.09916365679992245,0.08180020959295851,0.036998651027848224,0.02907683713058167,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.391563298506253,0.6115607286823568,0.12993549628664394,0.09922021980309012,0.08184497470119248,0.0371329551217634,0.02918063467820966,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.395023947283642,0.6099318512129419,0.1300370790638031,0.09927678280625782,0.08188973980942646,0.037267259215678576,0.029284432225837653,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.398484596061031,0.608302973743527,0.13013866184096226,0.0993333458094255,0.08193450491766045,0.037401563309593745,0.029388229773465637,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.401945244838419,0.6066740962741121,0.13024024461812145,0.09936173037492946,0.08195885971032985,0.03753586740350891,0.029492027321093635,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.405405893615808,0.6050452188046973,0.1303418273952806,0.09937553150031538,0.08194599834386644,0.03767017149742408,0.029595824868721622,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.408866542393197,0.6034163413352824,0.13044341017243977,0.09938933262570132,0.08193313697740302,0.03780447559133925,0.029699622416349613,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.4123271911705855,0.6017874638658676,0.13054499294959893,0.09940313375108725,0.0819202756109396,0.03793877968525443,0.029803419963977604,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.415787839947974,0.6001585863964527,0.1306465757267581,0.0994169348764732,0.0819074142444762,0.0380730837791696,0.029907217511605598,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.419248488725363,0.5985297089270379,0.13074815850391727,0.09943073600185913,0.0818945528780128,0.03820738787308476,0.030011015059233585,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.422709137502752,0.5969008314576231,0.13084974128107646,0.09944453712724505,0.0818816915115494,0.038341691966999936,0.030114812606861576,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.42616978628014,0.5952719539882082,0.13095132405823565,0.099458338252631,0.08186883014508599,0.0384759960609151,0.030218610154489567,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.429630435057529,0.5936430765187933,0.1310529068353948,0.09947213937801691,0.08185596877862258,0.038610300154830274,0.030322407702117554,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.433091083834918,0.5920141990493786,0.13115448961255396,0.09948594050340286,0.08184310741215917,0.038744604248745436,0.03044547398871119,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.4365517326123065,0.5903853215799636,0.13125607238971315,0.09949974162878879,0.08183024604569576,0.038887542542403085,0.030568910779867682,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.440012381389695,0.5887564441105488,0.1313576551668723,0.09951354275417472,0.08181738467923237,0.039036206640811665,0.030692347571024167,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.443473030167084,0.587127566641134,0.13145923794403147,0.09952734387956065,0.08180452331276895,0.03918487073922025,0.03081578436218065,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.446933678944473,0.5854986891717192,0.13156082072119063,0.0995411450049466,0.08179166194630556,0.03933353483762883,0.030939221153337134,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.450394327721861,0.5838698117023042,0.13166240349834982,0.09955494613033253,0.08177880057984215,0.03948219893603741,0.031062657944493612,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.45385497649925,0.5822409342328895,0.13176398627550898,0.09956874725571846,0.08176593921337873,0.039630863034446004,0.031186094735650097,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.457315625276639,0.5806120567634746,0.13186606636279855,0.09958254838110439,0.08175307784691532,0.03977952713285459,0.03130953152680658,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.460776274054027,0.57898317929406,0.13196840695837847,0.09959634950649031,0.08174021648045192,0.03992819123126312,0.031432968317963036,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.464236922831415,0.5775385265942138,0.1320707475539584,0.09961015063187625,0.0817273551139885,0.04007685532967171,0.031556405109119515,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.467697571608804,0.5764045519680571,0.13217308814953835,0.09962395175726219,0.08171449374752511,0.0402255194280803,0.03167984190027601,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.471158220386193,0.5752705773419002,0.13227542874511827,0.09963775288264812,0.08170163238106169,0.04037418352648889,0.03180327869143248,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.4746188691635815,0.5741366027157435,0.1323777693406982,0.09965155400803405,0.0816887710145983,0.04052284762489747,0.03192671548258896,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.47807951794097,0.5730026280895868,0.13248010993627812,0.09966535513342,0.08167590964813487,0.040671511723306054,0.03205015227374545,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.481540166718359,0.5718686534634301,0.13258245053185805,0.09967915625880593,0.08166304828167148,0.04082017582171463,0.032173589064901933,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.485000815495748,0.5707346788372731,0.132684791127438,0.09969295738419186,0.08165018691520806,0.04096883992012322,0.03229702585605842,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.488461464273136,0.5696007042111164,0.13278713172301793,0.09970675850957779,0.08163732554874467,0.04111750401853181,0.0324204626472149,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.491922113050525,0.5684667295849596,0.13288947231859785,0.09972055963496373,0.08162446418228125,0.04126616811694039,0.032513838725007224,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.495382761827914,0.567332754958803,0.13299181291417778,0.09973436076034965,0.08161160281581785,0.04141483221534897,0.03258109564038715,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.498843410605303,0.5661987803326461,0.1330941535097577,0.09974816188573558,0.08159874144935444,0.041563496313757546,0.032648352555767084,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.502304059382691,0.5650648057064894,0.13319649410533765,0.09976196301112153,0.08158588008289103,0.04171216041216614,0.03271560947114701,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.50576470816008,0.5639308310803327,0.13329883470091758,0.09977576413650743,0.08157301871642762,0.041860824510574726,0.032782866386526936,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.509225356937469,0.5627968564541759,0.1334011752964975,0.09978956526189339,0.08156015734996423,0.042009488608983306,0.032850123301906856,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.5126860057148575,0.561662881828019,0.13350351589207743,0.09980336638727932,0.08154729598350081,0.042158152707391885,0.032917380217286796,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.516146654492246,0.5605289072018623,0.13360585648765735,0.09981716751266527,0.08153443461703741,0.04230681680580048,0.03298463713266672,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.519607303269635,0.5593949325757056,0.1337081970832373,0.09983096863805119,0.08151817681793432,0.042455480904209066,0.033051894048046655,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.523067952047024,0.5582609579495489,0.13381053767881723,0.09984476976343713,0.0814978675799417,0.042604145002617645,0.03311915096342658,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.526528600824412,0.557126983323392,0.13391287827439716,0.09985857088882308,0.08147755834194909,0.042752809101026225,0.03318640787880651,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.529989249601801,0.5559930086972353,0.13401521886997708,0.099872372014209,0.08145724910395646,0.042901473199434804,0.03325366479418644,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.53344989837919,0.5548590340710785,0.134117559465557,0.09988617313959493,0.08143693986596386,0.0430501372978434,0.03332092170956637,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.5369105471565785,0.5537250594449218,0.13421990006113696,0.09989997426498087,0.08141663062797123,0.043198801396251985,0.033388178624946294,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.540371195933967,0.5525910848187651,0.13432224065671688,0.09991377539036679,0.0813963213899786,0.043347465494660564,0.03345543554032622,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.543831844711356,0.5514571101926082,0.1344245812522968,0.09992757651575272,0.081376012151986,0.043496129593069144,0.03352269245570615,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.547292493488745,0.5503231355664513,0.13452692184787673,0.09994137764113867,0.0813557029139934,0.043644793691477723,0.03358994937108608,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.550753142266133,0.5491891609402947,0.13462926244345666,0.0999551787665246,0.08133539367600078,0.04379721833205844,0.03365720628646601,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.554213791043522,0.548055186314138,0.1347316030390366,0.09996897989191053,0.08131508443800815,0.04396237546489549,0.03372446320184594,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.557674439820911,0.5469212116879811,0.13483394363461654,0.09998278101729645,0.08129477520001556,0.04412753259773254,0.033791720117225865,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.5611350885983,0.5457872370618244,0.13493628423019646,0.09999658214268241,0.08127446596202292,0.044292689730569594,0.03383221957972062,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.564595737375688,0.5446532624356675,0.1350386248257764,0.09998451709400388,0.08125415672403032,0.04445784686340664,0.03384667651983439,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.568056386153077,0.5435192878095109,0.1351409654213563,0.09996729925116901,0.0812338474860377,0.0446230039962437,0.03386113345994816,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.571517034930466,0.542385313183354,0.13524330601693627,0.09995008140833415,0.08121353824804509,0.044788161129080746,0.03387559040006193,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.574977683707854,0.5412513385571973,0.1353456466125162,0.09993286356549928,0.08119322901005246,0.04495331826191779,0.0338900473401757,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.578438332485243,0.5401173639310405,0.13544798720809612,0.09991564572266441,0.08117291977205986,0.045118475394754845,0.033904504280289474,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.581898981262632,0.5394702443513635,0.13555032780367607,0.09989842787982954,0.08115261053406723,0.04528363252759189,0.03391896122040324,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.58535963004002,0.5389113433983141,0.13565266839925597,0.09988121003699468,0.08113230129607464,0.0454487896604289,0.03393341816051701,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.588820278817408,0.5383524424452646,0.1357550089948359,0.09986399219415983,0.08111199205808202,0.04561394679326595,0.03394787510063079,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.592280927594797,0.5377935414922153,0.13585734959041582,0.09984677435132497,0.0810916828200894,0.045779103926103,0.03396233204074456,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.595741576372186,0.5372346405391657,0.13595969018599577,0.09982955650849008,0.0810713735820968,0.04594426105894005,0.03397678898085833,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.599202225149575,0.5366757395861163,0.13606203078157567,0.09981233866565523,0.08105106434410418,0.0461094181917771,0.03399124592097211,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.602662873926963,0.5361168386330668,0.13616437137715562,0.09979512082282035,0.08103075510611156,0.046274575324614146,0.034005702861085875,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.606123522704352,0.5355579376800172,0.13626671197273554,0.0997779029799855,0.08101044586811895,0.0464397324574512,0.03402015980119964,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.609584171481741,0.5349990367269677,0.13636905256831547,0.09976068513715061,0.08099013663012633,0.046604889590288245,0.03403461674131342,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.613044820259129,0.5344401357739182,0.13651936732313444,0.09974346729431575,0.08096982739213372,0.0467700467231253,0.034049073681427185,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.616505469036518,0.5338812348208688,0.1367313454404287,0.0997262494514809,0.0809495181541411,0.04693520385596236,0.03406353062154096,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.619966117813907,0.5333223338678192,0.13694332355772293,0.09970903160864601,0.08092920891614848,0.0471003609887994,0.034077987561654734,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.623426766591296,0.5327634329147699,0.1371553016750172,0.09969181376581117,0.08090889967815587,0.04726551812163646,0.034092444501768494,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.626887415368684,0.5322045319617204,0.13736727979231142,0.09967459592297628,0.08088859044016326,0.047430675254473496,0.034106901441882276,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.630348064146073,0.5316456310086708,0.13757925790960565,0.09965737808014144,0.08086828120217064,0.047595832387310556,0.03412135838199604,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.633808712923462,0.5310867300556212,0.1377912360268999,0.09964016023730655,0.08084163293890487,0.047760989520147595,0.03413581532210982,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.6372693617008505,0.5305278291025718,0.13800321414419417,0.0996229423944717,0.08081089191869965,0.047926146652984655,0.034150272262223585,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.640730010478239,0.5299689281495223,0.1382151922614884,0.09960572455163683,0.08078015089849443,0.0480913037858217,0.03416472920233736,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.644190659255628,0.5294100271964728,0.13842717037878263,0.09958850670880195,0.08074940987828923,0.048256460918658754,0.03417918614245113,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.647651308033017,0.5288511262434235,0.13863914849607686,0.0995712888659671,0.08071866885808401,0.0484216180514958,0.0341936430825649,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.651111956810405,0.5282922252903739,0.13885112661337112,0.09955407102313224,0.08068792783787879,0.048586775184332846,0.034208100022678684,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.654572605587794,0.5277333243373243,0.13906310473066538,0.09953685318029737,0.08065718681767359,0.0487519323171699,0.03422255696279245,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.658033254365183,0.5271744233842749,0.1392750828479596,0.0995196353374625,0.08062644579746835,0.048917089450006945,0.03423701390290622,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.661493903142572,0.5266155224312253,0.13948706096525385,0.09950241749462763,0.08059570477726313,0.049082246582844,0.03425147084301999,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.66495455191996,0.526056621478176,0.1396990390825481,0.09948519965179277,0.08056496375705793,0.049247403715681044,0.03426592778313377,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.668415200697349,0.5254977205251264,0.13991101719984234,0.09946798180895791,0.0805342227368527,0.0494125608485181,0.034280384723247535,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.671875849474738,0.5249388195720769,0.1401229953171366,0.09945076396612303,0.0805034817166475,0.04957832780666806,0.03429484166336131,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.675336498252126,0.5243799186190274,0.14033497343443083,0.09943354612328817,0.08047274069644228,0.049766870466599035,0.03430929860347508,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.678797147029515,0.5238210176659779,0.14054695155172506,0.09941632828045328,0.08044199967623705,0.04995541312653003,0.03432375554358885,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.682257795806904,0.5232621167129284,0.14075892966901932,0.09937650728488692,0.08041125865603184,0.05014395578646101,0.03433821248370262,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.6857184445842925,0.522703215759879,0.14097090778631355,0.09932579970398249,0.08038051763582661,0.05033249844639199,0.034352669423816394,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.689179093361681,0.5221443148068295,0.1411828859036078,0.09927509212307806,0.08034977661562141,0.05052104110632298,0.03436712636393017,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.69263974213907,0.52158541385378,0.14139486402090204,0.09922438454217362,0.0803190355954162,0.05070958376625396,0.034381583304043936,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.696100390916459,0.5211123507804595,0.14160684213819627,0.09917367696126919,0.08028829457521097,0.05089812642618495,0.03439604024415771,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.699561039693847,0.5208209014526947,0.14181882025549053,0.09912296938036476,0.08025755355500577,0.051086669086115935,0.034398596469673554,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.703021688471236,0.52052945212493,0.14203079837278476,0.09907226179946033,0.08022681253480056,0.05127521174604691,0.03439841507871934,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.706482337248624,0.5202380027971653,0.14224277649007896,0.09902155421855592,0.08019607151459533,0.05146375440597785,0.034398233687765116,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.709942986026013,0.5199465534694004,0.1424547546073732,0.09897084663765149,0.08016533049439012,0.05165229706590884,0.03439805229681089,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.713403634803401,0.5196551041416357,0.14266673272466746,0.09892013905674706,0.0801345894741849,0.051840839725839825,0.034397870905856665,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.71686428358079,0.5193636548138709,0.1428787108419617,0.09886943147584262,0.08010384845397969,0.05202938238577081,0.03439768951490244,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.720324932358179,0.5190722054861062,0.14309647549983284,0.0988187238949382,0.08007310743377447,0.052217925045701795,0.03439750812394822,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.723785581135568,0.5187807561583414,0.1433449272798323,0.09876801631403377,0.08004236641356928,0.05240646770563277,0.03439732673299399,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.727246229912956,0.5184893068305767,0.14359337905983177,0.09871730873312934,0.08001162539336405,0.052595010365563764,0.03439714534203977,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.730706878690345,0.5181978575028119,0.14384183083983124,0.0986666011522249,0.07998088437315884,0.05278355302549475,0.03439696395108555,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.734167527467734,0.5179064081750472,0.1440902826198307,0.09861589357132047,0.07995014335295361,0.052972095685425734,0.034396782560131324,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.737628176245122,0.5176149588472824,0.14433873439983017,0.09856518599041604,0.0799194023327484,0.05316063834535672,0.0343966011691771,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.741088825022511,0.5173235095195177,0.14458718617982963,0.09851447840951161,0.07988866131254319,0.053349181005287696,0.03439641977822288,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.7445494737999,0.5170320601917529,0.1448356379598291,0.09846377082860719,0.07985792029233794,0.05353772366521869,0.03439623838726866,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.748010122577289,0.5167406108639881,0.14508408973982856,0.09841306324770276,0.07982717927213275,0.05372626632514967,0.03439605699631443,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.751470771354677,0.5164491615362233,0.14533254151982802,0.09836235566679834,0.07979643825192753,0.05391480898508066,0.034395875605360206,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.754931420132066,0.5161577122084586,0.1455809932998275,0.0983116480858939,0.07976569723172232,0.05410335164501165,0.034395694214405984,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.758392068909455,0.5158662628806939,0.14582944507982695,0.09826094050498947,0.0797349562115171,0.054291894304942634,0.03439551282345176,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.761852717686844,0.515574813552929,0.14607789685982642,0.09821023292408504,0.0797042151913119,0.05448043696487361,0.03439533143249754,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.765313366464232,0.5152833642251644,0.1463263486398259,0.0981595253431806,0.07967347417110666,0.05466897962480459,0.03439515004154332,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.768774015241621,0.5149919148973995,0.14657480041982535,0.09810881776227616,0.07964273315090145,0.054857522284735574,0.03439496865058909,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.77223466401901,0.5147004655696348,0.14682325219982484,0.09805811018137174,0.07961199213069624,0.055046064944666566,0.034394787259634865,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.775695312796398,0.51440901624187,0.14707170397982428,0.09800740260046734,0.07958125111049102,0.05523460760459756,0.03439460586868064,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.779155961573787,0.5141175669141053,0.14732015575982374,0.09795669501956286,0.07955051009028581,0.055423150264528535,0.03439442447772643,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.782616610351176,0.5138261175863404,0.14756860753982323,0.09790598743865847,0.0795197690700806,0.05561169292445953,0.0343942430867722,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.7860772591285645,0.5135346682585757,0.14781705931982267,0.09785527985775402,0.0794890280498754,0.0558002355843905,0.034394061695817976,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.789537907905953,0.5132432189308109,0.14806551109982216,0.0978045722768496,0.07945828702967016,0.05598877824432149,0.034393880304863754,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.792998556683342,0.5129517696030462,0.1483139628798216,0.09775386469594519,0.07942754600946493,0.056177320904252474,0.034393698913909525,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.796459205460731,0.5126603202752814,0.1485624146598211,0.09770315711504073,0.07939680498925973,0.05636586356418346,0.0343935175229553,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.799919854238119,0.5123688709475167,0.14881086643982055,0.09764077396145611,0.07936606396905452,0.05655440622411445,0.03439333613200108,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.803380503015508,0.512077421619752,0.14905931821982,0.09756762936378084,0.07933532294884929,0.0567545705193678,0.034393154741046865,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.806841151792897,0.5117859722919872,0.14930776999981948,0.09749448476610557,0.07930458192864408,0.05699287869210428,0.034392973350092636,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
4.810301800570286,0.5114945229642225,0.14955622177981892,0.09742134016843035,0.07927384090843888,0.05723118686484073,0.034392791959138413,0.10713700716549285,0.00634062571437509,2.8887095937446667,2.5393
