r (A),g(r)_weighted_F-F,g(r)_weighted_U-F,g(r)_weighted_U-U,S_i_U-F,Average_SCL,lambda_BC
1.54863026393997,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5535938224782393,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5585573810165083,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5635209395547776,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5684844980930466,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5734480566313158,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5784116151695848,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.583375173707854,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.588338732246123,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5933022907843923,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.5982658493226614,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.6032294078609306,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.6081929663991996,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.6131565249374689,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.618120083475738,0.0,1.6914285714285713e-16,0.0,1.0,4.193369013535982,0
1.6230836420140071,0.0,2.962792974630476e-05,0.0,1.0,4.193369013535982,0
1.628047200552276,0.0,0.0004044471810061905,0.0,1.0,4.193369013535982,0
1.6330107590905454,0.0,0.000779266432266076,0.0,1.0,4.193369013535982,0
1.6379743176288144,0.0,0.001154085683525962,0.0,1.0,4.193369013535982,0
1.6429378761670836,0.0,0.0015289049347858475,0.0,1.0,4.193369013535982,0
1.6479014347053529,0.0,0.0019037241860457332,0.0,1.0,4.193369013535982,0
1.652864993243622,0.0,0.002278543437305619,0.0,1.0,4.193369013535982,0
1.6578285517818911,0.0,0.0026533626885655234,0.0,1.0,4.193369013535982,0
1.6627921103201602,0.0,0.0030281819398253903,0.0,1.0,4.193369013535982,0
1.6677556688584294,0.0,0.003403001191085295,0.0,1.0,4.193369013535982,0
1.6727192273966984,0.0,0.0037778204423451617,0.0,1.0,4.193369013535982,0
1.6776827859349677,0.0,0.004152639693605066,0.0,1.0,4.193369013535982,0
1.682646344473237,0.0,0.004527458944864952,0.0,1.0,4.193369013535982,0
1.687609903011506,0.0,0.004902278196124837,0.0,1.0,4.193369013535982,0
1.692573461549775,0.0,0.005277097447384724,0.0,1.0,4.193369013535982,0
1.6975370200880442,0.0,0.005651916698644609,0.0,1.0,4.193369013535982,0
1.7025005786263132,0.0,0.0060267359499044946,0.0,1.0,4.193369013535982,0
1.7074641371645825,0.0,0.00640155520116438,0.0,1.0,4.193369013535982,0
1.7124276957028517,0.0,0.006776374452424266,0.0,1.0,4.193369013535982,0
1.7173912542411207,0.0,0.007151193703684152,0.0,1.0,4.193369013535982,0
1.7223548127793895,0.0,0.007526012954944037,0.0,1.0,4.193369013535982,0
1.727318371317659,0.0,0.007900832206203924,0.0,1.0,4.193369013535982,0
1.732281929855928,0.0,0.008275651457463808,0.0,1.0,4.193369013535982,0
1.7372454883941972,0.0,0.008650470708723695,0.0,1.0,4.193369013535982,0
1.7422090469324665,0.0,0.00902528995998358,0.0,1.0,4.193369013535982,0
1.7471726054707355,0.0,0.009400109211243466,0.0,1.0,4.193369013535982,0
1.7521361640090043,0.0,0.009774928462503352,0.0,1.0,4.193369013535982,0
1.7570997225472738,0.0,0.010149747713763237,0.0,1.0,4.193369013535982,0
1.7620632810855428,0.0,0.010524566965023123,0.0,1.0,4.193369013535982,0
1.767026839623812,0.0,0.010899386216283008,0.0,1.0,4.193369013535982,0
1.771990398162081,0.0,0.011274205467542894,0.0,1.0,4.193369013535982,0
1.7769539567003505,0.0,0.01164902471880278,0.0,1.0,4.193369013535982,0
1.7819175152386195,0.0,0.012023843970062686,0.0,1.0,4.193369013535982,0
1.7868810737768883,0.0,0.01239866322132257,0.0,1.0,4.193369013535982,0
1.7918446323151578,0.0,0.012773482472582457,0.0,1.0,4.193369013535982,0
1.7968081908534268,0.0,0.013148301723842343,0.0,1.0,4.193369013535982,0
1.801771749391696,0.0,0.013523120975102228,0.0,1.0,4.193369013535982,0
1.806735307929965,0.0,0.013897940226362114,0.0,1.0,4.193369013535982,0
1.8116988664682343,0.0,0.014272759477621999,0.0,1.0,4.193369013535982,0
1.8166624250065035,0.0,0.014647578728881885,0.0,1.0,4.193369013535982,0
1.8216259835447728,0.0,0.015022397980141771,0.0,1.0,4.193369013535982,0
1.8265895420830416,0.0001025298395657143,0.015397217231401656,0.0,1.0,4.193369013535982,0
1.8315531006213108,0.0013586576647733333,0.015772036482661542,0.0,1.0,4.193369013535982,0
