r (A),g(r)_weighted_Be-Be,g(r)_weighted_Be-F,g(r)_weighted_Be-Li,g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,S_i_Be-F,S_i_Li-F,Average_SCL,SCL_BC
2.472074782304152,0.001420972668995011,0.0019664866898683616,0.044483880289409417,0.8755119407952916,0.15756713976441356,0.0683722663848929,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.477048775829915,0.0015119260560436444,0.0019901197991951916,0.045626350968296946,0.8903465346034717,0.15630650087138734,0.06861901395883059,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.482022769355678,0.0016028794430922894,0.002013752908522022,0.04679118849388411,0.905181128411653,0.15504586197836095,0.06886576153276831,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.4869967628814407,0.0016938328301409225,0.002037386017848852,0.04795602601947118,0.9200157222198333,0.1537852230853347,0.06911250910670601,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.491970756407204,0.0017847862171895647,0.002061019127175682,0.049120863545058346,0.9348503160280146,0.15252458419230835,0.06935925668064373,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.4969447499329664,0.001875739604238201,0.002084652236502501,0.05028570107064541,0.9480489564296805,0.1512639452992821,0.06960600425458142,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5019187434587296,0.0019666929912868433,0.0021082853458293314,0.05145053859623258,0.960223848497208,0.15000330640625578,0.06985275182851913,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.506892736984492,0.0020576463783354795,0.00218352014052029,0.05261537612181964,0.9723987405647343,0.1487426675132295,0.07009949940245683,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5118667305102558,0.0021485997653841217,0.0023123346327884537,0.05378021364740682,0.9845736326322617,0.14748202862020315,0.07034624697639455,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.516840724036018,0.002239553152432758,0.002441149125056595,0.05494505117299388,0.996748524699788,0.14622138972717694,0.07059299455033224,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.521814717561781,0.0023305065394813996,0.0025699636173247588,0.055996396116038676,1.0089215430141418,0.14543624407901154,0.07083664599888383,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.526788711087544,0.0024214599265300362,0.002698778109592911,0.05696454215285235,1.0158971519928424,0.1448019898201064,0.07108006378134829,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.531762704613307,0.002512413313578678,0.002827592601861075,0.05793268818966611,1.0228727609715433,0.14416773556120124,0.07132348156381277,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.536736698139069,0.0026033667006273146,0.0029564070941292156,0.058900834226479785,1.0298483699502432,0.1435334813022961,0.07156689934627722,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5417106916648327,0.0026943200876759564,0.00308522158639738,0.05986898026329355,1.0368239789289442,0.14289922704339092,0.0718103171287417,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5466846851905958,0.00279297260492256,0.003214036078665532,0.06083712630010722,1.0437995879076445,0.1422649727844858,0.07205373491120616,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.551658678716358,0.0029963155767482787,0.003342850570933673,0.06180527233692089,1.0507751968863444,0.14163071852558068,0.07229715269367062,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.556632672242121,0.0031996585485740124,0.0034716650632018366,0.06277341837373464,1.0552696013665,0.1409964642666755,0.0725405704761351,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.561606665767884,0.0034030015203997312,0.003600479555469989,0.06374156441054833,1.0573113954498903,0.14036221000777035,0.07278398825859957,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.566580659293647,0.0036063444922254683,0.003729294047738153,0.06470971044736208,1.0593531895332808,0.13972795574886518,0.07302740604106404,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.571554652819409,0.0038096874640511846,0.003858108540006294,0.06567895115991815,1.061394983616671,0.13909370148996006,0.07327082382352851,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5765286463451726,0.00401303043587692,0.003986923032274458,0.06671888828132938,1.0634367777000615,0.13845944723105488,0.07351424160599299,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5815026398709358,0.004216373407702637,0.004140000689328184,0.06775882540274053,1.0654785717834518,0.13782519297214976,0.07375765938845745,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.5864766333966984,0.004419716379528374,0.004320725672385373,0.06879876252415178,1.0675203658668422,0.13719093871324456,0.07400738615569755,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.591450626922461,0.00462305935135409,0.004501450655442561,0.06983869964556291,1.0658283861809645,0.13655668445433944,0.0742670147259486,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.596424620448224,0.004826402323179826,0.004682175638499761,0.07087863676697416,1.0629587606908308,0.13592243019543426,0.07452664329619968,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.601398613973987,0.005029745295005542,0.004862900621556938,0.07191857388838531,1.0600891352006976,0.13528817593652914,0.07478627186645073,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.60637260749975,0.005233088266831279,0.005043625604614139,0.07295851100979654,1.0572195097105639,0.13465392167762397,0.07504590043670181,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.6113466010255126,0.005436431238656998,0.005224350587671314,0.0739984481312077,1.0543498842204304,0.13401966741871885,0.07530552900695286,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.616320594551276,0.005639774210482731,0.005405075570728514,0.07503838525261894,1.051480258730297,0.13354900295657185,0.07556515757720395,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.6212945880770384,0.005875651590193032,0.005585800553785691,0.07611400164472229,1.0486106332401632,0.13317088617009287,0.075824786147455,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.626268581602801,0.0061981966729866165,0.005766525536842892,0.07724833030276333,1.0457410077500298,0.13279276938361384,0.07608441471770608,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.631242575128564,0.006520741755780171,0.005947250519900068,0.07838265896080424,1.0428713822598963,0.13241465259713486,0.07634404328795713,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.6362165686543277,0.006843286838573755,0.006127975502957268,0.07951698761884526,1.0400017567697628,0.13203653581065586,0.07660367185820821,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.64119056218009,0.00716583192136731,0.006308700486014444,0.08065131627688617,1.0371321312796296,0.13165841902417685,0.07686330042845926,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.646164555705853,0.007488377004160891,0.006489425469071644,0.08178564493492718,1.0317863339590458,0.13128030223769785,0.07712282774288513,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.651138549231616,0.007810922086954448,0.006670150452128833,0.08291997359296811,1.024074160416709,0.13090218545121887,0.07738046970688496,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.656112542757379,0.008133467169748032,0.006882042159353416,0.08405430225100913,1.0163619868743714,0.13052406866473984,0.07763811167088482,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.661086536283141,0.008456012252541587,0.007132929184089067,0.08518863090905004,1.0086498133320343,0.13014595187826086,0.07789575363488466,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.6660605298089046,0.00877855733533517,0.007383816208824742,0.0861781380007568,1.0009376397896965,0.12976783509178186,0.07815339559888451,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.6710345233346677,0.009101102418128726,0.007634703233560393,0.08716368887496348,0.9932254662473596,0.12938971830530285,0.07841103756288435,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.6760085168604304,0.009423647500922309,0.007885590258296079,0.08814923974917023,0.985513292705022,0.12901160151882385,0.07866867952688421,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.680982510386193,0.009746192583715865,0.00813647728303173,0.0891347906233769,0.9778011191626851,0.12863348473234487,0.07892632149088404,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.685956503911956,0.010068737666509446,0.008387364307767405,0.09012034149758365,0.9700889456203473,0.12825536794586584,0.0791839634548839,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.690930497437719,0.010489942181506196,0.008638251332503056,0.09110589237179033,0.9615254002374489,0.1281197471839516,0.07944160541888373,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.695904490963482,0.010921743246548037,0.00888913835723873,0.09209144324599709,0.9510858670143314,0.1281356212624296,0.07969924738288359,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7008784844892446,0.011353544311589843,0.009140025381974382,0.09307699412020375,0.9406463337912148,0.1281514953409076,0.07995688934688343,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.705852478015008,0.011785345376631683,0.009390912406710056,0.09406254499441051,0.9302068005680971,0.1281673694193856,0.08021357157242301,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7108264715407704,0.012217146441673488,0.009641799431445717,0.09501983389263316,0.9197672673449807,0.1281832434978636,0.08042641037341407,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.715800465066533,0.012648947506715332,0.009892686456181393,0.09595085148566518,0.9093277341218633,0.1281991175763416,0.08063924917440514,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.720774458592296,0.013080748571757134,0.010143573480917044,0.09688186907869714,0.8988882008987468,0.12821499165481962,0.0808520879753962,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7257484521180597,0.013512549636798977,0.010394460505652719,0.09781288667172917,0.8884486676756295,0.1282308657332976,0.08106492677638727,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.730722445643822,0.013944350701840781,0.010677063990365146,0.09874390426476112,0.8780091344525127,0.1282467398117756,0.08127776557737831,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7356964391695846,0.014376151766882584,0.01100328388145613,0.09967492185779309,0.8699429299170343,0.1282626138902536,0.08149060437836937,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.740670432695348,0.014807952831924426,0.01132950377254716,0.10060593945082512,0.8630870221386753,0.1282784879687316,0.08170344317936043,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7456444262211104,0.015239753896966229,0.01165572366363814,0.10153695704385707,0.8562311143603168,0.1282943620472096,0.08191628198035149,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.750618419746873,0.01577796638657199,0.01198194355472917,0.10246797463688911,0.8493752065819581,0.1283102361256876,0.08212912078134256,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.755592413272636,0.016332068061789794,0.012308163445820154,0.10339899222992108,0.8425192988035998,0.12832611020416557,0.08234195958233362,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7605664067983997,0.016886169737007645,0.012634383336911172,0.10429059873614605,0.8356633910252406,0.1283419842826436,0.08255479838332469,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.765540400324162,0.017440271412225445,0.012960603228002165,0.10517082484349616,0.8288074832468822,0.1283578583611216,0.08276763718431575,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.770514393849925,0.017994373087443297,0.013286823119093185,0.10605105095084637,0.8219515754685232,0.12839013136637373,0.0829804759853068,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.775488387375688,0.018548474762661096,0.013613043010184178,0.10693127705819651,0.8150956676901647,0.12842722431495546,0.08319331478629786,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.780462380901451,0.019102576437878948,0.013939262901275196,0.10781150316554669,0.8082397599118059,0.1284643172635372,0.08339123746863529,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.785436374427213,0.01965667811309675,0.01426548279236619,0.10869172927289683,0.8013838521334474,0.12850141021211894,0.0835867481388294,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7904103679529766,0.020210779788314603,0.014591702683457207,0.10957195538024704,0.7945279443550884,0.12853850316070065,0.08378225880902351,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.7953843614787397,0.020729159855737044,0.014917922574548204,0.11045218148759717,0.78767203657673,0.12857559610928238,0.0839777694792176,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.8003583550045024,0.0211537055849822,0.01524414246563922,0.11133240759494736,0.7807622577929889,0.12861268905786413,0.08417328014941172,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.805332348530265,0.021578251314227317,0.015613421368239842,0.1122126337022975,0.7732387764157366,0.12864978200644586,0.08436879081960583,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.810306342056028,0.02200279704347247,0.016047877510082364,0.11311226134910209,0.7657152950384835,0.1286868749550276,0.08456430148979995,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.815280335581791,0.022427342772717587,0.01648233365192483,0.11408307316236004,0.7581918136612311,0.1287239679036093,0.08475981215999405,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.820254329107554,0.022851888501962743,0.01691678979376735,0.11505388497561801,0.7506683322839781,0.12876106085219105,0.08495532283018817,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.8252283226333166,0.023276434231207857,0.017351245935609813,0.11602469678887599,0.7431448509067257,0.12879815380077278,0.08515083350038227,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.83020231615908,0.023700979960453013,0.017785702077452333,0.116995508602134,0.7356213695294727,0.1288352467493545,0.08534634417057639,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.8351763096848424,0.02412552568969813,0.018220158219294808,0.11796632041539193,0.7280978881522203,0.12887233969793627,0.08554185484077048,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.840150303210605,0.024550071418943283,0.018654614361137318,0.11893713222864996,0.7205744067749673,0.12905501365713282,0.0857373655109646,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.845124296736368,0.0249746171481884,0.019089070502979782,0.11990794404190788,0.7130509253977149,0.12934791575200252,0.0859328761811587,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.8500982902621312,0.025399162877433556,0.019523526644822303,0.1208787558551659,0.705527444020462,0.12964081784687226,0.08612838685135282,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.855072283787894,0.025823708606678673,0.019957982786664764,0.12184956766842381,0.6982825045544515,0.12993371994174197,0.08632008542072109,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.860046277313657,0.026172156477464643,0.020392438928507287,0.12278629058575917,0.6915279054186363,0.1302266220366117,0.08651104492876209,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.86502027083942,0.026496493130456523,0.020826895070349762,0.12363945964668645,0.6847733062828214,0.13051952413148138,0.08670200443680307,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.869994264365183,0.026820829783448435,0.021261351212192272,0.1244926287076138,0.6780187071470062,0.13081242622635111,0.08689296394484407,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.874968257890945,0.027145166436440313,0.021695807354034743,0.12534579776854107,0.6712641080111915,0.13110532832122085,0.08708392345288503,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.879942251416709,0.027469503089432225,0.02218175567163904,0.12619896682946843,0.6645095088753762,0.13139823041609058,0.08727488296092603,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.8849162449424712,0.027793839742424106,0.022753659512428925,0.1270521358903957,0.6577549097395614,0.1316911325109603,0.087465842468967,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.8898902384682343,0.028118176395416014,0.023325563353218847,0.12790530495132307,0.6510003106037462,0.13198403460583003,0.08765680197700801,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.894864231993997,0.028442513048407895,0.023897467194008717,0.12875847401225035,0.6442457114679314,0.1322769367006997,0.08784776148504898,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.89983822551976,0.02876684970139981,0.024469371034798647,0.1296116430731777,0.6383353721033052,0.13256983879556944,0.08803872099308997,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.904812219045523,0.029091186354391688,0.025041274875588524,0.13046481213410502,0.6359718405029454,0.13286274089043915,0.08822968050113096,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.909786212571286,0.029415523007383596,0.025613178716378443,0.13131798119503235,0.6336083089025856,0.1331556429853089,0.08842064000917195,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.914760206097049,0.029739859660375487,0.026185082557168324,0.13209065050337634,0.631244777302226,0.1335378440250311,0.08861159951721294,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.919734199622811,0.029911592460259637,0.026756986397958194,0.13283734143967663,0.6288812457018663,0.13399432521070195,0.0888025590252539,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.9247081931485743,0.030057150056280478,0.027328890238748117,0.13358403237597696,0.6265177141015064,0.1344508063963728,0.0889935185332949,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.929682186674337,0.0302027076523013,0.027900794079537987,0.13433072331227722,0.6241541825011466,0.13490728758204365,0.08918335370548953,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.9346561802001,0.030348265248322133,0.028472697920327916,0.13507741424857755,0.6217906509007869,0.13536376876771453,0.08937293267306129,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.9396301737258628,0.03049382284434295,0.029044601761117794,0.13582410518487784,0.6194271193004272,0.13582024995338537,0.08956251164063303,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.944604167251626,0.030639380440363784,0.029616505601907726,0.13657079612117817,0.6170635877000673,0.13627673113905622,0.08975209060820477,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.9495781607773885,0.030784938036384612,0.03018840944269759,0.13731748705747843,0.6147000560997076,0.13673321232472704,0.08994166957577653,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.954552154303152,0.030930495632405446,0.03079996540760937,0.13806417799377874,0.6123365244993478,0.13718969351039795,0.09013124854334827,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.9595261478289143,0.03107605322842626,0.03148469753551289,0.13875058268181706,0.6099729928989881,0.13764617469606877,0.09032082751092001,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.964500141354677,0.031024342304603776,0.032169429663416474,0.13908539473402878,0.6076094612986281,0.13810265588173964,0.09051040647849176,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.96947413488044,0.030919454952466376,0.032854161791319995,0.1394202067862405,0.6052459296982684,0.13855913706741046,0.09069998544606349,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.974448128406203,0.03081456760032896,0.03353889391922357,0.13975501883845223,0.6028823980979087,0.13901561825308137,0.09088956441363524,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.979422121931966,0.030709680248191557,0.0342236260471271,0.14008983089066396,0.6005188664975488,0.1394720994387522,0.09107914338120698,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.984396115457729,0.03060479289605415,0.03490835817503068,0.14042464294287565,0.5981553348971892,0.13992858062442304,0.09126872234877874,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.989370108983492,0.030499905543916735,0.03559309030293419,0.14075945499508738,0.5961024651082809,0.14024100628883823,0.09145830131635048,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.9943441025092548,0.03039501819177932,0.036277822430837776,0.1410942670472991,0.5943332586237388,0.14042189578219766,0.09164788028392223,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
2.999318096035017,0.03029013083964192,0.0369625545587413,0.14142907909951083,0.5925640521391968,0.1406027852755571,0.09183525498239879,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0042920895607805,0.030185243487504506,0.037647286686644875,0.14176389115172253,0.5907948456546547,0.14078367476891657,0.09200411631793848,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.009266083086543,0.030080356135367102,0.038332018814548396,0.14209870320393425,0.5890256391701126,0.140964564262276,0.09217297765347816,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0142400766123063,0.029916303704460273,0.03901675094245198,0.14243351525614598,0.5872564326855705,0.14114545375563547,0.09234183898901785,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.019214070138069,0.029685634392944544,0.03970148307035549,0.14276832730835767,0.5854872262010284,0.1413263432489949,0.09251070032455751,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.024188063663832,0.0294549650814288,0.04038621519825907,0.14310313936056943,0.5837180197164864,0.14150723274235436,0.0926795616600972,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0291620571895947,0.029224295769913075,0.04108238299234404,0.14336292124137578,0.5819488132319444,0.1416881222357138,0.09284842299563688,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.034136050715358,0.02899362645839733,0.0418019539826768,0.14346915318481626,0.5801796067474022,0.14186901172907326,0.09301728433117656,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0391100442411205,0.0287629571468816,0.042521524973009484,0.14357538512825674,0.5784104002628603,0.1420499012224327,0.09318614566671624,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.044084037766884,0.028532287835365856,0.043241095963342246,0.14368161707169722,0.5766411937783181,0.14223079071579214,0.09335500700225592,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0490580312926463,0.028301618523850127,0.043960666953674926,0.14378784901513766,0.5748719872937762,0.14241168020915157,0.09352386833779561,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0540320248184094,0.028070949212334377,0.04468023794400769,0.14389408095857809,0.5731027808092338,0.14259256970251105,0.09369272967333528,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.059006018344172,0.027840279900818655,0.045399808934340376,0.14400031290201856,0.571333574324692,0.14277345919587048,0.09386159100887495,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.063980011869935,0.027606384768245062,0.04611937992467314,0.14410654484545904,0.569636958186461,0.14320188218256244,0.09403045234441465,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.068954005395698,0.027335032235512962,0.04683895091500582,0.1442127767888995,0.5680130717484634,0.14387831386025404,0.09419931367995432,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.073927998921461,0.02706367970278083,0.04755852190533858,0.14431900873233994,0.5663891853104659,0.14455474553794573,0.09436817501549401,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.078901992447224,0.02679232717004872,0.048278092895671275,0.1444252406757804,0.5647652988724684,0.14523117721563736,0.09453703635103368,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0838759859729867,0.026520974637316588,0.04899766388600402,0.14453147261922086,0.5631414124344707,0.14590760889332902,0.09472990666069955,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.0888499794987494,0.02624962210458448,0.049717234876336724,0.14463770456266128,0.5615175259964733,0.14658404057102062,0.09492676568052456,0.04957546745216072,0.2659775094131741,2.0907097498714364,1.90187
3.093823973024512,0.025978269571852376,0.050436805866669404,0.14474393650610173,0.5598936395584758,0.14726047224871225,0.09512362470034957,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.098797966550275,0.025706917039120245,0.05115637685700217,0.1448501684495422,0.5582697531204782,0.1479369039264039,0.09532048372017461,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.103771960076038,0.025435564506388137,0.05192821846890273,0.14495640039298266,0.5566458666824807,0.1486133356040955,0.09551734273999962,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.108745953601801,0.025164211973656005,0.05281913962586903,0.14489127439498053,0.5550219802444832,0.1492897672817872,0.09571420175982466,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.113719947127564,0.024892859440923898,0.053710060782835266,0.14474932919115335,0.5533980938064859,0.14996619895947882,0.09591106077964967,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1186939406533267,0.02448340854890905,0.054600981939801584,0.14460738398732612,0.551774207368488,0.15064263063717048,0.0961079197994747,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1236679341790894,0.024040083661772172,0.05549190309676782,0.1444654387834989,0.5501503209304907,0.1513190623148621,0.0963047788192997,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1286419277048525,0.023596758774635258,0.05638282425373413,0.1443234935796717,0.548526434492493,0.15196203705976583,0.09650163783912474,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.133615921230615,0.023153433887498385,0.057273745410700364,0.14418154837584451,0.5469025480544956,0.15257473451273118,0.09669849685894975,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1385899147563783,0.02271010900036147,0.05816466656766668,0.1440396031720173,0.5453485913842558,0.1531874319656966,0.09689535587877479,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.143563908282141,0.022266784113224594,0.059055587724632916,0.1438976579681901,0.5438715152848305,0.15380012941866195,0.0970922148985998,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.148537901807904,0.02182345922608768,0.059946508881599234,0.1437557127643629,0.5423944391854049,0.15441282687162738,0.09728775468017636,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1535118953336667,0.021380134338950807,0.06083743003856546,0.14361376756053568,0.5409173630859796,0.15502552432459274,0.09747561033810663,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.15848588885943,0.020936809451813893,0.06172835119553178,0.1434718223567085,0.5394402869865541,0.15563822177755815,0.09766346599603691,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1634598823851925,0.020516908823019268,0.062619272352498,0.14332987715288129,0.5379632108871287,0.1562509192305235,0.09785132165396716,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.168433875910956,0.020105744269540083,0.06349732331604264,0.14318793194905408,0.5364861347877032,0.15686361668348894,0.09803917731189746,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1734078694367183,0.019694579716060936,0.06430791497245904,0.14282152852050542,0.5350090586882777,0.1574763141364543,0.09822703296982772,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.1783818629624814,0.019283415162581752,0.06511850662887553,0.14227628280486793,0.5335319825888524,0.1580890115894197,0.098414888627758,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.183355856488244,0.018872250609102605,0.06592909828529192,0.1417310370892305,0.5320549064894269,0.1587017090423851,0.09860274428568827,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.188329850014007,0.01846108605562342,0.0667396899417084,0.141185791373593,0.5305778303900014,0.1593144064953505,0.09879059994361855,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
3.19330384353977,0.01804992150214427,0.0675502815981248,0.14064054565795556,0.5291007542905761,0.15992710394831586,0.09897845560154882,2.2030773463520183e-08,0.2659775094131741,2.0907097498714364,1.90187
