r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_Ca-Cl,S_i_Mg-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
4.55558815845923,0.012292209094202788,0.027763867713728685,0.09490162241880687,0.008363639343293015,0.14569110912480102,0.10329377173447592,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.56303192995998,0.012343957108506987,0.02807867343034323,0.09572960714425342,0.008278417818101935,0.14625183501162217,0.10304318555470648,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.5704757014607305,0.012395705122811197,0.028393479146957813,0.09655759186970005,0.008193196292910845,0.14681256089844344,0.10279259937493702,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.577919472961481,0.0124474531371154,0.028708284863572395,0.09738557659514671,0.008107974767719758,0.1473732867852647,0.10247013442621486,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.585363244462231,0.0124992011514196,0.02902309058018694,0.09821356132059325,0.00802275324252868,0.14793401267208586,0.10212787313524256,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.592807015962982,0.012550949165723805,0.029337896296801523,0.09904154604603986,0.007937531717337588,0.14849473855890713,0.1017856118442702,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.600250787463732,0.012602697180028004,0.02965270201341607,0.09986953077148641,0.00785231019214651,0.14905546444572831,0.1014433505532979,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.607694558964482,0.012654445194332212,0.02996750773003065,0.10069751549693307,0.007837435722138712,0.14961619033254958,0.10110108926232553,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.615138330465233,0.012706193208636416,0.030282313446645233,0.10152550022237969,0.007843057498591325,0.15017691621937082,0.10075882797135319,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.622582101965983,0.012757941222940617,0.030624418680107453,0.10232360876940709,0.007848679275043936,0.15075799926685834,0.10041656668038086,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.630025873466733,0.012809689237244822,0.030995504331474605,0.10303099468051467,0.00785430105149655,0.15134662221096268,0.10007430538940852,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.637469644967484,0.012904230403404986,0.03136658998284177,0.10373838059162224,0.00785992282794916,0.15193524515506704,0.09973204409843615,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.644913416468234,0.013014704763432057,0.03173767563420887,0.10444576650272971,0.007865544604401774,0.15252386809917132,0.09938978280746384,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.652357187968985,0.013125179123459146,0.032108761285576035,0.10515315241383728,0.007871166380854385,0.15311249104327565,0.09904752151649149,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.659800959469735,0.01323565348348622,0.03247984693694315,0.10586053832494474,0.007876788157306998,0.15370111398737993,0.09870526022551918,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.667244730970485,0.013346127843513309,0.0328509325883103,0.10656792423605232,0.00788240993375961,0.1542897369314843,0.09836299893454682,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.674688502471236,0.013456071760233588,0.033222018239677464,0.1072753101471599,0.007888031710212223,0.15487835987558865,0.09802073764357447,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.682132273971986,0.013565151325948254,0.03359310389104457,0.10798269605826737,0.007893653486664834,0.15546698281969293,0.09767847635260216,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.689576045472736,0.013674230891662935,0.03396418954241173,0.10869008196937494,0.007899275263117447,0.15605560576379726,0.0973362150616298,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.697019816973487,0.013783310457377611,0.03433527519377888,0.10939746788048249,0.00790489703957006,0.15664422870790162,0.09699395377065743,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.704463588474237,0.013892250491289572,0.03470636084514599,0.11010485379158996,0.007910518816022671,0.1572328516520059,0.09665169247968514,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.711907359974988,0.013923074651277073,0.035077446496513155,0.11081223970269755,0.007916140592475284,0.15782147459611026,0.09630943118871277,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.7193511314757375,0.01395389881126457,0.03544853214788026,0.11151962561380502,0.00793646899412309,0.15841009754021454,0.09596716989774047,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.726794902976488,0.013984722971252072,0.03580650253864125,0.11222701152491259,0.007992550498751107,0.15899871660906287,0.09561990677707051,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.734238674477239,0.014015547131239571,0.03613806593531487,0.11294046283881619,0.008048632003379125,0.15958733108057863,0.09524026644464309,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.741682445977989,0.014046371291227069,0.036469629331988454,0.11372840441079958,0.008104713508007134,0.16017594555209433,0.09486062611221573,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.749126217478739,0.01407719545121457,0.03680119272866207,0.11451634598278305,0.008160795012635152,0.16076456002361011,0.0944809857797883,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.75656998897949,0.014108019611202071,0.037132756125335696,0.11530428755476656,0.00821687651726317,0.1613531744951259,0.0941013454473609,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.76401376048024,0.014138843771189569,0.03746431952200927,0.11609222912674995,0.00827295802189118,0.1619417889666416,0.09372170511493352,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.771457531980991,0.014169667931177068,0.037795882918682897,0.11688017069873345,0.008329039526519198,0.1625304034381574,0.09334206478250612,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.778901303481741,0.01420049209116457,0.038127446315356514,0.11766811227071695,0.008385121031147216,0.16311901790967315,0.0929624244500787,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.786345074982491,0.014231316251152067,0.03845900971203009,0.11845605384270032,0.008441202535775225,0.16370763238118888,0.09258278411765133,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.793788846483242,0.014262140411139568,0.038790573108703714,0.11924399541468382,0.008497284040403244,0.16429624685270464,0.09220314378522391,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.801232617983992,0.014299232581619638,0.0391221365053773,0.12003193698666721,0.008553365545031255,0.16488486132422034,0.09182350345279655,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.808676389484742,0.014336544222467665,0.039453699902050915,0.12081987855865069,0.00860944704965927,0.16547347579573612,0.09144386312036915,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.816120160985493,0.014373855863315695,0.03978526329872454,0.12160782013063419,0.008665528554287288,0.1660620902672519,0.09106422278794171,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.823563932486243,0.014411167504163718,0.040116826695398115,0.12239576170261758,0.008721610058915301,0.16665070473876764,0.09068458245551436,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.831007703986994,0.014448479145011748,0.04044588144640101,0.12318370327460108,0.008777691563543317,0.16725133762453206,0.09030494212308694,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.838451475487744,0.014485790785859777,0.04074213406798627,0.12397164484658456,0.008838695736326544,0.1679048986579575,0.08992530179065954,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.845895246988494,0.014523102426707802,0.041038386689571486,0.12476707479983848,0.008937141472497549,0.16855845969138286,0.08954566145823216,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.853339018489245,0.014543671702075415,0.04133463931115675,0.12576176536005768,0.009035587208668568,0.1692120207248083,0.08916602112580474,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.860782789989995,0.014561159654816889,0.04163089193274198,0.12675645592027673,0.009134032944839573,0.16986558175823366,0.08878638079337738,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.868226561490745,0.014578647607558363,0.041927144554327236,0.12775114648049596,0.00923247868101059,0.17051914279165906,0.08840674046094996,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.875670332991496,0.01459613556029984,0.04222339717591249,0.12874583704071513,0.009330924417181608,0.17117270382508448,0.08802710012852255,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.883114104492246,0.014613623513041313,0.04251964979749771,0.12974052760093419,0.009429370153352613,0.17182626485850988,0.08762043968063764,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.890557875992997,0.01463111146578279,0.04281590241908297,0.1307352181611534,0.00952781588952363,0.17247982589193528,0.08718499357569624,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.898001647493747,0.014639511796143033,0.04311215504066823,0.13172990872137258,0.009626261625694648,0.1731333869253607,0.08674954747075488,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.905445418994497,0.014623820540547084,0.043408407662253456,0.13272459928159167,0.009724707361865655,0.17378694795878608,0.08631410136581354,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.912889190495248,0.014608129284951131,0.043704660283838716,0.13371928984181086,0.00982315309803667,0.1744405089922115,0.08587865526087214,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.920332961995998,0.014592438029355182,0.04400091290542394,0.13471398040202992,0.009921598834207677,0.17509407002563684,0.08544320915593082,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.927776733496748,0.014576746773759232,0.0442971655270092,0.13570867096224912,0.010020044570378694,0.1757476310590623,0.08500776305098943,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.935220504997499,0.014561055518163281,0.04459341814859446,0.13670336152246831,0.010118490306549712,0.17640119209248772,0.08457231694604805,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.942664276498249,0.014545364262567334,0.044889670770179683,0.1376980520826874,0.010221398487156726,0.17707916048239344,0.0841368708411067,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.950108047999,0.01452967300697138,0.04526170138597928,0.13862403073412416,0.010325053078965214,0.17776305665142203,0.08370142473616533,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.95755181949975,0.014504256984029596,0.04567203316159482,0.1393944477629963,0.010428707670773703,0.17844695282045064,0.08326597863122394,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.9649955910005,0.014453179849296751,0.04608236493721031,0.14016486479186838,0.01053236226258218,0.17913084898947917,0.08283053252628259,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.972439362501251,0.014402102714563898,0.04649269671282586,0.14093528182074053,0.010636016854390667,0.1798147451585078,0.0823950864213412,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.979883134002001,0.014351025579831051,0.046903028488441356,0.14170569884961262,0.010739671446199145,0.18049864132753632,0.08195964031639988,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.987326905502751,0.014299948445098198,0.04731336026405691,0.14247611587848477,0.010843326038007632,0.18118253749656493,0.08152419421145848,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
4.994770677003502,0.014248871310365346,0.047723692039672444,0.14324653290735692,0.010946980629816121,0.18186643366559355,0.0810887481065171,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.002214448504252,0.014197794175632501,0.048134023815287946,0.144016949936229,0.011050635221624599,0.18255032983462208,0.08065330200157575,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.009658220005003,0.014127063170458762,0.04854435559090349,0.14478736696510114,0.011154289813433086,0.1832342260036507,0.08022680327213592,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.017101991505753,0.013999202043714458,0.04895468736651903,0.14555778399397332,0.011257944405241574,0.18391812217267928,0.07981321028913575,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.024545763006503,0.013871340916970166,0.04936501914213453,0.14632820102284538,0.011361598997050052,0.1846020183417078,0.0793996173061356,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.031989534507254,0.013743479790225856,0.04977535091775007,0.14709861805171756,0.01146525358885854,0.18528591451073642,0.07898602432313538,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.039433306008004,0.013615618663481568,0.05012668446667487,0.1478690350805896,0.011568908180667015,0.18596981067976492,0.07857243134013524,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.046877077508754,0.013510766378972696,0.050459204003687086,0.14863945210946178,0.011686777261837613,0.1866711344943904,0.07815883835713502,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.054320849009505,0.013411444921658008,0.050791723540699274,0.1491367695160406,0.011814592455433592,0.18738224531455833,0.07774524537413481,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.061764620510255,0.01331212346434333,0.05112424307771144,0.14953251800393105,0.011942407649029558,0.18809335613472625,0.07733165239113467,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.069208392011006,0.013212802007028642,0.05145676261472364,0.14992826649182156,0.012070222842625536,0.18880446695489417,0.07691805940813447,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.076652163511756,0.013113480549713952,0.05178928215173584,0.15032401497971207,0.012198038036221515,0.18951557777506214,0.07650446642513425,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.084095935012506,0.013014159092399271,0.05212180168874799,0.15071976346760252,0.01232585322981748,0.19022668859523,0.0760908734421341,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.091539706513257,0.012914528135953576,0.05245432122576021,0.151115511955493,0.01245366842341346,0.19093779941539796,0.0756772804591339,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.098983478014007,0.012776347892288363,0.05278684076277237,0.15151126044338345,0.012581483617009425,0.19164891023556582,0.07526368747613374,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.106427249514757,0.012638167648623133,0.05311936029978457,0.15190700893127393,0.012709298810605403,0.19236002105573377,0.07485009449313354,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.113871021015508,0.012499987404957901,0.05345187983679676,0.15230275741916444,0.012837114004201382,0.19307113187590172,0.07443650151013333,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.121314792516258,0.012361807161292683,0.05378439937380894,0.1526985059070549,0.012964929197797348,0.1937822426960696,0.07402290852713318,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.128758564017009,0.012223626917627456,0.05411691891082113,0.15309425439494537,0.013092744391393327,0.19449335351623753,0.07360931554413297,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.136202335517759,0.012090299230637891,0.054449438447833336,0.15349000288283587,0.013220559584989305,0.19520446433640548,0.07319572256113276,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.143646107018509,0.011959714165925055,0.05478195798484549,0.1538857513707263,0.01334837477858527,0.19591557515657337,0.07284980896512225,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.15108987851926,0.0118291291012122,0.05511447752185769,0.1542814998586168,0.013473476824316367,0.19662770273209296,0.07250833518113438,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.15853365002001,0.01169854403649936,0.05547768951279835,0.15452271840229803,0.013596977232842726,0.19734157617023856,0.07216686139714654,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.16597742152076,0.011567958971786509,0.0558509459579965,0.15464899567244939,0.013720477641369102,0.19805544960838425,0.07182538761315865,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.173421193021511,0.011437373907073651,0.05622420240319466,0.15477527294260077,0.013843978049895478,0.1987693230465299,0.07148391382917078,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.180864964522261,0.011295899980048426,0.05659745884839274,0.15490155021275204,0.013967478458421839,0.1994831964846755,0.07114244004518294,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.188308736023012,0.011029445711906857,0.05697071529359091,0.1550278274829034,0.014090978866948215,0.20019706992282119,0.07080096626119506,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.195752507523762,0.010762991443765293,0.05734397173878905,0.15515410475305474,0.01421447927547459,0.20091094336096688,0.07045949247720718,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.203196279024512,0.010496537175623762,0.057717228183987154,0.15528038202320607,0.01433797968400095,0.20162481679911243,0.07011801869321933,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.210640050525263,0.010291212378321975,0.05809048462918531,0.15540665929335742,0.014461480092527327,0.20233869023725812,0.06977654490923148,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.218083822026013,0.010119828792172339,0.058463741074383416,0.15553293656350875,0.014584980501053687,0.20305256367540372,0.0694350711252436,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.225527593526763,0.009948445206022682,0.05883699751958156,0.1556592138336601,0.014708480909580064,0.20376643711354944,0.06909359734125574,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.232971365027514,0.009777061619873023,0.059210253964779705,0.15578549110381143,0.014831981318106436,0.20448031055169505,0.06875212355726786,0.01718660093182513,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.240415136528264,0.009605678033723385,0.059583510409977815,0.15591176837396276,0.014955481726632799,0.20519418398984066,0.06841064977328001,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.247858908029015,0.009458116036866054,0.05995676685517595,0.1560380456441141,0.015078982135159175,0.20590805742798632,0.06806917598929212,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.255302679529765,0.00932371426339311,0.060330023300374104,0.1561643229142654,0.015203369742592742,0.2066220017214694,0.06772770220530426,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.262746451030515,0.00918931248992018,0.06069321173681044,0.15629060018441676,0.015344066125671919,0.2073366155200449,0.06738622842131642,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.270190222531266,0.009054910716447234,0.061050855563617834,0.15628963947476157,0.015484762508751115,0.20805122931862038,0.06704475463732854,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.2776339940320165,0.008920508942974288,0.06140849939042524,0.15614942650231356,0.015625458891830306,0.20876584311719595,0.06670328085334067,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.285077765532766,0.008786107169501359,0.061766143217232596,0.15600921352986558,0.015766155274909485,0.20948045691577138,0.06636180706935281,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.292521537033517,0.008658321414291733,0.06212378704404,0.15586900055741754,0.01590685165798868,0.2101950707143469,0.06604280084057643,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.299965308534267,0.008531421624227516,0.06248143087084736,0.15572878758496955,0.016047548041067856,0.21090968451292236,0.06575593457870085,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.3074090800350175,0.008404521834163283,0.06283907469765476,0.15558857461252154,0.01618824442414705,0.2116242983114979,0.06546906831682527,2.584414081610577e-11,4.453611768970838e-05,0.07763682747653164,2.5640104274946216,3.52027
5.314852851535768,0.008277622044099051,0.06319671852446217,0.15544836164007353,0.016328940807226244,0.2123389121100734,0.06518220205494968,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.322296623036518,0.008150722254034832,0.06355436235126953,0.15530814866762555,0.01646963719030542,0.21305352590864884,0.06489533579307415,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.329740394537269,0.008019810998291299,0.06391200617807692,0.15516793569517753,0.016610333573384612,0.2137681397072244,0.06460846953119856,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.33718416603802,0.007872369917195875,0.06426965000488433,0.15502772272272952,0.016751029956463808,0.2144827535057999,0.06432160326932297,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.344627937538769,0.007724928836100471,0.06462729383169168,0.15488750975028154,0.016891726339542983,0.2151973673043754,0.0640347370074474,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.35207170903952,0.007577487755005048,0.06498493765849908,0.15474729677783355,0.017032422722622176,0.21591198110295093,0.06374787074557181,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.35951548054027,0.0074300466739096425,0.06534258148530644,0.15460708380538551,0.017160775265320647,0.21662659490152633,0.06346100448369627,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.3669592520410205,0.007294224028059635,0.06568000538598429,0.1544668708329375,0.017277934350685403,0.21725770123262123,0.06317413822182068,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.374403023541771,0.007188508582655681,0.06600159104048692,0.1543266578604895,0.01739509343605016,0.21787089310838129,0.06288727195994509,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.381846795042521,0.007082793137251742,0.06632317669498951,0.1540612207017498,0.017512252521414903,0.21848408498414115,0.06260040569806953,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.389290566543272,0.00697707769184779,0.06664476234949213,0.15373138430280525,0.017629411606779662,0.21909727685990113,0.06231353943619394,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.396734338044023,0.006871362246443837,0.06696634800399477,0.15340154790386068,0.017746570692144418,0.2197104687356612,0.062026673174318356,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.404178109544772,0.006765646801039898,0.06728793365849736,0.1530717115049162,0.017863729777509163,0.2203236606114211,0.0617398069124428,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.411621881045523,0.00665688385429709,0.06760951931299998,0.15274187510597162,0.01798088886287392,0.22093685248718103,0.061452940650567216,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.419065652546273,0.006499944421730711,0.06793110496750257,0.15241203870702713,0.018098047948238664,0.221550044362941,0.06116607438869166,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.426509424047024,0.0063430049891643105,0.0682526906220052,0.15208220230808253,0.01821520703360342,0.22216323623870102,0.060879208126816076,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.433953195547774,0.006186065556597913,0.06857427627650785,0.15175236590913802,0.01833236611896818,0.22277642811446105,0.06059234186494049,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.441396967048524,0.006025107458533503,0.06889586193101042,0.15142252951019347,0.01844952520433292,0.22338961999022097,0.06030547560306492,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.448840738549275,0.005853358229257966,0.06921744758551304,0.15109269311124893,0.01856668428969768,0.22400281186598095,0.06006286618864654,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.4562845100500255,0.00568160899998243,0.06953903324001567,0.15076285671230438,0.018683843375062435,0.22461600374174095,0.05983390805361553,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.463728281550775,0.005517454112868503,0.06986061889451826,0.15043302031335987,0.01880100246042718,0.22522919561750088,0.059604949918584546,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.471172053051526,0.005396401536754057,0.07018220454902088,0.1501031839144153,0.018916669143155516,0.22576797387114403,0.05937599178355353,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.478615824552276,0.005275348960639628,0.07053984442843525,0.14972716498979696,0.019030929534169502,0.22624612124080543,0.05914703364852254,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.4860595960530265,0.005154296384525183,0.07091208778401956,0.149335300256115,0.0191451899251835,0.22672426861046688,0.05891807551349153,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.493503367553777,0.005033243808410738,0.07128433113960386,0.14894343552243297,0.0192594503161975,0.22720241598012836,0.05868911737846052,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.500947139054527,0.004975128046846759,0.07165657449518813,0.14855157078875106,0.019373710707211486,0.2276805633497897,0.05846015924342953,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.508390910555278,0.004919625595053495,0.07202881785077243,0.14815970605506906,0.019487971098225483,0.22815871071945118,0.058231201108398516,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
5.5158346820560284,0.00486412314326023,0.07240106120635674,0.1477678413213871,0.019602231489239483,0.22863685808911258,0.0580022429733675,2.584414081610577e-11,4.453611768970838e-05,1.0525081652560987e-06,2.5640104274946216,3.52027
