r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_K-Li,g(r)_weighted_K-Na,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,g(r)_weighted_Li-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_K-Cl,S_i_Li-Cl,S_i_Na-Cl,Average_SCL,SCL_BC
6.68035580290145,0.39576519371640906,0.17582187859630014,0.04805584145939394,0.05832727694845767,0.009320165390699048,0.1815687660429994,0.12136922201409374,0.01629116217387296,0.03519874080277093,0.002350889059510135,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.685595297648824,0.39626230715637445,0.17563425647818504,0.047991039863090515,0.05849276777200976,0.009314834425869141,0.18126687437825176,0.12153580385476617,0.016336588191639387,0.0351541586742175,0.0023532499429742807,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.690834792396197,0.39675942059633984,0.17544663436007,0.047926238266787095,0.058658258595561834,0.009309503461039238,0.18096498271350414,0.12170238569543856,0.016382014209405812,0.035109576545664066,0.0023556108264384252,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.6960742871435714,0.3972399270516773,0.17524832732574608,0.04785869144061358,0.05882567599657245,0.009308801007052347,0.18068228932885064,0.12185487954879858,0.016424013618375182,0.03504687188617136,0.0023550524378776754,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.701313781890945,0.3976996044076508,0.17503661887109245,0.04778770144477256,0.058995509782869986,0.0093139038039533,0.1804236751429592,0.1219897037231565,0.016461715246819414,0.03496143727261923,0.002350832589489091,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.706553276638319,0.39815928176362425,0.17482491041643886,0.04771671144893151,0.05916534356916755,0.009319006600854255,0.18016506095706777,0.12212452789751446,0.01649941687526365,0.03487600265906709,0.0023466127411005057,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.711792771385692,0.3986189591195977,0.17461320196178517,0.04764572145309048,0.05933517735546508,0.00932410939775521,0.17990644677117643,0.1222593520718724,0.016537118503707884,0.03479056804551496,0.0023423928927119213,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.7170322661330655,0.3990786364755712,0.1744014935071316,0.047574731457249435,0.05950501114176261,0.009329212194656163,0.17964783258528502,0.12239417624623034,0.016574820132152113,0.034705133431962826,0.0023381730443233365,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.72227176088044,0.39953831383154464,0.1741897850524779,0.047503741461408386,0.059674844928060175,0.009334314991557117,0.1793892183993936,0.12252900042058829,0.01661252176059635,0.0346196988184107,0.0023339531959347512,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.727511255627813,0.3999979911875181,0.17397807659782427,0.04743275146556735,0.0598446787143577,0.00933941778845807,0.17913060421350224,0.12266382459494621,0.016650223389040587,0.03453426420485858,0.0023297333475461664,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.732750750375187,0.40045766854349163,0.17376636814317062,0.0473617614697263,0.060014512500655266,0.009344520585359027,0.1788719900276108,0.12279864876930419,0.016687925017484822,0.03444882959130643,0.0023255134991575816,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.73799024512256,0.4009173458994651,0.173554659688517,0.04729077147388527,0.0601843462869528,0.00934962338225998,0.1786133758417194,0.12293347294366214,0.016725626645929057,0.03436339497775431,0.0023212936507689967,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.743229739869935,0.40137702325543867,0.1733429512338633,0.04721978147804422,0.060354180073250364,0.009354726179160935,0.178354761655828,0.12306829711802009,0.016763328274373296,0.034277960364202165,0.002317073802380412,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.748469234617308,0.40185545188692123,0.1730999486411087,0.047158785076980105,0.06052997935446654,0.00936042277545907,0.17805823614060723,0.12319758248599913,0.016802663624097592,0.034196648990120766,0.0023124106270396927,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.753708729364682,0.4023594000057834,0.17281435639295023,0.0471113894262041,0.06071389735657792,0.009366927501114314,0.17771011532511558,0.1233193298334626,0.016844222381481172,0.03412094912537822,0.0023071441073262457,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.758948224112055,0.40286334812464547,0.17252876414479185,0.047063993775428116,0.06089781535868929,0.009373432226769557,0.17736199450962403,0.12344107718092598,0.016885781138864738,0.034045249260635686,0.0023018775876127995,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.764187718859429,0.4033672962435076,0.17224317189663346,0.04701659812465213,0.06108173336080065,0.0093799369524248,0.1770138736941324,0.1235628245283894,0.0169273398962483,0.03396954939589315,0.0022966110678993533,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.769427213606803,0.40387124436236976,0.171957579648475,0.046969202473876134,0.061265651362912045,0.009386441678080046,0.17666575287864075,0.12368457187585284,0.016968898653631877,0.0338938495311506,0.0022913445481859062,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.774666708354176,0.4043751924812318,0.1716719874003166,0.04692180682310014,0.06144956936502341,0.00939294640373529,0.17631763206314918,0.12380631922331625,0.017010457411015444,0.033818149666408066,0.0022860780284724605,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.77990620310155,0.404879140600094,0.17138639515215814,0.046874411172324146,0.061633487367134795,0.009399451129390534,0.17596951124765753,0.12392806657077969,0.01705201616839902,0.03374244980166552,0.002280811508759013,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.785145697848924,0.40538308871895606,0.17110080290399973,0.04682701552154816,0.06181740536924616,0.009405955855045778,0.17562139043216596,0.12404981391824309,0.017093574925782586,0.03366674993692298,0.002275544989045567,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.790385192596298,0.40588703683781824,0.1708152106558413,0.04677961987077216,0.06200132337135755,0.009412460580701023,0.1752732696166743,0.12417156126570653,0.017135133683166156,0.03359105007218043,0.00227027846933212,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.795624687343671,0.40639098495668025,0.1705296184076829,0.04673222421999617,0.06218524137346892,0.009418965306356266,0.1749251488011827,0.12429330861316994,0.01717669244054973,0.0335153502074379,0.002265011949618674,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.800864182091045,0.40689525863264037,0.17024809006712274,0.04668741181349382,0.062373497881429464,0.009423041186276354,0.17462970636898534,0.12441663280283798,0.017220253068259955,0.033425420629865504,0.0022708394519506147,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.806103676838418,0.4074000135669186,0.1699725692421427,0.04664641811591773,0.06256816783281917,0.009423526598587948,0.17441213632948394,0.12454228797663451,0.01726677298254002,0.0333144558246316,0.002293066812958352,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.811343171585793,0.40790476850119695,0.1696970484171626,0.04660542441834164,0.06276283778420891,0.00942401201089954,0.17419456628998245,0.12466794315043107,0.017313292896820095,0.03320349101939765,0.0023152941739660923,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.816582666333166,0.40840952343547526,0.16942152759218254,0.046564430720765555,0.0629575077355986,0.009424497423211135,0.17397699625048102,0.12479359832422761,0.017359812811100155,0.03309252621416375,0.0023375215349738286,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.821822161080539,0.4089142783697535,0.1691460067672025,0.046523437023189465,0.06315217768698832,0.009424982835522728,0.1737594262109796,0.12491925349802414,0.017406332725380225,0.032981561408929834,0.0023597488959815655,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.827061655827913,0.409419033304032,0.16887048594222237,0.046482443325613375,0.06334684763837806,0.00942546824783432,0.17354185617147813,0.12504490867182072,0.0174528526396603,0.03287059660369591,0.002381976256989306,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.832301150575287,0.4099237882383104,0.16859496511724234,0.04644144962803729,0.06354151758976777,0.009425953660145914,0.1733242861319767,0.12517056384561726,0.017499372553940358,0.032759631798461995,0.002404203617997043,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.837540645322661,0.41042854317258876,0.16831944429226223,0.046400455930461194,0.06373618754115751,0.009426439072457509,0.17310671609247522,0.12529621901941382,0.017545892468220435,0.03264866699322807,0.0024264309790047833,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.842780140070034,0.4109332981068671,0.16804392346728217,0.04635946223288511,0.0639308574925472,0.009426924484769101,0.1728891460529738,0.12542187419321035,0.0175924123825005,0.03253770218799416,0.00244865834001252,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.848019634817408,0.41143805304114545,0.16776840264230206,0.04631846853530902,0.06412552744393694,0.009427409897080696,0.17267157601347233,0.12554752936700692,0.017638932296780572,0.03242673738276023,0.002470885701020261,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.853259129564782,0.4119103321400971,0.1674503796566298,0.046273037924741904,0.06431558481338795,0.009430334354545497,0.17244296664452982,0.12566336079585969,0.017681636270848664,0.032328107994065214,0.0024933997005392454,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.858498624312156,0.41233039519009207,0.1670640198635698,0.046220473454071556,0.06449822587462378,0.009437180414021347,0.17219660776550555,0.12576339718382246,0.017718204811634757,0.03224931202019745,0.0025163745698214167,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.863738119059529,0.41275045824008694,0.16667766007050985,0.046167908983401215,0.06468086693585959,0.009444026473497194,0.1719502488864813,0.12586343357178523,0.017754773352420847,0.03217051604632969,0.0025393494391035836,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.868977613806902,0.4131705212900818,0.16629130027744995,0.046115344512730874,0.0648635079970954,0.009450872532973041,0.17170389000745706,0.125963469959748,0.017791341893206934,0.03209172007246194,0.0025623243083857505,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.8742171085542765,0.41359058434007673,0.16590494048439,0.046062780042060526,0.06504614905833123,0.009457718592448889,0.1714575311284328,0.1260635063477108,0.017827910433993024,0.03201292409859417,0.0025852991776679213,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.87945660330165,0.4140106473900717,0.1655185806913301,0.046010215571390185,0.06522879011956703,0.009464564651924738,0.17121117224940854,0.12616354273567354,0.017864478974779118,0.031934128124726416,0.002608274046950089,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.884696098049024,0.4144307104400667,0.16513222089827012,0.04595765110071984,0.06541143118080286,0.009471410711400587,0.17096481337038427,0.12626357912363634,0.01790104751556521,0.03185533215085866,0.00263124891623226,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.889935592796397,0.41485077349006155,0.1647458611052102,0.045905086630049496,0.06559407224203867,0.009478256770876433,0.17071845449136003,0.12636361551159908,0.0179376160563513,0.031776536176990895,0.0026542237855144268,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.895175087543771,0.4152708365400565,0.1643595013121502,0.04585252215937915,0.06577671330327452,0.009485102830352282,0.17047209561233576,0.12646365189956188,0.017974184597137385,0.03169774020312313,0.002677198654796598,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.900414582291145,0.41569089959005134,0.16397314151909032,0.04579995768870881,0.06595935436451031,0.00949194888982813,0.1702257367333115,0.12656368828752465,0.01801075313792348,0.03161894422925538,0.0027001735240787645,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.905654077038519,0.4160757407291929,0.16362296163777745,0.04574931485202308,0.06614222467185592,0.009498956393458777,0.17000384364948481,0.1266570530621303,0.018044603825912147,0.03154638352992606,0.002722642455331374,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.910893571785892,0.41639888279690834,0.16333615898118028,0.045702038187972485,0.06632549655514547,0.009506246702712313,0.1698248078896594,0.12673873101057934,0.018073693585552202,0.031484745311512366,0.002744225122725298,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.916133066533266,0.4167220248646238,0.1630493563245831,0.04565476152392189,0.06650876843843505,0.009513537011965853,0.16964577212983398,0.12682040895902832,0.01810278334519227,0.03142310709309866,0.002765807790119228,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.92137256128064,0.41704516693233934,0.16276255366798587,0.0456074848598713,0.0666920403217246,0.009520827321219389,0.16946673637000859,0.12690208690747737,0.018131873104832337,0.031361468874684974,0.002787390457513152,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.926612056028013,0.4173683090000547,0.16247575101138872,0.045560208195820705,0.06687531220501415,0.009528117630472925,0.16928770061018317,0.12698376485592638,0.018160962864472396,0.03129983065627128,0.0028089731249070775,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.931851550775387,0.41769145106777034,0.16218894835479153,0.04551293153177011,0.06705858408830374,0.009535407939726463,0.16910866485035775,0.1270654428043754,0.01819005262411246,0.031238192437857575,0.002830555792301006,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.93709104552276,0.4180145931354858,0.1619021456981944,0.045465654867719515,0.06724185597159328,0.009542698248979999,0.16892962909053236,0.12714712075282442,0.018219142383752527,0.03117655421944389,0.0028521384596949307,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.942330540270135,0.41833773520320133,0.16161534304159716,0.04541837820366892,0.06742512785488287,0.009549988558233538,0.16875059333070694,0.1272287987012735,0.018248232143392593,0.03111491600103019,0.002873721127088859,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.947570035017508,0.41866087727091666,0.16132854038499997,0.045371101539618326,0.06760839973817244,0.009557278867487074,0.16857155757088152,0.12731047664972248,0.01827732190303265,0.03105327778261649,0.0028953037944827844,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.952809529764882,0.4189840193386323,0.16104173772840277,0.04532382487556773,0.06779167162146202,0.009564569176740612,0.1683925218110561,0.12739215459817152,0.01830641166267272,0.030991639564202794,0.0029168864618767127,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.958049024512255,0.41930027608009524,0.16075329411895792,0.04528207234022893,0.06797945916891444,0.009574357650390844,0.1682633210685131,0.12747151449065186,0.018336163093252447,0.030930017175582778,0.002935138042511219,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.963288519259629,0.4196033652633235,0.1604617123369137,0.04525088419702509,0.0681758825120653,0.009588923635515051,0.1682294252495321,0.1275464413125935,0.018367179909132853,0.030868425059998834,0.002947019223649609,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.968528014007003,0.4199064544465518,0.16017013055486953,0.04521969605382125,0.0683723058552161,0.009603489620639259,0.1681955294305511,0.12762136813453512,0.01839819672501325,0.030806832944414896,0.0029589004047879982,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.973767508754377,0.4202095436297799,0.1598785487728253,0.04518850791061742,0.06856872919836694,0.009618055605763468,0.16816163361157016,0.1276962949564768,0.018429213540893653,0.03074524082883096,0.0029707815859263886,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.97900700350175,0.42051263281300827,0.15958696699078115,0.04515731976741358,0.06876515254151774,0.009632621590887673,0.16812773779258916,0.12777122177841843,0.018460230356774056,0.03068364871324702,0.0029826627670647772,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.984246498249124,0.42081572199623657,0.159295385208737,0.045126131624209746,0.06896157588466854,0.009647187576011879,0.16809384197360816,0.1278461486003601,0.018491247172654452,0.030622056597663087,0.0029945439482031663,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.989485992996498,0.4211188111794648,0.1590038034266928,0.0450949434810059,0.06915799922781939,0.00966175356113609,0.1680599461546272,0.12792107542230174,0.018522263988534852,0.03056046448207915,0.0030064251293415566,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.994725487743871,0.42142190036269317,0.15871222164464863,0.04506375533780207,0.0693544225709702,0.009676319546260295,0.16802605033564622,0.1279960022442434,0.018553280804415255,0.030498872366495212,0.0030183063104799453,2.8180887712322944e-12,1.2752776301427645e-05,6.431825720832524e-53,2.8104708327839134,0
6.999964982491245,0.42172498954592125,0.1584206398626044,0.04503256719459823,0.06955084591412104,0.009690885531384504,0.16799215451666522,0.12807092906618509,0.018584297620295655,0.030437280250911268,0.003030187491618335,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.005204477238618,0.4220280787291496,0.15812905808056027,0.0450013790513944,0.06974726925727186,0.00970545151650871,0.16795825869768424,0.12814585588812674,0.018615314436176058,0.03037568813532734,0.003042068672756724,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.010443971985993,0.4223001565941118,0.1578612631921234,0.044961400171141586,0.06994338635847586,0.009719998570144231,0.16792266641807246,0.12819896454600868,0.018645179315787793,0.03031717676417979,0.0030497475280886694,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.015683466733366,0.4225073270487495,0.15764325482519043,0.044903022073809536,0.07013886248816323,0.009734505999733658,0.16788352340690788,0.12820640727911445,0.018672633165999986,0.030265113462782864,0.0030486308177792108,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.02092296148074,0.4227144975033872,0.15742524645825742,0.04484464397647748,0.07033433861785064,0.009749013429323087,0.16784438039574331,0.12821385001222022,0.018700087016212175,0.030213050161385927,0.003047514107469752,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.026162456228113,0.4229216679580248,0.15720723809132447,0.04478626587914542,0.070529814747538,0.009763520858912514,0.16780523738457875,0.12822129274532598,0.018727540866424367,0.030160986859988997,0.0030463973971602935,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.031401950975487,0.4231288384126625,0.1569892297243915,0.04472788778181337,0.07072529087722539,0.00977802828850194,0.16776609437341417,0.12822873547843178,0.018754994716636553,0.030108923558592075,0.0030452806868508354,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.036641445722861,0.4233360088673002,0.1567712213574585,0.044669509684481315,0.0709207670069128,0.009792535718091371,0.1677269513622496,0.12823617821153757,0.01878244856684875,0.030056860257195134,0.0030441639765413767,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.041880940470234,0.4235431793219379,0.15655321299052552,0.044611131587149265,0.07111624313660019,0.009807043147680798,0.16768780835108502,0.12824362094464334,0.018809902417060938,0.03000479695579821,0.003043047266231918,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.047120435217608,0.4237503497765756,0.15633520462359252,0.04455275348981721,0.07131171926628757,0.009821550577270228,0.16764866533992043,0.12825106367774913,0.01883735626727313,0.02995273365440127,0.0030419305559224595,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.0523599299649815,0.42395752023121336,0.15611719625665957,0.04449437539248516,0.07150719539597496,0.009836058006859655,0.16760952232875587,0.1282585064108549,0.01886481011748532,0.029900670353004342,0.0030408138456130013,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.057599424712356,0.42416469068585105,0.15589918788972656,0.044435997295153094,0.07170267152566236,0.009850565436449084,0.16757037931759128,0.1282659491439607,0.018892263967697512,0.029848607051607405,0.0030396971353035427,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.062838919459729,0.4243725429258697,0.15566810061704803,0.04438809533524042,0.07189484796081141,0.009865998152791938,0.16752292590050186,0.12826360319480892,0.0189201323557694,0.029800898814353636,0.003036349497256726,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.068078414207103,0.42458196158188743,0.15540696428819373,0.044364262517497886,0.07207944327958324,0.009883556734568288,0.16745637915409745,0.12823876754592495,0.01894895315313878,0.02976319642694945,0.0030278762566397772,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.073317908954476,0.42479138023790525,0.15514582795933946,0.044340429699755345,0.07226403859835502,0.009901115316344637,0.16738983240769306,0.12821393189704097,0.018977773950508158,0.02972549403954527,0.00301940301602283,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.078557403701851,0.42500079889392306,0.15488469163048513,0.0443165968820128,0.07244863391712682,0.009918673898120987,0.16732328566128865,0.128189096248157,0.019006594747877536,0.029687791652141072,0.003010929775405882,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.083796898449224,0.42521021754994087,0.15462355530163086,0.044292764064270275,0.0726332292358986,0.009936232479897335,0.16725673891488427,0.12816426059927302,0.01903541554524692,0.029650089264736886,0.0030024565347889346,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.089036393196597,0.42541963620595863,0.15436241897277658,0.04426893124652773,0.0728178245546704,0.009953791061673682,0.16719019216847988,0.12813942495038905,0.019064236342616298,0.029612386877332707,0.0029939832941719875,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.094275887943971,0.4256290548619765,0.15410128264392225,0.0442450984287852,0.0730024198734422,0.009971349643450032,0.16712364542207547,0.12811458930150507,0.01909305713998568,0.029574684489928515,0.0029855100535550396,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.099515382691345,0.4258384735179943,0.15384014631506798,0.044221265611042664,0.07318701519221399,0.00998890822522638,0.16705709867567106,0.12808975365262107,0.019121877937355054,0.02953698210252433,0.0029770368129380925,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.104754877438719,0.426047892174012,0.15357900998621365,0.04419743279330012,0.0733716105109858,0.010006466807002732,0.16699055192926668,0.12806491800373712,0.019150698734724438,0.029499279715120143,0.0029685635723211436,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.109994372186092,0.4262573108300299,0.15331787365735938,0.04417359997555759,0.07355620582975757,0.010024025388779079,0.16692400518286227,0.12804008235485312,0.01917951953209382,0.029461577327715958,0.002960090331704197,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.115233866933466,0.42646277116823506,0.1530559544436405,0.04415348391052643,0.07374095639750501,0.010042939221955875,0.1668107320769614,0.12802628959206527,0.019205770093069528,0.029423373152650763,0.0029541469818064373,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.12047336168084,0.42665821310914415,0.15279205376911392,0.044142774847932956,0.07392609989628803,0.010065283160447068,0.1665791957956977,0.12804044608081275,0.019225515453969232,0.0293838989663374,0.002954606718153706,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.125712856428214,0.42685365505005335,0.15252815309458734,0.04413206578533948,0.07411124339507108,0.010087627098938264,0.16634765951443392,0.12805460256956028,0.01924526081486893,0.029344424780024025,0.0029550664545009747,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.130952351175587,0.42704909699096255,0.15226425242006078,0.044121356722746,0.0742963868938541,0.010109971037429456,0.16611612323317024,0.12806875905830778,0.019265006175768633,0.02930495059371066,0.0029555261908482434,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.13619184592296,0.42724453893187175,0.1520003517455342,0.04411064766015252,0.07448153039263714,0.01013231497592065,0.16588458695190653,0.12808291554705528,0.019284751536668334,0.029265476407397295,0.002955985927195512,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.141431340670335,0.42743998087278096,0.15173645107100758,0.04409993859755904,0.07466667389142016,0.010154658914411845,0.16565305067064276,0.1280970720358028,0.01930449689756804,0.029226002221083926,0.0029564456635427817,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.146670835417708,0.42763542281369005,0.151472550396481,0.044089229534965566,0.0748518173902032,0.010177002852903037,0.16542151438937908,0.12811122852455029,0.01932424225846774,0.029186528034770558,0.0029569053998900505,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.151910330165082,0.4278308647545994,0.1512086497219544,0.04407852047237208,0.07503696088898625,0.010199346791394235,0.16518997810811534,0.1281253850132978,0.019343987619367443,0.029147053848457182,0.002957365136237319,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.157149824912455,0.4280263066955086,0.15094474904742783,0.044067811409778605,0.07522210438776926,0.010221690729885427,0.16495844182685163,0.12813954150204526,0.019363732980267147,0.029107579662143824,0.002957824872584588,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.162389319659829,0.4282217486364178,0.15068084837290122,0.04405710234718513,0.07540724788655233,0.010244034668376624,0.1647269055455879,0.12815369799079276,0.019383478341166847,0.029068105475830445,0.0029582846089318575,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.167628814407203,0.4284034532310509,0.15040335484272463,0.04404826992499639,0.07559063712809372,0.010264961448465483,0.1645683137419036,0.12815811958823772,0.019404218100923593,0.029030190321866527,0.0029621813703649275,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
7.172868309154577,0.428546693256111,0.15008780131672803,0.04404469209594094,0.07576911444935854,0.010281920185027809,0.16461396647544174,0.12813528349003558,0.01942774217748008,0.028996640458481063,0.0029757018020382495,2.8180887712322944e-12,7.35278727329479e-08,6.431825720832524e-53,2.8104708327839134,0
