r (A),g(r)_weighted_F-F,g(r)_weighted_Na-F,g(r)_weighted_Na-Na,g(r)_weighted_Na-U,g(r)_weighted_U-F,g(r)_weighted_U-U,S_i_Na-F,S_i_U-F,Average_SCL,lambda_BC
3.1816208104052026,0.7320941165590251,0.14652782144190044,0.1540708225517145,0.011555140353614324,0.00512935731314133,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.185612806403201,0.728432020193959,0.1462636968895057,0.15503266748174088,0.011973044818028498,0.005145111132079787,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.1896048024012003,0.7247699238288928,0.14599957233711094,0.15599451241176726,0.012390949282442675,0.005160864951018243,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.1935967983991995,0.7211078274638263,0.14573544778471614,0.15695635734179378,0.012808853746856894,0.005176618769956699,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.1975887943971983,0.7174457310987601,0.1454713232323214,0.15791820227182016,0.013226758211271073,0.005192372588895149,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2015807903951976,0.7137836347336933,0.14520719867992657,0.15888004720184667,0.013644662675685296,0.005208126407833605,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2055727863931964,0.7101215383686272,0.14494307412753182,0.15984189213187305,0.01406256714009947,0.0052238802267720605,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2095647823911952,0.7064594420035609,0.14467894957513708,0.16080373706189943,0.014480471604513644,0.005239634045710518,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2135567783891945,0.7027973456384944,0.14441482502274228,0.16176558199192595,0.014898376068927865,0.005255387864648967,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2175487743871933,0.6991352492734283,0.1441507004703475,0.16272742692195233,0.015316280533342042,0.005271141683587424,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2215407703851926,0.6956629376874168,0.14379402041060335,0.16360114214888236,0.015759937610656857,0.005311740921675828,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2255327663831914,0.6924925564317209,0.14329009295280332,0.1643346510299769,0.016244564753949847,0.005391866962957335,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2295247623811902,0.6893221751760252,0.14278616549500325,0.1650681599110715,0.016729191897242836,0.005471993004238847,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.233516758379189,0.6861517939203289,0.1422822380372032,0.16580166879216615,0.017213819040535882,0.0055521190455203595,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2375087543771883,0.6829814126646331,0.14177831057940316,0.16653517767326073,0.017698446183828872,0.005632245086801865,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.241500750375188,0.679811031408937,0.1412743831216031,0.16726868655435537,0.01818307332712191,0.005712371128083384,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2454927463731864,0.676640650153241,0.14077045566380306,0.16800219543544995,0.0186677004704149,0.00579249716936489,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2494847423711857,0.6734702688975449,0.14026652820600297,0.1687357043165446,0.019152327613707946,0.005872623210646409,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2534767383691845,0.6702998876418491,0.13976260074820293,0.16946921319763922,0.019636954757000936,0.005952749251927915,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2574687343671838,0.6671295063861532,0.13925867329040292,0.17020272207873377,0.020121581900293926,0.00603287529320942,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2614607303651826,0.6641822853514466,0.1388677479709867,0.17088849474326867,0.020672143324320585,0.006117336861376827,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2654527263631814,0.6616217734668106,0.13867264142561914,0.17149154642979245,0.021336960727974596,0.006209311363120449,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2694447223611807,0.6590612615821745,0.13847753488025158,0.17209459811631625,0.022001778131628673,0.006301285864864079,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2734367183591795,0.6565007496975388,0.13828242833488405,0.17269764980284003,0.022666595535282684,0.006393260366607702,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2774287143571783,0.6539402378129028,0.1380873217895165,0.17330070148936377,0.02333141293893669,0.006485234868351325,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2814207103551776,0.6513797259282667,0.13789221524414896,0.1739037531758876,0.02399623034259077,0.006577209370094954,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2854127063531764,0.6488192140436309,0.13769710869878138,0.17450680486241135,0.02466104774624478,0.0066691838718385705,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.289404702351176,0.6462587021589947,0.13750200215341385,0.17510985654893518,0.025325865149898864,0.0067611583735822075,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2933966983491745,0.6436981902743589,0.1373068956080463,0.17571290823545893,0.025990682553552868,0.0068531328753258305,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.2973886943471733,0.641137678389723,0.13711178906267876,0.17631595992198268,0.026655499957206875,0.006945107377069446,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.301380690345173,0.6385825029597253,0.13699593239515512,0.17688459663050426,0.027353917024469855,0.006991454829699543,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3053726863431714,0.6360374203895877,0.13702996136616236,0.1773881441414998,0.028115881281601744,0.00695150764596275,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.30936468234117,0.6334923378194496,0.1370639903371696,0.1778916916524954,0.028877845538733724,0.006911560462225952,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.313356678339169,0.630947255249312,0.13709801930817686,0.17839523916349095,0.029639809795865616,0.006871613278489159,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3173486743371683,0.6284021726791742,0.1371320482791841,0.1788987866744865,0.03040177405299751,0.006831666094752367,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.321340670335168,0.6258570901090361,0.13716607725019134,0.17940233418548213,0.031163738310129484,0.006791718911015567,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3253326663331664,0.6233120075388985,0.1372001062211986,0.17990588169647764,0.03192570256726138,0.006751771727278775,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3293246623311656,0.6207669249687605,0.13723413519220584,0.18040942920747322,0.032687666824393356,0.006711824543541975,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3333166583291645,0.6182218423986228,0.13726816416321308,0.18091297671846876,0.033449631081525245,0.006671877359805177,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3373086543271637,0.615676759828485,0.13730219313422035,0.1814165242294643,0.03421159533865714,0.006631930176068384,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3413006503251625,0.6132838809364269,0.13735888295470688,0.18190105468613063,0.03495524076605665,0.006605311079498193,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3452926463231614,0.6112059465782421,0.13746246330219286,0.1823462344688386,0.03566098030731734,0.006606270870988143,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3492846423211606,0.6091280122200571,0.13756604364967887,0.1827914142515466,0.03636671984857812,0.006607230662478092,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3532766383191595,0.6070500778618723,0.13766962399716484,0.18323659403425457,0.03707245938983883,0.006608190453968042,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3572686343171583,0.6049721435036874,0.13777320434465085,0.18368177381696255,0.03777819893109952,0.006609150245457984,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.361260630315157,0.6028942091455024,0.13787678469213685,0.18412695359967055,0.038483938472360306,0.006610110036947934,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3652526263131564,0.6008162747873176,0.13798036503962283,0.18457213338237852,0.039189678013621,0.006611069828437884,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.369244622311156,0.5987383404291325,0.13808394538710883,0.18501731316508654,0.03989541755488178,0.006612029619927834,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3732366183091544,0.5966604060709478,0.1381875257345948,0.1854624929477945,0.04060115709614249,0.006612989411417776,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3772286143071533,0.594582471712763,0.1382911060820808,0.18590767273050246,0.04130689663740319,0.006613949202907726,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3812206103051525,0.5925614070321737,0.13837397458424872,0.1863303043587944,0.042027898291232955,0.006611053404730772,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.385212606303152,0.5906694644884218,0.13840981701139116,0.18670174058730563,0.04278355244655126,0.0065994035218183015,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3892046023011506,0.5887775219446695,0.13844565943853357,0.18707317681581687,0.04353920660186964,0.006587753638905831,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.393196598299149,0.5868855794009172,0.13848150186567598,0.18744461304432808,0.044294860757187936,0.006576103755993355,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.3971885942971483,0.5849936368571652,0.13851734429281842,0.18781604927283926,0.04505051491250624,0.006564453873080892,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4011805902951475,0.5831016943134129,0.13855318671996084,0.18818748550135048,0.045806169067824615,0.006552803990168415,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4051725862931463,0.5812097517696608,0.13858902914710328,0.18855892172986172,0.04656182322314292,0.006541154107255945,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4091645822911456,0.5793178092259085,0.13862487157424572,0.18893035795837299,0.04731747737846131,0.0065295042243434746,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4131565782891444,0.5774258666821563,0.13866071400138813,0.18930179418688417,0.0480731315337796,0.006517854341431005,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4171485742871432,0.5755339241384043,0.13869655642853057,0.18967323041539538,0.0488287856890979,0.006506204458518535,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4211405702851425,0.5737477483209874,0.13876744884820172,0.19003848590298258,0.049591237427485654,0.00650809567327705,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4251325662831413,0.5722259893194094,0.1389259662491947,0.19038828953825954,0.05037068312354673,0.006543839632213043,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4291245622811406,0.5707042303178311,0.13908448365018766,0.19073809317353657,0.051150128819607885,0.006579583591149036,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4331165582791394,0.569182471316253,0.13924300105118065,0.19108789680881352,0.05192957451566897,0.006615327550085022,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4371085542771382,0.5676607123146749,0.13940151845217363,0.19143770044409053,0.05270902021173003,0.006651071509021007,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.441100550275137,0.5661389533130967,0.13956003585316662,0.19178750407936754,0.053488465907791195,0.006686815467957,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4450925462731363,0.5646171943115186,0.1397185532541596,0.19213730771464452,0.054267911603852276,0.006722559426892993,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.449084542271136,0.5630954353099404,0.13987707065515262,0.19248711134992152,0.05504735729991343,0.006758303385828978,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4530765382691344,0.5615736763083623,0.14003558805614558,0.1928369149851985,0.05582680299597451,0.006794047344764971,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.457068534267133,0.5600519173067842,0.14019410545713853,0.19318671862047548,0.056606248692035586,0.006829791303700957,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4610605302651325,0.5585777251072819,0.14039323326061154,0.19350560917850804,0.057403709769458175,0.006876868781817451,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4650525262631318,0.5572350147286125,0.14070461434641135,0.19373905132491204,0.058250968080266516,0.006955273817668703,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4690445222611306,0.5558923043499427,0.1410159954322112,0.19397249347131607,0.059098226391074954,0.007033678853519965,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4730365182591294,0.5545495939712732,0.14132737651801097,0.19420593561772007,0.05994548470188329,0.007112083889371225,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.477028514257128,0.5532068835926038,0.1416387576038108,0.19443937776412412,0.060792743012691636,0.007190488925222479,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4810205102551275,0.5518641732139341,0.14195013868961065,0.19467281991052812,0.061640001323500074,0.007268893961073738,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4850125062531263,0.5505214628352646,0.14226151977541043,0.19490626205693212,0.062487259634308415,0.007347298996924999,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4890045022511256,0.549178752456595,0.14257290086121027,0.19513970420333612,0.06333451794511687,0.007425704032776259,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.4929964982491244,0.5478360420779255,0.14288428194701008,0.19537314634974012,0.0641817762559252,0.007504109068627513,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.496988494247123,0.5464933316992561,0.14319566303280987,0.19560658849614415,0.06502903456673355,0.007582514104478773,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5009804902451225,0.5451448442002573,0.14353937566473088,0.19578997145715007,0.06585423092662973,0.007682298161902859,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5049724862431213,0.5437786126888197,0.14398239233116683,0.19581960120586187,0.06661166558015243,0.0078477463570149,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.508964482241121,0.5424123811773819,0.14442540899760284,0.19584923095457366,0.06736910023367523,0.008013194552126962,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5129564782391194,0.5410461496659442,0.1448684256640388,0.19587886070328542,0.06812653488719793,0.008178642747239001,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.516948474237118,0.5396799181545066,0.14531144233047477,0.19590849045199724,0.06888396954072065,0.008344090942351043,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.520940470235117,0.5383136866430687,0.1457544589969108,0.195938120200709,0.06964140419424343,0.008509539137463105,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5249324662331163,0.5369474551316312,0.14619747566334676,0.1959677499494208,0.07039883884776614,0.008674987332575145,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.528924462231116,0.5355812236201933,0.14664049232978277,0.19599737969813258,0.07115627350128896,0.008840435527687205,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5329164582291144,0.5342149921087557,0.14708350899621872,0.19602700944684434,0.07191370815481168,0.009005883722799249,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.536908454227113,0.532848760597318,0.14752652566265467,0.19605663919555613,0.07267114280833438,0.009171331917911288,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5409004502251125,0.5315029816283314,0.14790527331533035,0.19609347144541472,0.07343668048361979,0.009334309091634916,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5448924462231117,0.5302274230550942,0.14806336402076212,0.19615503228254405,0.07423003853362332,0.009488802425258241,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5488844422211105,0.5289518644818565,0.1482214547261939,0.1962165931196734,0.07502339658362697,0.00964329575888159,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5528764382191094,0.5276763059086192,0.14837954543162568,0.19627815395680276,0.07581675463363054,0.009797789092504915,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.556868434217108,0.5264007473353818,0.14853763613705745,0.19633971479393209,0.0766101126836341,0.009952282426128242,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5608604302151075,0.5251251887621443,0.14869572684248922,0.19640127563106144,0.07740347073363774,0.010106775759751581,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5648524262131063,0.523849630188907,0.14885381754792099,0.19646283646819077,0.07819682878364131,0.010261269093374908,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.568844422211105,0.5225740716156695,0.14901190825335275,0.1965243973053201,0.07899018683364495,0.010415762426998255,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5728364182091044,0.5212985130424321,0.14916999895878452,0.19658595814244942,0.0797835448836485,0.01057025576062158,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.576828414207103,0.5200229544691948,0.1493280896642163,0.19664751897957877,0.08057690293365206,0.010724749094244907,0.0,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5808204102051024,0.5188380741190523,0.14956464262523422,0.19667215960837706,0.08134693455894682,0.010885173542784612,9.371608881361089e-06,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5848124062031013,0.518003742509411,0.15010451918406698,0.19655407211472475,0.08202678963993996,0.011068526813622916,5.4972486243117156e-05,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5888044022011005,0.5171694108997696,0.15064439574289976,0.19643598462107245,0.08270664472093318,0.011251880084461248,0.00010057336360487783,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5927963981991,0.5163350792901286,0.15118427230173254,0.19631789712742015,0.08338649980192632,0.011435233355299558,0.00014617424096663388,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.5967883941970986,0.5155007476804873,0.15172414886056534,0.19619980963376782,0.08406635488291954,0.01161858662613789,0.00019177511832839457,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.600780390195097,0.514666416070846,0.15226402541939807,0.19608172214011552,0.08474620996391269,0.0118019398969762,0.00023737599569015062,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.604772386193096,0.5138320844612049,0.15280390197823085,0.19596363464646321,0.08542606504490585,0.01198529316781451,0.0002829768730519067,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.608764382191096,0.5129977528515636,0.15334377853706363,0.1958455471528109,0.08610592012589907,0.012168646438652835,0.00032857775041366733,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6127563781890943,0.5121634212419224,0.15388365509589638,0.1957274596591586,0.08678577520689222,0.012351999709491147,0.0003741786277754234,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6167483741870936,0.5113290896322812,0.1544235316547292,0.1956093721655063,0.08746563028788543,0.012535352980329477,0.00041977950513718415,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.620740370185093,0.5104767873182953,0.15495670139348128,0.19549165813487643,0.08811768032495487,0.012715453029991075,0.0004569006177676657,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6247323661830912,0.5095455596136063,0.15546041550350068,0.19537558431346666,0.088647613615062,0.012881265283944125,0.00045677952042969834,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6287243621810905,0.5086143319089171,0.15596412961352019,0.1952595104920569,0.08917754690516919,0.0130470775378972,0.00045665842309173204,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.632716358179089,0.5076831042042281,0.15646784372353958,0.19514343667064715,0.08970748019527633,0.013212889791850257,0.0004565373257537656,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6367083541770886,0.506751876499539,0.15697155783355904,0.19502736284923738,0.09023741348538354,0.013378702045803333,0.0004564162284157984,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.640700350175088,0.50582064879485,0.15747527194357847,0.19491128902782762,0.09076734677549067,0.013544514299756387,0.000456295131077832,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6446923461730862,0.5048894210901609,0.15797898605359786,0.19479521520641788,0.09129728006559781,0.013710326553709443,0.0004561740337398656,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6486843421710855,0.5039581933854719,0.15848270016361735,0.19467914138500814,0.091827213355705,0.01387613880766252,0.0004560529364018983,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.652676338169084,0.5030269656807829,0.15898641427363677,0.19456306756359837,0.09235714664581214,0.014041951061615574,0.00045593183906393196,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.656668334167084,0.5020957379760937,0.15949012838365623,0.1944469937421886,0.09288707993591934,0.014207763315568651,0.00045581074172596555,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6606603301650815,0.5012422337997154,0.15996659814250366,0.1942853819450596,0.09338883411071625,0.01434757136659209,0.00045732782926110753,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.664652326163081,0.5007808801525405,0.16030560776589242,0.19389401036134718,0.09374841184008437,0.01435617639374335,0.0004671103041105718,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.668644322161081,0.5003195265053657,0.1606446173892812,0.1935026387776347,0.09410798956945249,0.014364781420894604,0.00047689277896003696,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6726363181590793,0.49985817285819106,0.16098362701266997,0.19311126719392227,0.0944675672988206,0.014373386448045864,0.00048667525380950125,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.676628314157079,0.4993968192110163,0.16132263663605875,0.19271989561020977,0.09482714502818874,0.014381991475197118,0.0004964577286589673,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.680620310155077,0.49893546556384144,0.1616616462594475,0.19232852402649733,0.09518672275755682,0.01439059650234838,0.0005062402035084316,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.684612306153076,0.4984741119166668,0.16200065588283627,0.1919371524427849,0.09554630048692493,0.014399201529499634,0.0005160226783578959,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.688604302151076,0.4980127582694918,0.16233966550622506,0.19154578085907242,0.09590587821629305,0.014407806556650892,0.0005258051532073611,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6925962981490734,0.4975514046223171,0.16267867512961381,0.19115440927535995,0.09626545594566115,0.014416411583802146,0.0005355876280568263,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.6965882941470736,0.49709005097514236,0.1630176847530026,0.19076303769164749,0.0966250336750293,0.014425016610953408,0.0005453701029062916,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.700580290145072,0.4966320018050475,0.163338536287966,0.1903683208020971,0.09697490531367041,0.014436652558599229,0.0005555731487954466,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.704572286143071,0.49619338068123325,0.16355263078580778,0.18995393582132697,0.09726771183269244,0.014466108228463151,0.0005682488623489891,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7085642821410714,0.495754759557419,0.1637667252836496,0.18953955084055676,0.09756051835171452,0.01449556389832707,0.0005809245759025346,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.712556278139069,0.4953161384336046,0.1639808197814914,0.18912516585978667,0.09785332487073657,0.014525019568190982,0.0005936002894560771,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.716548274137069,0.49487751730979024,0.16419491427933322,0.18871078087901647,0.09814613138975864,0.014554475238054901,0.0006062760030096225,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7205402701350674,0.494438896185976,0.16440900877717501,0.18829639589824634,0.0984389379087807,0.01458393090791882,0.000618951716563165,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.724532266133066,0.4940002750621617,0.1646231032750168,0.18788201091747622,0.09873174442780276,0.014613386577782734,0.0006316274301167085,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7285242621310655,0.4935616539383475,0.16483719777285863,0.18746762593670602,0.09902455094682483,0.014642842247646653,0.0006443031436702529,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.732516258129064,0.49312303281453324,0.16505129227070042,0.18705324095593592,0.09931735746584687,0.014672297917510574,0.0006569788572237965,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.736508254127064,0.49268441169071886,0.16526538676854222,0.18663885597516572,0.09961016398486895,0.014701753587374492,0.0006696545707773409,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7405002501250624,0.4923106701683862,0.16549762117479802,0.1862354117306221,0.0998959892908454,0.014734527177867386,0.0006825515879455897,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.744492246123061,0.4923897882643957,0.16585647214178348,0.18590833382493963,0.10013308572976347,0.014790459854350554,0.0006969933043444797,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.748484242121061,0.49246890636040525,0.16621532310876896,0.18558125591925706,0.10037018216868154,0.014846392530833726,0.0007114350207433715,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7524762381190593,0.4925480244564147,0.16657417407575442,0.18525417801357455,0.10060727860759962,0.014902325207316894,0.0007258767371422615,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7564682341170585,0.49262714255242424,0.16693302504273994,0.18492710010789204,0.10084437504651769,0.014958257883800063,0.0007403184535411534,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.760460230115058,0.49270626064843376,0.16729187600972537,0.18460002220220953,0.10108147148543577,0.015014190560283233,0.0007547601699400434,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.764452226113056,0.4927853787444434,0.16765072697671082,0.184272944296527,0.10131856792435384,0.015070123236766403,0.0007692018863389333,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.768444222111056,0.4928644968404529,0.16800957794369634,0.18394586639084445,0.10155566436327192,0.015126055913249573,0.0007836436027378252,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7724362181090543,0.49294361493646227,0.16836842891068177,0.18361878848516192,0.10179276080218999,0.01518198858973274,0.0007980853191367152,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7764282141070535,0.4930227330324718,0.16872727987766728,0.1832917105794794,0.10202985724110808,0.015237921266215917,0.0008125270355356071,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.780420210105053,0.49308335399706565,0.16913950147629686,0.18296525342990175,0.102243464875596,0.015294062971698708,0.0008308886397666965,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.784412206103051,0.492986749344625,0.17000537344390115,0.1826440727072153,0.10225741767242787,0.015351981423678317,0.0008825692905714719,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.7884042021010496,0.49289014469218434,0.17087124541150556,0.1823228919845288,0.10227137046925973,0.015409899875657933,0.0009342499413762536,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.792396198099049,0.49279354003974374,0.17173711737910988,0.1820017112618423,0.10228532326609158,0.015467818327637549,0.0009859305921810298,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.796388194097049,0.49269693538730314,0.17260298934671428,0.1816805305391558,0.10229927606292342,0.015525736779617166,0.0010376112429858115,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.800380190095048,0.4926003307348624,0.17346886131431863,0.18135934981646937,0.10231322885975527,0.015583655231596773,0.0010892918937905867,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.804372186093046,0.4925037260824218,0.17433473328192292,0.18103816909378292,0.10232718165658712,0.015641573683576382,0.0011409725445953628,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.808364182091045,0.4924071214299812,0.17520060524952735,0.1807169883710964,0.10234113445341897,0.015699492135556,0.0011926531954001447,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.812356178089044,0.4923105167775407,0.17606647721713165,0.18039580764840993,0.10235508725025082,0.015757410587535613,0.0012443338462049208,0.543843930263655,0.5085445663890621,3.414826570862784,0
3.816348174087044,0.4922139121251,0.17693234918473605,0.18007462692572343,0.10236904004708268,0.01581532903951523,0.0012960144970097023,0.543843930263655,0.5085445663890621,3.414826570862784,0
