r (A),g(r)_weighted_K-Cl,g(r)_weighted_K-K,g(r)_weighted_K-Na,g(r)_weighted_Na-Cl,g(r)_weighted_Na-Na,S_i_K-Cl,S_i_Na-Cl,Average_SCL,lambda_BC
5.325004680233117,0.12615946610494422,0.12200132524896307,0.1086278329178481,0.1511176801952759,0.09355360672384234,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.329967405936968,0.1265805265561733,0.12173178595281338,0.10832174886221511,0.15186491240879135,0.09318530374237036,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.33493013164082,0.1270015870074024,0.1214622466566637,0.10801566480658215,0.1526121446223068,0.09281700076089845,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.339892857344672,0.12742264745863158,0.12119270736051395,0.10770958075094908,0.15335937683582238,0.09244869777942642,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.344855583048524,0.12784370790986066,0.12092316806436426,0.10740349669531613,0.15410660904933782,0.09208039479795449,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.349818308752376,0.12826476836108977,0.12065362876821459,0.10709741263968316,0.15485384126285326,0.09171209181648256,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.354781034456228,0.12868582881231894,0.12038408947206483,0.10679132858405012,0.15560107347636884,0.09134378883501054,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.35974376016008,0.12910688926354802,0.12011455017591514,0.10649169585152198,0.15644327134057218,0.09097926388059425,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.364706485863932,0.12952794971477719,0.11984501087976542,0.10620872115363332,0.15750752472291965,0.09062394451140032,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.369669211567784,0.1301295159927114,0.11956797808825295,0.1059257464557447,0.15857177810526693,0.09026862514220647,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.374631937271635,0.1307391432592879,0.11929026989930991,0.10564277175785611,0.15963603148761424,0.08991330577301264,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.379594662975488,0.13134877052586452,0.11901256171036682,0.10535979705996747,0.1607002848699617,0.08955798640381872,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.384557388679339,0.13195839779244106,0.11873485352142378,0.10507682236207885,0.161764538252309,0.08920266703462487,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.389520114383191,0.13256802505901757,0.11845714533248071,0.10479384766419025,0.1627080367200157,0.08884734766543104,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.394482840087044,0.1331776523255942,0.11817943714353765,0.1045108729663016,0.16321034775308826,0.08849202829623713,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.399445565790895,0.1337319557856517,0.11790172895459458,0.10423148146706336,0.16371265878616076,0.08814005411352244,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.404408291494748,0.13406065523581745,0.11762402076565148,0.10396965486101281,0.1642149698192333,0.08780309893503659,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.409371017198599,0.13438935468598315,0.11734441348384239,0.1037078282549623,0.16471728085230583,0.0874661437565508,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.414333742902451,0.13471805413614885,0.11706435203087556,0.10344600164891181,0.1652195918853783,0.08712918857806502,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.419296468606303,0.13504675358631457,0.11678429057790869,0.10318417504286125,0.1657219029184509,0.08679223339957919,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.424259194310155,0.13537545303648027,0.11650422912494185,0.10292234843681074,0.16622421395152337,0.08645527822109339,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.429221920014007,0.13570415248664602,0.11622416767197497,0.10266052183076017,0.16672652498459592,0.08611832304260757,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.434184645717859,0.13603285193681172,0.11594410621900811,0.1023986952247097,0.16722883601766844,0.08578136786412179,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.439147371421711,0.13636155138697742,0.11566404476604131,0.10213693443473858,0.1677311470507409,0.08544572726417347,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.444110097125563,0.13669025083714317,0.1153839833130744,0.10187622015447072,0.1682334580838135,0.08512689590168676,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.449072822829415,0.13701895028730884,0.1150930694899909,0.1016155058742029,0.16873576911688595,0.08480806453920012,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.454035548533266,0.13734764973747454,0.11479744638450055,0.1013547915939351,0.16923808014995848,0.08448923317671346,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.458998274237119,0.1376763491876403,0.11450182327901011,0.10109407731366725,0.16974528395652735,0.08417040181422675,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.46396099994097,0.138005048637806,0.11420620017351975,0.10083336303339942,0.17057136015384305,0.0838515704517401,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.468923725644823,0.13833374808797175,0.11391057706802935,0.10057264875313154,0.17139743635115895,0.08353273908925339,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.473886451348674,0.1387400406084317,0.11361495396253897,0.10031193447286374,0.1722235125484747,0.08321390772676672,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.478849177052526,0.1393091281027612,0.11331933085704858,0.10005122019259592,0.1730495887457904,0.08289507636428008,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.483811902756378,0.13987821559709082,0.11302370775155816,0.09979714163947513,0.17387566494310627,0.08259811735338687,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.48877462846023,0.1404473030914203,0.11272632947032231,0.09954341960336185,0.17470174114042197,0.08230200213124363,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.4937373541640815,0.14101639058574983,0.11242771985300809,0.09928969756724859,0.17552781733773767,0.08200588690910036,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.498700079867934,0.14158547808007943,0.11212911023569379,0.09903597553113529,0.17635389353505354,0.08170977168695706,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.5036628055717856,0.14215456557440892,0.11183050061837956,0.09878225349502201,0.1773840589508192,0.08141365646481381,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.508625531275638,0.14272365306873852,0.11153189100106528,0.0985285314589087,0.178436404812694,0.08111754124267051,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.51358825697949,0.1433239167335729,0.11123328138375106,0.09827480942279541,0.17948875067456854,0.08082142602052725,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.518550982683341,0.14404107507675074,0.11093467176643682,0.09802108738668217,0.1805410965364431,0.080525310798384,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.523513708387194,0.14475823341992872,0.11063606214912251,0.0977747181765757,0.18159344239831782,0.08024639337918206,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.528476434091045,0.1454753917631066,0.11034310939677994,0.09752975755687272,0.18264578826019237,0.07997045062829884,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.533439159794897,0.14619255010628443,0.11005634025358292,0.09728479693716974,0.18335048383514257,0.07969450787741562,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.538401885498749,0.1469097084494624,0.10976957111038584,0.09703983631746678,0.18397749597101976,0.07941856512653236,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.543364611202601,0.14762686679264028,0.10948280196718882,0.09679487569776378,0.18460450810689677,0.07914262237564913,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.548327336906453,0.14816458900283624,0.10919603282399173,0.09654991507806075,0.18523152024277387,0.07886667962476587,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.553290062610305,0.1484832511521765,0.10890926368079475,0.09630495445835781,0.18585853237865094,0.07859073687388266,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.558252788314157,0.1488019133015168,0.10862249453759772,0.09605999383865485,0.186485544514528,0.07831479412299944,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.563215514018009,0.1491205754508571,0.10833572539440062,0.09583366972475292,0.18711255665040516,0.07802923777171465,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.568178239721861,0.14943923760019737,0.10805594913083619,0.09561424686016329,0.18773956878628217,0.07774033976103309,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.573140965425713,0.1497578997495377,0.10778819207340917,0.0953948239955736,0.18836658092215935,0.07745144175035149,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.578103691129565,0.15007656189887797,0.10752043501598217,0.09517540113098395,0.18899359305803634,0.07716254373966991,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.583066416833416,0.15039522404821823,0.10725267795855518,0.09495597826639432,0.18961711428778535,0.07687364572898835,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.588029142537269,0.15071388619755857,0.10698492090112816,0.09473655540180462,0.19023895229048013,0.07658474771830674,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.59299186824112,0.15103254834689886,0.10671716384370117,0.09451713253721498,0.19086079029317476,0.07629584970762518,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.597954593944972,0.15135121049623912,0.10644940678627418,0.09429770967262535,0.1914826282958694,0.0760235167493359,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.602917319648824,0.15166987264557946,0.10618164972884715,0.09407828680803564,0.19210446629856406,0.07578841670673278,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.607880045352676,0.15198853479491972,0.10591235361002425,0.09383423148110369,0.19272630430125873,0.0755533166641297,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.6128427710565285,0.15230719694426004,0.10563863307125881,0.09358870223602077,0.19334814230395345,0.07531821662152657,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.61780549676038,0.15262585909360032,0.10536491253249339,0.09334317299093793,0.19396998030664808,0.0750831165789235,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.622768222464232,0.15294452124294058,0.10509119199372798,0.09309764374585508,0.19460252065609868,0.07484801653632041,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.627730948168084,0.1533269493561491,0.10481747145496251,0.09285211450077216,0.19533191486701457,0.07461291649371729,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.632693673871936,0.15392929604461195,0.1045437509161971,0.0926065852556893,0.19606130907793035,0.07437781645111421,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.637656399575787,0.1545316427330748,0.10427003037743167,0.09236105601060646,0.19679070328884604,0.07414271640851113,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.64261912527964,0.15513398942153775,0.10399630983866621,0.09211433920115829,0.19752009749976193,0.07390919384583157,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.647581850983491,0.1557363361100006,0.10372142275726222,0.09186001729487565,0.19824949171067768,0.07367710926120587,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.652544576687344,0.15633868279846355,0.10343983310070656,0.09160569538859296,0.19897888592159355,0.07344502467658012,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.657507302391196,0.15694102948692643,0.10315824344415099,0.09135137348231033,0.1997082801325093,0.07321294009195442,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.662470028095047,0.15754337617538927,0.10287665378759539,0.09109705157602772,0.20025548485691508,0.07298085550732872,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.6674327537989,0.15814819220800366,0.10259506413103972,0.09084272966974502,0.20057924932258384,0.07274877092270299,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.672395479502751,0.15877262628971478,0.10231347447448415,0.0905884077634624,0.20090301378825257,0.07251668633807729,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.677358205206603,0.15939706037142587,0.10203188481792855,0.09033408585717975,0.20122677825392132,0.0722846017534516,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.682320930910455,0.1600214944531371,0.1017502951613729,0.09008235757604668,0.2015505427195901,0.07206407467949028,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.687283656614307,0.1606459285348482,0.10146896521517597,0.08983452345966651,0.20187430718525884,0.07185995451415127,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.692246382318159,0.16127036261655942,0.10119410063253684,0.0895866893432863,0.20219807165092765,0.07165583434881223,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.697209108022011,0.1618858397320278,0.10091923604989779,0.08933885522690613,0.20252183611659635,0.07145171418347322,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.7021718337258624,0.16218078290623872,0.10064437146725871,0.08909102111052597,0.20284560058226508,0.07124759401813421,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.707134559429715,0.1624757260804497,0.10036950688461958,0.08884318699414576,0.20316936504793387,0.07104347385279518,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.712097285133567,0.16277066925466063,0.10009464230198052,0.08859535287776561,0.20349312951360263,0.07083935368745617,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.717060010837418,0.16306561242887155,0.09981977771934143,0.08834751876138543,0.20381689397927144,0.07063523352211716,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.722022736541271,0.16336055560308255,0.09954491313670233,0.08809456553014934,0.20414065844494017,0.07044040477539291,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.726985462245122,0.16365549877729346,0.09927004855406327,0.08782908166153298,0.20446442291060893,0.07026694096550465,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.731948187948975,0.16395044195150446,0.09901602004731576,0.08756359779291659,0.2047881873762777,0.07009347715561634,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.736910913652826,0.16424538512571538,0.09876356742732124,0.08729811392430023,0.20511195184194644,0.06992001334572807,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.741873639356678,0.1645403282999263,0.09851111480732673,0.08703263005568386,0.20543571630761517,0.0697465495358398,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.74683636506053,0.1648352714741373,0.09825866218733213,0.08676714618706746,0.20575948077328396,0.06957308572595151,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.751799090764382,0.16513021464834823,0.09800620956733765,0.08650166231845109,0.20634619301273982,0.06939962191606323,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.756761816468234,0.1654251578225592,0.09775375694734305,0.0862361784498347,0.2069717616938443,0.06922615810617493,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.761724542172086,0.16572010099677012,0.09750130432734856,0.08603648502761528,0.20759733037494862,0.06905867733631009,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.7666872678759376,0.16601504417098104,0.09724885170735405,0.0858478862876858,0.208222899056053,0.06891627713483545,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.77164999357979,0.166309987345192,0.09701326619507229,0.08565928754775631,0.20884846773715748,0.06877387693336078,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.776612719283642,0.16682340188041786,0.0967813643491751,0.08547068880782688,0.20947403641826182,0.06863147673188615,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.781575444987493,0.16757593757398698,0.09654946250327794,0.0852820900678974,0.21009960509936618,0.0684890765304115,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.786538170691346,0.1683284732675562,0.09631756065738072,0.08509349132796791,0.21072517378047068,0.06834667632893685,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.791500896395197,0.16908100896112532,0.09608565881148355,0.08490489258803847,0.2114964892026038,0.0682042761274622,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.79646362209905,0.16983354465469458,0.09585375696558632,0.08471629384810898,0.21231421252906404,0.06806187592598754,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.801426347802901,0.1705860803482637,0.09562185511968915,0.0845276951081795,0.21313193585552417,0.06792193790197985,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.806389073506753,0.17133861604183281,0.09538995327379197,0.08433909636825004,0.2139496591819843,0.06780949753207993,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.811351799210605,0.17209115173540204,0.09516197238025156,0.08412229655005087,0.2147673825084446,0.06769705716217997,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.816314524914457,0.17290083955698574,0.0949355842426458,0.08389448719655263,0.21558510583490464,0.06758461679228003,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.821277250618309,0.17380989230644883,0.09470919610503996,0.08366667784305436,0.216053729255074,0.06747217642238011,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.826239976322161,0.1747189450559121,0.09448280796743415,0.08343886848955608,0.21635352473984573,0.06735973605248016,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.831202702026013,0.1756279978053752,0.09425641982982838,0.08321105913605782,0.2166533202246174,0.06724729568258021,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.836165427729865,0.17653705055483848,0.0940300316922225,0.08298324978255953,0.21695311570938908,0.06713485531268026,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.841128153433717,0.1774461033043016,0.0938036435546167,0.08275544042906127,0.2172529111941607,0.06702241494278033,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.846090879137568,0.17835515605376473,0.09357725541701092,0.08252763107556303,0.21755270667893242,0.06692605545225012,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.851053604841421,0.17926420880322802,0.0934068063331126,0.08230261296906663,0.21785250216370416,0.06683016510927069,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.856016330545272,0.1799543957787882,0.09327349112010638,0.08207939047729072,0.2181522976484758,0.06673427476629126,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.860979056249124,0.18053082200595252,0.09314017590710014,0.08185616798551483,0.21845209313324748,0.06663838442331184,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.865941781952976,0.18110724823311694,0.0930068606940939,0.0816329454937389,0.2187518886180192,0.0665424940803324,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.870904507656828,0.18168367446028127,0.09287354548108766,0.081409723001963,0.21905168410279083,0.06644660373735296,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.8758672333606805,0.18226010068744578,0.09274023026808138,0.08118650051018707,0.21935147958756254,0.06635071339437353,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.880829959064532,0.18283652691461005,0.09260691505507518,0.08096327801841117,0.21965127507233423,0.0662548230513941,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.885792684768384,0.18341295314177442,0.09247359984206896,0.08074005552663528,0.21995107055710586,0.06616407435734538,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.890755410472236,0.1839893793689388,0.09234028462906267,0.08052013058165322,0.22025086604187757,0.06607415487974254,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.895718136176088,0.18456580559610317,0.09220696941605643,0.0803035239998164,0.22055066152664926,0.0659842354021397,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.90068086187994,0.18514223182326767,0.09207365420305016,0.08008691741797955,0.22085045701142098,0.06589431592453684,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.905643587583792,0.18571865805043195,0.09194033899004395,0.07987031083614274,0.22135451394801,0.06580439644693402,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.910606313287643,0.18629508427759625,0.09180702377703771,0.07965370425430592,0.22191867004284882,0.06571447696933118,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.915569038991496,0.1868715105047607,0.09167370856403147,0.07943709767246906,0.22248282613768772,0.06562455749172832,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.920531764695348,0.187411256368967,0.09152393502993177,0.07922049109063226,0.2230469822325265,0.06553463801412548,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.925494490399199,0.1879265984927013,0.09136254903567723,0.07900388450879543,0.22361113832736532,0.06544859222108762,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.930457216103052,0.18844194061643577,0.0912011630414227,0.07879543764538093,0.22417529442220424,0.06536383394260215,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.935419941806903,0.18895728274017018,0.09103977704716817,0.07859985819131879,0.22473945051704305,0.06527907566411668,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.940382667510756,0.18947262486390457,0.09087839105291362,0.0784042787372566,0.22530360661188195,0.06519431738563121,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.945345393214607,0.189987966987639,0.0907170050586591,0.07820869928319446,0.225992003384975,0.06510955910714573,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.950308118918459,0.1905033091113733,0.09055561906440458,0.07801311982913231,0.22674444775610736,0.06502480082866027,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.955270844622311,0.1910186512351078,0.09039423307015003,0.07781754037507013,0.22749689212723984,0.0649400425501748,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.960233570326163,0.19153399335884216,0.09023284707589549,0.077621960921008,0.2282493364983722,0.06485528427168934,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.9651962960300144,0.1920493354825765,0.09007146108164098,0.07742638146694585,0.22900178086950457,0.0647746951335319,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.970159021733867,0.192564677606311,0.08991007508738644,0.07723138527347372,0.22975422524063713,0.06469645158071823,0.2479600374544984,0.0003223013148971736,3.6538631024994963,4.32778
5.975121747437719,0.1930800197300453,0.0897486890931319,0.07703790544358449,0.23022002461153712,0.06461820802790458,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
5.980084473141571,0.19359536185377976,0.08952059623917222,0.07684442561369524,0.23047429220812565,0.0645399644750909,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
5.985047198845423,0.19411070397751418,0.08928647931705894,0.07665094578380602,0.2307285598047141,0.06446172092227723,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
5.990009924549274,0.19461422430894665,0.08905236239494564,0.07645746595391681,0.2309828274013026,0.06438347736946358,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
5.994972650253127,0.19507271445826488,0.08881824547283229,0.07626398612402754,0.23123709499789116,0.0643052338166499,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
5.999935375956978,0.1955312046075831,0.08858412855071902,0.07607050629413833,0.2314913625944796,0.06422699026383623,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.00489810166083,0.19598969475690128,0.08835001162860572,0.07587702646424913,0.2317456301910681,0.06415328331249057,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.009860827364682,0.19644818490621954,0.08811589470649236,0.07568475451357658,0.23199989778765656,0.06408361814803656,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.014823553068534,0.19690667505553774,0.0878817777843791,0.0754984846468779,0.23225416538424512,0.06401395298358258,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.019786278772386,0.197365165204856,0.08764433993145139,0.0753122147801792,0.23250843298083365,0.06394428781912859,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.024749004476238,0.19782365535417418,0.08740610874937411,0.07512594491348053,0.23276270057742213,0.06387462265467461,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.0297117301800895,0.19828214550349238,0.08716787756729684,0.07493967504678185,0.23301696817401063,0.06380495749022062,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.034674455883942,0.19874063565281064,0.08692964638521951,0.07475340518008314,0.2332712357705991,0.06373529232576663,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.039637181587794,0.19919912580212884,0.08669141520314222,0.07456713531338446,0.23352550336718766,0.06366562716131265,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.044599907291646,0.1996576159514471,0.08645318402106492,0.07438086544668576,0.23377977096377617,0.0636039305988042,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.049562632995498,0.20011610610076527,0.08621495283898764,0.07419545711825053,0.2340365176120947,0.06355335134130898,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.054525358699349,0.20057459625008348,0.08597672165691037,0.0740241900697787,0.23438589076039962,0.06350277208381375,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.059488084403202,0.20103308639940173,0.08574424039628371,0.07385292302130683,0.23473526390870458,0.06345219282631852,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.064450810107053,0.2016090647379878,0.08551424971243063,0.073681655972835,0.23508463705700952,0.06340161356882329,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.069413535810905,0.20242105946869868,0.08528425902857754,0.07351038892436317,0.23543401020531443,0.06335103431132807,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.074376261514757,0.20323305419940976,0.08505426834472443,0.0733391218758913,0.23578338335361942,0.06330045505383285,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.079338987218609,0.20404504893012063,0.08482427766087135,0.07316785482741947,0.23613275650192436,0.06324987579633762,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.0843017129224615,0.20485704366083163,0.08459428697701822,0.0729965877789476,0.23648212965022936,0.06320724439335147,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.089264438626313,0.20566903839154263,0.08436429629316516,0.07282532073047578,0.23683150279853427,0.06318262292995215,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.094227164330165,0.20648103312225344,0.08413430560931208,0.07267045112514298,0.23724407384119883,0.06315800146655283,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.099189890034017,0.20729302785296452,0.08391586972855047,0.07251649432715415,0.23766259992249522,0.0631333800031535,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.104152615737869,0.20812434580229208,0.08370552009315398,0.07236253752916537,0.2380811260037915,0.06310875853975417,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.10911534144172,0.20902423218490476,0.08349517045775745,0.07220858073117659,0.2384996520850878,0.06308413707635485,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
6.114078067145573,0.20992411856751766,0.08328482082236091,0.07205462393318776,0.23891817816638408,0.06305951561295552,7.77362631715377e-06,0.0003223013148971736,3.6538631024994963,4.32778
