r (A),g(r)_weighted_Ca-Ca,g(r)_weighted_Ca-Cl,g(r)_weighted_Ca-K,g(r)_weighted_Cl-Cl,g(r)_weighted_K-Cl,g(r)_weighted_K-K,S_i_Ca-Cl,S_i_K-Cl,Average_SCL,lambda_BC
7.578403770845423,0.019602044143384137,0.09073702190948209,0.0452975934589429,0.43871740907012075,0.21750459043876746,0.11678186520395088,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.585804555777889,0.019718739111800193,0.09057922212322067,0.045489771609544705,0.43923964342530253,0.21804169329454984,0.11710887030980373,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.593205340710355,0.019835434080216246,0.09042142233695925,0.045681949760146515,0.43972477928853465,0.2185787961503322,0.11743587541565655,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.600606125642821,0.0199521290486323,0.09026362255069784,0.04587412791074832,0.4402099151517667,0.21911589900611458,0.11776288052150938,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.608006910575288,0.020068824017048355,0.09010582276443642,0.04606630606135013,0.4406950510149988,0.21965300186189696,0.11808988562736221,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.615407695507754,0.020185518985464404,0.08994802297817499,0.04625848421195194,0.4411801868782309,0.22019010471767933,0.11841689073321504,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.62280848044022,0.020302213953880464,0.08979022319191358,0.04645066236255374,0.441665322741463,0.2207272075734617,0.11874389583906786,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.630209265372686,0.020418908922296513,0.08963242340565215,0.04664284051315555,0.4421504586046951,0.22126431042924408,0.11907090094492068,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.637610050305152,0.02053560389071257,0.08947462361939075,0.04683724229638266,0.4426355944679271,0.22180141328502645,0.11939790605077352,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.645010835237619,0.020652298859128622,0.08931682383312932,0.04703359717811462,0.44312073033115923,0.22233851614080882,0.11972491115662634,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.652411620170085,0.020768993827544675,0.0891590240468679,0.047229952059846564,0.4436058661943913,0.2228771549028695,0.12005191626247919,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.659812405102551,0.02088568879596073,0.0890012242606065,0.04742630694157852,0.4440910020576234,0.22345549314377747,0.120378921368332,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.667213190035017,0.02100238376437678,0.08884342447434507,0.047622661823310465,0.44457613792085543,0.22403383138468547,0.12070592647418484,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.6746139749674835,0.021119078732792836,0.08868562468808364,0.04781901670504242,0.44506127378408755,0.22461216962559344,0.12103293158003767,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.68201475989995,0.021235773701208892,0.08852782490182223,0.048015371586774366,0.4455464096473197,0.22519050786650144,0.12135993668589048,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.689415544832416,0.021352468669624942,0.08837002511556083,0.04821172646850632,0.4460315455105518,0.22576884610740944,0.12168694179174332,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.696816329764882,0.02146751639210689,0.08821222532929938,0.04840808135023827,0.4465166813737838,0.22634718434831738,0.12201394689759613,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.704217114697348,0.021580014436656126,0.08805442554303798,0.04860443623197022,0.4470018172370159,0.2269255225892254,0.12234095200344898,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.711617899629815,0.021692512481205354,0.0878415927551022,0.04880079111370217,0.447486953100248,0.22750386083013335,0.1226679571093018,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.719018684562282,0.021805010525754596,0.08759637352696847,0.048997145995434144,0.4479720889634801,0.22808219907104144,0.12299496221515467,2.0191483070016834e-10,3.655816565067798e-05,4.123942324814675,0
7.726419469494748,0.021917508570303827,0.08735115429883478,0.04919350087716609,0.44845722482671224,0.22866053731194944,0.1233219673210075,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.733820254427214,0.02203000661485306,0.08710593507070108,0.04938985575889805,0.44894236068994425,0.2292388755528574,0.12364981723205287,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.74122103935968,0.022142504659402287,0.08686071584256738,0.04958621064063,0.4493829957743687,0.22981721379376543,0.12398293349304078,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.748621824292146,0.022255002703951525,0.08661549661443367,0.049782565522361946,0.4497606870848899,0.23039555203467338,0.12431604975402866,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.756022609224613,0.02236750074850076,0.08637027738629997,0.04997892040409389,0.45013837839541126,0.23097389027558138,0.12464916601501656,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.763423394157079,0.022479998793049984,0.08612505815816628,0.05017527528582585,0.4505160697059325,0.23155222851648935,0.12498228227600446,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.770824179089545,0.02259249683759921,0.08587983893003258,0.050371630167557795,0.45089376101645384,0.23213056675739735,0.12531539853699236,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.778224964022011,0.022704994882148444,0.08563461970189887,0.050567985049289756,0.4512714523269751,0.23270890499830535,0.12564851479798025,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.785625748954478,0.022817492926697675,0.08538940047376517,0.0507643399310217,0.4516491436374964,0.23328724323921332,0.12598163105896817,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.793026533886944,0.022929990971246907,0.08514418124563147,0.050958538853021894,0.45202683494801765,0.23386558148012132,0.12631474731995607,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.80042731881941,0.02304248901579614,0.08489896201749778,0.051148479749617226,0.452404526258539,0.23444391972102926,0.12664786358094396,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.807828103751876,0.023154987060345373,0.08465374278936408,0.05133842064621256,0.45278221756906023,0.23502225796193726,0.12698097984193182,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.815228888684342,0.0232674851048946,0.08440852356123037,0.0515283615428079,0.4531599088795816,0.23559622294336569,0.12731409610291974,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.822629673616809,0.023379983149443836,0.08416330433309667,0.05171830243940323,0.4535376001901028,0.2361696406915646,0.12764721236390766,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.830030458549275,0.023492481193993064,0.08391808510496297,0.05190824333599856,0.4539152915006241,0.2367430584397635,0.12798032862489556,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.837431243481741,0.023604979238542288,0.08367286587682927,0.0520981842325939,0.4542929828111454,0.23731647618796242,0.12831344488588345,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.844832028414207,0.023717477283091523,0.08342764664869556,0.05228812512918924,0.4546706741216667,0.2378898939361613,0.12864656114687134,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.8522328133466734,0.023827503067538055,0.08318242742056187,0.05247806602578457,0.45504836543218796,0.2384633116843602,0.12897967740785923,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.85963359827914,0.023925005644234523,0.08293720819242817,0.052668006922379905,0.45542605674270925,0.23903672943255913,0.12931279366884715,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.867034383211606,0.024022508220930997,0.0827072473410899,0.05285794781897525,0.4558037480532305,0.23961014718075804,0.12964590992983505,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.874435168144072,0.024120010797627465,0.082494360571935,0.053047888715570576,0.45618143936375183,0.24018356492895698,0.12997902619082294,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.881835953076538,0.02421751337432394,0.0822814738027801,0.05323782961216591,0.4565591306742732,0.24075698267715587,0.13031214245181083,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.8892367380090045,0.024315015951020407,0.0820685870336252,0.05342777050876125,0.4569368219847944,0.2413304004253548,0.13064525871279875,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.896637522941471,0.024412518527716875,0.0818557002644703,0.05361771140535659,0.4572847816289522,0.24190381817355372,0.13097015678486779,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.904038307873937,0.024510021104413346,0.08164281349531541,0.05380765230195191,0.45753536618757534,0.24247723592175263,0.1312948501814255,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.911439092806403,0.024607523681109814,0.08142992672616049,0.05399759319854725,0.45778595074619854,0.24305065366995152,0.1316195435779832,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.918839877738869,0.024705026257806288,0.08121703995700559,0.0541875340951426,0.4580365353048217,0.24362407141815048,0.13194423697454088,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.926240662671335,0.024802528834502756,0.0810041531878507,0.05437747499173792,0.45828711986344495,0.24419748916634934,0.1322689303710986,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.933641447603802,0.02490003141119923,0.0807912664186958,0.05456741588833327,0.45853770442206815,0.24477090691454825,0.1325936237676563,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.941042232536268,0.024997533987895698,0.08057837964954088,0.0547573567849286,0.4587882889806913,0.24534432466274714,0.132918317164214,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.948443017468734,0.025095036564592166,0.080365492880386,0.05494502292070497,0.45903887353931444,0.2459177424109461,0.13324301056077173,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.9558438024012,0.025192539141288633,0.0801526061112311,0.05511892256259091,0.45928945809793753,0.24649116015914496,0.13356770395732942,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.963244587333667,0.025290041717985108,0.0799397193420762,0.055292822204476864,0.4595400426565608,0.24706457790734387,0.1338923973538871,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.970645372266133,0.02538754429468158,0.07972683257292128,0.05546672184636283,0.459790627215184,0.24762511591604888,0.13421709075044483,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.978046157198599,0.025485046871378047,0.07951394580376639,0.05564062148824877,0.46004121177380725,0.2481811361886382,0.13454178414700255,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.985446942131066,0.02558254944807453,0.07930105903461146,0.055814521130134714,0.4602917963324303,0.2487371564612276,0.1348664775435603,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
7.992847727063532,0.025680052024770996,0.07908817226545656,0.05598842077202068,0.46054238089105354,0.24929317673381693,0.13519117094011798,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.000248511995999,0.02577755460146747,0.07887528549630166,0.05616232041390663,0.46079296544967674,0.2498491970064062,0.13551586433667567,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.007649296928465,0.025875057178163942,0.07866239872714675,0.05633622005579258,0.4610435500082999,0.25040521727899556,0.13584055773323336,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.015050081860931,0.025954652733829638,0.07844951195799187,0.05651011969767853,0.4612941345669231,0.25096123755158484,0.13616525112979108,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.022450866793397,0.026033271161198183,0.07825530448401055,0.05668401933956448,0.46154471912554623,0.25151725782417417,0.1364899445263488,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.029851651725863,0.02611188958856673,0.07809955647455379,0.05685791898145044,0.4617953036841694,0.2520732780967635,0.1368146379229065,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.03725243665833,0.026190508015935275,0.077943808465097,0.05703181862333638,0.46204588824279275,0.25262929836935283,0.13713933131946418,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.044653221590796,0.026269126443303824,0.07778806045564023,0.05720571826522233,0.46229647280141584,0.2531853186419421,0.13746402471602187,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.052054006523262,0.026347744870672363,0.07763231244618346,0.05737961790710827,0.4625403731738546,0.2537413389145315,0.1377653417079504,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.059454791455728,0.02642636329804091,0.0774765644367267,0.05755351754899424,0.4626692854929999,0.2542973591871208,0.13806128750282692,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.066855576388194,0.026504981725409455,0.07732081642726993,0.05772741719088019,0.46279819781214515,0.2548533794597102,0.1383572332977034,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.07425636132066,0.026583600152778,0.07716506841781315,0.057901316832766135,0.4629271101312905,0.2554093997322995,0.13865317909257993,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.081657146253127,0.02666221858014654,0.07700932040835638,0.05807521647465209,0.4630560224504358,0.25596542000488876,0.13894912488745645,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.089057931185593,0.02674083700751509,0.07685357239889962,0.05824911611653804,0.4631849347695812,0.25652144027747803,0.139245070682333,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.09645871611806,0.026819455434883635,0.07669782438944285,0.05842301575842398,0.4633138470887265,0.2570774605500674,0.13954101647720943,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.103859501050525,0.026898073862252177,0.07654207637998607,0.05859691540030994,0.46344275940787183,0.25763348082265675,0.13983696227208595,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.111260285982992,0.026976692289620723,0.0763863283705293,0.05873873888207162,0.46357167172701713,0.25818950109524613,0.1401329080669625,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.118661070915458,0.027055310716989266,0.07623058036107253,0.05887885294966974,0.46370058404616243,0.2587455213678354,0.14042885386183898,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.126061855847924,0.02713392914435781,0.07607483235161576,0.05901896701726786,0.46382949636530785,0.2592635900139674,0.14072479965671547,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.13346264078039,0.027212547571726354,0.075919084342159,0.059159081084866,0.46395840868445304,0.25975513693560054,0.14102074545159202,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.140863425712856,0.027291165999094903,0.07576333633270221,0.05929919515246413,0.46408732100359834,0.26024668385723343,0.14131669124646848,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.148264210645323,0.02736978442646345,0.07560758832324545,0.059439309220062235,0.46421623332274364,0.26073823077886654,0.14161263704134497,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.155664995577789,0.02744840285383199,0.07545184031378868,0.05957942328766036,0.46434514564188895,0.26122977770049954,0.1419085828362215,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.163065780510255,0.027527021281200537,0.07529609230433192,0.059719537355258465,0.46447405796103425,0.2617213246221326,0.142204528631098,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.170466565442721,0.027581624550706632,0.07514034429487514,0.05985965142285661,0.4646029702801797,0.26221287154376566,0.1425004744259745,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.177867350375188,0.027627477534600587,0.07500884883764733,0.059999765490454736,0.4647318825993249,0.2627044184653987,0.142796420220851,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.185268135307654,0.027673330518494545,0.07500144330300262,0.06013987955805285,0.4648607949184702,0.26319596538703177,0.14309236601572747,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.19266892024012,0.027719183502388504,0.07499403776835789,0.06027999362565097,0.46498970723761546,0.2636875123086647,0.143388311810604,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.200069705172586,0.027765036486282462,0.07498663223371316,0.06042010769324909,0.4651186195567608,0.26417905923029783,0.1436842576054805,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.207470490105052,0.027810889470176414,0.07497922669906844,0.06056022176084721,0.4652475318759061,0.2646706061519309,0.14395514093788436,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.214871275037519,0.027856742454070375,0.0749718211644237,0.06070033582844534,0.4652661502824286,0.26516215307356383,0.1442125658604902,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.222272059969985,0.027902595437964327,0.07496441562977899,0.06084044989604348,0.46526961205844053,0.26565369999519695,0.14446999078309605,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.229672844902451,0.027948448421858292,0.07495701009513425,0.060980563963641585,0.46527307383445227,0.26614524691683,0.14472741570570186,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.237073629834917,0.027994301405752244,0.07494960456048953,0.06112067803123972,0.465276535610464,0.26663679383846306,0.14498484062830772,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.244474414767383,0.0280401543896462,0.0749421990258448,0.061260792098837835,0.4652799973864758,0.26712834076009606,0.14524226555091357,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.25187519969985,0.028086007373540164,0.07493479349120008,0.061400906166435947,0.46528345916248764,0.2676198876817291,0.14549969047351938,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.259275984632316,0.028131860357434122,0.07492738795655535,0.06154102023403409,0.4652869209384993,0.2681114346033622,0.1457571153961252,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.266676769564782,0.028177713341328074,0.07491998242191061,0.061649723367570346,0.4652903827145112,0.2686029815249952,0.14601454031873107,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.274077554497248,0.028223566325222032,0.0749125768872659,0.06174830833314379,0.4652938444905229,0.26909452844662823,0.1462719652413369,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.281478339429714,0.028269419309115994,0.07490517135262116,0.06184689329871724,0.4652973062665347,0.26954286122000304,0.14652939016394276,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.28887912436218,0.028315272293009945,0.07489776581797644,0.06194547826429069,0.46530076804254644,0.2699358011770446,0.14678681508654853,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.296279909294647,0.02836112527690391,0.07489036028333171,0.06204406322986414,0.46530422981855807,0.270328741134086,0.14704424000915442,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.303680694227113,0.028406978260797862,0.07488295474868699,0.062142648195437585,0.46530769159457,0.27072168109112754,0.14730166493176028,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.31108147915958,0.02845283124469182,0.07487554921404226,0.06224123316101104,0.4653111533705817,0.27111462104816897,0.1475590898543661,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.318482264092045,0.028498684228585782,0.07486814367939754,0.062339818126584484,0.46531461514659356,0.27150756100521056,0.14781651477697194,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.325883049024512,0.028529169876878598,0.0748607381447528,0.06243840309215793,0.4653180769226053,0.2719005009622521,0.14807393969957777,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.333283833956978,0.028545629037708572,0.07485319266199406,0.06253698805773138,0.4653215386986171,0.2722934409192936,0.14833136462218363,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.340684618889444,0.028562088198538546,0.07481731039812453,0.06263557302330483,0.46532500047462894,0.27268638087633507,0.14858878954478946,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.34808540382191,0.02857854735936852,0.07478142813425499,0.06273415798887827,0.4653284622506407,0.27307932083337655,0.1488462144673953,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.355486188754377,0.028595006520198498,0.07474554587038547,0.06283274295445172,0.46533192402665235,0.2734722607904181,0.14910363939000112,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.362886973686843,0.028611465681028476,0.07470966360651594,0.06293132792002518,0.4653353858026642,0.2738652007474596,0.14932882396186417,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.370287758619309,0.02862792484185845,0.0746737813426464,0.06302991288559862,0.46525760670415806,0.27425814070450116,0.1495201934861411,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.377688543551775,0.028644384002688424,0.07463789907877688,0.06312849785117208,0.4651455758120066,0.27465108066154265,0.14971156301041796,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.385089328484241,0.0286608431635184,0.07460201681490734,0.06322708281674554,0.46503354491985516,0.2750440206185842,0.14990293253469486,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.39249011341671,0.02867730232434838,0.0745661345510378,0.063325667782319,0.46492151402770376,0.2754369605756258,0.15009430205897184,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.399890898349176,0.028693761485178357,0.07453025228716827,0.06342425274789246,0.46480948313555237,0.27582990053266726,0.1502856715832487,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.407291683281642,0.028710220646008335,0.07449437002329874,0.0635228377134659,0.464697452243401,0.2762228404897088,0.15047704110752563,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.414692468214108,0.02872667980683831,0.07445848775942922,0.06362142267903935,0.46458542135124964,0.27661578044675034,0.15066841063180253,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.422093253146574,0.028743138967668284,0.07442260549555968,0.06369478734997296,0.4644733904590982,0.2770087204037918,0.1508597801560794,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.42949403807904,0.028759598128498258,0.07438672323169015,0.06374915498607416,0.46436135956694674,0.2774016603608334,0.1510511496803563,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.436894823011507,0.028776057289328236,0.07435084096782062,0.06380352262217533,0.4642493286747954,0.2777575325887651,0.15124251920463322,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.444295607943973,0.028792516450158213,0.07431495870395109,0.0638578902582765,0.46413729778264395,0.27802112046096517,0.15143388872891012,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.451696392876439,0.02880897561098818,0.07427907644008155,0.06391225789437768,0.4640252668904926,0.2782847083331653,0.151625258253187,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.459097177808905,0.028825434771818162,0.07424319417621203,0.06396662553047888,0.4639132359983413,0.2785482962053655,0.1518166277774639,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.466497962741371,0.02884189393264814,0.07420731191234249,0.06402099316658004,0.46380120510618983,0.2788118840775656,0.15200799730174083,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.473898747673838,0.02885835309347811,0.07417142964847295,0.06407536080268122,0.4636891742140384,0.2790754719497657,0.15219936682601773,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.481299532606304,0.02886614577907682,0.07413554738460344,0.06412972843878241,0.46357714332188704,0.2793390598219658,0.15239073635029457,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.48870031753877,0.028855614591678458,0.0740996651207339,0.06418409607488358,0.46346511242973565,0.27960264769416593,0.15258210587457152,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.496101102471236,0.028845083404280103,0.07416141741713747,0.06423846371098477,0.4633530815375842,0.2798662355663661,0.15277347539884842,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.503501887403702,0.028834552216881745,0.07424142701716542,0.06429283134708594,0.46324105064543286,0.28012982343856613,0.15296484492312534,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.510902672336169,0.028824021029483386,0.07432143661719338,0.06434719898318712,0.4631290197532814,0.2803934113107662,0.1531562144474022,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.518303457268635,0.02881348984208503,0.07440144621722133,0.0644015666192883,0.46301698886112996,0.2806569991829664,0.1533252680810941,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.525704242201101,0.028802958654686673,0.07448145581724928,0.06445593425538948,0.4628647924996703,0.2809205870551665,0.15344808738910873,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.533105027133567,0.02879242746728831,0.07456146541727725,0.06451030189149065,0.4626769216158843,0.2811841749273666,0.15357090669712337,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.540505812066034,0.02878189627988996,0.0746414750173052,0.06456466952759184,0.4624890507320984,0.2814477627995667,0.153693726005138,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.5479065969985,0.028771365092491598,0.07472148461733316,0.06461903716369302,0.4623011798483125,0.28171135067176684,0.15381654531315267,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.555307381930966,0.02876083390509324,0.07480149421736111,0.06467340479979419,0.46211330896452657,0.28197493854396694,0.15393936462116733,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.562708166863432,0.02875030271769488,0.07488150381738906,0.06472777243589536,0.4619254380807406,0.28223852641616703,0.15406218392918192,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.570108951795898,0.028739771530296526,0.07496151341741703,0.06478214007199656,0.4617375671969546,0.2825021142883672,0.15418500323719658,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.577509736728365,0.028729240342898168,0.07504152301744497,0.06481825895461574,0.4615496963131688,0.2827657021605673,0.15430782254521125,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.58491052166083,0.028718709155499806,0.07512153261747292,0.06482577660402664,0.4613618254293828,0.2830292900327674,0.1544306418532259,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.592311306593297,0.02870817796810145,0.07520154221750089,0.06483329425343752,0.46117395454559695,0.2832762404955674,0.15455346116124055,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.599712091525763,0.028697646780703093,0.07528155181752884,0.06484081190284842,0.460986083661811,0.2834109441320746,0.1546762804692552,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.60711287645823,0.02868711559330473,0.0753615614175568,0.06484832955225932,0.46079821277802513,0.28354564776858193,0.15479909977726983,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.614513661390696,0.028676584405906376,0.07544157101758475,0.0648558472016702,0.46061034189423916,0.2836803514050892,0.1549219190852845,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.621914446323162,0.02866605321850802,0.0755215806176127,0.06486336485108109,0.4604224710104532,0.2838150550415965,0.15504473839329913,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.629315231255628,0.02865552203110966,0.07560159021764067,0.06487088250049197,0.46023460012666734,0.28394975867810374,0.1551675577013138,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.636716016188094,0.028641523644848985,0.07568159981766863,0.06487840014990284,0.46004672924288137,0.28408446231461104,0.1552903770093284,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.64411680112056,0.028603999929292027,0.07576160941769657,0.06488591779931376,0.4598588583590954,0.2842191659511183,0.15541319631734304,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.651517586053027,0.028566476213735068,0.07587931259568713,0.06489343544872464,0.45967098747530954,0.28435386958762554,0.1555360156253577,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
8.658918370985493,0.028528952498178106,0.07601491146247637,0.06490095309813554,0.45948311659152347,0.28448857322413285,0.15565883493337235,6.967783452162916e-14,3.655816565067798e-05,4.123942324814675,0
