r (A),g(r)_weighted_Mg-Cl,g(r)_weighted_Mg-Mg,g(r)_weighted_Cl-Cl,S_i_Mg-Cl,Average_SCL,lambda_BC
1.6997390266133066,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7052044254127063,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7106698242121061,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7161352230115057,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7216006218109055,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7270660206103052,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7325314194097048,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7379968182091046,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7434622170085043,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.748927615807904,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7543930146073037,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7598584134067035,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.765323812206103,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7707892110055028,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7762546098049024,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7817200086043021,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.787185407403702,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7926508062031015,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.7981162050025012,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.803581603801901,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8090470026013006,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8145124014007004,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8199778002001001,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8254431989994997,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8309085977988995,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8363739965982993,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8418393953976988,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8473047941970986,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8527701929964981,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.858235591795898,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8637009905952977,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8691663893946973,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.874631788194097,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8800971869934968,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8855625857928964,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.8910279845922962,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.896493383391696,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.9019587821910955,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.9074241809904953,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.912889579789895,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.9183549785892946,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.9238203773886944,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.9292857761880942,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
1.9347511749874937,0.0,0.0,0.0,1.0,4.537796004285695,4.76796
