r (A),g(r)_weighted_Cl-Cl,g(r)_weighted_Li-Cl,g(r)_weighted_Li-Li,S_i_Li-Cl,Average_SCL,lambda_BC
0.4184130102051026,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4253865603751876,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4323601105452726,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4393336607153577,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4463072108854427,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4532807610555278,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4602543112256128,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4672278613956978,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4742014115657829,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.4811749617358679,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.488148511905953,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.495122062076038,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5020956122461231,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5090691624162081,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5160427125862932,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5230162627563782,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5299898129264632,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5369633630965482,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5439369132666333,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5509104634367183,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5578840136068034,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5648575637768884,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5718311139469735,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5788046641170586,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5857782142871436,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5927517644572287,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.5997253146273137,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.6066988647973988,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.6136724149674837,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
0.6206459651375688,0.0,0.0,0.0,1.0,4.268759634248405,4.10511
