r (A),g(r)_weighted_F-F,g(r)_weighted_Th-F,g(r)_weighted_Th-Th,S_i_Th-F,Average_SCL,lambda_BC
2.801150575191596,1.3472673218093933,0.1023066819295082,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.805129482258629,1.3434644806142124,0.10078686440307501,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.809108389325663,1.3396616394190317,0.09926704687664181,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8130872963926965,1.335858798223851,0.09774722935020863,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.81706620345973,1.3320559570286703,0.09622741182377542,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8210451105267635,1.3282531158334896,0.09470759429734223,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.825024017593797,1.3244502746383089,0.09318777677090902,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8290029246608306,1.3206474334431282,0.09166795924447584,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.832981831727864,1.3168445922479475,0.09014814171804264,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8369607387948976,1.3123766382431612,0.08862832419160944,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.840939645861931,1.307628243370128,0.08738366554423578,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8449185529289647,1.3028798484970951,0.08670093036727052,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.848897459995998,1.298131453624062,0.08601819519030525,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.852876367063032,1.2933830587510289,0.08533546001333998,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.856855274130065,1.2886346638779957,0.08465272483637469,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8608341811970988,1.2838862690049626,0.08396998965940942,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8648130882641323,1.2791378741319295,0.08328725448244416,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.868791995331166,1.2743894792588963,0.0826045193054789,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8727709023981998,1.269433430997879,0.08192178412851361,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.876749809465233,1.264349470216622,0.08123904895154835,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8807287165322664,1.259265509435365,0.08055631377458308,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8847076235993,1.2541815486541081,0.0798735785976178,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8886865306663334,1.249097587872851,0.07919084342065252,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.892665437733367,1.244013627091594,0.07850810824368724,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.8966443448004005,1.2389296663103373,0.07782537306672198,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.900623251867434,1.23384570552908,0.07714263788975671,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9046021589344675,1.2287617447478227,0.07645990271279145,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.908581066001501,1.223965342246416,0.07577716753582617,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9125599730685345,1.21967431573104,0.07509443235886089,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.916538880135568,1.2153832892156635,0.07441169718189564,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9205177872026016,1.2110922627002871,0.07377122636264305,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.924496694269635,1.206801236184911,0.07327991662993694,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9284756013366686,1.2025102096695346,0.07278860689723082,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.932454508403702,1.1982191831541584,0.0722972971645247,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.936433415470736,1.193928156638782,0.07180598743181858,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.940412322537769,1.1896371301234057,0.07131467769911247,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9443912296048027,1.1853461036080295,0.07082336796640637,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.948370136671836,1.1810550770926531,0.07033205823370024,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9523490437388697,1.1767513500162046,0.06984074850099413,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9563279508059037,1.172215815541324,0.06934943876828802,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.960306857872937,1.1676802810664437,0.0688581290355819,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9642857649399703,1.1631447465915636,0.06836681930287579,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.968264672007004,1.158609212116683,0.06787550957016966,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9722435790740374,1.1540736776418028,0.06738419983746356,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.976222486141071,1.1495381431669225,0.06689289010475745,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9802013932081044,1.145002608692042,0.06640158037205134,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.984180300275138,1.1404670742171619,0.06591027063934521,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9881592073421714,1.1359315397422813,0.0654189609066391,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.992138114409205,1.131396005267401,0.06492765117393298,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
2.9961170214762385,1.1268604707925207,0.06443634144122688,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.000095928543272,1.1217566936870318,0.06397063823256277,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.004074835610305,1.1166310927285645,0.0637062093924862,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.008053742677339,1.1115054917700975,0.06344178055240962,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.012032649744373,1.1063798908116298,0.06317735171233303,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.016011556811406,1.1012542898531628,0.06291292287225647,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.01999046387844,1.0961286888946957,0.06264849403217988,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.023969370945473,1.0910030879362285,0.062384065192103294,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.0279482780125067,1.0858774869777612,0.062119636352026726,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.03192718507954,1.0807518860192942,0.06185520751195015,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.0359060921465737,1.0756262850608271,0.06159077867187356,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.039884999213607,1.07056061113686,0.06132634983179699,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.0438639062806407,1.0655637483475389,0.06106192099172042,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.0478428133476743,1.060566885558218,0.060797492151643824,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.051821720414708,1.0555700227688969,0.060533063311567256,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.055800627481741,1.0505731599795762,0.06026863447149071,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.0597795345487744,1.0455762971902554,0.06000420563141413,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.063758441615808,1.0405794344009345,0.05973977679133755,0.0003985156666666619,0.8761375133255734,4.218217014653536,0
3.067737348682841,1.0355825716116134,0.05947534795126097,0.00039824012407264756,0.8761375133255734,4.218217014653536,0
3.071716255749875,1.0305857088222923,0.05921091911118438,0.0003963631602490476,0.8761375133255734,4.218217014653536,0
3.0756951628169085,1.0255888460329714,0.05894649027110781,0.0003944861964254428,0.8761375133255734,4.218217014653536,0
3.079674069883942,1.0205919832436503,0.05868296800433554,0.0003926092326018428,0.8761375133255734,4.218217014653536,0
3.0836529769509755,1.0157239275461003,0.058602083265876286,0.0003907322687782381,0.8761375133255734,4.218217014653536,0
3.087631884018009,1.0110691214858691,0.058521198527417,0.0003888553049546381,0.8761375133255734,4.218217014653536,0
3.0916107910850426,1.006414315425638,0.058440313788957726,0.0003869783411310333,0.8761375133255734,4.218217014653536,0
3.095589698152076,1.001759509365407,0.05835942905049846,0.00038510137730743334,0.8761375133255734,4.218217014653536,0
3.0995686052191096,0.9971047033051759,0.058278544312039195,0.00038322441348383337,0.8761375133255734,4.218217014653536,0
3.103547512286143,0.9924498972449448,0.05819765957357992,0.0003813474496602286,0.8761375133255734,4.218217014653536,0
3.1075264193531766,0.9877950911847139,0.05811677483512065,0.00037947048583662855,0.8761375133255734,4.218217014653536,0
3.11150532642021,0.9831402851244828,0.05803589009666139,0.0003775935220130238,0.8761375133255734,4.218217014653536,0
3.115484233487244,0.9784854790642517,0.05795500535820211,0.0003757165581894238,0.8761375133255734,4.218217014653536,0
3.119463140554277,0.9738306730040207,0.05787412061974285,0.000373839594365819,0.8761375133255734,4.218217014653536,0
3.1234420476213107,0.9691758669437897,0.05779323588128357,0.0003729429908008095,0.8761375133255734,4.218217014653536,0
3.127420954688344,0.9645210608835585,0.0577123511428243,0.00037410492071850474,0.8761375133255734,4.218217014653536,0
3.1313998617553778,0.9603006099581367,0.05763146640436504,0.00037526685063619524,0.8761375133255734,4.218217014653536,0
3.1353787688224117,0.9561878796266178,0.057550581665905765,0.00037642878055389045,0.8761375133255734,4.218217014653536,0
3.139357675889445,0.9520751492950992,0.057469696927446495,0.0003775907104715809,0.8761375133255734,4.218217014653536,0
3.1433365829564783,0.9479624189635801,0.05738881218898722,0.0003787526403892762,0.8761375133255734,4.218217014653536,0
3.147315490023512,0.9438496886320613,0.05730792745052796,0.0003799145703069666,0.8761375133255734,4.218217014653536,0
3.1512943970905454,0.9397369583005426,0.05722704271206869,0.00038107650022466187,0.8761375133255734,4.218217014653536,0
3.155273304157579,0.9356242279690236,0.05714615797360941,0.00038223843014235237,0.8761375133255734,4.218217014653536,0
3.1592522112246124,0.931511497637505,0.05706527323515013,0.0003834003600600476,0.8761375133255734,4.218217014653536,0
3.163231118291646,0.927398767305986,0.05710291535091286,0.0003845622899777381,0.8761375133255734,4.218217014653536,0
3.1672100253586795,0.9232860369744674,0.05715416536522184,0.00038572421989543335,0.8761375133255734,4.218217014653536,0
3.171188932425713,0.9191733066429485,0.05720541537953083,0.00038688614981312373,0.8761375133255734,4.218217014653536,0
3.1751678394927465,0.9150605763114297,0.05725666539383983,0.00038804807973081906,0.8761375133255734,4.218217014653536,0
3.17914674655978,0.9111814974831993,0.05730791540814881,0.0003893288021074857,0.8761375133255734,4.218217014653536,0
3.183125653626813,0.9075375641164702,0.0573591654224578,0.00039072907649728093,0.8761375133255734,4.218217014653536,0
3.187104560693847,0.903893630749741,0.057410415436766775,0.00039212935088707613,0.8761375133255734,4.218217014653536,0
3.1910834677608806,0.9002496973830119,0.05746166545107577,0.00039352962527687145,0.8761375133255734,4.218217014653536,0
3.195062374827914,0.8966057640162827,0.05751291546538476,0.00039492989966666666,0.8761375133255734,4.218217014653536,0
3.199041281894948,0.8929618306495536,0.057564165479693744,0.00039633017405646187,0.8761375133255734,4.218217014653536,0
3.203020188961981,0.8893178972828244,0.05761541549400274,0.0003977304484462571,0.8761375133255734,4.218217014653536,0
3.2069990960290147,0.8856739639160952,0.05766666550831173,0.00039913072283605233,0.8761375133255734,4.218217014653536,0
3.210978003096048,0.882030030549366,0.057717915522620726,0.00040053099722585237,0.8761375133255734,4.218217014653536,0
3.2149569101630817,0.8783860971826367,0.057769165536929706,0.0004019312716156476,0.8761375133255734,4.218217014653536,0
3.2189358172301152,0.8747421638159075,0.0578204155512387,0.0004033315460054428,0.8761375133255734,4.218217014653536,0
3.2229147242971488,0.8710982304491783,0.057871665565547695,0.0004047318203952381,0.8761375133255734,4.218217014653536,0
3.2268936313641823,0.8674542970824491,0.05792291557985667,0.0004061320947850333,0.8761375133255734,4.218217014653536,0
3.230872538431216,0.8640110761431493,0.05797416559416567,0.00040753236917482857,0.8761375133255734,4.218217014653536,0
3.2348514454982493,0.8606848620380877,0.05802541560847464,0.0004062926706100381,0.8761375133255734,4.218217014653536,0
3.238830352565283,0.8573586479330257,0.05807666562278364,0.0004037772832570524,0.8761375133255734,4.218217014653536,0
3.2428092596323164,0.854032433827964,0.05820443906331973,0.00040126189590406185,0.8761375133255734,4.218217014653536,0
3.24678816669935,0.8507062197229022,0.05835266579340021,0.00039874650855107615,0.8761375133255734,4.218217014653536,0
3.2507670737663834,0.8473800056178404,0.0585008925234807,0.00039623112119808573,0.8761375133255734,4.218217014653536,0
3.254745980833417,0.8440537915127787,0.05864911925356117,0.0003937157338450952,0.8761375133255734,4.218217014653536,0
3.2587248879004505,0.840727577407717,0.05879734598364167,0.0003912003464921095,0.8761375133255734,4.218217014653536,0
3.262703794967484,0.837401363302655,0.05894557271372215,0.0003886849591391191,0.8761375133255734,4.218217014653536,0
3.266682702034517,0.8340751491975933,0.05909379944380264,0.0003861695717861333,0.8761375133255734,4.218217014653536,0
3.270661609101551,0.8307489350925316,0.05924202617388312,0.00038365418443314284,0.8761375133255734,4.218217014653536,0
3.2746405161685845,0.8274227209874697,0.0593902529039636,0.00038113879708015237,0.8761375133255734,4.218217014653536,0
3.278619423235618,0.823837125807482,0.05953847963404409,0.00037862340972716666,0.8761375133255734,4.218217014653536,0
3.282598330302652,0.8191009726055696,0.05968670636412456,0.00037610802237417613,0.8761375133255734,4.218217014653536,0
3.286577237369685,0.8143648194036563,0.05983493309420506,0.00037359263502119043,0.8761375133255734,4.218217014653536,0
3.2905561444367186,0.8096286662017435,0.059983159824285544,0.00037152946986340475,0.8761375133255734,4.218217014653536,0
3.294535051503752,0.8048925129998304,0.060131386554366034,0.0003695461019479714,0.8761375133255734,4.218217014653536,0
3.2985139585707857,0.8001563597979175,0.060279613284446504,0.00036756273403254285,0.8761375133255734,4.218217014653536,0
3.302492865637819,0.7954202065960047,0.06042784001452701,0.00036557936611711426,0.8761375133255734,4.218217014653536,0
3.3064717727048527,0.7906840533940916,0.060576066744607485,0.0003635959982016809,0.8761375133255734,4.218217014653536,0
3.3104506797718862,0.7866487908197018,0.060724293474687975,0.00036161263028625237,0.8761375133255734,4.218217014653536,0
3.31442958683892,0.7832632215914725,0.06087252020476845,0.0003596292623708238,0.8761375133255734,4.218217014653536,0
3.3184084939059533,0.7798776523632434,0.061020746934848935,0.0003576458944553952,0.8761375133255734,4.218217014653536,0
3.322387400972987,0.7764920831350137,0.061235790644470905,0.0003556625265399619,0.8761375133255734,4.218217014653536,0
3.3263663080400203,0.7731065139067843,0.06148210937577977,0.0003536791586245333,0.8761375133255734,4.218217014653536,0
3.330345215107054,0.769720944678555,0.061728428107088625,0.00035169579070910476,0.8761375133255734,4.218217014653536,0
3.334324122174088,0.7663353754503256,0.061974746838397494,0.0003497124227936714,0.8761375133255734,4.218217014653536,0
3.338303029241121,0.7629498062220961,0.06222106556970636,0.00034772905487824286,0.8761375133255734,4.218217014653536,0
3.3422819363081544,0.759564236993867,0.062467384301015214,0.00034630131250941426,0.8761375133255734,4.218217014653536,0
3.346260843375188,0.7562365547469598,0.06271370303232407,0.00036584301864878095,0.8761375133255734,4.218217014653536,0
3.350239750442221,0.7530690949558505,0.06296002176363294,0.0003853847247881476,0.8761375133255734,4.218217014653536,0
3.354218657509255,0.7499016351647412,0.06320634049494178,0.00040492643092751427,0.8761375133255734,4.218217014653536,0
3.3581975645762885,0.746734175373632,0.06345265922625064,0.0004244681370668809,0.8761375133255734,4.218217014653536,0
3.362176471643322,0.7435667155825225,0.06369897795755951,0.0004440098432062476,0.8761375133255734,4.218217014653536,0
3.3661553787103555,0.7403992557914133,0.06394529668886836,0.0004635515493456142,0.8761375133255734,4.218217014653536,0
3.370134285777389,0.737231796000304,0.0641916154201772,0.00048309325548498097,0.8761375133255734,4.218217014653536,0
3.3741131928444226,0.7340643362091945,0.06443793415148608,0.0005026349616243476,0.8761375133255734,4.218217014653536,0
3.378092099911456,0.7308968764180854,0.06468425288279493,0.0005221766677637143,0.8761375133255734,4.218217014653536,0
3.3820710069784896,0.728206531985738,0.06493057161410379,0.0005417183739030809,0.8761375133255734,4.218217014653536,0
3.386049914045523,0.7256906373693419,0.06517689034541264,0.0005612600800424476,0.8761375133255734,4.218217014653536,0
3.3900288211125567,0.7231747427529458,0.0654232090767215,0.0005808017861818142,0.8761375133255734,4.218217014653536,0
3.39400772817959,0.7206588481365497,0.06566952780803036,0.0006003434923211809,0.8761375133255734,4.218217014653536,0
3.397986635246624,0.7181429535201536,0.06591584653933921,0.0006268820961094713,0.8761375133255734,4.218217014653536,0
3.401965542313657,0.7156270589037577,0.06620958520159163,0.0006811280580627761,0.8761375133255734,4.218217014653536,0
3.4059444493806907,0.7131111642873615,0.06653862623212173,0.0007353740200160762,0.8761375133255734,4.218217014653536,0
3.4099233564477243,0.7105952696709653,0.06686766726265182,0.0007896199819693809,0.8761375133255734,4.218217014653536,0
3.413902263514758,0.7080793750545694,0.0671967082931819,0.0008438659439226809,0.8761375133255734,4.218217014653536,0
3.4178811705817917,0.7055634804381733,0.06752574932371201,0.0008981119058759857,0.8761375133255734,4.218217014653536,0
3.421860077648825,0.7031459384395522,0.06785479035424209,0.0009523578678292857,0.8761375133255734,4.218217014653536,0
3.4258389847158583,0.7007284377979854,0.06818383138477219,0.0010066038297825903,0.8761375133255734,4.218217014653536,0
3.429817891782892,0.6983109371564187,0.06851287241530228,0.0010608497917358904,0.8761375133255734,4.218217014653536,0
3.4337967988499254,0.6958934365148518,0.06884191344583236,0.0011150957536891952,0.8761375133255734,4.218217014653536,0
3.437775705916959,0.693475935873285,0.06917095447636246,0.001169341715642495,0.8761375133255734,4.218217014653536,0
3.4417546129839924,0.6910584352317182,0.06949999550689255,0.0012235876775958,0.8761375133255734,4.218217014653536,0
3.445733520051026,0.6886409345901514,0.06982903653742265,0.0012778336395491,0.8761375133255734,4.218217014653536,0
3.4497124271180595,0.6862234339485845,0.07015807756795273,0.0013320796015023999,0.8761375133255734,4.218217014653536,0
3.453691334185093,0.6838059333070178,0.07048711859848282,0.0014055602600100477,0.8761375133255734,4.218217014653536,0
3.4576702412521265,0.681465844807115,0.07081615962901291,0.001510770265294857,0.8761375133255734,4.218217014653536,0
3.46164914831916,0.6794369235630162,0.071145200659543,0.0016159802705796712,0.8761375133255734,4.218217014653536,0
3.465628055386193,0.6774080023189175,0.07147424169007306,0.0017211902758644715,0.8761375133255734,4.218217014653536,0
3.469606962453226,0.6753790810748186,0.07180328272060313,0.0018264002811492854,0.8761375133255734,4.218217014653536,0
3.47358586952026,0.6733501598307197,0.07213232375113324,0.0019316102864340998,0.8761375133255734,4.218217014653536,0
3.4775647765872937,0.6713212385866207,0.07246136478166333,0.0020368202917189094,0.8761375133255734,4.218217014653536,0
3.481543683654327,0.6692923173425219,0.07283228288677646,0.0021420302970037233,0.8761375133255734,4.218217014653536,0
3.4855225907213607,0.667263396098423,0.0732513205681161,0.0022472403022885377,0.8761375133255734,4.218217014653536,0
3.4895014977883942,0.6652344748543241,0.07367035824945577,0.002352450307573352,0.8761375133255734,4.218217014653536,0
3.493480404855428,0.6632055536102253,0.07408939593079543,0.002457660312858162,0.8761375133255734,4.218217014653536,0
3.4974593119224613,0.6611766323661263,0.07450843361213506,0.002562870318142976,0.8761375133255734,4.218217014653536,0
3.501438218989495,0.6591477111220274,0.07492747129347471,0.0026680803234277904,0.8761375133255734,4.218217014653536,0
3.5054171260565283,0.6572263576716634,0.07534650897481437,0.0027732903287126,0.8761375133255734,4.218217014653536,0
3.509396033123562,0.6554461118547373,0.07576554665615404,0.0029072884742026668,0.8761375133255734,4.218217014653536,0
3.513374940190596,0.6536658660378114,0.07618458433749369,0.003064535964395571,0.8761375133255734,4.218217014653536,0
3.517353847257629,0.6518856202208855,0.07660362201883335,0.0032217834545884808,0.8761375133255734,4.218217014653536,0
3.5213327543246624,0.6501053744039595,0.077022659700173,0.003379030944781386,0.8761375133255734,4.218217014653536,0
3.525311661391696,0.6483251285870336,0.07744169738151264,0.0035362784349742948,0.8761375133255734,4.218217014653536,0
3.529290568458729,0.6465448827701077,0.07786073506285228,0.0036935259251672,0.8761375133255734,4.218217014653536,0
3.533269475525763,0.6447646369531818,0.07827977274419194,0.003850773415360109,0.8761375133255734,4.218217014653536,0
3.5372483825927965,0.6429843911362557,0.0786988104255316,0.004008020905553015,0.8761375133255734,4.218217014653536,0
3.54122728965983,0.6412041453193299,0.07911784810687125,0.004165268395745924,0.8761375133255734,4.218217014653536,0
3.5452061967268635,0.639423899502404,0.07953688578821091,0.004322515885938828,0.8761375133255734,4.218217014653536,0
3.549185103793897,0.6376436536854779,0.07995592346955055,0.004479763376131738,0.8761375133255734,4.218217014653536,0
3.5531640108609306,0.6359503275892037,0.0803749611508902,0.004637010866324643,0.8761375133255734,4.218217014653536,0
3.557142917927964,0.6345797936111819,0.08079399883222986,0.0047942583565175525,0.8761375133255734,4.218217014653536,0
3.5611218249949976,0.6332092596331599,0.08123993536974815,0.004951505846710457,0.8761375133255734,4.218217014653536,0
3.565100732062031,0.6318387256551381,0.08173423695021334,0.005191533726516033,0.8761375133255734,4.218217014653536,0
3.5690796391290647,0.6304681916771162,0.08222853853067855,0.005462331243184543,0.8761375133255734,4.218217014653536,0
3.573058546196098,0.6290976576990943,0.08272284011114375,0.005733128759853057,0.8761375133255734,4.218217014653536,0
3.577037453263132,0.6277271237210724,0.08321714169160895,0.006003926276521567,0.8761375133255734,4.218217014653536,0
3.581016360330165,0.6263565897430505,0.08371144327207415,0.00627472379319008,0.8761375133255734,4.218217014653536,0
3.5849952673971988,0.6249860557650286,0.08420574485253934,0.0065455213098585905,0.8761375133255734,4.218217014653536,0
3.5889741744642323,0.6236155217870067,0.08470004643300455,0.006816318826527104,0.8761375133255734,4.218217014653536,0
3.592953081531266,0.6222449878089849,0.08519434801346974,0.0070871163431956135,0.8761375133255734,4.218217014653536,0
3.5969319885982998,0.620874453830963,0.08568864959393495,0.0073579138598641285,0.8761375133255734,4.218217014653536,0
3.600910895665333,0.6195039198529412,0.08618295117440015,0.007628711376532637,0.8761375133255734,4.218217014653536,0
3.6048898027323664,0.6181333858749192,0.08667725275486535,0.007946243700105505,0.8761375133255734,4.218217014653536,0
3.6088687097994,0.6171393948591236,0.08717155433533055,0.008399496324831475,0.8761375133255734,4.218217014653536,0
3.6128476168664334,0.6162164126114764,0.08766585591579575,0.008852748949557447,0.8761375133255734,4.218217014653536,0
3.616826523933467,0.6152934303638291,0.08816015749626094,0.009306001574283414,0.8761375133255734,4.218217014653536,0
3.620805431000501,0.6143704481161819,0.08865445907672616,0.009759254199009386,0.8761375133255734,4.218217014653536,0
3.624784338067534,0.6134474658685346,0.08914876065719136,0.010212506823735357,0.8761375133255734,4.218217014653536,0
3.628763245134568,0.6125244836208874,0.08964306223765654,0.010665759448461322,0.8761375133255734,4.218217014653536,0
3.632742152201601,0.6116015013732401,0.09013736381812175,0.011119012073187296,0.8761375133255734,4.218217014653536,0
3.6367210592686345,0.6106785191255929,0.09063166539858694,0.011682791943887194,0.8761375133255734,4.218217014653536,0
3.640699966335668,0.6097555368779457,0.09119154183129026,0.012354385106584237,0.8761375133255734,4.218217014653536,0
3.6446788734027016,0.6088325546302984,0.09176054344004624,0.01302597826928128,0.8761375133255734,4.218217014653536,0
3.648657780469735,0.6079095723826513,0.09232954504880223,0.013697571431978323,0.8761375133255734,4.218217014653536,0
3.6526366875367686,0.606986590135004,0.09289854665755819,0.014369164594675366,0.8761375133255734,4.218217014653536,0
3.656615594603802,0.6060636078873568,0.09346754826631416,0.01504075775737241,0.8761375133255734,4.218217014653536,0
3.660594501670836,0.6051406256397095,0.09403654987507012,0.01565898101927851,0.8761375133255734,4.218217014653536,0
3.664573408737869,0.604240995272554,0.09460555148382611,0.016255534551415964,0.8761375133255734,4.218217014653536,0
3.668552315804903,0.6037500455525905,0.09517455309258209,0.016852088083553412,0.8761375133255734,4.218217014653536,0
3.672531222871936,0.6032590958326269,0.09574355470133807,0.01744864161569086,0.8761375133255734,4.218217014653536,0
3.6765101299389698,0.6027681461126634,0.09631255631009403,0.01804519514782831,0.8761375133255734,4.218217014653536,0
3.6804890370060033,0.6022771963926999,0.09688155791885002,0.018641748679965753,0.8761375133255734,4.218217014653536,0
3.684467944073037,0.6017862466727364,0.09745055952760598,0.019238302212103202,0.8761375133255734,4.218217014653536,0
3.6884468511400703,0.6012952969527728,0.09801956113636194,0.019958352405446893,0.8761375133255734,4.218217014653536,0
3.692425758207104,0.6008043472328093,0.09858856274511793,0.02073206859518561,0.8761375133255734,4.218217014653536,0
3.696404665274138,0.6003133975128457,0.09915756435387389,0.02150578478492432,0.8761375133255734,4.218217014653536,0
3.700383572341171,0.5998224477928823,0.09972656596262988,0.02227950097466303,0.8761375133255734,4.218217014653536,0
3.704362479408205,0.5993314980729187,0.10029556757138584,0.02305321716440174,0.8761375133255734,4.218217014653536,0
3.708341386475238,0.5988405483529551,0.10086456918014183,0.02381681535065249,0.8761375133255734,4.218217014653536,0
3.712320293542272,0.5983495986329916,0.1014335707888978,0.024527407683107544,0.8761375133255734,4.218217014653536,0
3.716299200609305,0.5978586489130281,0.10200875544870734,0.025238000015562596,0.8761375133255734,4.218217014653536,0
3.7202781076763385,0.5973676991930645,0.10264082083478653,0.025948592348017642,0.8761375133255734,4.218217014653536,0
3.724257014743372,0.596876749473101,0.10327288622086571,0.026659184680472695,0.8761375133255734,4.218217014653536,0
3.7282359218104055,0.5966422749579942,0.10390495160694489,0.027369777012927747,0.8761375133255734,4.218217014653536,0
3.732214828877439,0.596531095698041,0.10453701699302408,0.0280803693453828,0.8761375133255734,4.218217014653536,0
3.736193735944473,0.5964199164380877,0.10516908237910329,0.029405615541338907,0.8761375133255734,4.218217014653536,0
3.740172643011506,0.5963087371781344,0.10580114776518247,0.030913235002502773,0.8761375133255734,4.218217014653536,0
3.74415155007854,0.5961975579181811,0.10643321315126165,0.032420854463666646,0.8761375133255734,4.218217014653536,0
3.748130457145573,0.5960863786582279,0.10706527853734084,0.03366815365059989,0.8761375133255734,4.218217014653536,0
3.752109364212607,0.5959751993982746,0.10769734392342002,0.03477426827979035,0.8761375133255734,4.218217014653536,0
3.75608827127964,0.5958640201383213,0.10832940930949922,0.0358803829089808,0.8761375133255734,4.218217014653536,0
3.7600671783466737,0.5957528408783681,0.1089614746955784,0.03698649753817126,0.8761375133255734,4.218217014653536,0
3.764046085413707,0.5956416616184147,0.10959354008165759,0.03793688303931269,0.8761375133255734,4.218217014653536,0
3.7680249924807407,0.5955304823584615,0.11022560546773677,0.03872881807191693,0.8761375133255734,4.218217014653536,0
3.7720038995477743,0.5954193030985082,0.11085767085381595,0.03952075310452116,0.8761375133255734,4.218217014653536,0
3.775982806614808,0.595308123838555,0.11148973623989514,0.0403126881371254,0.8761375133255734,4.218217014653536,0
3.779961713681841,0.5951969445786016,0.11212180162597435,0.04110462316972963,0.8761375133255734,4.218217014653536,0
3.783940620748875,0.5956045113379987,0.11275386701205353,0.04189655820233387,0.8761375133255734,4.218217014653536,0
3.787919527815908,0.5960215566669175,0.11338593239813272,0.04287346462449966,0.8761375133255734,4.218217014653536,0
3.791898434882942,0.5964386019958362,0.1140179977842119,0.04385506890232554,0.8761375133255734,4.218217014653536,0
3.795877341949976,0.596855647324755,0.11467095754300659,0.044836673180151415,0.8761375133255734,4.218217014653536,0
3.799856249017009,0.5972726926536738,0.11537498157234234,0.04581827745797729,0.8761375133255734,4.218217014653536,0
3.8038351560840415,0.5976897379825926,0.11607900560167808,0.04680458976844962,0.8761375133255734,4.218217014653536,0
