r (A),g(r)_weighted_F-F,g(r)_weighted_K-F,g(r)_weighted_K-K,g(r)_weighted_K-Li,g(r)_weighted_K-Na,g(r)_weighted_Li-F,g(r)_weighted_Li-Li,g(r)_weighted_Li-Na,g(r)_weighted_Na-F,g(r)_weighted_Na-Na,S_i_K-F,S_i_Li-F,S_i_Na-F,Average_SCL,lambda_BC
1.957488404297649,0.0,0.0,0.0,0.0,0.0,0.8692191228995024,0.0005289167504266498,0.0,0.02346451670556843,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9599693781940968,0.0,0.0,0.0,0.0,0.0,0.8615352409019438,0.0007546615891085742,0.0,0.02489842813221469,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9624503520905452,0.0,0.0,0.0,0.0,0.0,0.8538513589043852,0.0009804064277904906,0.0,0.026840491592665022,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9649313259869936,0.0,0.0,0.0,0.0,0.0,0.8461674769068266,0.001206151266472415,0.0,0.028782555053115354,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9674122998834416,0.0,0.0,0.0,0.0,0.0,0.8384835949092679,0.0014318961051543316,0.0,0.03072461851356568,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.96989327377989,0.0,0.0,0.0,0.0,0.0,0.8308566424613762,0.001657640943836248,0.0,0.03252220086661826,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9723742476763384,0.0,0.0,0.0,0.0,0.0,0.8234391464597595,0.0018833857825181885,0.0,0.03378820516422372,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9748552215727864,0.0,0.0,0.0,0.0,0.0,0.8160216504581432,0.002109130621200113,0.0,0.035054209461829064,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9773361954692348,0.0,0.0,0.0,0.0,0.0,0.8086041544565269,0.0023348754598820293,0.0,0.036320213759434415,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.979817169365683,0.0,0.0,0.0,0.0,0.0,0.8011866584549108,0.0025606202985639535,0.0,0.03758621805703976,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9822981432621312,0.0,0.0,0.0,0.0,0.0,0.7937691624532945,0.0027863651372458703,0.0,0.038852222354645104,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9847791171585796,0.0,0.0,0.0,0.0,0.0,0.7859987480916877,0.0030121099759277945,0.0,0.04011822665225045,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9872600910550275,0.0,0.0,0.0,0.0,0.0,0.7781315715019382,0.0032378548146097114,0.0,0.04145552218798378,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.989741064951476,0.0,0.0,0.0,0.0,0.0,0.7702643949121882,0.0034635996532916516,0.0,0.04302656970389694,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.992222038847924,0.0,0.0,0.0,0.0,0.0,0.7623972183224389,0.0036893444919735762,0.0,0.04459761721980995,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9947030127443723,0.0,0.0,0.0,0.0,0.0,0.7545300417326897,0.003915089330655493,0.0,0.046168664735722974,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9971839866408203,0.0,0.0,0.0,0.0,0.0,0.7474096321477558,0.004140834169337417,0.0,0.047739712251635986,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
1.9996649605372687,0.0,0.0,0.0,0.0,0.0,0.7404662865405109,0.004366579008019333,0.0,0.049310759767549,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.002145934433717,0.0,0.0,0.0,0.0,0.0,0.7335229409332654,0.004592323846701274,0.0,0.051244192029734875,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0046269083301653,0.0,0.0,0.0,0.0,0.0,0.7265795953260206,0.004773186341929619,0.0,0.0531780933981092,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.007107882226613,0.0,0.0,0.0,0.0,0.0,0.7196362497187757,0.004928964809501863,0.0,0.05511199476648352,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0095888561230617,0.0,0.0,0.0,0.0,0.0,0.7126929041115309,0.005084743277074108,0.0,0.057045896134857846,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.01206983001951,0.0,0.0,0.0,0.0,0.0,0.7049522148956777,0.00524052174464636,0.0,0.05849481762037658,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.014550803915958,0.0,0.0,0.0,0.0,0.0,0.6971487723029738,0.005396300212218604,0.0,0.059905569708128374,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0170317778124063,0.0,0.0,0.0,0.0,0.0,0.6893453297102697,0.005552078679790849,0.0,0.06131632179588016,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0195127517088545,0.0,0.0,0.0,0.0,0.0,0.6815418871175658,0.005707857147363094,0.0,0.06272707388363195,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0219937256053027,0.0,0.0,0.0,0.0,0.0,0.6737384445248616,0.005863635614935339,0.0,0.06413782597138373,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.024474699501751,0.0,0.0,0.0,0.0,0.0,0.6656271460492914,0.006019414082507582,0.0,0.06556033947251365,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.026955673398199,0.0,0.0,0.0,0.0,0.0,0.6572057032743893,0.006175192550079827,0.0,0.06722822386047539,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.029436647294648,0.0,0.0,0.0,0.0,0.0,0.6487842604994857,0.006330971017652104,0.0,0.06889610824843743,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.031917621191096,0.0,0.0,0.0,0.0,0.0,0.6403628177245836,0.006486749485224348,0.0,0.07056399263639919,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.034398595087544,0.0,0.0,0.0,0.0,0.0,0.6319413749496815,0.006642527952796592,0.0,0.07223187702436094,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0368795689839923,0.0,0.0,0.0,0.0,0.0,0.6240970170238679,0.006798306420368837,0.0,0.0738997614123227,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0393605428804404,0.0,0.0,0.0,0.0,0.0,0.6167818100914714,0.006954084887941081,0.0,0.07555685780320215,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0418415167768886,0.0,0.0,0.0,0.0,0.0,0.609466603159075,0.007109863355513326,0.0,0.07720725335417003,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.044322490673337,0.0,0.0,0.0,0.0,0.0,0.6021513962266785,0.00726564182308557,0.0,0.07885764890513787,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.046803464569785,0.0,0.0,0.0,0.0,0.0,0.594836189294282,0.007421420290657814,0.0,0.08050804445610572,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.049284438466233,0.0,0.0,0.0,0.0,0.0,0.5876044861153368,0.007577198758230059,0.0,0.08215844000707359,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0517654123626814,0.0,0.0,0.0,0.0,0.0,0.5811893500560092,0.007732977225802303,0.0,0.08381285321686174,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0542463862591296,0.0,0.0,0.0,0.0,0.0,0.5747742139966816,0.007888755693374556,0.0,0.08548462386385869,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0567273601555778,0.0,0.0,0.0,0.0,0.0,0.568359077937354,0.0080445341609468,0.0,0.08715639451085566,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.059208334052026,0.0,0.0,0.0,0.0,0.0,0.5619439418780264,0.008200312628519044,0.0,0.08882816515785262,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.061689307948474,0.0,0.0005306286395068854,0.0,0.0,0.0,0.5555288058186988,0.008356091096091289,0.0,0.0904999358048496,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.064170281844923,0.0,0.001082604091698975,0.0,0.0,0.0,0.5489972240119024,0.008511869563663557,0.0,0.09217170645184687,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.066651255741371,0.0,0.0016345795438909559,0.0,0.0,0.0,0.542406687312035,0.008667648031235809,0.0,0.09387511857115954,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.069132229637819,0.0,0.0021865549960829525,0.0,0.0,0.0,0.5358161506121675,0.008823426498808054,0.0,0.09558857378985341,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.071613203534268,0.0,0.0027385304482749335,0.0,0.0,0.0,0.5292256139123,0.0089792049663803,0.0,0.09730202900854727,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.074094177430716,0.0,0.0032905059004669297,0.0,0.0,0.0,0.5226350772124325,0.009134983433952543,0.0,0.09901548422724113,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.076575151327164,0.0,0.0038424813526589108,0.0,0.0,0.0,0.5160445405125652,0.009290761901524789,0.0,0.10072893944593501,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.079056125223612,0.0,0.004394456804850907,0.0,0.0,0.0,0.5094540038126978,0.00950226460641597,0.0,0.10244249814845656,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.08153709912006,0.0,0.004946432257042888,0.0,0.0,0.0,0.5028634671128303,0.009729248338922834,0.0,0.10415626678498274,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0840180730165083,0.0,0.005498407709234885,0.0,0.0,0.0,0.49817261821997766,0.009956232071429696,0.0,0.1058700354215089,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0864990469129565,0.0,0.006050383161426865,0.0,0.0,0.0,0.49383370610987953,0.01018321580393656,0.0,0.10758380405803507,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0889800208094047,0.0,0.006602358613618862,0.0,0.0,0.0,0.4894947939997814,0.010410199536443425,0.0,0.10929757269456127,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.091460994705853,0.0,0.007154334065810844,0.0,0.0,0.0,0.4851558818896833,0.010637183268950289,0.0,0.11101134133108745,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.093941968602301,0.0,0.007706309518002839,0.0,0.0,0.0,0.48081696977958527,0.010864167001457144,0.0,0.11266946147109065,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.0964229424987497,0.0,0.008258284970194913,0.0,0.0,0.0,0.4764780576694863,0.011091150733964049,0.0,0.11432148679532424,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.098903916395198,0.0,0.00881026042238691,0.0,0.0,0.0,0.4721391455593882,0.011318134466470911,0.0,0.11597351211955757,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.101384890291646,0.0,0.00936223587457889,0.0,0.0,0.0,0.46780023344929006,0.011545118198977777,0.0,0.1176255374437909,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1038658641880943,0.0,0.009914211326770887,0.0,0.0,0.0,0.46346132133919193,0.01177210193148464,0.0,0.11927756276802422,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1063468380845425,0.0,0.010466186778962869,0.0,0.0,0.0,0.45912240922909375,0.011999085663991504,0.0,0.12092973620664246,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1088278119809907,0.0,0.011018162231154864,0.0,0.0,0.0,0.45478349711899574,0.01222606939649836,0.0,0.12258207506869882,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.111308785877439,0.0,0.01159585424601073,0.0,0.0,0.0,0.4504445850088975,0.012453053129005222,0.0,0.12423441393075518,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.113789759773887,0.0,0.012270080133937343,0.0,0.0,0.0,0.4461056728987995,0.012680036861512088,0.0,0.1258867527928115,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1162707336703352,0.0,0.012944306021863935,0.0,0.0,0.0,0.44176676078870136,0.012907020594018952,0.0,0.12753909165486785,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1187517075667834,0.0,0.013618531909790546,0.0,0.0,0.0,0.4351483031947528,0.013134004326525815,0.0,0.12919567944187474,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.121232681463232,0.0,0.01429275779771716,0.0,0.0,0.0,0.4282298218790052,0.01336098805903268,0.0,0.13094567917291916,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.12371365535968,0.0,0.014966983685643769,0.0,0.0,0.0,0.4213113405632577,0.013587971791539543,0.0,0.13269567890396358,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.126194629256128,0.0,0.015641209573570382,0.0,0.0,0.0,0.41439285924751007,0.013814955524046406,0.0,0.134445678635008,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1286756031525766,0.0,0.016315435461497097,0.0,0.0,0.0,0.4074743779317613,0.01404193925655331,2.6220060419469984e-05,0.13619567836605273,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.131156577049025,0.0,0.01698966134942371,0.0,0.0,0.0,0.40055589661601376,0.014268922989060165,5.3276167884979176e-05,0.13794567809709715,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.133637550945473,0.0,0.01766388723735032,0.0,0.0,0.0,0.39363741530026614,0.01449590672156703,8.033227535048639e-05,0.1397046159405999,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.136118524841921,0.0,0.01833811312527693,0.0,0.0,0.0,0.38686051629690554,0.014722890454073895,0.00010738838281599559,0.14146915826148165,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1385994987383694,0.0,0.019012339013203542,0.0,0.0,0.0,0.38049209645779847,0.014949874186580758,0.0001344444902815028,0.1432337005823634,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1410804726348176,0.0,0.01968656490113015,0.0,0.0,0.0,0.3741236766186915,0.01517685791908762,0.00016150059774701196,0.14499824290324514,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.143561446531266,0.0,0.020360790789056747,0.0,0.0,0.0,0.3677552567795846,0.015403841651594486,0.00018855670521251917,0.14676278522412686,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.146042420427714,0.0,0.02103501667698336,0.0,0.0,0.0,0.36138683694047763,0.01563082538410135,0.0002156128126780284,0.14836647499556338,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.148523394324162,0.0,0.021709242564909966,0.0,0.0,0.0,0.35577830561793855,0.015857809116608206,0.00024266892014353559,0.14926494108501617,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1510043682206104,0.0,0.02238346845283658,0.0,0.0,0.0,0.352114978100635,0.01608479284911507,0.0002697250276090448,0.15016340717446894,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1534853421170586,0.0,0.02305769434076319,0.0,0.0,0.0,0.34845165058333144,0.016381583028466,0.000296781135074552,0.15106187326392173,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1559663160135067,0.0,0.023731920228689782,0.0,0.0,0.0,0.3447883230660279,0.016684140405048353,0.00032383724254006117,0.1519603393533745,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.158447289909955,0.0,0.024406146116616397,0.0,0.0,0.0,0.3411249955487243,0.01698669778163071,0.0003508933500055684,0.1528588054428273,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.160928263806403,0.0,0.025080372004543005,0.0,0.0,0.0,0.33746166803142075,0.017289255158213064,0.0003779494574710776,0.15375727153228008,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.163409237702852,0.0,0.025856633762190433,0.0,0.0,0.0,0.3337983405141165,0.01759181253479547,0.00040500556493659073,0.154655737621733,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1658902115993,0.0,0.027283243434460876,0.0,0.0,0.0,0.330135012996813,0.01789436991137783,0.00043206167240209795,0.1555542037111858,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.168371185495748,0.0,0.028709853106731312,0.0,0.0,0.0,0.32647168547950944,0.018196927287960185,0.00045911777986760516,0.15645266980063857,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1708521593921963,0.0,0.03013646277900174,0.0,0.0,0.0,0.3228099398384152,0.018499484664542546,0.0004861738873331144,0.15735113589009134,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1733331332886445,0.0,0.03156307245127217,0.0,0.0,0.0,0.31915602098732193,0.018802042041124897,0.0005132299947986215,0.15805636328439057,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1758141071850927,0.0,0.03298968212354262,0.0,0.0,0.0,0.31550210213622853,0.019104599417707258,0.0005402861022641307,0.15870719925236157,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.178295081081541,0.0,0.03441629179581305,0.0,0.0,0.0,0.3118481832851352,0.019407156794289608,0.0005673615197229244,0.1593580352203326,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.180776054977989,0.0,0.03584290146808348,0.0,0.0,0.0,0.3081942644340419,0.019709714170871962,0.0005947106165250116,0.16000887118830368,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1832570288744373,0.0,0.03726951114035393,0.0,0.0,0.0,0.3045403455829485,0.020012271547454323,0.0006220597133271007,0.1606597071562747,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.185738002770885,0.0,0.03869612081262436,0.0,0.0,0.0,0.30088642673185517,0.02031482892403668,0.0006494088101291879,0.16131054312424573,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1882189766673337,0.0,0.04012273048489479,0.0,0.0,0.0,0.2972325078807618,0.02061738630061903,0.0006767579069312771,0.16196137909221675,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.190699950563782,0.0,0.041549340157165236,0.0,0.0,0.0,0.2935785890296685,0.02091994367720139,0.0007041070037333644,0.1626122150601878,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.19318092446023,0.0,0.042975949829435665,0.0,0.0,0.0,0.2899246701785751,0.021222501053783746,0.0007314561005354514,0.1632630510281588,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.1956618983566787,0.0,0.044402559501706365,0.0,0.0,0.0,0.28631997603103504,0.021525058430366156,0.0007588051973375446,0.16391388699613,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.198142872253127,0.0,0.045829169173976794,0.0,0.0,0.0,0.28284198944602795,0.021827615806948517,0.0007861542941396319,0.16456472296410102,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.200623846149575,0.0,0.047255778846247244,0.0,0.0,0.0,0.27936400286102087,0.022130173183530867,0.000813503390941721,0.16521555893207204,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2031048200460237,0.0,0.04866209437340727,0.0,0.0,0.0,0.2758860162760138,0.02243273056011322,0.0008408524877438081,0.1658663949000431,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2055857939424715,0.0,0.05005280732525603,0.0,0.0,0.0,0.2724080296910067,0.02273528793669558,0.0008682015845458954,0.16651723086801412,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.20806676783892,0.0,0.051443520277104776,0.0,0.0,0.0,0.2689300431059996,0.02303784531327793,0.0008955506813479844,0.16716806683598515,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.210547741735368,0.0,0.05283423322895352,0.0,0.0,0.0,0.2654520565209925,0.023340402689860294,0.0009228997781500716,0.16743533153955073,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.213028715631816,0.0,0.054224946180802265,0.0,0.0,0.0,0.26197406993598543,0.023642960066442644,0.0009502488749521609,0.16763538600085837,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.215509689528264,0.0,0.05561565913265103,0.0,0.0,0.0,0.25849608335097835,0.023945517443025005,0.000977597971754248,0.16783544046216597,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2179906634247124,0.0,0.057006372084499775,0.0,0.0,0.0,0.25501809676597126,0.02424807481960736,0.0010049470685563353,0.1680354949234736,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2204716373211606,0.0,0.05839708503634852,0.0,0.0,0.0,0.25154011018096417,0.02455063219618971,0.0010322961653584243,0.16823554938478122,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.222952611217609,0.0,0.05978779798819727,0.0,0.0,0.0,0.24835351848951223,0.02485318957277207,0.0010596452621605115,0.16843560384608885,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.225433585114057,0.0,0.06117851094004602,0.0,0.0,0.0,0.24556602119172827,0.025155746949354428,0.0010869943589625988,0.1686356583073965,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2279145590105056,0.0,0.06256922389189502,0.0,0.0,0.0,0.2427785238939438,0.025544155574358397,0.0011143434557646919,0.16883571276870413,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.230395532906954,0.0,0.06395993684374376,0.0,0.0,0.0,0.2399910265961598,0.026003133823635283,0.001141692552566781,0.16903576723001176,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.232876506803402,0.0,0.0653506497955925,0.0,0.0,0.0,0.23720352929837588,0.026462112072912165,0.0011690416493688681,0.1692358216913194,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.23535748069985,0.0,0.06674136274744126,0.0,0.0,0.0,0.2344160320005919,0.026921090322189055,0.0011963907461709554,0.169435876152627,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2378384545962984,0.0,0.06813207569929,0.0,0.0,0.0,0.23162853470280792,0.02738006857146594,0.0012237398429730444,0.16963593061393467,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2403194284927466,0.0,0.06952278865113876,0.0,0.0,0.0,0.228841037405024,0.027839046820742824,0.0012510889397751317,0.16983598507524225,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2428004023891948,0.0,0.0709135016029875,0.0,0.0,0.0,0.22605354010724002,0.028298025070019717,0.001278438036577219,0.17003603953654992,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.245281376285643,0.0,0.07230421455483624,0.0,0.0,0.0,0.22326604280945606,0.028757003319296606,0.0013057871333793081,0.17023609399785752,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.247762350182091,0.0,0.07369492750668499,0.0,0.0,0.0,0.22047854551167206,0.029215981568573496,0.0013331362301813952,0.17043614845916516,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2502433240785398,0.0,0.07508564045853375,0.0,0.0,0.0,0.21769104821388813,0.029674959817850375,0.0013621367933197757,0.1706362029204728,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2527242979749875,0.0,0.07693116576469054,0.0,0.0,0.0,0.21535685230126403,0.030133938067127268,0.0014042544044958736,0.17083625738178043,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.255205271871436,0.0,0.08051894838935635,0.0,0.0,0.0,0.21339910001769313,0.030592916316404158,0.001446372015671974,0.17103631184308804,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.257686245767884,0.0,0.08410673101402213,0.0,0.0,0.0,0.21144134773412226,0.031051894565681047,0.001488489626848074,0.17123636630439568,0.0,1.0,0.10974277257172961,1.0,2.322082199189921,2.26059
2.2601672196643325,0.0,0.08769451363868858,0.0,0.0,0.0,0.20948359545055098,0.031510872814958006,0.00153060723802418,0.17124797360843275,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.2626481935607807,0.0,0.09128229626335436,0.0,0.0,0.0,0.20752584316698008,0.0319698510642349,0.0015727248492002804,0.17106544341275426,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.265129167457229,0.0,0.09487007888802014,0.0,0.0,0.0,0.2055680908834092,0.032428829313511785,0.0016148424603763805,0.1708829132170758,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.267610141353677,0.0,0.09845786151268596,0.0,0.0,0.0,0.20361033859983832,0.032887807562788675,0.0016569600715524786,0.1707003830213973,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.2700911152501253,0.0,0.10204564413735173,0.0,0.0,0.0,0.20165258631626742,0.03334678581206556,0.001699077682728579,0.17051785282571888,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.272572089146573,0.0,0.1056044523651926,0.0,0.0,0.0,0.1996948340326965,0.033805764061342454,0.0017411952939046789,0.1703353226300404,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.2750530630430217,0.0,0.1087371824134873,0.0,0.0,0.0,0.19773708174912563,0.03426474231061934,0.001783312905080777,0.17015279243436193,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.27753403693947,0.0,0.111869912461782,0.0,0.0,0.0,0.1957793294655547,0.034723720559896226,0.0018254305162568774,0.16997026223868347,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.280015010835918,0.0,0.11500264251007672,0.0,0.0,0.0,0.19382157718198384,0.03518269880917311,0.0018675481274329775,0.169787732043005,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.2824959847323663,0.0,0.11813537255837142,0.0,0.0,0.0,0.19186382489841292,0.03564167705845,0.0019096657386090757,0.16960520184732653,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.2849769586288144,0.0,0.12126810260666612,0.0,0.0,0.0,0.189906072614842,0.03610065530772689,0.0019517833497851758,0.16942267165164807,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.287457932525262,0.0,0.12440083265496084,0.0,0.0,0.0,0.18794832033127115,0.03655963355700377,0.001993900960961276,0.1692401414559696,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.289938906421711,0.0,0.12753356270325553,0.0,0.0,0.0,0.18599056804770026,0.037066804133368735,0.002036018572137374,0.16905761126029115,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.292419880318159,0.0,0.13066629275155023,0.0,0.0,0.0,0.18403281576412936,0.03769941131177948,0.002078136183313474,0.16887508106461266,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
2.294900854214608,0.0,0.1337990227998455,0.0,0.0,0.0,0.18213387929085773,0.038332018490190335,0.0021202537944895804,0.1686925508689342,0.0,1.0,0.10974277257172961,1.7773252979807158e-06,2.322082199189921,2.26059
