r (A),g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Na-F,S_i_Li-F,S_i_Na-F,Average_SCL,SCL_BC
0.5041129352331166,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5069292086143071,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5097454819954977,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5125617553766884,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.515378028757879,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5181943021390696,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5210105755202601,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5238268489014507,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5266431222826413,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5294593956638319,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5322756690450225,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5350919424262132,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5379082158074037,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5407244891885943,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5435407625697849,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5463570359509755,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5491733093321661,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5519895827133567,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5548058560945472,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5576221294757379,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5604384028569285,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5632546762381191,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5660709496193097,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5688872230005002,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5717034963816908,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5745197697628814,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.577336043144072,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5801523165252627,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5829685899064533,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5857848632876438,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5886011366688344,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.591417410050025,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5942336834312156,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5970499568124062,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.5998662301935969,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6026825035747874,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.605498776955978,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6083150503371686,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6111313237183592,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6139475970995498,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6167638704807404,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6195801438619309,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6223964172431216,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6252126906243122,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6280289640055028,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6308452373866934,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6336615107678839,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6364777841490745,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6392940575302651,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6421103309114558,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6449266042926464,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.647742877673837,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6505591510550275,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6533754244362181,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6561916978174087,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6590079711985993,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6618242445797899,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6646405179609806,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6674567913421711,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6702730647233617,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6730893381045523,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6759056114857429,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
0.6787218848669335,0.0,0.0,0.0,1.0,1.0,2.3080421759231067,2.63857
