r (A),g(r)_weighted_F-F,g(r)_weighted_Li-F,g(r)_weighted_Na-F,g(r)_weighted_U-F,S_i_Li-F,S_i_Na-F,S_i_U-F,Average_SCL,SCL_BC
1.8700367621210603,0.0,0.7260597008847651,0.02829339788954544,0.00021408747625818335,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.8728701511545771,0.0,0.7231306033658549,0.029973565148970236,0.00023184649456894793,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.875703540188094,0.0,0.7202015058469448,0.03165373240839489,0.0002496055128797125,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.8785369292216108,0.0,0.7172724083280344,0.03333389966781969,0.0002673645311904803,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.881370318255128,0.0,0.7143433108091242,0.03501406692724449,0.0002851235495012449,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.8842037072886444,0.0,0.7111160742563892,0.03669423418666928,0.00038667800836752943,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.887037096322161,0.0,0.7077344306812205,0.03837440144609394,0.0005316303554732139,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.8898704853556776,0.0,0.7043527871060515,0.04005456870551874,0.0006765827025789144,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.8927038743891944,0.0,0.7009711435308825,0.04173473596494354,0.0008215350496846117,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.8955372634227112,0.0,0.6975894999557136,0.043414903224368195,0.0009664873967902993,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.898370652456228,0.0,0.6942078563805446,0.04536094117695305,0.0011114397438959965,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9012040414897449,0.0,0.6908262128053755,0.0479018811554827,0.0012563920910016939,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9040374305232617,0.0,0.6874445692302065,0.05044282113401234,0.0014013444381073942,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9068708195567785,0.0,0.6836227290580592,0.05298376111254179,0.001546296785213079,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.909704208590295,0.0,0.679546670087951,0.05552470109107143,0.0016912491323187793,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.912537597623812,0.0,0.6754706111178429,0.05806564106960109,0.0018362014794244767,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9153709866573287,0.0,0.6713945521477347,0.06060658104813073,0.001981153826530174,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9182043756908451,0.0,0.6673184931776268,0.06314752102666017,0.0021261061736358618,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9210377647243624,0.0,0.6632424342075186,0.06577061979319779,0.002271058520741559,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.923871153757879,0.0,0.6591663752374105,0.06860087168644816,0.002416010867847256,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.926704542791396,0.0,0.654783966662893,0.07143112357969829,0.002743698976990162,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9295379318249124,0.0,0.650384241136091,0.07426137547294866,0.003081716547722808,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9323713208584288,0.0,0.6459845156092892,0.07709162736619903,0.0034197341184554536,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.935204709891946,0.0,0.6415847900824871,0.0799218792594494,0.003757751689188096,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9380380989254624,0.0,0.6371850645556857,0.08275213115269955,0.004095769259920716,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9408714879589797,0.0,0.6327853390288837,0.08569520042000475,0.004433786830653359,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9437048769924965,0.0,0.6283324202401868,0.08882738213981962,0.0047718044013860044,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9465382660260129,0.0,0.6237273833739858,0.09195956385963426,0.005109821972118621,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9493716550595297,0.0,0.6191223465077845,0.09509174557944915,0.005447839542851267,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9522050440930463,0.0,0.614517309641583,0.09822392729926402,0.00578585711358391,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9550384331265636,0.0,0.6099122727753817,0.1013561090190789,0.006123874684316555,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.95787182216008,0.0,0.6053072359091807,0.10474018110199018,0.006461892255049172,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9607052111935968,0.0,0.6007021990429794,0.1087370918685729,0.006932704127150213,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9635386002271136,0.0,0.595886714379549,0.11273400263515561,0.007823076199022363,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9663719892606304,0.0,0.5909135518382904,0.11673091340173833,0.008713448270894514,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.969205378294147,0.0,0.5859403892970323,0.12072782416832073,0.009603820342766597,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.972038767327664,0.0,0.5809672267557738,0.12392934354700964,0.010494192414638748,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9748721563611809,0.0,0.5759940642145154,0.12674578994929936,0.011384564486510897,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9777055453946968,0.0,0.5710209016732573,0.1295622363515889,0.012280112976809265,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.980538934428214,0.0,0.5661040636165652,0.13237868275387865,0.013339233142767989,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9833723234617309,0.0,0.5612327530654008,0.13519512915616838,0.014398353308726715,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.986205712495248,0.0,0.5563614425142365,0.13801157555845814,0.015457473474685441,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9890391015287645,0.0,0.5514901319630725,0.14084474905536032,0.016516593640644086,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.991872490562281,0.0,0.5466188214119081,0.1445788456835591,0.017605046492192467,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.994705879595798,2.4791320685897362e-05,0.5417475108607437,0.14831294231175784,0.019130624431973078,0.1805355453798316,1.0,1.0,2.207830837251906,0
1.9975392686293143,5.3227772624976506e-05,0.5370474087846998,0.1520470389399563,0.020656202371753567,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.000372657662832,8.166422456406196e-05,0.5324965138915686,0.1557811355681551,0.022181780311534182,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.003206046696348,0.00011010067650314743,0.5279456189984374,0.1595152321963539,0.02381260780445315,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.006039435729865,0.00013853712844227772,0.5233947241053062,0.16447435075089245,0.025605072399933128,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.008872824763382,0.0001669735803813632,0.5188438292121751,0.16963393971580343,0.027397536995413106,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.011706213796898,0.00019541003232044865,0.5142929343190439,0.17479352868071438,0.02940407014683394,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.014539602830415,0.00022384648425953407,0.5097420394259133,0.1799531176456245,0.03235740966618445,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.017372991863932,0.00025228293619866443,0.5059539648296036,0.18557399008559802,0.03511424945161859,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0202063808974486,0.0002807193881377499,0.5023037685308187,0.19147280739996567,0.03696477004338745,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.023039769930965,0.00030915584007683533,0.49865357223203377,0.1973716247143333,0.03881529063515629,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0258731589644823,0.0003375922920159208,0.49500337593324883,0.20327044202870095,0.04066581122692515,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.028706547997999,0.00036602874395505106,0.4913531796344639,0.2062129959552322,0.04313675752841093,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.031539937031516,0.0003944651958941365,0.48770298333567896,0.20856914418551917,0.04573077174453901,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0343733260650323,0.0004208687266582814,0.4840527870368947,0.21092529241580574,0.048327820194011266,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.037206715098549,0.00043656028262589237,0.4802301622396903,0.21328144064609264,0.050940856784841365,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.040040104132066,0.0004522518385934585,0.4727430935257466,0.2156375888763796,0.05355389337567148,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0428734931655828,0.0004679433945610694,0.46525602481180306,0.2179937371066665,0.05634477135604266,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0457068821991,0.0004836349505286804,0.4577689560978593,0.2203498853369534,0.05932483643767978,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0485402712326164,0.0004993265064962913,0.4511635759847103,0.2227060335672404,0.062309436431570206,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.051373660266133,0.0005150180624639022,0.44712860535117066,0.22506218179752732,0.06529898242615,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0542070492996496,0.0005307096184315132,0.44309363471763163,0.2274183300278139,0.0682486148953238,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0570404383331664,0.0005464011743991241,0.439058664084092,0.23245527357358323,0.07118419402718615,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0598738273666832,0.000562092730366735,0.43502369345055225,0.23814841834779496,0.07559390742362526,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0627072164002,0.000577784286334346,0.43098872281701267,0.2438415631220066,0.07902016116040023,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.065540605433717,0.0005934758423019569,0.4269537521834731,0.2495347078962183,0.08161131595825864,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0683739944672337,0.0006091673982695679,0.4229187815499334,0.2530337356226544,0.0845915465943477,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0712073835007505,0.0006248589542371788,0.4188856587254062,0.2559527073403236,0.09036748047512078,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.074040772534267,0.000640550510204745,0.41509386891859884,0.2588716790579924,0.09326636615604632,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.076874161567784,0.0007277167362105552,0.41130207911179106,0.26179065077566166,0.09609376141475412,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0797075506013005,0.0009032344899258217,0.40751028930498334,0.26470962249333085,0.09951733676107705,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0825409396348173,0.0010787522436410436,0.4037184994981754,0.26762859421100016,0.10355683040027648,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.085374328668334,0.00125426999735631,0.3999267096913676,0.2705475659286694,0.1090657970592581,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.088207717701851,0.0014297877510715765,0.3961349198845598,0.2735670952755129,0.11329286487105021,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.091041106735368,0.001605305504786843,0.392343130077752,0.2767173641051232,0.11649436603169433,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.0938744957688846,0.0017808232585021099,0.3885513402709441,0.27986763293473366,0.11980277691003441,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.096707884802401,0.0019563410122173763,0.38475955046413696,0.2830179017643436,0.1232537570513339,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.099541273835918,0.002131858765932643,0.38101337462912943,0.28616817059395405,0.12771922515441164,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.102374662869434,0.002307376519647909,0.3773295958816523,0.28931843942356444,0.1328371342196075,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1052080519029515,0.002482894273363176,0.37364581713417533,0.29246870825317484,0.13602515427654893,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1080414409364683,0.0026584120270784425,0.3699620383866982,0.29529326423088575,0.13923516151409454,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.110874829969985,0.002833929780793709,0.36627825963922106,0.2980077055691507,0.14270290845553346,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.113708219003502,0.0030094475345089308,0.36259448089174395,0.30072214690741556,0.14633117513931335,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1165416080370183,0.0031849652882241972,0.3589107021442674,0.30343658824568004,0.15201669818360583,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.119374997070535,0.003534574107899721,0.3552269233967903,0.306151029583945,0.15535523119155312,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.122208386104052,0.003946983882790106,0.3515431446493132,0.30886547092220995,0.15850611291889705,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1250417751375688,0.004359393657680446,0.3480634720331748,0.3115799122604749,0.1622499462008981,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1278751641710856,0.004771803432570832,0.3446598000348437,0.31376657464426894,0.1662145699323982,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1307085532046024,0.005184213207461217,0.3412561280365126,0.31513185415840206,0.16977586538128717,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.133541942238119,0.005596622982351602,0.33785245603818154,0.3164971336725352,0.1732422491164721,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.136375331271636,0.006009032757241898,0.334448784039851,0.3178624131866681,0.17633839452540942,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1392087203051524,0.006421442532132283,0.33104511204151993,0.3192276927008012,0.17960685021121356,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.142042109338669,0.006833852307022668,0.32764144004318885,0.3205929722149343,0.18340631706518762,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.144875498372186,0.007246262081913008,0.32423776804485777,0.32195825172906745,0.18703948564614226,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.147708887405703,0.0076586718568033944,0.3211766983338498,0.3233235312432006,0.19055966302417818,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.15054227643922,0.00807108163169378,0.31825983044561934,0.32468881075733375,0.19400626805600177,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1533756654727365,0.008483491406584165,0.31534296255738886,0.32605409027146687,0.19742403604502967,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.156209054506253,0.00889590118147446,0.3124260946691589,0.3274193697855998,0.20044350879300799,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1590424435397697,0.009317530139739722,0.3095092267809284,0.3287690652572681,0.20344090538613108,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1618758325732865,0.010138047166894109,0.306592358892698,0.32944448315450164,0.20548312900776047,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.164709221606804,0.010958564194048495,0.3036754910044675,0.3301199010517352,0.20752535262938987,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.16754261064032,0.01177908122120288,0.3007586231162371,0.3307953189489687,0.20957794288005774,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.170375999673837,0.012599598248357265,0.2978417552280066,0.33147073684620226,0.21170329128181162,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.173209388707354,0.013420115275511652,0.29503211344467445,0.33214615474343573,0.2138286396835655,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.17604277774087,0.014240632302666034,0.29242932134445604,0.3328215726406693,0.2159866998492491,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.178876166774387,0.015061149329820285,0.289826529244238,0.33349699053790266,0.21816067865106714,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.181709555807904,0.01588166635697467,0.2872237371440195,0.33417240843513624,0.2202475477483828,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1845429448414206,0.016702183384129057,0.2846209450438011,0.3348478263323698,0.2220930489831352,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.187376333874937,0.017522700411283443,0.2820181529435826,0.3355232442296033,0.22393855021788764,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1902097229084543,0.018343217438437826,0.2794153608433642,0.33619866212683686,0.22562264210915295,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.193043111941971,0.019163734465592216,0.27681256874314575,0.3368740800240703,0.22696800772884668,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.195876500975488,0.0199842514927466,0.2742097766429273,0.3375494979213039,0.2283133733485404,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.1987098900090043,0.02080476851990085,0.27160698454270926,0.3382249158185373,0.22965873896823394,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.201543279042521,0.021751404968358274,0.2690041924424908,0.3387111121502415,0.23100410458792767,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.204376668076038,0.022978386575649663,0.2666333959861207,0.3387766964200205,0.2317702234694572,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.2072100571095548,0.02420536818294105,0.2643922253970132,0.33884228068979944,0.23221269247744591,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.210043446143072,0.02543234979023244,0.26215105480790557,0.33890786495957825,0.23265516148543466,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.2128768351765884,0.02665933139752378,0.25990988421879807,0.3389734492293571,0.23309763049342336,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.215710224210105,0.02788631300481517,0.2576687136296905,0.339039033499136,0.23354009950141208,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.2185436132436216,0.02911329461210638,0.2554275430405833,0.33910461776891493,0.23398256850940075,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.2213770022771384,0.030340276219397767,0.25318637245147574,0.3391702020386938,0.23442503751738947,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.2242103913106552,0.031567257826689114,0.2509452018623682,0.33923578630847273,0.23486750652537822,0.1805355453798316,1.0,1.0,2.207830837251906,0
2.227043780344172,0.0327942394339805,0.24870403127326063,0.3393013705782516,0.23516768229389096,0.1805355453798316,1.0,2.6777007282606225e-10,2.207830837251906,0
2.229877169377689,0.03402122104127189,0.24646286068415307,0.3393669548480305,0.23510606225647537,0.1805355453798316,1.0,2.6777007282606225e-10,2.207830837251906,0
2.2327105584112057,0.03524820264856328,0.2442216900950455,0.3394325391178094,0.23504444221905982,0.1805355453798316,1.0,2.6777007282606225e-10,2.207830837251906,0
2.2355439474447225,0.036475184255854665,0.241980519505938,0.3394981233875883,0.23498282218164426,0.1805355453798316,1.0,2.6777007282606225e-10,2.207830837251906,0
2.238377336478239,0.03770216586314583,0.23995459732346708,0.3395637076573672,0.23492120214422874,0.1805355453798316,1.0,2.6777007282606225e-10,2.207830837251906,0
2.241210725511756,0.03892914747043722,0.23806967950795543,0.3396292919271461,0.23485958210681315,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2440441145452725,0.040454068250533465,0.2361847616924438,0.3393169338403704,0.2347979620693976,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2468775035787893,0.04217929445350894,0.23429984387693206,0.3387504839440456,0.23473634203198201,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.249710892612306,0.043904520656484376,0.23241492606142042,0.3381840340477207,0.23467472199456646,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.252544281645823,0.04562974685945981,0.23053000824590872,0.3376175841513959,0.23461310195715088,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.25537767067934,0.04735497306243528,0.22864509043039707,0.33705113425507094,0.23455148191973532,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.258211059712856,0.04908019926541044,0.22676017261488568,0.3364846843587462,0.23431781736618615,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.261044448746373,0.05080542546838587,0.224875254799374,0.3359182344624213,0.23356260489879493,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.26387783777989,0.052530651671361346,0.22299033698386236,0.3353517845660964,0.23280739243140375,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.266711226813406,0.054255877874336784,0.22110541916835066,0.3347853346697716,0.23205217996401253,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2695446158469235,0.05598110407731226,0.21922050135283902,0.3342188847734467,0.2312969674966213,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2723780048804403,0.05770633028028769,0.21733558353732735,0.3336524348771218,0.23054175502923013,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.275211393913957,0.05943155648326312,0.21545066572181565,0.3330859849807969,0.2297319471433336,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.278044782947474,0.06115678268623855,0.21372991371141448,0.332519535084472,0.22873871917770464,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2808781719809903,0.06288200888921376,0.2121378163645456,0.33195308518814726,0.22774549121207582,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.283711561014507,0.0646072350921892,0.21054571901767646,0.3313866352918224,0.22675226324644682,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.286544950048024,0.06694432870092543,0.20895362167080733,0.3304629418057088,0.2257590352808179,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2893783390815408,0.06936040600343195,0.2073615243239382,0.32949313306973615,0.22446821430081246,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2922117281150576,0.07177648330593847,0.20576942697706904,0.32852332433376347,0.22241477764106696,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.2950451171485744,0.074192560608445,0.20417732963019994,0.3275535155977908,0.22036134098132146,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.297878506182091,0.07660863791095152,0.20258523228333083,0.32658370686181815,0.21883028237062366,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.300711895215608,0.07902471521345764,0.20099313493646198,0.3256138981258456,0.21737506295275458,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3035452842491244,0.0814407925159642,0.19940103758959282,0.3246440893898729,0.21591984353488533,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.306378673282641,0.08385686981847071,0.19780894024272366,0.32367428065390025,0.21394881384373135,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.309212062316158,0.0862729471209772,0.19621684289585456,0.3227044719179276,0.2115194827649922,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.312045451349675,0.08868902442348373,0.1946247455489854,0.3217346631819549,0.20932680981832788,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.314878840383192,0.09110510172599025,0.1930326482021163,0.32076485444598224,0.20768533756251845,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3177122294167085,0.09352117902849681,0.19144055085524717,0.3197950457100096,0.20604386530670904,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.320545618450225,0.09593725633100292,0.1900618840104999,0.3188252369740371,0.2044023930508999,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3233790074837417,0.09835333363350944,0.1887213756147871,0.3178554282380644,0.20228416387688278,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3262123965172585,0.10088623058007148,0.1873808672190742,0.3168430180308939,0.19996347025267475,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.329045785550776,0.10397614148155325,0.18604035882336142,0.3156274774842225,0.1976513471731006,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.331879174584292,0.10706605238303506,0.18469985042764855,0.31441193693755104,0.19547641874387528,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.334712563617809,0.11015596328451686,0.18335934203193577,0.3131963963908797,0.19330149031464997,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.337545952651326,0.11324587418599867,0.18201883363622287,0.3119808558442083,0.19112450204696596,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.340379341684842,0.11633578508747998,0.18067832524051028,0.3107653152975371,0.18894420710858098,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.343212730718359,0.11942569598896177,0.17933781684479744,0.3095497747508657,0.18676391217019567,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.346046119751876,0.12251560689044362,0.1779973084490846,0.3083342342041943,0.18462149998130065,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3488795087853926,0.12560551779192541,0.17665680005337175,0.30711869365752303,0.18249464628789877,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.351712897818909,0.1286954286934072,0.1753162916576589,0.3059031531108515,0.18037498835970764,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3545462868524263,0.131785339594889,0.1739757832619461,0.30468761256418014,0.17846038160230338,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.357379675885943,0.1348752504963708,0.17263527486623326,0.30347207201750875,0.1765457748448991,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3602130649194595,0.13796516139785214,0.1713339550740099,0.30225653147083753,0.17459839404036315,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3630464539529763,0.14105507229933392,0.17028154657858274,0.3010409909241662,0.17244284479279656,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.365879842986493,0.14414498320081573,0.1692291380831556,0.2998254503774948,0.17028729554522998,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.36871323202001,0.14749260042355397,0.16817672958772845,0.29856043263809207,0.16832812063921287,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3715466210535268,0.1511414550269157,0.1671243210923013,0.2972375801515,0.16645967965283273,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.374380010087044,0.1547903096302774,0.16607191259687415,0.2959147276649078,0.16459123866645262,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3772133991205604,0.1584391642336391,0.165019504101447,0.29459187517831564,0.16245600412768774,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.380046788154077,0.16208801883700077,0.16396709560601985,0.29326902269172356,0.16024817203461805,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3828801771875936,0.16573687344036192,0.16291468711059287,0.2919461702051316,0.1578886789685616,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3857135662211104,0.16938572804372365,0.16186227861516572,0.2906233177185395,0.15522683123587766,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.3885469552546272,0.17303458264708535,0.16080987011973855,0.28930046523194736,0.15270731206186383,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.391380344288144,0.17668343725044705,0.15975746162431143,0.28797761274535527,0.1506418432541414,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
2.394213733321661,0.18033229185380875,0.15870505312888428,0.2866547602587631,0.14857637444641894,0.1805355453798316,0.012996556372017166,2.6777007282606225e-10,2.207830837251906,0
