Li-Li,,Li-Ca,,Li-Cl,,Ca-Ca,,Ca-Cl,,Cl-Cl,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
2.6573426573426575,0.07764053005091398,,,8.068786052657021,0.9696060548566621,1.178821178821179,-0.0017485604630236296,2.936821243272856,1.9160672375194485,6.613386613386615,1.0210926280147534
4.025974025974027,1.774003499590644,,,8.135896361702814,0.9857587884423085,1.0689310689310692,-0.0015855590639279882,2.946972382456254,1.8421138254066207,6.683316683316685,1.0506551544870453
1.218781218781219,0.005608729959780234,,,8.25037865360446,1.0037062702041366,0.9190809190809193,0.006053279230039621,2.9624810673197777,1.7605534791776263,6.733266733266735,1.0728307539185158
,,,,8.337227288840193,1.0115703706955355,0.7192807192807193,0.006349645410213434,2.9828773377160474,1.6747991133233766,8.381618381618381,0.9146378960964867
,,,,8.424075924075924,1.0279602569765647,0.5494505494505495,0.006601556663360597,3.0029446360091523,1.5978374520331942,,
,,,,8.510924559311656,1.0454158664812994,0.4295704295704297,0.006779376371464529,3.019722213270601,1.5238114092932866,,
,,,,8.574087203119461,1.0513435127414947,0.2197802197802199,0.007090560860646633,3.035512874222552,1.4602886447258232,,
,,,,8.68462182978312,1.0654069603589118,0.11988011988011982,0.007238743950733095,3.0473558699365153,1.4006793876007162,,
,,,,8.771470465018853,1.0716724760147542,,,3.063146530888467,1.347316517765898,,
,,,,8.858319100254585,1.0792701457002263,,,3.078937191840418,1.278378864247519,,
,,,,8.945167735490317,1.088199969415328,,,3.09472785279237,1.214214128309587,,
,,,,9.11886500596178,1.0807486902825625,,,3.1092026253316583,1.1495210200700843,,
,,,,9.205713641197512,1.0784884201487737,,,3.1263091746962717,1.0752502611229033,,
,,,,9.292562276433245,1.0711659647023888,,,3.1420998356482235,1.013095174692527,,
,,,,9.379410911668977,1.060113477973041,,,3.159864329219168,0.9418518699690193,,
,,,,9.466259546904709,1.0471959756022118,,,3.2181821111439888,0.7434076314486937,,
,,,,9.553108182140441,1.0433371206328648,,,3.2739518545970165,0.6532979381557871,,
,,,,9.639956817376172,1.0296203258442578,,,3.339483097547614,0.5779644813896576,,
,,,,9.726805452611904,1.0148378078319453,,,3.3979085430698337,0.5086286455679172,,
,,,,9.805758757371661,1.0031457570434394,,,3.4726510049090704,0.4364867305694302,,
,,,,9.928136379749283,0.969032789452263,,,3.560552350874932,0.35177936621375316,,
,,,,9.87012987012987,0.9865956046425755,,,3.6474009861106644,0.29410148844735584,,
,,,,9.030969030969032,1.0842556701641994,,,3.734249621346396,0.2478801353357758,,
,,,,7.212787212787213,0.8347894380032823,,,3.821098256582128,0.2272361395930922,,
,,,,4.745254745254746,0.9719477061875077,,,3.9079468918178604,0.23376808605485966,,
,,,,3.966033966033967,0.5429428420775757,,,3.9947955270535918,0.2570851732899664,,
,,,,3.396603396603398,0.5215377947145559,,,4.081644162289324,0.28200084536062864,,
,,,,3.126873126873127,0.6480194712580376,,,4.168492797525056,0.3082486714609205,,
,,,,2.3876123876123883,3.1410814154942703,,,4.255341432760789,0.356343823647145,,
,,,,2.3876123876123883,3.1855807974472987,,,4.34219006799652,0.3977782056852197,,
,,,,2.257742257742258,3.556601618406315,,,4.429038703232252,0.446672650289222,,
,,,,2.3076923076923084,3.4971950175905673,,,4.5158873384679845,0.48784060152137076,,
,,,,2.2277722277722285,3.4973135640626367,,,4.598788308465728,0.5379131972935554,,
,,,,1.6183816183816184,0.01243256125827319,,,4.681689278463472,0.5946998493750755,,
,,,,1.5184815184815188,0.012580744348359651,,,4.7685379136992045,0.6409299859198185,,
,,,,1.3786213786213788,0.012788200674481054,,,4.851438883696949,0.6981429272908208,,
,,,,1.2087912087912092,0.013040111927628217,,,4.926444523218717,0.7606192271250691,,
,,,,1.0489510489510494,0.01327720487176709,,,4.985659501788534,0.8072603958105775,,
,,,,0.9490509490509491,0.013425387961853552,,,5.13961844607006,0.9416831955210672,,
,,,,0.8191808191808194,0.013618025978966664,,,5.2067287551158525,1.0109851744610907,,
,,,,0.6593406593406594,0.006438555264265844,,,5.269891398923658,1.0782984784066363,,
,,,,0.4795204795204795,0.006705284826421298,,,5.3330540427314626,1.1448790976358856,,
,,,,0.3396603396603397,0.006912741152542701,,,5.404112017015244,1.2069786288515107,,
,,,,0.24975024975024995,0.007046105933620872,,,5.483065321775,1.273389288649068,,
,,,,0.15984015984015976,0.007179470714699043,,,5.565966291772744,1.3242078906778456,,
,,,,0.05994005994005991,0.0073276538047855055,,,5.652814927008476,1.3645765494922157,,
,,,,,,,,5.739663562244208,1.404145915888808,,
,,,,,,,,5.82651219747994,1.4247986950646547,,
,,,,,,,,5.913360832715672,1.446783628270131,,
,,,,,,,,6.000209467951405,1.460509206491901,,
,,,,,,,,6.087058103187136,1.4555846282988512,,
,,,,,,,,6.173906738422868,1.4320098936909806,,
,,,,,,,,6.260755373658601,1.3908507258919949,,
,,,,,,,,6.3436563436563445,1.3324859836522984,,
,,,,,,,,6.414714317940125,1.2623359235764031,,
,,,,,,,,6.485772292223906,1.192478937387028,,
,,,,,,,,6.56867326222165,1.1292917975600698,,
,,,,,,,,6.797637846024943,0.9653636566392256,,
,,,,,,,,6.884486481260676,0.9250037812580176,,
,,,,,,,,6.971335116496408,0.8995640310086657,,
,,,,,,,,7.05818375173214,0.8797193276837598,,
,,,,,,,,7.1450323869678725,0.8385601598847732,,
,,,,,,,,7.231881022203603,0.828306965573204,,
,,,,,,,,7.318729657439335,0.8279117110808958,,
,,,,,,,,7.4055782926750675,0.8187242399930303,,
,,,,,,,,7.4924269279108,0.8015438447273846,,
,,,,,,,,7.579275563146532,0.7936885276691488,,
,,,,,,,,7.666124198382264,0.7970233044598043,,
,,,,,,,,7.752972833617997,0.8032888201156467,,
,,,,,,,,7.839821468853727,0.8122186438307493,,
,,,,,,,,7.926670104089459,0.8251449296347415,,
,,,,,,,,8.01351873932519,0.8338083225439172,,
,,,,,,,,8.100367374560923,0.8472674699597622,,
,,,,,,,,8.187216009796655,0.8700516955830162,,
,,,,,,,,8.274064645032388,0.8915037671766406,,
,,,,,,,,8.35583771067642,0.9119048940214052,,
,,,,,,,,8.44776191550385,0.9360775434143589,,
,,,,,,,,8.534610550739583,0.9581817361234402,,
,,,,,,,,8.621459185975315,0.9778449151629891,,
,,,,,,,,8.708307821211047,0.9987641251447616,,
,,,,,,,,8.79515645644678,1.0252783820509803,,
,,,,,,,,8.882005091682512,1.0515262081512722,,
,,,,,,,,8.968853726918244,1.0756425878041567,,
,,,,,,,,9.055702362153975,1.088302442802223,,
,,,,,,,,9.142550997389707,1.1041594674714013,,
,,,,,,,,9.229399632625439,1.1288087087361376,,
,,,,,,,,9.316248267861171,1.1364063784216096,,
,,,,,,,,9.403096903096904,1.1362775547352282,,
,,,,,,,,9.489945538332636,1.1302872533184738,,
,,,,,,,,9.576794173568368,1.1208333514246824,,
,,,,,,,,9.663642808804099,1.111379449530891,,
,,,,,,,,9.750491444039831,1.0939326234593185,,
,,,,,,,,9.837340079275563,1.0831465675358967,,
,,,,,,,,9.924188714511295,1.0760905428954386,,
,,,,,,,,2.1078921078921082,0.004289900458008589,,
,,,,,,,,2.1578421578421585,0.019048936230642077,,
,,,,,,,,2.3776223776223784,2.933432451355813,,
,,,,,,,,2.397602397602398,3.3042309976796993,,
,,,,,,,,2.4475524475524475,4.579805855454804,,
,,,,,,,,2.4575424575424583,4.6910394920283665,,
,,,,,,,,2.557442557442558,5.543796129704658,,
,,,,,,,,2.537462537462538,5.484493257051971,,
,,,,,,,,2.617382617382618,5.4843747105799014,,
,,,,,,,,3.186813186813188,0.8852605984868038,,
,,,,,,,,3.196803196803198,0.7962470162717379,,
,,,,,,,,5.034965034965036,0.8454363930260103,,
,,,,,,,,5.084915084915085,0.8972782470928324,,
,,,,,,,,6.653346653346655,1.0877824277082624,,
,,,,,,,,6.703296703296704,1.035792390551352,,
,,,,,,,,2.3576423576423577,2.5552173413730888,,
