Mode_Index,Frequency_cm-1,Type,Participation_Ratio
344,(95.13060374366978+0j),Real,0.4154916197067325
345,(95.33727916598285+0j),Real,0.4119608955240718
346,(95.5797948035975+0j),Real,0.3715143549307222
347,(95.94642903758213+0j),Real,0.4848689196077232
348,(96.0242990370531+0j),Real,0.4046580062911921
349,(96.51396286307745+0j),Real,0.43886849439706094
350,(96.76230183183394+0j),Real,0.38974118348049214
351,(97.2180396340609+0j),Real,0.3987802335845955
352,(97.48720179254583+0j),Real,0.4425233962890886
353,(97.75544922236716+0j),Real,0.4602943544790326
354,(98.17748734819898+0j),Real,0.44999516355443153
355,(98.28076550702309+0j),Real,0.43251873963542725
356,(98.65101037090365+0j),Real,0.48862845746218087
357,(98.92403316461389+0j),Real,0.3525016275506449
358,(99.3033737724331+0j),Real,0.4600299468080422
359,(99.53103414016749+0j),Real,0.4894980690390572
360,(99.77603011932861+0j),Real,0.40172145182294094
361,(100.07954483966651+0j),Real,0.41815952646763077
362,(100.33787095144872+0j),Real,0.37545294627931614
363,(100.39593732594284+0j),Real,0.3755644174709972
364,(101.11821761991777+0j),Real,0.4847911328507025
365,(101.26589776130724+0j),Real,0.3376905723323165
366,(101.75917190214135+0j),Real,0.30279445609271977
367,(102.02856271253584+0j),Real,0.35279246261872466
368,(102.22960761373793+0j),Real,0.4124074454294956
369,(102.43404895304728+0j),Real,0.3110994772013825
370,(102.6530524685973+0j),Real,0.3507801735993258
371,(102.82041391188487+0j),Real,0.48862548101497755
372,(102.97652343703497+0j),Real,0.4581270365244272
373,(103.48480122455445+0j),Real,0.3741509550717624
374,(103.89213423212608+0j),Real,0.5026576132091193
375,(104.66837715808767+0j),Real,0.4326254240840121
376,(104.74069786481859+0j),Real,0.377800756449458
377,(105.20102543962001+0j),Real,0.2978789265146496
378,(105.58949366357818+0j),Real,0.476695100590096
379,(105.69014629841591+0j),Real,0.47476725889806565
380,(105.8058521551352+0j),Real,0.37160207406381196
381,(106.14202257033264+0j),Real,0.3796492187793149
382,(106.31515542135578+0j),Real,0.4734056923982969
383,(106.67589353388487+0j),Real,0.4932387350139703
384,(106.97630245773436+0j),Real,0.34798956992003066
385,(107.20236748417831+0j),Real,0.39127344432894057
386,(107.68468301712728+0j),Real,0.4847404166449923
387,(107.85763962845535+0j),Real,0.5097844753197062
388,(108.44728098029685+0j),Real,0.34104424102414993
389,(108.70530117927176+0j),Real,0.41827072387302244
390,(108.85549755871128+0j),Real,0.4021087495401641
